time,load/LOAD1/p_mw,load/LOAD2/p_mw,load/LOAD3/p_mw,load/LOAD4/p_mw,load/LOAD5/p_mw,load/LOAD6/p_mw,load/LOAD7/p_mw,load/LOAD8/p_mw,load/LOAD9/p_mw,load/LOAD10/p_mw,load/LOAD11/p_mw,load/LOAD12/p_mw,load/LOAD13/p_mw,load/LOAD14/p_mw,load/LOAD15/p_mw,load/LOAD16/p_mw,load/LOAD17/p_mw,load/LOAD18/p_mw,load/LOAD19/p_mw,load/LOAD20/p_mw,load/LOAD21/p_mw,load/LOAD22/p_mw,load/LOAD23/p_mw,load/LOAD24/p_mw,load/LOAD25/p_mw,load/LOAD26/p_mw,load/LOAD27/p_mw,load/LOAD28/p_mw,load/LOAD29/p_mw,load/LOAD30/p_mw,load/LOAD31/p_mw,load/LOAD32/p_mw,load/LOAD33/p_mw,load/LOAD34/p_mw,load/LOAD35/p_mw,load/LOAD36/p_mw,load/LOAD37/p_mw,load/LOAD38/p_mw,load/LOAD39/p_mw,load/LOAD40/p_mw,load/LOAD41/p_mw,load/LOAD42/p_mw,load/LOAD43/p_mw,load/LOAD44/p_mw,load/LOAD45/p_mw,load/LOAD46/p_mw,load/LOAD47/p_mw,load/LOAD48/p_mw,load/LOAD49/p_mw,load/LOAD50/p_mw,load/LOAD51/p_mw,load/LOAD52/p_mw,load/LOAD53/p_mw,load/LOAD54/p_mw,load/LOAD55/p_mw
64111,0.007017,0.006625,0.004054,0.000893,0.000235,0.006366,0.006436,0.006339,0.006281,0.006057,0.004201,0.006242,0.006706,0.006501,5.3e-05,0.000677,0.00635,0.00027,0.000498,0.006505,0.00229,0.006513,0.006627,0.003845,0.004191,3.4e-05,0.006372,0.002028,0.006323,0.006348,0.008279,0.006413,0.006818,0.000317,0.002043,0.004619,0.006045,0.006916,0.006519,0.006043,0.006602,0.006054,0.00605,0.006029,0.006485,0.009394,0.000233,0.000117,0.00756,0.006415,0.006465,0.006645,0.00471,4.8e-05,0.006493
64113,0.007017,0.006625,0.006054,0.000893,0.000235,0.006366,0.006436,0.006339,0.006281,0.006057,0.004201,0.006242,0.006706,0.006501,5.3e-05,0.000677,0.00635,0.00027,0.000498,0.006505,0.00229,0.006513,0.006627,0.003845,0.004191,3.4e-05,0.006372,2.8e-05,0.006323,0.006348,0.008279,0.006413,0.006818,0.000317,0.002043,0.004619,0.006045,0.006916,0.006519,0.006043,0.006602,0.006054,0.00605,0.006029,0.006485,0.009394,0.000233,0.000117,0.00756,0.006415,0.006465,0.006645,0.00471,4.8e-05,0.006493
64114,0.007017,0.006625,0.006054,0.000893,0.000235,0.006366,0.006436,0.006339,0.006281,0.006057,0.004201,0.006242,0.006706,0.006501,5.3e-05,0.000677,0.00635,0.00027,0.000498,0.006505,0.00229,0.006513,0.006627,0.003845,0.004191,3.4e-05,0.006372,2.8e-05,0.006323,0.006348,0.008279,0.006413,0.006818,0.000317,4.3e-05,0.004619,0.006045,0.006916,0.006519,0.006043,0.006602,0.006054,0.00605,0.006029,0.006485,0.009394,0.000233,0.000117,0.00756,0.006415,0.006465,0.006645,0.00471,4.8e-05,0.006493
64115,0.007017,0.006625,0.006054,0.000893,0.000235,0.006366,0.006436,0.006339,0.006281,0.006057,0.004201,0.006242,0.006706,0.006501,5.3e-05,0.000677,0.00635,0.00027,0.000498,0.006505,0.00429,0.006513,0.006627,0.003845,0.004191,3.4e-05,0.006372,2.8e-05,0.006323,0.006348,0.008279,0.006413,0.006818,0.000317,4.3e-05,0.004619,0.006045,0.006916,0.006519,0.006043,0.006602,0.006054,0.00605,0.006029,0.006485,0.009394,0.002233,0.000117,0.00756,0.006415,0.006465,0.006645,0.00471,4.8e-05,0.006493
64116,0.007017,0.006625,0.006054,0.000893,0.000235,0.006366,0.006436,0.006339,0.006281,0.006057,0.004201,0.006242,0.006706,0.006501,5.3e-05,0.000677,0.00635,0.00027,0.000498,0.006505,0.00429,0.006513,0.006627,0.003845,0.004191,3.4e-05,0.006372,2.8e-05,0.006323,0.006348,0.008279,0.006413,0.006818,0.000317,4.3e-05,0.004619,0.006045,0.006916,0.006519,0.006043,0.006602,0.006054,0.00605,0.006029,0.006485,0.009394,0.002233,0.000117,0.00756,0.006415,0.006465,0.006645,0.00671,4.8e-05,0.006493
64117,0.007017,0.006625,0.006054,0.000893,0.000235,0.006366,0.006436,0.006339,0.006281,0.006057,0.004201,0.006242,0.006706,0.006501,5.3e-05,0.000677,0.00635,0.00027,0.002498,0.006505,0.00429,0.006513,0.006627,0.003845,0.004191,3.4e-05,0.006372,2.8e-05,0.006323,0.006348,0.008279,0.006413,0.006818,0.000317,4.3e-05,0.004619,0.006045,0.006916,0.006519,0.006043,0.006602,0.006054,0.00605,0.006029,0.006485,0.009394,0.002233,0.000117,0.00756,0.006415,0.006465,0.006645,0.00671,4.8e-05,0.006493
64118,0.007017,0.006625,0.006054,0.000893,0.000235,0.006366,0.006436,0.006339,0.006281,0.006057,0.004201,0.006242,0.006706,0.006501,5.3e-05,0.000677,0.00635,0.00027,0.002498,0.006505,0.00429,0.006513,0.006627,0.003845,0.004191,3.4e-05,0.006372,2.8e-05,0.006323,0.006348,0.008279,0.006413,0.006818,0.000317,4.3e-05,0.006619,0.006045,0.006916,0.006519,0.006043,0.006602,0.006054,0.00605,0.006029,0.006485,0.009394,0.002233,0.000117,0.00756,0.006415,0.006465,0.006645,0.00671,4.8e-05,0.006493
64119,0.007017,0.006625,0.006054,0.000893,0.000235,0.006366,0.004436,0.006339,0.006281,0.006057,0.004201,0.006242,0.006706,0.006501,5.3e-05,0.000677,0.00635,0.00027,0.002498,0.006505,0.00429,0.006513,0.006627,0.003845,0.004191,3.4e-05,0.006372,2.8e-05,0.006323,0.006348,0.008279,0.006413,0.006818,0.000317,4.3e-05,0.006619,0.006045,0.006916,0.006519,0.006043,0.006602,0.006054,0.00605,0.006029,0.006485,0.009394,0.004233,0.000117,0.00756,0.006415,0.006465,0.006645,0.00671,0.004048,0.006493
64121,0.007017,0.006625,0.006054,0.000893,0.000235,0.006366,0.004436,0.006339,0.006281,0.006057,0.004201,0.006242,0.006706,0.006501,5.3e-05,0.000677,0.00635,0.00027,0.004498,0.006505,0.00429,0.006513,0.006627,0.003845,0.002191,3.4e-05,0.006372,2.8e-05,0.006323,0.006348,0.008279,0.006413,0.006818,0.000317,4.3e-05,0.006619,0.006045,0.006916,0.006519,0.006043,0.006602,0.006054,0.00605,0.006029,0.006485,0.009394,0.004233,0.000117,0.00756,0.006415,0.006465,0.006645,0.00671,0.004048,0.006493
64122,0.007017,0.006625,0.006054,0.000893,0.000235,0.006366,0.002436,0.006339,0.006281,0.006057,0.004201,0.006242,0.006706,0.006501,5.3e-05,0.000677,0.00635,0.00027,0.004498,0.006505,0.00429,0.006513,0.006627,0.003845,0.002191,3.4e-05,0.006372,2.8e-05,0.006323,0.006348,0.008279,0.006413,0.006818,0.000317,4.3e-05,0.006619,0.006045,0.006916,0.006519,0.006043,0.006602,0.006054,0.00605,0.006029,0.006485,0.009394,0.004233,0.000117,0.00756,0.006415,0.006465,0.006645,0.00671,0.004048,0.006493
64125,0.007017,0.006625,0.006054,0.000893,0.002235,0.006366,0.002436,0.006339,0.006281,0.006057,0.004201,0.006242,0.006706,0.006501,5.3e-05,0.000677,0.00635,0.00027,0.004498,0.006505,0.00429,0.006513,0.006627,0.003845,0.002191,3.4e-05,0.006372,2.8e-05,0.006323,0.006348,0.008279,0.006413,0.006818,0.000317,4.3e-05,0.006619,0.006045,0.006916,0.006519,0.006043,0.006602,0.006054,0.00605,0.006029,0.006485,0.009394,0.004233,0.000117,0.00756,0.006415,0.006465,0.006645,0.00671,0.004048,0.006493
64126,0.007017,0.006625,0.006054,0.000893,0.002235,0.006366,0.000436,0.006339,0.006281,0.006057,0.004201,0.006242,0.006706,0.006501,5.3e-05,0.000677,0.00635,0.00027,0.006498,0.006505,0.00429,0.006513,0.006627,0.003845,0.002191,3.4e-05,0.006372,2.8e-05,0.006323,0.006348,0.008279,0.006413,0.006818,0.000317,4.3e-05,0.006619,0.006045,0.006916,0.006519,0.006043,0.006602,0.004054,0.00605,0.006029,0.006485,0.009394,0.004233,0.000117,0.00756,0.006415,0.006465,0.006645,0.00671,0.004048,0.006493
64127,0.007017,0.006625,0.006054,0.000893,0.004235,0.006366,0.000436,0.006339,0.006281,0.006057,0.006201,0.006242,0.006706,0.006501,5.3e-05,0.000677,0.00635,0.00027,0.006498,0.006505,0.00429,0.006513,0.006627,0.003845,0.002191,3.4e-05,0.006372,2.8e-05,0.006323,0.006348,0.008279,0.006413,0.006818,0.000317,4.3e-05,0.006619,0.006045,0.006916,0.006519,0.006043,0.006602,0.004054,0.00605,0.006029,0.006485,0.009394,0.004233,0.000117,0.00756,0.006415,0.006465,0.006645,0.00671,0.004048,0.006493
64128,0.007017,0.006625,0.006054,0.000893,0.006235,0.004366,0.000436,0.006339,0.006281,0.006057,0.006201,0.006242,0.006706,0.006501,5.3e-05,0.000677,0.00635,0.00027,0.006498,0.006505,0.00429,0.006513,0.006627,0.003845,0.002191,3.4e-05,0.006372,2.8e-05,0.006323,0.006348,0.008279,0.006413,0.006818,0.000317,4.3e-05,0.006619,0.006045,0.006916,0.006519,0.006043,0.006602,0.004054,0.00605,0.006029,0.006485,0.009394,0.004233,0.000117,0.00756,0.006415,0.006465,0.006645,0.00671,0.004048,0.006493
64129,0.007017,0.006625,0.006054,0.000893,0.006235,0.004366,0.000436,0.006339,0.006281,0.006057,0.006201,0.006242,0.006706,0.006501,5.3e-05,0.000677,0.00635,0.00027,0.006498,0.006505,0.00429,0.006513,0.006627,0.003845,0.002191,3.4e-05,0.006372,0.002028,0.006323,0.006348,0.008279,0.006413,0.006818,0.000317,4.3e-05,0.006619,0.006045,0.006916,0.006519,0.006043,0.006602,0.004054,0.00605,0.006029,0.006485,0.009394,0.006233,0.000117,0.00756,0.006415,0.006465,0.006645,0.00671,0.004048,0.006493
64130,0.007017,0.006625,0.006054,0.000893,0.006235,0.004366,0.000436,0.006339,0.006281,0.006057,0.006201,0.006242,0.006706,0.006501,5.3e-05,0.000677,0.00635,0.00027,0.006498,0.006505,0.00629,0.006513,0.006627,0.003845,0.002191,3.4e-05,0.006372,0.002028,0.006323,0.006348,0.008279,0.006413,0.006818,0.000317,4.3e-05,0.006619,0.006045,0.006916,0.006519,0.006043,0.006602,0.004054,0.00605,0.006029,0.006485,0.009394,0.006233,0.000117,0.00756,0.006415,0.006465,0.006645,0.00671,0.004048,0.006493
64131,0.007017,0.006625,0.006054,0.000893,0.006235,0.004366,0.000436,0.006339,0.006281,0.006057,0.006201,0.006242,0.006706,0.006501,5.3e-05,0.000677,0.00635,0.00227,0.006498,0.006505,0.00629,0.006513,0.006627,0.003845,0.002191,3.4e-05,0.006372,0.002028,0.006323,0.006348,0.008279,0.006413,0.006818,0.000317,4.3e-05,0.006619,0.006045,0.006916,0.006519,0.006043,0.006602,0.004054,0.00605,0.006029,0.006485,0.009394,0.006233,0.000117,0.00756,0.006415,0.006465,0.006645,0.00671,0.004048,0.006493
64134,0.007017,0.006625,0.006054,0.000893,0.006235,0.004366,0.000436,0.006339,0.006281,0.006057,0.006201,0.006242,0.006706,0.006501,5.3e-05,0.000677,0.00635,0.00227,0.006498,0.006505,0.00629,0.006513,0.006627,0.003845,0.002191,3.4e-05,0.006372,0.002028,0.006323,0.006348,0.008279,0.006413,0.006818,0.000317,4.3e-05,0.006619,0.006045,0.006916,0.006519,0.006043,0.006602,0.002054,0.00605,0.006029,0.006485,0.009394,0.006233,0.000117,0.00756,0.006415,0.006465,0.006645,0.00671,0.004048,0.006493
64135,0.007017,0.006625,0.006054,0.000893,0.006235,0.004366,0.000436,0.004339,0.006281,0.006057,0.006201,0.004242,0.006706,0.006501,5.3e-05,0.000677,0.00635,0.00227,0.006498,0.006505,0.00629,0.006513,0.006627,0.003845,0.002191,3.4e-05,0.006372,0.002028,0.006323,0.006348,0.008279,0.006413,0.006818,0.000317,4.3e-05,0.006619,0.006045,0.006916,0.006519,0.006043,0.006602,0.002054,0.00605,0.006029,0.006485,0.009394,0.006233,0.000117,0.00756,0.006415,0.006465,0.006645,0.00671,0.004048,0.006493
64137,0.007017,0.006625,0.006054,0.000893,0.006235,0.004366,0.000436,0.004339,0.006281,0.006057,0.006201,0.004242,0.006706,0.006501,5.3e-05,0.000677,0.00635,0.00227,0.006498,0.006505,0.00629,0.006513,0.006627,0.003845,0.000191,3.4e-05,0.006372,0.002028,0.006323,0.006348,0.008279,0.006413,0.006818,0.000317,4.3e-05,0.006619,0.006045,0.006916,0.006519,0.006043,0.006602,0.002054,0.00605,0.006029,0.006485,0.009394,0.006233,0.000117,0.00756,0.006415,0.006465,0.006645,0.00671,0.004048,0.006493
64139,0.007017,0.006625,0.006054,0.000893,0.006235,0.004366,0.000436,0.004339,0.006281,0.006057,0.006201,0.004242,0.006706,0.006501,5.3e-05,0.000677,0.00635,0.00427,0.006498,0.006505,0.00629,0.006513,0.006627,0.003845,0.000191,3.4e-05,0.006372,0.002028,0.006323,0.006348,0.008279,0.006413,0.006818,0.000317,4.3e-05,0.006619,0.006045,0.006916,0.006519,0.006043,0.006602,0.002054,0.00605,0.006029,0.006485,0.009394,0.006233,0.000117,0.00756,0.006415,0.006465,0.006645,0.00671,0.004048,0.006493
64140,0.007017,0.009088,0.006054,0.000893,0.006235,0.004366,0.000416,0.004339,0.006281,0.006057,0.006201,0.004282,0.006706,0.006501,5.3e-05,0.000677,0.00631,0.00427,0.006498,0.006541,0.00639,0.006316,0.006446,0.003885,0.000191,3.4e-05,0.006372,0.002028,0.006323,0.006483,0.006189,0.006413,0.006818,0.000317,4.3e-05,0.006619,0.006045,0.007016,0.006519,0.006043,0.006572,0.002054,0.00605,0.006029,0.006485,0.006645,0.006233,0.000117,0.007704,0.00634,0.006465,0.006616,0.00661,0.004048,0.006493
64141,0.007017,0.009088,0.006054,0.000893,0.006235,0.002366,0.000416,0.004339,0.006281,0.006057,0.006201,0.004282,0.006706,0.006501,5.3e-05,0.000677,0.00631,0.00427,0.006498,0.006541,0.00639,0.006316,0.006446,0.003885,0.000191,3.4e-05,0.006372,0.002028,0.006323,0.006483,0.006189,0.006413,0.006818,0.000317,4.3e-05,0.006619,0.006045,0.007016,0.006519,0.006043,0.006572,0.002054,0.00605,0.006029,0.006485,0.006645,0.006233,0.000117,0.007704,0.00634,0.006465,0.006616,0.00661,0.006048,0.006493
64142,0.007017,0.009088,0.006054,0.000893,0.006235,0.002366,0.000416,0.004339,0.006281,0.006057,0.006201,0.004282,0.006706,0.006501,5.3e-05,0.000677,0.00631,0.00627,0.006498,0.006541,0.00639,0.006316,0.006446,0.003885,0.000191,3.4e-05,0.006372,0.002028,0.006323,0.006483,0.006189,0.006413,0.006818,0.000317,4.3e-05,0.006619,0.006045,0.007016,0.006519,0.006043,0.006572,0.002054,0.00605,0.006029,0.006485,0.006645,0.006233,0.000117,0.007704,0.00634,0.006465,0.006616,0.00661,0.006048,0.006493
64143,0.007017,0.009088,0.006054,0.000893,0.006235,0.000366,0.000416,0.002339,0.006281,0.006057,0.006201,0.002282,0.006706,0.006501,5.3e-05,0.000677,0.00631,0.00627,0.006498,0.006541,0.00639,0.006316,0.006446,0.003885,0.000191,3.4e-05,0.006372,0.002028,0.006323,0.006483,0.006189,0.006413,0.006818,0.000317,4.3e-05,0.006619,0.006045,0.007016,0.006519,0.006043,0.006572,5.4e-05,0.00605,0.006029,0.006485,0.006645,0.006233,0.000117,0.007704,0.00634,0.006465,0.006616,0.00661,0.006048,0.006493
64144,0.007017,0.009088,0.006054,0.000893,0.006235,0.000366,0.000416,0.002339,0.006281,0.006057,0.006201,0.000282,0.006706,0.006501,5.3e-05,0.000677,0.00631,0.00627,0.006498,0.006541,0.00639,0.006316,0.006446,0.003885,0.000191,3.4e-05,0.006372,0.002028,0.006323,0.006483,0.006189,0.006413,0.006818,0.000317,4.3e-05,0.006619,0.006045,0.007016,0.006519,0.006043,0.006572,5.4e-05,0.00605,0.006029,0.006485,0.006645,0.006233,0.000117,0.007704,0.00634,0.006465,0.006616,0.00661,0.006048,0.006493
64145,0.007017,0.009088,0.006054,0.000893,0.006235,0.000366,0.000416,0.002339,0.006281,0.006057,0.006201,0.000282,0.006706,0.006501,5.3e-05,0.000677,0.00631,0.00627,0.006498,0.006541,0.00639,0.006316,0.006446,0.003885,0.000191,0.002034,0.006372,0.002028,0.006323,0.006483,0.006189,0.006413,0.006818,0.000317,4.3e-05,0.006619,0.006045,0.007016,0.006519,0.006043,0.006572,5.4e-05,0.00605,0.006029,0.006485,0.006645,0.006233,0.000117,0.007704,0.00634,0.006465,0.006616,0.00661,0.006048,0.006493
64146,0.007017,0.009088,0.006054,0.000893,0.006235,0.000366,0.000416,0.002339,0.006281,0.006057,0.006201,0.000282,0.006706,0.006501,5.3e-05,0.000677,0.00631,0.00627,0.006498,0.006541,0.00639,0.006316,0.006446,0.003885,0.000191,0.004034,0.006372,0.002028,0.006323,0.006483,0.006189,0.006413,0.006818,0.000317,0.002043,0.006619,0.006045,0.007016,0.006519,0.006043,0.006572,5.4e-05,0.00605,0.006029,0.006485,0.006645,0.006233,0.000117,0.007704,0.00634,0.006465,0.006616,0.00661,0.006048,0.006493
64148,0.007017,0.009088,0.006054,0.000893,0.006235,0.000366,0.000416,0.002339,0.006281,0.006057,0.006201,0.000282,0.006706,0.006501,5.3e-05,0.000677,0.00631,0.00627,0.006498,0.006541,0.00639,0.006316,0.006446,0.003885,0.000191,0.004034,0.006372,0.004028,0.006323,0.006483,0.006189,0.006413,0.006818,0.000317,0.002043,0.006619,0.006045,0.007016,0.006519,0.006043,0.006572,5.4e-05,0.00605,0.006029,0.006485,0.006645,0.006233,0.000117,0.007704,0.00634,0.006465,0.006616,0.00661,0.006048,0.006493
64150,0.007017,0.009088,0.006054,0.000893,0.006235,0.000366,0.000416,0.002339,0.006281,0.006057,0.006201,0.000282,0.006706,0.006501,5.3e-05,0.000677,0.00631,0.00627,0.006498,0.006541,0.00639,0.006316,0.006446,0.003885,0.000191,0.004034,0.006372,0.004028,0.006323,0.006483,0.006189,0.006413,0.006818,0.002317,0.002043,0.006619,0.006045,0.007016,0.006519,0.006043,0.006572,5.4e-05,0.00605,0.006029,0.006485,0.006645,0.006233,0.000117,0.007704,0.00634,0.006465,0.006616,0.00661,0.006048,0.006493
64151,0.007017,0.009088,0.006054,0.000893,0.006235,0.000366,0.000416,0.002339,0.006281,0.006057,0.006201,0.000282,0.006706,0.006501,0.002053,0.000677,0.00631,0.00627,0.006498,0.006541,0.00639,0.006316,0.006446,0.003885,0.000191,0.004034,0.006372,0.004028,0.006323,0.006483,0.006189,0.006413,0.006818,0.002317,0.002043,0.006619,0.006045,0.007016,0.006519,0.006043,0.006572,5.4e-05,0.00605,0.006029,0.006485,0.006645,0.006233,0.000117,0.007704,0.00634,0.006465,0.006616,0.00661,0.006048,0.006493
64152,0.007017,0.009088,0.006054,0.000893,0.006235,0.000366,0.000416,0.002339,0.006281,0.006057,0.006201,0.000282,0.006706,0.006501,0.002053,0.000677,0.00631,0.00627,0.006498,0.006541,0.00639,0.006316,0.006446,0.003885,0.002191,0.004034,0.006372,0.004028,0.006323,0.006483,0.006189,0.006413,0.006818,0.002317,0.002043,0.006619,0.006045,0.007016,0.006519,0.006043,0.006572,5.4e-05,0.00605,0.006029,0.006485,0.006645,0.006233,0.000117,0.007704,0.00634,0.006465,0.006616,0.00661,0.006048,0.006493
64153,0.007017,0.009088,0.006054,0.000893,0.006235,0.000366,0.000416,0.002339,0.006281,0.006057,0.006201,0.000282,0.006706,0.006501,0.002053,0.002677,0.00631,0.00627,0.006498,0.006541,0.00639,0.006316,0.006446,0.003885,0.002191,0.004034,0.006372,0.006028,0.006323,0.006483,0.004189,0.006413,0.006818,0.002317,0.002043,0.006619,0.006045,0.007016,0.006519,0.006043,0.006572,5.4e-05,0.00605,0.006029,0.006485,0.006645,0.006233,0.000117,0.005704,0.00634,0.006465,0.006616,0.00661,0.006048,0.006493
64154,0.007017,0.009088,0.006054,0.000893,0.006235,0.000366,0.000416,0.002339,0.006281,0.006057,0.006201,0.000282,0.006706,0.006501,0.002053,0.002677,0.00631,0.00627,0.006498,0.006541,0.00639,0.006316,0.006446,0.003885,0.002191,0.006034,0.006372,0.006028,0.006323,0.006483,0.004189,0.006413,0.006818,0.002317,0.002043,0.006619,0.006045,0.007016,0.006519,0.006043,0.006572,5.4e-05,0.00605,0.006029,0.006485,0.006645,0.006233,0.000117,0.005704,0.00634,0.006465,0.006616,0.00661,0.006048,0.006493
64155,0.007017,0.009088,0.006054,0.000893,0.006235,0.000366,0.000416,0.002339,0.006281,0.006057,0.006201,0.000282,0.006706,0.006501,0.002053,0.002677,0.00631,0.00627,0.006498,0.006541,0.00639,0.006316,0.006446,0.003885,0.002191,0.006034,0.006372,0.006028,0.006323,0.006483,0.004189,0.006413,0.006818,0.004317,0.002043,0.006619,0.006045,0.007016,0.006519,0.006043,0.006572,5.4e-05,0.00605,0.006029,0.006485,0.006645,0.006233,0.000117,0.005704,0.00634,0.006465,0.006616,0.00661,0.006048,0.006493
64157,0.007017,0.009088,0.006054,0.002893,0.006235,0.000366,0.000416,0.002339,0.006281,0.006057,0.006201,0.000282,0.006706,0.006501,0.002053,0.002677,0.00631,0.00627,0.006498,0.006541,0.00639,0.006316,0.006446,0.005885,0.002191,0.006034,0.006372,0.006028,0.006323,0.006483,0.004189,0.006413,0.006818,0.006317,0.004043,0.006619,0.006045,0.007016,0.006519,0.006043,0.006572,5.4e-05,0.00605,0.006029,0.006485,0.006645,0.006233,0.000117,0.005704,0.00634,0.006465,0.006616,0.00661,0.006048,0.006493
64158,0.007017,0.009088,0.006054,0.002893,0.006235,0.000366,0.000416,0.002339,0.006281,0.006057,0.006201,0.000282,0.006706,0.006501,0.002053,0.002677,0.00631,0.00627,0.006498,0.006541,0.00639,0.006316,0.006446,0.007885,0.002191,0.006034,0.006372,0.006028,0.006323,0.006483,0.004189,0.006413,0.006818,0.006317,0.004043,0.006619,0.006045,0.007016,0.006519,0.006043,0.006572,5.4e-05,0.00605,0.006029,0.006485,0.006645,0.006233,0.002117,0.005704,0.00634,0.006465,0.006616,0.00661,0.006048,0.006493
64159,0.007017,0.009088,0.006054,0.002893,0.006235,0.000366,0.000416,0.002339,0.006281,0.006057,0.006201,0.000282,0.006706,0.006501,0.002053,0.002677,0.00631,0.00627,0.006498,0.006541,0.00639,0.006316,0.006446,0.009885,0.002191,0.006034,0.006372,0.006028,0.006323,0.006483,0.004189,0.006413,0.006818,0.006317,0.004043,0.006619,0.006045,0.007016,0.006519,0.006043,0.006572,5.4e-05,0.00605,0.006029,0.006485,0.006645,0.006233,0.002117,0.005704,0.00634,0.006465,0.006616,0.00661,0.006048,0.006493
64160,0.007017,0.009088,0.006054,0.002893,0.006235,0.000366,0.000416,0.002339,0.006281,0.006057,0.006201,0.000282,0.006706,0.006501,0.002053,0.002677,0.00631,0.00627,0.006498,0.006541,0.00639,0.006316,0.006446,0.009885,0.002191,0.006034,0.006372,0.006028,0.006323,0.006483,0.004189,0.006413,0.006818,0.006317,0.006043,0.006619,0.006045,0.007016,0.006519,0.006043,0.006572,5.4e-05,0.00605,0.006029,0.006485,0.006645,0.006233,0.002117,0.005704,0.00634,0.006465,0.006616,0.00661,0.006048,0.006493
64161,0.007017,0.009088,0.006054,0.002893,0.006235,0.000366,0.000416,0.002339,0.006281,0.006057,0.006201,0.000282,0.006706,0.006501,0.002053,0.002677,0.00631,0.00627,0.006498,0.006541,0.00639,0.006316,0.006446,0.009885,0.002191,0.006034,0.006372,0.006028,0.006323,0.006483,0.002189,0.006413,0.006818,0.006317,0.006043,0.006619,0.006045,0.007016,0.006519,0.006043,0.006572,5.4e-05,0.00605,0.006029,0.006485,0.006645,0.006233,0.004117,0.005704,0.00634,0.006465,0.004616,0.00661,0.006048,0.006493
64162,0.007017,0.009088,0.006054,0.002893,0.006235,0.000366,0.000416,0.002339,0.006281,0.006057,0.006201,0.000282,0.006706,0.006501,0.002053,0.002677,0.00631,0.00627,0.006498,0.006541,0.00639,0.006316,0.006446,0.009885,0.002191,0.006034,0.006372,0.006028,0.006323,0.006483,0.000189,0.006413,0.006818,0.006317,0.006043,0.006619,0.006045,0.007016,0.006519,0.006043,0.006572,5.4e-05,0.00605,0.006029,0.006485,0.006645,0.006233,0.004117,0.005704,0.00634,0.006465,0.004616,0.00661,0.006048,0.006493
64163,0.007017,0.009088,0.006054,0.002893,0.006235,0.000366,0.000416,0.000339,0.006281,0.006057,0.006201,0.000282,0.006706,0.006501,0.002053,0.002677,0.00631,0.00627,0.006498,0.006541,0.00639,0.006316,0.006446,0.009885,0.002191,0.006034,0.006372,0.006028,0.006323,0.006483,0.000189,0.006413,0.006818,0.006317,0.006043,0.006619,0.006045,0.007016,0.006519,0.006043,0.006572,5.4e-05,0.00605,0.006029,0.006485,0.006645,0.006233,0.004117,0.005704,0.00634,0.006465,0.004616,0.00661,0.006048,0.004493
64164,0.007017,0.009088,0.006054,0.002893,0.006235,0.000366,0.000416,0.000339,0.006281,0.006057,0.006201,0.000282,0.006706,0.006501,0.002053,0.002677,0.00631,0.00627,0.006498,0.006541,0.00639,0.006316,0.006446,0.009885,0.004191,0.006034,0.006372,0.006028,0.006323,0.006483,0.000189,0.006413,0.006818,0.006317,0.006043,0.006619,0.006045,0.005016,0.006519,0.006043,0.006572,5.4e-05,0.00605,0.006029,0.006485,0.006645,0.006233,0.004117,0.005704,0.00634,0.006465,0.004616,0.00661,0.006048,0.004493
64165,0.007017,0.009088,0.006054,0.002893,0.006235,0.000366,0.000416,0.000339,0.006281,0.006057,0.006201,0.000282,0.006706,0.006501,0.002053,0.002677,0.00631,0.00627,0.006498,0.006541,0.00639,0.006316,0.006446,0.009885,0.004191,0.006034,0.006372,0.006028,0.006323,0.006483,0.000189,0.006413,0.006818,0.006317,0.006043,0.006619,0.006045,0.005016,0.006519,0.006043,0.006572,5.4e-05,0.00605,0.006029,0.006485,0.006645,0.006233,0.004117,0.003704,0.00634,0.006465,0.004616,0.00661,0.006048,0.004493
64166,0.007017,0.009088,0.006054,0.002893,0.006235,0.000366,0.000416,0.000339,0.006281,0.006057,0.006201,0.000282,0.006706,0.006501,0.002053,0.002677,0.00631,0.00627,0.006498,0.006541,0.00639,0.006316,0.006446,0.009885,0.004191,0.006034,0.006372,0.006028,0.006323,0.006483,0.000189,0.006413,0.006818,0.006317,0.006043,0.006619,0.006045,0.005016,0.006519,0.006043,0.006572,0.002054,0.00605,0.006029,0.006485,0.006645,0.006233,0.004117,0.003704,0.00634,0.006465,0.004616,0.00661,0.006048,0.004493
64167,0.007017,0.009088,0.006054,0.002893,0.006235,0.000366,0.002416,0.000339,0.006281,0.006057,0.006201,0.000282,0.006706,0.006501,0.002053,0.002677,0.00631,0.00627,0.006498,0.006541,0.00639,0.006316,0.006446,0.009885,0.004191,0.006034,0.006372,0.006028,0.006323,0.006483,0.000189,0.004413,0.006818,0.006317,0.006043,0.006619,0.006045,0.005016,0.006519,0.006043,0.006572,0.002054,0.00605,0.006029,0.006485,0.006645,0.006233,0.004117,0.003704,0.00634,0.006465,0.004616,0.00661,0.006048,0.002493
