Time,_dummy,_derdummy,EventIndicator_0_,EventIndicator_1_,Step_0Time,Step_0Y0,Step_0YFinal,SineWave_0Amp,SineWave_0Bias,SineWave_0Freq,SineWave_0Phase,SineWave6_0Amp,SineWave6_0Bias,SineWave6_0Freq,SineWave6_0Phase,SineWave1_0Amp,SineWave1_0Bias,SineWave1_0Freq,SineWave1_0Phase,Step2_0Time,Step2_0Y0,Step2_0YFinal,SineWave3_0Amp,SineWave3_0Bias,SineWave3_0Freq,SineWave3_0Hsin,SineWave3_0HCos,SineWave3_0PSin,SineWave3_0PCos,SineWave4_0Amp,SineWave4_0Bias,SineWave4_0Freq,SineWave4_0Phase,Step3_0Time,Step3_0Y0,Step3_0YFinal,SineWave5_0Amp,SineWave5_0Bias,SineWave5_0Freq,SineWave5_0Hsin,SineWave5_0HCos,SineWave5_0PSin,SineWave5_0PCos,SineWave7_0Amp,SineWave7_0Bias,SineWave7_0Freq,SineWave7_0Hsin,SineWave7_0HCos,SineWave7_0PSin,SineWave7_0PCos,WeightedSampleTime_0WtEt,Constant6_0Value,Constant4_0Value,Constant5_0Value,Out1_1_,Out1_2_,Out2,Out3,Out4,Out5,Out6_1_,Out6_2_,Out6_3_,Out6_4_,Out6_5_,Out6_6_,Out7,Out8_1_,Out8_2_,Out9,Out10,Out11,fmi_loggingOn,fmi_pullInputsForInitialization,fmi_NumberOfContinuousStates,fmi_NumberOfEventIndicators
0.88,1,0,-0.12,-0.12,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,0,0.770739,9,0,12,12,1,0.1,0,0,1,0,0.564642,0.770739,0,0.770739,0.143471,6,0,1,0,3
0.88,1,0,-0.12,-0.12,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,0,0.770739,9,0,12,12,1,0.1,0,0,1,0,0.564642,0.770739,0,0.770739,0.143471,6,0,1,0,3
0.9,1,0,-0.1,-0.1,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,0,0.783327,9,0,12,12,1,0.1,0,0,1,0,0.783327,0.783327,0,0.770739,0.156665,6,0,1,0,3
0.9,1,0,-0.1,-0.1,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,0,0.783327,9,0,12,12,1,0.1,0,0,1,0,0.783327,0.783327,0,0.770739,0.156665,6,0,1,0,3
0.92,1,0,-0.08,-0.08,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,0,0.795602,9,0,12,12,1,0.1,0,0,1,0,0.783327,0.795602,0,0.770739,0.156665,6,0,1,0,3
0.94,1,0,-0.06,-0.06,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,0,0.807558,9,0,12,12,1,0.1,0,0,1,0,0.783327,0.807558,0,0.770739,0.156665,6,0,1,0,3
0.96,1,0,-0.04,-0.04,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,0,0.819192,9,0,12,12,1,0.1,0,0,1,0,0.783327,0.819192,0,0.770739,0.156665,6,0,1,0,3
0.98,1,0,-0.02,-0.02,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,0,0.830497,9,0,12,12,1,0.1,0,0,1,0,0.783327,0.830497,0,0.770739,0.156665,6,0,1,0,3
1,1,0,0,0,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.841471,10,0,12,12,1,0.1,0,0,1,0,0.783327,0.841471,1,0.770739,0.168294,6,0,1,0,3
1,1,0,0,0,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.841471,10,0,12,12,1,0.1,0,0,1,0,0.783327,0.841471,1,0.770739,0.168294,6,0,1,0,3
1.02,1,0,0.02,0.02,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.852108,10,0,12,12,1,0.1,0,0,1,0,0.783327,0.852108,1,0.770739,0.168294,6,0,1,0,3
1.04,1,0,0.04,0.04,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.862404,10,0,12,12,1,0.1,0,0,1,0,0.783327,0.862404,1,0.770739,0.168294,6,0,1,0,3
1.06,1,0,0.06,0.06,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.872355,10,0,12,12,1,0.1,0,0,1,0,0.783327,0.872355,1,0.770739,0.168294,6,0,1,0,3
1.08,1,0,0.08,0.08,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.881958,10,0,12,12,1,0.1,0,0,1,0,0.783327,0.881958,1,0.770739,0.168294,6,0,1,0,3
1.1,1,0,0.1,0.1,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.891207,10,0,12,12,1,0.1,0,0,1,0,0.783327,0.891207,1,0.891207,0.178241,6,0,1,0,3
1.1,1,0,0.1,0.1,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.891207,10,0,12,12,1,0.1,0,0,1,0,0.783327,0.891207,1,0.891207,0.178241,6,0,1,0,3
1.12,1,0,0.12,0.12,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.9001,10,0,12,12,1,0.1,0,0,1,0,0.783327,0.9001,1,0.891207,0.178241,6,0,1,0,3
1.14,1,0,0.14,0.14,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.908633,10,0,12,12,1,0.1,0,0,1,0,0.783327,0.908633,1,0.891207,0.178241,6,0,1,0,3
1.16,1,0,0.16,0.16,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.916803,11,0,12,12,1,0.1,0,0,1,0,0.783327,0.916803,1,0.891207,0.178241,6,0,1,0,3
1.18,1,0,0.18,0.18,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.924606,11,0,12,12,1,0.1,0,0,1,0,0.783327,0.924606,1,0.891207,0.178241,6,0,1,0,3
1.2,1,0,0.2,0.2,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.932039,11,0,12,12,1,0.1,0,0,1,0,0.932039,0.932039,1,0.891207,0.186408,6,0,1,0,3
1.2,1,0,0.2,0.2,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.932039,11,0,12,12,1,0.1,0,0,1,0,0.932039,0.932039,1,0.891207,0.186408,6,0,1,0,3
1.22,1,0,0.22,0.22,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.939099,11,0,12,12,1,0.1,0,0,1,0,0.932039,0.939099,1,0.891207,0.186408,6,0,1,0,3
1.24,1,0,0.24,0.24,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.945784,11,0,12,12,1,0.1,0,0,1,0,0.932039,0.945784,1,0.891207,0.186408,6,0,1,0,3
1.26,1,0,0.26,0.26,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.95209,11,0,12,12,1,0.1,0,0,1,0,0.932039,0.95209,1,0.891207,0.186408,6,0,1,0,3
1.28,1,0,0.28,0.28,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.958016,11,0,12,12,1,0.1,0,0,1,0,0.932039,0.958016,1,0.891207,0.186408,6,0,1,0,3
1.3,1,0,0.3,0.3,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.963558,11,0,12,12,1,0.1,0,0,1,0,0.932039,0.963558,1,0.891207,0.192712,6,0,1,0,3
1.3,1,0,0.3,0.3,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.963558,11,0,12,12,1,0.1,0,0,1,0,0.932039,0.963558,1,0.891207,0.192712,6,0,1,0,3
1.32,1,0,0.32,0.32,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.968715,11,0,12,12,1,0.1,0,0,1,0,0.932039,0.968715,1,0.968715,0.192712,6,0,1,0,3
1.32,1,0,0.32,0.32,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.968715,11,0,12,12,1,0.1,0,0,1,0,0.932039,0.968715,1,0.968715,0.192712,6,0,1,0,3
1.34,1,0,0.34,0.34,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.973485,11,0,12,12,1,0.1,0,0,1,0,0.932039,0.973485,1,0.968715,0.192712,6,0,1,0,3
1.36,1,0,0.36,0.36,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.977865,11,0,12,12,1,0.1,0,0,1,0,0.932039,0.977865,1,0.968715,0.192712,6,0,1,0,3
1.38,1,0,0.38,0.38,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.981854,11,0,12,12,1,0.1,0,0,1,0,0.932039,0.981854,1,0.968715,0.192712,6,0,1,0,3
1.4,1,0,0.4,0.4,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.98545,11,0,12,12,1,0.1,0,0,1,0,0.932039,0.98545,1,0.968715,0.19709,6,0,1,0,3
1.4,1,0,0.4,0.4,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.98545,11,0,12,12,1,0.1,0,0,1,0,0.932039,0.98545,1,0.968715,0.19709,6,0,1,0,3
1.42,1,0,0.42,0.42,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.988652,11,0,12,12,1,0.1,0,0,1,0,0.932039,0.988652,1,0.968715,0.19709,6,0,1,0,3
1.44,1,0,0.44,0.44,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.991458,11,0,12,12,1,0.1,0,0,1,0,0.932039,0.991458,1,0.968715,0.19709,6,0,1,0,3
1.46,1,0,0.46,0.46,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.993868,11,0,12,12,1,0.1,0,0,1,0,0.932039,0.993868,1,0.968715,0.19709,6,0,1,0,3
1.48,1,0,0.48,0.48,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.995881,11,0,12,12,1,0.1,0,0,1,0,0.932039,0.995881,1,0.968715,0.19709,6,0,1,0,3
1.5,1,0,0.5,0.5,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.997495,11,0,12,12,1,0.1,0,0,1,0,0.997495,0.997495,1,0.968715,0.199499,6,0,1,0,3
1.5,1,0,0.5,0.5,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.997495,11,0,12,12,1,0.1,0,0,1,0,0.997495,0.997495,1,0.968715,0.199499,6,0,1,0,3
1.52,1,0,0.52,0.52,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.99871,11,0,12,12,1,0.1,0,0,1,0,0.997495,0.99871,1,0.968715,0.199499,6,0,1,0,3
1.54,1,0,0.54,0.54,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.999526,11,0,12,12,1,0.1,0,0,1,0,0.997495,0.999526,1,0.999526,0.199499,6,0,1,0,3
1.54,1,0,0.54,0.54,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.999526,11,0,12,12,1,0.1,0,0,1,0,0.997495,0.999526,1,0.999526,0.199499,6,0,1,0,3
1.56,1,0,0.56,0.56,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.999942,11,0,12,12,1,0.1,0,0,1,0,0.997495,0.999942,1,0.999526,0.199499,6,0,1,0,3
1.58,1,0,0.58,0.58,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.999958,11,0,12,12,1,0.1,0,0,1,0,0.997495,0.999958,1,0.999526,0.199499,6,0,1,0,3
1.6,1,0,0.6,0.6,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.999574,11,0,12,12,1,0.1,0,0,1,0,0.997495,0.999574,1,0.999526,0.199915,6,0,1,0,3
1.6,1,0,0.6,0.6,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.999574,11,0,12,12,1,0.1,0,0,1,0,0.997495,0.999574,1,0.999526,0.199915,6,0,1,0,3
1.62,1,0,0.62,0.62,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.99879,11,0,12,12,1,0.1,0,0,1,0,0.997495,0.99879,1,0.999526,0.199915,6,0,1,0,3
1.64,1,0,0.64,0.64,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.997606,11,0,12,12,1,0.1,0,0,1,0,0.997495,0.997606,1,0.999526,0.199915,6,0,1,0,3
1.66,1,0,0.66,0.66,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.996024,11,0,12,12,1,0.1,0,0,1,0,0.997495,0.996024,1,0.999526,0.199915,6,0,1,0,3
1.68,1,0,0.68,0.68,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.994043,11,0,12,12,1,0.1,0,0,1,0,0.997495,0.994043,1,0.999526,0.199915,6,0,1,0,3
1.7,1,0,0.7,0.7,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.991665,11,0,12,12,1,0.1,0,0,1,0,0.997495,0.991665,1,0.999526,0.198333,6,0,1,0,3
1.7,1,0,0.7,0.7,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.991665,11,0,12,12,1,0.1,0,0,1,0,0.997495,0.991665,1,0.999526,0.198333,6,0,1,0,3
1.72,1,0,0.72,0.72,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.98889,11,0,12,12,1,0.1,0,0,1,0,0.997495,0.98889,1,0.999526,0.198333,6,0,1,0,3
1.74,1,0,0.74,0.74,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.985719,11,0,12,12,1,0.1,0,0,1,0,0.997495,0.985719,1,0.999526,0.198333,6,0,1,0,3
1.76,1,0,0.76,0.76,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.982154,11,0,12,12,1,0.1,0,0,1,0,0.997495,0.982154,1,0.982154,0.198333,6,0,1,0,3
1.76,1,0,0.76,0.76,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.982154,11,0,12,12,1,0.1,0,0,1,0,0.997495,0.982154,1,0.982154,0.198333,6,0,1,0,3
1.78,1,0,0.78,0.78,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.978197,11,0,12,12,1,0.1,0,0,1,0,0.997495,0.978197,1,0.982154,0.198333,6,0,1,0,3
