"time","J1.der(w)","clutch1.der(phi_rel)","clutch1.der(w_rel)","J2.der(phi)","clutch2.der(phi_rel)","clutch2.der(w_rel)","J1.w","J1.der(phi)","clutch1.phi_rel","clutch1.w_rel","clutch1.w_relfric","J2.phi","clutch2.phi_rel","clutch2.w_rel","clutch2.w_relfric","J1.phi","J1.flange_b.phi","clutch1.flange_a.phi","J1.flange_a.phi","torque.flange.phi","J1.a","clutch1.a_rel","clutch1.a_relfric","clutch1.fn","clutch1.f_normalized","sin2.y","clutch1.flange_b.tau","clutch1.tau0","clutch1.tau0_max","clutch1.sa","clutch1.lossPower","J2.w","J2.a","J2.der(w)","J2.der(phi,2)","clutch2.a_rel","clutch2.a_relfric","clutch2.fn","step1.y","clutch2.flange_b.tau","J3.flange_a.tau","clutch2.tau0","clutch2.tau0_max","clutch2.sa","clutch2.lossPower","J3.phi","J3.w","J3.a","J3.der(w)","clutch3.a_rel","clutch3.a_relfric","clutch3.fn","clutch3.flange_b.tau","clutch3.tau","clutch3.flange_a.tau","J4.flange_a.tau","J3.flange_b.tau","clutch3.tau0","clutch3.tau0_max","clutch3.sa","clutch3.lossPower","J4.phi","J4.w","J4.der(phi)","fixed.flange.tau","torque.tau","J1.der(phi,2)","clutch1.der(phi_rel,2)","clutch2.der(phi_rel,2)","clutch3.der(phi_rel,2)","clutch2.mode","clutch2.free"
0.096,-8.674944442,-8.718675018,18.60322122,0.9577189144,-0.9577189144,-9.928276777,9.676393932,9.676393932,-0.8972368568,-8.718675018,-8.718675018,0.04602560222,-0.04602560222,-0.9577189144,-0.9577189144,0.943262459,0.943262459,0.943262459,0.943262459,0.943262459,-8.674944442,18.60322122,18.60322122,19.85655355,0.9928276777,0.9928276777,-9.928276777,9.928276777,10.92110446,7.682116764,86.56141871,0.9577189144,9.928276777,9.928276777,9.928276777,-9.928276777,-9.928276777,0,0,0,-0,0,0,-9.928276777,-0,4.926614672e-016,-4.884981308e-015,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,4.926614672e-016,-4.884981308e-015,-4.884981308e-015,-1.253332336,1.253332336,-8.674944442,18.60322122,-9.928276777,0,2,1
0.099,-9.609591559,-8.661471649,19.53329071,0.9874969136,-0.9874969136,-9.92369915,9.648968563,9.648968563,-0.9233077778,-8.661471649,-8.661471649,0.04894342939,-0.04894342939,-0.9874969136,-0.9874969136,0.9722512072,0.9722512072,0.9722512072,0.9722512072,0.9722512072,-9.609591559,19.53329071,19.53329071,19.8473983,0.992369915,0.992369915,-9.92369915,9.92369915,10.91606907,8.617221644,85.95383885,0.9874969136,9.92369915,9.92369915,9.92369915,-9.92369915,-9.92369915,0,0,0,-0,0,0,-9.92369915,-0,4.718447855e-016,-3.441691376e-015,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,4.718447855e-016,-3.441691376e-015,-3.441691376e-015,-0.3141075908,0.3141075908,-9.609591559,19.53329071,-9.92369915,0,2,1
0.102,-10.54688568,-8.601472267,20.46586617,1.017260968,-1.017260968,-9.918980485,9.618733235,9.618733235,-0.9492028952,-8.601472267,-8.601472267,0.05195056976,-0.05195056976,-1.017260968,-1.017260968,1.001153465,1.001153465,1.001153465,1.001153465,1.001153465,-10.54688568,20.46586617,20.46586617,19.83796097,0.9918980485,0.9918980485,-9.918980485,9.918980485,10.91087853,9.554987632,85.31783556,1.017260968,9.918980485,9.918980485,9.918980485,-9.918980485,-9.918980485,0,0,0,-0,0,0,-9.918980485,-0,4.579669977e-016,-4.662936703e-015,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,4.579669977e-016,-4.662936703e-015,-4.662936703e-015,0.6279051953,-0.6279051953,-10.54688568,20.46586617,-9.918980485,0,2,1
0.105,-11.4784655,-8.538681473,21.39258635,1.04701065,-1.04701065,-9.91412085,9.585692123,9.585692123,-0.9749137302,-8.538681473,-8.538681473,0.05504700314,-0.05504700314,-1.04701065,-1.04701065,1.029960733,1.029960733,1.029960733,1.029960733,1.029960733,-11.4784655,21.39258635,21.39258635,19.8282417,0.991412085,0.991412085,-9.91412085,9.91412085,10.90553293,10.48705342,84.65352003,1.04701065,9.91412085,9.91412085,9.91412085,-9.91412085,-9.91412085,0,0,0,-0,0,0,-9.91412085,-0,4.371503159e-016,-6.661338148e-016,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,4.371503159e-016,-6.661338148e-016,-6.661338148e-016,1.56434465,-1.56434465,-11.4784655,21.39258635,-9.91412085,0,2,1
0.108,-12.39601918,-8.473130257,22.3051395,1.076745537,-1.076745537,-9.909120313,9.549875794,9.549875794,-1.000431971,-8.473130257,-8.473130257,0.05823266452,-0.05823266452,-1.076745537,-1.076745537,1.058664636,1.058664636,1.058664636,1.058664636,1.058664636,-12.39601918,22.3051395,22.3051395,19.81824063,0.9909120313,0.9909120313,-9.909120313,9.909120313,10.90003234,11.40510715,83.96126714,1.076745537,9.909120313,9.909120313,9.909120313,-9.909120313,-9.909120313,0,0,0,-0,0,0,-9.909120313,-0,4.371503159e-016,-8.881784197e-016,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,4.371503159e-016,-8.881784197e-016,-8.881784197e-016,2.486898872,-2.486898872,-12.39601918,22.3051395,-9.909120313,0,2,1
0.111,-13.29135815,-8.404874625,23.19533709,1.106465212,-1.106465212,-9.903978945,9.511339837,9.511339837,-1.025749468,-8.404874625,-8.404874625,0.06150748385,-0.06150748385,-1.106465212,-1.106465212,1.087256952,1.087256952,1.087256952,1.087256952,1.087256952,-13.29135815,23.19533709,23.19533709,19.80795789,0.9903978945,0.9903978945,-9.903978945,9.903978945,10.89437684,12.30096025,83.24170132,1.106465212,9.903978945,9.903978945,9.903978945,-9.903978945,-9.903978945,0,0,0,-0,0,0,-9.903978945,-0,4.649058916e-016,1.110223025e-015,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,4.649058916e-016,1.110223025e-015,1.110223025e-015,3.387379202,-3.387379202,-13.29135815,23.19533709,-9.903978945,0,2,1
0.114,-14.15648974,-8.333992451,24.05518655,1.136169252,-1.136169252,-9.89869682,9.470161703,9.470161703,-1.050858256,-8.333992451,-8.333992451,0.06487143852,-0.06487143852,-1.136169252,-1.136169252,1.115729694,1.115729694,1.115729694,1.115729694,1.115729694,-14.15648974,24.05518655,24.05518655,19.79739364,0.989869682,0.989869682,-9.89869682,9.89869682,10.8885665,13.16662005,82.49566457,1.136169252,9.89869682,9.89869682,9.89869682,-9.89869682,-9.89869682,0,0,0,-0,0,0,-9.89869682,-0,4.857225733e-016,-0,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,4.857225733e-016,-0,-0,4.257792916,-4.257792916,-14.15648974,24.05518655,-9.89869682,0,2,1
0.117,-14.98368817,-8.260584514,24.87696218,1.165857243,-1.165857243,-9.893274012,9.426441757,9.426441757,-1.075750734,-8.260584514,-8.260584514,0.06832448222,-0.06832448222,-1.165857243,-1.165857243,1.144075216,1.144075216,1.144075216,1.144075216,1.144075216,-14.98368817,24.87696218,24.87696218,19.78654802,0.9893274012,0.9893274012,-9.893274012,9.893274012,10.88260141,13.99436077,81.7242261,1.165857243,9.893274012,9.893274012,9.893274012,-9.893274012,-9.893274012,0,0,0,-0,0,0,-9.893274012,-0,4.996003611e-016,-0,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,4.996003611e-016,-0,-0,5.090414158,-5.090414158,-14.98368817,24.87696218,-9.893274012,0,2,1
0.12,-15.76556312,-8.184777623,25.65327372,1.195528755,-1.195528755,-9.887710599,9.380306378,9.380306378,-1.100419379,-8.184777623,-8.184777623,0.07186656537,-0.07186656537,-1.195528755,-1.195528755,1.172285944,1.172285944,1.172285944,1.172285944,1.172285944,-15.76556312,25.65327372,25.65327372,19.7754212,0.9887710599,0.9887710599,-9.887710599,9.887710599,10.87648166,14.77679206,80.92871245,1.195528755,9.887710599,9.887710599,9.887710599,-9.887710599,-9.887710599,0,0,0,-0,0,0,-9.887710599,-0,5.134781489e-016,-3.108624469e-015,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,5.134781489e-016,-3.108624469e-015,-3.108624469e-015,5.877852523,-5.877852523,-15.76556312,25.65327372,-9.887710599,0,2,1
0.123,-16.49512531,-8.106719945,26.37713197,1.225183366,-1.225183366,-9.88200666,9.331903311,9.331903311,-1.124857214,-8.106719945,-8.106719945,0.07549763772,-0.07549763772,-1.225183366,-1.225183366,1.200354851,1.200354851,1.200354851,1.200354851,1.200354851,-16.49512531,26.37713197,26.37713197,19.76401332,0.988200666,0.988200666,-9.88200666,9.88200666,10.87020733,15.50692465,80.11066049,1.225183366,9.88200666,9.88200666,9.88200666,-9.88200666,-9.88200666,0,0,0,-0,0,0,-9.88200666,-0,4.996003611e-016,-3.552713679e-015,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,4.996003611e-016,-3.552713679e-015,-3.552713679e-015,6.613118653,-6.613118653,-16.49512531,26.37713197,-9.88200666,0,2,1
0.126,-17.16584855,-8.0265775,27.04201083,1.254820655,-1.254820655,-9.876162276,9.281398154,9.281398154,-1.149057707,-8.0265775,-8.0265775,0.07921764802,-0.07921764802,-1.254820655,-1.254820655,1.228275355,1.228275355,1.228275355,1.228275355,1.228275355,-17.16584855,27.04201083,27.04201083,19.75232455,0.9876162276,0.9876162276,-9.876162276,9.876162276,10.8637785,16.17823232,79.27178191,1.254820655,9.876162276,9.876162276,9.876162276,-9.876162276,-9.876162276,0,0,0,-0,0,0,-9.876162276,-0,4.996003611e-016,-5.329070518e-015,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,4.996003611e-016,-5.329070518e-015,-5.329070518e-015,7.289686274,-7.289686274,-17.16584855,27.04201083,-9.876162276,0,2,1
0.129,-17.77172765,-7.944535232,27.64190518,1.2844402,-1.2844402,-9.870177529,9.228975431,9.228975431,-1.173014853,-7.944535232,-7.944535232,0.08302654375,-0.08302654375,-1.2844402,-1.2844402,1.256041397,1.256041397,1.256041397,1.256041397,1.256041397,-17.77172765,27.64190518,27.64190518,19.74035506,0.9870177529,0.9870177529,-9.870177529,9.870177529,10.85719528,16.7847099,78.41397312,1.2844402,9.870177529,9.870177529,9.870177529,-9.870177529,-9.870177529,0,0,0,-0,0,0,-9.870177529,-0,5.689893001e-016,-4.662936703e-015,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,5.689893001e-016,-4.662936703e-015,-4.662936703e-015,7.901550124,-7.901550124,-17.77172765,27.64190518,-9.870177529,0,2,1
0.132,-18.30733176,-7.860796756,28.17138427,1.31404158,-1.31404158,-9.864052506,9.174838336,9.174838336,-1.196723257,-7.860796756,-7.860796756,0.08692427101,-0.08692427101,-1.31404158,-1.31404158,1.283647528,1.283647528,1.283647528,1.283647528,1.283647528,-18.30733176,28.17138427,28.17138427,19.72810501,0.9864052506,0.9864052506,-9.864052506,9.864052506,10.85045776,17.32092651,77.53931194,1.31404158,9.864052506,9.864052506,9.864052506,-9.864052506,-9.864052506,0,0,0,-0,0,0,-9.864052506,-0,6.106226635e-016,-3.108624469e-015,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,6.106226635e-016,-3.108624469e-015,-3.108624469e-015,8.443279255,-8.443279255,-18.30733176,28.17138427,-9.864052506,0,2,1
0.135,-18.76785253,-7.775581402,28.62563983,1.343624374,-1.343624374,-9.857787292,9.119205776,9.119205776,-1.220178168,-7.775581402,-7.775581402,0.09091077465,-0.09091077465,-1.343624374,-1.343624374,1.311088943,1.311088943,1.311088943,1.311088943,1.311088943,-18.76785253,28.62563983,28.62563983,19.71557458,0.9857787292,0.9857787292,-9.857787292,9.857787292,10.84356602,17.7820738,76.65002753,1.343624374,9.857787292,9.857787292,9.857787292,-9.857787292,-9.857787292,0,0,0,-0,0,0,-9.857787292,-0,5.689893001e-016,-3.996802889e-015,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,5.689893001e-016,-3.996802889e-015,-3.996802889e-015,8.910065242,-8.910065242,-18.76785253,28.62563983,-9.857787292,0,2,1
0.138,-19.14914684,-7.689121501,29.00052881,1.373188163,-1.373188163,-9.851381978,9.062309665,9.062309665,-1.243375509,-7.689121501,-7.689121501,0.09498599827,-0.09498599827,-1.373188163,-1.373188163,1.338361507,1.338361507,1.338361507,1.338361507,1.338361507,-19.14914684,29.00052881,29.00052881,19.70276396,0.9851381978,0.9851381978,-9.851381978,9.851381978,10.83652018,18.16400864,75.74847298,1.373188163,9.851381978,9.851381978,9.851381978,-9.851381978,-9.851381978,0,0,0,-0,0,0,-9.851381978,-0,5.134781489e-016,-4.440892099e-015,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,5.134781489e-016,-4.440892099e-015,-4.440892099e-015,9.297764859,-9.297764859,-19.14914684,29.00052881,-9.851381978,0,2,1
0.141,-19.44777351,-7.601660445,29.29261016,1.402732526,-1.402732526,-9.844836653,9.004392971,9.004392971,-1.266311906,-7.601660445,-7.601660445,0.09914988421,-0.09914988421,-1.402732526,-1.402732526,1.365461791,1.365461791,1.365461791,1.365461791,1.365461791,-19.44777351,29.29261016,29.29261016,19.68967331,0.9844836653,0.9844836653,-9.844836653,9.844836653,10.82932032,18.46328984,74.83710538,1.402732526,9.844836653,9.844836653,9.844836653,-9.844836653,-9.844836653,0,0,0,-0,0,0,-9.844836653,-0,4.579669977e-016,-3.774758284e-015,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,4.579669977e-016,-3.774758284e-015,-3.774758284e-015,9.602936857,-9.602936857,-19.44777351,29.29261016,-9.844836653,0,2,1
0.144,-19.66102392,-7.513450819,29.49917533,1.432257043,-1.432257043,-9.838151412,8.945707862,8.945707862,-1.288984733,-7.513450819,-7.513450819,0.1034023736,-0.1034023736,-1.432257043,-1.432257043,1.392387107,1.392387107,1.392387107,1.392387107,1.392387107,-19.66102392,29.49917533,29.49917533,19.67630282,0.9838151412,0.9838151412,-9.838151412,9.838151412,10.82196655,18.67720878,73.91846678,1.432257043,9.838151412,9.838151412,9.838151412,-9.838151412,-9.838151412,0,0,0,-0,0,0,-9.838151412,-0,4.440892099e-016,-5.995204333e-015,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,4.440892099e-016,-5.995204333e-015,-5.995204333e-015,9.822872507,-9.822872507,-19.66102392,29.49917533,-9.838151412,0,2,1
0.147,-19.78694599,-7.424751279,29.61827234,1.461761295,-1.461761295,-9.831326348,8.886512574,8.886512574,-1.311392138,-7.424751279,-7.424751279,0.1077434062,-0.1077434062,-1.461761295,-1.461761295,1.419135544,1.419135544,1.419135544,1.419135544,1.419135544,-19.78694599,29.61827234,29.61827234,19.6626527,0.9831326348,0.9831326348,-9.831326348,9.831326348,10.81445898,18.80381336,72.99515288,1.461761295,9.831326348,9.831326348,9.831326348,-9.831326348,-9.831326348,0,0,0,-0,0,0,-9.831326348,-0,4.440892099e-016,-6.217248938e-015,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,4.440892099e-016,-6.217248938e-015,-6.217248938e-015,9.955619646,-9.955619646,-19.78694599,29.61827234,-9.831326348,0,2,1
0.15,-19.82436156,-7.335826864,29.64872312,1.491244862,-1.491244862,-9.82436156,8.827071726,8.827071726,-1.333533042,-7.335826864,-7.335826864,0.1121729207,-0.1121729207,-1.491244862,-1.491244862,1.445705963,1.445705963,1.445705963,1.445705963,1.445705963,-19.82436156,29.64872312,29.64872312,19.64872312,0.982436156,0.982436156,-9.82436156,9.82436156,10.80679772,18.8419254,72.06981546,1.491244862,9.82436156,9.82436156,9.82436156,-9.82436156,-9.82436156,0,0,0,-0,0,0,-9.82436156,-0,4.163336342e-016,-7.771561172e-015,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,4.163336342e-016,-7.771561172e-015,-7.771561172e-015,10,-10,-19.82436156,29.64872312,-9.82436156,0,2,1
0.153,-19.77287679,-7.24694467,29.59013394,1.520707325,-1.520707325,-9.817257146,8.767651994,8.767651994,-1.355407167,-7.24694467,-7.24694467,0.1166908543,-0.1166908543,-1.520707325,-1.520707325,1.472098021,1.472098021,1.472098021,1.472098021,1.472098021,-19.77287679,29.59013394,29.59013394,19.63451429,0.9817257146,0.9817257146,-9.817257146,9.817257146,10.79898286,18.79115108,71.14511935,1.520707325,9.817257146,9.817257146,9.817257146,-9.817257146,-9.817257146,0,0,0,-0,0,0,-9.817257146,-0,4.024558464e-016,-7.105427358e-015,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,4.024558464e-016,-7.105427358e-015,-7.105427358e-015,9.955619646,-9.955619646,-19.77287679,29.59013394,-9.817257146,0,2,1
0.156,-19.63288571,-7.158372783,29.44289892,1.550148265,-1.550148265,-9.810013207,8.708521048,8.708521048,-1.377015031,-7.158372783,-7.158372783,0.1212971431,-0.1212971431,-1.550148265,-1.550148265,1.498312174,1.498312174,1.498312174,1.498312174,1.498312174,-19.63288571,29.44289892,29.44289892,19.62002641,0.9810013207,0.9810013207,-9.810013207,9.810013207,10.79101453,18.65188439,70.22373154,1.550148265,9.810013207,9.810013207,9.810013207,-9.810013207,-9.810013207,0,0,0,-0,0,0,-9.810013207,-0,3.60822483e-016,-8.215650382e-015,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,3.60822483e-016,-8.215650382e-015,-8.215650382e-015,9.822872507,-9.822872507,-19.63288571,29.44289892,-9.810013207,0,2,1
0.159,-19.4055667,-7.070374831,29.20819655,1.579567264,-1.579567264,-9.802629846,8.649942095,8.649942095,-1.398357969,-7.070374831,-7.070374831,0.1259917219,-0.1259917219,-1.579567264,-1.579567264,1.524349691,1.524349691,1.524349691,1.524349691,1.524349691,-19.4055667,29.20819655,29.20819655,19.60525969,0.9802629846,0.9802629846,-9.802629846,9.802629846,10.78289283,18.42530372,69.30826734,1.579567264,9.802629846,9.802629846,9.802629846,-9.802629846,-9.802629846,0,0,0,-0,0,0,-9.802629846,-0,2.775557562e-016,-9.547918012e-015,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,2.775557562e-016,-9.547918012e-015,-9.547918012e-015,9.602936857,-9.602936857,-19.4055667,29.20819655,-9.802629846,0,2,1
0.162,-19.09287203,-6.983209949,28.88797919,1.608963905,-1.608963905,-9.795107168,8.592173854,8.592173854,-1.419438098,-6.983209949,-6.983209949,0.1307745243,-0.1307745243,-1.608963905,-1.608963905,1.550212622,1.550212622,1.550212622,1.550212622,1.550212622,-19.09287203,28.88797919,28.88797919,19.59021434,0.9795107168,0.9795107168,-9.795107168,9.795107168,10.77461788,18.11336131,68.40128983,1.608963905,9.795107168,9.795107168,9.795107168,-9.795107168,-9.795107168,0,0,0,-0,0,0,-9.795107168,-0,2.775557562e-016,-8.881784197e-015,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,2.775557562e-016,-8.881784197e-015,-8.881784197e-015,9.297764859,-9.297764859,-19.09287203,28.88797919,-9.795107168,0,2,1
0.165,-18.69751052,-6.897130448,28.4849558,1.638337768,-1.638337768,-9.787445279,8.535468216,8.535468216,-1.440258301,-6.897130448,-6.897130448,0.1356454826,-0.1356454826,-1.638337768,-1.638337768,1.575903784,1.575903784,1.575903784,1.575903784,1.575903784,-18.69751052,28.4849558,28.4849558,19.57489056,0.9787445279,0.9787445279,-9.787445279,9.787445279,10.76618981,17.71876599,67.50528685,1.638337768,9.787445279,9.787445279,9.787445279,-9.787445279,-9.787445279,0,0,0,-0,0,0,-9.787445279,-0,2.775557562e-016,-9.769962617e-015,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,2.775557562e-016,-9.769962617e-015,-9.769962617e-015,8.910065242,-8.910065242,-18.69751052,28.4849558,-9.787445279,0,2,1
0.168,-18.22292354,-6.81237966,28.00256783,1.667688437,-1.667688437,-9.77964429,8.480068097,8.480068097,-1.460822203,-6.81237966,-6.81237966,0.1406045277,-0.1406045277,-1.667688437,-1.667688437,1.601426731,1.601426731,1.601426731,1.601426731,1.601426731,-18.22292354,28.00256783,28.00256783,19.55928858,0.977964429,0.977964429,-9.77964429,9.77964429,10.75760872,17.24495912,66.62264984,1.667688437,9.77964429,9.77964429,9.77964429,-9.77964429,-9.77964429,0,0,0,-0,0,0,-9.77964429,-0,2.775557562e-016,-7.993605777e-015,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,2.775557562e-016,-7.993605777e-015,-7.993605777e-015,8.443279255,-8.443279255,-18.22292354,28.00256783,-9.77964429,0,2,1
0.171,-17.67325443,-6.729189794,27.44495874,1.697015495,-1.697015495,-9.77170431,8.426205289,8.426205289,-1.481134135,-6.729189794,-6.729189794,0.1456515896,-0.1456515896,-1.697015495,-1.697015495,1.626785725,1.626785725,1.626785725,1.626785725,1.626785725,-17.67325443,27.44495874,27.44495874,19.54340862,0.977170431,0.977170431,-9.77170431,9.77170431,10.74887474,16.696084,65.75565292,1.697015495,9.77170431,9.77170431,9.77170431,-9.77170431,-9.77170431,0,0,0,-0,0,0,-9.77170431,-0,3.330669074e-016,-6.439293543e-015,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,3.330669074e-016,-6.439293543e-015,-6.439293543e-015,7.901550124,-7.901550124,-17.67325443,27.44495874,-9.77170431,0,2,1
0.174,-17.05331173,-6.647779538,26.81693718,1.726318524,-1.726318524,-9.763625452,8.374098063,8.374098063,-1.50119911,-6.647779538,-6.647779538,0.1507865967,-0.1507865967,-1.726318524,-1.726318524,1.651985707,1.651985707,1.651985707,1.651985707,1.651985707,-17.05331173,26.81693718,26.81693718,19.5272509,0.9763625452,0.9763625452,-9.763625452,9.763625452,10.739988,16.07694918,64.9064295,1.726318524,9.763625452,9.763625452,9.763625452,-9.763625452,-9.763625452,0,0,0,-0,0,0,-9.763625452,-0,3.330669074e-016,-7.771561172e-015,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,3.330669074e-016,-7.771561172e-015,-7.771561172e-015,7.289686274,-7.289686274,-17.05331173,26.81693718,-9.763625452,0,2,1
0.177,-16.36852649,-6.568352373,26.12393432,1.755597109,-1.755597109,-9.755407832,8.323949482,8.323949482,-1.521022768,-6.568352373,-6.568352373,0.1560094763,-0.1560094763,-1.755597109,-1.755597109,1.677032244,1.677032244,1.677032244,1.677032244,1.677032244,-16.36852649,26.12393432,26.12393432,19.51081566,0.9755407832,0.9755407832,-9.755407832,9.755407832,10.73094862,15.3929857,64.07695618,1.755597109,9.755407832,9.755407832,9.755407832,-9.755407832,-9.755407832,0,0,0,-0,0,0,-9.755407832,-0,3.60822483e-016,-5.773159728e-015,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,3.60822483e-016,-5.773159728e-015,-5.773159728e-015,6.613118653,-6.613118653,-16.36852649,26.12393432,-9.755407832,0,2,1
0.18,-15.62490409,-6.491094387,25.37195565,1.784850833,-1.784850833,-9.747051566,8.27594522,8.27594522,-1.540611349,-6.491094387,-6.491094387,0.1613201545,-0.1613201545,-1.784850833,-1.784850833,1.701931503,1.701931503,1.701931503,1.701931503,1.701931503,-15.62490409,25.37195565,25.37195565,19.49410313,0.9747051566,0.9747051566,-9.747051566,9.747051566,10.72175672,14.65019893,63.26903171,1.784850833,9.747051566,9.747051566,9.747051566,-9.747051566,-9.747051566,0,0,0,-0,0,0,-9.747051566,-0,3.60822483e-016,-5.329070518e-015,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,3.60822483e-016,-5.329070518e-015,-5.329070518e-015,5.877852523,-5.877852523,-15.62490409,25.37195565,-9.747051566,0,2,1
0.183,-14.82897093,-6.416173104,24.5675277,1.81407928,-1.81407928,-9.738556773,8.230252384,8.230252384,-1.559971611,-6.416173104,-6.416173104,0.166718556,-0.166718556,-1.81407928,-1.81407928,1.726690167,1.726690167,1.726690167,1.726690167,1.726690167,-14.82897093,24.5675277,24.5675277,19.47711355,0.9738556773,0.9738556773,-9.738556773,9.738556773,10.71241245,13.85511525,62.48426604,1.81407928,9.738556773,9.738556773,9.738556773,-9.738556773,-9.738556773,0,0,0,-0,0,0,-9.738556773,-0,3.330669074e-016,-4.662936703e-015,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,3.330669074e-016,-4.662936703e-015,-4.662936703e-015,5.090414158,-5.090414158,-14.82897093,24.5675277,-9.738556773,0,2,1
0.186,-13.98771649,-6.34373523,23.71764006,1.843282035,-1.843282035,-9.729923573,8.187017265,8.187017265,-1.579110806,-6.34373523,-6.34373523,0.1722046044,-0.1722046044,-1.843282035,-1.843282035,1.75131541,1.75131541,1.75131541,1.75131541,1.75131541,-13.98771649,23.71764006,23.71764006,19.45984715,0.9729923573,0.9729923573,-9.729923573,9.729923573,10.70291593,13.01472413,61.72405895,1.843282035,9.729923573,9.729923573,9.729923573,-9.729923573,-9.729923573,0,0,0,-0,0,0,-9.729923573,-0,3.053113318e-016,-5.329070518e-015,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,3.053113318e-016,-5.329070518e-015,-5.329070518e-015,4.257792916,-4.257792916,-13.98771649,23.71764006,-9.729923573,0,2,1
0.189,-13.10853129,-6.273906492,22.82968338,1.872458683,-1.872458683,-9.721152089,8.146365175,8.146365175,-1.598036569,-6.273906492,-6.273906492,0.1777782221,-0.1777782221,-1.872458683,-1.872458683,1.775814791,1.775814791,1.775814791,1.775814791,1.775814791,-13.10853129,22.82968338,22.82968338,19.44230418,0.9721152089,0.9721152089,-9.721152089,9.721152089,10.6932673,12.13641608,60.9895992,1.872458683,9.721152089,9.721152089,9.721152089,-9.721152089,-9.721152089,0,0,0,-0,0,0,-9.721152089,-0,3.330669074e-016,-5.995204333e-015,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,3.330669074e-016,-5.995204333e-015,-5.995204333e-015,3.387379202,-3.387379202,-13.10853129,22.82968338,-9.721152089,0,2,1
0.192,-12.19914132,-6.206788928,21.91138376,1.901608809,-1.901608809,-9.712242447,8.108397737,8.108397737,-1.616756903,-6.206788928,-6.206788928,0.18343933,-0.18343933,-1.901608809,-1.901608809,1.800196233,1.800196233,1.800196233,1.800196233,1.800196233,-12.19914132,21.91138376,21.91138376,19.42448489,0.9712242447,0.9712242447,-9.712242447,9.712242447,10.68346669,11.22791707,60.28183888,1.901608809,9.712242447,9.712242447,9.712242447,-9.712242447,-9.712242447,0,0,0,-0,0,0,-9.712242447,-0,3.885780586e-016,-6.439293543e-015,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,3.885780586e-016,-6.439293543e-015,-6.439293543e-015,2.486898872,-2.486898872,-12.19914132,21.91138376,-9.712242447,0,2,1
