"time","part1_rot_motion_input"
7.709,-7.669203626
7.71,-7.670198464
7.711,-7.671193301
7.712,-7.672188139
7.713,-7.673182977
7.714,-7.674177814
7.715,-7.675172652
7.716,-7.67616749
7.717,-7.677162327
7.718,-7.678157165
7.719,-7.679152003
7.72,-7.68014684
7.721,-7.681141678
7.722,-7.682136516
7.723,-7.683131353
7.724,-7.684126191
7.725,-7.685121029
7.726,-7.686115867
7.727,-7.687110704
7.728,-7.688105542
7.729,-7.68910038
7.73,-7.690095217
7.731,-7.691090055
7.732,-7.692084893
7.733,-7.69307973
7.734,-7.694074568
7.735,-7.695069406
7.736,-7.696064243
7.737,-7.697059081
7.738,-7.698053919
7.739,-7.699048756
7.74,-7.700043594
7.741,-7.701038432
7.742,-7.702033269
7.743,-7.703028107
7.744,-7.704022945
7.745,-7.705017782
7.746,-7.70601262
7.747,-7.707007458
7.748,-7.708002295
7.749,-7.708997133
7.75,-7.709991971
7.751,-7.710986808
7.752,-7.711981646
7.753,-7.712976484
7.754,-7.713971321
7.755,-7.714966159
7.756,-7.715960997
7.757,-7.716955834
7.758,-7.717950672
7.759,-7.71894551
7.76,-7.719940347
7.761,-7.720935185
7.762,-7.721930023
7.763,-7.72292486
7.764,-7.723919698
7.765,-7.724914536
7.766,-7.725909373
7.767,-7.726904211
7.768,-7.727899049
7.769,-7.728893886
7.77,-7.729888724
7.771,-7.730883562
7.772,-7.7318784
7.773,-7.732873237
7.774,-7.733868075
7.775,-7.734862913
7.776,-7.73585775
7.777,-7.736852588
7.778,-7.737847426
7.779,-7.738842263
7.78,-7.739837101
7.781,-7.740831939
7.782,-7.741826776
7.783,-7.742821614
7.784,-7.743816452
7.785,-7.744811289
7.786,-7.745806127
7.787,-7.746800965
7.788,-7.747795802
7.789,-7.74879064
7.79,-7.749785478
7.791,-7.750780315
7.792,-7.751775153
7.793,-7.752769991
7.794,-7.753764828
7.795,-7.754759666
7.796,-7.755754504
7.797,-7.756749341
7.798,-7.757744179
7.799,-7.758739017
7.8,-7.759733854
7.801,-7.760728692
7.802,-7.76172353
7.803,-7.762718367
7.804,-7.763713205
7.805,-7.764708043
7.806,-7.76570288
7.807,-7.766697718
7.808,-7.767692556
7.809,-7.768687393
7.81,-7.769682231
7.811,-7.770677069
7.812,-7.771671906
7.813,-7.772666744
7.814,-7.773661582
7.815,-7.774656419
7.816,-7.775651257
7.817,-7.776646095
7.818,-7.777640932
7.819,-7.77863577
7.82,-7.779630608
7.821,-7.780625446
7.822,-7.781620283
7.823,-7.782615121
7.824,-7.783609959
7.825,-7.784604796
7.826,-7.785599634
7.827,-7.786594472
7.828,-7.787589309
7.829,-7.788584147
7.83,-7.789578985
7.831,-7.790573822
7.832,-7.79156866
7.833,-7.792563498
7.834,-7.793558335
7.835,-7.794553173
7.836,-7.795548011
7.837,-7.796542848
7.838,-7.797537686
7.839,-7.798532524
7.84,-7.799527361
7.841,-7.800522199
7.842,-7.801517037
7.843,-7.802511874
7.844,-7.803506712
7.845,-7.80450155
7.846,-7.805496387
7.847,-7.806491225
7.848,-7.807486063
7.849,-7.8084809
7.85,-7.809475738
7.851,-7.810470576
7.852,-7.811465413
7.853,-7.812460251
7.854,-7.813455089
7.855,-7.814449926
7.856,-7.815444764
7.857,-7.816439602
7.858,-7.817434439
7.859,-7.818429277
7.86,-7.819424115
7.861,-7.820418952
7.862,-7.82141379
7.863,-7.822408628
7.864,-7.823403465
7.865,-7.824398303
7.866,-7.825393141
7.867,-7.826387979
7.868,-7.827382816
7.869,-7.828377654
7.87,-7.829372492
7.871,-7.830367329
7.872,-7.831362167
7.873,-7.832357005
7.874,-7.833351842
7.875,-7.83434668
7.876,-7.835341518
7.877,-7.836336355
7.878,-7.837331193
7.879,-7.838326031
7.88,-7.839320868
7.881,-7.840315706
7.882,-7.841310544
7.883,-7.842305381
7.884,-7.843300219
7.885,-7.844295057
7.886,-7.845289894
7.887,-7.846284732
7.888,-7.84727957
7.889,-7.848274407
7.89,-7.849269245
7.891,-7.850264083
7.892,-7.85125892
7.893,-7.852253758
7.894,-7.853248596
7.895,-7.854243433
7.896,-7.855238271
7.897,-7.856233109
7.898,-7.857227946
7.899,-7.858222784
7.9,-7.859217622
7.901,-7.860212459
7.902,-7.861207297
7.903,-7.862202135
7.904,-7.863196972
7.905,-7.86419181
7.906,-7.865186648
7.907,-7.866181485
7.908,-7.867176323
7.909,-7.868171161
7.91,-7.869165998
7.911,-7.870160836
7.912,-7.871155674
7.913,-7.872150511
7.914,-7.873145349
7.915,-7.874140187
7.916,-7.875135025
7.917,-7.876129862
7.918,-7.8771247
7.919,-7.878119538
7.92,-7.879114375
7.921,-7.880109213
7.922,-7.881104051
7.923,-7.882098888
7.924,-7.883093726
7.925,-7.884088564
7.926,-7.885083401
7.927,-7.886078239
7.928,-7.887073077
7.929,-7.888067914
7.93,-7.889062752
7.931,-7.89005759
7.932,-7.891052427
7.933,-7.892047265
7.934,-7.893042103
7.935,-7.89403694
7.936,-7.895031778
7.937,-7.896026616
7.938,-7.897021453
7.939,-7.898016291
7.94,-7.899011129
7.941,-7.900005966
7.942,-7.901000804
7.943,-7.901995642
7.944,-7.902990479
7.945,-7.903985317
7.946,-7.904980155
7.947,-7.905974992
7.948,-7.90696983
7.949,-7.907964668
7.95,-7.908959505
7.951,-7.909954343
7.952,-7.910949181
7.953,-7.911944018
7.954,-7.912938856
7.955,-7.913933694
7.956,-7.914928531
7.957,-7.915923369
7.958,-7.916918207
7.959,-7.917913044
7.96,-7.918907882
7.961,-7.91990272
7.962,-7.920897557
7.963,-7.921892395
7.964,-7.922887233
7.965,-7.923882071
7.966,-7.924876908
7.967,-7.925871746
7.968,-7.926866584
7.969,-7.927861421
7.97,-7.928856259
7.971,-7.929851097
7.972,-7.930845934
7.973,-7.931840772
7.974,-7.93283561
7.975,-7.933830447
7.976,-7.934825285
7.977,-7.935820123
7.978,-7.93681496
7.979,-7.937809798
7.98,-7.938804636
7.981,-7.939799473
7.982,-7.940794311
7.983,-7.941789149
7.984,-7.942783986
7.985,-7.943778824
7.986,-7.944773662
7.987,-7.945768499
7.988,-7.946763337
7.989,-7.947758175
7.99,-7.948753012
7.991,-7.94974785
7.992,-7.950742688
7.993,-7.951737525
7.994,-7.952732363
7.995,-7.953727201
7.996,-7.954722038
7.997,-7.955716876
7.998,-7.956711714
7.999,-7.957706551
8,-7.958701389
8.001,-7.959696227
8.002,-7.960691064
8.003,-7.961685902
8.004,-7.96268074
8.005,-7.963675577
8.006,-7.964670415
8.007,-7.965665253
8.008,-7.96666009
8.009,-7.967654928
8.01,-7.968649766
8.011,-7.969644604
8.012,-7.970639441
8.013,-7.971634279
8.014,-7.972629117
8.015,-7.973623954
8.016,-7.974618792
8.017,-7.97561363
8.018,-7.976608467
8.019,-7.977603305
8.02,-7.978598143
8.021,-7.97959298
8.022,-7.980587818
8.023,-7.981582656
8.024,-7.982577493
8.025,-7.983572331
8.026,-7.984567169
8.027,-7.985562006
8.028,-7.986556844
8.029,-7.987551682
8.03,-7.988546519
8.031,-7.989541357
8.032,-7.990536195
8.033,-7.991531032
8.034,-7.99252587
8.035,-7.993520708
8.036,-7.994515545
8.037,-7.995510383
8.038,-7.996505221
8.039,-7.997500058
8.04,-7.998494896
8.041,-7.999489734
8.042,-8.000484571
8.043,-8.001479409
8.044,-8.002474247
8.045,-8.003469084
8.046,-8.004463922
8.047,-8.00545876
8.048,-8.006453597
8.049,-8.007448435
8.05,-8.008443273
8.051,-8.00943811
8.052,-8.010432948
8.053,-8.011427786
8.054,-8.012422623
8.055,-8.013417461
8.056,-8.014412299
8.057,-8.015407136
8.058,-8.016401974
8.059,-8.017396812
8.06,-8.01839165
8.061,-8.019386487
8.062,-8.020381325
8.063,-8.021376163
8.064,-8.022371
8.065,-8.023365838
8.066,-8.024360676
8.067,-8.025355513
8.068,-8.026350351
8.069,-8.027345189
8.07,-8.028340026
8.071,-8.029334864
8.072,-8.030329702
8.073,-8.031324539
8.074,-8.032319377
8.075,-8.033314215
8.076,-8.034309052
8.077,-8.03530389
8.078,-8.036298728
8.079,-8.037293565
8.08,-8.038288403
8.081,-8.039283241
8.082,-8.040278078
8.083,-8.041272916
8.084,-8.042267754
8.085,-8.043262591
8.086,-8.044257429
8.087,-8.045252267
8.088,-8.046247104
8.089,-8.047241942
8.09,-8.04823678
8.091,-8.049231617
8.092,-8.050226455
8.093,-8.051221293
8.094,-8.05221613
8.095,-8.053210968
8.096,-8.054205806
8.097,-8.055200643
8.098,-8.056195481
8.099,-8.057190319
8.1,-8.058185156
8.101,-8.059179994
8.102,-8.060174832
8.103,-8.061169669
8.104,-8.062164507
8.105,-8.063159345
8.106,-8.064154182
8.107,-8.06514902
8.108,-8.066143858
8.109,-8.067138696
8.11,-8.068133533
8.111,-8.069128371
8.112,-8.070123209
8.113,-8.071118046
8.114,-8.072112884
8.115,-8.073107722
8.116,-8.074102559
8.117,-8.075097397
8.118,-8.076092235
8.119,-8.077087072
8.12,-8.07808191
8.121,-8.079076748
8.122,-8.080071585
8.123,-8.081066423
8.124,-8.082061261
8.125,-8.083056098
8.126,-8.084050936
8.127,-8.085045774
8.128,-8.086040611
8.129,-8.087035449
8.13,-8.088030287
8.131,-8.089025124
8.132,-8.090019962
8.133,-8.0910148
8.134,-8.092009637
8.135,-8.093004475
8.136,-8.093999313
8.137,-8.09499415
8.138,-8.095988988
8.139,-8.096983826
8.14,-8.097978663
8.141,-8.098973501
8.142,-8.099968339
8.143,-8.100963176
8.144,-8.101958014
8.145,-8.102952852
8.146,-8.103947689
8.147,-8.104942527
8.148,-8.105937365
8.149,-8.106932202
8.15,-8.10792704
8.151,-8.108921878
8.152,-8.109916715
8.153,-8.110911553
8.154,-8.111906391
8.155,-8.112901229
8.156,-8.113896066
8.157,-8.114890904
8.158,-8.115885742
8.159,-8.116880579
8.16,-8.117875417
8.161,-8.118870255
8.162,-8.119865092
8.163,-8.12085993
8.164,-8.121854768
8.165,-8.122849605
8.166,-8.123844443
8.167,-8.124839281
8.168,-8.125834118
8.169,-8.126828956
8.17,-8.127823794
8.171,-8.128818631
8.172,-8.129813469
8.173,-8.130808307
8.174,-8.131803144
8.175,-8.132797982
8.176,-8.13379282
8.177,-8.134787657
8.178,-8.135782495
8.179,-8.136777333
8.18,-8.13777217
8.181,-8.138767008
8.182,-8.139761846
8.183,-8.140756683
8.184,-8.141751521
8.185,-8.142746359
8.186,-8.143741196
8.187,-8.144736034
8.188,-8.145730872
8.189,-8.146725709
8.19,-8.147720547
8.191,-8.148715385
8.192,-8.149710222
8.193,-8.15070506
8.194,-8.151699898
8.195,-8.152694735
8.196,-8.153689573
8.197,-8.154684411
8.198,-8.155679248
8.199,-8.156674086
8.2,-8.157668924
8.201,-8.158663761
8.202,-8.159658599
8.203,-8.160653437
8.204,-8.161648275
8.205,-8.162643112
8.206,-8.16363795
8.207,-8.164632788
8.208,-8.165627625
8.209,-8.166622463
8.21,-8.167617301
8.211,-8.168612138
8.212,-8.169606976
8.213,-8.170601814
8.214,-8.171596651
8.215,-8.172591489
8.216,-8.173586327
8.217,-8.174581164
8.218,-8.175576002
8.219,-8.17657084
8.22,-8.177565677
8.221,-8.178560515
8.222,-8.179555353
8.223,-8.18055019
8.224,-8.181545028
8.225,-8.182539866
8.226,-8.183534703
8.227,-8.184529541
8.228,-8.185524379
8.229,-8.186519216
8.23,-8.187514054
8.231,-8.188508892
8.232,-8.189503729
8.233,-8.190498567
8.234,-8.191493405
8.235,-8.192488242
8.236,-8.19348308
8.237,-8.194477918
8.238,-8.195472755
8.239,-8.196467593
8.24,-8.197462431
8.241,-8.198457268
8.242,-8.199452106
8.243,-8.200446944
8.244,-8.201441781
8.245,-8.202436619
8.246,-8.203431457
8.247,-8.204426294
8.248,-8.205421132
8.249,-8.20641597
8.25,-8.207410808
8.251,-8.208405645
8.252,-8.209400483
8.253,-8.210395321
8.254,-8.211390158
8.255,-8.212384996
8.256,-8.213379834
8.257,-8.214374671
8.258,-8.215369509
8.259,-8.216364347
8.26,-8.217359184
8.261,-8.218354022
8.262,-8.21934886
8.263,-8.220343697
8.264,-8.221338535
8.265,-8.222333373
8.266,-8.22332821
8.267,-8.224323048
8.268,-8.225317886
8.269,-8.226312723
8.27,-8.227307561
8.271,-8.228302399
8.272,-8.229297236
8.273,-8.230292074
8.274,-8.231286912
8.275,-8.232281749
8.276,-8.233276587
8.277,-8.234271425
8.278,-8.235266262
8.279,-8.2362611
8.28,-8.237255938
8.281,-8.238250775
8.282,-8.239245613
8.283,-8.240240451
8.284,-8.241235288
8.285,-8.242230126
8.286,-8.243224964
8.287,-8.244219801
8.288,-8.245214639
8.289,-8.246209477
8.29,-8.247204314
8.291,-8.248199152
8.292,-8.24919399
8.293,-8.250188827
8.294,-8.251183665
8.295,-8.252178503
8.296,-8.25317334
8.297,-8.254168178
8.298,-8.255163016
8.299,-8.256157854
8.3,-8.257152691
8.301,-8.258147529
8.302,-8.259142367
8.303,-8.260137204
8.304,-8.261132042
8.305,-8.26212688
8.306,-8.263121717
8.307,-8.264116555
8.308,-8.265111393
8.309,-8.26610623
8.31,-8.267101068
8.311,-8.268095906
8.312,-8.269090743
8.313,-8.270085581
8.314,-8.271080419
8.315,-8.272075256
8.316,-8.273070094
8.317,-8.274064932
8.318,-8.275059769
8.319,-8.276054607
8.32,-8.277049445
8.321,-8.278044282
8.322,-8.27903912
8.323,-8.280033958
8.324,-8.281028795
8.325,-8.282023633
8.326,-8.283018471
8.327,-8.284013308
8.328,-8.285008146
8.329,-8.286002984
8.33,-8.286997821
8.331,-8.287992659
8.332,-8.288987497
8.333,-8.289982334
8.334,-8.290977172
8.335,-8.29197201
8.336,-8.292966847
8.337,-8.293961685
8.338,-8.294956523
8.339,-8.29595136
8.34,-8.296946198
8.341,-8.297941036
8.342,-8.298935873
8.343,-8.299930711
8.344,-8.300925549
8.345,-8.301920386
8.346,-8.302915224
8.347,-8.303910062
8.348,-8.3049049
8.349,-8.305899737
8.35,-8.306894575
8.351,-8.307889413
8.352,-8.30888425
8.353,-8.309879088
8.354,-8.310873926
8.355,-8.311868763
8.356,-8.312863601
8.357,-8.313858439
8.358,-8.314853276
8.359,-8.315848114
8.36,-8.316842952
8.361,-8.317837789
8.362,-8.318832627
8.363,-8.319827465
8.364,-8.320822302
8.365,-8.32181714
8.366,-8.322811978
8.367,-8.323806815
8.368,-8.324801653
8.369,-8.325796491
8.37,-8.326791328
8.371,-8.327786166
8.372,-8.328781004
8.373,-8.329775841
8.374,-8.330770679
8.375,-8.331765517
8.376,-8.332760354
8.377,-8.333755192
8.378,-8.33475003
8.379,-8.335744867
8.38,-8.336739705
8.381,-8.337734543
8.382,-8.33872938
8.383,-8.339724218
8.384,-8.340719056
8.385,-8.341713893
8.386,-8.342708731
8.387,-8.343703569
8.388,-8.344698406
8.389,-8.345693244
8.39,-8.346688082
8.391,-8.347682919
8.392,-8.348677757
8.393,-8.349672595
8.394,-8.350667433
8.395,-8.35166227
8.396,-8.352657108
8.397,-8.353651946
8.398,-8.354646783
8.399,-8.355641621
8.4,-8.356636459
8.401,-8.357631296
8.402,-8.358626134
8.403,-8.359620972
8.404,-8.360615809
8.405,-8.361610647
8.406,-8.362605485
8.407,-8.363600322
8.408,-8.36459516
8.409,-8.365589998
8.41,-8.366584835
8.411,-8.367579673
8.412,-8.368574511
8.413,-8.369569348
8.414,-8.370564186
8.415,-8.371559024
8.416,-8.372553861
8.417,-8.373548699
8.418,-8.374543537
8.419,-8.375538374
8.42,-8.376533212
8.421,-8.37752805
8.422,-8.378522887
8.423,-8.379517725
8.424,-8.380512563
8.425,-8.3815074
8.426,-8.382502238
8.427,-8.383497076
8.428,-8.384491913
8.429,-8.385486751
8.43,-8.386481589
8.431,-8.387476426
8.432,-8.388471264
8.433,-8.389466102
8.434,-8.390460939
8.435,-8.391455777
8.436,-8.392450615
8.437,-8.393445452
8.438,-8.39444029
8.439,-8.395435128
8.44,-8.396429965
8.441,-8.397424803
8.442,-8.398419641
8.443,-8.399414479
8.444,-8.400409316
8.445,-8.401404154
8.446,-8.402398992
8.447,-8.403393829
8.448,-8.404388667
8.449,-8.405383505
8.45,-8.406378342
8.451,-8.40737318
8.452,-8.408368018
8.453,-8.409362855
8.454,-8.410357693
8.455,-8.411352531
8.456,-8.412347368
8.457,-8.413342206
8.458,-8.414337044
8.459,-8.415331881
8.46,-8.416326719
8.461,-8.417321557
8.462,-8.418316394
8.463,-8.419311232
8.464,-8.42030607
8.465,-8.421300907
8.466,-8.422295745
8.467,-8.423290583
8.468,-8.42428542
8.469,-8.425280258
8.47,-8.426275096
8.471,-8.427269933
8.472,-8.428264771
8.473,-8.429259609
8.474,-8.430254446
8.475,-8.431249284
8.476,-8.432244122
8.477,-8.433238959
8.478,-8.434233797
8.479,-8.435228635
8.48,-8.436223472
8.481,-8.43721831
8.482,-8.438213148
8.483,-8.439207985
8.484,-8.440202823
8.485,-8.441197661
8.486,-8.442192498
8.487,-8.443187336
8.488,-8.444182174
8.489,-8.445177012
8.49,-8.446171849
8.491,-8.447166687
8.492,-8.448161525
8.493,-8.449156362
8.494,-8.4501512
8.495,-8.451146038
8.496,-8.452140875
8.497,-8.453135713
8.498,-8.454130551
8.499,-8.455125388
8.5,-8.456120226
8.501,-8.457115064
8.502,-8.458109901
8.503,-8.459104739
8.504,-8.460099577
8.505,-8.461094414
8.506,-8.462089252
8.507,-8.46308409
8.508,-8.464078927
8.509,-8.465073765
8.51,-8.466068603
8.511,-8.46706344
8.512,-8.468058278
8.513,-8.469053116
8.514,-8.470047953
8.515,-8.471042791
8.516,-8.472037629
8.517,-8.473032466
8.518,-8.474027304
8.519,-8.475022142
8.52,-8.476016979
8.521,-8.477011817
8.522,-8.478006655
8.523,-8.479001492
8.524,-8.47999633
8.525,-8.480991168
8.526,-8.481986005
8.527,-8.482980843
8.528,-8.483975681
8.529,-8.484970518
8.53,-8.485965356
8.531,-8.486960194
8.532,-8.487955031
8.533,-8.488949869
8.534,-8.489944707
8.535,-8.490939544
8.536,-8.491934382
8.537,-8.49292922
8.538,-8.493924058
8.539,-8.494918895
8.54,-8.495913733
8.541,-8.496908571
8.542,-8.497903408
8.543,-8.498898246
8.544,-8.499893084
8.545,-8.500887921
8.546,-8.501882759
8.547,-8.502877597
8.548,-8.503872434
8.549,-8.504867272
8.55,-8.50586211
8.551,-8.506856947
8.552,-8.507851785
8.553,-8.508846623
8.554,-8.50984146
8.555,-8.510836298
8.556,-8.511831136
8.557,-8.512825973
8.558,-8.513820811
8.559,-8.514815649
8.56,-8.515810486
8.561,-8.516805324
8.562,-8.517800162
8.563,-8.518794999
8.564,-8.519789837
8.565,-8.520784675
8.566,-8.521779512
8.567,-8.52277435
8.568,-8.523769188
8.569,-8.524764025
8.57,-8.525758863
8.571,-8.526753701
8.572,-8.527748538
8.573,-8.528743376
8.574,-8.529738214
8.575,-8.530733051
8.576,-8.531727889
8.577,-8.532722727
8.578,-8.533717564
8.579,-8.534712402
8.58,-8.53570724
8.581,-8.536702077
8.582,-8.537696915
8.583,-8.538691753
8.584,-8.53968659
8.585,-8.540681428
8.586,-8.541676266
8.587,-8.542671104
8.588,-8.543665941
8.589,-8.544660779
8.59,-8.545655617
8.591,-8.546650454
8.592,-8.547645292
8.593,-8.54864013
8.594,-8.549634967
8.595,-8.550629805
8.596,-8.551624643
8.597,-8.55261948
8.598,-8.553614318
8.599,-8.554609156
8.6,-8.555603993
8.601,-8.556598831
8.602,-8.557593669
8.603,-8.558588506
8.604,-8.559583344
8.605,-8.560578182
8.606,-8.561573019
8.607,-8.562567857
8.608,-8.563562695
8.609,-8.564557532
8.61,-8.56555237
8.611,-8.566547208
8.612,-8.567542045
8.613,-8.568536883
8.614,-8.569531721
8.615,-8.570526558
8.616,-8.571521396
8.617,-8.572516234
8.618,-8.573511071
8.619,-8.574505909
8.62,-8.575500747
8.621,-8.576495584
8.622,-8.577490422
8.623,-8.57848526
8.624,-8.579480097
8.625,-8.580474935
8.626,-8.581469773
8.627,-8.58246461
8.628,-8.583459448
8.629,-8.584454286
8.63,-8.585449123
8.631,-8.586443961
8.632,-8.587438799
8.633,-8.588433637
8.634,-8.589428474
8.635,-8.590423312
8.636,-8.59141815
8.637,-8.592412987
8.638,-8.593407825
8.639,-8.594402663
8.64,-8.5953975
8.641,-8.596392338
8.642,-8.597387176
8.643,-8.598382013
8.644,-8.599376851
8.645,-8.600371689
8.646,-8.601366526
8.647,-8.602361364
8.648,-8.603356202
8.649,-8.604351039
8.65,-8.605345877
8.651,-8.606340715
8.652,-8.607335552
8.653,-8.60833039
8.654,-8.609325228
8.655,-8.610320065
8.656,-8.611314903
8.657,-8.612309741
8.658,-8.613304578
8.659,-8.614299416
8.66,-8.615294254
8.661,-8.616289091
8.662,-8.617283929
8.663,-8.618278767
8.664,-8.619273604
8.665,-8.620268442
8.666,-8.62126328
8.667,-8.622258117
8.668,-8.623252955
8.669,-8.624247793
8.67,-8.62524263
8.671,-8.626237468
8.672,-8.627232306
8.673,-8.628227143
8.674,-8.629221981
8.675,-8.630216819
8.676,-8.631211656
8.677,-8.632206494
8.678,-8.633201332
8.679,-8.634196169
8.68,-8.635191007
8.681,-8.636185845
8.682,-8.637180683
8.683,-8.63817552
8.684,-8.639170358
8.685,-8.640165196
8.686,-8.641160033
8.687,-8.642154871
8.688,-8.643149709
8.689,-8.644144546
8.69,-8.645139384
8.691,-8.646134222
8.692,-8.647129059
8.693,-8.648123897
8.694,-8.649118735
8.695,-8.650113572
8.696,-8.65110841
8.697,-8.652103248
8.698,-8.653098085
8.699,-8.654092923
8.7,-8.655087761
8.701,-8.656082598
8.702,-8.657077436
8.703,-8.658072274
8.704,-8.659067111
8.705,-8.660061949
8.706,-8.661056787
8.707,-8.662051624
8.708,-8.663046462
8.709,-8.6640413
8.71,-8.665036137
8.711,-8.666030975
8.712,-8.667025813
8.713,-8.66802065
8.714,-8.669015488
8.715,-8.670010326
8.716,-8.671005163
8.717,-8.672000001
8.718,-8.672994839
8.719,-8.673989676
8.72,-8.674984514
8.721,-8.675979352
8.722,-8.676974189
8.723,-8.677969027
8.724,-8.678963865
8.725,-8.679958702
8.726,-8.68095354
8.727,-8.681948378
8.728,-8.682943216
8.729,-8.683938053
8.73,-8.684932891
8.731,-8.685927729
8.732,-8.686922566
8.733,-8.687917404
8.734,-8.688912242
8.735,-8.689907079
8.736,-8.690901917
8.737,-8.691896755
8.738,-8.692891592
8.739,-8.69388643
8.74,-8.694881268
8.741,-8.695876105
8.742,-8.696870943
8.743,-8.697865781
8.744,-8.698860618
8.745,-8.699855456
8.746,-8.700850294
8.747,-8.701845131
8.748,-8.702839969
8.749,-8.703834807
8.75,-8.704829644
8.751,-8.705824482
8.752,-8.70681932
8.753,-8.707814157
8.754,-8.708808995
8.755,-8.709803833
8.756,-8.71079867
8.757,-8.711793508
8.758,-8.712788346
8.759,-8.713783183
8.76,-8.714778021
8.761,-8.715772859
8.762,-8.716767696
8.763,-8.717762534
8.764,-8.718757372
8.765,-8.719752209
8.766,-8.720747047
8.767,-8.721741885
8.768,-8.722736722
8.769,-8.72373156
8.77,-8.724726398
8.771,-8.725721235
8.772,-8.726716073
8.773,-8.727710911
8.774,-8.728705748
8.775,-8.729700586
8.776,-8.730695424
8.777,-8.731690262
8.778,-8.732685099
8.779,-8.733679937
8.78,-8.734674775
8.781,-8.735669612
8.782,-8.73666445
8.783,-8.737659288
8.784,-8.738654125
8.785,-8.739648963
8.786,-8.740643801
8.787,-8.741638638
8.788,-8.742633476
8.789,-8.743628314
8.79,-8.744623151
8.791,-8.745617989
8.792,-8.746612827
8.793,-8.747607664
8.794,-8.748602502
8.795,-8.74959734
8.796,-8.750592177
8.797,-8.751587015
8.798,-8.752581853
8.799,-8.75357669
8.8,-8.754571528
8.801,-8.755566366
8.802,-8.756561203
8.803,-8.757556041
8.804,-8.758550879
8.805,-8.759545716
8.806,-8.760540554
8.807,-8.761535392
8.808,-8.762530229
8.809,-8.763525067
8.81,-8.764519905
8.811,-8.765514742
8.812,-8.76650958
8.813,-8.767504418
8.814,-8.768499255
8.815,-8.769494093
8.816,-8.770488931
8.817,-8.771483768
8.818,-8.772478606
8.819,-8.773473444
8.82,-8.774468281
8.821,-8.775463119
8.822,-8.776457957
8.823,-8.777452794
8.824,-8.778447632
8.825,-8.77944247
8.826,-8.780437308
8.827,-8.781432145
8.828,-8.782426983
8.829,-8.783421821
8.83,-8.784416658
8.831,-8.785411496
8.832,-8.786406334
8.833,-8.787401171
8.834,-8.788396009
8.835,-8.789390847
8.836,-8.790385684
8.837,-8.791380522
8.838,-8.79237536
8.839,-8.793370197
8.84,-8.794365035
8.841,-8.795359873
8.842,-8.79635471
8.843,-8.797349548
8.844,-8.798344386
8.845,-8.799339223
8.846,-8.800334061
8.847,-8.801328899
8.848,-8.802323736
8.849,-8.803318574
8.85,-8.804313412
8.851,-8.805308249
8.852,-8.806303087
8.853,-8.807297925
8.854,-8.808292762
8.855,-8.8092876
8.856,-8.810282438
8.857,-8.811277275
8.858,-8.812272113
8.859,-8.813266951
8.86,-8.814261788
8.861,-8.815256626
8.862,-8.816251464
8.863,-8.817246301
8.864,-8.818241139
8.865,-8.819235977
8.866,-8.820230814
8.867,-8.821225652
8.868,-8.82222049
8.869,-8.823215327
8.87,-8.824210165
8.871,-8.825205003
8.872,-8.826199841
8.873,-8.827194678
8.874,-8.828189516
8.875,-8.829184354
8.876,-8.830179191
8.877,-8.831174029
8.878,-8.832168867
8.879,-8.833163704
8.88,-8.834158542
8.881,-8.83515338
8.882,-8.836148217
8.883,-8.837143055
8.884,-8.838137893
8.885,-8.83913273
8.886,-8.840127568
8.887,-8.841122406
8.888,-8.842117243
8.889,-8.843112081
8.89,-8.844106919
8.891,-8.845101756
8.892,-8.846096594
8.893,-8.847091432
8.894,-8.848086269
8.895,-8.849081107
8.896,-8.850075945
8.897,-8.851070782
8.898,-8.85206562
8.899,-8.853060458
8.9,-8.854055295
8.901,-8.855050133
8.902,-8.856044971
8.903,-8.857039808
8.904,-8.858034646
8.905,-8.859029484
8.906,-8.860024321
8.907,-8.861019159
8.908,-8.862013997
8.909,-8.863008834
8.91,-8.864003672
8.911,-8.86499851
8.912,-8.865993347
8.913,-8.866988185
8.914,-8.867983023
8.915,-8.86897786
8.916,-8.869972698
8.917,-8.870967536
8.918,-8.871962373
8.919,-8.872957211
8.92,-8.873952049
8.921,-8.874946887
8.922,-8.875941724
8.923,-8.876936562
8.924,-8.8779314
8.925,-8.878926237
8.926,-8.879921075
8.927,-8.880915913
8.928,-8.88191075
8.929,-8.882905588
8.93,-8.883900426
8.931,-8.884895263
8.932,-8.885890101
8.933,-8.886884939
8.934,-8.887879776
8.935,-8.888874614
8.936,-8.889869452
8.937,-8.890864289
8.938,-8.891859127
8.939,-8.892853965
8.94,-8.893848802
8.941,-8.89484364
8.942,-8.895838478
8.943,-8.896833315
8.944,-8.897828153
8.945,-8.898822991
8.946,-8.899817828
8.947,-8.900812666
8.948,-8.901807504
8.949,-8.902802341
8.95,-8.903797179
8.951,-8.904792017
8.952,-8.905786854
8.953,-8.906781692
8.954,-8.90777653
8.955,-8.908771367
8.956,-8.909766205
8.957,-8.910761043
8.958,-8.91175588
8.959,-8.912750718
8.96,-8.913745556
8.961,-8.914740393
8.962,-8.915735231
8.963,-8.916730069
8.964,-8.917724906
8.965,-8.918719744
8.966,-8.919714582
8.967,-8.92070942
8.968,-8.921704257
8.969,-8.922699095
8.97,-8.923693933
8.971,-8.92468877
8.972,-8.925683608
8.973,-8.926678446
8.974,-8.927673283
8.975,-8.928668121
8.976,-8.929662959
8.977,-8.930657796
8.978,-8.931652634
8.979,-8.932647472
