"time","Losses","iAC[2]","iAC[3]","uAC[1]","iAC[1]","uAC[2]","uAC[3]","uDC"
8.716000E-002,3.823667E+003,1.329185E-001,-6.035534E+002,1.950698E+002,6.034205E+002,3.279884E+002,-5.230582E+002,5.178523E+002
8.718000E-002,3.823667E+003,1.329185E-001,-6.035534E+002,1.950698E+002,6.034205E+002,3.279884E+002,-5.230582E+002,5.178523E+002
8.720000E-002,3.823667E+003,1.329185E-001,-6.035534E+002,1.950698E+002,6.034205E+002,3.279884E+002,-5.230582E+002,5.178523E+002
8.722000E-002,4.022766E+003,1.633446E-001,-6.333151E+002,1.802776E+002,6.331517E+002,3.436223E+002,-5.238998E+002,5.186344E+002
8.724000E-002,4.022766E+003,1.633446E-001,-6.333151E+002,1.802776E+002,6.331517E+002,3.436223E+002,-5.238998E+002,5.186344E+002
8.726000E-002,4.022766E+003,1.633446E-001,-6.333151E+002,1.802776E+002,6.331517E+002,3.436223E+002,-5.238998E+002,5.186344E+002
8.728000E-002,4.022766E+003,1.633446E-001,-6.333151E+002,1.802776E+002,6.331517E+002,3.436223E+002,-5.238998E+002,5.186344E+002
8.730000E-002,4.022766E+003,1.633446E-001,-6.333151E+002,1.802776E+002,6.331517E+002,3.436223E+002,-5.238998E+002,5.186344E+002
8.732000E-002,4.205209E+003,1.936093E-001,-6.598291E+002,1.656566E+002,6.596355E+002,3.592662E+002,-5.249228E+002,5.196044E+002
8.734000E-002,4.205209E+003,1.936093E-001,-6.598291E+002,1.656566E+002,6.596355E+002,3.592662E+002,-5.249228E+002,5.196044E+002
8.736000E-002,4.205209E+003,1.936093E-001,-6.598291E+002,1.656566E+002,6.596355E+002,3.592662E+002,-5.249228E+002,5.196044E+002
8.738000E-002,4.205209E+003,1.936093E-001,-6.598291E+002,1.656566E+002,6.596355E+002,3.592662E+002,-5.249228E+002,5.196044E+002
8.740000E-002,4.205209E+003,1.936093E-001,-6.598291E+002,1.656566E+002,6.596355E+002,3.592662E+002,-5.249228E+002,5.196044E+002
8.742000E-002,4.365893E+003,2.236831E-001,-6.825027E+002,1.512095E+002,6.822790E+002,3.748929E+002,-5.261024E+002,5.207387E+002
8.744000E-002,4.365893E+003,2.236831E-001,-6.825027E+002,1.512095E+002,6.822790E+002,3.748929E+002,-5.261024E+002,5.207387E+002
8.746000E-002,4.365893E+003,2.236831E-001,-6.825027E+002,1.512095E+002,6.822790E+002,3.748929E+002,-5.261024E+002,5.207387E+002
8.748000E-002,4.365893E+003,2.236831E-001,-6.825027E+002,1.512095E+002,6.822790E+002,3.748929E+002,-5.261024E+002,5.207387E+002
8.750000E-002,4.365893E+003,2.236831E-001,-6.825027E+002,1.512095E+002,6.822790E+002,3.748929E+002,-5.261024E+002,5.207387E+002
8.752000E-002,4.499729E+003,2.535361E-001,-7.007551E+002,1.369367E+002,7.005015E+002,3.904731E+002,-5.274098E+002,5.220096E+002
8.754000E-002,4.499729E+003,2.535361E-001,-7.007551E+002,1.369367E+002,7.005015E+002,3.904731E+002,-5.274098E+002,5.220096E+002
8.756000E-002,4.499729E+003,2.535361E-001,-7.007551E+002,1.369367E+002,7.005015E+002,3.904731E+002,-5.274098E+002,5.220096E+002
8.758000E-002,4.499729E+003,2.535361E-001,-7.007551E+002,1.369367E+002,7.005015E+002,3.904731E+002,-5.274098E+002,5.220096E+002
8.760000E-002,4.499729E+003,2.535361E-001,-7.007551E+002,1.369367E+002,7.005015E+002,3.904731E+002,-5.274098E+002,5.220096E+002
8.762000E-002,4.601930E+003,2.831389E-001,-7.140447E+002,1.228367E+002,7.137616E+002,4.059759E+002,-5.288126E+002,5.233859E+002
8.764000E-002,4.601930E+003,2.831389E-001,-7.140447E+002,1.228367E+002,7.137616E+002,4.059759E+002,-5.288126E+002,5.233859E+002
8.766000E-002,4.601930E+003,2.831389E-001,-7.140447E+002,1.228367E+002,7.137616E+002,4.059759E+002,-5.288126E+002,5.233859E+002
8.768000E-002,4.601930E+003,2.831389E-001,-7.140447E+002,1.228367E+002,7.137616E+002,4.059759E+002,-5.288126E+002,5.233859E+002
8.770000E-002,4.601930E+003,2.831389E-001,-7.140447E+002,1.228367E+002,7.137616E+002,4.059759E+002,-5.288126E+002,5.233859E+002
8.772000E-002,4.668022E+003,3.124622E-001,-7.218546E+002,1.089062E+002,7.215421E+002,4.213687E+002,-5.302749E+002,5.248326E+002
8.774000E-002,4.668022E+003,3.124622E-001,-7.218546E+002,1.089062E+002,7.215421E+002,4.213687E+002,-5.302749E+002,5.248326E+002
8.776000E-002,4.668022E+003,3.124622E-001,-7.218546E+002,1.089062E+002,7.215421E+002,4.213687E+002,-5.302749E+002,5.248326E+002
8.778000E-002,4.668022E+003,3.124622E-001,-7.218546E+002,1.089062E+002,7.215421E+002,4.213687E+002,-5.302749E+002,5.248326E+002
8.780000E-002,4.668022E+003,3.124622E-001,-7.218546E+002,1.089062E+002,7.215421E+002,4.213687E+002,-5.302749E+002,5.248326E+002
8.782000E-002,4.694068E+003,3.414772E-001,-7.237074E+002,9.514006E+001,7.233659E+002,4.366176E+002,-5.317577E+002,5.263116E+002
8.784000E-002,4.694068E+003,3.414772E-001,-7.237074E+002,9.514006E+001,7.233659E+002,4.366176E+002,-5.317577E+002,5.263116E+002
8.786000E-002,4.694068E+003,3.414772E-001,-7.237074E+002,9.514006E+001,7.233659E+002,4.366176E+002,-5.317577E+002,5.263116E+002
8.788000E-002,4.694068E+003,3.414772E-001,-7.237074E+002,9.514006E+001,7.233659E+002,4.366176E+002,-5.317577E+002,5.263116E+002
8.790000E-002,4.694068E+003,3.414772E-001,-7.237074E+002,9.514006E+001,7.233659E+002,4.366176E+002,-5.317577E+002,5.263116E+002
8.792000E-002,4.676785E+003,3.701552E-001,-7.191658E+002,8.153156E+001,7.187956E+002,4.516871E+002,-5.332187E+002,5.277818E+002
8.794000E-002,4.676785E+003,3.701552E-001,-7.191658E+002,8.153156E+001,7.187956E+002,4.516871E+002,-5.332187E+002,5.277818E+002
8.796000E-002,4.676785E+003,3.701552E-001,-7.191658E+002,8.153156E+001,7.187956E+002,4.516871E+002,-5.332187E+002,5.277818E+002
8.798000E-002,4.676785E+003,3.701552E-001,-7.191658E+002,8.153156E+001,7.187956E+002,4.516871E+002,-5.332187E+002,5.277818E+002
8.800000E-002,4.676785E+003,3.701552E-001,-7.191658E+002,8.153156E+001,7.187956E+002,4.516871E+002,-5.332187E+002,5.277818E+002
8.802000E-002,4.613648E+003,3.984679E-001,-7.078322E+002,6.807246E+001,7.074337E+002,4.665407E+002,-5.346132E+002,5.291990E+002
8.804000E-002,4.613648E+003,3.984679E-001,-7.078322E+002,6.807246E+001,7.074337E+002,4.665407E+002,-5.346132E+002,5.291990E+002
8.806000E-002,4.613648E+003,3.984679E-001,-7.078322E+002,6.807246E+001,7.074337E+002,4.665407E+002,-5.346132E+002,5.291990E+002
8.808000E-002,4.613648E+003,3.984679E-001,-7.078322E+002,6.807246E+001,7.074337E+002,4.665407E+002,-5.346132E+002,5.291990E+002
8.810000E-002,4.613648E+003,3.984679E-001,-7.078322E+002,6.807246E+001,7.074337E+002,4.665407E+002,-5.346132E+002,5.291990E+002
8.812000E-002,4.503046E+003,4.263873E-001,-6.893561E+002,5.475318E+001,6.889297E+002,4.811409E+002,-5.358941E+002,5.305169E+002
8.814000E-002,4.503046E+003,4.263873E-001,-6.893561E+002,5.475318E+001,6.889297E+002,4.811409E+002,-5.358941E+002,5.305169E+002
8.816000E-002,4.503046E+003,4.263873E-001,-6.893561E+002,5.475318E+001,6.889297E+002,4.811409E+002,-5.358941E+002,5.305169E+002
8.818000E-002,4.503046E+003,4.263873E-001,-6.893561E+002,5.475318E+001,6.889297E+002,4.811409E+002,-5.358941E+002,5.305169E+002
8.820000E-002,4.503046E+003,4.263873E-001,-6.893561E+002,5.475318E+001,6.889297E+002,4.811409E+002,-5.358941E+002,5.305169E+002
8.822000E-002,4.344351E+003,4.538860E-001,-6.634313E+002,4.156284E+001,6.629774E+002,4.954493E+002,-5.370121E+002,5.316868E+002
8.824000E-002,4.344351E+003,4.538860E-001,-6.634313E+002,4.156284E+001,6.629774E+002,4.954493E+002,-5.370121E+002,5.316868E+002
8.826000E-002,4.344351E+003,4.538860E-001,-6.634313E+002,4.156284E+001,6.629774E+002,4.954493E+002,-5.370121E+002,5.316868E+002
8.828000E-002,4.344351E+003,4.538860E-001,-6.634313E+002,4.156284E+001,6.629774E+002,4.954493E+002,-5.370121E+002,5.316868E+002
8.830000E-002,4.344351E+003,4.538860E-001,-6.634313E+002,4.156284E+001,6.629774E+002,4.954493E+002,-5.370121E+002,5.316868E+002
8.832000E-002,4.138014E+003,4.809367E-001,-6.297998E+002,2.848951E+001,6.293189E+002,5.094267E+002,-5.379162E+002,5.326582E+002
8.834000E-002,4.138014E+003,4.809367E-001,-6.297998E+002,2.848951E+001,6.293189E+002,5.094267E+002,-5.379162E+002,5.326582E+002
8.836000E-002,4.138014E+003,4.809367E-001,-6.297998E+002,2.848951E+001,6.293189E+002,5.094267E+002,-5.379162E+002,5.326582E+002
8.838000E-002,4.138014E+003,4.809367E-001,-6.297998E+002,2.848951E+001,6.293189E+002,5.094267E+002,-5.379162E+002,5.326582E+002
8.840000E-002,4.138014E+003,4.809367E-001,-6.297998E+002,2.848951E+001,6.293189E+002,5.094267E+002,-5.379162E+002,5.326582E+002
8.842000E-002,3.885633E+003,5.075128E-001,-5.882538E+002,1.552028E+001,5.877463E+002,5.230336E+002,-5.385539E+002,5.333790E+002
8.844000E-002,3.885633E+003,5.075128E-001,-5.882538E+002,1.552028E+001,5.877463E+002,5.230336E+002,-5.385539E+002,5.333790E+002
8.846000E-002,3.885633E+003,5.075128E-001,-5.882538E+002,1.552028E+001,5.877463E+002,5.230336E+002,-5.385539E+002,5.333790E+002
8.848000E-002,3.885633E+003,5.075128E-001,-5.882538E+002,1.552028E+001,5.877463E+002,5.230336E+002,-5.385539E+002,5.333790E+002
8.850000E-002,3.885633E+003,5.075128E-001,-5.882538E+002,1.552028E+001,5.877463E+002,5.230336E+002,-5.385539E+002,5.333790E+002
8.852000E-002,3.589987E+003,5.335881E-001,-5.386350E+002,2.641456E+000,5.381014E+002,5.362301E+002,-5.388715E+002,5.337959E+002
8.854000E-002,3.589987E+003,5.335881E-001,-5.386350E+002,2.641456E+000,5.381014E+002,5.362301E+002,-5.388715E+002,5.337959E+002
8.856000E-002,3.589987E+003,5.335881E-001,-5.386350E+002,2.641456E+000,5.381014E+002,5.362301E+002,-5.388715E+002,5.337959E+002
8.858000E-002,3.589987E+003,5.335881E-001,-5.386350E+002,2.641456E+000,5.381014E+002,5.362301E+002,-5.388715E+002,5.337959E+002
8.860000E-002,3.589987E+003,5.335881E-001,-5.386350E+002,2.641456E+000,5.381014E+002,5.362301E+002,-5.388715E+002,5.337959E+002
8.862000E-002,3.253366E+003,5.498525E+000,-4.833081E+002,4.723106E-001,4.778096E+002,5.383469E+002,-5.388192E+002,5.338592E+002
8.864000E-002,3.253366E+003,5.498525E+000,-4.833081E+002,4.723106E-001,4.778096E+002,5.383469E+002,-5.388192E+002,5.338592E+002
8.866000E-002,3.253366E+003,5.498525E+000,-4.833081E+002,4.723106E-001,4.778096E+002,5.383469E+002,-5.388192E+002,5.338592E+002
8.868000E-002,3.253366E+003,5.498525E+000,-4.833081E+002,4.723106E-001,4.778096E+002,5.383469E+002,-5.388192E+002,5.338592E+002
8.870000E-002,3.253366E+003,5.498525E+000,-4.833081E+002,4.723106E-001,4.778096E+002,5.383469E+002,-5.388192E+002,5.338592E+002
8.872000E-002,2.908475E+003,2.436064E+001,-4.266842E+002,3.779626E-001,4.023236E+002,5.379991E+002,-5.383771E+002,5.335492E+002
8.874000E-002,2.908475E+003,2.436064E+001,-4.266842E+002,3.779626E-001,4.023236E+002,5.379991E+002,-5.383771E+002,5.335492E+002
8.876000E-002,2.908475E+003,2.436064E+001,-4.266842E+002,3.779626E-001,4.023236E+002,5.379991E+002,-5.383771E+002,5.335492E+002
8.878000E-002,2.908475E+003,2.436064E+001,-4.266842E+002,3.779626E-001,4.023236E+002,5.379991E+002,-5.383771E+002,5.335492E+002
8.880000E-002,2.908475E+003,2.436064E+001,-4.266842E+002,3.779626E-001,4.023236E+002,5.379991E+002,-5.383771E+002,5.335492E+002
8.882000E-002,2.566310E+003,5.718456E+001,-3.687476E+002,2.543782E-001,3.115630E+002,5.372821E+002,-5.375365E+002,5.328572E+002
8.884000E-002,2.566310E+003,5.718456E+001,-3.687476E+002,2.543782E-001,3.115630E+002,5.372821E+002,-5.375365E+002,5.328572E+002
8.886000E-002,2.566310E+003,5.718456E+001,-3.687476E+002,2.543782E-001,3.115630E+002,5.372821E+002,-5.375365E+002,5.328572E+002
8.888000E-002,2.566310E+003,5.718456E+001,-3.687476E+002,2.543782E-001,3.115630E+002,5.372821E+002,-5.375365E+002,5.328572E+002
8.890000E-002,2.566310E+003,5.718456E+001,-3.687476E+002,2.543782E-001,3.115630E+002,5.372821E+002,-5.375365E+002,5.328572E+002
8.892000E-002,2.237889E+003,1.038349E+002,-3.093966E+002,1.017268E-001,2.055617E+002,5.361866E+002,-5.362883E+002,5.317744E+002
8.894000E-002,2.237889E+003,1.038349E+002,-3.093966E+002,1.017268E-001,2.055617E+002,5.361866E+002,-5.362883E+002,5.317744E+002
8.896000E-002,2.237889E+003,1.038349E+002,-3.093966E+002,1.017268E-001,2.055617E+002,5.361866E+002,-5.362883E+002,5.317744E+002
8.898000E-002,2.237889E+003,1.038349E+002,-3.093966E+002,1.017268E-001,2.055617E+002,5.361866E+002,-5.362883E+002,5.317744E+002
8.900000E-002,2.237889E+003,1.038349E+002,-3.093966E+002,1.017268E-001,2.055617E+002,5.361866E+002,-5.362883E+002,5.317744E+002
8.902000E-002,1.936818E+003,1.641687E+002,-2.485426E+002,-7.979476E-002,8.437387E+001,5.347026E+002,-5.346228E+002,5.302910E+002
8.904000E-002,1.936818E+003,1.641687E+002,-2.485426E+002,-7.979476E-002,8.437387E+001,5.347026E+002,-5.346228E+002,5.302910E+002
8.906000E-002,1.936818E+003,1.641687E+002,-2.485426E+002,-7.979476E-002,8.437387E+001,5.347026E+002,-5.346228E+002,5.302910E+002
8.908000E-002,1.936818E+003,1.641687E+002,-2.485426E+002,-7.979476E-002,8.437387E+001,5.347026E+002,-5.346228E+002,5.302910E+002
8.910000E-002,1.936818E+003,1.641687E+002,-2.485426E+002,-7.979476E-002,8.437387E+001,5.347026E+002,-5.346228E+002,5.302910E+002
8.912000E-002,1.675809E+003,2.119334E+002,-2.122068E+002,-1.297196E+002,2.734126E-001,5.328521E+002,-4.031325E+002,5.284290E+002
8.914000E-002,1.675809E+003,2.119334E+002,-2.122068E+002,-1.297196E+002,2.734126E-001,5.328521E+002,-4.031325E+002,5.284290E+002
8.916000E-002,1.675809E+003,2.119334E+002,-2.122068E+002,-1.297196E+002,2.734126E-001,5.328521E+002,-4.031325E+002,5.284290E+002
8.918000E-002,1.675809E+003,2.119334E+002,-2.122068E+002,-1.297196E+002,2.734126E-001,5.328521E+002,-4.031325E+002,5.284290E+002
8.920000E-002,1.675809E+003,2.119334E+002,-2.122068E+002,-1.297196E+002,2.734126E-001,5.328521E+002,-4.031325E+002,5.284290E+002
8.922000E-002,1.718727E+003,2.233616E+002,-2.236053E+002,-1.436315E+002,2.437188E-001,5.309820E+002,-3.873505E+002,5.265361E+002
8.924000E-002,1.718727E+003,2.233616E+002,-2.236053E+002,-1.436315E+002,2.437188E-001,5.309820E+002,-3.873505E+002,5.265361E+002
8.926000E-002,1.718727E+003,2.233616E+002,-2.236053E+002,-1.436315E+002,2.437188E-001,5.309820E+002,-3.873505E+002,5.265361E+002
8.928000E-002,1.718727E+003,2.233616E+002,-2.236053E+002,-1.436315E+002,2.437188E-001,5.309820E+002,-3.873505E+002,5.265361E+002
8.930000E-002,1.718727E+003,2.233616E+002,-2.236053E+002,-1.436315E+002,2.437188E-001,5.309820E+002,-3.873505E+002,5.265361E+002
8.932000E-002,1.789007E+003,2.399911E+002,-2.402049E+002,-1.577130E+002,2.137897E-001,5.292160E+002,-3.715029E+002,5.247368E+002
8.934000E-002,1.789007E+003,2.399911E+002,-2.402049E+002,-1.577130E+002,2.137897E-001,5.292160E+002,-3.715029E+002,5.247368E+002
8.936000E-002,1.789007E+003,2.399911E+002,-2.402049E+002,-1.577130E+002,2.137897E-001,5.292160E+002,-3.715029E+002,5.247368E+002
8.938000E-002,1.789007E+003,2.399911E+002,-2.402049E+002,-1.577130E+002,2.137897E-001,5.292160E+002,-3.715029E+002,5.247368E+002
8.940000E-002,1.789007E+003,2.399911E+002,-2.402049E+002,-1.577130E+002,2.137897E-001,5.292160E+002,-3.715029E+002,5.247368E+002
8.942000E-002,1.885026E+003,2.612734E+002,-2.614570E+002,-1.719678E+002,1.836497E-001,5.275854E+002,-3.556176E+002,5.230637E+002
8.944000E-002,1.885026E+003,2.612734E+002,-2.614570E+002,-1.719678E+002,1.836497E-001,5.275854E+002,-3.556176E+002,5.230637E+002
8.946000E-002,1.885026E+003,2.612734E+002,-2.614570E+002,-1.719678E+002,1.836497E-001,5.275854E+002,-3.556176E+002,5.230637E+002
8.948000E-002,1.885026E+003,2.612734E+002,-2.614570E+002,-1.719678E+002,1.836497E-001,5.275854E+002,-3.556176E+002,5.230637E+002
8.950000E-002,1.885026E+003,2.612734E+002,-2.614570E+002,-1.719678E+002,1.836497E-001,5.275854E+002,-3.556176E+002,5.230637E+002
8.952000E-002,2.005053E+003,2.866223E+002,-2.867757E+002,-1.863950E+002,1.533284E-001,5.261185E+002,-3.397235E+002,5.215462E+002
8.954000E-002,2.005053E+003,2.866223E+002,-2.867757E+002,-1.863950E+002,1.533284E-001,5.261185E+002,-3.397235E+002,5.215462E+002
8.956000E-002,2.005053E+003,2.866223E+002,-2.867757E+002,-1.863950E+002,1.533284E-001,5.261185E+002,-3.397235E+002,5.215462E+002
8.958000E-002,2.005053E+003,2.866223E+002,-2.867757E+002,-1.863950E+002,1.533284E-001,5.261185E+002,-3.397235E+002,5.215462E+002
8.960000E-002,2.005053E+003,2.866223E+002,-2.867757E+002,-1.863950E+002,1.533284E-001,5.261185E+002,-3.397235E+002,5.215462E+002
8.962000E-002,2.147223E+003,3.154335E+002,-3.155564E+002,-2.009917E+002,1.228558E-001,5.248394E+002,-3.238477E+002,5.202095E+002
8.964000E-002,2.147223E+003,3.154335E+002,-3.155564E+002,-2.009917E+002,1.228558E-001,5.248394E+002,-3.238477E+002,5.202095E+002
8.966000E-002,2.147223E+003,3.154335E+002,-3.155564E+002,-2.009917E+002,1.228558E-001,5.248394E+002,-3.238477E+002,5.202095E+002
8.968000E-002,2.147223E+003,3.154335E+002,-3.155564E+002,-2.009917E+002,1.228558E-001,5.248394E+002,-3.238477E+002,5.202095E+002
8.970000E-002,2.147223E+003,3.154335E+002,-3.155564E+002,-2.009917E+002,1.228558E-001,5.248394E+002,-3.238477E+002,5.202095E+002
8.972000E-002,2.309428E+003,3.470811E+002,-3.471734E+002,-2.157528E+002,9.226201E-002,5.237676E+002,-3.080149E+002,5.190744E+002
8.974000E-002,2.309428E+003,3.470811E+002,-3.471734E+002,-2.157528E+002,9.226201E-002,5.237676E+002,-3.080149E+002,5.190744E+002
8.976000E-002,2.309428E+003,3.470811E+002,-3.471734E+002,-2.157528E+002,9.226201E-002,5.237676E+002,-3.080149E+002,5.190744E+002
8.978000E-002,2.309428E+003,3.470811E+002,-3.471734E+002,-2.157528E+002,9.226201E-002,5.237676E+002,-3.080149E+002,5.190744E+002
8.980000E-002,2.309428E+003,3.470811E+002,-3.471734E+002,-2.157528E+002,9.226201E-002,5.237676E+002,-3.080149E+002,5.190744E+002
8.982000E-002,2.489251E+003,3.809233E+002,-3.809848E+002,-2.306707E+002,6.157713E-002,5.229186E+002,-2.922479E+002,5.181577E+002
8.984000E-002,2.489251E+003,3.809233E+002,-3.809848E+002,-2.306707E+002,6.157713E-002,5.229186E+002,-2.922479E+002,5.181577E+002
8.986000E-002,2.489251E+003,3.809233E+002,-3.809848E+002,-2.306707E+002,6.157713E-002,5.229186E+002,-2.922479E+002,5.181577E+002
8.988000E-002,2.489251E+003,3.809233E+002,-3.809848E+002,-2.306707E+002,6.157713E-002,5.229186E+002,-2.922479E+002,5.181577E+002
8.990000E-002,2.489251E+003,3.809233E+002,-3.809848E+002,-2.306707E+002,6.157713E-002,5.229186E+002,-2.922479E+002,5.181577E+002
8.992000E-002,2.683920E+003,4.163065E+002,-4.163373E+002,-2.457361E+002,3.083148E-002,5.223037E+002,-2.765676E+002,5.174721E+002
8.994000E-002,2.683920E+003,4.163065E+002,-4.163373E+002,-2.457361E+002,3.083148E-002,5.223037E+002,-2.765676E+002,5.174721E+002
8.996000E-002,2.683920E+003,4.163065E+002,-4.163373E+002,-2.457361E+002,3.083148E-002,5.223037E+002,-2.765676E+002,5.174721E+002
8.998000E-002,2.683920E+003,4.163065E+002,-4.163373E+002,-2.457361E+002,3.083148E-002,5.223037E+002,-2.765676E+002,5.174721E+002
9.000000E-002,2.683920E+003,4.163065E+002,-4.163373E+002,-2.457361E+002,3.083148E-002,5.223037E+002,-2.765676E+002,5.174721E+002
9.002000E-002,2.890263E+003,4.525684E+002,-4.525685E+002,-2.609372E+002,5.540565E-005,5.219299E+002,-2.609927E+002,5.170258E+002
9.004000E-002,2.890263E+003,4.525684E+002,-4.525685E+002,-2.609372E+002,5.540565E-005,5.219299E+002,-2.609927E+002,5.170258E+002
9.006000E-002,2.890263E+003,4.525684E+002,-4.525685E+002,-2.609372E+002,5.540565E-005,5.219299E+002,-2.609927E+002,5.170258E+002
9.008000E-002,2.890263E+003,4.525684E+002,-4.525685E+002,-2.609372E+002,5.540565E-005,5.219299E+002,-2.609927E+002,5.170258E+002
9.010000E-002,2.890263E+003,4.525684E+002,-4.525685E+002,-2.609372E+002,5.540565E-005,5.219299E+002,-2.609927E+002,5.170258E+002
9.012000E-002,3.104696E+003,4.890415E+002,-4.890108E+002,-2.762601E+002,-3.072072E-002,5.217995E+002,-2.455394E+002,5.168225E+002
9.014000E-002,3.104696E+003,4.890415E+002,-4.890108E+002,-2.762601E+002,-3.072072E-002,5.217995E+002,-2.455394E+002,5.168225E+002
9.016000E-002,3.104696E+003,4.890415E+002,-4.890108E+002,-2.762601E+002,-3.072072E-002,5.217995E+002,-2.455394E+002,5.168225E+002
9.018000E-002,3.104696E+003,4.890415E+002,-4.890108E+002,-2.762601E+002,-3.072072E-002,5.217995E+002,-2.455394E+002,5.168225E+002
9.020000E-002,3.104696E+003,4.890415E+002,-4.890108E+002,-2.762601E+002,-3.072072E-002,5.217995E+002,-2.455394E+002,5.168225E+002
9.022000E-002,3.323229E+003,5.250576E+002,-5.249961E+002,-2.916884E+002,-6.146654E-002,5.219102E+002,-2.302218E+002,5.168612E+002
9.024000E-002,3.323229E+003,5.250576E+002,-5.249961E+002,-2.916884E+002,-6.146654E-002,5.219102E+002,-2.302218E+002,5.168612E+002
9.026000E-002,3.323229E+003,5.250576E+002,-5.249961E+002,-2.916884E+002,-6.146654E-002,5.219102E+002,-2.302218E+002,5.168612E+002
9.028000E-002,3.323229E+003,5.250576E+002,-5.249961E+002,-2.916884E+002,-6.146654E-002,5.219102E+002,-2.302218E+002,5.168612E+002
9.030000E-002,3.323229E+003,5.250576E+002,-5.249961E+002,-2.916884E+002,-6.146654E-002,5.219102E+002,-2.302218E+002,5.168612E+002
9.032000E-002,3.541505E+003,5.599533E+002,-5.598611E+002,-3.072035E+002,-9.215169E-002,5.222552E+002,-2.150517E+002,5.171365E+002
9.034000E-002,3.541505E+003,5.599533E+002,-5.598611E+002,-3.072035E+002,-9.215169E-002,5.222552E+002,-2.150517E+002,5.171365E+002
9.036000E-002,3.541505E+003,5.599533E+002,-5.598611E+002,-3.072035E+002,-9.215169E-002,5.222552E+002,-2.150517E+002,5.171365E+002
9.038000E-002,3.541505E+003,5.599533E+002,-5.598611E+002,-3.072035E+002,-9.215169E-002,5.222552E+002,-2.150517E+002,5.171365E+002
9.040000E-002,3.541505E+003,5.599533E+002,-5.598611E+002,-3.072035E+002,-9.215169E-002,5.222552E+002,-2.150517E+002,5.171365E+002
9.042000E-002,3.754849E+003,5.930736E+002,-5.929509E+002,-3.227849E+002,-1.227459E-001,5.228237E+002,-2.000388E+002,5.176387E+002
9.044000E-002,3.754849E+003,5.930736E+002,-5.929509E+002,-3.227849E+002,-1.227459E-001,5.228237E+002,-2.000388E+002,5.176387E+002
9.046000E-002,3.754849E+003,5.930736E+002,-5.929509E+002,-3.227849E+002,-1.227459E-001,5.228237E+002,-2.000388E+002,5.176387E+002
9.048000E-002,3.754849E+003,5.930736E+002,-5.929509E+002,-3.227849E+002,-1.227459E-001,5.228237E+002,-2.000388E+002,5.176387E+002
9.050000E-002,3.754849E+003,5.930736E+002,-5.929509E+002,-3.227849E+002,-1.227459E-001,5.228237E+002,-2.000388E+002,5.176387E+002
9.052000E-002,3.958333E+003,6.237762E+002,-6.236229E+002,-3.384097E+002,-1.532190E-001,5.236003E+002,-1.851906E+002,5.183540E+002
9.054000E-002,3.958333E+003,6.237762E+002,-6.236229E+002,-3.384097E+002,-1.532190E-001,5.236003E+002,-1.851906E+002,5.183540E+002
9.056000E-002,3.958333E+003,6.237762E+002,-6.236229E+002,-3.384097E+002,-1.532190E-001,5.236003E+002,-1.851906E+002,5.183540E+002
9.058000E-002,3.958333E+003,6.237762E+002,-6.236229E+002,-3.384097E+002,-1.532190E-001,5.236003E+002,-1.851906E+002,5.183540E+002
9.060000E-002,3.958333E+003,6.237762E+002,-6.236229E+002,-3.384097E+002,-1.532190E-001,5.236003E+002,-1.851906E+002,5.183540E+002
9.062000E-002,4.146869E+003,6.514348E+002,-6.512513E+002,-3.540533E+002,-1.835408E-001,5.245656E+002,-1.705123E+002,5.192640E+002
9.064000E-002,4.146869E+003,6.514348E+002,-6.512513E+002,-3.540533E+002,-1.835408E-001,5.245656E+002,-1.705123E+002,5.192640E+002
9.066000E-002,4.146869E+003,6.514348E+002,-6.512513E+002,-3.540533E+002,-1.835408E-001,5.245656E+002,-1.705123E+002,5.192640E+002
9.068000E-002,4.146869E+003,6.514348E+002,-6.512513E+002,-3.540533E+002,-1.835408E-001,5.245656E+002,-1.705123E+002,5.192640E+002
9.070000E-002,4.146869E+003,6.514348E+002,-6.512513E+002,-3.540533E+002,-1.835408E-001,5.245656E+002,-1.705123E+002,5.192640E+002
9.072000E-002,4.315333E+003,6.754467E+002,-6.752330E+002,-3.696890E+002,-2.136816E-001,5.256962E+002,-1.560072E+002,5.203466E+002
9.074000E-002,4.315333E+003,6.754467E+002,-6.752330E+002,-3.696890E+002,-2.136816E-001,5.256962E+002,-1.560072E+002,5.203466E+002
9.076000E-002,4.315333E+003,6.754467E+002,-6.752330E+002,-3.696890E+002,-2.136816E-001,5.256962E+002,-1.560072E+002,5.203466E+002
9.078000E-002,4.315333E+003,6.754467E+002,-6.752330E+002,-3.696890E+002,-2.136816E-001,5.256962E+002,-1.560072E+002,5.203466E+002
9.080000E-002,4.315333E+003,6.754467E+002,-6.752330E+002,-3.696890E+002,-2.136816E-001,5.256962E+002,-1.560072E+002,5.203466E+002
9.082000E-002,4.458665E+003,6.952339E+002,-6.949903E+002,-3.852883E+002,-2.436115E-001,5.269648E+002,-1.416765E+002,5.215756E+002
9.084000E-002,4.458665E+003,6.952339E+002,-6.949903E+002,-3.852883E+002,-2.436115E-001,5.269648E+002,-1.416765E+002,5.215756E+002
9.086000E-002,4.458665E+003,6.952339E+002,-6.949903E+002,-3.852883E+002,-2.436115E-001,5.269648E+002,-1.416765E+002,5.215756E+002
