Time,freqHz,T2,T3,J1_flange_0a_phi,J1_flange_0a_tau,J1_flange_0b_phi,J1_flange_0b_tau,J1_J,J1_stateSelect,_J1_phi_start,J1_phi,der_J1_phi_,_J1_w_start,J1_w,der_J1_w_,J1_a,torque_useSupport,torque_flange_phi,torque_flange_tau,torque_support_phi,torque_support_tau,torque_phi_0support,torque_tau,clutch1_phi_0rel,der_clutch1_phi_0rel_,clutch1_w_0rel,der_clutch1_w_0rel_,clutch1_a_0rel,clutch1_tau,clutch1_flange_0a_phi,clutch1_flange_0a_tau,clutch1_flange_0b_phi,clutch1_flange_0b_tau,clutch1_phi_0nominal,clutch1_stateSelect,clutch1_mue_0pos_1__1_,clutch1_mue_0pos_1__2_,clutch1_peak,clutch1_cgeo,clutch1_fn_0max,clutch1_w_0small,clutch1_w_0relfric,clutch1_a_0relfric,clutch1_tau0,clutch1_tau0_0max,clutch1_free,clutch1_sa,_clutch1_startForward_start,clutch1_startForward,_clutch1_startBackward_start,clutch1_startBackward,_clutch1_locked_start,clutch1_locked,clutch1_Unknown,clutch1_Free,clutch1_Forward,clutch1_Stuck,clutch1_Backward,_clutch1_mode_start,clutch1_mode,clutch1_unitAngularAcceleration,clutch1_unitTorque,clutch1_useHeatPort,clutch1_lossPower,clutch1_mue0,clutch1_fn,clutch1_f_0normalized,sin1_amplitude,sin1_freqHz,sin1_phase,sin1_offset,sin1_startTime,sin1_y,sin1_pi,step1_height,step1_y,step1_offset,step1_startTime,J2_flange_0a_phi,J2_flange_0a_tau,J2_flange_0b_phi,J2_flange_0b_tau,J2_J,J2_stateSelect,_J2_phi_start,J2_phi,der_J2_phi_,_J2_w_start,J2_w,der_J2_w_,J2_a,clutch2_phi_0rel,der_clutch2_phi_0rel_,clutch2_w_0rel,der_clutch2_w_0rel_,clutch2_a_0rel,clutch2_tau,clutch2_flange_0a_phi,clutch2_flange_0a_tau,clutch2_flange_0b_phi,clutch2_flange_0b_tau,clutch2_phi_0nominal,clutch2_stateSelect,clutch2_mue_0pos_1__1_,clutch2_mue_0pos_1__2_,clutch2_peak,clutch2_cgeo,clutch2_fn_0max,clutch2_w_0small,clutch2_w_0relfric,clutch2_a_0relfric,clutch2_tau0,clutch2_tau0_0max,clutch2_free,clutch2_sa,_clutch2_startForward_start,clutch2_startForward,_clutch2_startBackward_start,clutch2_startBackward,_clutch2_locked_start,clutch2_locked,clutch2_Unknown,clutch2_Free,clutch2_Forward,clutch2_Stuck,clutch2_Backward,_clutch2_mode_start,clutch2_mode,clutch2_unitAngularAcceleration,clutch2_unitTorque,clutch2_useHeatPort,clutch2_lossPower,clutch2_mue0,clutch2_fn,clutch2_f_0normalized,J3_flange_0a_phi,J3_flange_0a_tau,J3_flange_0b_phi,J3_flange_0b_tau,J3_J,J3_stateSelect,_J3_phi_start,J3_phi,der_J3_phi_,_J3_w_start,J3_w,der_J3_w_,J3_a,clutch3_phi_0rel,der_clutch3_phi_0rel_,clutch3_w_0rel,der_clutch3_w_0rel_,clutch3_a_0rel,clutch3_tau,clutch3_flange_0a_phi,clutch3_flange_0a_tau,clutch3_flange_0b_phi,clutch3_flange_0b_tau,clutch3_phi_0nominal,clutch3_stateSelect,clutch3_mue_0pos_1__1_,clutch3_mue_0pos_1__2_,clutch3_peak,clutch3_cgeo,clutch3_fn_0max,clutch3_w_0small,clutch3_w_0relfric,clutch3_a_0relfric,clutch3_tau0,clutch3_tau0_0max,clutch3_free,clutch3_sa,_clutch3_startForward_start,clutch3_startForward,_clutch3_startBackward_start,clutch3_startBackward,_clutch3_locked_start,clutch3_locked,clutch3_Unknown,clutch3_Free,clutch3_Forward,clutch3_Stuck,clutch3_Backward,_clutch3_mode_start,clutch3_mode,clutch3_unitAngularAcceleration,clutch3_unitTorque,clutch3_useHeatPort,clutch3_lossPower,clutch3_mue0,clutch3_fn,clutch3_f_0normalized,J4_flange_0a_phi,J4_flange_0a_tau,J4_flange_0b_phi,J4_flange_0b_tau,J4_J,J4_stateSelect,_J4_phi_start,J4_phi,der_J4_phi_,_J4_w_start,J4_w,der_J4_w_,J4_a,sin2_amplitude,sin2_freqHz,sin2_phase,sin2_offset,sin2_startTime,sin2_y,sin2_pi,fixed_phi0,fixed_flange_phi,fixed_flange_tau,speedSensor_flange_phi,der_speedSensor_flange_phi_,speedSensor_flange_tau,speedSensor_w,speedSensor1_flange_phi,der_speedSensor1_flange_phi_,speedSensor1_flange_tau,speedSensor1_w,speedSensor2_flange_phi,der_speedSensor2_flange_phi_,speedSensor2_flange_tau,speedSensor2_w,speedSensor3_flange_phi,der_speedSensor3_flange_phi_,speedSensor3_flange_tau,speedSensor3_w,step2,J1_0w,J2_0w,J3_0w,J4_0w,fmi_loggingOn,fmi_pullInputsForInitialization,fmi_NumberOfContinuousStates,fmi_NumberOfEventIndicators
0.03,0.2,0.4,0.9,0.296916,8.09017,0.296916,-9.99319,1,3,0,0.296916,9.83003,10,9.83003,-1.90302,-1.90302,1,0.296916,-8.09017,0,8.09017,0,8.09017,-0.292417,-9.5301,-9.5301,11.8962,11.8962,-9.99319,0.296916,9.99319,0.0044994,-9.99319,0.0001,4,0,0.5,1.1,1,20,1e+010,-9.5301,11.8962,9.99319,10.9925,0,0.903703,0,0,0,0,0,0,3,2,1,0,-1,3,-1,1,1,0,95.2361,0.5,19.9864,0.999319,10,5,0,0,0,8.09017,3.14159,1,0,0,0.4,0.0044994,9.99319,0.0044994,0,1,3,0,0.0044994,0.299929,0,0.299929,9.99319,9.99319,-0.0044994,-0.299929,-0.299929,-9.99319,-9.99319,0,0.0044994,-0,-9.54098e-018,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-0.299929,-9.99319,0,0,1,-9.99319,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,-9.54098e-018,-0,-9.54098e-018,0,1,3,0,-9.54098e-018,1.60982e-015,0,1.60982e-015,0,0,-8.70162e-019,-3.97084e-017,-3.97084e-017,1.2326e-032,1.2326e-032,0,-9.54098e-018,-0,-1.04111e-017,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-3.97084e-017,1.2326e-032,0,0,1,1.2326e-032,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,-1.04111e-017,-0,-1.04111e-017,0,1,3,0,-1.04111e-017,1.57012e-015,0,1.57012e-015,1.2326e-032,1.2326e-032,1,0.2,1.57,0,0,0.999319,3.14159,0,0,-8.09017,0.296916,9.83003,0,9.83003,0.0044994,0.299929,0,0.299929,-9.54098e-018,1.60982e-015,0,1.60982e-015,-1.04111e-017,1.57012e-015,0,1.57012e-015,0,9.83003,0.299929,1.60982e-015,1.57012e-015,0,1,8,54
0.033,0.2,0.4,0.9,0.326403,8.60742,0.326403,-9.99173,1,3,0,0.326403,9.82495,10,9.82495,-1.38431,-1.38431,1,0.326403,-8.60742,0,8.60742,0,8.60742,-0.320959,-9.49504,-9.49504,11.376,11.376,-9.99173,0.326403,9.99173,0.00544414,-9.99173,0.0001,4,0,0.5,1.1,1,20,1e+010,-9.49504,11.376,9.99173,10.9909,0,0.385137,0,0,0,0,0,0,3,2,1,0,-1,3,-1,1,1,0,94.8719,0.5,19.9835,0.999173,10,5,0,0,0,8.60742,3.14159,1,0,0,0.4,0.00544414,9.99173,0.00544414,0,1,3,0,0.00544414,0.329906,0,0.329906,9.99173,9.99173,-0.00544414,-0.329906,-0.329906,-9.99173,-9.99173,0,0.00544414,-0,-2.25514e-017,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-0.329906,-9.99173,0,0,1,-9.99173,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,-2.25514e-017,-0,-2.25514e-017,0,1,3,0,-2.25514e-017,7.77156e-016,0,7.77156e-016,0,0,-8.51718e-019,-2.31216e-017,-2.31216e-017,-3.08149e-032,-3.08149e-032,0,-2.25514e-017,-0,-2.34031e-017,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-2.31216e-017,-3.08149e-032,0,0,1,-3.08149e-032,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,-2.34031e-017,-0,-2.34031e-017,0,1,3,0,-2.34031e-017,7.54035e-016,0,7.54035e-016,-3.08149e-032,-3.08149e-032,1,0.2,1.57,0,0,0.999173,3.14159,0,0,-8.60742,0.326403,9.82495,0,9.82495,0.00544414,0.329906,0,0.329906,-2.25514e-017,7.77156e-016,0,7.77156e-016,-2.34031e-017,7.54035e-016,0,7.54035e-016,0,9.82495,0.329906,7.77156e-016,7.54035e-016,0,1,8,54
0.036,0.2,0.4,0.9,0.355874,9.04827,0.355874,-9.99013,1,3,0,0.355874,9.82136,10,9.82136,-0.941855,-0.941855,1,0.355874,-9.04827,0,9.04827,0,9.04827,-0.349395,-9.46148,-9.46148,10.932,10.932,-9.99013,0.355874,9.99013,0.00647881,-9.99013,0.0001,4,0,0.5,1.1,1,20,1e+010,-9.46148,10.932,9.99013,10.9891,0,-0.0571572,0,0,0,0,0,0,3,2,1,0,-1,3,-1,1,1,0,94.5214,0.5,19.9803,0.999013,10,5,0,0,0,9.04827,3.14159,1,0,0,0.4,0.00647881,9.99013,0.00647881,0,1,3,0,0.00647881,0.359879,0,0.359879,9.99013,9.99013,-0.00647881,-0.359879,-0.359879,-9.99013,-9.99013,0,0.00647881,-0,4.77049e-017,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-0.359879,-9.99013,0,0,1,-9.99013,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,4.77049e-017,-0,4.77049e-017,0,1,3,0,4.77049e-017,-1.11022e-016,0,-1.11022e-016,0,0,-5.89023e-019,2.3182e-017,2.3182e-017,1.54074e-032,1.54074e-032,0,4.77049e-017,-0,4.71159e-017,0,0.0001,4,0,0.5,1.1,1,20,1e+010,2.3182e-017,1.54074e-032,0,0,1,1.54074e-032,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,0,0.5,0,0,4.71159e-017,-0,4.71159e-017,0,1,3,0,4.71159e-017,-8.78403e-017,0,-8.78403e-017,1.54074e-032,1.54074e-032,1,0.2,1.57,0,0,0.999013,3.14159,0,0,-9.04827,0.355874,9.82136,0,9.82136,0.00647881,0.359879,0,0.359879,4.77049e-017,-1.11022e-016,0,-1.11022e-016,4.71159e-017,-8.78403e-017,0,-8.78403e-017,0,9.82136,0.359879,-1.11022e-016,-8.78403e-017,0,1,8,54
0.039,0.2,0.4,0.9,0.385334,9.40881,0.385334,-9.98838,1,3,0,0.385334,9.81901,10,9.81901,-0.579572,-0.579572,1,0.385334,-9.40881,0,9.40881,0,9.40881,-0.377731,-9.42916,-9.42916,10.568,10.568,-9.98838,0.385334,9.98838,0.00760339,-9.98838,0.0001,4,0,0.5,1.1,1,20,1e+010,-9.42916,10.568,9.98838,10.9872,0,-0.419266,0,0,0,0,0,0,3,2,1,0,-1,3,-1,1,1,0,94.182,0.5,19.9768,0.998838,10,5,0,0,0,9.40881,3.14159,1,0,0,0.4,0.00760339,9.98838,0.00760339,0,1,3,0,0.00760339,0.389846,0,0.389846,9.98838,9.98838,-0.00760339,-0.389846,-0.389846,-9.98838,-9.98838,0,0.00760339,-0,3.72966e-017,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-0.389846,-9.98838,0,0,1,-9.98838,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,3.72966e-017,-0,3.72966e-017,0,1,3,0,3.72966e-017,-1.66533e-015,0,-1.66533e-015,0,0,-2.216e-019,7.32863e-017,7.32863e-017,-1.2326e-032,-1.2326e-032,0,3.72966e-017,-0,3.7075e-017,0,0.0001,4,0,0.5,1.1,1,20,1e+010,7.32863e-017,-1.2326e-032,0,0,1,-1.2326e-032,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,0,0.5,0,0,3.7075e-017,-0,3.7075e-017,0,1,3,0,3.7075e-017,-1.59205e-015,0,-1.59205e-015,-1.2326e-032,-1.2326e-032,1,0.2,1.57,0,0,0.998838,3.14159,0,0,-9.40881,0.385334,9.81901,0,9.81901,0.00760339,0.389846,0,0.389846,3.72966e-017,-1.66533e-015,0,-1.66533e-015,3.7075e-017,-1.59205e-015,0,-1.59205e-015,0,9.81901,0.389846,-1.66533e-015,-1.59205e-015,0,1,8,54
0.042,0.2,0.4,0.9,0.414787,9.68583,0.414787,-9.98649,1,3,0,0.414787,9.8176,10,9.8176,-0.300661,-0.300661,1,0.414787,-9.68583,0,9.68583,0,9.68583,-0.405969,-9.39779,-9.39779,10.2872,10.2872,-9.98649,0.414787,9.98649,0.00881787,-9.98649,0.0001,4,0,0.5,1.1,1,20,1e+010,-9.39779,10.2872,9.98649,10.9851,0,-0.697989,0,0,0,0,0,0,3,2,1,0,-1,3,-1,1,1,0,93.8509,0.5,19.973,0.998649,10,5,0,0,0,9.68583,3.14159,1,0,0,0.4,0.00881787,9.98649,0.00881787,0,1,3,0,0.00881787,0.419809,0,0.419809,9.98649,9.98649,-0.00881787,-0.419809,-0.419809,-9.98649,-9.98649,0,0.00881787,-0,6.93889e-018,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-0.419809,-9.98649,0,0,1,-9.98649,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,6.93889e-018,-0,6.93889e-018,0,1,3,0,6.93889e-018,-1.44329e-015,0,-1.44329e-015,0,0,1.42447e-019,1.05464e-016,1.05464e-016,6.16298e-033,6.16298e-033,0,6.93889e-018,-0,7.08134e-018,0,0.0001,4,0,0.5,1.1,1,20,1e+010,1.05464e-016,6.16298e-033,0,0,1,6.16298e-033,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,0,0.5,0,0,7.08134e-018,-0,7.08134e-018,0,1,3,0,7.08134e-018,-1.33783e-015,0,-1.33783e-015,6.16298e-033,6.16298e-033,1,0.2,1.57,0,0,0.998649,3.14159,0,0,-9.68583,0.414787,9.8176,0,9.8176,0.00881787,0.419809,0,0.419809,6.93889e-018,-1.44329e-015,0,-1.44329e-015,7.08134e-018,-1.33783e-015,0,-1.33783e-015,0,9.8176,0.419809,-1.44329e-015,-1.33783e-015,0,1,8,54
0.045,0.2,0.4,0.9,0.444237,9.87688,0.444237,-9.98446,1,3,0,0.444237,9.81691,10,9.81691,-0.107579,-0.107579,1,0.444237,-9.87688,0,9.87688,0,9.87688,-0.434115,-9.36714,-9.36714,10.092,10.092,-9.98446,0.444237,9.98446,0.0101222,-9.98446,0.0001,4,0,0.5,1.1,1,20,1e+010,-9.36714,10.092,9.98446,10.9829,0,-0.890867,0,0,0,0,0,0,3,2,1,0,-1,3,-1,1,1,0,93.5259,0.5,19.9689,0.998446,10,5,0,0,0,9.87688,3.14159,1,0,0,0.4,0.0101222,9.98446,0.0101222,0,1,3,0,0.0101222,0.449765,0,0.449765,9.98446,9.98446,-0.0101222,-0.449765,-0.449765,-9.98446,-9.98446,0,0.0101222,-0,5.55112e-017,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-0.449765,-9.98446,0,0,1,-9.98446,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,5.55112e-017,-0,5.55112e-017,0,1,3,0,5.55112e-017,-3.9968e-015,0,-3.9968e-015,0,0,4.98095e-019,1.15142e-016,1.15142e-016,1.07852e-032,1.07852e-032,0,5.55112e-017,-0,5.60092e-017,0,0.0001,4,0,0.5,1.1,1,20,1e+010,1.15142e-016,1.07852e-032,0,0,1,1.07852e-032,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,0,0.5,0,0,5.60092e-017,-0,5.60092e-017,0,1,3,0,5.60092e-017,-3.88166e-015,0,-3.88166e-015,1.07852e-032,1.07852e-032,1,0.2,1.57,0,0,0.998446,3.14159,0,0,-9.87688,0.444237,9.81691,0,9.81691,0.0101222,0.449765,0,0.449765,5.55112e-017,-3.9968e-015,0,-3.9968e-015,5.60092e-017,-3.88166e-015,0,-3.88166e-015,0,9.81691,0.449765,-3.9968e-015,-3.88166e-015,0,1,8,54
0.048,0.2,0.4,0.9,0.473683,9.98027,0.473683,-9.98229,1,3,0,0.473683,9.81668,10,9.81668,-0.00202345,-0.00202345,1,0.473683,-9.98027,0,9.98027,0,9.98027,-0.462167,-9.33696,-9.33696,9.98431,9.98431,-9.98229,0.473683,9.98229,0.0115164,-9.98229,0.0001,4,0,0.5,1.1,1,20,1e+010,-9.33696,9.98431,9.98229,10.9805,0,-0.996206,0,0,0,0,0,0,3,2,1,0,-1,3,-1,1,1,0,93.2043,0.5,19.9646,0.998229,10,5,0,0,0,9.98027,3.14159,1,0,0,0.4,0.0115164,9.98229,0.0115164,0,1,3,0,0.0115164,0.479715,0,0.479715,9.98229,9.98229,-0.0115164,-0.479715,-0.479715,-9.98229,-9.98229,0,0.0115164,-0,-8.84709e-017,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-0.479715,-9.98229,0,0,1,-9.98229,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,-8.84709e-017,-0,-8.84709e-017,0,1,3,0,-8.84709e-017,2.22045e-016,0,2.22045e-016,0,0,7.18965e-019,1.02321e-016,1.02321e-016,9.62965e-035,9.62965e-035,0,-8.84709e-017,-0,-8.77519e-017,0,0.0001,4,0,0.5,1.1,1,20,1e+010,1.02321e-016,9.62965e-035,0,0,1,9.62965e-035,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,0,0.5,0,0,-8.77519e-017,-0,-8.77519e-017,0,1,3,0,-8.77519e-017,3.24366e-016,0,3.24366e-016,9.62965e-035,9.62965e-035,1,0.2,1.57,0,0,0.998229,3.14159,0,0,-9.98027,0.473683,9.81668,0,9.81668,0.0115164,0.479715,0,0.479715,-8.84709e-017,2.22045e-016,0,2.22045e-016,-8.77519e-017,3.24366e-016,0,3.24366e-016,0,9.81668,0.479715,2.22045e-016,3.24366e-016,0,1,8,54
0.051,0.2,0.4,0.9,0.503128,9.99507,0.503128,-9.97998,1,3,0,0.503128,9.81665,10,9.81665,0.0150884,0.0150884,1,0.503128,-9.99507,0,9.99507,0,9.99507,-0.490127,-9.307,-9.307,9.96489,9.96489,-9.97998,0.503128,9.97998,0.0130005,-9.97998,0.0001,4,0,0.5,1.1,1,20,1e+010,-9.307,9.96489,9.97998,10.978,0,-1.01309,0,0,0,0,0,0,3,2,1,0,-1,3,-1,1,1,0,92.8836,0.5,19.96,0.997998,10,5,0,0,0,9.99507,3.14159,1,0,0,0.4,0.0130005,9.97998,0.0130005,0,1,3,0,0.0130005,0.509658,0,0.509658,9.97998,9.97998,-0.0130005,-0.509658,-0.509658,-9.97998,-9.97998,0,0.0130005,-0,-1.80411e-016,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-0.509658,-9.97998,0,0,1,-9.97998,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,-1.80411e-016,-0,-1.80411e-016,0,1,3,0,-1.80411e-016,-1.77636e-015,0,-1.77636e-015,0,0,7.22179e-019,6.09822e-017,6.09822e-017,1.54074e-033,1.54074e-033,0,-1.80411e-016,-0,-1.79689e-016,0,0.0001,4,0,0.5,1.1,1,20,1e+010,6.09822e-017,1.54074e-033,0,0,1,1.54074e-033,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,0,0.5,0,0,-1.79689e-016,-0,-1.79689e-016,0,1,3,0,-1.79689e-016,-1.71537e-015,0,-1.71537e-015,1.54074e-033,1.54074e-033,1,0.2,1.57,0,0,0.997998,3.14159,0,0,-9.99507,0.503128,9.81665,0,9.81665,0.0130005,0.509658,0,0.509658,-1.80411e-016,-1.77636e-015,0,-1.77636e-015,-1.79689e-016,-1.71537e-015,0,-1.71537e-015,0,9.81665,0.509658,-1.77636e-015,-1.71537e-015,0,1,8,54
0.054,0.2,0.4,0.9,0.532574,9.92115,0.532574,-9.97752,1,3,0,0.532574,9.81658,10,9.81658,-0.0563748,-0.0563748,1,0.532574,-9.92115,0,9.92115,0,9.92115,-0.518,-9.27699,-9.27699,10.0339,10.0339,-9.97752,0.532574,9.97752,0.0145744,-9.97752,0.0001,4,0,0.5,1.1,1,20,1e+010,-9.27699,10.0339,9.97752,10.9753,0,-0.941377,0,0,0,0,0,0,3,2,1,0,-1,3,-1,1,1,0,92.5613,0.5,19.955,0.997752,10,5,0,0,0,9.92115,3.14159,1,0,0,0.4,0.0145744,9.97752,0.0145744,0,1,3,0,0.0145744,0.539595,0,0.539595,9.97752,9.97752,-0.0145744,-0.539595,-0.539595,-9.97752,-9.97752,0,0.0145744,-0,-1.38778e-017,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-0.539595,-9.97752,0,0,1,-9.97752,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,-1.38778e-017,-0,-1.38778e-017,0,1,3,0,-1.38778e-017,2.22045e-016,0,2.22045e-016,0,0,4.48386e-019,-1.81503e-017,-1.81503e-017,-4.62223e-033,-4.62223e-033,0,-1.38778e-017,-0,-1.34294e-017,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-1.81503e-017,-4.62223e-033,0,0,1,-4.62223e-033,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,-1.34294e-017,-0,-1.34294e-017,0,1,3,0,-1.34294e-017,2.03894e-016,0,2.03894e-016,-4.62223e-033,-4.62223e-033,1,0.2,1.57,0,0,0.997752,3.14159,0,0,-9.92115,0.532574,9.81658,0,9.81658,0.0145744,0.539595,0,0.539595,-1.38778e-017,2.22045e-016,0,2.22045e-016,-1.34294e-017,2.03894e-016,0,2.03894e-016,0,9.81658,0.539595,2.22045e-016,2.03894e-016,0,1,8,54
0.057,0.2,0.4,0.9,0.562018,9.75917,0.562018,-9.97493,1,3,0,0.562018,9.81618,10,9.81618,-0.215757,-0.215757,1,0.562018,-9.75917,0,9.75917,0,9.75917,-0.54578,-9.24665,-9.24665,10.1907,10.1907,-9.97493,0.562018,9.97493,0.016238,-9.97493,0.0001,4,0,0.5,1.1,1,20,1e+010,-9.24665,10.1907,9.97493,10.9724,0,-0.781735,0,0,0,0,0,0,3,2,1,0,-1,3,-1,1,1,0,92.2347,0.5,19.9499,0.997492,10,5,0,0,0,9.75917,3.14159,1,0,0,0.4,0.016238,9.97493,0.016238,0,1,3,0,0.016238,0.569523,0,0.569523,9.97493,9.97493,-0.016238,-0.569523,-0.569523,-9.97493,-9.97493,0,0.016238,-0,3.81639e-017,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-0.569523,-9.97493,0,0,1,-9.97493,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,3.81639e-017,-0,3.81639e-017,0,1,3,0,3.81639e-017,1.11022e-016,0,1.11022e-016,0,0,-1.21033e-019,-1.14632e-016,-1.14632e-016,1.2326e-032,1.2326e-032,0,3.81639e-017,-0,3.80429e-017,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-1.14632e-016,1.2326e-032,0,0,1,1.2326e-032,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,3.80429e-017,-0,3.80429e-017,0,1,3,0,3.80429e-017,-3.61019e-018,0,-3.61019e-018,1.2326e-032,1.2326e-032,1,0.2,1.57,0,0,0.997492,3.14159,0,0,-9.75917,0.562018,9.81618,0,9.81618,0.016238,0.569523,0,0.569523,3.81639e-017,1.11022e-016,0,1.11022e-016,3.80429e-017,-3.61019e-018,0,-3.61019e-018,0,9.81618,0.569523,1.11022e-016,-3.61019e-018,0,1,8,54
0.06,0.2,0.4,0.9,0.591459,9.51056,0.591459,-9.97219,1,3,0,0.591459,9.81518,10,9.81518,-0.461621,-0.461621,1,0.591459,-9.51056,0,9.51056,0,9.51056,-0.573467,-9.21573,-9.21573,10.4338,10.4338,-9.97219,0.591459,9.97219,0.0179915,-9.97219,0.0001,4,0,0.5,1.1,1,20,1e+010,-9.21573,10.4338,9.97219,10.9694,0,-0.535598,0,0,0,0,0,0,3,2,1,0,-1,3,-1,1,1,0,91.901,0.5,19.9444,0.997219,10,5,0,0,0,9.51056,3.14159,1,0,0,0.4,0.0179915,9.97219,0.0179915,0,1,3,0,0.0179915,0.599444,0,0.599444,9.97219,9.97219,-0.0179915,-0.599444,-0.599444,-9.97219,-9.97219,0,0.0179915,-0,-7.63278e-017,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-0.599444,-9.97219,0,0,1,-9.97219,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,-7.63278e-017,-0,-7.63278e-017,0,1,3,0,-7.63278e-017,-2.9976e-015,0,-2.9976e-015,0,0,-1.04531e-018,-2.27713e-016,-2.27713e-016,-6.16298e-033,-6.16298e-033,0,-7.63278e-017,-0,-7.73731e-017,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-2.27713e-016,-6.16298e-033,0,0,1,-6.16298e-033,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,-7.73731e-017,-0,-7.73731e-017,0,1,3,0,-7.73731e-017,-3.22531e-015,0,-3.22531e-015,-6.16298e-033,-6.16298e-033,1,0.2,1.57,0,0,0.997219,3.14159,0,0,-9.51056,0.591459,9.81518,0,9.81518,0.0179915,0.599444,0,0.599444,-7.63278e-017,-2.9976e-015,0,-2.9976e-015,-7.73731e-017,-3.22531e-015,0,-3.22531e-015,0,9.81518,0.599444,-2.9976e-015,-3.22531e-015,0,1,8,54
0.063,0.2,0.4,0.9,0.620898,9.17755,0.620898,-9.96931,1,3,0,0.620898,9.81332,10,9.81332,-0.791759,-0.791759,1,0.620898,-9.17755,0,9.17755,0,9.17755,-0.601064,-9.18396,-9.18396,10.7611,10.7611,-9.96931,0.620898,9.96931,0.0198347,-9.96931,0.0001,4,0,0.5,1.1,1,20,1e+010,-9.18396,10.7611,9.96931,10.9662,0,-0.205172,0,0,0,0,0,0,3,2,1,0,-1,3,-1,1,1,0,91.5577,0.5,19.9386,0.99693,10,5,0,0,0,9.17755,3.14159,1,0,0,0.4,0.0198347,9.96931,0.0198347,0,1,3,0,0.0198347,0.629356,0,0.629356,9.96931,9.96931,-0.0198347,-0.629356,-0.629356,-9.96931,-9.96931,0,0.0198347,-0,-2.08167e-016,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-0.629356,-9.96931,0,0,1,-9.96931,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,-2.08167e-016,-0,-2.08167e-016,0,1,3,0,-2.08167e-016,-9.99201e-016,0,-9.99201e-016,0,0,-2.3919e-018,-3.60637e-016,-3.60637e-016,-1.2326e-032,-1.2326e-032,0,-2.08167e-016,-0,-2.10559e-016,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-3.60637e-016,-1.2326e-032,0,0,1,-1.2326e-032,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,-2.10559e-016,-0,-2.10559e-016,0,1,3,0,-2.10559e-016,-1.35984e-015,0,-1.35984e-015,-1.2326e-032,-1.2326e-032,1,0.2,1.57,0,0,0.99693,3.14159,0,0,-9.17755,0.620898,9.81332,0,9.81332,0.0198347,0.629356,0,0.629356,-2.08167e-016,-9.99201e-016,0,-9.99201e-016,-2.10559e-016,-1.35984e-015,0,-1.35984e-015,0,9.81332,0.629356,-9.99201e-016,-1.35984e-015,0,1,8,54
