"time",	"outputs[1]",	"outputs[2]"
7.547,	48.1125,	49.05573
7.548,	48.11667,	49.0618
7.549,	48.12083,	49.06787
7.55,	48.125,	49.07394
7.551,	48.12917,	49.08001
7.552,	48.13333,	49.08607
7.553,	48.1375,	49.09214
7.554,	48.14167,	49.09821
7.555,	48.14583,	49.10427
7.556,	48.15,	49.11034
7.557,	48.15417,	49.1164
7.558,	48.15833,	49.12246
7.559,	48.1625,	49.12853
7.56,	48.16667,	49.13459
7.561,	48.17083,	49.14065
7.562,	48.175,	49.14671
7.563,	48.17917,	49.15277
7.564,	48.18333,	49.15882
7.565,	48.1875,	49.16488
7.566,	48.19167,	49.17094
7.567,	48.19583,	49.177
7.568,	48.2,	49.18305
7.569,	48.20417,	49.18911
7.57,	48.20833,	49.19516
7.571,	48.2125,	49.20121
7.572,	48.21667,	49.20726
7.573,	48.22083,	49.21332
7.574,	48.225,	49.21936
7.575,	48.22917,	49.22541
7.576,	48.23333,	49.23146
7.577,	48.2375,	49.23751
7.578,	48.24167,	49.23459
7.579,	48.24583,	49.23167
7.58,	48.25,	49.22874
7.581,	48.25417,	49.22582
7.582,	48.25833,	49.2229
7.583,	48.2625,	49.21997
7.584,	48.26667,	49.21705
7.585,	48.27083,	49.21413
7.586,	48.275,	49.21121
7.587,	48.27917,	49.20829
7.588,	48.28333,	49.20537
7.589,	48.2875,	49.20245
7.59,	48.29167,	49.19953
7.591,	48.29583,	49.19661
7.592,	48.3,	49.19369
7.593,	48.30417,	49.19077
7.594,	48.30833,	49.18785
7.595,	48.3125,	49.18493
7.596,	48.31667,	49.18201
7.597,	48.32083,	49.1791
7.598,	48.325,	49.17618
7.599,	48.32917,	49.17326
7.6,	48.33333,	49.17034
7.601,	48.3375,	49.16743
7.602,	48.34167,	49.16451
7.603,	48.34583,	49.16159
7.604,	48.35,	49.15868
7.605,	48.35417,	49.15576
7.606,	48.35833,	49.15285
7.607,	48.3625,	49.14993
7.608,	48.36667,	49.14701
7.609,	48.37083,	49.1441
7.61,	48.375,	49.14119
7.611,	48.37917,	49.13828
7.612,	48.38333,	49.13536
7.613,	48.3875,	49.13245
7.614,	48.39167,	49.12953
7.615,	48.39583,	49.12662
7.616,	48.4,	49.12371
7.617,	48.40417,	49.1208
7.618,	48.40833,	49.11789
7.619,	48.4125,	49.11497
7.62,	48.41667,	49.11206
7.621,	48.42083,	49.10915
7.622,	48.425,	49.10624
7.623,	48.42917,	49.10333
7.624,	48.43333,	49.10042
7.625,	48.4375,	49.09751
7.626,	48.44167,	49.0946
7.627,	48.44583,	49.09169
7.628,	48.45,	49.08878
7.629,	48.45417,	49.08587
7.63,	48.45833,	49.08296
7.631,	48.4625,	49.08006
7.632,	48.46667,	49.07715
7.633,	48.47083,	49.07424
7.634,	48.475,	49.07133
7.635,	48.47917,	49.06842
7.636,	48.48333,	49.06552
7.637,	48.4875,	49.06261
7.638,	48.49167,	49.05971
7.639,	48.49583,	49.0568
7.64,	48.5,	49.05389
7.641,	48.50417,	49.05099
7.642,	48.50833,	49.04808
7.643,	48.5125,	49.04518
7.644,	48.51667,	49.04227
7.645,	48.52083,	49.03937
7.646,	48.525,	49.03647
7.647,	48.52917,	49.03357
7.648,	48.53333,	49.03066
7.649,	48.5375,	49.02776
7.65,	48.54167,	49.02486
7.651,	48.54583,	49.02195
7.652,	48.55,	49.01905
7.653,	48.55417,	49.01615
7.654,	48.55833,	49.01325
7.655,	48.5625,	49.01035
7.656,	48.56667,	49.00745
7.657,	48.57083,	49.00454
7.658,	48.575,	49.00164
7.659,	48.57917,	48.99874
7.66,	48.58333,	48.99585
7.661,	48.5875,	48.99295
7.662,	48.59167,	48.99005
7.663,	48.59583,	48.98715
7.664,	48.6,	48.98425
7.665,	48.60417,	48.98135
7.666,	48.60833,	48.97845
7.667,	48.6125,	48.97556
7.668,	48.61667,	48.97266
7.669,	48.62083,	48.96976
7.67,	48.625,	48.96687
7.671,	48.62917,	48.96397
7.672,	48.63333,	48.96107
7.673,	48.6375,	48.95818
7.674,	48.64167,	48.95528
7.675,	48.64583,	48.95238
7.676,	48.65,	48.94949
7.677,	48.65417,	48.94659
7.678,	48.65833,	48.9437
7.679,	48.6625,	48.94081
7.68,	48.66667,	48.93791
7.681,	48.67083,	48.93502
7.682,	48.675,	48.93213
7.683,	48.67917,	48.92923
7.684,	48.68333,	48.92634
7.685,	48.6875,	48.92345
7.686,	48.69167,	48.92056
7.687,	48.69583,	48.91766
7.688,	48.7,	48.91477
7.689,	48.70417,	48.91188
7.69,	48.70833,	48.90899
7.691,	48.7125,	48.9061
7.692,	48.71667,	48.90321
7.693,	48.72083,	48.90032
7.694,	48.725,	48.89743
7.695,	48.72917,	48.89454
7.696,	48.73333,	48.89165
7.697,	48.7375,	48.88876
7.698,	48.74167,	48.88587
7.699,	48.74583,	48.88298
7.7,	48.75,	48.88009
7.701,	48.75417,	48.8772
7.702,	48.75833,	48.87432
7.703,	48.7625,	48.87143
7.704,	48.76667,	48.86855
7.705,	48.77083,	48.86566
7.706,	48.775,	48.86277
7.707,	48.77917,	48.85989
7.708,	48.78333,	48.857
7.709,	48.7875,	48.85411
7.71,	48.79167,	48.85123
7.711,	48.79583,	48.84834
7.712,	48.8,	48.84546
7.713,	48.80417,	48.84258
7.714,	48.80833,	48.83969
7.715,	48.8125,	48.83681
7.716,	48.81667,	48.83392
7.717,	48.82083,	48.83104
7.718,	48.825,	48.82816
7.719,	48.82917,	48.82528
7.72,	48.83333,	48.82239
7.721,	48.8375,	48.81951
7.722,	48.84167,	48.81663
7.723,	48.84583,	48.81375
7.724,	48.85,	48.81086
7.725,	48.85417,	48.80798
7.726,	48.85833,	48.8051
7.727,	48.8625,	48.80222
7.728,	48.86667,	48.79934
7.729,	48.87083,	48.79646
7.73,	48.875,	48.79358
7.731,	48.87917,	48.7907
7.732,	48.88333,	48.78783
7.733,	48.8875,	48.78495
7.734,	48.89167,	48.78207
7.735,	48.89583,	48.77919
7.736,	48.9,	48.77631
7.737,	48.90417,	48.77343
7.738,	48.90833,	48.77056
7.739,	48.9125,	48.76768
7.74,	48.91667,	48.7648
7.741,	48.92083,	48.76193
7.742,	48.925,	48.75905
7.743,	48.92917,	48.75618
7.744,	48.93333,	48.7533
7.745,	48.9375,	48.75042
7.746,	48.94167,	48.74755
7.747,	48.94583,	48.74467
7.748,	48.95,	48.7418
7.749,	48.95417,	48.73893
7.75,	48.95833,	48.73605
7.751,	48.9625,	48.73318
7.752,	48.96667,	48.73031
7.753,	48.97083,	48.72743
7.754,	48.975,	48.72456
7.755,	48.97917,	48.72169
7.756,	48.98333,	48.71882
7.757,	48.9875,	48.71595
7.758,	48.99167,	48.71307
7.759,	48.99583,	48.7102
7.76,	49,	48.70733
7.761,	49.00417,	48.70446
7.762,	49.00833,	48.70159
7.763,	49.0125,	48.69872
7.764,	49.01667,	48.69585
7.765,	49.02083,	48.69298
7.766,	49.025,	48.69011
7.767,	49.02917,	48.68724
7.768,	49.03333,	48.68438
7.769,	49.0375,	48.68151
7.77,	49.04167,	48.67864
7.771,	49.04583,	48.67577
7.772,	49.05,	48.6729
7.773,	49.05417,	48.67004
7.774,	49.05833,	48.66717
7.775,	49.0625,	48.6643
7.776,	49.06667,	48.66144
7.777,	49.07083,	48.65857
7.778,	49.075,	48.6557
7.779,	49.07917,	48.65284
7.78,	49.08333,	48.64997
7.781,	49.0875,	48.64711
7.782,	49.09167,	48.64425
7.783,	49.09583,	48.64138
7.784,	49.1,	48.63852
7.785,	49.10417,	48.63565
7.786,	49.10833,	48.63279
7.787,	49.1125,	48.62993
7.788,	49.11667,	48.62706
7.789,	49.12083,	48.6242
7.79,	49.125,	48.62134
7.791,	49.12917,	48.61848
7.792,	49.13333,	48.61562
7.793,	49.1375,	48.61275
7.794,	49.14167,	48.60989
7.795,	49.14583,	48.60703
7.796,	49.15,	48.60417
7.797,	49.15417,	48.60131
7.798,	49.15833,	48.59845
7.799,	49.1625,	48.59559
7.8,	49.16667,	48.59273
7.801,	49.17083,	48.58987
7.802,	49.175,	48.58701
7.803,	49.17917,	48.58416
7.804,	49.18333,	48.5813
7.805,	49.1875,	48.57844
7.806,	49.19167,	48.57558
7.807,	49.19583,	48.57272
7.808,	49.2,	48.56987
7.809,	49.20417,	48.56701
7.81,	49.20833,	48.56415
7.811,	49.2125,	48.5613
7.812,	49.21667,	48.55844
7.813,	49.22083,	48.55558
7.814,	49.225,	48.55273
7.815,	49.22917,	48.54987
7.816,	49.23333,	48.54702
7.817,	49.2375,	48.54417
7.818,	49.24167,	48.54131
7.819,	49.24583,	48.53846
7.82,	49.25,	48.5356
7.821,	49.25417,	48.53275
7.822,	49.25833,	48.5299
7.823,	49.2625,	48.52704
7.824,	49.26667,	48.52419
7.825,	49.27083,	48.52134
7.826,	49.275,	48.51849
7.827,	49.27917,	48.51564
7.828,	49.28333,	48.51278
7.829,	49.2875,	48.50993
7.83,	49.29167,	48.50708
7.831,	49.29583,	48.50423
7.832,	49.3,	48.50138
7.833,	49.30417,	48.49853
7.834,	49.30833,	48.49568
7.835,	49.3125,	48.49283
7.836,	49.31667,	48.48998
7.837,	49.32083,	48.48713
7.838,	49.325,	48.48429
7.839,	49.32917,	48.48144
7.84,	49.33333,	48.47859
7.841,	49.3375,	48.47574
7.842,	49.34167,	48.47289
7.843,	49.34583,	48.47005
7.844,	49.35,	48.4672
7.845,	49.35417,	48.46436
7.846,	49.35833,	48.46151
7.847,	49.3625,	48.45866
7.848,	49.36667,	48.45581
7.849,	49.37083,	48.45297
7.85,	49.375,	48.45013
7.851,	49.37917,	48.44728
7.852,	49.38333,	48.44444
7.853,	49.3875,	48.44159
7.854,	49.39167,	48.43875
7.855,	49.39583,	48.43591
7.856,	49.4,	48.43306
7.857,	49.40417,	48.43022
7.858,	49.40833,	48.42738
7.859,	49.4125,	48.42453
7.86,	49.41667,	48.42169
7.861,	49.42083,	48.41885
7.862,	49.425,	48.425
7.863,	49.42917,	48.43116
7.864,	49.43333,	48.43731
7.865,	49.4375,	48.44346
7.866,	49.44167,	48.44962
7.867,	49.44583,	48.45576
7.868,	49.45,	48.46191
7.869,	49.45417,	48.46806
7.87,	49.45833,	48.47421
7.871,	49.4625,	48.48036
7.872,	49.46667,	48.48651
7.873,	49.47083,	48.49265
7.874,	49.475,	48.4988
7.875,	49.47917,	48.50494
7.876,	49.48333,	48.51109
7.877,	49.4875,	48.51723
7.878,	49.49167,	48.52337
7.879,	49.49583,	48.52951
7.88,	49.5,	48.53565
7.881,	49.50417,	48.54179
7.882,	49.50833,	48.54793
7.883,	49.5125,	48.55407
7.884,	49.51667,	48.56021
7.885,	49.52083,	48.56634
7.886,	49.525,	48.57248
7.887,	49.52917,	48.57861
7.888,	49.53333,	48.58475
7.889,	49.5375,	48.59088
7.89,	49.54167,	48.59701
7.891,	49.54583,	48.60315
7.892,	49.55,	48.60928
7.893,	49.55417,	48.61541
7.894,	49.55833,	48.62153
7.895,	49.5625,	48.62766
7.896,	49.56667,	48.63379
7.897,	49.57083,	48.63992
7.898,	49.575,	48.64604
7.899,	49.57917,	48.65217
7.9,	49.58333,	48.65829
7.901,	49.5875,	48.66441
7.902,	49.59167,	48.67054
7.903,	49.59583,	48.67666
7.904,	49.6,	48.68278
7.905,	49.60417,	48.6889
7.906,	49.60833,	48.69502
7.907,	49.6125,	48.70114
7.908,	49.61667,	48.70726
7.909,	49.62083,	48.71337
7.91,	49.625,	48.71949
7.911,	49.62917,	48.72561
7.912,	49.63333,	48.73172
7.913,	49.6375,	48.73783
7.914,	49.64167,	48.74395
7.915,	49.64583,	48.75006
7.916,	49.65,	48.75617
7.917,	49.65417,	48.76228
7.918,	49.65833,	48.76839
7.919,	49.6625,	48.7745
7.92,	49.66667,	48.78061
7.921,	49.67083,	48.78672
7.922,	49.675,	48.79282
7.923,	49.67917,	48.79893
7.924,	49.68333,	48.80503
7.925,	49.6875,	48.81113
7.926,	49.69167,	48.81724
7.927,	49.69583,	48.82334
7.928,	49.7,	48.82944
7.929,	49.70417,	48.83554
7.93,	49.70833,	48.84164
7.931,	49.7125,	48.84774
7.932,	49.71667,	48.85384
7.933,	49.72083,	48.85994
7.934,	49.725,	48.86604
7.935,	49.72917,	48.87213
7.936,	49.73333,	48.87823
7.937,	49.7375,	48.88432
7.938,	49.74167,	48.89042
7.939,	49.74583,	48.89651
7.94,	49.75,	48.9026
7.941,	49.75417,	48.90869
7.942,	49.75833,	48.91478
7.943,	49.7625,	48.92087
7.944,	49.76667,	48.92696
7.945,	49.77083,	48.93305
7.946,	49.775,	48.93914
7.947,	49.77917,	48.94522
7.948,	49.78333,	48.95131
7.949,	49.7875,	48.95739
7.95,	49.79167,	48.96348
7.951,	49.79583,	48.96956
7.952,	49.8,	48.97564
7.953,	49.80417,	48.98172
7.954,	49.80833,	48.9878
7.955,	49.8125,	48.99389
7.956,	49.81667,	48.99997
7.957,	49.82083,	49.00604
7.958,	49.825,	49.01212
7.959,	49.82917,	49.0182
7.96,	49.83333,	49.02428
7.961,	49.8375,	49.03035
7.962,	49.84167,	49.03642
7.963,	49.84583,	49.0425
7.964,	49.85,	49.04857
7.965,	49.85417,	49.05464
7.966,	49.85833,	49.06071
7.967,	49.8625,	49.06678
7.968,	49.86667,	49.07285
7.969,	49.87083,	49.07892
7.97,	49.875,	49.08499
7.971,	49.87917,	49.09106
7.972,	49.88333,	49.09713
7.973,	49.8875,	49.10319
7.974,	49.89167,	49.10926
7.975,	49.89583,	49.11532
7.976,	49.9,	49.12138
7.977,	49.90417,	49.12745
7.978,	49.90833,	49.13351
7.979,	49.9125,	49.13957
7.98,	49.91667,	49.14563
7.981,	49.92083,	49.15169
7.982,	49.925,	49.15775
7.983,	49.92917,	49.1638
7.984,	49.93333,	49.16986
7.985,	49.9375,	49.17592
7.986,	49.94167,	49.18197
7.987,	49.94583,	49.18803
7.988,	49.95,	49.19408
7.989,	49.95417,	49.20013
7.99,	49.95833,	49.20618
7.991,	49.9625,	49.21224
7.992,	49.96667,	49.21829
7.993,	49.97083,	49.22434
7.994,	49.975,	49.23038
7.995,	49.97917,	49.23643
7.996,	49.98333,	49.24248
7.997,	49.9875,	49.24853
7.998,	49.99167,	49.25457
7.999,	49.99583,	49.26062
8,	50,	49.26666
8.001,	50.00417,	49.27271
8.002,	50,	49.27875
8.003,	50,	49.28479
8.004,	50,	49.29083
8.005,	50,	49.29687
8.006,	50,	49.30291
8.007,	50,	49.30895
8.008,	50,	49.31499
8.009,	50,	49.32103
8.01,	50,	49.32706
8.011,	50,	49.3331
8.012,	50,	49.33913
8.013,	50,	49.34517
8.014,	50,	49.3512
8.015,	50,	49.35723
8.016,	50,	49.36326
8.017,	50,	49.36929
8.018,	50,	49.37532
8.019,	50,	49.38135
8.02,	50,	49.38738
8.021,	50,	49.39341
8.022,	50,	49.39943
8.023,	50,	49.40546
8.024,	50,	49.41148
8.025,	50,	49.41751
8.026,	50,	49.42353
8.027,	50,	49.42955
8.028,	50,	49.43558
8.029,	50,	49.4416
8.03,	50,	49.44762
8.031,	50,	49.45364
8.032,	50,	49.45966
8.033,	50,	49.46568
8.034,	50,	49.47169
8.035,	50,	49.47771
8.036,	50,	49.48372
8.037,	50,	49.48974
8.038,	50,	49.49575
8.039,	50,	49.50177
8.04,	50,	49.50778
8.041,	50,	49.51379
8.042,	50,	49.5198
8.043,	50,	49.52581
8.044,	50,	49.53182
8.045,	50,	49.53783
8.046,	50,	49.54384
8.047,	50,	49.54984
8.048,	50,	49.55585
8.049,	50,	49.56186
8.05,	50,	49.56786
8.051,	50,	49.57386
8.052,	50,	49.57986
8.053,	50,	49.58587
8.054,	50,	49.59187
8.055,	50,	49.59787
8.056,	50,	49.60387
8.057,	50,	49.60987
8.058,	50,	49.61587
8.059,	50,	49.62186
8.06,	50,	49.62786
8.061,	50,	49.63386
8.062,	50,	49.63985
8.063,	50,	49.64585
8.064,	50,	49.65184
8.065,	50,	49.65783
8.066,	50,	49.66383
8.067,	50,	49.66982
8.068,	50,	49.67581
8.069,	50,	49.6818
8.07,	50,	49.68779
8.071,	50,	49.69377
8.072,	50,	49.69976
8.073,	50,	49.70575
8.074,	50,	49.71173
8.075,	50,	49.71772
8.076,	50,	49.7237
8.077,	50,	49.72968
8.078,	50,	49.73567
8.079,	50,	49.74165
8.08,	50,	49.74763
8.081,	50,	49.75361
8.082,	50,	49.75959
8.083,	50,	49.76557
8.084,	50,	49.77155
8.085,	50,	49.77752
8.086,	50,	49.7835
8.087,	50,	49.78947
8.088,	50,	49.79545
8.089,	50,	49.80142
8.09,	50,	49.8074
8.091,	50,	49.81337
8.092,	50,	49.81934
8.093,	50,	49.82531
8.094,	50,	49.83128
8.095,	50,	49.83725
8.096,	50,	49.84322
8.097,	50,	49.84919
8.098,	50,	49.85515
8.099,	50,	49.86112
8.1,	50,	49.86708
8.101,	50,	49.87305
8.102,	50,	49.87901
8.103,	50,	49.88498
8.104,	50,	49.89094
8.105,	50,	49.8969
8.106,	50,	49.90286
8.107,	50,	49.90882
8.108,	50,	49.91478
8.109,	50,	49.92073
8.11,	50,	49.92669
8.111,	50,	49.93265
8.112,	50,	49.9386
8.113,	50,	49.94456
8.114,	50,	49.95051
8.115,	50,	49.95647
8.116,	50,	49.96242
8.117,	50,	49.96837
8.118,	50,	49.97432
8.119,	50,	49.98027
8.12,	50,	49.98622
8.121,	50,	49.99217
8.122,	50,	49.99812
8.123,	50,	50.00407
8.124,	50,	50.01001
8.125,	50,	50.01596
8.126,	50,	50.0219
8.127,	50,	50.02785
8.128,	50,	50.03379
8.129,	50,	50.03973
8.13,	50,	50.04567
8.131,	50,	50.05162
8.132,	50,	50.05756
8.133,	50,	50.0635
8.134,	50,	50.06944
8.135,	50,	50.07537
8.136,	50,	50.08131
8.137,	50,	50.08725
8.138,	50,	50.09318
8.139,	50,	50.09912
8.14,	50,	50.10505
8.141,	50,	50.11098
8.142,	50,	50.11692
8.143,	50,	50.12285
8.144,	50,	50.12878
8.145,	50,	50.13471
8.146,	50,	50.14064
8.147,	50,	50.14656
8.148,	50,	50.15249
8.149,	50,	50.15842
8.15,	50,	50.16434
8.151,	50,	50.17027
8.152,	50,	50.1762
8.153,	50,	50.18212
8.154,	50,	50.18804
8.155,	50,	50.19397
8.156,	50,	50.19989
8.157,	50,	50.20581
8.158,	50,	50.21173
8.159,	50,	50.21765
8.16,	50,	50.22356
8.161,	50,	50.22948
8.162,	50,	50.2354
8.163,	50,	50.24131
8.164,	50,	50.24723
8.165,	50,	50.25314
8.166,	50,	50.25906
8.167,	50,	50.26497
8.168,	50,	50.27089
8.169,	50,	50.27679
8.17,	50,	50.28271
8.171,	50,	50.28862
8.172,	50,	50.29453
8.173,	50,	50.30043
8.174,	50,	50.30634
8.175,	50,	50.31225
8.176,	50,	50.31815
8.177,	50,	50.32406
8.178,	50,	50.32996
8.179,	50,	50.33587
8.18,	50,	50.34177
8.181,	50,	50.34767
8.182,	50,	50.35357
8.183,	50,	50.35947
8.184,	50,	50.36537
8.185,	50,	50.37127
8.186,	50,	50.37717
8.187,	50,	50.38307
8.188,	50,	50.38897
8.189,	50,	50.39486
8.19,	50,	50.40076
8.191,	50,	50.40665
8.192,	50,	50.41254
8.193,	50,	50.41843
8.194,	50,	50.42433
8.195,	50,	50.43022
8.196,	50,	50.43611
8.197,	50,	50.442
8.198,	50,	50.44789
8.199,	50,	50.45378
8.2,	50,	50.45966
8.201,	50,	50.46555
8.202,	50,	50.47144
8.203,	50,	50.47732
8.204,	50,	50.4832
8.205,	50,	50.48909
8.206,	50,	50.49497
8.207,	50,	50.50085
8.208,	50,	50.50673
8.209,	50,	50.51262
8.21,	50,	50.51849
8.211,	50,	50.52437
8.212,	50,	50.53025
8.213,	50,	50.53613
8.214,	50,	50.542
8.215,	50,	50.54788
8.216,	50,	50.55376
8.217,	50,	50.55963
8.218,	50,	50.5655
8.219,	50,	50.57138
8.22,	50,	50.57725
8.221,	50,	50.58312
8.222,	50,	50.58899
8.223,	50,	50.59486
8.224,	50,	50.60073
8.225,	50,	50.6066
8.226,	50,	50.61246
8.227,	50,	50.61833
8.228,	50,	50.6242
8.229,	50,	50.63006
8.23,	50,	50.63593
8.231,	50,	50.64179
8.232,	50,	50.64765
8.233,	50,	50.65351
8.234,	50,	50.65937
8.235,	50,	50.66523
8.236,	50,	50.6711
8.237,	50,	50.67695
8.238,	50,	50.68281
8.239,	50,	50.68867
8.24,	50,	50.69453
8.241,	50,	50.70038
8.242,	50,	50.70624
8.243,	50,	50.71209
8.244,	50,	50.71795
8.245,	50,	50.7238
8.246,	50,	50.72965
8.247,	50,	50.7355
8.248,	50,	50.74135
8.249,	50,	50.7472
8.25,	50,	50.75305
8.251,	50,	50.7589
8.252,	50,	50.76474
8.253,	50,	50.77059
8.254,	50,	50.77644
8.255,	50,	50.78228
8.256,	50,	50.78812
8.257,	50,	50.79397
8.258,	50,	50.79981
8.259,	50,	50.80565
8.26,	50,	50.8115
8.261,	50,	50.81733
8.262,	50,	50.82317
8.263,	50,	50.82901
8.264,	50,	50.83485
8.265,	50,	50.84069
8.266,	50,	50.84653
8.267,	50,	50.85236
8.268,	50,	50.8582
8.269,	50,	50.86403
8.27,	50,	50.86987
8.271,	50,	50.8757
8.272,	50,	50.88153
8.273,	50,	50.88736
8.274,	50,	50.89319
8.275,	50,	50.89902
8.276,	50,	50.90485
8.277,	50,	50.91068
8.278,	50,	50.9165
8.279,	50,	50.92233
8.28,	50,	50.92816
8.281,	50,	50.93398
8.282,	50,	50.93981
8.283,	50,	50.94563
8.284,	50,	50.95145
8.285,	50,	50.95728
8.286,	50,	50.9631
8.287,	50,	50.96892
8.288,	50,	50.97474
8.289,	50,	50.98056
8.29,	50,	50.98637
8.291,	50,	50.99219
8.292,	50,	50.99801
8.293,	50,	51.00382
8.294,	50,	51.00072
8.295,	50,	50.99762
8.296,	50,	50.99453
8.297,	50,	50.99142
8.298,	50,	50.98833
8.299,	50,	50.98523
8.3,	50,	50.98213
8.301,	50,	50.97903
8.302,	50,	50.97593
8.303,	50,	50.97284
8.304,	50,	50.96974
8.305,	50,	50.96664
8.306,	50,	50.96355
8.307,	50,	50.96045
8.308,	50,	50.95736
8.309,	50,	50.95426
8.31,	50,	50.95116
8.311,	50,	50.94807
8.312,	50,	50.94497
8.313,	50,	50.94188
8.314,	50,	50.93879
8.315,	50,	50.93569
8.316,	50,	50.9326
8.317,	50,	50.9295
8.318,	50,	50.92641
8.319,	50,	50.92332
8.32,	50,	50.92023
8.321,	50,	50.91713
8.322,	50,	50.91404
8.323,	50,	50.91095
8.324,	50,	50.90786
8.325,	50,	50.90477
8.326,	50,	50.90168
8.327,	50,	50.89859
8.328,	50,	50.8955
8.329,	50,	50.89241
8.33,	50,	50.88932
8.331,	50,	50.88623
8.332,	50,	50.88314
8.333,	50,	50.88006
8.334,	50,	50.87697
8.335,	50,	50.87388
8.336,	50,	50.87079
8.337,	50,	50.86771
8.338,	50,	50.86462
8.339,	50,	50.86153
8.34,	50,	50.85845
8.341,	50,	50.85536
8.342,	50,	50.85228
8.343,	50,	50.84919
8.344,	50,	50.84611
8.345,	50,	50.84302
8.346,	50,	50.83994
8.347,	50,	50.83686
8.348,	50,	50.83377
8.349,	50,	50.83069
8.35,	50,	50.82761
8.351,	50,	50.82452
8.352,	50,	50.82144
8.353,	50,	50.81836
8.354,	50,	50.81528
8.355,	50,	50.81219
8.356,	50,	50.80911
8.357,	50,	50.80603
8.358,	50,	50.80295
8.359,	50,	50.79987
8.36,	50,	50.79679
8.361,	50,	50.79371
8.362,	50,	50.79063
8.363,	50,	50.78756
8.364,	50,	50.78448
8.365,	50,	50.7814
8.366,	50,	50.77832
8.367,	50,	50.77524
8.368,	50,	50.77217
8.369,	50,	50.76909
8.37,	50,	50.76601
8.371,	50,	50.76294
8.372,	50,	50.75986
8.373,	50,	50.75678
8.374,	50,	50.75371
8.375,	50,	50.75063
8.376,	50,	50.74756
8.377,	50,	50.74448
8.378,	50,	50.74141
8.379,	50,	50.73833
8.38,	50,	50.73526
8.381,	50,	50.73219
8.382,	50,	50.72911
8.383,	50,	50.72604
8.384,	50,	50.72297
8.385,	50,	50.7199
8.386,	50,	50.71683
8.387,	50,	50.71375
8.388,	50,	50.71068
8.389,	50,	50.70761
8.39,	50,	50.70454
8.391,	50,	50.70147
8.392,	50,	50.6984
8.393,	50,	50.69533
8.394,	50,	50.69226
8.395,	50,	50.68919
8.396,	50,	50.68612
8.397,	50,	50.68306
8.398,	50,	50.67999
8.399,	50,	50.67692
8.4,	50,	50.67385
8.401,	50,	50.67078
8.402,	50,	50.66772
8.403,	50,	50.66465
8.404,	50,	50.66159
8.405,	50,	50.65852
8.406,	50,	50.65545
8.407,	50,	50.65239
8.408,	50,	50.64932
8.409,	50,	50.64626
8.41,	50,	50.64319
8.411,	50,	50.64013
8.412,	50,	50.63707
8.413,	50,	50.634
8.414,	50,	50.63094
8.415,	50,	50.62788
8.416,	50,	50.62481
8.417,	50,	50.62175
8.418,	50,	50.61869
8.419,	50,	50.61563
8.42,	50,	50.61257
8.421,	50,	50.6095
8.422,	50,	50.60645
8.423,	50,	50.60338
8.424,	50,	50.60032
8.425,	50,	50.59726
8.426,	50,	50.5942
8.427,	50,	50.59114
8.428,	50,	50.58809
8.429,	50,	50.58503
8.43,	50,	50.58197
8.431,	50,	50.57891
8.432,	50,	50.57585
8.433,	50,	50.5728
8.434,	50,	50.56974
8.435,	50,	50.56668
8.436,	50,	50.56363
8.437,	50,	50.56057
8.438,	50,	50.55751
8.439,	50,	50.55446
8.44,	50,	50.5514
8.441,	50,	50.54835
8.442,	50,	50.54529
8.443,	50,	50.54224
8.444,	50,	50.53918
8.445,	50,	50.53613
8.446,	50,	50.53308
8.447,	50,	50.53002
8.448,	50,	50.52697
8.449,	50,	50.52392
8.45,	50,	50.52087
8.451,	50,	50.51781
8.452,	50,	50.51476
8.453,	50,	50.51171
8.454,	50,	50.50866
8.455,	50,	50.50561
8.456,	50,	50.50256
8.457,	50,	50.49951
8.458,	50,	50.49646
8.459,	50,	50.49341
8.46,	50,	50.49036
8.461,	50,	50.48731
8.462,	50,	50.48426
8.463,	50,	50.48121
8.464,	50,	50.47816
8.465,	50,	50.47512
8.466,	50,	50.47207
8.467,	50,	50.46902
8.468,	50,	50.46598
8.469,	50,	50.46293
8.47,	50,	50.45988
8.471,	50,	50.45684
8.472,	50,	50.45379
8.473,	50,	50.45075
8.474,	50,	50.4477
8.475,	50,	50.44466
8.476,	50,	50.44161
8.477,	50,	50.43857
8.478,	50,	50.43553
8.479,	50,	50.43248
8.48,	50,	50.42944
8.481,	50,	50.4264
8.482,	50,	50.42336
8.483,	50,	50.42031
8.484,	50,	50.41727
8.485,	50,	50.41423
8.486,	50,	50.41119
8.487,	50,	50.40815
8.488,	50,	50.40511
8.489,	50,	50.40207
8.49,	50,	50.39902
8.491,	50,	50.39598
8.492,	50,	50.39295
8.493,	50,	50.38991
8.494,	50,	50.38687
8.495,	50,	50.38383
8.496,	50,	50.38079
8.497,	50,	50.37775
8.498,	50,	50.37472
8.499,	50,	50.37168
8.5,	50,	50.36864
8.501,	50,	50.3656
8.502,	50,	50.36257
8.503,	50,	50.35953
8.504,	50,	50.3565
8.505,	50,	50.35346
8.506,	50,	50.35043
8.507,	50,	50.34739
8.508,	50,	50.34436
8.509,	50,	50.34132
8.51,	50,	50.33829
8.511,	50,	50.33525
8.512,	50,	50.33222
8.513,	50,	50.32919
8.514,	50,	50.32616
8.515,	50,	50.32312
8.516,	50,	50.32009
8.517,	50,	50.31706
8.518,	50,	50.31403
8.519,	50,	50.311
8.52,	50,	50.30796
8.521,	50,	50.30494
8.522,	50,	50.30191
8.523,	50,	50.29887
