time,load/Load_R1/p_mw,load/Load_R1/q_mvar,load/Load_R11/p_mw,load/Load_R11/q_mvar,load/Load_R15/p_mw,load/Load_R15/q_mvar,load/Load_R16/p_mw,load/Load_R16/q_mvar,load/Load_R17/p_mw,load/Load_R17/q_mvar,load/Load_R18/p_mw,load/Load_R18/q_mvar,load/Load_I2/p_mw,load/Load_I2/q_mvar,load/Load_C1/p_mw,load/Load_C1/q_mvar,load/Load_C12/p_mw,load/Load_C12/q_mvar,load/Load_C13/p_mw,load/Load_C13/q_mvar,load/Load_C14/p_mw,load/Load_C14/q_mvar,load/Load_C17/p_mw,load/Load_C17/q_mvar,load/Load_C18/p_mw,load/Load_C18/q_mvar,load/Load_C19/p_mw,load/Load_C19/q_mvar,load/Load_C20/p_mw,load/Load_C20/q_mvar,load/PV_Load_R1/p_mw,load/PV_Load_R1/q_mvar,load/PV_Load_R11/p_mw,load/PV_Load_R11/q_mvar,load/PV_Load_R15/p_mw,load/PV_Load_R15/q_mvar,load/PV_Load_R16/p_mw,load/PV_Load_R16/q_mvar,load/PV_Load_R17/p_mw,load/PV_Load_R17/q_mvar,load/PV_Load_R18/p_mw,load/PV_Load_R18/q_mvar,load/PV_Load_I2/p_mw,load/PV_Load_I2/q_mvar,load/PV_Load_C1/p_mw,load/PV_Load_C1/q_mvar,load/PV_Load_C12/p_mw,load/PV_Load_C12/q_mvar,load/PV_Load_C13/p_mw,load/PV_Load_C13/q_mvar,load/PV_Load_C14/p_mw,load/PV_Load_C14/q_mvar,load/PV_Load_C17/p_mw,load/PV_Load_C17/q_mvar,load/PV_Load_C18/p_mw,load/PV_Load_C18/q_mvar,load/PV_Load_C19/p_mw,load/PV_Load_C19/q_mvar,load/PV_Load_C20/p_mw,load/PV_Load_C20/q_mvar
187,0.000156305,6.12589e-05,0.000360283,0.000141201,0.000643469,0.000252187,0.000323382,0.000126739,0.000690303,0.000270542,0.000944234,0.000370063,0.00110908,0.00043467,0.000574482,0.00022515,0.000246861,9.67495e-05,9.92744e-05,3.89075e-05,4.02472e-05,1.57736e-05,0.000641535,0.000251429,0.000532219,0.000208586,0.000722237,0.000283058,0.000365606,0.000143288,-0.0157539,-0,-0.0157535,-0,-0.0157531,-0,-0.0157535,-0,-0.0157535,-0,-0.0157535,-0,-0.0157535,-0,-0.0157535,-0,-0.0157535,-0,-0.0157535,-0,-0.0157535,-0,-0.0157535,-0,-0.0157535,-0,-0.015753,-0,-0.0157535,-0
188,0.000264124,0.000103515,0.000360283,0.000141201,0.00080022,0.000313621,0.000579239,0.000227014,0.000410706,0.000160963,0.00146569,0.000574431,0.000777394,0.000304675,0.000574482,0.00022515,0.000246861,9.67495e-05,9.92744e-05,3.89075e-05,4.02472e-05,1.57736e-05,0.000641535,0.000251429,0.000532219,0.000208586,0.00716412,0.00280775,0.000176032,6.89904e-05,-0.0117469,-0,-0.0117466,-0,-0.0117466,-0,-0.0117464,-0,-0.0117465,-0,-0.0117466,-0,-0.0117465,-0,-0.0117465,-0,-0.0117466,-0,-0.0117465,-0,-0.0117464,-0,-0.0117465,-0,-0.0117465,-0,-0.0117462,-0,-0.0117465,-0
189,0.000695399,0.00027254,0.000360283,0.000141201,0.00080022,0.000313621,0.000717994,0.000281395,0.000550505,0.000215753,0.00132278,0.000518421,0.000419793,0.000164524,0.000574482,0.00022515,0.000246861,9.67495e-05,9.92744e-05,3.89075e-05,4.02472e-05,1.57736e-05,0.000641535,0.000251429,0.000527019,0.000206548,0.00716412,0.00280775,0.000176032,6.89904e-05,-0.0106667,-0,-0.0106666,-0,-0.0106667,-0,-0.0106664,-0,-0.0106665,-0,-0.0106666,-0,-0.0106665,-0,-0.0106665,-0,-0.0106666,-0,-0.0106665,-0,-0.0106664,-0,-0.0106665,-0,-0.0106665,-0,-0.0106665,-0,-0.0106665,-0
190,0.000695399,0.00027254,0.000360283,0.000141201,0.00080022,0.000313621,0.000717994,0.000281395,0.00239631,0.00093916,0.00132278,0.000518421,0.000181392,7.10908e-05,0.000516233,0.000202321,0.000246861,9.67495e-05,9.92744e-05,3.89075e-05,4.02472e-05,1.57736e-05,0.000641535,0.000251429,0.000532219,0.000208586,0.00712218,0.00279131,0.000176032,6.89904e-05,-0.0132055,-0,-0.0132052,-0,-0.0132048,-0,-0.0132054,-0,-0.0132055,-0,-0.0132052,-0,-0.0132055,-0,-0.0132055,-0,-0.0132052,-0,-0.0132055,-0,-0.0132054,-0,-0.0132055,-0,-0.0132055,-0,-0.0132052,-0,-0.0132055,-0
191,0.000695399,0.00027254,0.000360283,0.000141201,0.00080022,0.000313621,0.000430227,0.000168614,0.00149434,0.000585659,0.00132278,0.000518421,0.000240622,9.43041e-05,0.00028324,0.000111007,0.000246861,9.67495e-05,9.92744e-05,3.89075e-05,4.02472e-05,1.57736e-05,0.000641535,0.000251429,0.000532219,0.000208586,0.00709423,0.00278036,0.000176032,6.89904e-05,-0.0201172,-0,-0.0201171,-0,-0.0201164,-0,-0.0201161,-0,-0.0201163,-0,-0.0201171,-0,-0.0201163,-0,-0.0201163,-0,-0.0201171,-0,-0.0201163,-0,-0.0201161,-0,-0.0201163,-0,-0.0201163,-0,-0.0201171,-0,-0.0201163,-0
192,0.000587581,0.000230284,0.000360283,0.000141201,0.00080022,0.000313621,0.000430227,0.000168614,0.00221545,0.000868274,0.00132278,0.000518421,0.000329467,0.000129124,0.00028324,0.000111007,0.000246861,9.67495e-05,9.92744e-05,3.89075e-05,4.02472e-05,1.57736e-05,0.00155202,0.000608266,0.000532219,0.000208586,0.000959876,0.000376193,0.000176032,6.89904e-05,-0.0188517,-0,-0.0188517,-0,-0.0188512,-0,-0.0188516,-0,-0.0188517,-0,-0.0188517,-0,-0.0188517,-0,-0.0188517,-0,-0.0188517,-0,-0.0188517,-0,-0.0188516,-0,-0.0188517,-0,-0.0188517,-0,-0.0188512,-0,-0.0188517,-0
193,0.000271142,0.000106266,0.000360283,0.000141201,0.00080022,0.000313621,0.000430227,0.000168614,0.00769443,0.00301559,0.00132278,0.000518421,0.000329467,0.000129124,0.00028324,0.000111007,0.000246861,9.67495e-05,9.92744e-05,3.89075e-05,4.02472e-05,1.57736e-05,0.000771076,0.000302199,0.000532219,0.000208586,0.00102045,0.000399933,0.000176032,6.89904e-05,-0.012598,-0,-0.0125977,-0,-0.0125975,-0,-0.0125978,-0,-0.0125976,-0,-0.0125977,-0,-0.0125976,-0,-0.0125976,-0,-0.0125977,-0,-0.0125976,-0,-0.0125978,-0,-0.0125976,-0,-0.0125976,-0,-0.0125978,-0,-0.0125976,-0
194,0.000730488,0.000286292,0.000360283,0.000141201,0.000813392,0.000318783,0.000430227,0.000168614,0.00196665,0.000770767,0.00132278,0.000518421,0.000299852,0.000117517,0.000906689,0.000355348,0.000246861,9.67495e-05,0.000120453,4.72077e-05,4.02472e-05,1.57736e-05,0.000771076,0.000302199,0.000532219,0.000208586,0.00239363,0.000938108,0.000176032,6.89904e-05,-0.0114515,-0,-0.0114514,-0,-0.0114516,-0,-0.0114511,-0,-0.0114515,-0,-0.0114514,-0,-0.0114515,-0,-0.0114515,-0,-0.0114514,-0,-0.0114515,-0,-0.0114511,-0,-0.0114515,-0,-0.0114515,-0,-0.011451,-0,-0.0114515,-0
195,0.000730488,0.000286292,0.000360283,0.000141201,0.00181317,0.000710616,0.000430227,0.000168614,0.00181659,0.000711953,0.00132278,0.000518421,0.00023692,9.28533e-05,0.00340048,0.00133271,0.000246861,9.67495e-05,0.000134572,5.27412e-05,4.02472e-05,1.57736e-05,0.000771076,0.000302199,0.000532219,0.000208586,0.000787471,0.000308624,0.000176032,6.89904e-05,-0.0124123,-0,-0.012412,-0,-0.0124122,-0,-0.0124116,-0,-0.0124122,-0,-0.012412,-0,-0.0124122,-0,-0.0124122,-0,-0.012412,-0,-0.0124122,-0,-0.0124116,-0,-0.0124122,-0,-0.0124122,-0,-0.0124117,-0,-0.0124122,-0
196,0.000730488,0.000286292,0.000360283,0.000141201,0.00289001,0.00113265,0.000430227,0.000168614,0.000126371,4.95272e-05,0.00132278,0.000518421,0.00023692,9.28533e-05,0.0034997,0.0013716,0.000246861,9.67495e-05,0.000134572,5.27412e-05,0.000274413,0.000107547,0.000771076,0.000302199,0.000550571,0.000215779,0.000627181,0.000245804,0.000176032,6.89904e-05,-0.0146108,-0,-0.0146106,-0,-0.0146106,-0,-0.0146103,-0,-0.0146105,-0,-0.0146106,-0,-0.0146105,-0,-0.0146105,-0,-0.0146106,-0,-0.0146105,-0,-0.0146103,-0,-0.0146105,-0,-0.0146105,-0,-0.0146102,-0,-0.0146105,-0
197,0.000730488,0.000286292,0.000360283,0.000141201,0.00151482,0.000593685,0.000430227,0.000168614,0.000126371,4.95272e-05,0.00132278,0.000518421,0.00023692,9.28533e-05,0.00341361,0.00133785,0.000246861,9.67495e-05,0.000290764,0.000113956,0.000274413,0.000107547,0.00168897,0.000661936,0.000513866,0.000201394,0.00041284,0.000161799,0.000176032,6.89904e-05,-0.0149203,-0,-0.01492,-0,-0.0149194,-0,-0.0149201,-0,-0.0149197,-0,-0.01492,-0,-0.0149197,-0,-0.0149197,-0,-0.01492,-0,-0.0149197,-0,-0.0149201,-0,-0.0149197,-0,-0.0149197,-0,-0.0149204,-0,-0.0149197,-0
198,0.000271142,0.000106266,0.000422449,0.000165566,0.00151482,0.000593685,0.000515702,0.000202113,0.000126371,4.95272e-05,0.00132278,0.000518421,0.000420533,0.000164815,0.00342193,0.00134112,0.000246861,9.67495e-05,0.000525051,0.000205777,0.000244996,9.60182e-05,0.000771076,0.000302199,0.000509278,0.000199595,0.000419363,0.000164356,0.00076845,0.000301169,-0.00910297,-0,-0.00910282,-0,-0.0091031,-0,-0.00910267,-0,-0.00910312,-0,-0.00910282,-0,-0.00910312,-0,-0.00910312,-0,-0.00910282,-0,-0.00910312,-0,-0.00910267,-0,-0.00910312,-0,-0.00910312,-0,-0.00910287,-0,-0.00910312,-0
199,0.000156305,6.12589e-05,0.000437991,0.000171657,0.009,0.00352727,0.000515702,0.000202113,0.000126371,4.95272e-05,0.00132278,0.000518421,0.000812932,0.000318603,0.0034997,0.0013716,0.000246861,9.67495e-05,0.000542259,0.000212521,0.000127327,4.9902e-05,0.000771076,0.000302199,0.000394882,0.000154761,0.000710588,0.000278492,0.00076845,0.000301169,-0.0128652,-0,-0.0128649,-0,-0.0128651,-0,-0.0128643,-0,-0.0128648,-0,-0.0128649,-0,-0.0128648,-0,-0.0128648,-0,-0.0128649,-0,-0.0128648,-0,-0.0128643,-0,-0.0128648,-0,-0.0128648,-0,-0.012865,-0,-0.0128648,-0
200,0.000156305,6.12589e-05,0.000437991,0.000171657,0.00831175,0.00325753,0.000489205,0.000191728,0.000126371,4.95272e-05,0.00132278,0.000518421,0.000676703,0.000265212,0.00111632,0.000437506,0.00700137,0.00274397,0.000553731,0.000217017,0.000127327,4.9902e-05,0.000948732,0.000371825,0.000503161,0.000197198,0.000710588,0.000278492,0.00076845,0.000301169,-0.0067659,-0,-0.00676569,-0,-0.00676561,-0,-0.00676564,-0,-0.00676576,-0,-0.00676569,-0,-0.00676576,-0,-0.00676576,-0,-0.00676569,-0,-0.00676576,-0,-0.00676564,-0,-0.00676576,-0,-0.00676576,-0,-0.00676574,-0,-0.00676576,-0
201,0.000156305,6.12589e-05,0.000437991,0.000171657,0.00828277,0.00324617,0.000523965,0.000205351,0.000126371,4.95272e-05,0.00132278,0.000518421,0.00139931,0.000548415,0.000497671,0.000195046,0.00116784,0.0004577,0.000397539,0.000155803,0.000192308,7.53692e-05,0.00206833,0.000810618,0.000488173,0.000191324,0.000710588,0.000278492,0.00076845,0.000301169,-0.00801668,-0,-0.00801651,-0,-0.00801644,-0,-0.00801641,-0,-0.00801636,-0,-0.00801651,-0,-0.00801636,-0,-0.00801636,-0,-0.00801651,-0,-0.00801636,-0,-0.00801641,-0,-0.00801636,-0,-0.00801636,-0,-0.00801651,-0,-0.00801636,-0
202,0.000156305,6.12589e-05,0.000483203,0.000189376,0.0022663,0.000888205,0.000463847,0.00018179,0.000126371,4.95272e-05,0.00133299,0.000522422,0.00150666,0.000590489,0.00034917,0.000136846,0.00116784,0.0004577,0.000163251,6.39812e-05,0.000176063,6.90024e-05,0.00692426,0.00271375,0.000478691,0.000187608,0.000594098,0.000232838,0.00076845,0.000301169,-0.0077517,-0,-0.00775158,-0,-0.0077514,-0,-0.00775139,-0,-0.00775143,-0,-0.00775158,-0,-0.00775143,-0,-0.00775143,-0,-0.00775158,-0,-0.00775143,-0,-0.00775139,-0,-0.00775143,-0,-0.00775143,-0,-0.00775153,-0,-0.00775143,-0
203,0.000156305,6.12589e-05,0.000494505,0.000193806,0.000763996,0.000299424,0.000433076,0.00016973,0.000126371,4.95272e-05,0.00137382,0.000538425,0.00150666,0.000590489,0.000540237,0.000211729,0.00116784,0.0004577,0.000163251,6.39812e-05,0.000127327,4.9902e-05,0.00698595,0.00273792,0.000334319,0.000131026,0.00170774,0.000669295,0.000758294,0.000297189,-0.00705018,-0,-0.00705014,-0,-0.00705003,-0,-0.00704999,-0,-0.00705014,-0,-0.00705014,-0,-0.00705014,-0,-0.00705014,-0,-0.00705014,-0,-0.00705014,-0,-0.00704999,-0,-0.00705014,-0,-0.00705014,-0,-0.00705014,-0,-0.00705014,-0
204,0.00247983,0.000971892,0.00134223,0.000526044,0.000763996,0.000299424,0.000601463,0.000235724,0.00171075,0.000670474,0.00137382,0.000538425,0.00192127,0.000752982,0.000598485,0.000234557,0.00116784,0.0004577,0.000163251,6.39812e-05,5.76632e-05,2.25993e-05,0.00650788,0.00255056,0.000282626,0.000110766,0.00686125,0.00268905,0.000717671,0.000281268,-0.00570254,-0,-0.00570249,-0,-0.00570237,-0,-0.00570232,-0,-0.00570249,-0,-0.00570249,-0,-0.00570249,-0,-0.00570249,-0,-0.00570249,-0,-0.00570249,-0,-0.00570232,-0,-0.00570249,-0,-0.00570249,-0,-0.00570249,-0,-0.00570249,-0
205,0.00144567,0.000566583,0.00151177,0.000592492,0.000763996,0.000299424,0.00071657,0.000280837,0.00198245,0.000776958,0.00137382,0.000538425,0.00144447,0.000566115,0.00367796,0.00144146,0.00126754,0.000496772,0.000757574,0.000296907,4.02472e-05,1.57736e-05,0.00650788,0.00255056,0.000272227,0.000106691,0.00686125,0.00268905,0.000717671,0.000281268,-0.00430198,-0,-0.00430201,-0,-0.00430186,-0,-0.00430193,-0,-0.00430194,-0,-0.00430201,-0,-0.00430194,-0,-0.00430194,-0,-0.00430201,-0,-0.00430194,-0,-0.00430193,-0,-0.00430194,-0,-0.00430194,-0,-0.00430201,-0,-0.00430194,-0
206,0.000283902,0.000111266,0.00338807,0.00132785,0.000763996,0.000299424,0.000631094,0.000247337,0.0017455,0.000684094,0.00194546,0.000762463,0.00141708,0.000555379,0.0064806,0.00253987,0.00118683,0.000465142,0.00311369,0.00122031,4.02472e-05,1.57736e-05,0.000885195,0.000346924,0.000160277,6.28156e-05,0.00718183,0.00281469,0.00535206,0.00209757,-0.00325581,-0,-0.00325578,-0,-0.00325569,-0,-0.00325565,-0,-0.0032557,-0,-0.00325578,-0,-0.0032557,-0,-0.0032557,-0,-0.00325578,-0,-0.0032557,-0,-0.00325565,-0,-0.0032557,-0,-0.0032557,-0,-0.00325568,-0,-0.0032557,-0
207,0.00034132,0.00013377,0.00151177,0.000592492,0.000763996,0.000299424,0.0005932,0.000232486,0.00159228,0.000624043,0.00208837,0.000818472,0.00156293,0.000612542,0.000758828,0.000297399,0.00105391,0.000413046,0.00309957,0.00121478,4.02472e-05,1.57736e-05,0.00157361,0.000616727,8.56444e-05,3.35656e-05,0.0059736,0.00234116,0.009,0.00352727,-0.00266624,-0,-0.00266632,-0,-0.00266626,-0,-0.00266617,-0,-0.00266624,-0,-0.00266632,-0,-0.00266624,-0,-0.00266624,-0,-0.00266632,-0,-0.00266624,-0,-0.00266617,-0,-0.00266624,-0,-0.00266624,-0,-0.00266627,-0,-0.00266624,-0
208,0.000379599,0.000148772,0.00151177,0.000592492,0.000763996,0.000299424,0.00039974,0.000156666,0.00151645,0.000594326,0.00217769,0.000853478,0.00131417,0.000515046,0.000584083,0.000228913,0.00105391,0.000413046,0.00309957,0.00121478,0.000919685,0.000360441,0.00114921,0.000450397,8.56444e-05,3.35656e-05,0.000820088,0.000321408,0.00487339,0.00190997,-0.00248895,-0,-0.00248889,-0,-0.00248888,-0,-0.00248881,-0,-0.00248889,-0,-0.00248889,-0,-0.00248889,-0,-0.00248889,-0,-0.00248889,-0,-0.00248889,-0,-0.00248881,-0,-0.00248889,-0,-0.00248889,-0,-0.00248894,-0,-0.00248889,-0
209,0.00465854,0.00182577,0.00151177,0.000592492,0.00102349,0.000401125,0.0020158,0.000790028,0.00191136,0.000749099,0.00223724,0.000876815,0.00131417,0.000515046,0.000307244,0.000120414,0.00105391,0.000413046,0.00309957,0.00121478,0.00238058,0.000932994,0.000928376,0.000363847,8.56444e-05,3.35656e-05,0.000793994,0.000311181,0.0048524,0.00190175,-0.00256136,-0,-0.00256124,-0,-0.00256118,-0,-0.00256122,-0,-0.00256124,-0,-0.00256124,-0,-0.00256124,-0,-0.00256124,-0,-0.00256124,-0,-0.00256124,-0,-0.00256122,-0,-0.00256124,-0,-0.00256124,-0,-0.00256129,-0,-0.00256124,-0
210,0.000430637,0.000168775,0.00144961,0.000568128,0.00266937,0.00104618,0.001993,0.000781095,0.00222729,0.000872917,0.00195142,0.000764796,0.00131417,0.000515046,0.00014338,5.61934e-05,0.00100454,0.000393696,0.00309957,0.00121478,0.00296497,0.00116203,0.000856203,0.000335562,0.000298226,0.00011688,0.00191556,0.000750742,0.00491537,0.00192642,-0.00281736,-0,-0.00281747,-0,-0.00281739,-0,-0.00281736,-0,-0.0028174,-0,-0.00281747,-0,-0.0028174,-0,-0.0028174,-0,-0.00281747,-0,-0.0028174,-0,-0.00281736,-0,-0.0028174,-0,-0.0028174,-0,-0.00281737,-0,-0.0028174,-0
211,0.000443397,0.000173775,0.00143407,0.000562037,0.00518266,0.00203118,0.00209643,0.000821629,0.00735875,0.00288403,0.00152268,0.000596768,0.00133638,0.000523751,0.000102415,4.01381e-05,0.000992193,0.000388859,0.00281763,0.00110428,0.00328417,0.00128713,0.000567512,0.000222418,0.000339519,0.000133064,0.00682863,0.00267627,0.00491537,0.00192642,-0.00326995,-0,-0.00326989,-0,-0.00326984,-0,-0.00326982,-0,-0.00326989,-0,-0.00326989,-0,-0.00326989,-0,-0.00326989,-0,-0.00326989,-0,-0.00326989,-0,-0.00326982,-0,-0.00326989,-0,-0.00326989,-0,-0.00326989,-0,-0.00326989,-0
212,0.000252003,9.87644e-05,0.00143407,0.000562037,0.00392602,0.00153868,0.00223661,0.000876568,0.00206933,0.000811008,0.00407467,0.00159694,0.00136969,0.000536808,0.000102415,4.01381e-05,0.00102922,0.000403371,0.00185665,0.000727656,0.00368284,0.00144337,0.00394051,0.00154436,0.000339519,0.000133064,0.00694512,0.00272192,0.000176032,6.89904e-05,-0.00376189,-0,-0.00376178,-0,-0.00376175,-0,-0.00376168,-0,-0.00376178,-0,-0.00376178,-0,-0.00376178,-0,-0.00376178,-0,-0.00376178,-0,-0.00376178,-0,-0.00376168,-0,-0.00376178,-0,-0.00376178,-0,-0.00376183,-0,-0.00376178,-0
213,0.000596512,0.000233784,0.00143407,0.000562037,0.00141273,0.000553676,0.00223262,0.000875005,0.00107731,0.000422219,0.00152268,0.000596768,0.00136969,0.000536808,0.000102415,4.01381e-05,0.00117259,0.00045956,0.000518433,0.000203183,0.00327202,0.00128237,0.009,0.00352727,0.000316578,0.000124073,0.00711986,0.0027904,0.000176032,6.89904e-05,-0.00426721,-0,-0.00426719,-0,-0.00426713,-0,-0.0042671,-0,-0.00426719,-0,-0.00426719,-0,-0.00426719,-0,-0.00426719,-0,-0.00426719,-0,-0.00426719,-0,-0.0042671,-0,-0.00426719,-0,-0.00426719,-0,-0.00426719,-0,-0.00426719,-0
214,0.00161983,0.000634843,0.009,0.00352727,0.000763996,0.000299424,0.00221666,0.000868752,0.000916191,0.000359072,0.00151248,0.000592767,0.00178356,0.000699011,0.000128018,5.01727e-05,0.00105391,0.000413046,0.000489754,0.000191944,0.0021012,0.000823497,0.009,0.00352727,0.000316578,0.000124073,0.00583148,0.00228546,0.000176032,6.89904e-05,-0.00441527,-0,-0.00441519,-0,-0.00441508,-0,-0.00441504,-0,-0.00441512,-0,-0.00441519,-0,-0.00441512,-0,-0.00441512,-0,-0.00441519,-0,-0.00441512,-0,-0.00441504,-0,-0.00441512,-0,-0.00441512,-0,-0.00441509,-0,-0.00441512,-0
215,0.000826186,0.000323797,0.00143407,0.000562037,0.000763996,0.000299424,0.000534222,0.000209371,0.000916191,0.000359072,0.00147164,0.000576765,0.00234699,0.000919828,0.000102415,4.01381e-05,0.00105391,0.000413046,0.00017737,6.95147e-05,0.00213164,0.000835428,0.0073135,0.0028663,0.000535583,0.000209905,0.00441263,0.00172939,0.000176032,6.89904e-05,-0.00427867,-0,-0.0042786,-0,-0.00427862,-0,-0.00427851,-0,-0.00427867,-0,-0.0042786,-0,-0.00427867,-0,-0.00427867,-0,-0.0042786,-0,-0.00427867,-0,-0.00427851,-0,-0.00427867,-0,-0.00427867,-0,-0.0042787,-0,-0.00427867,-0
216,0.00126958,0.000497573,0.00142276,0.000557607,0.000763996,0.000299424,0.000497467,0.000194967,0.00119816,0.00046958,0.00147164,0.000576765,0.00171841,0.000673477,8.80125e-05,3.44937e-05,0.00105391,0.000413046,9.92744e-05,3.89075e-05,0.00256133,0.00100383,0.000567512,0.000222418,0.000705037,0.000276317,0.00688688,0.00269909,0.000176032,6.89904e-05,-0.00543374,-0,-0.0054335,-0,-0.00543347,-0,-0.00543345,-0,-0.00543358,-0,-0.0054335,-0,-0.00543358,-0,-0.00543358,-0,-0.0054335,-0,-0.00543358,-0,-0.00543345,-0,-0.00543358,-0,-0.00543358,-0,-0.0054335,-0,-0.00543358,-0
217,0.00137038,0.000537078,0.00137755,0.000539888,0.000763996,0.000299424,0.000342757,0.000134333,0.00138613,0.000543251,0.00147164,0.000576765,0.00135118,0.000529554,7.84112e-05,3.07308e-05,0.00105391,0.000413046,9.92744e-05,3.89075e-05,0.00210822,0.00082625,0.000604524,0.000236924,0.000737153,0.000288904,0.00682863,0.00267627,0.000176032,6.89904e-05,-0.00591193,-0,-0.00591189,-0,-0.00591183,-0,-0.00591174,-0,-0.00591189,-0,-0.00591189,-0,-0.00591189,-0,-0.00591189,-0,-0.00591189,-0,-0.00591189,-0,-0.00591174,-0,-0.00591189,-0,-0.00591189,-0,-0.00591194,-0,-0.00591189,-0
218,0.00123449,0.000483821,0.00137755,0.000539888,0.000763996,0.000299424,0.00124281,0.000487082,0.0014272,0.000559348,0.00151843,0.000595101,0.00127196,0.000498506,7.84112e-05,3.07308e-05,0.00105391,0.000413046,0.000616384,0.000241572,0.00217788,0.000853553,0.000970939,0.000380529,0.00070106,0.000274758,0.00682863,0.00267627,0.000176032,6.89904e-05,-0.0102913,-0,-0.0102911,-0,-0.0102911,-0,-0.0102908,-0,-0.0102912,-0,-0.0102911,-0,-0.0102912,-0,-0.0102912,-0,-0.0102911,-0,-0.0102912,-0,-0.0102908,-0,-0.0102912,-0,-0.0102912,-0,-0.0102912,-0,-0.0102912,-0
219,0.00123449,0.000483821,0.00125039,0.000490052,0.00068562,0.000268707,0.000619697,0.000242871,0.00143747,0.000563372,0.00152864,0.000599102,0.000747779,0.000293068,7.84112e-05,3.07308e-05,0.00105391,0.000413046,0.00268482,0.00105223,0.0021953,0.000860379,0.000912337,0.000357562,0.000556688,0.000218176,0.0055766,0.00218557,0.000176032,6.89904e-05,-0.00873769,-0,-0.00873747,-0,-0.00873771,-0,-0.00873726,-0,-0.00873762,-0,-0.00873747,-0,-0.00873762,-0,-0.00873762,-0,-0.00873747,-0,-0.00873762,-0,-0.00873726,-0,-0.00873762,-0,-0.00873762,-0,-0.00873742,-0,-0.00873762,-0
220,0.00123449,0.000483821,0.00116562,0.000456828,0.000372119,0.00014584,0.000619697,0.000242871,0.00622536,0.00243983,0.00193526,0.000758462,0.000747779,0.000293068,0.000244515,9.58298e-05,0.00105391,0.000413046,0.00268482,0.00105223,0.00300273,0.00117683,0.00107889,0.000422837,0.000556688,0.000218176,0.00302407,0.00118519,0.000176032,6.89904e-05,-0.00442807,-0,-0.0044281,-0,-0.00442804,-0,-0.00442801,-0,-0.0044281,-0,-0.0044281,-0,-0.0044281,-0,-0.0044281,-0,-0.0044281,-0,-0.0044281,-0,-0.00442801,-0,-0.0044281,-0,-0.0044281,-0,-0.0044281,-0,-0.0044281,-0
221,0.00101886,0.000399308,0.00116562,0.000456828,0.000372119,0.00014584,0.000442763,0.000173527,0.00096753,0.000379193,0.00207817,0.000814472,0.00115054,0.000450919,0.000376053,0.000147382,0.00101118,0.000396301,0.00268482,0.00105223,0.00221418,0.000867778,0.00474736,0.00186058,0.000444739,0.000174301,0.0070495,0.00276283,0.000176032,6.89904e-05,-0.00417742,-0,-0.00417742,-0,-0.00417732,-0,-0.00417728,-0,-0.00417735,-0,-0.00417742,-0,-0.00417735,-0,-0.00417735,-0,-0.00417742,-0,-0.00417735,-0,-0.00417728,-0,-0.00417735,-0,-0.00417735,-0,-0.00417732,-0,-0.00417735,-0
222,0.000599702,0.000235034,0.00116562,0.000456828,0.00021405,8.38903e-05,0.000310561,0.000121715,0.001086,0.000425624,0.00228403,0.000895152,0.00115054,0.000450919,0.000417979,0.000163814,0.000308577,0.000120937,0.00268482,0.00105223,0.00403891,0.00158292,0.00107025,0.000419452,0.000519372,0.000203551,0.00732255,0.00286984,0.000176032,6.89904e-05,-0.00252506,-0,-0.00252507,-0,-0.00252499,-0,-0.00252496,-0,-0.00252507,-0,-0.00252507,-0,-0.00252507,-0,-0.00252507,-0,-0.00252507,-0,-0.00252507,-0,-0.00252496,-0,-0.00252507,-0,-0.00252507,-0,-0.00252507,-0,-0.00252507,-0
223,0.000599702,0.000235034,0.00122779,0.000481192,0.000823271,0.000322655,0.000310561,0.000121715,0.00096753,0.000379193,0.00213516,0.000836809,0.000725568,0.000284363,0.00049255,0.000193039,0.000308577,0.000120937,0.00268482,0.00105223,0.00190333,0.000745948,0.00574112,0.00225005,0.000556688,0.000218176,0.00743904,0.0029155,0.000176032,6.89904e-05,-0.00190905,-0,-0.00190904,-0,-0.00190897,-0,-0.00190894,-0,-0.00190904,-0,-0.00190904,-0,-0.00190904,-0,-0.00190904,-0,-0.00190904,-0,-0.00190904,-0,-0.00190894,-0,-0.00190904,-0,-0.00190904,-0,-0.00190904,-0,-0.00190904,-0
224,0.000599702,0.000235034,0.00124333,0.000487283,0.000823271,0.000322655,0.000310561,0.000121715,0.00140193,0.000549442,0.00133469,0.000523089,0.000692251,0.000271306,0.000501191,0.000196426,0.000271548,0.000106425,0.00293191,0.00114907,0.000230507,9.03397e-05,0.00396271,0.00155306,0.000537724,0.000210744,0.00503702,0.0019741,0.000176032,6.89904e-05,-0.00170413,-0,-0.00170414,-0,-0.00170405,-0,-0.00170408,-0,-0.00170407,-0,-0.00170414,-0,-0.00170407,-0,-0.00170407,-0,-0.00170414,-0,-0.00170407,-0,-0.00170408,-0,-0.00170407,-0,-0.00170407,-0,-0.00170409,-0,-0.00170407,-0
