"Time","FMU_Interface_OUT0_Battery Charge - Battery Charge","FMU_Interface_OUT1_Current - Current","FMU_Interface_OUT2_Net Voltage - Net Voltage","FMU_Interface_OUT3_Power - Power"
166.47,85.9443,-117.4,19.3689,-2.2739
166.48,85.944,-117.4,19.3689,-2.2739
166.49,85.9437,-117.4,19.3689,-2.27391
166.5,85.9434,-117.401,19.3688,-2.27391
166.51,85.943,-117.401,19.3688,-2.27391
166.52,85.9427,-117.401,19.3688,-2.27392
166.53,85.9424,-117.402,19.3688,-2.27392
166.54,85.942,-117.402,19.3687,-2.27392
166.55,85.9417,-117.402,19.3687,-2.27393
166.56,85.9414,-117.403,19.3687,-2.27393
166.57,85.9411,-117.403,19.3687,-2.27393
166.58,85.9407,-117.403,19.3687,-2.27394
166.59,85.9404,-117.403,19.3686,-2.27394
166.6,85.9401,-117.404,19.3686,-2.27394
166.61,85.9398,-117.404,19.3686,-2.27395
166.62,85.9394,-117.404,19.3686,-2.27395
166.63,85.9391,-117.405,19.3685,-2.27395
166.64,85.9388,-117.405,19.3685,-2.27396
166.65,85.9385,-117.405,19.3685,-2.27396
166.66,85.9381,-117.406,19.3685,-2.27396
166.67,85.9378,-117.406,19.3685,-2.27397
166.68,85.9375,-117.406,19.3684,-2.27397
166.69,85.9372,-117.407,19.3684,-2.27398
166.7,85.9368,-117.407,19.3684,-2.27398
166.71,85.9365,-117.407,19.3684,-2.27398
166.72,85.9362,-117.407,19.3684,-2.27399
166.73,85.9359,-117.408,19.3683,-2.27399
166.74,85.9355,-117.408,19.3683,-2.27399
166.75,85.9352,-117.408,19.3683,-2.274
166.76,85.9349,-117.409,19.3683,-2.274
166.77,85.9345,-117.409,19.3682,-2.274
166.78,85.9342,-117.409,19.3682,-2.27401
166.79,85.9339,-117.41,19.3682,-2.27401
166.8,85.9336,-117.41,19.3682,-2.27401
166.81,85.9332,-117.41,19.3682,-2.27402
166.82,85.9329,-117.411,19.3681,-2.27402
166.83,85.9326,-117.411,19.3681,-2.27402
166.84,85.9323,-117.411,19.3681,-2.27403
166.85,85.9319,-117.411,19.3681,-2.27403
166.86,85.9316,-117.412,19.368,-2.27403
166.87,85.9313,-117.412,19.368,-2.27404
166.88,85.931,-117.412,19.368,-2.27404
166.89,85.9306,-117.413,19.368,-2.27404
166.9,85.9303,-117.413,19.368,-2.27405
166.91,85.93,-117.413,19.3679,-2.27405
166.92,85.9297,-117.414,19.3679,-2.27405
166.93,85.9293,-117.414,19.3679,-2.27406
166.94,85.929,-117.414,19.3679,-2.27406
166.95,85.9287,-117.415,19.3678,-2.27406
166.96,85.9283,-117.415,19.3678,-2.27407
166.97,85.928,-117.415,19.3678,-2.27407
166.98,85.9277,-117.415,19.3678,-2.27407
166.99,85.9274,-117.416,19.3678,-2.27408
167,85.927,-117.416,19.3677,-2.27408
167.01,85.9267,-117.416,19.3677,-2.27408
167.02,85.9264,-117.417,19.3677,-2.27409
167.03,85.9261,-117.417,19.3677,-2.27409
167.04,85.9257,-117.417,19.3677,-2.27409
167.05,85.9254,-117.418,19.3676,-2.2741
167.06,85.9251,-117.418,19.3676,-2.2741
167.07,85.9248,-117.418,19.3676,-2.2741
167.08,85.9244,-117.418,19.3676,-2.27411
167.09,85.9241,-117.419,19.3675,-2.27411
167.1,85.9238,-117.419,19.3675,-2.27411
167.11,85.9235,-117.419,19.3675,-2.27412
167.12,85.9231,-117.42,19.3675,-2.27412
167.13,85.9228,-117.42,19.3675,-2.27412
167.14,85.9225,-117.42,19.3674,-2.27413
167.15,85.9222,-117.421,19.3674,-2.27413
167.16,85.9218,-117.421,19.3674,-2.27413
167.17,85.9215,-117.421,19.3674,-2.27414
167.18,85.9212,-117.422,19.3673,-2.27414
167.19,85.9208,-117.422,19.3673,-2.27414
167.2,85.9205,-117.422,19.3673,-2.27415
167.21,85.9202,-117.422,19.3673,-2.27415
167.22,85.9199,-117.423,19.3673,-2.27415
167.23,85.9195,-117.423,19.3672,-2.27416
167.24,85.9192,-117.423,19.3672,-2.27416
167.25,85.9189,-117.424,19.3672,-2.27416
167.26,85.9186,-117.424,19.3672,-2.27417
167.27,85.9182,-117.424,19.3671,-2.27417
167.28,85.9179,-117.425,19.3671,-2.27417
167.29,85.9176,-117.425,19.3671,-2.27418
167.3,85.9173,-117.425,19.3671,-2.27418
167.31,85.9169,-117.426,19.3671,-2.27418
167.32,85.9166,-117.426,19.367,-2.27419
167.33,85.9163,-117.426,19.367,-2.27419
167.34,85.916,-117.426,19.367,-2.27419
167.35,85.9156,-117.427,19.367,-2.2742
167.36,85.9153,-117.427,19.367,-2.2742
167.37,85.915,-117.427,19.3669,-2.2742
167.38,85.9147,-117.428,19.3669,-2.27421
167.39,85.9143,-117.428,19.3669,-2.27421
167.4,85.914,-117.428,19.3669,-2.27421
167.41,85.9137,-117.429,19.3668,-2.27422
167.42,85.9133,-117.429,19.3668,-2.27422
167.43,85.913,-117.429,19.3668,-2.27422
167.44,85.9127,-117.43,19.3668,-2.27423
167.45,85.9124,-117.43,19.3668,-2.27423
167.46,85.912,-117.43,19.3667,-2.27424
167.47,85.9117,-117.43,19.3667,-2.27424
167.48,85.9114,-117.431,19.3667,-2.27424
167.49,85.9111,-117.431,19.3667,-2.27425
167.5,85.9107,-117.431,19.3666,-2.27425
167.51,85.9104,-117.432,19.3666,-2.27425
167.52,85.9101,-117.432,19.3666,-2.27426
167.53,85.9098,-117.432,19.3666,-2.27426
167.54,85.9094,-117.433,19.3666,-2.27426
167.55,85.9091,-117.433,19.3665,-2.27427
167.56,85.9088,-117.433,19.3665,-2.27427
167.57,85.9085,-117.434,19.3665,-2.27427
167.58,85.9081,-117.434,19.3665,-2.27428
167.59,85.9078,-117.434,19.3664,-2.27428
167.6,85.9075,-117.434,19.3664,-2.27428
167.61,85.9071,-117.435,19.3664,-2.27429
167.62,85.9068,-117.435,19.3664,-2.27429
167.63,85.9065,-117.435,19.3664,-2.27429
167.64,85.9062,-117.436,19.3663,-2.2743
167.65,85.9058,-117.436,19.3663,-2.2743
167.66,85.9055,-117.436,19.3663,-2.2743
167.67,85.9052,-117.437,19.3663,-2.27431
167.68,85.9049,-117.437,19.3663,-2.27431
167.69,85.9045,-117.437,19.3662,-2.27431
167.7,85.9042,-117.438,19.3662,-2.27432
167.71,85.9039,-117.438,19.3662,-2.27432
167.72,85.9036,-117.438,19.3662,-2.27432
167.73,85.9032,-117.438,19.3661,-2.27433
167.74,85.9029,-117.439,19.3661,-2.27433
167.75,85.9026,-117.439,19.3661,-2.27433
167.76,85.9023,-117.439,19.3661,-2.27434
167.77,85.9019,-117.44,19.3661,-2.27434
167.78,85.9016,-117.44,19.366,-2.27434
167.79,85.9013,-117.44,19.366,-2.27435
167.8,85.9009,-117.441,19.366,-2.27435
167.81,85.9006,-117.441,19.366,-2.27435
167.82,85.9003,-117.441,19.3659,-2.27436
167.83,85.9,-117.442,19.3659,-2.27436
167.84,85.8996,-117.442,19.3659,-2.27436
167.85,85.8993,-117.442,19.3659,-2.27437
167.86,85.899,-117.442,19.3659,-2.27437
167.87,85.8987,-117.443,19.3658,-2.27437
167.88,85.8983,-117.443,19.3658,-2.27438
167.89,85.898,-117.443,19.3658,-2.27438
167.9,85.8977,-117.444,19.3658,-2.27438
167.91,85.8974,-117.444,19.3657,-2.27439
167.92,85.897,-117.444,19.3657,-2.27439
167.93,85.8967,-117.445,19.3657,-2.27439
167.94,85.8964,-117.445,19.3657,-2.2744
167.95,85.8961,-117.445,19.3657,-2.2744
167.96,85.8957,-117.446,19.3656,-2.2744
167.97,85.8954,-117.446,19.3656,-2.27441
167.98,85.8951,-117.446,19.3656,-2.27441
167.99,85.8948,-117.446,19.3656,-2.27441
168,85.8944,-117.447,19.3656,-2.27442
168.01,85.8941,-117.447,19.3655,-2.27442
168.02,85.8938,-117.447,19.3655,-2.27442
168.03,85.8934,-117.448,19.3655,-2.27443
168.04,85.8931,-117.448,19.3655,-2.27443
168.05,85.8928,-117.448,19.3654,-2.27443
168.06,85.8925,-117.449,19.3654,-2.27444
168.07,85.8921,-117.449,19.3654,-2.27444
168.08,85.8918,-117.449,19.3654,-2.27444
168.09,85.8915,-117.449,19.3654,-2.27445
168.1,85.8912,-117.45,19.3653,-2.27445
168.11,85.8908,-117.45,19.3653,-2.27445
168.12,85.8905,-117.45,19.3653,-2.27446
168.13,85.8902,-117.451,19.3653,-2.27446
168.14,85.8899,-117.451,19.3652,-2.27446
168.15,85.8895,-117.451,19.3652,-2.27447
168.16,85.8892,-117.452,19.3652,-2.27447
168.17,85.8889,-117.452,19.3652,-2.27447
168.18,85.8886,-117.452,19.3652,-2.27448
168.19,85.8882,-117.453,19.3651,-2.27448
168.2,85.8879,-117.453,19.3651,-2.27448
168.21,85.8876,-117.453,19.3651,-2.27449
168.22,85.8872,-117.453,19.3651,-2.27449
168.23,85.8869,-117.454,19.365,-2.2745
168.24,85.8866,-117.454,19.365,-2.2745
168.25,85.8863,-117.454,19.365,-2.2745
168.26,85.8859,-117.455,19.365,-2.27451
168.27,85.8856,-117.455,19.365,-2.27451
168.28,85.8853,-117.455,19.3649,-2.27451
168.29,85.885,-117.456,19.3649,-2.27452
168.3,85.8846,-117.456,19.3649,-2.27452
168.31,85.8843,-117.456,19.3649,-2.27452
168.32,85.884,-117.457,19.3649,-2.27453
168.33,85.8837,-117.457,19.3648,-2.27453
168.34,85.8833,-117.457,19.3648,-2.27453
168.35,85.883,-117.457,19.3648,-2.27454
168.36,85.8827,-117.458,19.3648,-2.27454
168.37,85.8824,-117.458,19.3647,-2.27454
168.38,85.882,-117.458,19.3647,-2.27455
168.39,85.8817,-117.459,19.3647,-2.27455
168.4,85.8814,-117.459,19.3647,-2.27455
168.41,85.881,-117.459,19.3647,-2.27456
168.42,85.8807,-117.46,19.3646,-2.27456
168.43,85.8804,-117.46,19.3646,-2.27456
168.44,85.8801,-117.46,19.3646,-2.27457
168.45,85.8797,-117.461,19.3646,-2.27457
168.46,85.8794,-117.461,19.3645,-2.27457
168.47,85.8791,-117.461,19.3645,-2.27458
168.48,85.8788,-117.461,19.3645,-2.27458
168.49,85.8784,-117.462,19.3645,-2.27458
168.5,85.8781,-117.462,19.3645,-2.27459
168.51,85.8778,-117.462,19.3644,-2.27459
168.52,85.8775,-117.463,19.3644,-2.27459
168.53,85.8771,-117.463,19.3644,-2.2746
168.54,85.8768,-117.463,19.3644,-2.2746
168.55,85.8765,-117.464,19.3643,-2.2746
168.56,85.8762,-117.464,19.3643,-2.27461
168.57,85.8758,-117.464,19.3643,-2.27461
168.58,85.8755,-117.465,19.3643,-2.27461
168.59,85.8752,-117.465,19.3643,-2.27462
168.6,85.8748,-117.465,19.3642,-2.27462
168.61,85.8745,-117.465,19.3642,-2.27462
168.62,85.8742,-117.466,19.3642,-2.27463
168.63,85.8739,-117.466,19.3642,-2.27463
168.64,85.8735,-117.466,19.3642,-2.27463
168.65,85.8732,-117.467,19.3641,-2.27464
168.66,85.8729,-117.467,19.3641,-2.27464
168.67,85.8726,-117.467,19.3641,-2.27464
168.68,85.8722,-117.468,19.3641,-2.27465
168.69,85.8719,-117.468,19.364,-2.27465
168.7,85.8716,-117.468,19.364,-2.27465
168.71,85.8713,-117.469,19.364,-2.27466
168.72,85.8709,-117.469,19.364,-2.27466
168.73,85.8706,-117.469,19.364,-2.27466
168.74,85.8703,-117.469,19.3639,-2.27467
168.75,85.87,-117.47,19.3639,-2.27467
168.76,85.8696,-117.47,19.3639,-2.27467
168.77,85.8693,-117.47,19.3639,-2.27468
168.78,85.869,-117.471,19.3638,-2.27468
168.79,85.8686,-117.471,19.3638,-2.27468
168.8,85.8683,-117.471,19.3638,-2.27469
168.81,85.868,-117.472,19.3638,-2.27469
168.82,85.8677,-117.472,19.3638,-2.27469
168.83,85.8673,-117.472,19.3637,-2.2747
168.84,85.867,-117.473,19.3637,-2.2747
168.85,85.8667,-117.473,19.3637,-2.2747
168.86,85.8664,-117.473,19.3637,-2.27471
168.87,85.866,-117.473,19.3636,-2.27471
168.88,85.8657,-117.474,19.3636,-2.27471
168.89,85.8654,-117.474,19.3636,-2.27472
168.9,85.8651,-117.474,19.3636,-2.27472
168.91,85.8647,-117.475,19.3636,-2.27472
168.92,85.8644,-117.475,19.3635,-2.27473
168.93,85.8641,-117.475,19.3635,-2.27473
168.94,85.8638,-117.476,19.3635,-2.27473
168.95,85.8634,-117.476,19.3635,-2.27474
168.96,85.8631,-117.476,19.3635,-2.27474
168.97,85.8628,-117.477,19.3634,-2.27474
168.98,85.8624,-117.477,19.3634,-2.27475
168.99,85.8621,-117.477,19.3634,-2.27475
169,85.8618,-117.477,19.3634,-2.27475
169.01,85.8615,-117.478,19.3633,-2.27476
169.02,85.8611,-117.478,19.3633,-2.27476
169.03,85.8608,-117.478,19.3633,-2.27477
169.04,85.8605,-117.479,19.3633,-2.27477
169.05,85.8602,-117.479,19.3633,-2.27477
169.06,85.8598,-117.479,19.3632,-2.27478
169.07,85.8595,-117.48,19.3632,-2.27478
169.08,85.8592,-117.48,19.3632,-2.27478
169.09,85.8589,-117.48,19.3632,-2.27479
169.1,85.8585,-117.48,19.3631,-2.27479
169.11,85.8582,-117.481,19.3631,-2.27479
169.12,85.8579,-117.481,19.3631,-2.2748
169.13,85.8576,-117.481,19.3631,-2.2748
169.14,85.8572,-117.482,19.3631,-2.2748
169.15,85.8569,-117.482,19.363,-2.27481
169.16,85.8566,-117.482,19.363,-2.27481
169.17,85.8562,-117.483,19.363,-2.27481
169.18,85.8559,-117.483,19.363,-2.27482
169.19,85.8556,-117.483,19.3629,-2.27482
169.2,85.8553,-117.484,19.3629,-2.27482
169.21,85.8549,-117.484,19.3629,-2.27483
169.22,85.8546,-117.484,19.3629,-2.27483
169.23,85.8543,-117.484,19.3629,-2.27483
169.24,85.854,-117.485,19.3628,-2.27484
169.25,85.8536,-117.485,19.3628,-2.27484
169.26,85.8533,-117.485,19.3628,-2.27484
169.27,85.853,-117.486,19.3628,-2.27485
169.28,85.8527,-117.486,19.3628,-2.27485
169.29,85.8523,-117.486,19.3627,-2.27485
169.3,85.852,-117.487,19.3627,-2.27486
169.31,85.8517,-117.487,19.3627,-2.27486
169.32,85.8514,-117.487,19.3627,-2.27486
169.33,85.851,-117.488,19.3626,-2.27487
169.34,85.8507,-117.488,19.3626,-2.27487
169.35,85.8504,-117.488,19.3626,-2.27487
169.36,85.85,-117.488,19.3626,-2.27488
169.37,85.8497,-117.489,19.3626,-2.27488
169.38,85.8494,-117.489,19.3625,-2.27488
169.39,85.8491,-117.489,19.3625,-2.27489
169.4,85.8487,-117.49,19.3625,-2.27489
169.41,85.8484,-117.49,19.3625,-2.27489
169.42,85.8481,-117.49,19.3624,-2.2749
169.43,85.8478,-117.491,19.3624,-2.2749
169.44,85.8474,-117.491,19.3624,-2.2749
169.45,85.8471,-117.491,19.3624,-2.27491
169.46,85.8468,-117.492,19.3624,-2.27491
169.47,85.8465,-117.492,19.3623,-2.27491
169.48,85.8461,-117.492,19.3623,-2.27492
169.49,85.8458,-117.492,19.3623,-2.27492
169.5,85.8455,-117.493,19.3623,-2.27492
169.51,85.8452,-117.493,19.3622,-2.27493
169.52,85.8448,-117.493,19.3622,-2.27493
169.53,85.8445,-117.494,19.3622,-2.27493
169.54,85.8442,-117.494,19.3622,-2.27494
169.55,85.8438,-117.494,19.3622,-2.27494
169.56,85.8435,-117.495,19.3621,-2.27494
169.57,85.8432,-117.495,19.3621,-2.27495
169.58,85.8429,-117.495,19.3621,-2.27495
169.59,85.8425,-117.496,19.3621,-2.27495
169.6,85.8422,-117.496,19.3621,-2.27496
169.61,85.8419,-117.496,19.362,-2.27496
169.62,85.8416,-117.496,19.362,-2.27496
169.63,85.8412,-117.497,19.362,-2.27497
169.64,85.8409,-117.497,19.362,-2.27497
169.65,85.8406,-117.497,19.3619,-2.27497
169.66,85.8403,-117.498,19.3619,-2.27498
169.67,85.8399,-117.498,19.3619,-2.27498
169.68,85.8396,-117.498,19.3619,-2.27498
169.69,85.8393,-117.499,19.3619,-2.27499
169.7,85.839,-117.499,19.3618,-2.27499
169.71,85.8386,-117.499,19.3618,-2.27499
169.72,85.8383,-117.5,19.3618,-2.275
169.73,85.838,-117.5,19.3618,-2.275
169.74,85.8376,-117.5,19.3617,-2.275
169.75,85.8373,-117.5,19.3617,-2.27501
169.76,85.837,-117.501,19.3617,-2.27501
169.77,85.8367,-117.501,19.3617,-2.27501
169.78,85.8363,-117.501,19.3617,-2.27502
169.79,85.836,-117.502,19.3616,-2.27502
169.8,85.8357,-117.502,19.3616,-2.27502
169.81,85.8354,-117.502,19.3616,-2.27503
169.82,85.835,-117.503,19.3616,-2.27503
169.83,85.8347,-117.503,19.3615,-2.27504
169.84,85.8344,-117.503,19.3615,-2.27504
169.85,85.8341,-117.504,19.3615,-2.27504
169.86,85.8337,-117.504,19.3615,-2.27505
169.87,85.8334,-117.504,19.3615,-2.27505
169.88,85.8331,-117.504,19.3614,-2.27505
169.89,85.8328,-117.505,19.3614,-2.27506
169.9,85.8324,-117.505,19.3614,-2.27506
169.91,85.8321,-117.505,19.3614,-2.27506
169.92,85.8318,-117.506,19.3614,-2.27507
169.93,85.8314,-117.506,19.3613,-2.27507
169.94,85.8311,-117.506,19.3613,-2.27507
169.95,85.8308,-117.507,19.3613,-2.27508
169.96,85.8305,-117.507,19.3613,-2.27508
169.97,85.8301,-117.507,19.3612,-2.27508
169.98,85.8298,-117.508,19.3612,-2.27509
169.99,85.8295,-117.508,19.3612,-2.27509
170,85.8292,-117.508,19.3612,-2.27509
170.01,85.8288,-117.508,19.3612,-2.2751
170.02,85.8285,-117.509,19.3611,-2.2751
170.03,85.8282,-117.509,19.3611,-2.2751
170.04,85.8279,-117.509,19.3611,-2.27511
170.05,85.8275,-117.51,19.3611,-2.27511
170.06,85.8272,-117.51,19.361,-2.27511
170.07,85.8269,-117.51,19.361,-2.27512
170.08,85.8265,-117.511,19.361,-2.27512
170.09,85.8262,-117.511,19.361,-2.27512
170.1,85.8259,-117.511,19.361,-2.27513
170.11,85.8256,-117.512,19.3609,-2.27513
170.12,85.8252,-117.512,19.3609,-2.27513
170.13,85.8249,-117.512,19.3609,-2.27514
170.14,85.8246,-117.512,19.3609,-2.27514
170.15,85.8243,-117.513,19.3608,-2.27514
170.16,85.8239,-117.513,19.3608,-2.27515
170.17,85.8236,-117.513,19.3608,-2.27515
170.18,85.8233,-117.514,19.3608,-2.27515
170.19,85.823,-117.514,19.3608,-2.27516
170.2,85.8226,-117.514,19.3607,-2.27516
170.21,85.8223,-117.515,19.3607,-2.27516
170.22,85.822,-117.515,19.3607,-2.27517
170.23,85.8217,-117.515,19.3607,-2.27517
170.24,85.8213,-117.516,19.3607,-2.27517
170.25,85.821,-117.516,19.3606,-2.27518
170.26,85.8207,-117.516,19.3606,-2.27518
170.27,85.8203,-117.516,19.3606,-2.27518
170.28,85.82,-117.517,19.3606,-2.27519
170.29,85.8197,-117.517,19.3605,-2.27519
170.3,85.8194,-117.517,19.3605,-2.27519
170.31,85.819,-117.518,19.3605,-2.2752
170.32,85.8187,-117.518,19.3605,-2.2752
170.33,85.8184,-117.518,19.3605,-2.2752
170.34,85.8181,-117.519,19.3604,-2.27521
170.35,85.8177,-117.519,19.3604,-2.27521
170.36,85.8174,-117.519,19.3604,-2.27521
170.37,85.8171,-117.519,19.3604,-2.27522
170.38,85.8168,-117.52,19.3603,-2.27522
170.39,85.8164,-117.52,19.3603,-2.27522
170.4,85.8161,-117.52,19.3603,-2.27523
170.41,85.8158,-117.521,19.3603,-2.27523
170.42,85.8154,-117.521,19.3603,-2.27523
170.43,85.8151,-117.521,19.3602,-2.27524
170.44,85.8148,-117.522,19.3602,-2.27524
170.45,85.8145,-117.522,19.3602,-2.27524
170.46,85.8141,-117.522,19.3602,-2.27525
170.47,85.8138,-117.523,19.3601,-2.27525
170.48,85.8135,-117.523,19.3601,-2.27525
170.49,85.8132,-117.523,19.3601,-2.27526
170.5,85.8128,-117.523,19.3601,-2.27526
170.51,85.8125,-117.524,19.3601,-2.27526
170.52,85.8122,-117.524,19.36,-2.27527
170.53,85.8119,-117.524,19.36,-2.27527
170.54,85.8115,-117.525,19.36,-2.27527
170.55,85.8112,-117.525,19.36,-2.27528
170.56,85.8109,-117.525,19.36,-2.27528
170.57,85.8106,-117.526,19.3599,-2.27528
170.58,85.8102,-117.526,19.3599,-2.27529
170.59,85.8099,-117.526,19.3599,-2.27529
170.6,85.8096,-117.527,19.3599,-2.27529
170.61,85.8092,-117.527,19.3598,-2.2753
170.62,85.8089,-117.527,19.3598,-2.2753
170.63,85.8086,-117.527,19.3598,-2.2753
170.64,85.8083,-117.528,19.3598,-2.27531
170.65,85.8079,-117.528,19.3598,-2.27531
170.66,85.8076,-117.528,19.3597,-2.27532
170.67,85.8073,-117.529,19.3597,-2.27532
170.68,85.807,-117.529,19.3597,-2.27532
170.69,85.8066,-117.529,19.3597,-2.27533
170.7,85.8063,-117.53,19.3596,-2.27533
170.71,85.806,-117.53,19.3596,-2.27533
170.72,85.8057,-117.53,19.3596,-2.27534
170.73,85.8053,-117.531,19.3596,-2.27534
170.74,85.805,-117.531,19.3596,-2.27534
170.75,85.8047,-117.531,19.3595,-2.27535
170.76,85.8043,-117.531,19.3595,-2.27535
170.77,85.804,-117.532,19.3595,-2.27535
170.78,85.8037,-117.532,19.3595,-2.27536
170.79,85.8034,-117.532,19.3594,-2.27536
170.8,85.803,-117.533,19.3594,-2.27536
170.81,85.8027,-117.533,19.3594,-2.27537
170.82,85.8024,-117.533,19.3594,-2.27537
170.83,85.8021,-117.534,19.3594,-2.27537
170.84,85.8017,-117.534,19.3593,-2.27538
170.85,85.8014,-117.534,19.3593,-2.27538
170.86,85.8011,-117.535,19.3593,-2.27538
170.87,85.8008,-117.535,19.3593,-2.27539
170.88,85.8004,-117.535,19.3593,-2.27539
170.89,85.8001,-117.535,19.3592,-2.27539
170.9,85.7998,-117.536,19.3592,-2.2754
170.91,85.7995,-117.536,19.3592,-2.2754
170.92,85.7991,-117.536,19.3592,-2.2754
170.93,85.7988,-117.537,19.3591,-2.27541
170.94,85.7985,-117.537,19.3591,-2.27541
170.95,85.7981,-117.537,19.3591,-2.27541
170.96,85.7978,-117.538,19.3591,-2.27542
170.97,85.7975,-117.538,19.3591,-2.27542
170.98,85.7972,-117.538,19.359,-2.27542
170.99,85.7968,-117.539,19.359,-2.27543
171,85.7965,-117.539,19.359,-2.27543
171.01,85.7962,-117.539,19.359,-2.27543
171.02,85.7959,-117.539,19.3589,-2.27544
171.03,85.7955,-117.54,19.3589,-2.27544
171.04,85.7952,-117.54,19.3589,-2.27544
171.05,85.7949,-117.54,19.3589,-2.27545
171.06,85.7946,-117.541,19.3589,-2.27545
171.07,85.7942,-117.541,19.3588,-2.27545
171.08,85.7939,-117.541,19.3588,-2.27546
171.09,85.7936,-117.542,19.3588,-2.27546
171.1,85.7932,-117.542,19.3588,-2.27546
171.11,85.7929,-117.542,19.3587,-2.27547
171.12,85.7926,-117.543,19.3587,-2.27547
171.13,85.7923,-117.543,19.3587,-2.27547
171.14,85.7919,-117.543,19.3587,-2.27548
171.15,85.7916,-117.543,19.3587,-2.27548
171.16,85.7913,-117.544,19.3586,-2.27548
171.17,85.791,-117.544,19.3586,-2.27549
171.18,85.7906,-117.544,19.3586,-2.27549
171.19,85.7903,-117.545,19.3586,-2.27549
171.2,85.79,-117.545,19.3585,-2.2755
171.21,85.7897,-117.545,19.3585,-2.2755
171.22,85.7893,-117.546,19.3585,-2.2755
171.23,85.789,-117.546,19.3585,-2.27551
171.24,85.7887,-117.546,19.3585,-2.27551
171.25,85.7884,-117.547,19.3584,-2.27551
171.26,85.788,-117.547,19.3584,-2.27552
171.27,85.7877,-117.547,19.3584,-2.27552
171.28,85.7874,-117.547,19.3584,-2.27552
171.29,85.787,-117.548,19.3584,-2.27553
171.3,85.7867,-117.548,19.3583,-2.27553
171.31,85.7864,-117.548,19.3583,-2.27553
171.32,85.7861,-117.549,19.3583,-2.27554
171.33,85.7857,-117.549,19.3583,-2.27554
171.34,85.7854,-117.549,19.3582,-2.27554
171.35,85.7851,-117.55,19.3582,-2.27555
171.36,85.7848,-117.55,19.3582,-2.27555
171.37,85.7844,-117.55,19.3582,-2.27555
171.38,85.7841,-117.551,19.3582,-2.27556
171.39,85.7838,-117.551,19.3581,-2.27556
171.4,85.7835,-117.551,19.3581,-2.27556
171.41,85.7831,-117.551,19.3581,-2.27557
171.42,85.7828,-117.552,19.3581,-2.27557
171.43,85.7825,-117.552,19.358,-2.27557
171.44,85.7821,-117.552,19.358,-2.27558
171.45,85.7818,-117.553,19.358,-2.27558
171.46,85.7815,-117.553,19.358,-2.27558
171.47,85.7812,-117.553,19.358,-2.27559
171.48,85.7808,-117.554,19.3579,-2.27559
171.49,85.7805,-117.554,19.3579,-2.2756
171.5,85.7802,-117.554,19.3579,-2.2756
171.51,85.7799,-117.555,19.3579,-2.2756
171.52,85.7795,-117.555,19.3578,-2.27561
171.53,85.7792,-117.555,19.3578,-2.27561
171.54,85.7789,-117.555,19.3578,-2.27561
171.55,85.7786,-117.556,19.3578,-2.27562
171.56,85.7782,-117.556,19.3578,-2.27562
171.57,85.7779,-117.556,19.3577,-2.27562
171.58,85.7776,-117.557,19.3577,-2.27563
171.59,85.7772,-117.557,19.3577,-2.27563
171.6,85.7769,-117.557,19.3577,-2.27563
171.61,85.7766,-117.558,19.3577,-2.27564
171.62,85.7763,-117.558,19.3576,-2.27564
171.63,85.7759,-117.558,19.3576,-2.27564
171.64,85.7756,-117.559,19.3576,-2.27565
171.65,85.7753,-117.559,19.3576,-2.27565
171.66,85.775,-117.559,19.3575,-2.27565
171.67,85.7746,-117.559,19.3575,-2.27566
171.68,85.7743,-117.56,19.3575,-2.27566
171.69,85.774,-117.56,19.3575,-2.27566
171.7,85.7737,-117.56,19.3575,-2.27567
171.71,85.7733,-117.561,19.3574,-2.27567
171.72,85.773,-117.561,19.3574,-2.27567
