"time","WKM1_live","FloMGT1_flourWeight","SyrMGT1_syrup1Weight","SyrMGT1_syrup2Weight","SyrMGT1_syrup3Weight","MGT1_cycleEnd","FloMGT1_weighingRequest","SyrMGT1_weighingRequest","KNEAD1_kneadingRequest","generalFaultGenFLT1","KNEAD1_kneadingOK","FloMGT1_weighingOk","SyrMGT1_weighingOk","MGT1_endCycleRequest","KNEAD1_cycleInProgress","WKM1_autoMode","WKM1_manualMode","F3MiXExV1_acknowledgePB","WKM1_endCyclePB","WKM1_startCyclePB","WKM1_autoSwitch","WKM1_manualSwitch","WKM1_emergencyStop","percentOpening","defGeneralFLT1","F1ExtV1_openedSensorFB","F1ExtV1_closedSensorFB","percentOpening2","outputFlow","defGeneralFLT11","F1AExt1_openedSensorFB","F1AExt1_closedSensorFB","percentOpening3","outputFlow2","defGeneralFLT12","F1AArr1_openedSensorFB","F1AArr1_closedSensorFB","outputValue","FloMGT1_weighedWeight","value","outputFlow3","tankLevel","F2ArVSir1_openedSensorFB","F2ArVSir1_closedSensorFB","percentOpening4","defGeneralFLT2","outputFlow42","F2ArVSir1_autoOpenCmd","F2ArVSir1_autoCloseCmd","F2ArVSir2_autoOpenCmd","F2ArVSir2_autoCloseCmd","F2ArVSir3_autoOpenCmd","F2ArVSir3_autoCloseCmd","F2SirExV1_autoOpenCmd","F2SirExV1_autoCloseCmd","outputFlow4","F2ArVSir2_openedSensorFB","F2ArVSir2_closedSensorFB","defGeneralFLT21","outputFlow22","percentOpening22","F2ArVSir3_openedSensorFB","F2ArVSir3_closedSensorFB","defGeneralFLT22","outputFlow32","percentOpening32","F2SirExV1_openedSensorFB","F2SirExV1_closedSensorFB","defGeneralFLT23","percentOpening42","tankLevel2","value2","flow","SyrMGT1_weighingWeight","outputValue2","speedVal","speedPercent","F3CleanV1_openedSensorFB","F3CleanV1_closedSensorFB","defGeneralFLT3","outputFlow5","percentOpening5","F3MiXExV1_openedSensorFB","F3MiXExV1_closedSensorFB","defGeneralFLT31","outputFlow23","percentOpening23","flow2","outputFlow33","tankLevel3","value3","KNEAD1_mixtureLevel","outputValue3"
178.8,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,93.819,93.819,0.13889,93,93.819,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
179.4,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,95.486,95.486,0.13889,95,95.486,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
180,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,97.152,97.152,0.13889,97,97.152,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
180.6,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,98.819,98.819,0.13889,98,98.819,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
181.2,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,100.49,100.49,0.13889,100,100.49,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
181.8,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,102.15,102.15,0.13889,102,102.15,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
182.4,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,103.82,103.82,0.13889,103,103.82,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
183,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,105.49,105.49,0.13889,105,105.49,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
183.6,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,107.15,107.15,0.13889,107,107.15,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
184.2,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,108.82,108.82,0.13889,108,108.82,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
184.8,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,110.49,110.49,0.13889,110,110.49,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
185.4,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,112.15,112.15,0.13889,112,112.15,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
186,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,113.82,113.82,0.13889,113,113.82,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
186.6,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,115.49,115.49,0.13889,115,115.49,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
187.2,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,117.15,117.15,0.13889,117,117.15,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
187.8,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,118.82,118.82,0.13889,118,118.82,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
188.4,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,120.48,120.48,0.13889,120,120.48,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
189,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,122.15,122.15,0.13889,122,122.15,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
189.6,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,123.82,123.82,0.13889,123,123.82,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
190.2,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,125.48,125.48,0.13889,125,125.48,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
190.8,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,127.15,127.15,0.13889,127,127.15,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
191.4,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,128.82,128.82,0.13889,128,128.82,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
192,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,130.48,130.48,0.13889,130,130.48,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
192.6,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,132.15,132.15,0.13889,132,132.15,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
193.2,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,133.82,133.82,0.13889,133,133.82,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
193.8,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,135.48,135.48,0.13889,135,135.48,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
194.4,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,137.15,137.15,0.13889,137,137.15,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
195,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,138.82,138.82,0.13889,138,138.82,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
195.6,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,140.48,140.48,0.13889,140,140.48,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
196.2,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,142.15,142.15,0.13889,142,142.15,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
196.8,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,143.82,143.82,0.13889,143,143.82,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
197.4,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,145.48,145.48,0.13889,145,145.48,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
198,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,147.15,147.15,0.13889,147,147.15,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
198.6,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,148.82,148.82,0.13889,148,148.82,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
199.2,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,0,70,0,0.55556,0,1,0,1,0,1,0,1,0.097222,0,1,0,0,0,0,1,0,0,0,0,1,0,0,150.4,150.4,0.097222,150,150.4,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
199.8,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,90,149.94,149.94,0,149,149.94,5000,100,0,1,0,0,0,0,1,0,0,0,0.125,0.55556,199.08,199.08,199,199.08
200.4,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,148.28,148.28,0,148,148.28,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,200.75,200.75,200,200.75
201,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,146.61,146.61,0,146,146.61,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,202.41,202.41,202,202.41
201.6,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,144.94,144.94,0,144,144.94,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,204.08,204.08,204,204.08
202.2,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,143.28,143.28,0,143,143.28,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,205.75,205.75,205,205.75
202.8,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,141.61,141.61,0,141,141.61,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,207.41,207.41,207,207.41
203.4,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,139.94,139.94,0,139,139.94,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,209.08,209.08,209,209.08
204,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,138.28,138.28,0,138,138.28,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,210.75,210.75,210,210.75
204.6,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,136.61,136.61,0,136,136.61,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,212.41,212.41,212,212.41
205.2,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,134.94,134.94,0,134,134.94,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,214.08,214.08,214,214.08
205.8,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,133.28,133.28,0,133,133.28,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,215.75,215.75,215,215.75
206.4,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,131.61,131.61,0,131,131.61,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,217.41,217.41,217,217.41
207,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,129.94,129.94,0,129,129.94,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,219.08,219.08,219,219.08
207.6,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,128.28,128.28,0,128,128.28,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,220.75,220.75,220,220.75
208.2,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,126.61,126.61,0,126,126.61,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,222.41,222.41,222,222.41
208.8,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,124.94,124.94,0,124,124.94,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,224.08,224.08,224,224.08
209.4,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,123.28,123.28,0,123,123.28,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,225.75,225.75,225,225.75
210,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,121.61,121.61,0,121,121.61,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,227.41,227.41,227,227.41
210.6,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,119.94,119.94,0,119,119.94,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,229.08,229.08,229,229.08
211.2,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,118.28,118.28,0,118,118.28,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,230.75,230.75,230,230.75
211.8,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,116.61,116.61,0,116,116.61,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,232.41,232.41,232,232.41
212.4,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,1,0,0,0.55556,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,114.94,114.94,0,114,114.94,5000,100,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,234.08,234.08,234,234.08
