"time","outdata_3263","outdata_0031","rdy_next_next_cycle","rdy_next_cycle","rdy","c17_out_3263","c17_out_0031","b1_out","key_l_out","countup_out"
1.049,-2104833612,1407247955,0,0,0,-191346540,1869088467,30,185313300,11
1.05,-2104833612,1407247955,0,0,0,-191346540,1869088467,46,46328325,12
1.051,-2104833612,1407247955,0,0,0,-191346540,1869088467,8,78690945,13
1.052,-2104833612,1407247955,1,0,0,-191346540,1869088467,57,86781600,14
1.053,-2104833612,1407247955,0,1,0,-191346540,1869088467,22,43390800,15
1.054,1818848869,218759168,0,0,1,251665690,997156,12,21695400,0
1.055,1818848869,218759168,0,0,0,251665690,997156,57,43390800,0
1.056,1818848869,218759168,0,0,0,251665690,997156,42,86781600,1
1.057,1818848869,218759168,0,0,0,251665690,997156,0,78690945,2
1.058,1818848869,218759168,0,0,0,251665690,997156,25,46328325,3
1.059,1818848869,218759168,0,0,0,251665690,997156,39,185313300,4
1.06,1818848869,218759168,0,0,0,251665690,997156,58,204382290,5
1.061,1818848869,218759168,0,0,0,251665690,997156,36,12222795,6
1.062,1818848869,218759168,0,0,0,251665690,997156,4,48891180,7
1.063,1818848869,218759168,0,0,0,251665690,997156,53,97782360,8
1.064,1818848869,218759168,0,0,0,251665690,997156,7,122693985,9
1.065,1818848869,218759168,0,0,0,251665690,997156,45,222340485,10
1.066,1818848869,218759168,0,0,0,251665690,997156,59,84055575,11
1.067,1818848869,218759168,0,0,0,251665690,997156,21,67786845,12
1.068,1818848869,218759168,0,0,0,251665690,997156,54,2711925,13
1.069,1818848869,218759168,1,0,0,251665690,997156,13,10847700,14
1.07,1818848869,218759168,0,1,0,251665690,997156,43,21695400,15
1.071,663136555,-911747836,0,0,1,1346429821,1982667819,49,43390800,0
1.072,663136555,-911747836,0,0,0,1346429821,1982667819,43,21695400,0
1.073,663136555,-911747836,0,0,0,1346429821,1982667819,13,10847700,1
1.074,663136555,-911747836,0,0,0,1346429821,1982667819,54,2711925,2
1.075,663136555,-911747836,0,0,0,1346429821,1982667819,21,67786845,3
1.076,663136555,-911747836,0,0,0,1346429821,1982667819,59,84055575,4
1.077,663136555,-911747836,0,0,0,1346429821,1982667819,45,222340485,5
1.078,663136555,-911747836,0,0,0,1346429821,1982667819,7,122693985,6
1.079,663136555,-911747836,0,0,0,1346429821,1982667819,53,97782360,7
1.08,663136555,-911747836,0,0,0,1346429821,1982667819,4,48891180,8
1.081,663136555,-911747836,0,0,0,1346429821,1982667819,36,12222795,9
1.082,663136555,-911747836,0,0,0,1346429821,1982667819,58,204382290,10
1.083,663136555,-911747836,0,0,0,1346429821,1982667819,39,185313300,11
1.084,663136555,-911747836,0,0,0,1346429821,1982667819,25,46328325,12
1.085,663136555,-911747836,0,0,0,1346429821,1982667819,0,78690945,13
1.086,663136555,-911747836,1,0,0,1346429821,1982667819,42,86781600,14
1.087,663136555,-911747836,0,1,0,1346429821,1982667819,57,43390800,15
1.088,322197369,-1682120719,0,0,1,-855677219,-257263531,35,21695400,0
1.089,322197369,-1682120719,0,0,0,-855677219,-257263531,12,236557663,0
1.09,322197369,-1682120719,0,0,0,-855677219,-257263531,17,204679871,1
1.091,322197369,-1682120719,0,0,0,-855677219,-257263531,38,13413119,2
1.092,322197369,-1682120719,0,0,0,-855677219,-257263531,4,53652476,3
1.093,322197369,-1682120719,0,0,0,-855677219,-257263531,56,214609904,4
1.094,322197369,-1682120719,0,0,0,-855677219,-257263531,52,53133251,5
1.095,322197369,-1682120719,0,0,0,-855677219,-257263531,3,212533004,6
1.096,322197369,-1682120719,0,0,0,-855677219,-257263531,62,44825651,7
1.097,322197369,-1682120719,0,0,0,-855677219,-257263531,33,89651302,8
1.098,322197369,-1682120719,0,0,0,-855677219,-257263531,36,90169753,9
1.099,322197369,-1682120719,0,0,0,-855677219,-257263531,15,92243557,10
1.1,322197369,-1682120719,0,0,0,-855677219,-257263531,18,100538773,11
1.101,322197369,-1682120719,0,0,0,-855677219,-257263531,53,133719637,12
1.102,322197369,-1682120719,0,0,0,-855677219,-257263531,10,266443093,13
1.103,322197369,-1682120719,1,0,0,-855677219,-257263531,27,260466007,14
1.104,322197369,-1682120719,0,1,0,-855677219,-257263531,45,252496559,15
1.105,-2048388268,252359685,0,0,1,172808597,1128411700,7,236557663,0
1.106,-2048388268,252359685,0,0,0,172808597,1128411700,45,252496559,0
1.107,-2048388268,252359685,0,0,0,172808597,1128411700,27,260466007,1
1.108,-2048388268,252359685,0,0,0,172808597,1128411700,10,266443093,2
1.109,-2048388268,252359685,0,0,0,172808597,1128411700,53,133719637,3
1.11,-2048388268,252359685,0,0,0,172808597,1128411700,18,100538773,4
1.111,-2048388268,252359685,0,0,0,172808597,1128411700,15,92243557,5
1.112,-2048388268,252359685,0,0,0,172808597,1128411700,36,90169753,6
1.113,-2048388268,252359685,0,0,0,172808597,1128411700,33,89651302,7
1.114,-2048388268,252359685,0,0,0,172808597,1128411700,62,44825651,8
1.115,-2048388268,252359685,0,0,0,172808597,1128411700,3,212533004,9
1.116,-2048388268,252359685,0,0,0,172808597,1128411700,52,53133251,10
1.117,-2048388268,252359685,0,0,0,172808597,1128411700,56,214609904,11
1.118,-2048388268,252359685,0,0,0,172808597,1128411700,4,53652476,12
1.119,-2048388268,252359685,0,0,0,172808597,1128411700,38,13413119,13
1.12,-2048388268,252359685,1,0,0,172808597,1128411700,17,204679871,14
1.121,-2048388268,252359685,0,1,0,172808597,1128411700,12,236557663,15
1.122,19088743,-1985229329,0,0,1,-872362753,-257232726,38,252496559,0
1.123,19088743,-1985229329,0,0,0,-872362753,-257232726,60,236557663,0
1.124,19088743,-1985229329,0,0,0,-872362753,-257232726,44,204679871,1
1.125,19088743,-1985229329,0,0,0,-872362753,-257232726,23,13413119,2
1.126,19088743,-1985229329,0,0,0,-872362753,-257232726,46,53652476,3
1.127,19088743,-1985229329,0,0,0,-872362753,-257232726,16,214609904,4
1.128,19088743,-1985229329,0,0,0,-872362753,-257232726,46,53133251,5
1.129,19088743,-1985229329,0,0,0,-872362753,-257232726,39,212533004,6
1.13,19088743,-1985229329,0,0,0,-872362753,-257232726,5,44825651,7
1.131,19088743,-1985229329,0,0,0,-872362753,-257232726,39,89651302,8
1.132,19088743,-1985229329,0,0,0,-872362753,-257232726,45,90169753,9
1.133,19088743,-1985229329,0,0,0,-872362753,-257232726,33,92243557,10
1.134,19088743,-1985229329,0,0,0,-872362753,-257232726,17,100538773,11
1.135,19088743,-1985229329,0,0,0,-872362753,-257232726,12,133719637,12
1.136,19088743,-1985229329,0,0,0,-872362753,-257232726,39,266443093,13
1.137,19088743,-1985229329,1,0,0,-872362753,-257232726,47,260466007,14
1.138,19088743,-1985229329,0,1,0,-872362753,-257232726,18,252496559,15
1.139,309334259,-859300444,0,0,1,978309192,-1198886903,56,236557663,0
1.14,309334259,-859300444,0,0,0,978309192,-1198886903,18,252496559,0
1.141,309334259,-859300444,0,0,0,978309192,-1198886903,47,260466007,1
1.142,309334259,-859300444,0,0,0,978309192,-1198886903,39,266443093,2
1.143,309334259,-859300444,0,0,0,978309192,-1198886903,12,133719637,3
1.144,309334259,-859300444,0,0,0,978309192,-1198886903,17,100538773,4
1.145,309334259,-859300444,0,0,0,978309192,-1198886903,33,92243557,5
1.146,309334259,-859300444,0,0,0,978309192,-1198886903,45,90169753,6
1.147,309334259,-859300444,0,0,0,978309192,-1198886903,39,89651302,7
1.148,309334259,-859300444,0,0,0,978309192,-1198886903,5,44825651,8
1.149,309334259,-859300444,0,0,0,978309192,-1198886903,39,212533004,9
1.15,309334259,-859300444,0,0,0,978309192,-1198886903,46,53133251,10
1.151,309334259,-859300444,0,0,0,978309192,-1198886903,16,214609904,11
1.152,309334259,-859300444,0,0,0,978309192,-1198886903,46,53652476,12
1.153,309334259,-859300444,0,0,0,978309192,-1198886903,23,13413119,13
1.154,309334259,-859300444,1,0,0,978309192,-1198886903,44,204679871,14
1.155,309334259,-859300444,0,1,0,978309192,-1198886903,60,236557663,15
1.156,-2021161081,-2021161081,0,0,1,65535,-16776961,22,252496559,0
1.157,-2021161081,-2021161081,0,0,0,65535,-16776961,3,236557663,0
1.158,-2021161081,-2021161081,0,0,0,65535,-16776961,62,204679871,1
1.159,-2021161081,-2021161081,0,0,0,65535,-16776961,3,13413119,2
1.16,-2021161081,-2021161081,0,0,0,65535,-16776961,39,53652476,3
1.161,-2021161081,-2021161081,0,0,0,65535,-16776961,17,214609904,4
1.162,-2021161081,-2021161081,0,0,0,65535,-16776961,12,53133251,5
1.163,-2021161081,-2021161081,0,0,0,65535,-16776961,34,212533004,6
1.164,-2021161081,-2021161081,0,0,0,65535,-16776961,22,44825651,7
1.165,-2021161081,-2021161081,0,0,0,65535,-16776961,58,89651302,8
1.166,-2021161081,-2021161081,0,0,0,65535,-16776961,2,90169753,9
1.167,-2021161081,-2021161081,0,0,0,65535,-16776961,58,92243557,10
1.168,-2021161081,-2021161081,0,0,0,65535,-16776961,22,100538773,11
1.169,-2021161081,-2021161081,0,0,0,65535,-16776961,20,133719637,12
1.17,-2021161081,-2021161081,0,0,0,65535,-16776961,44,266443093,13
1.171,-2021161081,-2021161081,1,0,0,65535,-16776961,24,260466007,14
1.172,-2021161081,-2021161081,0,1,0,65535,-16776961,39,252496559,15
1.173,1760299270,1642118831,0,0,1,859884180,-487340088,13,236557663,0
1.174,1760299270,1642118831,0,0,0,859884180,-487340088,39,252496559,0
1.175,1760299270,1642118831,0,0,0,859884180,-487340088,24,260466007,1
1.176,1760299270,1642118831,0,0,0,859884180,-487340088,44,266443093,2
1.177,1760299270,1642118831,0,0,0,859884180,-487340088,20,133719637,3
1.178,1760299270,1642118831,0,0,0,859884180,-487340088,22,100538773,4
1.179,1760299270,1642118831,0,0,0,859884180,-487340088,58,92243557,5
1.18,1760299270,1642118831,0,0,0,859884180,-487340088,2,90169753,6
1.181,1760299270,1642118831,0,0,0,859884180,-487340088,58,89651302,7
1.182,1760299270,1642118831,0,0,0,859884180,-487340088,22,44825651,8
1.183,1760299270,1642118831,0,0,0,859884180,-487340088,34,212533004,9
1.184,1760299270,1642118831,0,0,0,859884180,-487340088,12,53133251,10
1.185,1760299270,1642118831,0,0,0,859884180,-487340088,17,214609904,11
1.186,1760299270,1642118831,0,0,0,859884180,-487340088,39,53652476,12
1.187,1760299270,1642118831,0,0,0,859884180,-487340088,3,13413119,13
1.188,1760299270,1642118831,1,0,0,859884180,-487340088,62,204679871,14
1.189,1760299270,1642118831,0,1,0,859884180,-487340088,3,236557663,15
1.19,1500476786,543975792,0,0,1,-275962297,16671498,41,252496559,0
1.191,1500476786,543975792,0,0,0,-275962297,16671498,35,236557663,0
1.192,1500476786,543975792,0,0,0,-275962297,16671498,28,204679871,1
1.193,1500476786,543975792,0,0,0,-275962297,16671498,62,13413119,2
1.194,1500476786,543975792,0,0,0,-275962297,16671498,23,53652476,3
1.195,1500476786,543975792,0,0,0,-275962297,16671498,16,214609904,4
1.196,1500476786,543975792,0,0,0,-275962297,16671498,39,53133251,5
1.197,1500476786,543975792,0,0,0,-275962297,16671498,41,212533004,6
1.198,1500476786,543975792,0,0,0,-275962297,16671498,18,44825651,7
1.199,1500476786,543975792,0,0,0,-275962297,16671498,24,89651302,8
1.2,1500476786,543975792,0,0,0,-275962297,16671498,34,90169753,9
1.201,1500476786,543975792,0,0,0,-275962297,16671498,37,92243557,10
1.202,1500476786,543975792,0,0,0,-275962297,16671498,4,100538773,11
1.203,1500476786,543975792,0,0,0,-275962297,16671498,12,133719637,12
1.204,1500476786,543975792,0,0,0,-275962297,16671498,57,266443093,13
1.205,1500476786,543975792,1,0,0,-275962297,16671498,24,260466007,14
1.206,1500476786,543975792,0,1,0,-275962297,16671498,2,252496559,15
1.207,-1290368963,-978969719,0,0,1,273365721,-1255551901,40,236557663,0
1.208,-1290368963,-978969719,0,0,0,273365721,-1255551901,2,252496559,0
1.209,-1290368963,-978969719,0,0,0,273365721,-1255551901,24,260466007,1
1.21,-1290368963,-978969719,0,0,0,273365721,-1255551901,57,266443093,2
1.211,-1290368963,-978969719,0,0,0,273365721,-1255551901,12,133719637,3
1.212,-1290368963,-978969719,0,0,0,273365721,-1255551901,4,100538773,4
1.213,-1290368963,-978969719,0,0,0,273365721,-1255551901,37,92243557,5
1.214,-1290368963,-978969719,0,0,0,273365721,-1255551901,34,90169753,6
1.215,-1290368963,-978969719,0,0,0,273365721,-1255551901,24,89651302,7
1.216,-1290368963,-978969719,0,0,0,273365721,-1255551901,18,44825651,8
1.217,-1290368963,-978969719,0,0,0,273365721,-1255551901,41,212533004,9
1.218,-1290368963,-978969719,0,0,0,273365721,-1255551901,39,53133251,10
1.219,-1290368963,-978969719,0,0,0,273365721,-1255551901,16,214609904,11
1.22,-1290368963,-978969719,0,0,0,273365721,-1255551901,23,53652476,12
1.221,-1290368963,-978969719,0,0,0,273365721,-1255551901,62,13413119,13
1.222,-1290368963,-978969719,1,0,0,273365721,-1255551901,28,204679871,14
1.223,-1290368963,-978969719,0,1,0,273365721,-1255551901,35,236557663,15
1.224,1931501938,1696625517,0,0,1,-582381355,16744521,9,252496559,0
1.225,1931501938,1696625517,0,0,0,-582381355,16744521,54,43390800,0
1.226,1931501938,1696625517,0,0,0,-582381355,16744521,16,86781600,1
1.227,1931501938,1696625517,0,0,0,-582381355,16744521,34,78690945,2
1.228,1931501938,1696625517,0,0,0,-582381355,16744521,30,46328325,3
1.229,1931501938,1696625517,0,0,0,-582381355,16744521,28,185313300,4
1.23,1931501938,1696625517,0,0,0,-582381355,16744521,62,204382290,5
1.231,1931501938,1696625517,0,0,0,-582381355,16744521,47,12222795,6
1.232,1931501938,1696625517,0,0,0,-582381355,16744521,29,48891180,7
1.233,1931501938,1696625517,0,0,0,-582381355,16744521,26,97782360,8
1.234,1931501938,1696625517,0,0,0,-582381355,16744521,26,122693985,9
1.235,1931501938,1696625517,0,0,0,-582381355,16744521,8,222340485,10
1.236,1931501938,1696625517,0,0,0,-582381355,16744521,11,84055575,11
1.237,1931501938,1696625517,0,0,0,-582381355,16744521,19,67786845,12
1.238,1931501938,1696625517,0,0,0,-582381355,16744521,17,2711925,13
1.239,1931501938,1696625517,1,0,0,-582381355,16744521,8,10847700,14
1.24,1931501938,1696625517,0,1,0,-582381355,16744521,49,21695400,15
1.241,1207069092,-700218992,0,0,1,932321637,-636615629,43,43390800,0
1.242,1207069092,-700218992,0,0,0,932321637,-636615629,49,21695400,0
1.243,1207069092,-700218992,0,0,0,932321637,-636615629,8,10847700,1
1.244,1207069092,-700218992,0,0,0,932321637,-636615629,17,2711925,2
1.245,1207069092,-700218992,0,0,0,932321637,-636615629,19,67786845,3
1.246,1207069092,-700218992,0,0,0,932321637,-636615629,11,84055575,4
1.247,1207069092,-700218992,0,0,0,932321637,-636615629,8,222340485,5
1.248,1207069092,-700218992,0,0,0,932321637,-636615629,26,122693985,6
1.249,1207069092,-700218992,0,0,0,932321637,-636615629,26,97782360,7
1.25,1207069092,-700218992,0,0,0,932321637,-636615629,29,48891180,8
1.251,1207069092,-700218992,0,0,0,932321637,-636615629,47,12222795,9
1.252,1207069092,-700218992,0,0,0,932321637,-636615629,62,204382290,10
1.253,1207069092,-700218992,0,0,0,932321637,-636615629,28,185313300,11
1.254,1207069092,-700218992,0,0,0,932321637,-636615629,30,46328325,12
1.255,1207069092,-700218992,0,0,0,932321637,-636615629,34,78690945,13
1.256,1207069092,-700218992,1,0,0,932321637,-636615629,16,86781600,14
1.257,1207069092,-700218992,0,1,0,932321637,-636615629,54,43390800,15
1.258,1869575272,1701978228,0,0,1,-1079732461,16714531,44,21695400,0
1.259,1869575272,1701978228,0,0,0,-1079732461,16714531,22,43390800,0
1.26,1869575272,1701978228,0,0,0,-1079732461,16714531,54,86781600,1
1.261,1869575272,1701978228,0,0,0,-1079732461,16714531,46,78690945,2
1.262,1869575272,1701978228,0,0,0,-1079732461,16714531,2,46328325,3
1.263,1869575272,1701978228,0,0,0,-1079732461,16714531,9,185313300,4
1.264,1869575272,1701978228,0,0,0,-1079732461,16714531,57,204382290,5
1.265,1869575272,1701978228,0,0,0,-1079732461,16714531,8,12222795,6
1.266,1869575272,1701978228,0,0,0,-1079732461,16714531,57,48891180,7
1.267,1869575272,1701978228,0,0,0,-1079732461,16714531,28,97782360,8
1.268,1869575272,1701978228,0,0,0,-1079732461,16714531,46,122693985,9
1.269,1869575272,1701978228,0,0,0,-1079732461,16714531,45,222340485,10
1.27,1869575272,1701978228,0,0,0,-1079732461,16714531,61,84055575,11
1.271,1869575272,1701978228,0,0,0,-1079732461,16714531,38,67786845,12
1.272,1869575272,1701978228,0,0,0,-1079732461,16714531,34,2711925,13
1.273,1869575272,1701978228,1,0,0,-1079732461,16714531,3,10847700,14
1.274,1869575272,1701978228,0,1,0,-1079732461,16714531,1,21695400,15
1.275,-640340104,-181042023,0,0,1,465270455,-751006460,27,43390800,0
1.276,-640340104,-181042023,0,0,0,465270455,-751006460,1,21695400,0
1.277,-640340104,-181042023,0,0,0,465270455,-751006460,3,10847700,1
1.278,-640340104,-181042023,0,0,0,465270455,-751006460,34,2711925,2
1.279,-640340104,-181042023,0,0,0,465270455,-751006460,38,67786845,3
1.28,-640340104,-181042023,0,0,0,465270455,-751006460,61,84055575,4
1.281,-640340104,-181042023,0,0,0,465270455,-751006460,45,222340485,5
1.282,-640340104,-181042023,0,0,0,465270455,-751006460,46,122693985,6
1.283,-640340104,-181042023,0,0,0,465270455,-751006460,28,97782360,7
1.284,-640340104,-181042023,0,0,0,465270455,-751006460,57,48891180,8
1.285,-640340104,-181042023,0,0,0,465270455,-751006460,8,12222795,9
1.286,-640340104,-181042023,0,0,0,465270455,-751006460,57,204382290,10
1.287,-640340104,-181042023,0,0,0,465270455,-751006460,9,185313300,11
1.288,-640340104,-181042023,0,0,0,465270455,-751006460,2,46328325,12
1.289,-640340104,-181042023,0,0,0,465270455,-751006460,46,78690945,13
1.29,-640340104,-181042023,1,0,0,465270455,-751006460,54,86781600,14
1.291,-640340104,-181042023,0,1,0,465270455,-751006460,22,43390800,15
1.292,1751215648,1986098021,0,0,1,-145713950,16713044,12,21695400,0
1.293,1751215648,1986098021,0,0,0,-145713950,16713044,22,43390800,0
1.294,1751215648,1986098021,0,0,0,-145713950,16713044,57,86781600,1
1.295,1751215648,1986098021,0,0,0,-145713950,16713044,8,78690945,2
1.296,1751215648,1986098021,0,0,0,-145713950,16713044,46,46328325,3
1.297,1751215648,1986098021,0,0,0,-145713950,16713044,30,185313300,4
1.298,1751215648,1986098021,0,0,0,-145713950,16713044,43,204382290,5
1.299,1751215648,1986098021,0,0,0,-145713950,16713044,8,12222795,6
1.3,1751215648,1986098021,0,0,0,-145713950,16713044,52,48891180,7
1.301,1751215648,1986098021,0,0,0,-145713950,16713044,53,97782360,8
1.302,1751215648,1986098021,0,0,0,-145713950,16713044,54,122693985,9
1.303,1751215648,1986098021,0,0,0,-145713950,16713044,2,222340485,10
1.304,1751215648,1986098021,0,0,0,-145713950,16713044,20,84055575,11
1.305,1751215648,1986098021,0,0,0,-145713950,16713044,51,67786845,12
1.306,1751215648,1986098021,0,0,0,-145713950,16713044,6,2711925,13
1.307,1751215648,1986098021,1,0,0,-145713950,16713044,60,10847700,14
1.308,1751215648,1986098021,0,1,0,-145713950,16713044,58,21695400,15
1.309,-2104833612,1407247955,0,0,1,-191346540,1869088467,32,43390800,0
1.31,-2104833612,1407247955,0,0,0,-191346540,1869088467,58,21695400,0
1.311,-2104833612,1407247955,0,0,0,-191346540,1869088467,60,10847700,1
1.312,-2104833612,1407247955,0,0,0,-191346540,1869088467,6,2711925,2
1.313,-2104833612,1407247955,0,0,0,-191346540,1869088467,51,67786845,3
1.314,-2104833612,1407247955,0,0,0,-191346540,1869088467,20,84055575,4
1.315,-2104833612,1407247955,0,0,0,-191346540,1869088467,2,222340485,5
1.316,-2104833612,1407247955,0,0,0,-191346540,1869088467,54,122693985,6
1.317,-2104833612,1407247955,0,0,0,-191346540,1869088467,53,97782360,7
1.318,-2104833612,1407247955,0,0,0,-191346540,1869088467,52,48891180,8
1.319,-2104833612,1407247955,0,0,0,-191346540,1869088467,8,12222795,9
1.32,-2104833612,1407247955,0,0,0,-191346540,1869088467,43,204382290,10
1.321,-2104833612,1407247955,0,0,0,-191346540,1869088467,30,185313300,11
1.322,-2104833612,1407247955,0,0,0,-191346540,1869088467,46,46328325,12
1.323,-2104833612,1407247955,0,0,0,-191346540,1869088467,8,78690945,13
1.324,-2104833612,1407247955,1,0,0,-191346540,1869088467,57,86781600,14
1.325,-2104833612,1407247955,0,1,0,-191346540,1869088467,22,43390800,15
1.326,1818848869,218759168,0,0,1,251665690,997156,12,21695400,0
1.327,1818848869,218759168,0,0,0,251665690,997156,57,43390800,0
