"time","J1.w","clutch1.phi_rel","clutch1.w_relfric","clutch2.flange_a.phi","clutch2.phi_rel","clutch2.w_relfric","clutch3.phi_rel","clutch3.w_relfric","u","freqHz","T2","T3","J1.J","clutch1.mue_pos[1,1]","clutch1.mue_pos[1,2]","clutch1.peak","clutch1.cgeo","clutch1.fn_max","clutch1.phi_nominal","clutch1.w_small","sin1.amplitude","sin1.freqHz","sin1.phase","sin1.offset","sin1.startTime","step1.height","step1.offset","J2.J","clutch2.mue_pos[1,1]","clutch2.mue_pos[1,2]","clutch2.peak","clutch2.cgeo","clutch2.fn_max","clutch2.phi_nominal","clutch2.w_small","J3.J","clutch3.mue_pos[1,1]","clutch3.mue_pos[1,2]","clutch3.peak","clutch3.cgeo","clutch3.fn_max","clutch3.phi_nominal","clutch3.w_small","J4.J","sin2.amplitude","sin2.phase","sin2.offset","sin2.startTime","fixed.phi0","_events_default_tol","_events_tol_factor","_nle_solver_default_tol","_nle_solver_min_tol","_nle_solver_tol_factor","sin2.freqHz","_log_level","_nle_solver_log_level","J1.stateSelect","clutch1.stateSelect","J2.stateSelect","clutch2.stateSelect","J3.stateSelect","clutch3.stateSelect","J4.stateSelect","torque.useSupport","clutch1.useHeatPort","clutch2.useHeatPort","clutch3.useHeatPort","_enforce_bounds","_nle_solver_check_jac_cond","_rescale_after_singular_jac","_rescale_each_step","_use_Brent_in_1d","_use_automatic_scaling","_use_jacobian_scaling","_use_manual_equation_scaling","step1.startTime","J1.der(w)","clutch1.der(phi_rel)","clutch1.der(w_rel)","J2.der(phi)","clutch2.der(phi_rel)","clutch2.der(w_rel)","clutch3.der(phi_rel)","clutch3.der(w_rel)","torque.flange.phi","J1.a","clutch1.a_relfric","clutch1.mue0","clutch1.fn","sin2.y","clutch1.flange_a.tau","clutch1.tau","clutch1.tau0","clutch1.tau0_max","clutch1.sa","clutch1.lossPower","J2.w","J2.der(w)","clutch2.a_relfric","clutch2.mue0","clutch2.fn","step1.y","clutch2.flange_a.tau","clutch2.tau","clutch2.tau0","clutch2.tau0_max","clutch2.sa","clutch2.lossPower","clutch3.flange_a.phi","J3.w","J3.der(w)","clutch3.a_relfric","clutch3.mue0","clutch3.fn","clutch3.flange_a.tau","clutch3.tau","clutch3.tau0","clutch3.tau0_max","clutch3.sa","clutch3.lossPower","J4.flange_b.tau","clutch3.flange_b.phi","J4.w","J4.der(w)","torque.tau","torque.flange.tau","J1.der(phi,2)","clutch1.der(phi_rel,2)","clutch2.der(phi_rel,2)","clutch3.der(phi_rel,2)","clutch1.mode","clutch2.mode","clutch3.mode","clutch1.free","clutch1.startForward","clutch1.startBackward","clutch1.locked","clutch2.free","clutch2.startForward","clutch2.startBackward","clutch2.locked","clutch3.free","clutch3.startForward","clutch3.startBackward","clutch3.locked","_HiddenStates.der(x[0])","_HiddenStates.der(x[1])","_HiddenStates.der(x[2])","_HiddenStates.der(x[3])","_HiddenStates.der(x[4])","_HiddenStates.der(x[5])","_HiddenStates.der(x[6])","_HiddenStates.der(x[7])","clutch1.unitAngularAcceleration","clutch1.unitTorque","sin1.pi","clutch2.unitAngularAcceleration","clutch2.unitTorque","clutch3.unitAngularAcceleration","clutch3.unitTorque","sin2.pi","clutch1.Unknown","clutch1.Free","clutch1.Forward","clutch1.Stuck","clutch1.Backward","clutch2.Unknown","clutch2.Free","clutch2.Forward","clutch2.Stuck","clutch2.Backward","clutch3.Unknown","clutch3.Free","clutch3.Forward","clutch3.Stuck","clutch3.Backward"
1.02,3.353942923,-3.139516658,-0.0005109018493,2.925488965,-1.397245086,1.079830669e-013,-1.528243866,-3.353432021,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,3.020027837,-0.0005109018493,-1.591115494,3.353432021,1.079830669e-013,0,-3.353432021,-1.428912343,6.065005624,3.020027837,-1.591115494,0.5,5.715649372,0.2857824686,2.857824686,-2.857824686,2.857824686,3.143607155,-4.734722649,0.001460067917,3.353432021,1.428912343,0,0.5,20,1,1.428912343,-1.428912343,10,11,-1.428912343,-1.542983372e-013,1.52824388,3.353432021,1.428912343,-1.428912343,0.5,0,-0,0,0,0,-1.428912343,-0,0,1.441127062e-008,2.309263891e-014,0,5.877852523,-5.877852523,3.020027837,-1.591115494,0,-1.428912343,-1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,3.020027837,-0.0005109018493,-1.591115494,3.353432021,1.079830669e-013,0,-3.353432021,-1.428912343,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
1.03,3.396386205,-3.139644105,-0.02896649189,2.959093724,-1.397245086,1.079830669e-013,-1.561848626,-3.367419714,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,5.352990571,-0.02896649189,-3.984400884,3.367419714,1.079830669e-013,0,-3.367419714,-1.368589687,6.098737829,5.352990571,-3.984400884,0.5,5.474358746,0.2737179373,2.737179373,-2.737179373,2.737179373,3.01089731,-6.995298195,0.07928648412,3.367419714,1.368589687,0,0.5,20,1,1.368589687,-1.368589687,10,11,-1.368589687,-1.477845117e-013,1.561848639,3.367419714,1.368589687,-1.368589687,0.5,0,-0,0,0,0,-1.368589687,-0,0,1.292470042e-008,2.398081733e-014,0,8.090169944,-8.090169944,5.352990571,-3.984400884,0,-1.368589687,-1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,5.352990571,-0.02896649189,-3.984400884,3.367419714,1.079830669e-013,0,-3.367419714,-1.368589687,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
1.04,3.458353198,-3.140163262,-0.07755010544,2.992835339,-1.397245086,1.079830669e-013,-1.595590244,-3.380803093,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,6.894463335,-0.07755010544,-5.586412421,3.380803093,1.079830669e-013,0,-3.380803093,-1.308050914,6.132998601,6.894463335,-5.586412421,0.5,5.232203655,0.2616101828,2.616101828,-2.616101828,2.616101828,2.87771201,-8.464124432,0.2028789726,3.380803093,1.308050914,0,0.5,20,1,1.308050914,-1.308050914,10,11,-1.308050914,-1.412473494e-013,1.595590254,3.380803093,1.308050914,-1.308050914,0.5,0,-0,0,0,0,-1.308050914,-0,0,9.345033858e-009,2.442490654e-014,0,9.510565163,-9.510565163,6.894463335,-5.586412421,0,-1.308050914,-1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,6.894463335,-0.07755010544,-5.586412421,3.380803093,1.079830669e-013,0,-3.380803093,-1.308050914,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
1.05,3.531162888,-3.141233321,-0.1375828442,3.026707765,-1.397245086,1.079830669e-013,-1.629462666,-3.393580043,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,7.50538883,-0.1375828442,-6.258083246,3.393580043,1.079830669e-013,0,-3.393580043,-1.247305585,6.167941086,7.50538883,-6.258083246,0.5,4.989222339,0.249461117,2.49461117,-2.49461117,2.49461117,2.744072287,-9.002155532,0.3432156998,3.393580043,1.247305585,0,0.5,20,1,1.247305585,-1.247305585,10,11,-1.247305585,-1.346878824e-013,1.629462679,3.393580043,1.247305585,-1.247305585,0.5,0,-0,0,0,0,-1.247305585,-0,0,1.31651734e-008,2.353672812e-014,0,10,-10,7.50538883,-6.258083246,0,-1.247305585,-1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,7.50538883,-0.1375828442,-6.258083246,3.393580043,1.079830669e-013,0,-3.393580043,-1.247305585,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
1.06,3.605189924,-3.142921005,-0.1994413765,3.060704917,-1.397245086,1.079830669e-013,-1.663459817,-3.405748548,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,7.13783858,-0.1994413765,-5.951475288,3.405748548,1.079830669e-013,0,-3.405748548,-1.186363292,6.203625922,7.13783858,-5.951475288,0.5,4.745453167,0.2372726583,2.372726583,-2.372726583,2.372726583,2.609999242,-8.56147453,0.473219856,3.405748548,1.186363292,0,0.5,20,1,1.186363292,-1.186363292,10,11,-1.186363292,-1.281071467e-013,1.663459831,3.405748548,1.186363292,-1.186363292,0.5,0,-0,0,0,0,-1.186363292,-0,0,1.41984895e-008,2.353672812e-014,0,9.510565163,-9.510565163,7.13783858,-5.951475288,0,-1.186363292,-1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,7.13783858,-0.1994413765,-5.951475288,3.405748548,1.079830669e-013,0,-3.405748548,-1.186363292,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
1.07,3.670808253,-3.145196049,-0.2535015682,3.0948207,-1.397245086,1.079830669e-013,-1.697575603,-3.417306685,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,5.839702628,-0.2535015682,-4.714468969,3.417306685,1.079830669e-013,0,-3.417306685,-1.125233658,6.24001675,5.839702628,-4.714468969,0.5,4.500934632,0.2250467316,2.250467316,-2.250467316,2.250467316,2.475514048,-7.189983017,0.5704969938,3.417306685,1.125233658,0,0.5,20,1,1.125233658,-1.125233658,10,11,-1.125233658,-1.215061814e-013,1.697575615,3.417306685,1.125233658,-1.125233658,0.5,0,-0,0,0,0,-1.125233658,-0,0,1.200692679e-008,2.398081733e-014,0,8.090169944,-8.090169944,5.839702628,-4.714468969,0,-1.125233658,-1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,5.839702628,-0.2535015682,-4.714468969,3.417306685,1.079830669e-013,0,-3.417306685,-1.125233658,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
1.08,3.719335909,-3.147935923,-0.2910832807,3.129049015,-1.397245086,1.079830669e-013,-1.73180391,-3.428252629,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,3.749999849,-0.2910832807,-2.686073512,3.428252629,1.079830669e-013,0,-3.428252629,-1.063926337,6.276984938,3.749999849,-2.686073512,0.5,4.255705348,0.2127852674,2.127852674,-2.127852674,2.127852674,2.340637942,-5.026711453,0.6193823372,3.428252629,1.063926337,0,0.5,20,1,1.063926337,-1.063926337,10,11,-1.063926337,-1.148860289e-013,1.73180393,3.428252629,1.063926337,-1.063926337,0.5,0,-0,0,0,0,-1.063926337,-0,0,1.932978577e-008,2.353672812e-014,0,5.877852523,-5.877852523,3.749999849,-2.686073512,0,-1.063926337,-1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,3.749999849,-0.2910832807,-2.686073512,3.428252629,1.079830669e-013,0,-3.428252629,-1.063926337,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
1.09,3.743884176,-3.150939576,-0.3052995243,3.16338371,-1.397245086,1.079830669e-013,-1.766138609,-3.438584651,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,1.085267924,-0.3052995243,-0.0828169146,3.438584651,1.079830669e-013,0,-3.438584651,-1.00245101,6.314323286,1.085267924,-0.0828169146,0.5,4.009804039,0.2004902019,2.004902019,-2.004902019,2.004902019,2.205392221,-2.288209136,0.6120956327,3.438584651,1.00245101,0,0.5,20,1,1.00245101,-1.00245101,10,11,-1.00245101,-1.082477345e-013,1.766138624,3.438584651,1.00245101,-1.00245101,0.5,0,-0,0,0,0,-1.00245101,-0,0,1.514198855e-008,2.309263891e-014,0,3.090169944,-3.090169944,1.085267924,-0.0828169146,0,-1.00245101,-1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,1.085267924,-0.3052995243,-0.0828169146,3.438584651,1.079830669e-013,0,-3.438584651,-1.00245101,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
1.1,3.740029072,-3.153948846,-0.2917279742,3.197818653,-1.397245086,1.079830669e-013,-1.800573553,-3.448301097,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,-1.881634767,-0.2917279742,2.822452151,3.448301097,1.079830669e-013,0,-3.448301097,-0.9408173837,6.351767499,-1.881634767,2.822452151,0.5,3.763269535,0.1881634767,1.881634767,-1.881634767,1.881634767,2.069798244,0.752653907,0.548925499,3.448301097,0.9408173837,0,0.5,20,1,0.9408173837,-0.9408173837,10,11,-0.9408173837,-1.015923465e-013,1.800573567,3.448301097,0.9408173837,-0.9408173837,0.5,0,-0,0,0,0,-0.9408173837,-0,0,1.453930132e-008,2.353672812e-014,0,-2.20564669e-014,2.20564669e-014,-1.881634767,2.822452151,0,-0.9408173837,-1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,-1.881634767,-0.2917279742,2.822452151,3.448301097,1.079830669e-013,0,-3.448301097,-0.9408173837,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
1.11,3.706252407,-3.156675723,-0.2488519511,3.232347673,-1.397245086,1.079830669e-013,-1.835102573,-3.457400456,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,-4.848240327,-0.2488519511,5.727275519,3.457400456,1.079830669e-013,0,-3.457400456,-0.8790351918,6.389023396,-4.848240327,5.727275519,0.5,3.516140767,0.1758070384,1.758070384,-1.758070384,1.758070384,1.933877422,3.793398097,0.4374992451,3.457400456,0.8790351918,0,0.5,20,1,0.8790351918,-0.8790351918,10,11,-0.8790351918,-9.492091595e-014,1.835102588,3.457400456,0.8790351918,-0.8790351918,0.5,0,-0,0,0,0,-0.8790351918,-0,0,1.453929976e-008,2.220446049e-014,0,-3.090169944,3.090169944,-4.848240327,5.727275519,0,-0.8790351918,-1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,-4.848240327,-0.2488519511,5.727275519,3.457400456,1.079830669e-013,0,-3.457400456,-0.8790351918,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
1.12,3.644079562,-3.15883266,-0.1781982472,3.266964597,-1.397245086,1.079830669e-013,-1.869719497,-3.465881315,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,-7.512080903,-0.1781982472,8.329195093,3.465881315,1.079830669e-013,0,-3.465881315,-0.81711419,6.425797257,-7.512080903,8.329195093,0.5,3.26845676,0.163422838,1.63422838,-1.63422838,1.63422838,1.797651218,6.531543875,0.2912166328,3.465881315,0.81711419,0,0.5,20,1,0.81711419,-0.81711419,10,11,-0.81711419,-8.823449627e-014,1.869719511,3.465881315,0.81711419,-0.81711419,0.5,0,-0,0,0,0,-0.81711419,-0,0,1.453929999e-008,2.309263891e-014,0,-5.877852523,5.877852523,-7.512080903,8.329195093,0,-0.81711419,-1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,-7.512080903,-0.1781982472,8.329195093,3.465881315,1.079830669e-013,0,-3.465881315,-0.81711419,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
1.13,3.55793722,-3.160161546,-0.08419490999,3.301663232,-1.397245086,1.079830669e-013,-1.904418132,-3.47374231,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,-9.600298257,-0.08419490999,10.35536241,3.47374231,1.079830669e-013,0,-3.47374231,-0.7550641564,6.461824778,-9.600298257,10.35536241,0.5,3.020256626,0.1510128313,1.510128313,-1.510128313,1.510128313,1.661141144,8.694221269,0.1271451174,3.47374231,0.7550641564,0,0.5,20,1,0.7550641564,-0.7550641564,10,11,-0.7550641564,-8.153414334e-014,1.904418146,3.47374231,0.7550641564,-0.7550641564,0.5,0,-0,0,0,0,-0.7550641564,-0,0,1.453930021e-008,2.176037128e-014,0,-8.090169944,8.090169944,-9.600298257,10.35536241,0,-0.7550641564,-1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,-9.600298257,-0.08419490999,10.35536241,3.47374231,1.079830669e-013,0,-3.47374231,-0.7550641564,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
1.14,3.461121411,-3.160472524,0.0166615557,3.336433705,-1.397245086,1.079830669e-013,-1.939188605,-3.477782967,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,-8.124775384,0.0166615557,7.431880495,3.477782967,1.079830669e-013,0,-3.477782967,0.6928948894,6.49690623,-8.124775384,7.431880495,0.5,2.771579558,0.1385789779,-1.385789779,1.385789779,1.385789779,1.524368757,8.956249251,0.02308941358,3.477782967,-0.6928948894,0,0.5,20,1,-0.6928948894,0.6928948894,10,11,0.6928948894,7.482091522e-014,1.93918862,3.477782967,-0.6928948894,0.6928948894,0.5,0,-0,0,0,0,0.6928948894,-0,0,1.49573347e-008,2.309263891e-014,0,-9.510565163,9.510565163,-8.124775384,7.431880495,0,0.6928948894,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,-8.124775384,0.0166615557,7.431880495,3.477782967,1.079830669e-013,0,-3.477782967,0.6928948894,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
1.15,3.375993659,-3.159919238,0.09517166494,3.371177929,-1.397245086,1.079830669e-013,-1.973932827,-3.471165324,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,-8.738767587,0.09517166494,8.108151381,3.471165324,1.079830669e-013,0,-3.471165324,0.6306162063,6.531097167,-8.738767587,8.108151381,0.5,2.522464825,0.1261232413,-1.261232413,1.261232413,1.261232413,1.387355654,9.495507035,0.1200335886,3.471165324,-0.6306162063,0,0.5,20,1,-0.6306162063,0.6306162063,10,11,0.6306162063,6.809587201e-014,1.973932844,3.471165324,-0.6306162063,0.6306162063,0.5,0,-0,0,0,0,0.6306162063,-0,0,1.685889495e-008,2.309263891e-014,0,-10,10,-8.738767587,8.108151381,0,0.6306162063,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,-8.738767587,0.09517166494,8.108151381,3.471165324,1.079830669e-013,0,-3.471165324,0.6306162063,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
1.16,3.289618408,-3.158563449,0.1755525657,3.405859089,-1.397245086,1.079830669e-013,-2.008613988,-3.465170974,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,-8.37408928,0.1755525657,7.805851338,3.465170974,1.079830669e-013,0,-3.465170974,0.5682379416,6.564422539,-8.37408928,7.805851338,0.5,2.272951766,0.1136475883,-1.136475883,1.136475883,1.136475883,1.250123471,9.05597481,0.1995112571,3.465170974,-0.5682379416,0,0.5,20,1,-0.5682379416,0.5682379416,10,11,0.5682379416,6.136007568e-014,2.008614004,3.465170974,-0.5682379416,0.5682379416,0.5,0,-0,0,0,0,0.5682379416,-0,0,1.547420903e-008,2.309263891e-014,0,-9.510565163,9.510565163,-8.37408928,7.805851338,0,0.5682379416,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,-8.37408928,0.1755525657,7.805851338,3.465170974,1.079830669e-013,0,-3.465170974,0.5682379416,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
1.17,3.211622738,-3.1564346,0.2481781256,3.44048342,-1.397245086,1.079830669e-013,-2.043238327,-3.459800864,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,-7.078630053,0.2481781256,6.572860107,3.459800864,1.079830669e-013,0,-3.459800864,0.5057699455,6.59691802,-7.078630053,6.572860107,0.5,2.023079782,0.1011539891,-1.011539891,1.011539891,1.011539891,1.11269388,7.685553987,0.2510420741,3.459800864,-0.5057699455,0,0.5,20,1,-0.5057699455,0.5057699455,10,11,0.5057699455,5.461458988e-014,2.043238335,3.459800864,-0.5057699455,0.5057699455,0.5,0,-0,0,0,0,0.5057699455,-0,0,7.504833643e-009,2.176037128e-014,0,-8.090169944,8.090169944,-7.078630053,6.572860107,0,0.5057699455,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,-7.078630053,0.2481781256,6.572860107,3.459800864,1.079830669e-013,0,-3.459800864,0.5057699455,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
1.18,3.150690881,-3.153655041,0.30436496,3.475057175,-1.397245086,1.079830669e-013,-2.077812089,-3.455055841,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,-4.991408358,0.30436496,4.548186275,3.455055841,1.079830669e-013,0,-3.455055841,0.4432220825,6.628712215,-4.991408358,4.548186275,0.5,1.77288833,0.0886444165,-0.886444165,0.886444165,0.886444165,0.9750885815,5.523274857,0.2698025429,3.455055841,-0.4432220825,0,0.5,20,1,-0.4432220825,0.4432220825,10,11,0.4432220825,4.78604798e-014,2.077812089,3.455055841,-0.4432220825,0.4432220825,0.5,0,-0,0,0,0,0.4432220825,-0,0,-3.631415169e-010,2.309263891e-014,0,-5.877852523,5.877852523,-4.991408358,4.548186275,0,0.4432220825,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,-4.991408358,0.30436496,4.548186275,3.455055841,1.079830669e-013,0,-3.455055841,0.4432220825,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
