"time","outp","overflw","out_stato"
8.387,1,0,6
8.388,1,0,0
8.389,1,0,1
8.39,1,0,2
8.391,1,0,6
8.392,1,0,0
8.393,0,0,4
8.394,0,0,5
8.395,0,0,7
8.396,1,0,0
8.397,1,0,1
8.398,0,0,2
8.399,0,0,6
8.4,1,0,0
8.401,1,0,1
8.402,0,0,2
8.403,1,0,6
8.404,1,0,0
8.405,1,0,1
8.406,0,0,5
8.407,1,0,6
8.408,0,0,0
8.409,1,0,1
8.41,0,0,2
8.411,0,0,7
8.412,0,0,3
8.413,0,1,4
8.414,1,0,5
8.415,0,0,7
8.416,0,0,3
8.417,0,1,1
8.418,1,0,2
8.419,0,0,7
8.42,1,0,0
8.421,0,0,4
8.422,0,0,5
8.423,1,0,7
8.424,1,0,3
8.425,1,1,1
8.426,0,0,5
8.427,1,0,6
8.428,0,0,3
8.429,0,1,1
8.43,1,0,2
8.431,0,0,7
8.432,1,0,3
8.433,0,1,4
8.434,1,0,5
8.435,1,0,7
8.436,1,0,0
8.437,1,0,1
8.438,1,0,2
8.439,1,0,6
8.44,0,0,0
8.441,1,0,1
8.442,1,0,2
8.443,0,0,6
8.444,0,0,0
8.445,1,0,1
8.446,0,0,2
8.447,0,0,7
8.448,0,0,3
8.449,0,1,4
8.45,0,0,5
8.451,1,0,7
8.452,0,0,3
8.453,0,1,4
8.454,0,0,5
8.455,1,0,6
8.456,0,0,3
8.457,1,1,1
8.458,1,0,2
8.459,1,0,6
8.46,0,0,3
8.461,1,1,1
8.462,0,0,2
8.463,1,0,6
8.464,1,0,0
8.465,1,0,1
8.466,1,0,2
8.467,0,0,7
8.468,0,0,3
8.469,0,1,1
8.47,1,0,2
8.471,0,0,7
8.472,1,0,0
8.473,1,0,1
8.474,1,0,2
8.475,1,0,6
8.476,1,0,0
8.477,1,0,1
8.478,0,0,2
8.479,0,0,6
8.48,1,0,0
8.481,0,0,1
8.482,0,0,2
8.483,1,0,6
8.484,1,0,0
8.485,0,0,4
8.486,0,0,5
8.487,1,0,6
8.488,0,0,3
8.489,1,1,1
8.49,1,0,2
8.491,1,0,6
8.492,1,0,0
8.493,0,0,4
8.494,0,0,5
8.495,0,0,7
8.496,1,0,3
8.497,1,1,1
8.498,0,0,5
8.499,1,0,6
8.5,0,0,3
8.501,1,1,1
8.502,0,0,2
8.503,1,0,6
8.504,1,0,0
8.505,0,0,1
8.506,1,0,2
8.507,1,0,6
8.508,0,0,0
8.509,0,0,4
8.51,1,0,2
8.511,0,0,7
8.512,0,0,3
8.513,1,1,1
8.514,0,0,2
8.515,0,0,7
8.516,0,0,3
8.517,1,1,1
8.518,1,0,2
8.519,0,0,7
8.52,1,0,3
8.521,0,1,4
8.522,1,0,2
8.523,0,0,7
8.524,0,0,3
8.525,1,1,1
8.526,0,0,5
8.527,0,0,7
8.528,0,0,3
8.529,0,1,1
8.53,1,0,2
8.531,0,0,6
8.532,1,0,0
8.533,1,0,1
8.534,0,0,5
8.535,1,0,6
8.536,1,0,0
8.537,1,0,1
8.538,0,0,2
8.539,1,0,6
8.54,0,0,3
8.541,1,1,1
8.542,1,0,2
8.543,1,0,6
8.544,1,0,0
8.545,0,0,1
8.546,1,0,2
8.547,1,0,6
8.548,1,0,0
8.549,0,0,1
8.55,0,0,2
8.551,1,0,6
8.552,1,0,0
8.553,1,0,1
8.554,0,0,5
8.555,0,0,7
8.556,1,0,0
8.557,1,0,1
8.558,0,0,5
8.559,0,0,7
8.56,1,0,0
8.561,0,0,1
8.562,1,0,2
8.563,1,0,6
8.564,0,0,0
8.565,1,0,1
8.566,1,0,2
8.567,0,0,6
8.568,1,0,0
8.569,0,0,4
8.57,0,0,5
8.571,0,0,7
8.572,0,0,3
8.573,1,1,1
8.574,1,0,2
8.575,0,0,6
8.576,0,0,3
8.577,1,1,1
8.578,1,0,2
8.579,1,0,6
8.58,0,0,3
8.581,0,1,4
8.582,0,0,5
8.583,0,0,7
8.584,0,0,3
8.585,1,1,1
8.586,0,0,5
8.587,1,0,7
8.588,0,0,3
8.589,0,1,1
8.59,1,0,2
8.591,0,0,7
8.592,1,0,0
8.593,1,0,1
8.594,0,0,5
8.595,1,0,7
8.596,0,0,3
8.597,1,1,1
8.598,0,0,2
8.599,1,0,6
8.6,1,0,0
8.601,1,0,1
8.602,1,0,2
8.603,0,0,7
8.604,1,0,3
8.605,1,1,1
8.606,0,0,5
8.607,1,0,7
8.608,0,0,3
8.609,0,1,1
8.61,1,0,2
8.611,0,0,6
8.612,0,0,3
8.613,0,1,1
8.614,1,0,2
8.615,1,0,6
8.616,1,0,0
8.617,1,0,1
8.618,0,0,2
8.619,0,0,7
8.62,1,0,0
8.621,0,0,4
8.622,1,0,2
8.623,1,0,6
8.624,0,0,0
8.625,0,0,4
8.626,1,0,5
8.627,1,0,6
8.628,1,0,0
8.629,0,0,1
8.63,1,0,2
8.631,0,0,6
8.632,0,0,0
8.633,0,0,1
8.634,1,0,2
8.635,0,0,7
8.636,0,0,3
8.637,1,1,1
8.638,0,0,5
8.639,0,0,7
8.64,0,0,3
8.641,0,1,4
8.642,1,0,2
8.643,1,0,6
8.644,1,0,0
8.645,1,0,1
8.646,0,0,2
8.647,0,0,6
8.648,1,0,0
8.649,0,0,4
8.65,0,0,5
8.651,0,0,7
8.652,0,0,3
8.653,0,1,4
8.654,1,0,5
8.655,1,0,7
8.656,0,0,3
8.657,0,1,1
8.658,1,0,2
8.659,1,0,6
8.66,1,0,0
8.661,0,0,4
8.662,1,0,2
8.663,0,0,6
8.664,1,0,0
8.665,0,0,1
8.666,1,0,2
8.667,0,0,6
8.668,1,0,0
8.669,0,0,4
8.67,1,0,5
8.671,1,0,7
8.672,1,0,3
8.673,0,1,4
8.674,1,0,2
8.675,1,0,6
8.676,0,0,0
8.677,0,0,1
8.678,0,0,5
8.679,1,0,7
8.68,1,0,0
8.681,1,0,1
8.682,1,0,2
8.683,0,0,7
8.684,0,0,3
8.685,0,1,1
8.686,1,0,2
8.687,0,0,6
8.688,1,0,0
8.689,0,0,4
8.69,1,0,2
8.691,0,0,7
8.692,0,0,3
8.693,1,1,1
8.694,1,0,2
8.695,0,0,6
8.696,0,0,0
8.697,0,0,4
8.698,0,0,5
8.699,0,0,7
8.7,0,0,3
8.701,0,1,1
8.702,1,0,2
8.703,1,0,6
8.704,1,0,0
8.705,1,0,1
8.706,1,0,2
8.707,0,0,7
8.708,0,0,3
8.709,0,1,1
8.71,0,0,2
8.711,1,0,6
8.712,1,0,0
8.713,1,0,1
8.714,0,0,2
8.715,1,0,6
8.716,1,0,0
8.717,0,0,1
8.718,1,0,2
8.719,0,0,6
8.72,1,0,0
8.721,1,0,1
8.722,0,0,2
8.723,1,0,6
8.724,0,0,0
8.725,1,0,1
8.726,1,0,2
8.727,1,0,6
8.728,1,0,0
8.729,0,0,4
8.73,0,0,5
8.731,0,0,7
8.732,0,0,3
8.733,1,1,1
8.734,0,0,2
8.735,0,0,7
8.736,0,0,3
8.737,1,1,1
8.738,0,0,5
8.739,1,0,6
8.74,1,0,0
8.741,1,0,1
8.742,0,0,5
8.743,0,0,7
8.744,1,0,3
8.745,1,1,1
8.746,1,0,2
8.747,1,0,6
8.748,1,0,0
8.749,1,0,1
8.75,0,0,5
8.751,0,0,7
8.752,1,0,3
8.753,1,1,1
8.754,1,0,2
8.755,1,0,6
8.756,1,0,0
8.757,0,0,4
8.758,1,0,5
8.759,0,0,7
8.76,1,0,0
8.761,0,0,1
8.762,0,0,5
8.763,0,0,7
8.764,1,0,3
8.765,1,1,1
8.766,0,0,5
8.767,0,0,7
8.768,0,0,3
8.769,1,1,1
8.77,0,0,2
8.771,1,0,6
8.772,0,0,0
8.773,0,0,1
8.774,0,0,5
8.775,1,0,7
8.776,0,0,3
8.777,1,1,1
8.778,1,0,2
8.779,1,0,6
8.78,0,0,0
8.781,1,0,1
8.782,1,0,2
8.783,1,0,6
8.784,0,0,0
8.785,0,0,1
8.786,0,0,2
8.787,1,0,6
8.788,0,0,0
8.789,1,0,1
8.79,1,0,2
8.791,1,0,6
8.792,1,0,0
8.793,1,0,1
8.794,1,0,2
8.795,0,0,7
8.796,0,0,3
8.797,1,1,1
8.798,0,0,2
8.799,0,0,6
8.8,0,0,0
8.801,1,0,1
8.802,1,0,2
8.803,0,0,6
8.804,1,0,0
8.805,1,0,1
8.806,1,0,2
8.807,0,0,7
8.808,1,0,3
8.809,1,1,1
8.81,1,0,2
8.811,0,0,6
8.812,1,0,0
8.813,1,0,1
8.814,0,0,2
8.815,0,0,7
8.816,0,0,3
8.817,0,1,1
8.818,1,0,2
8.819,1,0,6
8.82,1,0,0
8.821,1,0,1
8.822,1,0,2
8.823,0,0,6
8.824,1,0,0
8.825,0,0,4
8.826,0,0,5
8.827,0,0,7
8.828,0,0,3
8.829,1,1,1
8.83,0,0,5
8.831,0,0,7
8.832,0,0,3
8.833,0,1,4
8.834,1,0,2
8.835,1,0,6
8.836,0,0,3
8.837,0,1,4
8.838,1,0,2
8.839,0,0,6
8.84,1,0,0
8.841,0,0,4
8.842,1,0,5
8.843,1,0,7
8.844,1,0,3
8.845,1,1,1
8.846,1,0,2
8.847,0,0,6
8.848,1,0,0
8.849,0,0,1
8.85,1,0,2
8.851,1,0,6
8.852,1,0,0
8.853,0,0,1
8.854,1,0,2
8.855,0,0,7
8.856,1,0,0
8.857,0,0,1
8.858,0,0,2
8.859,0,0,6
8.86,1,0,0
8.861,1,0,1
8.862,1,0,2
8.863,1,0,6
8.864,1,0,0
8.865,0,0,1
8.866,1,0,2
8.867,0,0,7
8.868,1,0,0
8.869,0,0,1
8.87,1,0,2
8.871,0,0,7
8.872,1,0,0
8.873,0,0,1
8.874,0,0,2
8.875,1,0,6
8.876,0,0,0
8.877,1,0,1
8.878,1,0,2
8.879,1,0,6
8.88,0,0,3
8.881,1,1,1
8.882,0,0,5
8.883,0,0,7
8.884,1,0,3
8.885,0,1,1
8.886,1,0,2
8.887,1,0,6
8.888,1,0,0
8.889,1,0,1
8.89,0,0,5
8.891,0,0,7
8.892,0,0,3
8.893,1,1,1
8.894,0,0,5
8.895,0,0,7
8.896,0,0,3
8.897,1,1,1
8.898,1,0,2
8.899,1,0,6
8.9,0,0,0
8.901,1,0,1
8.902,1,0,2
8.903,0,0,6
8.904,1,0,0
8.905,0,0,4
8.906,0,0,5
8.907,1,0,6
8.908,0,0,0
8.909,1,0,1
8.91,0,0,2
8.911,0,0,7
8.912,1,0,0
8.913,0,0,1
8.914,0,0,2
8.915,0,0,6
8.916,0,0,3
8.917,0,1,1
8.918,1,0,2
8.919,0,0,7
8.92,0,0,3
8.921,1,1,1
8.922,1,0,2
8.923,1,0,6
8.924,0,0,0
8.925,1,0,1
8.926,0,0,2
8.927,1,0,6
8.928,1,0,0
8.929,0,0,4
8.93,0,0,5
8.931,0,0,7
8.932,1,0,3
8.933,1,1,1
8.934,0,0,5
8.935,0,0,7
8.936,1,0,0
8.937,0,0,1
8.938,1,0,2
8.939,0,0,6
8.94,1,0,0
8.941,1,0,1
8.942,0,0,2
8.943,0,0,7
8.944,1,0,3
8.945,1,1,1
8.946,1,0,2
8.947,1,0,6
8.948,0,0,3
8.949,1,1,1
8.95,1,0,2
8.951,0,0,6
8.952,0,0,3
8.953,1,1,1
8.954,1,0,2
8.955,0,0,6
8.956,1,0,0
8.957,0,0,1
8.958,1,0,2
8.959,1,0,6
8.96,0,0,3
8.961,1,1,1
8.962,1,0,2
8.963,1,0,6
8.964,1,0,0
8.965,1,0,1
8.966,1,0,2
8.967,1,0,6
8.968,0,0,3
8.969,1,1,1
8.97,1,0,2
8.971,0,0,6
8.972,0,0,0
8.973,1,0,1
8.974,1,0,2
8.975,0,0,7
8.976,0,0,3
8.977,0,1,1
8.978,0,0,5
8.979,0,0,7
8.98,1,0,0
8.981,0,0,4
8.982,0,0,5
8.983,1,0,6
8.984,1,0,0
8.985,1,0,1
8.986,0,0,5
8.987,1,0,6
8.988,1,0,0
8.989,0,0,1
8.99,0,0,2
8.991,1,0,6
8.992,1,0,0
8.993,1,0,1
8.994,0,0,2
8.995,0,0,6
8.996,1,0,0
8.997,0,0,1
8.998,1,0,2
8.999,1,0,6
9,1,0,0
9.001,1,0,1
9.002,1,0,2
9.003,1,0,6
9.004,0,0,0
9.005,1,0,1
9.006,1,0,2
9.007,0,0,7
9.008,1,0,3
9.009,1,1,1
9.01,1,0,2
9.011,1,0,6
9.012,1,0,0
9.013,1,0,1
9.014,1,0,2
9.015,1,0,6
9.016,0,0,0
9.017,1,0,1
9.018,0,0,5
9.019,1,0,6
9.02,0,0,3
9.021,1,1,1
9.022,1,0,2
9.023,1,0,6
9.024,1,0,0
9.025,1,0,1
9.026,1,0,2
9.027,1,0,6
9.028,0,0,3
9.029,1,1,1
9.03,0,0,5
9.031,1,0,7
9.032,1,0,3
9.033,1,1,1
9.034,0,0,2
9.035,1,0,6
9.036,1,0,0
9.037,1,0,1
9.038,0,0,5
9.039,0,0,7
9.04,1,0,3
9.041,1,1,1
9.042,0,0,2
9.043,1,0,6
9.044,1,0,0
9.045,1,0,1
9.046,1,0,2
9.047,0,0,6
9.048,0,0,0
9.049,1,0,1
9.05,0,0,2
9.051,1,0,6
9.052,1,0,0
9.053,0,0,1
9.054,1,0,2
9.055,1,0,6
9.056,0,0,0
9.057,1,0,1
9.058,1,0,2
9.059,0,0,7
9.06,0,0,3
9.061,0,1,4
9.062,0,0,5
9.063,1,0,7
9.064,0,0,3
9.065,0,1,4
9.066,1,0,2
9.067,1,0,6
9.068,0,0,0
9.069,0,0,1
9.07,1,0,2
9.071,0,0,7
9.072,1,0,3
9.073,1,1,1
9.074,0,0,5
9.075,0,0,7
9.076,1,0,0
9.077,1,0,1
9.078,0,0,2
9.079,1,0,6
9.08,0,0,0
9.081,1,0,1
9.082,1,0,2
9.083,0,0,6
9.084,0,0,3
9.085,1,1,1
9.086,0,0,2
9.087,1,0,6
9.088,0,0,0
9.089,1,0,1
9.09,0,0,5
9.091,1,0,7
9.092,0,0,3
9.093,0,1,4
9.094,1,0,2
9.095,1,0,6
9.096,0,0,3
9.097,1,1,1
9.098,0,0,2
9.099,1,0,6
9.1,1,0,0
9.101,0,0,1
9.102,1,0,2
9.103,1,0,6
9.104,0,0,0
9.105,0,0,4
9.106,1,0,5
9.107,0,0,7
9.108,1,0,3
9.109,0,1,1
9.11,0,0,2
9.111,0,0,7
9.112,0,0,3
9.113,0,1,4
9.114,1,0,2
9.115,1,0,6
9.116,1,0,0
9.117,1,0,1
9.118,1,0,2
9.119,0,0,7
9.12,1,0,3
9.121,1,1,1
9.122,0,0,2
9.123,1,0,6
9.124,0,0,3
9.125,1,1,1
9.126,1,0,2
9.127,1,0,6
9.128,1,0,0
9.129,0,0,4
9.13,0,0,5
9.131,0,0,7
9.132,0,0,3
9.133,1,1,1
9.134,0,0,5
9.135,1,0,7
9.136,1,0,0
9.137,1,0,1
9.138,0,0,2
9.139,1,0,6
9.14,0,0,0
9.141,0,0,1
9.142,0,0,5
9.143,0,0,7
9.144,1,0,3
9.145,1,1,1
9.146,1,0,2
9.147,0,0,7
9.148,1,0,3
9.149,1,1,1
9.15,1,0,2
9.151,0,0,7
9.152,0,0,3
9.153,1,1,1
9.154,1,0,2
9.155,1,0,6
9.156,0,0,3
9.157,0,1,4
9.158,0,0,5
9.159,1,0,6
9.16,1,0,0
9.161,0,0,4
9.162,0,0,5
9.163,0,0,7
9.164,0,0,3
9.165,1,1,1
9.166,1,0,2
9.167,1,0,6
9.168,0,0,0
9.169,1,0,1
9.17,0,0,5
9.171,0,0,7
9.172,1,0,3
9.173,1,1,1
9.174,1,0,2
9.175,1,0,6
9.176,1,0,0
9.177,0,0,1
9.178,0,0,2
9.179,1,0,6
9.18,0,0,0
9.181,0,0,1
9.182,1,0,2
9.183,1,0,6
9.184,1,0,0
9.185,1,0,1
9.186,1,0,2
9.187,1,0,6
9.188,0,0,3
9.189,1,1,1
9.19,1,0,2
9.191,1,0,6
9.192,0,0,0
9.193,0,0,1
9.194,1,0,2
9.195,1,0,6
9.196,1,0,0
9.197,1,0,1
9.198,0,0,2
9.199,0,0,6
9.2,0,0,0
9.201,1,0,1
9.202,0,0,2
9.203,0,0,6
9.204,1,0,0
9.205,0,0,1
9.206,1,0,2
9.207,0,0,7
9.208,1,0,3
9.209,0,1,4
9.21,0,0,5
9.211,1,0,6
9.212,1,0,0
9.213,0,0,1
9.214,1,0,2
9.215,0,0,7
9.216,0,0,3
9.217,0,1,4
9.218,0,0,5
9.219,1,0,7
9.22,0,0,3
9.221,1,1,1
9.222,0,0,5
9.223,1,0,6
9.224,1,0,0
9.225,0,0,4
9.226,0,0,5
9.227,1,0,7
9.228,0,0,3
9.229,1,1,1
9.23,0,0,5
9.231,1,0,7
9.232,1,0,0
9.233,0,0,4
9.234,0,0,5
9.235,1,0,6
9.236,1,0,0
9.237,1,0,1
9.238,0,0,5
9.239,1,0,6
9.24,1,0,0
9.241,1,0,1
9.242,1,0,2
9.243,0,0,6
9.244,1,0,0
9.245,1,0,1
9.246,0,0,5
9.247,0,0,7
9.248,1,0,0
9.249,0,0,4
9.25,1,0,5
9.251,0,0,7
9.252,0,0,3
9.253,0,1,1
9.254,0,0,2
9.255,0,0,6
9.256,1,0,0
9.257,0,0,4
9.258,1,0,5
9.259,1,0,7
9.26,1,0,3
9.261,0,1,4
9.262,0,0,5
9.263,1,0,7
9.264,0,0,3
9.265,1,1,1
9.266,1,0,2
9.267,0,0,7
9.268,1,0,3
9.269,1,1,1
9.27,0,0,2
9.271,0,0,7
9.272,1,0,0
9.273,1,0,1
9.274,0,0,2
9.275,0,0,7
9.276,1,0,0
9.277,1,0,1
9.278,0,0,5
9.279,1,0,7
9.28,1,0,0
9.281,1,0,1
9.282,0,0,2
9.283,1,0,6
9.284,0,0,0
9.285,0,0,4
9.286,0,0,5
9.287,0,0,7
9.288,0,0,3
9.289,0,1,4
9.29,0,0,5
9.291,1,0,7
9.292,1,0,0
9.293,0,0,4
9.294,0,0,5
9.295,1,0,6
9.296,0,0,3
9.297,0,1,1
9.298,0,0,5
9.299,1,0,7
9.3,1,0,0
9.301,0,0,4
9.302,1,0,5
9.303,0,0,7
9.304,1,0,3
9.305,0,1,1
9.306,0,0,5
9.307,0,0,7
9.308,0,0,3
9.309,1,1,1
9.31,1,0,2
9.311,1,0,6
9.312,0,0,3
9.313,1,1,1
9.314,0,0,5
9.315,1,0,7
9.316,1,0,0
9.317,0,0,4
9.318,0,0,5
9.319,0,0,7
9.32,1,0,0
9.321,1,0,1
9.322,1,0,2
9.323,0,0,7
9.324,1,0,0
9.325,0,0,1
9.326,1,0,2
9.327,0,0,6
9.328,0,0,3
9.329,1,1,1
9.33,0,0,2
9.331,1,0,6
9.332,1,0,0
9.333,0,0,1
9.334,0,0,2
9.335,0,0,6
9.336,1,0,0
9.337,0,0,1
9.338,0,0,5
9.339,0,0,7
9.34,1,0,0
9.341,1,0,1
9.342,1,0,2
9.343,0,0,7
9.344,1,0,0
9.345,1,0,1
9.346,0,0,2
9.347,0,0,6
9.348,1,0,0
9.349,0,0,4
9.35,1,0,5
9.351,0,0,7
9.352,0,0,3
9.353,1,1,1
9.354,1,0,2
9.355,0,0,6
9.356,0,0,0
9.357,0,0,1
9.358,1,0,2
9.359,1,0,6
9.36,1,0,0
9.361,0,0,1
9.362,0,0,2
9.363,1,0,6
9.364,1,0,0
9.365,1,0,1
9.366,1,0,2
9.367,0,0,7
9.368,0,0,3
9.369,1,1,1
9.37,0,0,2
9.371,1,0,6
9.372,0,0,3
9.373,1,1,1
9.374,1,0,2
9.375,0,0,7
9.376,1,0,3
9.377,1,1,1
9.378,0,0,2
9.379,0,0,6
9.38,0,0,3
9.381,1,1,1
9.382,0,0,2
9.383,1,0,6
9.384,1,0,0
9.385,1,0,1
9.386,1,0,2
9.387,1,0,6
9.388,0,0,0
9.389,0,0,4
9.39,1,0,2
9.391,1,0,6
9.392,0,0,0
9.393,0,0,4
9.394,1,0,2
9.395,1,0,6
9.396,1,0,0
9.397,0,0,4
9.398,0,0,5
9.399,0,0,7
9.4,0,0,3
9.401,0,1,4
9.402,1,0,2
9.403,0,0,6
9.404,0,0,0
9.405,1,0,1
9.406,1,0,2
9.407,0,0,7
9.408,1,0,3
9.409,0,1,1
9.41,0,0,5
9.411,1,0,6
9.412,1,0,0
9.413,1,0,1
9.414,0,0,5
9.415,1,0,7
9.416,0,0,3
9.417,1,1,1
9.418,0,0,5
9.419,1,0,7
9.42,0,0,3
9.421,0,1,4
9.422,1,0,2
9.423,1,0,6
9.424,0,0,3
9.425,0,1,1
9.426,1,0,2
9.427,0,0,7
9.428,1,0,0
9.429,1,0,1
9.43,1,0,2
9.431,1,0,6
9.432,0,0,0
9.433,1,0,1
9.434,0,0,5
9.435,0,0,7
9.436,0,0,3
9.437,0,1,4
9.438,0,0,5
9.439,0,0,7
9.44,0,0,3
9.441,1,1,1
9.442,0,0,2
9.443,0,0,6
9.444,0,0,0
9.445,0,0,1
9.446,1,0,2
9.447,0,0,6
9.448,1,0,0
9.449,1,0,1
9.45,1,0,2
9.451,0,0,7
9.452,1,0,0
9.453,0,0,4
9.454,0,0,5
9.455,1,0,6
9.456,0,0,3
9.457,1,1,1
9.458,1,0,2
9.459,1,0,6
9.46,1,0,0
9.461,1,0,1
9.462,0,0,2
9.463,1,0,6
9.464,0,0,3
9.465,1,1,1
9.466,0,0,5
9.467,1,0,7
9.468,1,0,0
9.469,0,0,4
9.47,1,0,2
9.471,1,0,6
9.472,0,0,3
9.473,1,1,1
9.474,0,0,2
9.475,1,0,6
9.476,1,0,0
9.477,0,0,4
9.478,0,0,5
9.479,1,0,7
9.48,1,0,3
9.481,0,1,1
9.482,1,0,2
9.483,0,0,6
9.484,1,0,0
9.485,0,0,4
9.486,0,0,5
9.487,1,0,7
9.488,1,0,3
9.489,1,1,1
9.49,0,0,2
9.491,0,0,7
9.492,0,0,3
9.493,0,1,4
9.494,1,0,2
9.495,1,0,6
9.496,1,0,0
9.497,0,0,4
9.498,0,0,5
9.499,1,0,7
9.5,0,0,3
9.501,1,1,1
9.502,1,0,2
9.503,0,0,6
9.504,0,0,0
9.505,0,0,1
9.506,0,0,5
9.507,0,0,7
9.508,0,0,3
9.509,0,1,1
9.51,1,0,2
9.511,1,0,6
9.512,1,0,0
9.513,0,0,1
9.514,1,0,2
9.515,0,0,7
9.516,0,0,3
9.517,1,1,1
9.518,1,0,2
9.519,0,0,6
9.52,1,0,0
9.521,1,0,1
9.522,0,0,2
9.523,0,0,6
9.524,1,0,0
9.525,1,0,1
9.526,0,0,2
9.527,0,0,7
9.528,0,0,3
9.529,1,1,1
9.53,1,0,2
9.531,1,0,6
9.532,0,0,0
9.533,1,0,1
9.534,0,0,2
9.535,1,0,6
9.536,0,0,3
9.537,0,1,4
9.538,0,0,5
9.539,0,0,7
9.54,1,0,3
9.541,0,1,1
9.542,1,0,2
9.543,0,0,7
9.544,0,0,3
9.545,0,1,4
9.546,0,0,5
9.547,1,0,7
9.548,1,0,3
9.549,1,1,1
9.55,1,0,2
9.551,1,0,6
9.552,1,0,0
9.553,0,0,1
9.554,1,0,2
9.555,0,0,6
9.556,1,0,0
9.557,0,0,1
9.558,1,0,2
9.559,0,0,7
9.56,1,0,0
9.561,0,0,1
9.562,1,0,2
9.563,0,0,6
9.564,0,0,3
9.565,1,1,1
9.566,0,0,2
9.567,1,0,6
9.568,0,0,0
9.569,1,0,1
9.57,0,0,2
9.571,0,0,7
9.572,1,0,3
9.573,1,1,1
9.574,1,0,2
9.575,0,0,7
9.576,0,0,3
9.577,1,1,1
9.578,0,0,2
9.579,1,0,6
9.58,1,0,0
9.581,1,0,1
9.582,0,0,2
9.583,0,0,7
9.584,1,0,3
9.585,1,1,1
9.586,0,0,2
9.587,1,0,6
9.588,0,0,3
9.589,0,1,1
9.59,0,0,2
9.591,0,0,7
9.592,0,0,3
9.593,1,1,1
9.594,1,0,2
9.595,1,0,6
9.596,0,0,0
9.597,0,0,4
9.598,0,0,5
9.599,0,0,7
9.6,0,0,3
9.601,1,1,1
9.602,0,0,2
9.603,0,0,7
9.604,0,0,3
9.605,0,1,1
9.606,0,0,2
9.607,1,0,6
9.608,0,0,0
9.609,1,0,1
9.61,0,0,5
9.611,1,0,7
9.612,1,0,0
9.613,0,0,4
9.614,0,0,5
9.615,0,0,7
9.616,0,0,3
9.617,0,1,1
9.618,1,0,2
9.619,0,0,6
9.62,0,0,0
9.621,0,0,4
9.622,1,0,5
9.623,0,0,7
9.624,0,0,3
9.625,0,1,4
9.626,1,0,2
9.627,0,0,7
9.628,0,0,3
9.629,0,1,4
9.63,1,0,5
9.631,1,0,7
9.632,1,0,3
9.633,0,1,1
9.634,0,0,2
9.635,0,0,7
9.636,0,0,3
9.637,0,1,1
9.638,1,0,2
9.639,0,0,7
9.64,1,0,3
9.641,1,1,1
9.642,0,0,2
9.643,0,0,6
9.644,1,0,0
9.645,0,0,4
9.646,0,0,5
9.647,0,0,7
9.648,0,0,3
9.649,1,1,1
9.65,0,0,2
9.651,1,0,6
9.652,0,0,0
9.653,1,0,1
9.654,0,0,5
9.655,0,0,7
9.656,0,0,3
9.657,1,1,1
9.658,1,0,2
9.659,1,0,6
9.66,0,0,0
9.661,1,0,1
9.662,1,0,2
9.663,1,0,6
9.664,0,0,3
9.665,1,1,1
9.666,1,0,2
9.667,1,0,6
9.668,1,0,0
9.669,1,0,1
9.67,1,0,2
9.671,0,0,7
9.672,1,0,3
9.673,1,1,1
9.674,0,0,2
9.675,0,0,6
9.676,1,0,0
9.677,0,0,1
9.678,0,0,2
9.679,0,0,6
9.68,0,0,0
9.681,1,0,1
9.682,1,0,2
9.683,1,0,6
9.684,1,0,0
9.685,0,0,4
9.686,1,0,5
9.687,1,0,7
9.688,0,0,3
9.689,0,1,1
9.69,0,0,2
9.691,1,0,6
9.692,0,0,3
9.693,1,1,1
9.694,1,0,2
9.695,0,0,6
9.696,0,0,0
9.697,0,0,1
9.698,1,0,2
9.699,0,0,6
9.7,0,0,3
9.701,0,1,4
9.702,0,0,5
9.703,0,0,7
9.704,1,0,0
9.705,0,0,4
9.706,0,0,5
9.707,0,0,7
9.708,0,0,3
9.709,0,1,4
9.71,0,0,5
9.711,0,0,7
9.712,0,0,3
9.713,0,1,1
9.714,0,0,2
9.715,1,0,6
9.716,0,0,0
9.717,0,0,1
9.718,0,0,5
9.719,0,0,7
9.72,1,0,0
9.721,0,0,4
9.722,1,0,5
9.723,0,0,7
9.724,0,0,3
9.725,1,1,1
9.726,1,0,2
9.727,0,0,7
9.728,0,0,3
9.729,0,1,1
9.73,1,0,2
9.731,1,0,6
9.732,1,0,0
9.733,0,0,1
9.734,0,0,2
9.735,0,0,6
9.736,1,0,0
9.737,0,0,1
9.738,0,0,5
9.739,0,0,7
9.74,1,0,3
9.741,0,1,4
9.742,1,0,5
9.743,1,0,7
9.744,0,0,3
9.745,0,1,4
9.746,0,0,5
9.747,0,0,7
9.748,0,0,3
9.749,1,1,1
9.75,1,0,2
9.751,0,0,6
9.752,0,0,0
9.753,1,0,1
9.754,0,0,2
9.755,0,0,7
9.756,1,0,3
9.757,0,1,1
9.758,0,0,2
9.759,1,0,6
9.76,1,0,0
9.761,1,0,1
9.762,0,0,2
9.763,0,0,6
9.764,1,0,0
9.765,1,0,1
9.766,0,0,5
9.767,0,0,7
9.768,0,0,3
9.769,1,1,1
9.77,0,0,5
9.771,0,0,7
9.772,1,0,3
9.773,0,1,4
9.774,1,0,5
9.775,1,0,6
9.776,0,0,3
9.777,1,1,1
9.778,1,0,2
9.779,1,0,6
9.78,1,0,0
9.781,1,0,1
9.782,1,0,2
9.783,0,0,6
9.784,1,0,0
