"time","Out1[1]","Out1[2]","Out6[1]","Out6[2]","Out6[3]","Out6[4]","Out6[5]","Out6[6]","Out7","Out8.signal1","Out8.signal2","Out9","Out10","Out11","Out2","Out3","Out4","Out5"
9,1,0.41211848524175659,1,0,0,0,1,0,0.66296923008217934,0.41211848524175659,1,0.58491719289176336,0.10020417129157635,6,4,0,12,12
9.01,1,0.40298672872464775,1,0,0,0,1,0,0.41211848524175376,0.40298672872464775,1,0.58491719289176336,0.082423697048350758,6,4,0,12,12
9.02,1,0.39381467387048763,1,0,0,0,1,0,0.41211848524175376,0.39381467387048763,1,0.58491719289176336,0.082423697048350758,6,4,0,12,12
9.03,1,0.38460323787711825,1,0,0,0,1,0,0.41211848524175376,0.38460323787711825,1,0.39381467387048813,0.082423697048350758,6,4,0,12,12
9.04,1,0.3753533418804611,1,0,0,0,1,0,0.41211848524175376,0.3753533418804611,1,0.39381467387048813,0.082423697048350758,6,4,0,12,12
9.05,1,0.36606591086241103,1,0,0,0,1,0,0.41211848524175376,0.36606591086241103,1,0.39381467387048813,0.082423697048350758,6,4,0,12,12
9.06,1,0.35674187355832859,1,0,0,0,1,0,0.41211848524175376,0.35674187355832859,1,0.39381467387048813,0.082423697048350758,6,4,0,12,12
9.07,1,0.34738216236417424,1,0,0,0,1,0,0.41211848524175376,0.34738216236417424,1,0.39381467387048813,0.082423697048350758,6,4,0,12,12
9.08,1,0.3379877132432676,1,0,0,0,1,0,0.41211848524175376,0.3379877132432676,1,0.39381467387048813,0.082423697048350758,6,4,0,12,12
9.09,1,0.32855946563269217,1,0,0,0,1,0,0.41211848524175376,0.32855946563269217,1,0.39381467387048813,0.082423697048350758,6,3,0,12,12
9.1,1,0.31909836234935213,1,0,0,0,1,0,0.41211848524175376,0.31909836234935213,1,0.39381467387048813,0.082423697048350758,6,3,0,12,12
9.11,1,0.30960534949569152,1,0,0,0,1,0,0.41211848524175376,0.30960534949569152,1,0.39381467387048813,0.063819672469869859,6,3,0,12,12
9.12,1,0.30008137636508325,1,0,0,0,1,0,0.41211848524175376,0.30008137636508325,1,0.39381467387048813,0.063819672469869859,6,3,0,12,12
9.13,1,0.29052739534690719,1,0,0,0,1,0,0.41211848524175376,0.29052739534690719,1,0.39381467387048813,0.063819672469869859,6,3,0,12,12
9.14,1,0.28094436183130178,1,0,0,0,1,0,0.41211848524175376,0.28094436183130178,1,0.39381467387048813,0.063819672469869859,6,3,0,12,12
9.15,1,0.27133323411363275,1,0,0,0,1,0,0.41211848524175376,0.27133323411363275,1,0.39381467387048813,0.063819672469869859,6,3,0,12,12
9.16,1,0.26169497329866259,1,0,0,0,1,0,0.41211848524175376,0.26169497329866259,1,0.39381467387048813,0.063819672469869859,6,3,0,12,12
9.17,1,0.25203054320444102,1,0,0,0,1,0,0.41211848524175376,0.25203054320444102,1,0.39381467387048813,0.063819672469869859,6,3,0,12,12
9.18,1,0.24234091026592378,1,0,0,0,1,0,0.41211848524175376,0.24234091026592378,1,0.39381467387048813,0.063819672469869859,6,2,0,12,12
9.19,1,0.23262704343833002,1,0,0,0,1,0,0.41211848524175376,0.23262704343833002,1,0.39381467387048813,0.063819672469869859,6,2,0,12,12
9.2,1,0.22288991410024592,1,0,0,0,1,0,0.41211848524175376,0.22288991410024592,1,0.39381467387048813,0.063819672469869859,6,2,0,12,12
9.21,1,0.2131304959564945,1,0,0,0,1,0,0.41211848524175376,0.2131304959564945,1,0.39381467387048813,0.044577982820048975,6,2,0,12,12
9.22,1,0.20334976494075557,1,0,0,0,1,0,0.41211848524175376,0.20334976494075557,1,0.39381467387048813,0.044577982820048975,6,2,0,12,12
9.23,1,0.19354869911798017,1,0,0,0,1,0,0.41211848524175376,0.19354869911798017,1,0.39381467387048813,0.044577982820048975,6,2,0,12,12
9.24,1,0.183728278586583,1,0,0,0,1,0,0.41211848524175376,0.183728278586583,1,0.39381467387048813,0.044577982820048975,6,2,0,12,12
9.25,1,0.17388948538043356,1,0,0,0,1,0,0.41211848524175376,0.17388948538043356,1,0.18372827858658386,0.044577982820048975,6,2,0,12,12
9.26,1,0.1640333033706535,1,0,0,0,1,0,0.41211848524175376,0.1640333033706535,1,0.18372827858658386,0.044577982820048975,6,1,0,12,12
9.27,1,0.15416071816723032,1,0,0,0,1,0,0.41211848524175376,0.15416071816723032,1,0.18372827858658386,0.044577982820048975,6,1,0,12,12
9.28,1,0.14427271702045727,1,0,0,0,1,0,0.41211848524175376,0.14427271702045727,1,0.18372827858658386,0.044577982820048975,6,1,0,12,12
9.29,1,0.1343702887222073,1,0,0,0,1,0,0.41211848524175376,0.1343702887222073,1,0.18372827858658386,0.044577982820048975,6,1,0,12,12
9.3,1,0.12445442350706171,1,0,0,0,1,0,0.41211848524175376,0.12445442350706171,1,0.18372827858658386,0.044577982820048975,6,1,0,12,12
9.31,1,0.11452611295327708,1,0,0,0,1,0,0.12445442350706069,0.11452611295327708,1,0.18372827858658386,0.024890884701412139,6,1,0,12,12
9.32,1,0.10458634988363526,1,0,0,0,1,0,0.12445442350706069,0.10458634988363526,1,0.18372827858658386,0.024890884701412139,6,1,0,12,12
9.33,1,0.094636128266160052,1,0,0,0,1,0,0.12445442350706069,0.094636128266160052,1,0.18372827858658386,0.024890884701412139,6,1,0,12,12
9.34,1,0.084676443114721417,1,0,0,0,1,0,0.12445442350706069,0.084676443114721417,1,0.18372827858658386,0.024890884701412139,6,1,0,12,12
9.35,1,0.074708290389534776,1,0,0,0,1,0,0.12445442350706069,0.074708290389534776,1,0.18372827858658386,0.024890884701412139,6,0,0,12,12
9.36,1,0.064732666897565891,1,0,0,0,1,0,0.12445442350706069,0.064732666897565891,1,0.18372827858658386,0.024890884701412139,6,0,0,12,12
9.37,1,0.054750570192849179,1,0,0,0,1,0,0.12445442350706069,0.054750570192849179,1,0.18372827858658386,0.024890884701412139,6,0,0,12,12
9.38,1,0.044762998476740277,1,0,0,0,1,0,0.12445442350706069,0.044762998476740277,1,0.18372827858658386,0.024890884701412139,6,0,0,12,12
9.39,1,0.034770950498086081,1,0,0,0,1,0,0.12445442350706069,0.034770950498086081,1,0.18372827858658386,0.024890884701412139,6,0,0,12,12
9.4,1,0.024775425453357765,1,0,0,0,1,0,0.12445442350706069,0.024775425453357765,1,0.18372827858658386,0.024890884701412139,6,0,0,12,12
9.41,1,0.014777422886730236,1,0,0,0,1,0,0.12445442350706069,0.014777422886730236,1,0.18372827858658386,0.0049550850906713659,6,0,0,12,12
9.42,1,0.0047779425901285115,1,0,0,0,1,0,0.12445442350706069,0.0047779425901285115,1,0.18372827858658386,0.0049550850906713659,6,0,0,12,12
9.43,1,-0.0052220154967506207,1,0,0,0,1,0,0.12445442350706069,-0.0052220154967506207,1,0.18372827858658386,0.0049550850906713659,6,-1,-1,12,12
9.44,1,-0.015221451386431743,1,0,0,0,1,0,0.12445442350706069,-0.015221451386431743,1,0.18372827858658386,0.0049550850906713659,6,-1,-1,12,12
9.45,1,-0.025219365143660497,1,0,0,0,1,0,0.12445442350706069,-0.025219365143660497,1,0.18372827858658386,0.0049550850906713659,6,-1,-1,12,12
9.46,1,-0.03521475698538918,1,0,0,0,1,0,0.12445442350706069,-0.03521475698538918,1,0.18372827858658386,0.0049550850906713659,6,-1,-1,12,12
9.47,1,-0.045206627380764856,1,0,0,0,1,0,0.12445442350706069,-0.045206627380764856,1,-0.035214756985387979,0.0049550850906713659,6,-1,-1,12,12
9.48,1,-0.055193977151074512,1,0,0,0,1,0,0.12445442350706069,-0.055193977151074512,1,-0.035214756985387979,0.0049550850906713659,6,-1,-1,12,12
9.49,1,-0.065175807569663902,1,0,0,0,1,0,0.12445442350706069,-0.065175807569663902,1,-0.035214756985387979,0.0049550850906713659,6,-1,-1,12,12
9.5,1,-0.075151120461809301,1,0,0,0,1,0,0.12445442350706069,-0.075151120461809301,1,-0.035214756985387979,0.0049550850906713659,6,-1,-1,12,12
9.51,1,-0.085118918304534261,1,0,0,0,1,0,0.12445442350706069,-0.085118918304534261,1,-0.035214756985387979,-0.015030224092362033,6,-2,-1,12,12
9.52,1,-0.095078204326360952,1,0,0,0,1,0,0.12445442350706069,-0.095078204326360952,1,-0.035214756985387979,-0.015030224092362033,6,-2,-1,12,12
9.53,1,-0.10502798260698659,1,0,0,0,1,0,0.12445442350706069,-0.10502798260698659,1,-0.035214756985387979,-0.015030224092362033,6,-2,-1,12,12
9.54,1,-0.11496725817687631,1,0,0,0,1,0,0.12445442350706069,-0.11496725817687631,1,-0.035214756985387979,-0.015030224092362033,6,-2,-1,12,12
9.55,1,-0.12489503711675232,1,0,0,0,1,0,0.12445442350706069,-0.12489503711675232,1,-0.035214756985387979,-0.015030224092362033,6,-2,-1,12,12
9.56,1,-0.13481032665699549,1,0,0,0,1,0,0.12445442350706069,-0.13481032665699549,1,-0.035214756985387979,-0.015030224092362033,6,-2,-1,12,12
9.57,1,-0.14471213527691454,1,0,0,0,1,0,0.12445442350706069,-0.14471213527691454,1,-0.035214756985387979,-0.015030224092362033,6,-2,-1,12,12
9.58,1,-0.15459947280389894,1,0,0,0,1,0,0.12445442350706069,-0.15459947280389894,1,-0.035214756985387979,-0.015030224092362033,6,-2,-1,12,12
9.59,1,-0.16447135051243542,1,0,0,0,1,0,0.12445442350706069,-0.16447135051243542,1,-0.035214756985387979,-0.015030224092362033,6,-2,-1,12,12
9.6,1,-0.17432678122297965,1,0,0,0,1,0,0.12445442350706069,-0.17432678122297965,1,-0.035214756985387979,-0.015030224092362033,6,-3,-1,12,12
9.61,1,-0.18416477940067341,1,0,0,0,1,0,-0.17432678122298034,-0.18416477940067341,1,-0.035214756985387979,-0.034865356244596073,6,-3,-1,12,12
9.62,1,-0.19398436125389898,1,0,0,0,1,0,-0.17432678122298034,-0.19398436125389898,1,-0.035214756985387979,-0.034865356244596073,6,-3,-1,12,12
9.63,1,-0.20378454483265052,1,0,0,0,1,0,-0.17432678122298034,-0.20378454483265052,1,-0.035214756985387979,-0.034865356244596073,6,-3,-1,12,12
9.64,1,-0.21356435012673869,1,0,0,0,1,0,-0.17432678122298034,-0.21356435012673869,1,-0.035214756985387979,-0.034865356244596073,6,-3,-1,12,12
9.65,1,-0.22332279916378389,1,0,0,0,1,0,-0.17432678122298034,-0.22332279916378389,1,-0.035214756985387979,-0.034865356244596073,6,-3,-1,12,12
9.66,1,-0.2330589161070144,1,0,0,0,1,0,-0.17432678122298034,-0.2330589161070144,1,-0.035214756985387979,-0.034865356244596073,6,-3,-1,12,12
9.67,1,-0.24277172735284935,1,0,0,0,1,0,-0.17432678122298034,-0.24277172735284935,1,-0.035214756985387979,-0.034865356244596073,6,-3,-1,12,12
9.68,1,-0.25246026162825808,1,0,0,0,1,0,-0.17432678122298034,-0.25246026162825808,1,-0.035214756985387979,-0.034865356244596073,6,-4,-1,12,12
9.69,1,-0.2621235500878869,1,0,0,0,1,0,-0.17432678122298034,-0.2621235500878869,1,-0.25246026162825835,-0.034865356244596073,6,-4,-1,12,12
9.7,1,-0.27176062641094417,1,0,0,0,1,0,-0.17432678122298034,-0.27176062641094417,1,-0.25246026162825835,-0.034865356244596073,6,-4,-1,12,12
9.71,1,-0.28137052689782505,1,0,0,0,1,0,-0.17432678122298034,-0.28137052689782505,1,-0.25246026162825835,-0.054352125282188593,6,-4,-1,12,12
9.72,1,-0.2909522905664908,1,0,0,0,1,0,-0.17432678122298034,-0.2909522905664908,1,-0.25246026162825835,-0.054352125282188593,6,-4,-1,12,12
9.73,1,-0.30050495924855936,1,0,0,0,1,0,-0.17432678122298034,-0.30050495924855936,1,-0.25246026162825835,-0.054352125282188593,6,-4,-1,12,12
9.74,1,-0.31002757768512301,1,0,0,0,1,0,-0.17432678122298034,-0.31002757768512301,1,-0.25246026162825835,-0.054352125282188593,6,-4,-1,12,12
9.75,1,-0.31951919362227366,1,0,0,0,1,0,-0.17432678122298034,-0.31951919362227366,1,-0.25246026162825835,-0.054352125282188593,6,-4,-1,12,12
9.76,1,-0.32897885790632714,1,0,0,0,1,0,-0.17432678122298034,-0.32897885790632714,1,-0.25246026162825835,-0.054352125282188593,6,-4,-1,12,12
9.77,1,-0.33840562457873813,1,0,0,0,1,0,-0.17432678122298034,-0.33840562457873813,1,-0.25246026162825835,-0.054352125282188593,6,-5,-1,12,12
9.78,1,-0.34779855097069501,1,0,0,0,1,0,-0.17432678122298034,-0.34779855097069501,1,-0.25246026162825835,-0.054352125282188593,6,-5,-1,12,12
9.79,1,-0.35715669779738762,1,0,0,0,1,0,-0.17432678122298034,-0.35715669779738762,1,-0.25246026162825835,-0.054352125282188593,6,-5,-1,12,12
9.8,1,-0.36647912925192838,1,0,0,0,1,0,-0.17432678122298034,-0.36647912925192838,1,-0.25246026162825835,-0.054352125282188593,6,-5,-1,12,12
9.81,1,-0.37576491309894228,1,0,0,0,1,0,-0.17432678122298034,-0.37576491309894228,1,-0.25246026162825835,-0.073295825850385438,6,-5,-1,12,12
9.82,1,-0.38501312076778266,1,0,0,0,1,0,-0.17432678122298034,-0.38501312076778266,1,-0.25246026162825835,-0.073295825850385438,6,-5,-1,12,12
9.83,1,-0.39422282744538945,1,0,0,0,1,0,-0.17432678122298034,-0.39422282744538945,1,-0.25246026162825835,-0.073295825850385438,6,-5,-1,12,12
9.84,1,-0.40339311216876961,1,0,0,0,1,0,-0.17432678122298034,-0.40339311216876961,1,-0.25246026162825835,-0.073295825850385438,6,-5,-1,12,12
9.85,1,-0.41252305791709271,1,0,0,0,1,0,-0.17432678122298034,-0.41252305791709271,1,-0.25246026162825835,-0.073295825850385438,6,-5,-1,12,12
9.86,1,-0.42161175170339216,1,0,0,0,1,0,-0.17432678122298034,-0.42161175170339216,1,-0.25246026162825835,-0.073295825850385438,6,-6,-1,12,12
9.87,1,-0.43065828466586487,1,0,0,0,1,0,-0.17432678122298034,-0.43065828466586487,1,-0.25246026162825835,-0.073295825850385438,6,-6,-1,12,12
9.88,1,-0.43966175215875003,1,0,0,0,1,0,-0.17432678122298034,-0.43966175215875003,1,-0.25246026162825835,-0.073295825850385438,6,-6,-1,12,12
9.89,1,-0.44862125384280294,1,0,0,0,1,0,-0.17432678122298034,-0.44862125384280294,1,-0.25246026162825835,-0.073295825850385438,6,-6,-1,12,12
9.9,1,-0.45753589377532133,1,0,0,0,1,0,-0.17432678122298034,-0.45753589377532133,1,-0.25246026162825835,-0.073295825850385438,6,-6,-1,12,12
9.91,1,-0.46640478049974088,1,0,0,0,1,0,-0.45753589377532,-0.46640478049974088,1,-0.45753589377532133,-0.091507178755064006,6,-6,-1,12,12
9.92,1,-0.47522702713477982,1,0,0,0,1,0,-0.45753589377532,-0.47522702713477982,1,-0.45753589377532133,-0.091507178755064006,6,-6,-1,12,12
9.93,1,-0.48400175146312641,1,0,0,0,1,0,-0.45753589377532,-0.48400175146312641,1,-0.45753589377532133,-0.091507178755064006,6,-6,-1,12,12
9.94,1,-0.49272807601966023,1,0,0,0,1,0,-0.45753589377532,-0.49272807601966023,1,-0.45753589377532133,-0.091507178755064006,6,-6,-1,12,12
9.95,1,-0.50140512817919891,1,0,0,0,1,0,-0.45753589377532,-0.50140512817919891,1,-0.45753589377532133,-0.091507178755064006,6,-7,-1,12,12
9.96,1,-0.51003204024375437,1,0,0,0,1,0,-0.45753589377532,-0.51003204024375437,1,-0.45753589377532133,-0.091507178755064006,6,-7,-1,12,12
9.97,1,-0.51860794952931077,1,0,0,0,1,0,-0.45753589377532,-0.51860794952931077,1,-0.45753589377532133,-0.091507178755064006,6,-7,-1,12,12
9.98,1,-0.52713199845208603,1,0,0,0,1,0,-0.45753589377532,-0.52713199845208603,1,-0.45753589377532133,-0.091507178755064006,6,-7,-1,12,12
9.99,1,-0.53560333461429133,1,0,0,0,1,0,-0.45753589377532,-0.53560333461429133,1,-0.45753589377532133,-0.091507178755064006,6,-7,-1,12,12
10,1,-0.54402111088936977,1,0,0,0,1,0,-0.45753589377532,-0.54402111088936977,1,-0.45753589377532133,-0.091507178755064006,6,-7,-1,12,12
