"time","Step_Time","Step_Y0","Step_YFinal","SineWave_Amp","SineWave_Bias","SineWave_Freq","SineWave_Phase","SineWave6_Amp","SineWave6_Bias","SineWave6_Freq","SineWave6_Phase","SineWave1_Amp","SineWave1_Bias","SineWave1_Freq","SineWave1_Phase","Step2_Time","Step2_Y0","Step2_YFinal","SineWave3_Amp","SineWave3_Bias","SineWave3_Freq","SineWave3_Hsin","SineWave3_HCos","SineWave3_PSin","SineWave3_PCos","SineWave4_Amp","SineWave4_Bias","SineWave4_Freq","SineWave4_Phase","Step3_Time","Step3_Y0","Step3_YFinal","SineWave5_Amp","SineWave5_Bias","SineWave5_Freq","SineWave5_Hsin","SineWave5_HCos","SineWave5_PSin","SineWave5_PCos","SineWave7_Amp","SineWave7_Bias","SineWave7_Freq","SineWave7_Hsin","SineWave7_HCos","SineWave7_PSin","SineWave7_PCos","WeightedSampleTime_WtEt","Constant6_Value","Constant4_Value","Constant5_Value","Out1[1]","Out1[2]","Out6[1]","Out6[2]","Out6[3]","Out6[4]","Out6[5]","Out6[6]","Out7","Out8.signal1","Out8.signal2","Out9","Out10","Out11","Out2","Out3","Out4","Out5"
3.42,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.2748246703,1,0,0,0,1,0,-0.1577456941,-0.2748246703,1,-0.1577456941,-0.05110822041,6,-4,-1,12,12
3.43,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.2844257125,1,0,0,0,1,0,-0.1577456941,-0.2844257125,1,-0.1577456941,-0.05110822041,6,-4,-1,12,12
3.44,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.2939983124,1,0,0,0,1,0,-0.1577456941,-0.2939983124,1,-0.1577456941,-0.05110822041,6,-4,-1,12,12
3.45,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.3035415127,1,0,0,0,1,0,-0.1577456941,-0.3035415127,1,-0.1577456941,-0.05110822041,6,-4,-1,12,12
3.46,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.3130543591,1,0,0,0,1,0,-0.1577456941,-0.3130543591,1,-0.1577456941,-0.05110822041,6,-4,-1,12,12
3.47,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.3225359003,1,0,0,0,1,0,-0.1577456941,-0.3225359003,1,-0.1577456941,-0.05110822041,6,-4,-1,12,12
3.48,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.3319851882,1,0,0,0,1,0,-0.1577456941,-0.3319851882,1,-0.1577456941,-0.05110822041,6,-4,-1,12,12
3.49,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.3414012779,1,0,0,0,1,0,-0.1577456941,-0.3414012779,1,-0.1577456941,-0.05110822041,6,-5,-1,12,12
3.5,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.3507832277,1,0,0,0,1,0,-0.1577456941,-0.3507832277,1,-0.1577456941,-0.05110822041,6,-5,-1,12,12
3.51,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.3601300995,1,0,0,0,1,0,-0.1577456941,-0.3601300995,1,-0.1577456941,-0.07015664554,6,-5,-1,12,12
3.52,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.3694409585,1,0,0,0,1,0,-0.1577456941,-0.3694409585,1,-0.1577456941,-0.07015664554,6,-5,-1,12,12
3.53,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.3787148738,1,0,0,0,1,0,-0.1577456941,-0.3787148738,1,-0.3694409585,-0.07015664554,6,-5,-1,12,12
3.54,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.3879509179,1,0,0,0,1,0,-0.1577456941,-0.3879509179,1,-0.3694409585,-0.07015664554,6,-5,-1,12,12
3.55,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.3971481673,1,0,0,0,1,0,-0.1577456941,-0.3971481673,1,-0.3694409585,-0.07015664554,6,-5,-1,12,12
3.56,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.4063057021,1,0,0,0,1,0,-0.1577456941,-0.4063057021,1,-0.3694409585,-0.07015664554,6,-5,-1,12,12
3.57,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.4154226068,1,0,0,0,1,0,-0.1577456941,-0.4154226068,1,-0.3694409585,-0.07015664554,6,-5,-1,12,12
3.58,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.4244979695,1,0,0,0,1,0,-0.1577456941,-0.4244979695,1,-0.3694409585,-0.07015664554,6,-6,-1,12,12
3.59,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.4335308828,1,0,0,0,1,0,-0.1577456941,-0.4335308828,1,-0.3694409585,-0.07015664554,6,-6,-1,12,12
3.6,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.4425204433,1,0,0,0,1,0,-0.1577456941,-0.4425204433,1,-0.3694409585,-0.07015664554,6,-6,-1,12,12
3.61,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.4514657522,1,0,0,0,1,0,-0.4425204433,-0.4514657522,1,-0.3694409585,-0.08850408866,6,-6,-1,12,12
3.62,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.4603659148,1,0,0,0,1,0,-0.4425204433,-0.4603659148,1,-0.3694409585,-0.08850408866,6,-6,-1,12,12
3.63,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.4692200413,1,0,0,0,1,0,-0.4425204433,-0.4692200413,1,-0.3694409585,-0.08850408866,6,-6,-1,12,12
3.64,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.4780272461,1,0,0,0,1,0,-0.4425204433,-0.4780272461,1,-0.3694409585,-0.08850408866,6,-6,-1,12,12
3.65,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.4867866487,1,0,0,0,1,0,-0.4425204433,-0.4867866487,1,-0.3694409585,-0.08850408866,6,-6,-1,12,12
3.66,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.4954973729,1,0,0,0,1,0,-0.4425204433,-0.4954973729,1,-0.3694409585,-0.08850408866,6,-6,-1,12,12
3.67,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.5041585479,1,0,0,0,1,0,-0.4425204433,-0.5041585479,1,-0.3694409585,-0.08850408866,6,-7,-1,12,12
3.68,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.5127693074,1,0,0,0,1,0,-0.4425204433,-0.5127693074,1,-0.3694409585,-0.08850408866,6,-7,-1,12,12
3.69,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.5213287904,1,0,0,0,1,0,-0.4425204433,-0.5213287904,1,-0.3694409585,-0.08850408866,6,-7,-1,12,12
3.7,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.5298361409,1,0,0,0,1,0,-0.4425204433,-0.5298361409,1,-0.3694409585,-0.08850408866,6,-7,-1,12,12
3.71,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.5382905083,1,0,0,0,1,0,-0.4425204433,-0.5382905083,1,-0.3694409585,-0.1059672282,6,-7,-1,12,12
3.72,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.5466910471,1,0,0,0,1,0,-0.4425204433,-0.5466910471,1,-0.3694409585,-0.1059672282,6,-7,-1,12,12
3.73,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.5550369172,1,0,0,0,1,0,-0.4425204433,-0.5550369172,1,-0.3694409585,-0.1059672282,6,-7,-1,12,12
3.74,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.5633272841,1,0,0,0,1,0,-0.4425204433,-0.5633272841,1,-0.3694409585,-0.1059672282,6,-7,-1,12,12
3.75,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.5715613187,1,0,0,0,1,0,-0.4425204433,-0.5715613187,1,-0.5633272841,-0.1059672282,6,-7,-1,12,12
3.76,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.5797381977,1,0,0,0,1,0,-0.4425204433,-0.5797381977,1,-0.5633272841,-0.1059672282,6,-7,-1,12,12
3.77,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.5878571034,1,0,0,0,1,0,-0.4425204433,-0.5878571034,1,-0.5633272841,-0.1059672282,6,-8,-1,12,12
3.78,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.5959172238,1,0,0,0,1,0,-0.4425204433,-0.5959172238,1,-0.5633272841,-0.1059672282,6,-8,-1,12,12
3.79,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.603917753,1,0,0,0,1,0,-0.4425204433,-0.603917753,1,-0.5633272841,-0.1059672282,6,-8,-1,12,12
3.8,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.6118578909,1,0,0,0,1,0,-0.4425204433,-0.6118578909,1,-0.5633272841,-0.1059672282,6,-8,-1,12,12
3.81,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.6197368436,1,0,0,0,1,0,-0.4425204433,-0.6197368436,1,-0.5633272841,-0.1223715782,6,-8,-1,12,12
3.82,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.6275538231,1,0,0,0,1,0,-0.4425204433,-0.6275538231,1,-0.5633272841,-0.1223715782,6,-8,-1,12,12
3.83,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.6353080477,1,0,0,0,1,0,-0.4425204433,-0.6353080477,1,-0.5633272841,-0.1223715782,6,-8,-1,12,12
3.84,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.6429987421,1,0,0,0,1,0,-0.4425204433,-0.6429987421,1,-0.5633272841,-0.1223715782,6,-8,-1,12,12
3.85,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.6506251371,1,0,0,0,1,0,-0.4425204433,-0.6506251371,1,-0.5633272841,-0.1223715782,6,-8,-1,12,12
3.86,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.6581864701,1,0,0,0,1,0,-0.4425204433,-0.6581864701,1,-0.5633272841,-0.1223715782,6,-8,-1,12,12
3.87,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.665681985,1,0,0,0,1,0,-0.4425204433,-0.665681985,1,-0.5633272841,-0.1223715782,6,-8,-1,12,12
3.88,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.6731109323,1,0,0,0,1,0,-0.4425204433,-0.6731109323,1,-0.5633272841,-0.1223715782,6,-9,-1,12,12
3.89,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.6804725691,1,0,0,0,1,0,-0.4425204433,-0.6804725691,1,-0.5633272841,-0.1223715782,6,-9,-1,12,12
3.9,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.6877661592,1,0,0,0,1,0,-0.4425204433,-0.6877661592,1,-0.5633272841,-0.1223715782,6,-9,-1,12,12
3.91,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.6949909732,1,0,0,0,1,0,-0.6877661592,-0.6949909732,1,-0.5633272841,-0.1375532318,6,-9,-1,12,12
3.92,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.7021462887,1,0,0,0,1,0,-0.6877661592,-0.7021462887,1,-0.5633272841,-0.1375532318,6,-9,-1,12,12
3.93,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.7092313902,1,0,0,0,1,0,-0.6877661592,-0.7092313902,1,-0.5633272841,-0.1375532318,6,-9,-1,12,12
3.94,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.7162455691,1,0,0,0,1,0,-0.6877661592,-0.7162455691,1,-0.5633272841,-0.1375532318,6,-9,-1,12,12
3.95,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.7231881241,1,0,0,0,1,0,-0.6877661592,-0.7231881241,1,-0.5633272841,-0.1375532318,6,-9,-1,12,12
3.96,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.7300583608,1,0,0,0,1,0,-0.6877661592,-0.7300583608,1,-0.5633272841,-0.1375532318,6,-9,-1,12,12
3.97,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,1,0,1,0,1,0,1,1,0,1,0.2182296231,0.9758974493,-0.2182296231,0.9758974493,1,0,1,0.09983341665,0.9950041653,-0.09983341665,0.9950041653,0.2,1,12,12,1,-0.7368555924,1,0,0,0,1,0,-0.6877661592,-0.7368555924,1,-0.7300583608,-0.1375532318,6,-9,-1,12,12
