"time","OAT","fanspeed","valveopen","room.Awall","room.LWT","room.RATinit","room.cAir","room.cWater","room.eps","room.hAir","room.mdotat","room.mdotwt","room.rohAir","room.vAir","wall.TisurfInit","wall.TosurfInit","wall.aWall","wall.cWall","wall.hi","wall.ho","wall.lWall","wall.lambda_Wall","wall.rhoWall","RAT","wall.RAT","room.energy","room.Tisurf","wall.Tosurf","room.der(RAT)","room.der(energy)","wall.der(Tisurf)","wall.der(Tosurf)","room.DT","room.EWT","room.Qin","room.Qout","room.SAT","room.fs","room.mdota","room.mdotw","room.vo","wall.C","wall.R"
0.2665,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000033,16.00000033,0.1294550391,15.9997627,9.996920847,1.172880073e-006,0.4857599933,-0.0008906051193,-0.01155191399,0.4287280139,28.38172702,0.4857599933,0.05703197937,25.6000002,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.267,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000033,16.00000033,0.1296979191,15.99976225,9.996915071,1.172587315e-006,0.4857599932,-0.0008906057716,-0.01155190601,0.4286210005,28.38172702,0.4857599932,0.05713899273,25.6000002,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.2675,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000033,16.00000033,0.1299407991,15.99976181,9.996909295,1.172294556e-006,0.4857599932,-0.0008906064238,-0.01155189803,0.4285139871,28.38172702,0.4857599932,0.05724600613,25.6000002,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.268,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000034,16.00000034,0.1301836791,15.99976136,9.996903519,1.172001797e-006,0.4857599932,-0.000890607076,-0.01155189005,0.4284069736,28.38172702,0.4857599932,0.05735301958,25.6000002,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.2685,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000034,16.00000034,0.1304265591,15.99976092,9.996897743,1.171709038e-006,0.4857599932,-0.0008906077283,-0.01155188207,0.4282999601,28.38172702,0.4857599932,0.05746003307,25.6000002,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.269,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000034,16.00000034,0.1306694391,15.99976047,9.996891967,1.171416279e-006,0.4857599932,-0.0008906083805,-0.01155187409,0.4281929466,28.38172702,0.4857599932,0.0575670466,25.6000002,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.2695,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000034,16.00000034,0.1309123191,15.99976003,9.996886191,1.171123519e-006,0.4857599932,-0.0008906090328,-0.01155186611,0.428085933,28.38172702,0.4857599932,0.05767406018,25.6000002,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.27,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000034,16.00000034,0.1311551991,15.99975958,9.996880415,1.17083076e-006,0.4857599932,-0.000890609685,-0.01155185813,0.4279789194,28.38172702,0.4857599932,0.0577810738,25.6000002,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.2705,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000034,16.00000034,0.1313980791,15.99975914,9.996874639,1.170538001e-006,0.4857599932,-0.0008906103372,-0.01155185015,0.4278719057,28.38172702,0.4857599932,0.05788808746,25.6000002,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.271,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000034,16.00000034,0.1316409591,15.99975869,9.996868864,1.170245241e-006,0.4857599931,-0.0008906109895,-0.01155184217,0.427764892,28.38172702,0.4857599931,0.05799510116,25.6000002,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.2715,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000034,16.00000034,0.131883839,15.99975825,9.996863088,1.169952481e-006,0.4857599931,-0.0008906116417,-0.01155183419,0.4276578782,28.38172702,0.4857599931,0.05810211491,25.6000002,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.272,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000034,16.00000034,0.132126719,15.9997578,9.996857312,1.169659721e-006,0.4857599931,-0.0008906122939,-0.01155182621,0.4275508644,28.38172702,0.4857599931,0.0582091287,25.6000002,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.2725,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000034,16.00000034,0.132369599,15.99975736,9.996851536,1.169366961e-006,0.4857599931,-0.0008906129462,-0.01155181823,0.4274438506,28.38172702,0.4857599931,0.05831614254,25.6000002,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.273,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000034,16.00000034,0.132612479,15.99975691,9.99684576,1.169074201e-006,0.4857599931,-0.0008906135984,-0.01155181025,0.4273368367,28.38172702,0.4857599931,0.05842315641,25.6000002,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.2735,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000034,16.00000034,0.132855359,15.99975647,9.996839984,1.168781441e-006,0.4857599931,-0.0008906142506,-0.01155180227,0.4272298228,28.38172702,0.4857599931,0.05853017034,25.60000021,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.274,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000034,16.00000034,0.133098239,15.99975602,9.996834208,1.168488681e-006,0.4857599931,-0.0008906149029,-0.01155179429,0.4271228088,28.38172702,0.4857599931,0.0586371843,25.60000021,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.2745,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000034,16.00000034,0.133341119,15.99975558,9.996828432,1.16819592e-006,0.4857599931,-0.0008906155551,-0.01155178631,0.4270157948,28.38172703,0.4857599931,0.05874419831,25.60000021,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.275,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000034,16.00000034,0.133583999,15.99975513,9.996822656,1.16790316e-006,0.4857599931,-0.0008906162073,-0.01155177833,0.4269087807,28.38172703,0.4857599931,0.05885121236,25.60000021,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.2755,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000034,16.00000034,0.133826879,15.99975468,9.99681688,1.167610399e-006,0.485759993,-0.0008906168596,-0.01155177035,0.4268017666,28.38172703,0.485759993,0.05895822645,25.60000021,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.276,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000034,16.00000034,0.134069759,15.99975424,9.996811105,1.167317638e-006,0.485759993,-0.0008906175118,-0.01155176237,0.4266947524,28.38172703,0.485759993,0.05906524059,25.60000021,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.2765,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000035,16.00000035,0.134312639,15.99975379,9.996805329,1.167024877e-006,0.485759993,-0.000890618164,-0.01155175439,0.4265877383,28.38172703,0.485759993,0.05917225476,25.60000021,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.277,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000035,16.00000035,0.134555519,15.99975335,9.996799553,1.166732116e-006,0.485759993,-0.0008906188162,-0.01155174641,0.426480724,28.38172703,0.485759993,0.05927926899,25.60000021,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.2775,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000035,16.00000035,0.134798399,15.9997529,9.996793777,1.166439355e-006,0.485759993,-0.0008906194685,-0.01155173843,0.4263737097,28.38172703,0.485759993,0.05938628325,25.60000021,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.278,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000035,16.00000035,0.135041279,15.99975246,9.996788001,1.166146594e-006,0.485759993,-0.0008906201207,-0.01155173045,0.4262666954,28.38172703,0.485759993,0.05949329756,25.60000021,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.2785,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000035,16.00000035,0.135284159,15.99975201,9.996782225,1.165853832e-006,0.485759993,-0.0008906207729,-0.01155172248,0.4261596811,28.38172703,0.485759993,0.05960031192,25.60000021,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.279,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000035,16.00000035,0.135527039,15.99975157,9.996776449,1.165561071e-006,0.485759993,-0.0008906214251,-0.0115517145,0.4260526666,28.38172703,0.485759993,0.05970732631,25.60000021,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.2795,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000035,16.00000035,0.135769919,15.99975112,9.996770673,1.165268309e-006,0.4857599929,-0.0008906220774,-0.01155170652,0.4259456522,28.38172703,0.4857599929,0.05981434075,25.60000021,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.28,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000035,16.00000035,0.136012799,15.99975068,9.996764898,1.164975547e-006,0.4857599929,-0.0008906227296,-0.01155169854,0.4258386377,28.38172703,0.4857599929,0.05992135523,25.60000021,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.2805,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000035,16.00000035,0.136255679,15.99975023,9.996759122,1.164682785e-006,0.4857599929,-0.0008906233818,-0.01155169056,0.4257316232,28.38172703,0.4857599929,0.06002836975,25.60000021,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.281,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000035,16.00000035,0.136498559,15.99974979,9.996753346,1.164390023e-006,0.4857599929,-0.000890624034,-0.01155168258,0.4256246086,28.38172703,0.4857599929,0.06013538432,25.60000021,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.2815,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000035,16.00000035,0.136741439,15.99974934,9.99674757,1.164097261e-006,0.4857599929,-0.0008906246862,-0.0115516746,0.425517594,28.38172703,0.4857599929,0.06024239893,25.60000021,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.282,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000035,16.00000035,0.136984319,15.9997489,9.996741794,1.163804499e-006,0.4857599929,-0.0008906253385,-0.01155166662,0.4254105793,28.38172703,0.4857599929,0.06034941359,25.60000021,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.2825,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000035,16.00000035,0.137227199,15.99974845,9.996736018,1.163511737e-006,0.4857599929,-0.0008906259907,-0.01155165864,0.4253035646,28.38172703,0.4857599929,0.06045642828,25.60000021,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.283,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000035,16.00000035,0.137470079,15.999748,9.996730243,1.163218974e-006,0.4857599929,-0.0008906266429,-0.01155165066,0.4251965498,28.38172703,0.4857599929,0.06056344302,25.60000021,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.2835,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000035,16.00000035,0.137712959,15.99974756,9.996724467,1.162926212e-006,0.4857599929,-0.0008906272951,-0.01155164268,0.425089535,28.38172703,0.4857599929,0.06067045781,25.60000021,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.284,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000035,16.00000035,0.137955839,15.99974711,9.996718691,1.162633449e-006,0.4857599928,-0.0008906279473,-0.0115516347,0.4249825202,28.38172703,0.4857599928,0.06077747264,25.60000021,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.2845,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000035,16.00000035,0.138198719,15.99974667,9.996712915,1.162340686e-006,0.4857599928,-0.0008906285996,-0.01155162672,0.4248755053,28.38172703,0.4857599928,0.0608844875,25.60000021,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.285,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000036,16.00000036,0.138441599,15.99974622,9.996707139,1.162047923e-006,0.4857599928,-0.0008906292518,-0.01155161874,0.4247684904,28.38172703,0.4857599928,0.06099150242,25.60000021,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.2855,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000036,16.00000036,0.138684479,15.99974578,9.996701363,1.16175516e-006,0.4857599928,-0.000890629904,-0.01155161076,0.4246614754,28.38172703,0.4857599928,0.06109851737,25.60000021,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.286,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000036,16.00000036,0.1389273589,15.99974533,9.996695588,1.161462397e-006,0.4857599928,-0.0008906305562,-0.01155160278,0.4245544604,28.38172703,0.4857599928,0.06120553237,25.60000021,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.2865,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000036,16.00000036,0.1391702389,15.99974489,9.996689812,1.161169634e-006,0.4857599928,-0.0008906312084,-0.0115515948,0.4244474454,28.38172703,0.4857599928,0.06131254742,25.60000021,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.287,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000036,16.00000036,0.1394131189,15.99974444,9.996684036,1.16087687e-006,0.4857599928,-0.0008906318606,-0.01155158682,0.4243404303,28.38172703,0.4857599928,0.0614195625,25.60000021,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.2875,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000036,16.00000036,0.1396559989,15.999744,9.99667826,1.160584107e-006,0.4857599928,-0.0008906325128,-0.01155157884,0.4242334151,28.38172703,0.4857599928,0.06152657763,25.60000021,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.288,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000036,16.00000036,0.1398988789,15.99974355,9.996672484,1.160291343e-006,0.4857599927,-0.0008906331651,-0.01155157086,0.4241263999,28.38172703,0.4857599927,0.0616335928,25.60000022,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.2885,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000036,16.00000036,0.1401417589,15.99974311,9.996666709,1.159998579e-006,0.4857599927,-0.0008906338173,-0.01155156288,0.4240193847,28.38172703,0.4857599927,0.06174060802,25.60000022,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.289,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000036,16.00000036,0.1403846389,15.99974266,9.996660933,1.159705816e-006,0.4857599927,-0.0008906344695,-0.0115515549,0.4239123694,28.38172703,0.4857599927,0.06184762327,25.60000022,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.2895,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000036,16.00000036,0.1406275189,15.99974222,9.996655157,1.159413052e-006,0.4857599927,-0.0008906351217,-0.01155154692,0.4238053541,28.38172703,0.4857599927,0.06195463857,25.60000022,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.29,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000036,16.00000036,0.1408703989,15.99974177,9.996649381,1.159120287e-006,0.4857599927,-0.0008906357739,-0.01155153894,0.4236983388,28.38172703,0.4857599927,0.06206165392,25.60000022,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.2905,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000036,16.00000036,0.1411132789,15.99974133,9.996643606,1.158827523e-006,0.4857599927,-0.0008906364261,-0.01155153096,0.4235913234,28.38172703,0.4857599927,0.06216866931,25.60000022,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.291,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000036,16.00000036,0.1413561589,15.99974088,9.99663783,1.158534759e-006,0.4857599927,-0.0008906370783,-0.01155152298,0.4234843079,28.38172703,0.4857599927,0.06227568474,25.60000022,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.2915,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000036,16.00000036,0.1415990389,15.99974043,9.996632054,1.158241994e-006,0.4857599927,-0.0008906377305,-0.011551515,0.4233772925,28.38172703,0.4857599927,0.06238270021,25.60000022,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.292,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000036,16.00000036,0.1418419189,15.99973999,9.996626278,1.15794923e-006,0.4857599927,-0.0008906383827,-0.01155150702,0.4232702769,28.38172704,0.4857599927,0.06248971573,25.60000022,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.2925,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000036,16.00000036,0.1420847989,15.99973954,9.996620503,1.157656465e-006,0.4857599926,-0.0008906390349,-0.01155149904,0.4231632614,28.38172704,0.4857599926,0.06259673129,25.60000022,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.293,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000036,16.00000036,0.1423276789,15.9997391,9.996614727,1.1573637e-006,0.4857599926,-0.0008906396871,-0.01155149106,0.4230562457,28.38172704,0.4857599926,0.06270374689,25.60000022,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.2935,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000036,16.00000036,0.1425705589,15.99973865,9.996608951,1.157070935e-006,0.4857599926,-0.0008906403393,-0.01155148308,0.4229492301,28.38172704,0.4857599926,0.06281076253,25.60000022,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.294,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000037,16.00000037,0.1428134389,15.99973821,9.996603175,1.15677817e-006,0.4857599926,-0.0008906409915,-0.0115514751,0.4228422144,28.38172704,0.4857599926,0.06291777822,25.60000022,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.2945,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000037,16.00000037,0.1430563189,15.99973776,9.9965974,1.156485405e-006,0.4857599926,-0.0008906416437,-0.01155146712,0.4227351986,28.38172704,0.4857599926,0.06302479396,25.60000022,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.295,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000037,16.00000037,0.1432991989,15.99973732,9.996591624,1.15619264e-006,0.4857599926,-0.0008906422959,-0.01155145914,0.4226281828,28.38172704,0.4857599926,0.06313180973,25.60000022,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.2955,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000037,16.00000037,0.1435420789,15.99973687,9.996585848,1.155899874e-006,0.4857599926,-0.0008906429481,-0.01155145116,0.422521167,28.38172704,0.4857599926,0.06323882555,25.60000022,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.296,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000037,16.00000037,0.1437849589,15.99973643,9.996580072,1.155607109e-006,0.4857599926,-0.0008906436003,-0.01155144319,0.4224141511,28.38172704,0.4857599926,0.06334584141,25.60000022,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.2965,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000037,16.00000037,0.1440278389,15.99973598,9.996574297,1.155314343e-006,0.4857599925,-0.0008906442525,-0.01155143521,0.4223071352,28.38172704,0.4857599925,0.06345285732,25.60000022,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.297,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000037,16.00000037,0.1442707189,15.99973554,9.996568521,1.155021577e-006,0.4857599925,-0.0008906449047,-0.01155142723,0.4222001193,28.38172704,0.4857599925,0.06355987326,25.60000022,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.2975,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000037,16.00000037,0.1445135989,15.99973509,9.996562745,1.154728811e-006,0.4857599925,-0.0008906455569,-0.01155141925,0.4220931033,28.38172704,0.4857599925,0.06366688926,25.60000022,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.298,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000037,16.00000037,0.1447564789,15.99973465,9.99655697,1.154436045e-006,0.4857599925,-0.0008906462091,-0.01155141127,0.4219860872,28.38172704,0.4857599925,0.06377390529,25.60000022,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.2985,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000037,16.00000037,0.1449993589,15.9997342,9.996551194,1.154143279e-006,0.4857599925,-0.0008906468613,-0.01155140329,0.4218790711,28.38172704,0.4857599925,0.06388092137,25.60000022,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
