    "time","accelPedal","egsCarSpeed", "egsGear","egsTargetGear",     "k15",   "nAtIn",  "nAtOut",    "prnd","tShiftStart","valves_eds","valves_eds1","valves_eds2","valves_eds3","valves_eds4","valves_eds5","valves_mv1","valves_mv2","valves_mv3"
      18.9,       100,    151.83,         4,         4,         1, 3856.7818, 3374.8942,         3,     12.38,         0,         0,         0,         1,         0,         1,         0,         1,         0
     18.91,       100,    151.87,         4,         4,         1, 3857.7945, 3375.7803,         3,     12.38,         0,         0,         0,         1,         0,         1,         0,         1,         0
     18.92,       100,    151.91,         4,         4,         1, 3858.8064, 3376.6658,         3,     12.38,         0,         0,         0,         1,         0,         1,         0,         1,         0
     18.93,       100,   151.949,         4,         4,         1, 3859.8176, 3377.5506,         3,     12.38,         0,         0,         0,         1,         0,         1,         0,         1,         0
     18.94,       100,   151.989,         4,         4,         1,  3860.828, 3378.4348,         3,     12.38,         0,         0,         0,         1,         0,         1,         0,         1,         0
     18.95,       100,   152.029,         4,         4,         1, 3861.8376, 3379.3183,         3,     12.38,         0,         0,         0,         1,         0,         1,         0,         1,         0
     18.96,       100,   152.069,         4,         4,         1, 3862.8465, 3380.2011,         3,     12.38,         0,         0,         0,         1,         0,         1,         0,         1,         0
     18.97,       100,   152.109,         4,         4,         1, 3863.8546, 3381.0832,         3,     12.38,         0,         0,         0,         1,         0,         1,         0,         1,         0
     18.98,       100,   152.148,         4,         4,         1, 3864.8619, 3381.9647,         3,     12.38,         0,         0,         0,         1,         0,         1,         0,         1,         0
     18.99,       100,   152.188,         4,         4,         1, 3865.8685, 3382.8455,         3,     12.38,         0,         0,         0,         1,         0,         1,         0,         1,         0
        19,       100,   152.228,         4,         4,         1, 3866.8743, 3383.7257,         3,     12.38,         0,         0,         0,         1,         0,         1,         0,         1,         0
     19.01,       100,   152.267,         4,         4,         1, 3867.8794, 3384.6051,         3,     12.38,         0,         0,         0,         1,         0,         1,         0,         1,         0
     19.02,       100,   152.307,         4,         4,         1, 3868.8837,  3385.484,         3,     12.38,         0,         0,         0,         1,         0,         1,         0,         1,         0
     19.03,       100,   152.346,         4,         4,         1, 3869.8872, 3386.3621,         3,     12.38,         0,         0,         0,         1,         0,         1,         0,         1,         0
     19.04,       100,   152.386,         4,         4,         1,   3870.89, 3387.2396,         3,     12.38,         0,         0,         0,         1,         0,         1,         0,         1,         0
     19.05,       100,   152.425,         4,         4,         1,  3871.892, 3388.1164,         3,     12.38,         0,         0,         0,         1,         0,         1,         0,         1,         0
     19.06,       100,   152.465,         4,         4,         1, 3872.8933, 3388.9926,         3,     12.38,         0,         0,         0,         1,         0,         1,         0,         1,         0
     19.07,       100,   152.504,         4,         4,         1, 3873.8938, 3389.8681,         3,     12.38,         0,         0,         0,         1,         0,         1,         0,         1,         0
     19.08,       100,   152.544,         4,         4,         1, 3874.8935, 3390.7429,         3,     12.38,         0,         0,         0,         1,         0,         1,         0,         1,         0
     19.09,       100,   152.583,         4,         4,         1, 3875.8925, 3391.6171,         3,     12.38,         0,         0,         0,         1,         0,         1,         0,         1,         0
