"time","Input_value","TempInput_value"
8.604,50,50.0678
8.605,50,50.0678
8.606,50,50.0678
8.607,50,50.0678
8.608,50,50.0678
8.609,50,50.0678
8.61,50,50.0678
8.611,50,49.9178
8.612,50,49.9178
8.613,50,49.9178
8.614,50,49.9178
8.615,50,49.9178
8.616,50,49.9178
8.617,50,49.9178
8.618,50,49.9178
8.619,50,49.9178
8.62,50,49.9178
8.621,50,49.9178
8.622,50,49.9178
8.623,50,49.9178
8.624,50,49.9178
8.625,50,49.9178
8.626,50,49.9178
8.627,50,49.9178
8.628,50,49.9178
8.629,50,49.9178
8.63,50,49.9178
8.631,50,49.9178
8.632,50,49.9178
8.633,50,49.9178
8.634,50,49.9178
8.635,50,49.9178
8.636,50,49.9178
8.637,50,49.9178
8.638,50,49.9178
8.639,50,49.9178
8.64,50,49.9178
8.641,50,49.9178
8.642,50,49.9178
8.643,50,49.9178
8.644,50,49.9178
8.645,50,49.9178
8.646,50,49.9178
8.647,50,49.9178
8.648,50,49.9178
8.649,50,49.9178
8.65,50,49.9178
8.651,50,49.9178
8.652,50,49.9178
8.653,50,49.9178
8.654,50,49.9178
8.655,50,49.9178
8.656,50,49.9178
8.657,50,49.9178
8.658,50,49.7686
8.659,50,49.7686
8.66,50,49.7686
8.661,50,49.7686
8.662,50,49.7686
8.663,50,49.7686
8.664,50,49.7686
8.665,50,49.7686
8.666,50,49.7686
8.667,50,49.7686
8.668,50,49.7686
8.669,50,49.7686
8.67,50,49.7686
8.671,50,49.7686
8.672,50,49.7686
8.673,50,49.7686
8.674,50,49.7686
8.675,50,49.7686
8.676,50,49.7686
8.677,50,49.7686
8.678,50,49.7686
8.679,50,49.7686
8.68,50,49.7686
8.681,50,49.7686
8.682,50,49.7686
8.683,50,49.7686
8.684,50,49.7686
8.685,50,49.7686
8.686,50,49.7686
8.687,50,49.7686
8.688,50,49.7686
8.689,50,49.7686
8.69,50,49.7686
8.691,50,49.7686
8.692,50,49.7686
8.693,50,49.7686
8.694,50,49.7686
8.695,50,49.7686
8.696,50,49.7686
8.697,50,49.7686
8.698,50,49.7686
8.699,50,49.7686
8.7,50,49.7686
8.701,50,49.7686
8.702,50,49.7686
8.703,50,49.7686
8.704,50,49.7686
8.705,50,49.6201
8.706,50,49.6201
8.707,50,49.6201
8.708,50,49.6201
8.709,50,49.6201
8.71,50,49.6201
8.711,50,49.6201
8.712,50,49.6201
8.713,50,49.6201
8.714,50,49.6201
8.715,50,49.6201
8.716,50,49.6201
8.717,50,49.6201
8.718,50,49.6201
8.719,50,49.6201
8.72,50,49.6201
8.721,50,49.6201
8.722,50,49.6201
8.723,50,49.6201
8.724,50,49.6201
8.725,50,49.6201
8.726,50,49.6201
8.727,50,49.6201
8.728,50,49.6201
8.729,50,49.6201
8.73,50,49.6201
8.731,50,49.6201
8.732,50,49.6201
8.733,50,49.6201
8.734,50,49.6201
8.735,50,49.6201
8.736,50,49.6201
8.737,50,49.6201
8.738,50,49.6201
8.739,50,49.6201
8.74,50,49.6201
8.741,50,49.6201
8.742,50,49.6201
8.743,50,49.6201
8.744,50,49.6201
8.745,50,49.6201
8.746,50,49.6201
8.747,50,49.6201
8.748,50,49.6201
8.749,50,49.6201
8.75,50,49.6201
8.751,50,49.6201
8.752,50,49.4724
8.753,50,49.4724
8.754,50,49.4724
8.755,50,49.4724
8.756,50,49.4724
8.757,50,49.4724
8.758,50,49.4724
8.759,50,49.4724
8.76,50,49.4724
8.761,50,49.4724
8.762,50,49.4724
8.763,50,49.4724
8.764,50,49.4724
8.765,50,49.4724
8.766,50,49.4724
8.767,50,49.4724
8.768,50,49.4724
8.769,50,49.4724
8.77,50,49.4724
8.771,50,49.4724
8.772,50,49.4724
8.773,50,49.4724
8.774,50,49.4724
8.775,50,49.4724
8.776,50,49.4724
8.777,50,49.4724
8.778,50,49.4724
8.779,50,49.4724
8.78,50,49.4724
8.781,50,49.4724
8.782,50,49.4724
8.783,50,49.4724
8.784,50,49.4724
8.785,50,49.4724
8.786,50,49.4724
8.787,50,49.4724
8.788,50,49.4724
8.789,50,49.4724
8.79,50,49.4724
8.791,50,49.4724
8.792,50,49.4724
8.793,50,49.4724
8.794,50,49.4724
8.795,50,49.4724
8.796,50,49.4724
8.797,50,49.4724
8.798,50,49.4724
8.799,50,49.4724
8.8,50,49.4724
8.801,50,49.4724
8.802,50,49.4724
8.803,50,49.4724
8.804,50,49.4724
8.805,50,49.4724
8.806,50,49.4724
8.807,50,49.4724
8.808,50,49.4724
8.809,50,49.4724
8.81,50,49.4724
8.811,50,49.4724
8.812,50,49.4724
8.813,50,49.4724
8.814,50,49.3254
8.815,50,49.3254
8.816,50,49.3254
8.817,50,49.3254
8.818,50,49.3254
8.819,50,49.3254
8.82,50,49.3254
8.821,50,49.3254
8.822,50,49.3254
8.823,50,49.3254
8.824,50,49.3254
8.825,50,49.3254
8.826,50,49.3254
8.827,50,49.3254
8.828,50,49.3254
8.829,50,49.3254
8.83,50,49.3254
8.831,50,49.3254
8.832,50,49.3254
8.833,50,49.3254
8.834,50,49.3254
8.835,50,49.3254
8.836,50,49.3254
8.837,50,49.3254
8.838,50,49.3254
8.839,50,49.3254
8.84,50,49.3254
8.841,50,49.3254
8.842,50,49.3254
8.843,50,49.3254
8.844,50,49.3254
8.845,50,49.3254
8.846,50,49.3254
8.847,50,49.3254
8.848,50,49.3254
8.849,50,49.3254
8.85,50,49.3254
8.851,50,49.3254
8.852,50,49.3254
8.853,50,49.3254
8.854,50,49.3254
8.855,50,49.3254
8.856,50,49.3254
8.857,50,49.3254
8.858,50,49.3254
8.859,50,49.3254
8.86,50,49.3254
8.861,50,49.1791
8.862,50,49.1791
8.863,50,49.1791
8.864,50,49.1791
8.865,50,49.1791
8.866,50,49.1791
8.867,50,49.1791
8.868,50,49.1791
8.869,50,49.1791
8.87,50,49.1791
8.871,50,49.1791
8.872,50,49.1791
8.873,50,49.1791
8.874,50,49.1791
8.875,50,49.1791
8.876,50,49.1791
8.877,50,49.1791
8.878,50,49.1791
8.879,50,49.1791
8.88,50,49.1791
8.881,50,49.1791
8.882,50,49.1791
8.883,50,49.1791
8.884,50,49.1791
8.885,50,49.1791
8.886,50,49.1791
8.887,50,49.1791
8.888,50,49.1791
8.889,50,49.1791
8.89,50,49.1791
8.891,50,49.1791
8.892,50,49.1791
8.893,50,49.1791
8.894,50,49.1791
8.895,50,49.1791
8.896,50,49.1791
8.897,50,49.1791
8.898,50,49.1791
8.899,50,49.1791
8.9,50,49.1791
8.901,50,49.1791
8.902,50,49.1791
8.903,50,49.1791
8.904,50,49.1791
8.905,50,49.1791
8.906,50,49.1791
8.907,50,49.1791
8.908,50,49.0336
8.909,50,49.0336
8.91,50,49.0336
8.911,50,49.0336
8.912,50,49.0336
8.913,50,49.0336
8.914,50,49.0336
8.915,50,49.0336
8.916,50,49.0336
8.917,50,49.0336
8.918,50,49.0336
8.919,50,49.0336
8.92,50,49.0336
8.921,50,49.0336
8.922,50,49.0336
8.923,50,49.0336
8.924,50,49.0336
8.925,50,49.0336
8.926,50,49.0336
8.927,50,49.0336
8.928,50,49.0336
8.929,50,49.0336
8.93,50,49.0336
8.931,50,49.0336
8.932,50,49.0336
8.933,50,49.0336
8.934,50,49.0336
8.935,50,49.0336
8.936,50,49.0336
8.937,50,49.0336
8.938,50,49.0336
8.939,50,49.0336
8.94,50,49.0336
8.941,50,49.0336
8.942,50,49.0336
8.943,50,49.0336
8.944,50,49.0336
8.945,50,49.0336
8.946,50,49.0336
8.947,50,49.0336
8.948,50,49.0336
8.949,50,49.0336
8.95,50,49.0336
8.951,50,49.0336
8.952,50,49.0336
8.953,50,49.0336
8.954,50,49.0336
8.955,50,49.2292
8.956,50,49.2292
8.957,50,49.2292
8.958,50,49.2292
8.959,50,49.2292
8.96,50,49.2292
8.961,50,49.2292
8.962,50,49.2292
8.963,50,49.2292
8.964,50,49.2292
8.965,50,49.2292
8.966,50,49.2292
8.967,50,49.2292
8.968,50,49.2292
8.969,50,49.2292
8.97,50,49.2292
8.971,50,49.2292
8.972,50,49.2292
8.973,50,49.2292
8.974,50,49.2292
8.975,50,49.2292
8.976,50,49.2292
8.977,50,49.2292
8.978,50,49.2292
8.979,50,49.2292
8.98,50,49.2292
8.981,50,49.2292
8.982,50,49.2292
8.983,50,49.2292
8.984,50,49.2292
8.985,50,49.2292
8.986,50,49.2292
8.987,50,49.2292
8.988,50,49.2292
8.989,50,49.2292
8.99,50,49.2292
8.991,50,49.2292
8.992,50,49.2292
8.993,50,49.2292
8.994,50,49.2292
8.995,50,49.2292
8.996,50,49.2292
8.997,50,49.2292
8.998,50,49.2292
8.999,50,49.2292
9,50,49.2292
9.001,50,49.5306
9.002,50,49.5306
9.003,50,49.5306
9.004,50,49.5306
9.005,50,49.5306
9.006,50,49.5306
9.007,50,49.5306
9.008,50,49.5306
9.009,50,49.5306
9.01,50,49.5306
9.011,50,49.5306
9.012,50,49.5306
9.013,50,49.5306
9.014,50,49.5306
9.015,50,49.5306
9.016,50,49.5306
9.017,50,49.5306
9.018,50,49.5306
9.019,50,49.5306
9.02,50,49.5306
9.021,50,49.5306
9.022,50,49.5306
9.023,50,49.5306
9.024,50,49.5306
9.025,50,49.5306
9.026,50,49.5306
9.027,50,49.5306
9.028,50,49.5306
9.029,50,49.5306
9.03,50,49.5306
9.031,50,49.5306
9.032,50,49.5306
9.033,50,49.5306
9.034,50,49.5306
9.035,50,49.5306
9.036,50,49.5306
9.037,50,49.5306
9.038,50,49.5306
9.039,50,49.5306
9.04,50,49.5306
9.041,50,49.5306
9.042,50,49.5306
9.043,50,49.5306
9.044,50,49.5306
9.045,50,49.5306
9.046,50,49.5306
9.047,50,49.5306
9.048,50,49.5306
9.049,50,49.5306
9.05,50,49.5306
9.051,50,49.5306
9.052,50,49.5306
9.053,50,49.5306
9.054,50,49.5306
9.055,50,49.5306
9.056,50,49.5306
9.057,50,49.5306
9.058,50,49.5306
9.059,50,49.5306
9.06,50,49.5306
9.061,50,49.5306
9.062,50,49.5306
9.063,50,49.5306
9.064,50,49.8301
9.065,50,49.8301
9.066,50,49.8301
9.067,50,49.8301
9.068,50,49.8301
9.069,50,49.8301
9.07,50,49.8301
9.071,50,49.8301
9.072,50,49.8301
9.073,50,49.8301
9.074,50,49.8301
9.075,50,49.8301
9.076,50,49.8301
9.077,50,49.8301
9.078,50,49.8301
9.079,50,49.8301
9.08,50,49.8301
9.081,50,49.8301
9.082,50,49.8301
9.083,50,49.8301
9.084,50,49.8301
9.085,50,49.8301
9.086,50,49.8301
9.087,50,49.8301
9.088,50,49.8301
9.089,50,49.8301
9.09,50,49.8301
9.091,50,49.8301
9.092,50,49.8301
9.093,50,49.8301
9.094,50,49.8301
9.095,50,49.8301
9.096,50,49.8301
9.097,50,49.8301
9.098,50,49.8301
9.099,50,49.8301
9.1,50,49.8301
9.101,50,49.8301
9.102,50,49.8301
9.103,50,49.8301
9.104,50,49.8301
9.105,50,49.8301
9.106,50,49.8301
9.107,50,49.8301
9.108,50,49.8301
9.109,50,49.8301
9.11,50,49.8301
9.111,50,50.1276
9.112,50,50.1276
9.113,50,50.1276
9.114,50,50.1276
9.115,50,50.1276
9.116,50,50.1276
9.117,50,50.1276
9.118,50,50.1276
9.119,50,50.1276
9.12,50,50.1276
9.121,50,50.1276
9.122,50,50.1276
9.123,50,50.1276
9.124,50,50.1276
9.125,50,50.1276
9.126,50,50.1276
9.127,50,50.1276
9.128,50,50.1276
9.129,50,50.1276
9.13,50,50.1276
9.131,50,50.1276
9.132,50,50.1276
9.133,50,50.1276
9.134,50,50.1276
9.135,50,50.1276
9.136,50,50.1276
9.137,50,50.1276
9.138,50,50.1276
9.139,50,50.1276
9.14,50,50.1276
9.141,50,50.1276
9.142,50,50.1276
9.143,50,50.1276
9.144,50,50.1276
9.145,50,50.1276
9.146,50,50.1276
9.147,50,50.1276
9.148,50,50.1276
9.149,50,50.1276
9.15,50,50.1276
9.151,50,50.1276
9.152,50,50.1276
9.153,50,50.1276
9.154,50,50.1276
9.155,50,50.1276
9.156,50,50.1276
9.157,50,50.4232
9.158,50,50.4232
9.159,50,50.4232
9.16,50,50.4232
9.161,50,50.4232
9.162,50,50.4232
9.163,50,50.4232
9.164,50,50.4232
9.165,50,50.4232
9.166,50,50.4232
9.167,50,50.4232
9.168,50,50.4232
9.169,50,50.4232
9.17,50,50.4232
9.171,50,50.4232
9.172,50,50.4232
9.173,50,50.4232
9.174,50,50.4232
9.175,50,50.4232
9.176,50,50.4232
9.177,50,50.4232
9.178,50,50.4232
9.179,50,50.4232
9.18,50,50.4232
9.181,50,50.4232
9.182,50,50.4232
9.183,50,50.4232
9.184,50,50.4232
9.185,50,50.4232
9.186,50,50.4232
9.187,50,50.4232
9.188,50,50.4232
9.189,50,50.4232
9.19,50,50.4232
9.191,50,50.4232
9.192,50,50.4232
9.193,50,50.4232
9.194,50,50.4232
9.195,50,50.4232
9.196,50,50.4232
9.197,50,50.4232
9.198,50,50.4232
9.199,50,50.4232
9.2,50,50.4232
9.201,50,50.4232
9.202,50,50.4232
9.203,50,50.4232
9.204,50,50.7169
9.205,50,50.7169
9.206,50,50.7169
9.207,50,50.7169
9.208,50,50.7169
9.209,50,50.7169
9.21,50,50.7169
9.211,50,50.7169
9.212,50,50.7169
9.213,50,50.7169
9.214,50,50.7169
9.215,50,50.7169
9.216,50,50.7169
9.217,50,50.7169
9.218,50,50.7169
9.219,50,50.7169
9.22,50,50.7169
9.221,50,50.7169
9.222,50,50.7169
9.223,50,50.7169
9.224,50,50.7169
9.225,50,50.7169
9.226,50,50.7169
9.227,50,50.7169
9.228,50,50.7169
9.229,50,50.7169
9.23,50,50.7169
9.231,50,50.7169
9.232,50,50.7169
9.233,50,50.7169
9.234,50,50.7169
9.235,50,50.7169
9.236,50,50.7169
9.237,50,50.7169
9.238,50,50.7169
9.239,50,50.7169
9.24,50,50.7169
9.241,50,50.7169
9.242,50,50.7169
9.243,50,50.7169
9.244,50,50.7169
9.245,50,50.7169
9.246,50,50.7169
9.247,50,50.7169
9.248,50,50.7169
9.249,50,50.7169
9.25,50,50.7169
9.251,50,50.9997
9.252,50,50.9997
9.253,50,50.9997
9.254,50,50.9997
9.255,50,50.9997
9.256,50,50.9997
9.257,50,50.9997
9.258,50,50.9997
9.259,50,50.9997
9.26,50,50.9997
9.261,50,50.9997
9.262,50,50.9997
9.263,50,50.9997
9.264,50,50.9997
9.265,50,50.9997
9.266,50,50.9997
9.267,50,50.9997
9.268,50,50.9997
9.269,50,50.9997
9.27,50,50.9997
9.271,50,50.9997
9.272,50,50.9997
9.273,50,50.9997
9.274,50,50.9997
9.275,50,50.9997
9.276,50,50.9997
9.277,50,50.9997
9.278,50,50.9997
9.279,50,50.9997
9.28,50,50.9997
9.281,50,50.9997
9.282,50,50.9997
9.283,50,50.9997
9.284,50,50.9997
9.285,50,50.9997
9.286,50,50.9997
9.287,50,50.9997
9.288,50,50.9997
9.289,50,50.9997
9.29,50,50.9997
9.291,50,50.9997
9.292,50,50.9997
9.293,50,50.9997
9.294,50,50.9997
9.295,50,50.9997
9.296,50,50.9997
9.297,50,50.9997
9.298,50,50.9997
9.299,50,50.9997
9.3,50,50.9997
9.301,50,50.9997
9.302,50,50.9997
9.303,50,50.9997
9.304,50,50.9997
9.305,50,50.9997
9.306,50,50.9997
9.307,50,50.9997
9.308,50,50.9997
9.309,50,50.9997
9.31,50,50.9997
9.311,50,50.9997
9.312,50,50.9997
9.313,50,50.8451
9.314,50,50.8451
9.315,50,50.8451
9.316,50,50.8451
9.317,50,50.8451
9.318,50,50.8451
9.319,50,50.8451
9.32,50,50.8451
9.321,50,50.8451
9.322,50,50.8451
9.323,50,50.8451
9.324,50,50.8451
9.325,50,50.8451
9.326,50,50.8451
9.327,50,50.8451
9.328,50,50.8451
9.329,50,50.8451
9.33,50,50.8451
9.331,50,50.8451
9.332,50,50.8451
9.333,50,50.8451
9.334,50,50.8451
9.335,50,50.8451
9.336,50,50.8451
9.337,50,50.8451
9.338,50,50.8451
9.339,50,50.8451
9.34,50,50.8451
9.341,50,50.8451
9.342,50,50.8451
9.343,50,50.8451
9.344,50,50.8451
9.345,50,50.8451
9.346,50,50.8451
9.347,50,50.8451
9.348,50,50.8451
9.349,50,50.8451
9.35,50,50.8451
9.351,50,50.8451
9.352,50,50.8451
9.353,50,50.8451
9.354,50,50.8451
9.355,50,50.8451
9.356,50,50.8451
9.357,50,50.8451
9.358,50,50.8451
9.359,50,50.8451
9.36,50,50.6912
9.361,50,50.6912
9.362,50,50.6912
9.363,50,50.6912
9.364,50,50.6912
9.365,50,50.6912
9.366,50,50.6912
9.367,50,50.6912
9.368,50,50.6912
9.369,50,50.6912
9.37,50,50.6912
9.371,50,50.6912
9.372,50,50.6912
9.373,50,50.6912
9.374,50,50.6912
9.375,50,50.6912
9.376,50,50.6912
9.377,50,50.6912
9.378,50,50.6912
9.379,50,50.6912
9.38,50,50.6912
9.381,50,50.6912
9.382,50,50.6912
9.383,50,50.6912
9.384,50,50.6912
9.385,50,50.6912
9.386,50,50.6912
9.387,50,50.6912
9.388,50,50.6912
9.389,50,50.6912
9.39,50,50.6912
9.391,50,50.6912
9.392,50,50.6912
9.393,50,50.6912
9.394,50,50.6912
9.395,50,50.6912
9.396,50,50.6912
9.397,50,50.6912
9.398,50,50.6912
9.399,50,50.6912
9.4,50,50.6912
9.401,50,50.6912
9.402,50,50.6912
9.403,50,50.6912
9.404,50,50.6912
9.405,50,50.6912
9.406,50,50.6912
9.407,50,50.5381
9.408,50,50.5381
9.409,50,50.5381
9.41,50,50.5381
9.411,50,50.5381
9.412,50,50.5381
9.413,50,50.5381
9.414,50,50.5381
9.415,50,50.5381
9.416,50,50.5381
9.417,50,50.5381
9.418,50,50.5381
9.419,50,50.5381
9.42,50,50.5381
9.421,50,50.5381
9.422,50,50.5381
9.423,50,50.5381
9.424,50,50.5381
9.425,50,50.5381
9.426,50,50.5381
9.427,50,50.5381
9.428,50,50.5381
9.429,50,50.5381
9.43,50,50.5381
9.431,50,50.5381
9.432,50,50.5381
9.433,50,50.5381
9.434,50,50.5381
9.435,50,50.5381
9.436,50,50.5381
9.437,50,50.5381
9.438,50,50.5381
9.439,50,50.5381
9.44,50,50.5381
9.441,50,50.5381
9.442,50,50.5381
9.443,50,50.5381
9.444,50,50.5381
9.445,50,50.5381
9.446,50,50.5381
9.447,50,50.5381
9.448,50,50.5381
9.449,50,50.5381
9.45,50,50.5381
9.451,50,50.5381
9.452,50,50.5381
9.453,50,50.5381
9.454,50,50.3858
9.455,50,50.3858
9.456,50,50.3858
9.457,50,50.3858
9.458,50,50.3858
9.459,50,50.3858
9.46,50,50.3858
9.461,50,50.3858
9.462,50,50.3858
9.463,50,50.3858
9.464,50,50.3858
9.465,50,50.3858
9.466,50,50.3858
9.467,50,50.3858
9.468,50,50.3858
9.469,50,50.3858
9.47,50,50.3858
9.471,50,50.3858
9.472,50,50.3858
9.473,50,50.3858
9.474,50,50.3858
9.475,50,50.3858
9.476,50,50.3858
9.477,50,50.3858
9.478,50,50.3858
9.479,50,50.3858
9.48,50,50.3858
9.481,50,50.3858
9.482,50,50.3858
9.483,50,50.3858
9.484,50,50.3858
9.485,50,50.3858
9.486,50,50.3858
9.487,50,50.3858
9.488,50,50.3858
9.489,50,50.3858
9.49,50,50.3858
9.491,50,50.3858
9.492,50,50.3858
9.493,50,50.3858
9.494,50,50.3858
9.495,50,50.3858
9.496,50,50.3858
9.497,50,50.3858
9.498,50,50.3858
9.499,50,50.3858
9.5,50,50.3858
9.501,50,50.2342
9.502,50,50.2342
9.503,50,50.2342
9.504,50,50.2342
9.505,50,50.2342
9.506,50,50.2342
9.507,50,50.2342
9.508,50,50.2342
9.509,50,50.2342
9.51,50,50.2342
9.511,50,50.2342
9.512,50,50.2342
9.513,50,50.2342
9.514,50,50.2342
9.515,50,50.2342
9.516,50,50.2342
9.517,50,50.2342
9.518,50,50.2342
9.519,50,50.2342
9.52,50,50.2342
9.521,50,50.2342
9.522,50,50.2342
9.523,50,50.2342
9.524,50,50.2342
9.525,50,50.2342
9.526,50,50.2342
9.527,50,50.2342
9.528,50,50.2342
9.529,50,50.2342
9.53,50,50.2342
9.531,50,50.2342
9.532,50,50.2342
9.533,50,50.2342
9.534,50,50.2342
9.535,50,50.2342
9.536,50,50.2342
9.537,50,50.2342
9.538,50,50.2342
9.539,50,50.2342
9.54,50,50.2342
9.541,50,50.2342
9.542,50,50.2342
9.543,50,50.2342
9.544,50,50.2342
9.545,50,50.2342
9.546,50,50.2342
9.547,50,50.2342
9.548,50,50.2342
9.549,50,50.2342
9.55,50,50.2342
9.551,50,50.2342
9.552,50,50.2342
9.553,50,50.2342
9.554,50,50.2342
9.555,50,50.2342
9.556,50,50.2342
9.557,50,50.2342
9.558,50,50.2342
9.559,50,50.2342
9.56,50,50.2342
9.561,50,50.2342
9.562,50,50.2342
9.563,50,50.0834
9.564,50,50.0834
9.565,50,50.0834
9.566,50,50.0834
9.567,50,50.0834
9.568,50,50.0834
9.569,50,50.0834
9.57,50,50.0834
9.571,50,50.0834
9.572,50,50.0834
9.573,50,50.0834
9.574,50,50.0834
9.575,50,50.0834
9.576,50,50.0834
9.577,50,50.0834
9.578,50,50.0834
9.579,50,50.0834
9.58,50,50.0834
9.581,50,50.0834
9.582,50,50.0834
9.583,50,50.0834
9.584,50,50.0834
9.585,50,50.0834
9.586,50,50.0834
9.587,50,50.0834
9.588,50,50.0834
9.589,50,50.0834
9.59,50,50.0834
9.591,50,50.0834
9.592,50,50.0834
9.593,50,50.0834
9.594,50,50.0834
9.595,50,50.0834
9.596,50,50.0834
9.597,50,50.0834
9.598,50,50.0834
9.599,50,50.0834
9.6,50,50.0834
9.601,50,50.0834
9.602,50,50.0834
9.603,50,50.0834
9.604,50,50.0834
9.605,50,50.0834
9.606,50,50.0834
9.607,50,50.0834
9.608,50,50.0834
9.609,50,50.0834
9.61,50,49.9334
9.611,50,49.9334
9.612,50,49.9334
9.613,50,49.9334
9.614,50,49.9334
9.615,50,49.9334
9.616,50,49.9334
9.617,50,49.9334
9.618,50,49.9334
9.619,50,49.9334
9.62,50,49.9334
9.621,50,49.9334
9.622,50,49.9334
9.623,50,49.9334
9.624,50,49.9334
9.625,50,49.9334
9.626,50,49.9334
9.627,50,49.9334
9.628,50,49.9334
9.629,50,49.9334
9.63,50,49.9334
9.631,50,49.9334
9.632,50,49.9334
9.633,50,49.9334
9.634,50,49.9334
9.635,50,49.9334
9.636,50,49.9334
9.637,50,49.9334
9.638,50,49.9334
9.639,50,49.9334
9.64,50,49.9334
9.641,50,49.9334
9.642,50,49.9334
9.643,50,49.9334
9.644,50,49.9334
9.645,50,49.9334
9.646,50,49.9334
9.647,50,49.9334
9.648,50,49.9334
9.649,50,49.9334
9.65,50,49.9334
9.651,50,49.9334
9.652,50,49.9334
9.653,50,49.9334
9.654,50,49.9334
9.655,50,49.9334
9.656,50,49.9334
9.657,50,49.7841
9.658,50,49.7841
9.659,50,49.7841
9.66,50,49.7841
9.661,50,49.7841
9.662,50,49.7841
9.663,50,49.7841
9.664,50,49.7841
9.665,50,49.7841
9.666,50,49.7841
9.667,50,49.7841
9.668,50,49.7841
9.669,50,49.7841
9.67,50,49.7841
9.671,50,49.7841
9.672,50,49.7841
9.673,50,49.7841
9.674,50,49.7841
9.675,50,49.7841
9.676,50,49.7841
9.677,50,49.7841
9.678,50,49.7841
9.679,50,49.7841
9.68,50,49.7841
9.681,50,49.7841
9.682,50,49.7841
9.683,50,49.7841
9.684,50,49.7841
9.685,50,49.7841
9.686,50,49.7841
9.687,50,49.7841
9.688,50,49.7841
9.689,50,49.7841
9.69,50,49.7841
9.691,50,49.7841
9.692,50,49.7841
9.693,50,49.7841
9.694,50,49.7841
9.695,50,49.7841
9.696,50,49.7841
9.697,50,49.7841
9.698,50,49.7841
9.699,50,49.7841
9.7,50,49.7841
9.701,50,49.7841
9.702,50,49.7841
9.703,50,49.6355
9.704,50,49.6355
9.705,50,49.6355
9.706,50,49.6355
9.707,50,49.6355
9.708,50,49.6355
9.709,50,49.6355
9.71,50,49.6355
9.711,50,49.6355
9.712,50,49.6355
9.713,50,49.6355
9.714,50,49.6355
9.715,50,49.6355
9.716,50,49.6355
9.717,50,49.6355
9.718,50,49.6355
9.719,50,49.6355
9.72,50,49.6355
9.721,50,49.6355
9.722,50,49.6355
9.723,50,49.6355
9.724,50,49.6355
9.725,50,49.6355
9.726,50,49.6355
9.727,50,49.6355
9.728,50,49.6355
9.729,50,49.6355
9.73,50,49.6355
9.731,50,49.6355
9.732,50,49.6355
9.733,50,49.6355
9.734,50,49.6355
9.735,50,49.6355
9.736,50,49.6355
9.737,50,49.6355
9.738,50,49.6355
9.739,50,49.6355
9.74,50,49.6355
9.741,50,49.6355
9.742,50,49.6355
9.743,50,49.6355
9.744,50,49.6355
9.745,50,49.6355
9.746,50,49.6355
9.747,50,49.6355
9.748,50,49.6355
9.749,50,49.6355
9.75,50,49.6355
9.751,50,49.6355
9.752,50,49.6355
9.753,50,49.6355
9.754,50,49.6355
9.755,50,49.6355
9.756,50,49.6355
9.757,50,49.6355
9.758,50,49.6355
9.759,50,49.6355
9.76,50,49.6355
9.761,50,49.6355
9.762,50,49.6355
9.763,50,49.6355
9.764,50,49.6355
9.765,50,49.6355
9.766,50,49.4877
9.767,50,49.4877
9.768,50,49.4877
9.769,50,49.4877
9.77,50,49.4877
9.771,50,49.4877
9.772,50,49.4877
9.773,50,49.4877
9.774,50,49.4877
9.775,50,49.4877
9.776,50,49.4877
9.777,50,49.4877
9.778,50,49.4877
9.779,50,49.4877
9.78,50,49.4877
9.781,50,49.4877
9.782,50,49.4877
9.783,50,49.4877
9.784,50,49.4877
9.785,50,49.4877
9.786,50,49.4877
9.787,50,49.4877
9.788,50,49.4877
9.789,50,49.4877
9.79,50,49.4877
9.791,50,49.4877
9.792,50,49.4877
9.793,50,49.4877
9.794,50,49.4877
9.795,50,49.4877
9.796,50,49.4877
9.797,50,49.4877
9.798,50,49.4877
9.799,50,49.4877
9.8,50,49.4877
9.801,50,49.4877
9.802,50,49.4877
9.803,50,49.4877
9.804,50,49.4877
9.805,50,49.4877
9.806,50,49.4877
9.807,50,49.4877
9.808,50,49.4877
9.809,50,49.4877
9.81,50,49.4877
9.811,50,49.4877
9.812,50,49.4877
9.813,50,49.3406
9.814,50,49.3406
9.815,50,49.3406
9.816,50,49.3406
9.817,50,49.3406
9.818,50,49.3406
9.819,50,49.3406
9.82,50,49.3406
9.821,50,49.3406
9.822,50,49.3406
9.823,50,49.3406
9.824,50,49.3406
9.825,50,49.3406
9.826,50,49.3406
9.827,50,49.3406
9.828,50,49.3406
9.829,50,49.3406
9.83,50,49.3406
9.831,50,49.3406
9.832,50,49.3406
9.833,50,49.3406
9.834,50,49.3406
9.835,50,49.3406
9.836,50,49.3406
9.837,50,49.3406
9.838,50,49.3406
9.839,50,49.3406
9.84,50,49.3406
9.841,50,49.3406
9.842,50,49.3406
9.843,50,49.3406
9.844,50,49.3406
9.845,50,49.3406
9.846,50,49.3406
9.847,50,49.3406
9.848,50,49.3406
9.849,50,49.3406
9.85,50,49.3406
9.851,50,49.3406
9.852,50,49.3406
9.853,50,49.3406
9.854,50,49.3406
9.855,50,49.3406
9.856,50,49.3406
9.857,50,49.3406
9.858,50,49.3406
9.859,50,49.1943
9.86,50,49.1943
9.861,50,49.1943
9.862,50,49.1943
9.863,50,49.1943
9.864,50,49.1943
9.865,50,49.1943
9.866,50,49.1943
9.867,50,49.1943
9.868,50,49.1943
9.869,50,49.1943
9.87,50,49.1943
9.871,50,49.1943
9.872,50,49.1943
9.873,50,49.1943
9.874,50,49.1943
