Time,_dummy,_derdummy,TAmb,TDif,ground_p_v,ground_p_i,constantVoltage_V,constantVoltage_v,constantVoltage_i,constantVoltage_p_v,constantVoltage_p_i,constantVoltage_n_v,constantVoltage_n_i,heatCapacitor_C,heatCapacitor_T,der_heatCapacitor_T_,heatCapacitor_der_0T,heatCapacitor_port_T,heatCapacitor_port_Q_0flow,heatingResistor_R_0ref,heatingResistor_T_0ref,heatingResistor_alpha,heatingResistor_v,heatingResistor_i,heatingResistor_p_v,heatingResistor_p_i,heatingResistor_n_v,heatingResistor_n_i,heatingResistor_useHeatPort,heatingResistor_T,heatingResistor_heatPort_T,heatingResistor_heatPort_Q_0flow,heatingResistor_LossPower,heatingResistor_T_0heatPort,heatingResistor_R,fixedTemperature_T,fixedTemperature_port_T,fixedTemperature_port_Q_0flow,temperatureSensor_T,temperatureSensor_port_T,temperatureSensor_port_Q_0flow,thermalConductor_Q_0flow,thermalConductor_dT,thermalConductor_port_0a_T,thermalConductor_port_0a_Q_0flow,thermalConductor_port_0b_T,thermalConductor_port_0b_Q_0flow,thermalConductor_G,idealSwitch_v,idealSwitch_i,idealSwitch_p_v,idealSwitch_p_i,idealSwitch_n_v,idealSwitch_n_i,idealSwitch_Ron,idealSwitch_Goff,idealSwitch_useHeatPort,idealSwitch_T,idealSwitch_LossPower,idealSwitch_T_0heatPort,idealSwitch_control,idealSwitch_s,idealSwitch_unitVoltage,idealSwitch_unitCurrent,ramp_height,ramp_duration,ramp_offset,ramp_startTime,ramp_y,onOffController_reference,onOffController_u,onOffController_y,onOffController_bandwidth,onOffController_pre_0y_0start,logicalNot_u,logicalNot_y,TRes,heatCapacitor_0T,switch_0Controll,fmi_loggingOn,fmi_pullInputsForInitialization,fmi_StartTime,fmi_StopTime,fmi_NumberOfSteps,fmi_CommunicationStepSize,fmi_forceShutDownAtStopTime
0.38,1,0,293.15,2,0,0,10,10,-0.985696,10,-0.985696,0,0.985696,1,296.85,9.48694,9.48694,296.85,9.48694,10,293.15,0.00392157,9.99999,0.985696,9.99999,0.985696,0,-0.985696,1,293.15,296.85,-9.85695,9.85695,296.85,10.1451,293.15,293.15,0.370011,23.7001,296.85,0,0.370011,3.70011,296.85,0.370011,293.15,-0.370011,0.1,9.85696e-006,0.985696,10,0.985696,9.99999,-0.985696,1e-005,1e-005,0,293.15,9.71597e-006,293.15,0,0.985696,1,1,25,6,25,2,25,25,23.7001,1,2,0,1,0,296.66,23.51,0,0,1,0,10,500,0.02,0
0.38,1,0,293.15,2,0,0,10,10,-0.984975,10,-0.984975,0,0.984975,1,297.04,9.46077,9.46077,297.04,9.46077,10,293.15,0.00392157,9.99999,0.984975,9.99999,0.984975,0,-0.984975,1,293.15,297.04,-9.84974,9.84974,297.04,10.1525,293.15,293.15,0.388964,23.8896,297.04,0,0.388964,3.88964,297.04,0.388964,293.15,-0.388964,0.1,9.84975e-006,0.984975,10,0.984975,9.99999,-0.984975,1e-005,1e-005,0,293.15,9.70175e-006,293.15,0,0.984975,1,1,25,6,25,2,25,25,23.8896,1,2,0,1,0,296.85,23.7001,0,0,1,0,10,500,0.02,0
0.4,1,0,293.15,2,0,0,10,10,-0.984975,10,-0.984975,0,0.984975,1,297.04,9.46077,9.46077,297.04,9.46077,10,293.15,0.00392157,9.99999,0.984975,9.99999,0.984975,0,-0.984975,1,293.15,297.04,-9.84974,9.84974,297.04,10.1525,293.15,293.15,0.388964,23.8896,297.04,0,0.388964,3.88964,297.04,0.388964,293.15,-0.388964,0.1,9.84975e-006,0.984975,10,0.984975,9.99999,-0.984975,1e-005,1e-005,0,293.15,9.70175e-006,293.15,0,0.984975,1,1,25,6,25,2,25,25,23.8896,1,2,0,1,0,296.85,23.7001,0,0,1,0,10,500,0.02,0
0.4,1,0,293.15,2,0,0,10,10,-0.984256,10,-0.984256,0,0.984256,1,297.229,9.43469,9.43469,297.229,9.43469,10,293.15,0.00392157,9.99999,0.984256,9.99999,0.984256,0,-0.984256,1,293.15,297.229,-9.84255,9.84255,297.229,10.1599,293.15,293.15,0.407866,24.0787,297.229,0,0.407866,4.07866,297.229,0.407866,293.15,-0.407866,0.1,9.84256e-006,0.984256,10,0.984256,9.99999,-0.984256,1e-005,1e-005,0,293.15,9.6876e-006,293.15,0,0.984256,1,1,25,6,25,2,25,25,24.0787,1,2,0,1,0,297.04,23.8896,0,0,1,0,10,500,0.02,0
0.42,1,0,293.15,2,0,0,10,10,-0.984256,10,-0.984256,0,0.984256,1,297.229,9.43469,9.43469,297.229,9.43469,10,293.15,0.00392157,9.99999,0.984256,9.99999,0.984256,0,-0.984256,1,293.15,297.229,-9.84255,9.84255,297.229,10.1599,293.15,293.15,0.407866,24.0787,297.229,0,0.407866,4.07866,297.229,0.407866,293.15,-0.407866,0.1,9.84256e-006,0.984256,10,0.984256,9.99999,-0.984256,1e-005,1e-005,0,293.15,9.6876e-006,293.15,0,0.984256,1,1,25,6,25,2,25,25,24.0787,1,2,0,1,0,297.04,23.8896,0,0,1,0,10,500,0.02,0
0.42,1,0,293.15,2,0,0,10,10,-0.983541,10,-0.983541,0,0.983541,1,297.417,9.40868,9.40868,297.417,9.40868,10,293.15,0.00392157,9.99999,0.983541,9.99999,0.983541,0,-0.983541,1,293.15,297.417,-9.8354,9.8354,297.417,10.1673,293.15,293.15,0.426715,24.2672,297.417,0,0.426715,4.26715,297.417,0.426715,293.15,-0.426715,0.1,9.8354e-006,0.983541,10,0.983541,9.99999,-0.983541,1e-005,1e-005,0,293.15,9.67352e-006,293.15,0,0.983541,1,1,25,6,25,2,25,25,24.2672,1,2,0,1,0,297.229,24.0787,0,0,1,0,10,500,0.02,0
0.44,1,0,293.15,2,0,0,10,10,-0.983541,10,-0.983541,0,0.983541,1,297.417,9.40868,9.40868,297.417,9.40868,10,293.15,0.00392157,9.99999,0.983541,9.99999,0.983541,0,-0.983541,1,293.15,297.417,-9.8354,9.8354,297.417,10.1673,293.15,293.15,0.426715,24.2672,297.417,0,0.426715,4.26715,297.417,0.426715,293.15,-0.426715,0.1,9.8354e-006,0.983541,10,0.983541,9.99999,-0.983541,1e-005,1e-005,0,293.15,9.67352e-006,293.15,0,0.983541,1,1,25,6,25,2,25,25,24.2672,1,2,0,1,0,297.229,24.0787,0,0,1,0,10,500,0.02,0
0.44,1,0,293.15,2,0,0,10,10,-0.982828,10,-0.982828,0,0.982828,1,297.605,9.38276,9.38276,297.605,9.38276,10,293.15,0.00392157,9.99999,0.982828,9.99999,0.982828,0,-0.982828,1,293.15,297.605,-9.82827,9.82827,297.605,10.1747,293.15,293.15,0.445512,24.4551,297.605,0,0.445512,4.45512,297.605,0.445512,293.15,-0.445512,0.1,9.82828e-006,0.982828,10,0.982828,9.99999,-0.982828,1e-005,1e-005,0,293.15,9.65951e-006,293.15,0,0.982828,1,1,25,6,25,2,25,25,24.4551,1,2,0,1,0,297.417,24.2672,0,0,1,0,10,500,0.02,0
0.46,1,0,293.15,2,0,0,10,10,-0.982828,10,-0.982828,0,0.982828,1,297.605,9.38276,9.38276,297.605,9.38276,10,293.15,0.00392157,9.99999,0.982828,9.99999,0.982828,0,-0.982828,1,293.15,297.605,-9.82827,9.82827,297.605,10.1747,293.15,293.15,0.445512,24.4551,297.605,0,0.445512,4.45512,297.605,0.445512,293.15,-0.445512,0.1,9.82828e-006,0.982828,10,0.982828,9.99999,-0.982828,1e-005,1e-005,0,293.15,9.65951e-006,293.15,0,0.982828,1,1,25,6,25,2,25,25,24.4551,1,2,0,1,0,297.417,24.2672,0,0,1,0,10,500,0.02,0
0.46,1,0,293.15,2,0,0,10,10,-0.982118,10,-0.982118,0,0.982118,1,297.793,9.35692,9.35692,297.793,9.35692,10,293.15,0.00392157,9.99999,0.982118,9.99999,0.982118,0,-0.982118,1,293.15,297.793,-9.82117,9.82117,297.793,10.1821,293.15,293.15,0.464257,24.6426,297.793,0,0.464257,4.64257,297.793,0.464257,293.15,-0.464257,0.1,9.82118e-006,0.982118,10,0.982118,9.99999,-0.982118,1e-005,1e-005,0,293.15,9.64557e-006,293.15,0,0.982118,1,1,25,6,25,2,25,25,24.6426,1,2,0,1,0,297.605,24.4551,0,0,1,0,10,500,0.02,0
0.48,1,0,293.15,2,0,0,10,10,-0.982118,10,-0.982118,0,0.982118,1,297.793,9.35692,9.35692,297.793,9.35692,10,293.15,0.00392157,9.99999,0.982118,9.99999,0.982118,0,-0.982118,1,293.15,297.793,-9.82117,9.82117,297.793,10.1821,293.15,293.15,0.464257,24.6426,297.793,0,0.464257,4.64257,297.793,0.464257,293.15,-0.464257,0.1,9.82118e-006,0.982118,10,0.982118,9.99999,-0.982118,1e-005,1e-005,0,293.15,9.64557e-006,293.15,0,0.982118,1,1,25,6,25,2,25,25,24.6426,1,2,0,1,0,297.605,24.4551,0,0,1,0,10,500,0.02,0
0.48,1,0,293.15,2,0,0,10,10,-0.981412,10,-0.981412,0,0.981412,1,297.979,9.33116,9.33116,297.979,9.33116,10,293.15,0.00392157,9.99999,0.981412,9.99999,0.981412,0,-0.981412,1,293.15,297.979,-9.81411,9.81411,297.979,10.1894,293.15,293.15,0.48295,24.8295,297.979,0,0.48295,4.8295,297.979,0.48295,293.15,-0.48295,0.1,9.81412e-006,0.981412,10,0.981412,9.99999,-0.981412,1e-005,1e-005,0,293.15,9.63169e-006,293.15,0,0.981412,1,1,25,6,25,2,25,25,24.8295,1,2,0,1,0,297.793,24.6426,0,0,1,0,10,500,0.02,0
0.5,1,0,293.15,2,0,0,10,10,-0.981412,10,-0.981412,0,0.981412,1,297.979,9.33116,9.33116,297.979,9.33116,10,293.15,0.00392157,9.99999,0.981412,9.99999,0.981412,0,-0.981412,1,293.15,297.979,-9.81411,9.81411,297.979,10.1894,293.15,293.15,0.48295,24.8295,297.979,0,0.48295,4.8295,297.979,0.48295,293.15,-0.48295,0.1,9.81412e-006,0.981412,10,0.981412,9.99999,-0.981412,1e-005,1e-005,0,293.15,9.63169e-006,293.15,0,0.981412,1,1,25,6,25,2,25,25,24.8295,1,2,0,1,0,297.793,24.6426,0,0,1,0,10,500,0.02,0
0.5,1,0,293.15,2,0,0,10,10,-0.980708,10,-0.980708,0,0.980708,1,298.166,9.30548,9.30548,298.166,9.30548,10,293.15,0.00392157,9.99999,0.980708,9.99999,0.980708,0,-0.980708,1,293.15,298.166,-9.80707,9.80707,298.166,10.1967,293.15,293.15,0.501591,25.0159,298.166,0,0.501591,5.01591,298.166,0.501591,293.15,-0.501591,0.1,9.80708e-006,0.980708,10,0.980708,9.99999,-0.980708,1e-005,1e-005,0,293.15,9.61789e-006,293.15,0,0.980708,1,1,25,6,25,2,25,25,25.0159,1,2,0,1,0,297.979,24.8295,0,0,1,0,10,500,0.02,0
0.52,1,0,293.15,2,0,0,10,10,-0.980708,10,-0.980708,0,0.980708,1,298.166,9.30548,9.30548,298.166,9.30548,10,293.15,0.00392157,9.99999,0.980708,9.99999,0.980708,0,-0.980708,1,293.15,298.166,-9.80707,9.80707,298.166,10.1967,293.15,293.15,0.501591,25.0159,298.166,0,0.501591,5.01591,298.166,0.501591,293.15,-0.501591,0.1,9.80708e-006,0.980708,10,0.980708,9.99999,-0.980708,1e-005,1e-005,0,293.15,9.61789e-006,293.15,0,0.980708,1,1,25,6,25,2,25,25,25.0159,1,2,0,1,0,297.979,24.8295,0,0,1,0,10,500,0.02,0
0.52,1,0,293.15,2,0,0,10,10,-0.980008,10,-0.980008,0,0.980008,1,298.352,9.27989,9.27989,298.352,9.27989,10,293.15,0.00392157,9.99999,0.980008,9.99999,0.980008,0,-0.980008,1,293.15,298.352,-9.80007,9.80007,298.352,10.204,293.15,293.15,0.520179,25.2018,298.352,0,0.520179,5.20179,298.352,0.520179,293.15,-0.520179,0.1,9.80008e-006,0.980008,10,0.980008,9.99999,-0.980008,1e-005,1e-005,0,293.15,9.60415e-006,293.15,0,0.980008,1,1,25,6,25,2,25,25,25.2018,1,2,0,1,0,298.166,25.0159,0,0,1,0,10,500,0.02,0
0.54,1,0,293.15,2,0,0,10,10,-0.980008,10,-0.980008,0,0.980008,1,298.352,9.27989,9.27989,298.352,9.27989,10,293.15,0.00392157,9.99999,0.980008,9.99999,0.980008,0,-0.980008,1,293.15,298.352,-9.80007,9.80007,298.352,10.204,293.15,293.15,0.520179,25.2018,298.352,0,0.520179,5.20179,298.352,0.520179,293.15,-0.520179,0.1,9.80008e-006,0.980008,10,0.980008,9.99999,-0.980008,1e-005,1e-005,0,293.15,9.60415e-006,293.15,0,0.980008,1,1,25,6,25,2,25,25,25.2018,1,2,0,1,0,298.166,25.0159,0,0,1,0,10,500,0.02,0
0.54,1,0,293.15,2,0,0,10,10,-0.97931,10,-0.97931,0,0.97931,1,298.537,9.25438,9.25438,298.537,9.25438,10,293.15,0.00392157,9.99999,0.97931,9.99999,0.97931,0,-0.97931,1,293.15,298.537,-9.79309,9.79309,298.537,10.2113,293.15,293.15,0.538715,25.3872,298.537,0,0.538715,5.38715,298.537,0.538715,293.15,-0.538715,0.1,9.7931e-006,0.97931,10,0.97931,9.99999,-0.97931,1e-005,1e-005,0,293.15,9.59048e-006,293.15,0,0.97931,1,1,25,6,25,2,25,25,25.3872,1,2,0,1,0,298.352,25.2018,0,0,1,0,10,500,0.02,0
0.56,1,0,293.15,2,0,0,10,10,-0.97931,10,-0.97931,0,0.97931,1,298.537,9.25438,9.25438,298.537,9.25438,10,293.15,0.00392157,9.99999,0.97931,9.99999,0.97931,0,-0.97931,1,293.15,298.537,-9.79309,9.79309,298.537,10.2113,293.15,293.15,0.538715,25.3872,298.537,0,0.538715,5.38715,298.537,0.538715,293.15,-0.538715,0.1,9.7931e-006,0.97931,10,0.97931,9.99999,-0.97931,1e-005,1e-005,0,293.15,9.59048e-006,293.15,0,0.97931,1,1,25,6,25,2,25,25,25.3872,1,2,0,1,0,298.352,25.2018,0,0,1,0,10,500,0.02,0
0.56,1,0,293.15,2,0,0,10,10,-0.978615,10,-0.978615,0,0.978615,1,298.722,9.22894,9.22894,298.722,9.22894,10,293.15,0.00392157,9.99999,0.978615,9.99999,0.978615,0,-0.978615,1,293.15,298.722,-9.78614,9.78614,298.722,10.2185,293.15,293.15,0.557199,25.572,298.722,0,0.557199,5.57199,298.722,0.557199,293.15,-0.557199,0.1,9.78615e-006,0.978615,10,0.978615,9.99999,-0.978615,1e-005,1e-005,0,293.15,9.57688e-006,293.15,0,0.978615,1,1,25,6,25,2,25,25,25.572,1,2,0,1,0,298.537,25.3872,0,0,1,0,10,500,0.02,0
0.58,1,0,293.15,2,0,0,10,10,-0.978615,10,-0.978615,0,0.978615,1,298.722,9.22894,9.22894,298.722,9.22894,10,293.15,0.00392157,9.99999,0.978615,9.99999,0.978615,0,-0.978615,1,293.15,298.722,-9.78614,9.78614,298.722,10.2185,293.15,293.15,0.557199,25.572,298.722,0,0.557199,5.57199,298.722,0.557199,293.15,-0.557199,0.1,9.78615e-006,0.978615,10,0.978615,9.99999,-0.978615,1e-005,1e-005,0,293.15,9.57688e-006,293.15,0,0.978615,1,1,25,6,25,2,25,25,25.572,1,2,0,1,0,298.537,25.3872,0,0,1,0,10,500,0.02,0
0.58,1,0,293.15,2,0,0,10,10,-0.977923,10,-0.977923,0,0.977923,1,298.906,9.20358,9.20358,298.906,9.20358,10,293.15,0.00392157,9.99999,0.977923,9.99999,0.977923,0,-0.977923,1,293.15,298.906,-9.77922,9.77922,298.906,10.2257,293.15,293.15,0.575641,25.7564,298.906,0,0.575641,5.75641,298.906,0.575641,293.15,-0.575641,0.1,9.77923e-006,0.977923,10,0.977923,9.99999,-0.977923,1e-005,1e-005,0,293.15,9.56334e-006,293.15,0,0.977923,1,1,25,6,25,2,25,25,25.7564,1,2,0,1,0,298.722,25.572,0,0,1,0,10,500,0.02,0
0.6,1,0,293.15,2,0,0,10,10,-0.977923,10,-0.977923,0,0.977923,1,298.906,9.20358,9.20358,298.906,9.20358,10,293.15,0.00392157,9.99999,0.977923,9.99999,0.977923,0,-0.977923,1,293.15,298.906,-9.77922,9.77922,298.906,10.2257,293.15,293.15,0.575641,25.7564,298.906,0,0.575641,5.75641,298.906,0.575641,293.15,-0.575641,0.1,9.77923e-006,0.977923,10,0.977923,9.99999,-0.977923,1e-005,1e-005,0,293.15,9.56334e-006,293.15,0,0.977923,1,1,25,6,25,2,25,25,25.7564,1,2,0,1,0,298.722,25.572,0,0,1,0,10,500,0.02,0
0.6,1,0,293.15,2,0,0,10,10,-0.977234,10,-0.977234,0,0.977234,1,299.09,9.1783,9.1783,299.09,9.1783,10,293.15,0.00392157,9.99999,0.977234,9.99999,0.977234,0,-0.977234,1,293.15,299.09,-9.77233,9.77233,299.09,10.233,293.15,293.15,0.594033,25.9403,299.09,0,0.594033,5.94033,299.09,0.594033,293.15,-0.594033,0.1,9.77234e-006,0.977234,10,0.977234,9.99999,-0.977234,1e-005,1e-005,0,293.15,9.54986e-006,293.15,0,0.977234,1,1,25,6,25,2,25,25,25.9403,1,2,0,1,0,298.906,25.7564,0,0,1,0,10,500,0.02,0
0.62,1,0,293.15,2,0,0,10,10,-0.977234,10,-0.977234,0,0.977234,1,299.09,9.1783,9.1783,299.09,9.1783,10,293.15,0.00392157,9.99999,0.977234,9.99999,0.977234,0,-0.977234,1,293.15,299.09,-9.77233,9.77233,299.09,10.233,293.15,293.15,0.594033,25.9403,299.09,0,0.594033,5.94033,299.09,0.594033,293.15,-0.594033,0.1,9.77234e-006,0.977234,10,0.977234,9.99999,-0.977234,1e-005,1e-005,0,293.15,9.54986e-006,293.15,0,0.977234,1,1,25,6,25,2,25,25,25.9403,1,2,0,1,0,298.906,25.7564,0,0,1,0,10,500,0.02,0
0.62,1,0,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,299.142,-0.599191,-0.599191,299.142,-0.599191,10,293.15,0.00392157,0.00102339,9.99898e-005,0.00102339,9.99898e-005,0,-9.99898e-005,1,293.15,299.142,-1.02329e-007,1.02329e-007,299.142,10.235,293.15,293.15,0.599191,25.9919,299.142,0,0.599191,5.99191,299.142,0.599191,293.15,-0.599191,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102339,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999795,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.9919,0,2,0,0,1,299.09,25.9403,0,0,1,0,10,500,0.02,0
0.64,1,0,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,299.142,-0.599191,-0.599191,299.142,-0.599191,10,293.15,0.00392157,0.00102339,9.99898e-005,0.00102339,9.99898e-005,0,-9.99898e-005,1,293.15,299.142,-1.02329e-007,1.02329e-007,299.142,10.235,293.15,293.15,0.599191,25.9919,299.142,0,0.599191,5.99191,299.142,0.599191,293.15,-0.599191,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102339,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999795,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.9919,0,2,0,0,1,299.09,25.9403,0,0,1,0,10,500,0.02,0
0.64,1,0,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,299.13,-0.597998,-0.597998,299.13,-0.597998,10,293.15,0.00392157,0.00102335,9.99898e-005,0.00102335,9.99898e-005,0,-9.99898e-005,1,293.15,299.13,-1.02324e-007,1.02324e-007,299.13,10.2345,293.15,293.15,0.597998,25.98,299.13,0,0.597998,5.97999,299.13,0.597998,293.15,-0.597998,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102335,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999795,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.98,0,2,0,0,1,299.142,25.9919,1,0,1,0,10,500,0.02,0
0.66,1,0,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,299.13,-0.597998,-0.597998,299.13,-0.597998,10,293.15,0.00392157,0.00102335,9.99898e-005,0.00102335,9.99898e-005,0,-9.99898e-005,1,293.15,299.13,-1.02324e-007,1.02324e-007,299.13,10.2345,293.15,293.15,0.597998,25.98,299.13,0,0.597998,5.97999,299.13,0.597998,293.15,-0.597998,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102335,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999795,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.98,0,2,0,0,1,299.142,25.9919,1,0,1,0,10,500,0.02,0
0.66,1,0,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,299.118,-0.596807,-0.596807,299.118,-0.596807,10,293.15,0.00392157,0.0010233,9.99898e-005,0.0010233,9.99898e-005,0,-9.99898e-005,1,293.15,299.118,-1.02319e-007,1.02319e-007,299.118,10.234,293.15,293.15,0.596807,25.9681,299.118,0,0.596807,5.96807,299.118,0.596807,293.15,-0.596807,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.0010233,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999795,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.9681,0,2,0,0,1,299.13,25.98,1,0,1,0,10,500,0.02,0
0.68,1,0,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,299.118,-0.596807,-0.596807,299.118,-0.596807,10,293.15,0.00392157,0.0010233,9.99898e-005,0.0010233,9.99898e-005,0,-9.99898e-005,1,293.15,299.118,-1.02319e-007,1.02319e-007,299.118,10.234,293.15,293.15,0.596807,25.9681,299.118,0,0.596807,5.96807,299.118,0.596807,293.15,-0.596807,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.0010233,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999795,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.9681,0,2,0,0,1,299.13,25.98,1,0,1,0,10,500,0.02,0
0.68,1,0,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,299.106,-0.595618,-0.595618,299.106,-0.595618,10,293.15,0.00392157,0.00102325,9.99898e-005,0.00102325,9.99898e-005,0,-9.99898e-005,1,293.15,299.106,-1.02315e-007,1.02315e-007,299.106,10.2336,293.15,293.15,0.595618,25.9562,299.106,0,0.595618,5.95618,299.106,0.595618,293.15,-0.595618,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102325,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999795,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.9562,0,2,0,0,1,299.118,25.9681,1,0,1,0,10,500,0.02,0
0.7,1,0,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,299.106,-0.595618,-0.595618,299.106,-0.595618,10,293.15,0.00392157,0.00102325,9.99898e-005,0.00102325,9.99898e-005,0,-9.99898e-005,1,293.15,299.106,-1.02315e-007,1.02315e-007,299.106,10.2336,293.15,293.15,0.595618,25.9562,299.106,0,0.595618,5.95618,299.106,0.595618,293.15,-0.595618,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102325,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999795,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.9562,0,2,0,0,1,299.118,25.9681,1,0,1,0,10,500,0.02,0
0.7,1,0,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,299.094,-0.594429,-0.594429,299.094,-0.594429,10,293.15,0.00392157,0.00102321,9.99898e-005,0.00102321,9.99898e-005,0,-9.99898e-005,1,293.15,299.094,-1.0231e-007,1.0231e-007,299.094,10.2331,293.15,293.15,0.59443,25.9443,299.094,0,0.59443,5.9443,299.094,0.59443,293.15,-0.59443,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102321,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999795,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.9443,0,2,0,0,1,299.106,25.9562,1,0,1,0,10,500,0.02,0
0.72,1,0,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,299.094,-0.594429,-0.594429,299.094,-0.594429,10,293.15,0.00392157,0.00102321,9.99898e-005,0.00102321,9.99898e-005,0,-9.99898e-005,1,293.15,299.094,-1.0231e-007,1.0231e-007,299.094,10.2331,293.15,293.15,0.59443,25.9443,299.094,0,0.59443,5.9443,299.094,0.59443,293.15,-0.59443,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102321,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999795,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.9443,0,2,0,0,1,299.106,25.9562,1,0,1,0,10,500,0.02,0
0.72,1,0,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,299.082,-0.593243,-0.593243,299.082,-0.593243,10,293.15,0.00392157,0.00102316,9.99898e-005,0.00102316,9.99898e-005,0,-9.99898e-005,1,293.15,299.082,-1.02306e-007,1.02306e-007,299.082,10.2326,293.15,293.15,0.593243,25.9324,299.082,0,0.593243,5.93243,299.082,0.593243,293.15,-0.593243,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102316,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999795,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.9324,0,2,0,0,1,299.094,25.9443,1,0,1,0,10,500,0.02,0
0.74,1,0,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,299.082,-0.593243,-0.593243,299.082,-0.593243,10,293.15,0.00392157,0.00102316,9.99898e-005,0.00102316,9.99898e-005,0,-9.99898e-005,1,293.15,299.082,-1.02306e-007,1.02306e-007,299.082,10.2326,293.15,293.15,0.593243,25.9324,299.082,0,0.593243,5.93243,299.082,0.593243,293.15,-0.593243,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102316,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999795,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.9324,0,2,0,0,1,299.094,25.9443,1,0,1,0,10,500,0.02,0
0.74,1,0,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,299.071,-0.592058,-0.592058,299.071,-0.592058,10,293.15,0.00392157,0.00102311,9.99898e-005,0.00102311,9.99898e-005,0,-9.99898e-005,1,293.15,299.071,-1.02301e-007,1.02301e-007,299.071,10.2322,293.15,293.15,0.592058,25.9206,299.071,0,0.592058,5.92058,299.071,0.592058,293.15,-0.592058,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102311,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999795,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.9206,0,2,0,0,1,299.082,25.9324,1,0,1,0,10,500,0.02,0
0.76,1,0,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,299.071,-0.592058,-0.592058,299.071,-0.592058,10,293.15,0.00392157,0.00102311,9.99898e-005,0.00102311,9.99898e-005,0,-9.99898e-005,1,293.15,299.071,-1.02301e-007,1.02301e-007,299.071,10.2322,293.15,293.15,0.592058,25.9206,299.071,0,0.592058,5.92058,299.071,0.592058,293.15,-0.592058,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102311,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999795,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.9206,0,2,0,0,1,299.082,25.9324,1,0,1,0,10,500,0.02,0
