time,egsCarSpeed,egsGear,egsTargetGear,tShiftStart,valves_eds,valves_eds1,valves_eds2,valves_eds3,valves_eds4,valves_eds5,valves_mv1,valves_mv2,valves_mv3
26.3,165.153,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.31,165.153,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.32,165.153,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.33,165.153,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.34,165.153,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.35,165.153,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.36,165.153,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.37,165.153,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.38,163.95,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.39,163.95,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.4,163.95,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.41,163.95,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.42,163.95,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.43,163.95,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.44,163.95,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.45,163.95,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.46,163.95,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.47,161.844,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.48,161.844,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.49,161.844,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.5,161.844,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.51,161.844,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.52,161.844,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.53,161.844,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.54,161.844,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.55,161.844,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.56,161.844,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.57,159.187,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.58,159.187,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.59,159.187,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.6,159.187,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.61,159.187,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.62,159.187,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.63,159.187,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.64,159.187,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.65,159.187,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.66,159.187,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.67,156.512,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.68,156.512,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.69,156.512,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.7,156.512,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.71,156.512,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.72,156.512,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.73,156.512,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.74,156.512,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.75,156.512,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.76,156.512,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.77,153.842,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.78,153.842,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.79,153.842,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.8,153.842,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.81,153.842,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.82,153.842,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.83,153.842,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.84,153.842,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.85,153.842,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.86,153.842,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.87,151.175,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.88,151.175,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.89,151.175,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.9,151.175,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.91,151.175,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.92,151.175,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.93,151.175,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.94,151.175,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.95,151.175,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.96,151.175,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.97,148.512,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.98,148.512,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
26.99,148.512,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27,148.512,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.01,148.512,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.02,148.512,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.03,148.512,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.04,148.512,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.05,148.512,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.06,148.512,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.07,145.853,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.08,145.853,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.09,145.853,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.1,145.853,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.11,145.853,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.12,145.853,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.13,145.853,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.14,145.853,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.15,145.853,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.16,143.463,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.17,143.463,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.18,143.463,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.19,143.463,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.2,143.463,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.21,143.463,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.22,143.463,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.23,143.463,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.24,143.463,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.25,143.463,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.26,140.811,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.27,140.811,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.28,140.811,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.29,140.811,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.3,140.811,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.31,140.811,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.32,140.811,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.33,140.811,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.34,140.811,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.35,140.811,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.36,138.162,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.37,138.162,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.38,138.162,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.39,138.162,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.4,138.162,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.41,138.162,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.42,138.162,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.43,138.162,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.44,138.162,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.45,138.162,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.46,135.517,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.47,135.517,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.48,135.517,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.49,135.517,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.5,135.517,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.51,135.517,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.52,135.517,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.53,135.517,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.54,135.517,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.55,135.517,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.56,132.875,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.57,132.875,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.58,132.875,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.59,132.875,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.6,132.875,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.61,132.875,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.62,132.875,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.63,132.875,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.64,132.875,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.65,132.875,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.66,130.236,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.67,130.236,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.68,130.236,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.69,130.236,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.7,130.236,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.71,130.236,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.72,130.236,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.73,130.236,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.74,130.236,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.75,127.864,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.76,127.864,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.77,127.864,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.78,127.864,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.79,127.864,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.8,127.864,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.81,127.864,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.82,127.864,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.83,127.864,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.84,127.864,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.85,125.232,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.86,125.232,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.87,125.232,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.88,125.232,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.89,125.232,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.9,125.232,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.91,125.232,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.92,125.232,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.93,125.232,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.94,125.232,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.95,122.604,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.96,122.604,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.97,122.604,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.98,122.604,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.99,122.604,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28,122.604,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.01,122.604,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.02,122.604,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.03,122.604,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.04,122.604,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.05,119.979,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.06,119.979,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.07,119.979,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.08,119.979,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.09,119.979,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.1,119.979,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.11,119.979,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.12,119.979,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.13,119.979,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.14,119.979,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.15,117.357,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.16,117.357,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.17,117.357,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.18,117.357,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.19,117.357,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.2,117.357,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.21,117.357,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.22,117.357,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.23,117.357,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.24,117.357,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.25,114.739,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.26,114.739,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.27,114.739,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.28,114.739,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.29,114.739,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.3,114.739,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.31,114.739,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.32,114.739,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.33,114.739,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.34,114.739,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.35,112.124,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.36,112.124,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.37,112.124,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.38,112.124,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.39,112.124,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.4,112.124,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.41,112.124,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.42,112.124,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.43,112.124,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.44,112.124,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.45,109.511,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.46,109.511,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.47,109.511,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.48,109.511,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.49,109.511,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.5,109.511,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.51,109.511,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.52,109.511,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.53,109.511,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.54,109.511,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.55,106.902,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.56,106.902,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.57,106.902,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.58,106.902,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.59,106.902,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.6,106.902,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.61,106.902,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.62,106.902,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.63,106.902,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.64,104.557,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.65,104.557,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.66,104.557,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.67,104.557,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.68,104.557,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.69,104.557,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.7,104.557,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.71,104.557,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.72,104.557,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.73,104.557,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.74,101.953,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.75,101.953,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.76,101.953,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.77,101.953,6.0,6.0,24.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
