"time","FMU_Interface_OUT0_Engine_Power","FMU_Interface_OUT1_Engine_Speed","FMU_Interface_OUT2_Engine_Torque","FMU_Interface_OUT3_Load_Signal","FMU_Interface_OUT4_Fuel_Consumption"
58.92,15.708,3000,50,0.31081,5.3344
58.93,15.708,3000,50,0.31081,5.3344
58.94,15.708,3000,50,0.31081,5.3344
58.95,15.708,3000,50,0.31081,5.3344
58.96,15.708,3000,50,0.31081,5.3344
58.97,15.708,3000,50,0.31081,5.3344
58.98,15.708,3000,50,0.31081,5.3344
58.99,15.708,3000,50,0.31081,5.3344
59,15.708,3000,50,0.31081,5.3344
59.01,15.708,3000,50,0.31081,5.3344
59.02,15.708,3000,50,0.31081,5.3344
59.03,15.708,3000,50,0.31081,5.3344
59.04,15.708,3000,50,0.31081,5.3344
59.05,15.708,3000,50,0.31081,5.3344
59.06,15.708,3000,50,0.31081,5.3344
59.07,15.708,3000,50,0.31081,5.3344
59.08,15.708,3000,50,0.31081,5.3344
59.09,15.708,3000,50,0.31081,5.3344
59.1,15.708,3000,50,0.31081,5.3344
59.11,15.708,3000,50,0.31081,5.3344
59.12,15.708,3000,50,0.31081,5.3344
59.13,15.708,3000,50,0.31081,5.3344
59.14,15.708,3000,50,0.31081,5.3344
59.15,15.708,3000,50,0.31081,5.3344
59.16,15.708,3000,50,0.31081,5.3344
59.17,15.708,3000,50,0.31081,5.3344
59.18,15.708,3000,50,0.31081,5.3344
59.19,15.708,3000,50,0.31081,5.3344
59.2,15.708,3000,50,0.31081,5.3344
59.21,15.708,3000,50,0.31081,5.3344
59.22,15.708,3000,50,0.31081,5.3344
59.23,15.708,3000,50,0.31081,5.3344
59.24,15.708,3000,50,0.31081,5.3344
59.25,15.708,3000,50,0.31081,5.3344
59.26,15.708,3000,50,0.31081,5.3344
59.27,15.708,3000,50,0.31081,5.3344
59.28,15.708,3000,50,0.31081,5.3344
59.29,15.708,3000,50,0.31081,5.3344
59.3,15.708,3000,50,0.31081,5.3344
59.31,15.708,3000,50,0.31081,5.3344
59.32,15.708,3000,50,0.31081,5.3344
59.33,15.708,3000,50,0.31081,5.3344
59.34,15.708,3000,50,0.31081,5.3344
59.35,15.708,3000,50,0.31081,5.3344
59.36,15.708,3000,50,0.31081,5.3344
59.37,15.708,3000,50,0.31081,5.3344
59.38,15.708,3000,50,0.31081,5.3344
59.39,15.708,3000,50,0.31081,5.3344
59.4,15.708,3000,50,0.31081,5.3344
59.41,15.708,3000,50,0.31081,5.3344
59.42,15.708,3000,50,0.31081,5.3344
59.43,15.708,3000,50,0.31081,5.3344
59.44,15.708,3000,50,0.31081,5.3344
59.45,15.708,3000,50,0.31081,5.3344
59.46,15.708,3000,50,0.31081,5.3344
59.47,15.708,3000,50,0.31081,5.3344
59.48,15.708,3000,50,0.31081,5.3344
59.49,15.708,3000,50,0.31081,5.3344
59.5,15.708,3000,50,0.31081,5.3344
59.51,15.708,3000,50,0.31081,5.3344
59.52,15.708,3000,50,0.31081,5.3344
59.53,15.708,3000,50,0.31081,5.3344
59.54,15.708,3000,50,0.31081,5.3344
59.55,15.708,3000,50,0.31081,5.3344
59.56,15.708,3000,50,0.31081,5.3344
59.57,15.708,3000,50,0.31081,5.3344
59.58,15.708,3000,50,0.31081,5.3344
59.59,15.708,3000,50,0.31081,5.3344
59.6,15.708,3000,50,0.31081,5.3344
59.61,15.708,3000,50,0.31081,5.3344
59.62,15.708,3000,50,0.31081,5.3344
59.63,15.708,3000,50,0.31081,5.3344
59.64,15.708,3000,50,0.31081,5.3344
59.65,15.708,3000,50,0.31081,5.3344
59.66,15.708,3000,50,0.31081,5.3344
59.67,15.708,3000,50,0.31081,5.3344
59.68,15.708,3000,50,0.31081,5.3344
59.69,15.708,3000,50,0.31081,5.3344
59.7,15.708,3000,50,0.31081,5.3344
59.71,15.708,3000,50,0.31081,5.3344
59.72,15.708,3000,50,0.31081,5.3344
59.73,15.708,3000,50,0.31081,5.3344
59.74,15.708,3000,50,0.31081,5.3344
59.75,15.708,3000,50,0.31081,5.3344
59.76,15.708,3000,50,0.31081,5.3344
59.77,15.708,3000,50,0.31081,5.3344
59.78,15.708,3000,50,0.31081,5.3344
59.79,15.708,3000,50,0.31081,5.3344
59.8,15.708,3000,50,0.31081,5.3344
59.81,15.708,3000,50,0.31081,5.3344
59.82,15.708,3000,50,0.31081,5.3344
59.83,15.708,3000,50,0.31081,5.3344
59.84,15.708,3000,50,0.31081,5.3344
59.85,15.708,3000,50,0.31081,5.3344
59.86,15.708,3000,50,0.31081,5.3344
59.87,15.708,3000,50,0.31081,5.3344
59.88,15.708,3000,50,0.31081,5.3344
59.89,15.708,3000,50,0.31081,5.3344
59.9,15.708,3000,50,0.31081,5.3344
59.91,15.708,3000,50,0.31081,5.3344
59.92,15.708,3000,50,0.31081,5.3344
59.93,15.708,3000,50,0.31081,5.3344
59.94,15.708,3000,50,0.31081,5.3344
59.95,15.708,3000,50,0.31081,5.3344
59.96,15.708,3000,50,0.31081,5.3344
59.97,15.708,3000,50,0.31081,5.3344
59.98,15.708,3000,50,0.31081,5.3344
59.99,15.708,3000,50,0.31081,5.3344
60,15.708,3000,50,0.31081,5.3344
60.01,15.708,3000,50,0.31081,5.3344
60.02,16.946,3000.4,52.718,0.34416,5.5463
60.03,24.381,3003.5,70.003,0.51085,6.8145
60.04,30.767,3009.2,89.289,0.51064,7.8847
60.05,31.568,3014.5,93.368,0.51045,8.0243
60.06,31.615,3019,93.964,0.51029,8.037
60.07,31.656,3022.9,95.079,0.51015,8.048
60.08,31.691,3026.2,95.65,0.51003,8.0573
60.09,31.72,3029.1,96.413,0.50993,8.0653
60.1,31.745,3031.5,96.898,0.50984,8.072
60.11,31.766,3033.5,97.438,0.50977,8.0777
60.12,31.784,3035.2,97.828,0.50971,8.0825
60.13,31.799,3036.6,98.22,0.50966,8.0865
60.14,31.811,3037.7,98.524,0.50962,8.0897
60.15,31.821,3038.7,98.812,0.50959,8.0924
60.16,31.829,3039.4,99.046,0.50956,8.0946
60.17,31.835,3040,99.26,0.50954,8.0963
60.18,31.84,3040.5,99.438,0.50952,8.0976
60.19,31.844,3040.9,99.596,0.50951,8.0985
60.2,31.846,3041.1,99.73,0.5095,8.0992
60.21,31.848,3041.2,99.848,0.50949,8.0996
60.22,31.849,3041.3,99.949,0.50949,8.0998
60.23,31.849,3041.3,100.04,0.50949,8.0999
60.24,31.848,3041.3,100.11,0.50949,8.0997
60.25,31.847,3041.2,100.18,0.5095,8.0994
60.26,31.846,3041,100.23,0.5095,8.099
60.27,31.844,3040.8,100.28,0.50951,8.0985
60.28,31.841,3040.6,100.32,0.50952,8.0979
60.29,31.839,3040.4,100.35,0.50952,8.0972
60.3,31.836,3040.1,100.38,0.50953,8.0965
60.31,31.833,3039.8,100.41,0.50954,8.0957
60.32,31.83,3039.5,100.43,0.50955,8.0949
60.33,31.827,3039.2,100.44,0.50957,8.094
60.34,31.823,3038.9,100.46,0.50958,8.0931
60.35,31.82,3038.6,100.47,0.50959,8.0921
60.36,31.816,3038.2,100.48,0.5096,8.0912
60.37,31.813,3037.9,100.49,0.50961,8.0902
60.38,31.809,3037.6,100.49,0.50963,8.0892
60.39,31.806,3037.2,100.5,0.50964,8.0882
60.4,31.802,3036.8,100.5,0.50965,8.0872
60.41,31.798,3036.5,100.5,0.50966,8.0862
60.42,31.794,3036.1,100.5,0.50968,8.0852
60.43,31.791,3035.8,100.5,0.50969,8.0842
60.44,31.787,3035.4,100.5,0.5097,8.0832
60.45,31.783,3035.1,100.5,0.50971,8.0822
60.46,31.779,3034.7,100.5,0.50973,8.0812
60.47,31.776,3034.4,100.5,0.50974,8.0802
60.48,31.772,3034,100.49,0.50975,8.0792
60.49,31.768,3033.6,100.49,0.50977,8.0782
60.5,31.765,3033.3,100.49,0.50978,8.0772
60.51,31.761,3033,100.48,0.50979,8.0763
60.52,31.757,3032.6,100.48,0.5098,8.0753
60.53,31.754,3032.3,100.48,0.50981,8.0743
60.54,31.75,3031.9,100.47,0.50983,8.0734
60.55,31.747,3031.6,100.47,0.50984,8.0724
60.56,31.743,3031.3,100.46,0.50985,8.0715
60.57,31.74,3030.9,100.46,0.50986,8.0706
60.58,31.736,3030.6,100.46,0.50987,8.0696
60.59,31.733,3030.3,100.45,0.50989,8.0687
60.6,31.73,3030,100.45,0.5099,8.0678
60.61,31.726,3029.6,100.44,0.50991,8.0669
60.62,31.723,3029.3,100.44,0.50992,8.066
60.63,31.72,3029,100.43,0.50993,8.0652
60.64,31.717,3028.7,100.43,0.50994,8.0643
60.65,31.713,3028.4,100.43,0.50995,8.0634
60.66,31.71,3028.1,100.42,0.50996,8.0626
60.67,31.707,3027.8,100.42,0.50998,8.0617
60.68,31.704,3027.5,100.41,0.50999,8.0609
60.69,31.701,3027.2,100.41,0.51,8.0601
60.7,31.698,3026.9,100.4,0.51001,8.0593
60.71,31.695,3026.6,100.4,0.51002,8.0584
60.72,31.692,3026.4,100.4,0.51003,8.0576
60.73,31.689,3026.1,100.39,0.51004,8.0569
60.74,31.686,3025.8,100.39,0.51005,8.0561
60.75,31.683,3025.5,100.38,0.51006,8.0553
60.76,31.68,3025.2,100.38,0.51007,8.0545
60.77,31.678,3025,100.38,0.51008,8.0538
60.78,31.675,3024.7,100.37,0.51009,8.053
60.79,31.672,3024.4,100.37,0.5101,8.0523
60.8,31.669,3024.2,100.36,0.5101,8.0515
60.81,31.667,3023.9,100.36,0.51011,8.0508
60.82,31.664,3023.7,100.36,0.51012,8.0501
60.83,31.661,3023.4,100.35,0.51013,8.0494
60.84,31.659,3023.2,100.35,0.51014,8.0487
60.85,31.656,3022.9,100.35,0.51015,8.048
60.86,31.653,3022.7,100.34,0.51016,8.0473
60.87,31.651,3022.4,100.34,0.51017,8.0466
60.88,31.648,3022.2,100.33,0.51018,8.0459
60.89,31.646,3022,100.33,0.51018,8.0453
60.9,31.643,3021.7,100.33,0.51019,8.0446
60.91,31.641,3021.5,100.32,0.5102,8.0439
60.92,31.639,3021.3,100.32,0.51021,8.0433
60.93,31.636,3021,100.32,0.51022,8.0427
60.94,31.634,3020.8,100.31,0.51023,8.042
60.95,31.632,3020.6,100.31,0.51023,8.0414
60.96,31.629,3020.4,100.31,0.51024,8.0408
60.97,31.627,3020.2,100.3,0.51025,8.0402
60.98,31.625,3019.9,100.3,0.51026,8.0396
60.99,31.623,3019.7,100.3,0.51027,8.039
61,31.62,3019.5,100.29,0.51027,8.0384
61.01,31.618,3019.3,100.29,0.51028,8.0378
61.02,31.616,3019.1,100.29,0.51029,8.0372
61.03,31.614,3018.9,100.28,0.5103,8.0366
61.04,31.612,3018.7,100.28,0.5103,8.036
61.05,31.61,3018.5,100.28,0.51031,8.0355
61.06,31.608,3018.3,100.28,0.51032,8.0349
61.07,31.606,3018.1,100.27,0.51032,8.0344
61.08,31.603,3017.9,100.27,0.51033,8.0338
61.09,31.601,3017.7,100.27,0.51034,8.0333
61.1,31.599,3017.5,100.26,0.51034,8.0328
61.11,31.598,3017.3,100.26,0.51035,8.0322
61.12,31.596,3017.2,100.26,0.51036,8.0317
61.13,31.594,3017,100.26,0.51036,8.0312
61.14,31.592,3016.8,100.25,0.51037,8.0307
61.15,31.59,3016.6,100.25,0.51038,8.0302
61.16,31.588,3016.4,100.25,0.51038,8.0297
61.17,31.586,3016.3,100.24,0.51039,8.0292
61.18,31.584,3016.1,100.24,0.5104,8.0287
61.19,31.583,3015.9,100.24,0.5104,8.0282
61.2,31.581,3015.7,100.24,0.51041,8.0277
61.21,31.579,3015.6,100.23,0.51041,8.0272
61.22,31.577,3015.4,100.23,0.51042,8.0268
61.23,31.576,3015.2,100.23,0.51043,8.0263
61.24,31.574,3015.1,100.23,0.51043,8.0259
61.25,31.572,3014.9,100.22,0.51044,8.0254
61.26,31.571,3014.8,100.22,0.51044,8.025
61.27,31.569,3014.6,100.22,0.51045,8.0245
61.28,31.567,3014.4,100.22,0.51045,8.0241
61.29,31.566,3014.3,100.22,0.51046,8.0236
61.3,31.564,3014.1,100.21,0.51047,8.0232
61.31,31.562,3014,100.21,0.51047,8.0228
61.32,31.561,3013.8,100.21,0.51048,8.0224
61.33,31.559,3013.7,100.21,0.51048,8.0219
61.34,31.558,3013.5,100.2,0.51049,8.0215
61.35,31.556,3013.4,100.2,0.51049,8.0211
61.36,31.555,3013.3,100.2,0.5105,8.0207
61.37,31.553,3013.1,100.2,0.5105,8.0203
61.38,31.552,3013,100.2,0.51051,8.0199
61.39,31.55,3012.8,100.19,0.51051,8.0195
61.4,31.549,3012.7,100.19,0.51052,8.0191
61.41,31.548,3012.6,100.19,0.51052,8.0188
61.42,31.546,3012.4,100.19,0.51053,8.0184
61.43,31.545,3012.3,100.19,0.51053,8.018
61.44,31.543,3012.2,100.18,0.51054,8.0176
61.45,31.542,3012,100.18,0.51054,8.0173
61.46,31.541,3011.9,100.18,0.51055,8.0169
61.47,31.539,3011.8,100.18,0.51055,8.0166
61.48,31.538,3011.7,100.18,0.51056,8.0162
61.49,31.537,3011.5,100.17,0.51056,8.0158
61.5,31.535,3011.4,100.17,0.51056,8.0155
61.51,31.534,3011.3,100.17,0.51057,8.0152
61.52,31.533,3011.2,100.17,0.51057,8.0148
61.53,31.532,3011,100.17,0.51058,8.0145
61.54,31.53,3010.9,100.16,0.51058,8.0141
61.55,31.529,3010.8,100.16,0.51059,8.0138
61.56,31.528,3010.7,100.16,0.51059,8.0135
61.57,31.527,3010.6,100.16,0.51059,8.0132
61.58,31.526,3010.5,100.16,0.5106,8.0129
61.59,31.524,3010.4,100.16,0.5106,8.0125
61.6,31.523,3010.2,100.15,0.51061,8.0122
61.61,31.522,3010.1,100.15,0.51061,8.0119
61.62,31.521,3010,100.15,0.51061,8.0116
61.63,31.52,3009.9,100.15,0.51062,8.0113
61.64,31.519,3009.8,100.15,0.51062,8.011
61.65,31.518,3009.7,100.15,0.51063,8.0107
61.66,31.517,3009.6,100.14,0.51063,8.0104
61.67,31.515,3009.5,100.14,0.51063,8.0101
61.68,31.514,3009.4,100.14,0.51064,8.0098
61.69,31.513,3009.3,100.14,0.51064,8.0096
61.7,31.512,3009.2,100.14,0.51064,8.0093
61.71,31.511,3009.1,100.14,0.51065,8.009
61.72,31.51,3009,100.14,0.51065,8.0087
61.73,31.509,3008.9,100.13,0.51065,8.0085
61.74,31.508,3008.8,100.13,0.51066,8.0082
61.75,31.507,3008.7,100.13,0.51066,8.0079
61.76,31.506,3008.6,100.13,0.51066,8.0077
61.77,31.505,3008.5,100.13,0.51067,8.0074
61.78,31.504,3008.4,100.13,0.51067,8.0071
61.79,31.503,3008.4,100.13,0.51067,8.0069
61.8,31.503,3008.3,100.12,0.51068,8.0066
61.81,31.502,3008.2,100.12,0.51068,8.0064
61.82,31.501,3008.1,100.12,0.51068,8.0061
61.83,31.5,3008,100.12,0.51069,8.0059
61.84,31.499,3007.9,100.12,0.51069,8.0057
61.85,31.498,3007.8,100.12,0.51069,8.0054
61.86,31.497,3007.8,100.12,0.5107,8.0052
61.87,31.496,3007.7,100.12,0.5107,8.005
61.88,31.495,3007.6,100.11,0.5107,8.0047
61.89,31.495,3007.5,100.11,0.5107,8.0045
61.9,31.494,3007.4,100.11,0.51071,8.0043
61.91,31.493,3007.3,100.11,0.51071,8.004
61.92,31.492,3007.3,100.11,0.51071,8.0038
61.93,31.491,3007.2,100.11,0.51072,8.0036
61.94,31.49,3007.1,100.11,0.51072,8.0034
61.95,31.49,3007,100.11,0.51072,8.0032
61.96,31.489,3007,100.1,0.51072,8.003
61.97,31.488,3006.9,100.1,0.51073,8.0027
61.98,31.487,3006.8,100.1,0.51073,8.0025
61.99,31.487,3006.7,100.1,0.51073,8.0023
62,31.486,3006.7,100.1,0.51073,8.0021
62.01,31.485,3006.6,100.1,0.51074,8.0019
62.02,31.484,3006.5,100.1,0.51074,8.0017
62.03,31.484,3006.5,100.1,0.51074,8.0015
62.04,31.483,3006.4,100.1,0.51074,8.0013
62.05,31.482,3006.3,100.1,0.51075,8.0012
62.06,31.481,3006.3,100.09,0.51075,8.001
62.07,31.481,3006.2,100.09,0.51075,8.0008
62.08,31.48,3006.1,100.09,0.51075,8.0006
62.09,31.479,3006.1,100.09,0.51076,8.0004
62.1,31.479,3006,100.09,0.51076,8.0002
62.11,31.478,3005.9,100.09,0.51076,8
62.12,31.477,3005.9,100.09,0.51076,7.9999
62.13,31.477,3005.8,100.09,0.51077,7.9997
62.14,31.476,3005.7,100.09,0.51077,7.9995
62.15,31.475,3005.7,100.09,0.51077,7.9993
62.16,31.475,3005.6,100.08,0.51077,7.9992
62.17,31.474,3005.6,100.08,0.51077,7.999
62.18,31.474,3005.5,100.08,0.51078,7.9988
62.19,31.473,3005.4,100.08,0.51078,7.9987
62.2,31.472,3005.4,100.08,0.51078,7.9985
62.21,31.472,3005.3,100.08,0.51078,7.9983
62.22,31.471,3005.3,100.08,0.51079,7.9982
62.23,31.471,3005.2,100.08,0.51079,7.998
62.24,31.47,3005.2,100.08,0.51079,7.9979
62.25,31.469,3005.1,100.08,0.51079,7.9977
62.26,31.469,3005,100.08,0.51079,7.9976
62.27,31.468,3005,100.08,0.5108,7.9974
62.28,31.468,3004.9,100.07,0.5108,7.9972
62.29,31.467,3004.9,100.07,0.5108,7.9971
62.3,31.467,3004.8,100.07,0.5108,7.997
62.31,31.466,3004.8,100.07,0.5108,7.9968
62.32,31.465,3004.7,100.07,0.5108,7.9967
62.33,31.465,3004.7,100.07,0.51081,7.9965
62.34,31.464,3004.6,100.07,0.51081,7.9964
62.35,31.464,3004.6,100.07,0.51081,7.9962
62.36,31.463,3004.5,100.07,0.51081,7.9961
62.37,31.463,3004.5,100.07,0.51081,7.996
62.38,31.462,3004.4,100.07,0.51082,7.9958
62.39,31.462,3004.4,100.07,0.51082,7.9957
62.4,31.461,3004.3,100.07,0.51082,7.9956
62.41,31.461,3004.3,100.06,0.51082,7.9954
62.42,31.46,3004.3,100.06,0.51082,7.9953
62.43,31.46,3004.2,100.06,0.51082,7.9952
62.44,31.459,3004.2,100.06,0.51083,7.9951
62.45,31.459,3004.1,100.06,0.51083,7.9949
62.46,31.459,3004.1,100.06,0.51083,7.9948
62.47,31.458,3004,100.06,0.51083,7.9947
62.48,31.458,3004,100.06,0.51083,7.9946
62.49,31.457,3003.9,100.06,0.51083,7.9944
62.5,31.457,3003.9,100.06,0.51083,7.9943
62.51,31.456,3003.9,100.06,0.51084,7.9942
62.52,31.456,3003.8,100.06,0.51084,7.9941
62.53,31.455,3003.8,100.06,0.51084,7.994
62.54,31.455,3003.7,100.06,0.51084,7.9939
62.55,31.455,3003.7,100.06,0.51084,7.9937
62.56,31.454,3003.7,100.06,0.51084,7.9936
62.57,31.454,3003.6,100.05,0.51084,7.9935
62.58,31.453,3003.6,100.05,0.51085,7.9934
62.59,31.453,3003.5,100.05,0.51085,7.9933
62.6,31.453,3003.5,100.05,0.51085,7.9932
62.61,31.452,3003.5,100.05,0.51085,7.9931
62.62,31.452,3003.4,100.05,0.51085,7.993
62.63,31.451,3003.4,100.05,0.51085,7.9929
62.64,31.451,3003.4,100.05,0.51085,7.9928
62.65,31.451,3003.3,100.05,0.51086,7.9927
62.66,31.45,3003.3,100.05,0.51086,7.9926
62.67,31.45,3003.3,100.05,0.51086,7.9925
62.68,31.45,3003.2,100.05,0.51086,7.9924
62.69,31.449,3003.2,100.05,0.51086,7.9923
62.7,31.449,3003.1,100.05,0.51086,7.9922
62.71,31.449,3003.1,100.05,0.51086,7.9921
62.72,31.448,3003.1,100.05,0.51086,7.992
62.73,31.448,3003,100.05,0.51087,7.9919
62.74,31.447,3003,100.05,0.51087,7.9918
62.75,31.447,3003,100.04,0.51087,7.9917
62.76,31.447,3003,100.04,0.51087,7.9916
62.77,31.446,3002.9,100.04,0.51087,7.9916
62.78,31.446,3002.9,100.04,0.51087,7.9915
62.79,31.446,3002.9,100.04,0.51087,7.9914
62.8,31.446,3002.8,100.04,0.51087,7.9913
62.81,31.445,3002.8,100.04,0.51087,7.9912
62.82,31.445,3002.8,100.04,0.51088,7.9911
62.83,31.445,3002.7,100.04,0.51088,7.991
62.84,31.444,3002.7,100.04,0.51088,7.991
62.85,31.444,3002.7,100.04,0.51088,7.9909
62.86,31.444,3002.7,100.04,0.51088,7.9908
62.87,31.443,3002.6,100.04,0.51088,7.9907
62.88,31.443,3002.6,100.04,0.51088,7.9906
62.89,31.443,3002.6,100.04,0.51088,7.9906
62.9,31.443,3002.5,100.04,0.51088,7.9905
62.91,31.442,3002.5,100.04,0.51088,7.9904
62.92,31.442,3002.5,100.04,0.51089,7.9903
62.93,31.442,3002.5,100.04,0.51089,7.9903
62.94,31.441,3002.4,100.04,0.51089,7.9902
62.95,31.441,3002.4,100.04,0.51089,7.9901
62.96,31.441,3002.4,100.04,0.51089,7.99
62.97,31.441,3002.4,100.04,0.51089,7.99
62.98,31.44,3002.3,100.04,0.51089,7.9899
62.99,31.44,3002.3,100.03,0.51089,7.9898
63,31.44,3002.3,100.03,0.51089,7.9898
63.01,31.44,3002.3,100.03,0.51089,7.9897
63.02,31.439,3002.2,100.03,0.51089,7.9896
63.03,31.439,3002.2,100.03,0.5109,7.9895
63.04,31.439,3002.2,100.03,0.5109,7.9895
63.05,31.439,3002.2,100.03,0.5109,7.9894
63.06,31.438,3002.1,100.03,0.5109,7.9893
63.07,31.438,3002.1,100.03,0.5109,7.9893
63.08,31.438,3002.1,100.03,0.5109,7.9892
63.09,31.438,3002.1,100.03,0.5109,7.9892
63.1,31.437,3002,100.03,0.5109,7.9891
63.11,31.437,3002,100.03,0.5109,7.989
63.12,31.437,3002,100.03,0.5109,7.989
63.13,31.437,3002,100.03,0.5109,7.9889
63.14,31.436,3002,100.03,0.5109,7.9889
63.15,31.436,3001.9,100.03,0.5109,7.9888
63.16,31.436,3001.9,100.03,0.51091,7.9887
63.17,31.436,3001.9,100.03,0.51091,7.9887
63.18,31.436,3001.9,100.03,0.51091,7.9886
63.19,31.435,3001.9,100.03,0.51091,7.9886
63.2,31.435,3001.8,100.03,0.51091,7.9885
63.21,31.435,3001.8,100.03,0.51091,7.9885
63.22,31.435,3001.8,100.03,0.51091,7.9884
63.23,31.435,3001.8,100.03,0.51091,7.9883
63.24,31.434,3001.8,100.03,0.51091,7.9883
63.25,31.434,3001.7,100.03,0.51091,7.9882
63.26,31.434,3001.7,100.03,0.51091,7.9882
63.27,31.434,3001.7,100.03,0.51091,7.9881
63.28,31.434,3001.7,100.03,0.51091,7.9881
63.29,31.433,3001.7,100.03,0.51091,7.988
63.3,31.433,3001.7,100.02,0.51092,7.988
63.31,31.433,3001.6,100.02,0.51092,7.9879
63.32,31.433,3001.6,100.02,0.51092,7.9879
63.33,31.433,3001.6,100.02,0.51092,7.9878
63.34,31.433,3001.6,100.02,0.51092,7.9878
63.35,31.432,3001.6,100.02,0.51092,7.9877
63.36,31.432,3001.5,100.02,0.51092,7.9877
63.37,31.432,3001.5,100.02,0.51092,7.9876
63.38,31.432,3001.5,100.02,0.51092,7.9876
63.39,31.432,3001.5,100.02,0.51092,7.9876
63.4,31.431,3001.5,100.02,0.51092,7.9875
63.41,31.431,3001.5,100.02,0.51092,7.9875
63.42,31.431,3001.5,100.02,0.51092,7.9874
63.43,31.431,3001.4,100.02,0.51092,7.9874
63.44,31.431,3001.4,100.02,0.51092,7.9873
63.45,31.431,3001.4,100.02,0.51092,7.9873
63.46,31.431,3001.4,100.02,0.51092,7.9872
63.47,31.43,3001.4,100.02,0.51093,7.9872
63.48,31.43,3001.4,100.02,0.51093,7.9872
63.49,31.43,3001.3,100.02,0.51093,7.9871
63.5,31.43,3001.3,100.02,0.51093,7.9871
63.51,31.43,3001.3,100.02,0.51093,7.987
63.52,31.43,3001.3,100.02,0.51093,7.987
63.53,31.429,3001.3,100.02,0.51093,7.987
63.54,31.429,3001.3,100.02,0.51093,7.9869
63.55,31.429,3001.3,100.02,0.51093,7.9869
63.56,31.429,3001.3,100.02,0.51093,7.9868
63.57,31.429,3001.2,100.02,0.51093,7.9868
63.58,31.429,3001.2,100.02,0.51093,7.9868
63.59,31.429,3001.2,100.02,0.51093,7.9867
63.6,31.428,3001.2,100.02,0.51093,7.9867
63.61,31.428,3001.2,100.02,0.51093,7.9867
63.62,31.428,3001.2,100.02,0.51093,7.9866
63.63,31.428,3001.2,100.02,0.51093,7.9866
63.64,31.428,3001.1,100.02,0.51093,7.9866
63.65,31.428,3001.1,100.02,0.51093,7.9865
63.66,31.428,3001.1,100.02,0.51093,7.9865
63.67,31.428,3001.1,100.02,0.51093,7.9865
63.68,31.427,3001.1,100.02,0.51094,7.9864
63.69,31.427,3001.1,100.02,0.51094,7.9864
63.7,31.427,3001.1,100.02,0.51094,7.9864
63.71,31.427,3001.1,100.02,0.51094,7.9863
63.72,31.427,3001.1,100.02,0.51094,7.9863
63.73,31.427,3001,100.02,0.51094,7.9863
63.74,31.427,3001,100.02,0.51094,7.9862
63.75,31.427,3001,100.02,0.51094,7.9862
63.76,31.426,3001,100.02,0.51094,7.9862
63.77,31.426,3001,100.02,0.51094,7.9861
63.78,31.426,3001,100.01,0.51094,7.9861
63.79,31.426,3001,100.01,0.51094,7.9861
63.8,31.426,3001,100.01,0.51094,7.986
63.81,31.426,3001,100.01,0.51094,7.986
63.82,31.426,3000.9,100.01,0.51094,7.986
63.83,31.426,3000.9,100.01,0.51094,7.986
63.84,31.426,3000.9,100.01,0.51094,7.9859
63.85,31.426,3000.9,100.01,0.51094,7.9859
63.86,31.425,3000.9,100.01,0.51094,7.9859
63.87,31.425,3000.9,100.01,0.51094,7.9858
63.88,31.425,3000.9,100.01,0.51094,7.9858
63.89,31.425,3000.9,100.01,0.51094,7.9858
63.9,31.425,3000.9,100.01,0.51094,7.9858
63.91,31.425,3000.9,100.01,0.51094,7.9857
63.92,31.425,3000.8,100.01,0.51094,7.9857
63.93,31.425,3000.8,100.01,0.51094,7.9857
63.94,31.425,3000.8,100.01,0.51094,7.9857
63.95,31.425,3000.8,100.01,0.51095,7.9856
63.96,31.424,3000.8,100.01,0.51095,7.9856
63.97,31.424,3000.8,100.01,0.51095,7.9856
63.98,31.424,3000.8,100.01,0.51095,7.9856
63.99,31.424,3000.8,100.01,0.51095,7.9855
64,31.424,3000.8,100.01,0.51095,7.9855
64.01,31.424,3000.8,100.01,0.51095,7.9855
64.02,31.424,3000.8,100.01,0.51095,7.9855
64.03,31.424,3000.8,100.01,0.51095,7.9854
64.04,31.424,3000.7,100.01,0.51095,7.9854
64.05,31.424,3000.7,100.01,0.51095,7.9854
64.06,31.424,3000.7,100.01,0.51095,7.9854
64.07,31.424,3000.7,100.01,0.51095,7.9854
64.08,31.423,3000.7,100.01,0.51095,7.9853
64.09,31.423,3000.7,100.01,0.51095,7.9853
64.1,31.423,3000.7,100.01,0.51095,7.9853
64.11,31.423,3000.7,100.01,0.51095,7.9853
64.12,31.423,3000.7,100.01,0.51095,7.9853
64.13,31.423,3000.7,100.01,0.51095,7.9852
64.14,31.423,3000.7,100.01,0.51095,7.9852
64.15,31.423,3000.7,100.01,0.51095,7.9852
64.16,31.423,3000.7,100.01,0.51095,7.9852
64.17,31.423,3000.6,100.01,0.51095,7.9852
64.18,31.423,3000.6,100.01,0.51095,7.9851
64.19,31.423,3000.6,100.01,0.51095,7.9851
64.2,31.423,3000.6,100.01,0.51095,7.9851
64.21,31.422,3000.6,100.01,0.51095,7.9851
64.22,31.422,3000.6,100.01,0.51095,7.9851
64.23,31.422,3000.6,100.01,0.51095,7.985
64.24,31.422,3000.6,100.01,0.51095,7.985
64.25,31.422,3000.6,100.01,0.51095,7.985
64.26,31.422,3000.6,100.01,0.51095,7.985
64.27,31.422,3000.6,100.01,0.51095,7.985
