"time","block_in_0031","block_in_3263","key_1_0_0031","key_1_0_3263","key_0_0_0031","key_0_0_3263","rst","enc"
0.363,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.364,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.365,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.366,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.367,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.368,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.369,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.37,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.371,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.372,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.373,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.374,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.375,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.376,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.377,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.378,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.379,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.38,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.381,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.382,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.383,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.384,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.385,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.386,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.387,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.388,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.389,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.39,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.391,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.392,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.393,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.394,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.395,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.396,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.397,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.398,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.399,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.4,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.401,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.402,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.403,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.404,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.405,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.406,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.407,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.408,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.409,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.41,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.411,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.412,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.413,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.414,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.415,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.416,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.417,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.418,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.419,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.42,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.421,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.422,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.423,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.424,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.425,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.426,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.427,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.428,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.429,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.43,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.431,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.432,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.433,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.434,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.435,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.436,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.437,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.438,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.439,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.44,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.441,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.442,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.443,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.444,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.445,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.446,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.447,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.448,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.449,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.45,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.451,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.452,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.453,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.454,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.455,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.456,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.457,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.458,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.459,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.46,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.461,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.462,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.463,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.464,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.465,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.466,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.467,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.468,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.469,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.47,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.471,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.472,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.473,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.474,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.475,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.476,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.477,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.478,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.479,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.48,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.481,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.482,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.483,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.484,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.485,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.486,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.487,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.488,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.489,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.49,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.491,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.492,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.493,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.494,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.495,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.496,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.497,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.498,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.499,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.5,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.501,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.502,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.503,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.504,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.505,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.506,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.507,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.508,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.509,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.51,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.511,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.512,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.513,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.514,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.515,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.516,-1977508559,-140727922,-1682120719,322197369,-1682120719,322197369,0,1
0.517,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,1,0
0.518,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.519,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.52,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.521,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.522,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.523,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.524,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.525,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.526,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.527,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.528,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.529,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.53,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.531,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.532,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.533,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.534,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.535,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.536,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.537,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.538,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.539,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.54,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.541,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.542,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.543,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.544,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.545,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.546,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.547,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.548,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.549,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.55,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.551,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.552,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.553,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.554,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.555,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.556,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.557,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.558,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.559,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.56,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.561,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.562,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.563,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.564,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.565,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.566,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.567,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.568,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.569,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.57,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.571,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.572,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.573,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.574,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.575,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.576,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.577,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.578,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.579,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.58,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.581,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.582,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.583,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.584,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.585,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.586,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.587,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.588,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.589,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.59,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.591,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
0.592,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
