"time","v_0_out","v_1_out"
10.787,-738319534,-1604556727
10.788,-738319534,-1604556727
10.789,747101900,-1604556727
10.79,747101900,-1604556727
10.791,747101900,1982153947
10.792,747101900,1982153947
10.793,619421871,1982153947
10.794,619421871,1982153947
10.795,619421871,-1196037300
10.796,619421871,-1196037300
10.797,-1774913310,-1196037300
10.798,-1774913310,-1196037300
10.799,-1774913310,1537290009
10.8,-1774913310,1537290009
10.801,1450436975,1537290009
10.802,1450436975,1537290009
10.803,1450436975,707317894
10.804,1450436975,707317894
10.805,-1954631868,707317894
10.806,-1954631868,707317894
10.807,-1954631868,-795757424
10.808,-1954631868,-795757424
10.809,2081317392,-795757424
10.81,2081317392,-795757424
10.811,2081317392,1651811881
10.812,2081317392,1651811881
10.813,767493643,1651811881
10.814,767493643,1651811881
10.815,767493643,1080000396
10.816,767493643,1080000396
10.817,859325381,1080000396
10.818,859325381,1080000396
10.819,859325381,-829228346
10.82,859325381,-829228346
10.821,-1983687908,-829228346
10.822,-1983687908,-829228346
10.823,-1983687908,-22134794
10.824,-1983687908,-22134794
10.825,-2086319893,-22134794
10.826,-2086319893,-22134794
10.827,-2086319893,-454491787
10.828,-2086319893,-454491787
10.829,-1927703240,-454491787
10.83,-1927703240,-454491787
10.831,-1927703240,310909986
10.832,-1927703240,310909986
10.833,19088743,310909986
10.834,19088743,310909986
10.835,19088743,-1985229329
10.836,19088743,-1985229329
10.837,252359685,-2048388268
10.838,252359685,-2048388268
10.839,-1976235292,-2048388268
10.84,-1976235292,-2048388268
10.841,-1976235292,105239837
10.842,-1976235292,105239837
10.843,1712558219,105239837
10.844,1712558219,105239837
10.845,1712558219,377277689
10.846,1712558219,377277689
10.847,199472670,377277689
10.848,199472670,377277689
10.849,199472670,1041220547
10.85,199472670,1041220547
10.851,-22382733,1041220547
10.852,-22382733,1041220547
10.853,-22382733,1031151854
10.854,-22382733,1031151854
10.855,101686643,1031151854
10.856,101686643,1031151854
10.857,101686643,293677742
10.858,101686643,293677742
10.859,107353064,293677742
10.86,107353064,293677742
10.861,107353064,-1246085514
10.862,107353064,-1246085514
10.863,1227350838,-1246085514
10.864,1227350838,-1246085514
10.865,1227350838,-338027995
10.866,1227350838,-338027995
10.867,159976036,-338027995
10.868,159976036,-338027995
10.869,159976036,-1838155941
10.87,159976036,-1838155941
10.871,1127069504,-1838155941
10.872,1127069504,-1838155941
10.873,1127069504,-355471645
10.874,1127069504,-355471645
10.875,2022495760,-355471645
10.876,2022495760,-355471645
10.877,2022495760,-1253938226
10.878,2022495760,-1253938226
10.879,1203081399,-1253938226
10.88,1203081399,-1253938226
10.881,1203081399,-741402994
10.882,1203081399,-741402994
10.883,425608517,-741402994
10.884,425608517,-741402994
10.885,425608517,2091488688
10.886,425608517,2091488688
10.887,1506901765,2091488688
10.888,1506901765,2091488688
10.889,1506901765,1650005283
10.89,1506901765,1650005283
10.891,-290805401,1650005283
10.892,-290805401,1650005283
10.893,-290805401,-921720744
10.894,-290805401,-921720744
10.895,196203132,-921720744
10.896,196203132,-921720744
10.897,196203132,-283172257
10.898,196203132,-283172257
10.899,-913352563,-283172257
10.9,-913352563,-283172257
10.901,-913352563,-1912480761
10.902,-913352563,-1912480761
10.903,-689231453,-1912480761
10.904,-689231453,-1912480761
10.905,-689231453,-1315113951
10.906,-689231453,-1315113951
10.907,804200115,-1315113951
10.908,804200115,-1315113951
10.909,804200115,-838580188
10.91,804200115,-838580188
10.911,1066050953,-838580188
10.912,1066050953,-838580188
10.913,1066050953,-1212736619
10.914,1066050953,-1212736619
10.915,660349598,-1212736619
10.916,660349598,-1212736619
10.917,660349598,469607820
10.918,660349598,469607820
10.919,1248680891,469607820
10.92,1248680891,469607820
10.921,1248680891,-13425638
10.922,1248680891,-13425638
10.923,1219300087,-13425638
10.924,1219300087,-13425638
10.925,1219300087,-453596189
10.926,1219300087,-453596189
10.927,1651502460,-453596189
10.928,1651502460,-453596189
10.929,1651502460,-1486586590
10.93,1651502460,-1486586590
10.931,-1287579793,-1486586590
10.932,-1287579793,-1486586590
10.933,-1287579793,-1274031475
10.934,-1287579793,-1274031475
10.935,1021212935,-1274031475
10.936,1021212935,-1274031475
10.937,1021212935,-1140329910
10.938,1021212935,-1140329910
10.939,1142337789,-1140329910
10.94,1142337789,-1140329910
10.941,1142337789,1606209889
10.942,1142337789,1606209889
10.943,969518660,1606209889
10.944,969518660,1606209889
10.945,969518660,-62541213
10.946,969518660,-62541213
10.947,-1229307330,-62541213
10.948,-1229307330,-62541213
10.949,-1229307330,-918047131
10.95,-1229307330,-918047131
10.951,1769039011,-918047131
10.952,1769039011,-918047131
10.953,1769039011,-872826053
10.954,1769039011,-872826053
10.955,-466322067,-872826053
10.956,-466322067,-872826053
10.957,-466322067,-626946958
10.958,-466322067,-626946958
10.959,-2054753897,-626946958
10.96,-2054753897,-626946958
10.961,-2054753897,-1261977371
10.962,-2054753897,-1261977371
10.963,1255462771,-1261977371
10.964,1255462771,-1261977371
10.965,1255462771,1344569556
10.966,1255462771,1344569556
10.967,2098631806,1344569556
10.968,2098631806,1344569556
10.969,2098631806,-1616930849
10.97,2098631806,-1616930849
10.971,1645520381,-1616930849
10.972,1645520381,-1616930849
10.973,1645520381,849132246
10.974,1645520381,849132246
10.975,670805772,849132246
10.976,670805772,849132246
10.977,670805772,-831581234
10.978,670805772,-831581234
10.979,1110725268,-831581234
10.98,1110725268,-831581234
10.981,1110725268,-17252637
10.982,1110725268,-17252637
10.983,2133944819,-17252637
10.984,2133944819,-17252637
10.985,2133944819,148490431
10.986,2133944819,148490431
10.987,-423736523,148490431
10.988,-423736523,148490431
10.989,-423736523,1297171992
10.99,-423736523,1297171992
10.991,434572260,1297171992
10.992,434572260,1297171992
10.993,434572260,-497895741
10.994,434572260,-497895741
10.995,1125277381,-497895741
10.996,1125277381,-497895741
10.997,1125277381,75165813
10.998,1125277381,75165813
10.999,1534231638,75165813
11,1534231638,75165813
11.001,1534231638,2146137079
11.002,1534231638,2146137079
11.003,1922536274,2146137079
11.004,1922536274,2146137079
11.005,1922536274,364299990
11.006,1922536274,364299990
11.007,1413877177,364299990
11.008,1413877177,364299990
11.009,1413877177,-910331256
11.01,1413877177,-910331256
11.011,371460553,-910331256
11.012,371460553,-910331256
11.013,371460553,124123242
11.014,371460553,124123242
11.015,-961317831,124123242
11.016,-961317831,124123242
11.017,-961317831,1613824390
11.018,-961317831,1613824390
11.019,1231659333,1613824390
11.02,1231659333,1613824390
11.021,1231659333,-1085813330
11.022,1231659333,-1085813330
11.023,48475737,-1085813330
11.024,48475737,-1085813330
11.025,48475737,-306584327
11.026,48475737,-306584327
11.027,-659389415,-306584327
11.028,-659389415,-306584327
11.029,-659389415,238932065
11.03,-659389415,238932065
11.031,-1870950802,238932065
11.032,-1870950802,238932065
11.033,-1870950802,-694011068
11.034,-1870950802,-694011068
11.035,-1452944982,-694011068
11.036,-1452944982,-694011068
11.037,-1452944982,-1785667832
11.038,-1452944982,-1785667832
11.039,453428541,-1785667832
11.04,453428541,-1785667832
11.041,453428541,-376726678
11.042,453428541,-376726678
11.043,751228910,-376726678
11.044,751228910,-376726678
11.045,751228910,-1187590998
11.046,751228910,-1187590998
11.047,497330392,-1187590998
11.048,497330392,-1187590998
11.049,497330392,1588334410
11.05,497330392,1588334410
11.051,-1342842950,1588334410
11.052,-1342842950,1588334410
11.053,-1342842950,933017586
11.054,-1342842950,933017586
11.055,-77941216,933017586
11.056,-77941216,933017586
11.057,-77941216,1812013907
11.058,-77941216,1812013907
11.059,969332581,1812013907
11.06,969332581,1812013907
11.061,969332581,1287043980
11.062,969332581,1287043980
11.063,1541546022,1287043980
11.064,1541546022,1287043980
11.065,1541546022,-1576534599
11.066,1541546022,-1576534599
11.067,-421809214,-1576534599
11.068,-421809214,-1576534599
11.069,-421809214,-953162732
11.07,-421809214,-953162732
11.071,915735921,-953162732
11.072,915735921,-953162732
11.073,915735921,-575191612
11.074,915735921,-575191612
11.075,1765887647,-575191612
11.076,1765887647,-575191612
11.077,1765887647,-1915446478
11.078,1765887647,-1915446478
11.079,1065886469,-1915446478
11.08,1065886469,-1915446478
11.081,1065886469,96931965
11.082,1065886469,96931965
11.083,-472761757,96931965
11.084,-472761757,96931965
11.085,-472761757,-2139901826
11.086,-472761757,-2139901826
11.087,1381124801,-2139901826
11.088,1381124801,-2139901826
11.089,1381124801,1910443517
11.09,1381124801,1910443517
11.091,-455555971,1910443517
11.092,-455555971,1910443517
11.093,-455555971,7377350
11.094,-455555971,7377350
11.095,7377350,-455555971
11.096,7377350,-455555971
11.097,1910443517,-455555971
11.098,1910443517,-455555971
11.099,1910443517,1381124801
11.1,1910443517,1381124801
11.101,-2139901826,1381124801
11.102,-2139901826,1381124801
11.103,-2139901826,-472761757
11.104,-2139901826,-472761757
11.105,96931965,-472761757
11.106,96931965,-472761757
11.107,96931965,1065886469
11.108,96931965,1065886469
11.109,-1915446478,1065886469
11.11,-1915446478,1065886469
11.111,-1915446478,1765887647
11.112,-1915446478,1765887647
11.113,-575191612,1765887647
11.114,-575191612,1765887647
11.115,-575191612,915735921
11.116,-575191612,915735921
11.117,-953162732,915735921
11.118,-953162732,915735921
11.119,-953162732,-421809214
11.12,-953162732,-421809214
11.121,-1576534599,-421809214
11.122,-1576534599,-421809214
11.123,-1576534599,1541546022
11.124,-1576534599,1541546022
11.125,1287043980,1541546022
11.126,1287043980,1541546022
11.127,1287043980,969332581
11.128,1287043980,969332581
11.129,1812013907,969332581
11.13,1812013907,969332581
11.131,1812013907,-77941216
11.132,1812013907,-77941216
11.133,933017586,-77941216
11.134,933017586,-77941216
11.135,933017586,-1342842950
11.136,933017586,-1342842950
11.137,1588334410,-1342842950
11.138,1588334410,-1342842950
11.139,1588334410,497330392
11.14,1588334410,497330392
11.141,-1187590998,497330392
11.142,-1187590998,497330392
11.143,-1187590998,751228910
11.144,-1187590998,751228910
11.145,-376726678,751228910
11.146,-376726678,751228910
11.147,-376726678,453428541
11.148,-376726678,453428541
11.149,-1785667832,453428541
11.15,-1785667832,453428541
11.151,-1785667832,-1452944982
11.152,-1785667832,-1452944982
11.153,-694011068,-1452944982
11.154,-694011068,-1452944982
11.155,-694011068,-1870950802
11.156,-694011068,-1870950802
11.157,238932065,-1870950802
11.158,238932065,-1870950802
11.159,238932065,-659389415
11.16,238932065,-659389415
11.161,-306584327,-659389415
11.162,-306584327,-659389415
11.163,-306584327,48475737
11.164,-306584327,48475737
11.165,-1085813330,48475737
11.166,-1085813330,48475737
11.167,-1085813330,1231659333
11.168,-1085813330,1231659333
11.169,1613824390,1231659333
11.17,1613824390,1231659333
11.171,1613824390,-961317831
11.172,1613824390,-961317831
11.173,124123242,-961317831
11.174,124123242,-961317831
11.175,124123242,371460553
11.176,124123242,371460553
11.177,-910331256,371460553
11.178,-910331256,371460553
11.179,-910331256,1413877177
11.18,-910331256,1413877177
11.181,364299990,1413877177
11.182,364299990,1413877177
11.183,364299990,1922536274
11.184,364299990,1922536274
11.185,2146137079,1922536274
11.186,2146137079,1922536274
11.187,2146137079,1534231638
11.188,2146137079,1534231638
11.189,75165813,1534231638
11.19,75165813,1534231638
11.191,75165813,1125277381
11.192,75165813,1125277381
11.193,-497895741,1125277381
11.194,-497895741,1125277381
11.195,-497895741,434572260
11.196,-497895741,434572260
11.197,1297171992,434572260
11.198,1297171992,434572260
11.199,1297171992,-423736523
11.2,1297171992,-423736523
11.201,148490431,-423736523
11.202,148490431,-423736523
11.203,148490431,2133944819
11.204,148490431,2133944819
11.205,-17252637,2133944819
11.206,-17252637,2133944819
11.207,-17252637,1110725268
11.208,-17252637,1110725268
11.209,-831581234,1110725268
11.21,-831581234,1110725268
11.211,-831581234,670805772
11.212,-831581234,670805772
11.213,849132246,670805772
11.214,849132246,670805772
11.215,849132246,1645520381
11.216,849132246,1645520381
11.217,-1616930849,1645520381
11.218,-1616930849,1645520381
11.219,-1616930849,2098631806
11.22,-1616930849,2098631806
11.221,1344569556,2098631806
11.222,1344569556,2098631806
11.223,1344569556,1255462771
11.224,1344569556,1255462771
11.225,-1261977371,1255462771
11.226,-1261977371,1255462771
11.227,-1261977371,-2054753897
11.228,-1261977371,-2054753897
11.229,-626946958,-2054753897
11.23,-626946958,-2054753897
11.231,-626946958,-466322067
11.232,-626946958,-466322067
11.233,-872826053,-466322067
11.234,-872826053,-466322067
11.235,-872826053,1769039011
11.236,-872826053,1769039011
11.237,-918047131,1769039011
11.238,-918047131,1769039011
11.239,-918047131,-1229307330
11.24,-918047131,-1229307330
11.241,-62541213,-1229307330
11.242,-62541213,-1229307330
11.243,-62541213,969518660
11.244,-62541213,969518660
11.245,1606209889,969518660
11.246,1606209889,969518660
11.247,1606209889,1142337789
11.248,1606209889,1142337789
11.249,-1140329910,1142337789
11.25,-1140329910,1142337789
11.251,-1140329910,1021212935
11.252,-1140329910,1021212935
11.253,-1274031475,1021212935
11.254,-1274031475,1021212935
11.255,-1274031475,-1287579793
11.256,-1274031475,-1287579793
11.257,-1486586590,-1287579793
11.258,-1486586590,-1287579793
11.259,-1486586590,1651502460
11.26,-1486586590,1651502460
11.261,-453596189,1651502460
11.262,-453596189,1651502460
11.263,-453596189,1219300087
11.264,-453596189,1219300087
11.265,-13425638,1219300087
11.266,-13425638,1219300087
11.267,-13425638,1248680891
11.268,-13425638,1248680891
11.269,469607820,1248680891
11.27,469607820,1248680891
11.271,469607820,660349598
11.272,469607820,660349598
11.273,-1212736619,660349598
11.274,-1212736619,660349598
11.275,-1212736619,1066050953
11.276,-1212736619,1066050953
11.277,-838580188,1066050953
11.278,-838580188,1066050953
11.279,-838580188,804200115
11.28,-838580188,804200115
11.281,-1315113951,804200115
11.282,-1315113951,804200115
11.283,-1315113951,-689231453
11.284,-1315113951,-689231453
11.285,-1912480761,-689231453
11.286,-1912480761,-689231453
11.287,-1912480761,-913352563
11.288,-1912480761,-913352563
11.289,-283172257,-913352563
11.29,-283172257,-913352563
11.291,-283172257,196203132
11.292,-283172257,196203132
11.293,-921720744,196203132
11.294,-921720744,196203132
11.295,-921720744,-290805401
11.296,-921720744,-290805401
11.297,1650005283,-290805401
11.298,1650005283,-290805401
11.299,1650005283,1506901765
11.3,1650005283,1506901765
11.301,2091488688,1506901765
11.302,2091488688,1506901765
11.303,2091488688,425608517
11.304,2091488688,425608517
11.305,-741402994,425608517
11.306,-741402994,425608517
11.307,-741402994,1203081399
11.308,-741402994,1203081399
11.309,-1253938226,1203081399
11.31,-1253938226,1203081399
11.311,-1253938226,2022495760
11.312,-1253938226,2022495760
11.313,-355471645,2022495760
11.314,-355471645,2022495760
11.315,-355471645,1127069504
11.316,-355471645,1127069504
11.317,-1838155941,1127069504
11.318,-1838155941,1127069504
11.319,-1838155941,159976036
11.32,-1838155941,159976036
11.321,-338027995,159976036
11.322,-338027995,159976036
11.323,-338027995,1227350838
11.324,-338027995,1227350838
11.325,-1246085514,1227350838
11.326,-1246085514,1227350838
11.327,-1246085514,107353064
11.328,-1246085514,107353064
11.329,293677742,107353064
11.33,293677742,107353064
11.331,293677742,101686643
11.332,293677742,101686643
11.333,1031151854,101686643
11.334,1031151854,101686643
11.335,1031151854,-22382733
11.336,1031151854,-22382733
11.337,1041220547,-22382733
11.338,1041220547,-22382733
11.339,1041220547,199472670
11.34,1041220547,199472670
11.341,377277689,199472670
11.342,377277689,199472670
11.343,377277689,1712558219
11.344,377277689,1712558219
11.345,105239837,1712558219
11.346,105239837,1712558219
11.347,105239837,-1976235292
11.348,105239837,-1976235292
11.349,-2048388268,-1976235292
11.35,-2048388268,-1976235292
11.351,-2048388268,252359685
11.352,-2048388268,252359685
11.353,-2021161081,-2021161081
11.354,-2021161081,-2021161081
11.355,536779689,-2021161081
11.356,536779689,-2021161081
11.357,536779689,906412107
11.358,536779689,906412107
11.359,1183301496,906412107
11.36,1183301496,906412107
11.361,1183301496,-1627186469
11.362,1183301496,-1627186469
11.363,-1838234982,-1627186469
11.364,-1838234982,-1627186469
11.365,-1838234982,-130547259
11.366,-1838234982,-130547259
