Time,heatCapacitor_T,switch_Controll,
3.524,32.3459,0,
3.525,32.3542,1,
3.526,32.3529,1,
3.527,32.3517,1,
3.528,32.3505,1,
3.529,32.3492,1,
3.53,32.348,1,
3.531,32.3468,1,
3.532,32.3455,1,
3.533,32.3443,1,
3.534,32.343,1,
3.535,32.3418,1,
3.536,32.3406,1,
3.537,32.3393,1,
3.538,32.3381,1,
3.539,32.3369,1,
3.54,32.3356,1,
3.541,32.3344,1,
3.542,32.3332,1,
3.543,32.3319,1,
3.544,32.3307,1,
3.545,32.3295,1,
3.546,32.3282,1,
3.547,32.327,1,
3.548,32.3258,1,
3.549,32.3245,1,
3.55,32.3233,1,
3.551,32.3221,1,
3.552,32.3209,1,
3.553,32.3196,1,
3.554,32.3184,1,
3.555,32.3172,1,
3.556,32.3159,1,
3.557,32.3147,1,
3.558,32.3135,1,
3.559,32.3122,1,
3.56,32.311,1,
3.561,32.3098,1,
3.562,32.3085,1,
3.563,32.3073,1,
3.564,32.3061,1,
3.565,32.3048,1,
3.566,32.3036,1,
3.567,32.3024,1,
3.568,32.3012,1,
3.569,32.2999,1,
3.57,32.2987,1,
3.571,32.2975,1,
3.572,32.2962,1,
3.573,32.295,1,
3.574,32.2938,1,
3.575,32.2925,1,
3.576,32.2913,1,
3.577,32.2901,1,
3.578,32.2889,1,
3.579,32.2876,1,
3.58,32.2864,1,
3.581,32.2852,1,
3.582,32.2839,1,
3.583,32.2827,1,
3.584,32.2815,1,
3.585,32.2803,1,
3.586,32.279,1,
3.587,32.2778,1,
3.588,32.2766,1,
3.589,32.2754,1,
3.59,32.2741,1,
3.591,32.2729,1,
3.592,32.2717,1,
3.593,32.2704,1,
3.594,32.2692,1,
3.595,32.268,1,
3.596,32.2668,1,
3.597,32.2655,1,
3.598,32.2643,1,
3.599,32.2631,1,
3.6,32.2619,1,
3.601,32.2606,1,
3.602,32.2594,1,
3.603,32.2582,1,
3.604,32.257,1,
3.605,32.2557,1,
3.606,32.2545,1,
3.607,32.2533,1,
3.608,32.2521,1,
3.609,32.2508,1,
3.61,32.2496,1,
3.611,32.2484,1,
3.612,32.2472,1,
3.613,32.2459,1,
3.614,32.2447,1,
3.615,32.2435,1,
3.616,32.2423,1,
3.617,32.241,1,
3.618,32.2398,1,
3.619,32.2386,1,
3.62,32.2374,1,
3.621,32.2361,1,
3.622,32.2349,1,
3.623,32.2337,1,
3.624,32.2325,1,
3.625,32.2312,1,
3.626,32.23,1,
3.627,32.2288,1,
3.628,32.2276,1,
3.629,32.2264,1,
3.63,32.2251,1,
3.631,32.2239,1,
3.632,32.2227,1,
3.633,32.2215,1,
3.634,32.2202,1,
3.635,32.219,1,
3.636,32.2178,1,
3.637,32.2166,1,
3.638,32.2154,1,
3.639,32.2141,1,
3.64,32.2129,1,
3.641,32.2117,1,
3.642,32.2105,1,
3.643,32.2092,1,
3.644,32.208,1,
3.645,32.2068,1,
3.646,32.2056,1,
3.647,32.2044,1,
3.648,32.2031,1,
3.649,32.2019,1,
3.65,32.2007,1,
3.651,32.1995,1,
3.652,32.1983,1,
3.653,32.197,1,
3.654,32.1958,1,
3.655,32.1946,1,
3.656,32.1934,1,
3.657,32.1922,1,
3.658,32.1909,1,
3.659,32.1897,1,
3.66,32.1885,1,
3.661,32.1873,1,
3.662,32.1861,1,
3.663,32.1849,1,
3.664,32.1836,1,
3.665,32.1824,1,
3.666,32.1812,1,
3.667,32.18,1,
3.668,32.1788,1,
3.669,32.1775,1,
3.67,32.1763,1,
3.671,32.1751,1,
3.672,32.1739,1,
3.673,32.1727,1,
3.674,32.1715,1,
3.675,32.1702,1,
3.676,32.169,1,
3.677,32.1678,1,
3.678,32.1666,1,
3.679,32.1654,1,
3.68,32.1642,1,
3.681,32.1629,1,
3.682,32.1617,1,
3.683,32.1605,1,
3.684,32.1593,1,
3.685,32.1581,1,
3.686,32.1569,1,
3.687,32.1556,1,
3.688,32.1544,1,
3.689,32.1532,1,
3.69,32.152,1,
3.691,32.1508,1,
3.692,32.1496,1,
3.693,32.1484,1,
3.694,32.1471,1,
3.695,32.1459,1,
3.696,32.1447,1,
3.697,32.1435,1,
3.698,32.1423,1,
3.699,32.1411,1,
3.7,32.1399,1,
3.701,32.1386,1,
3.702,32.1374,1,
3.703,32.1362,1,
3.704,32.135,1,
3.705,32.1338,1,
3.706,32.1326,1,
3.707,32.1314,1,
3.708,32.1301,1,
3.709,32.1289,1,
3.71,32.1277,1,
3.711,32.1265,1,
3.712,32.1253,1,
3.713,32.1241,1,
3.714,32.1229,1,
3.715,32.1216,1,
3.716,32.1204,1,
3.717,32.1192,1,
3.718,32.118,1,
3.719,32.1168,1,
3.72,32.1156,1,
3.721,32.1144,1,
3.722,32.1132,1,
3.723,32.112,1,
3.724,32.1107,1,
3.725,32.1095,1,
3.726,32.1083,1,
3.727,32.1071,1,
3.728,32.1059,1,
3.729,32.1047,1,
3.73,32.1035,1,
3.731,32.1023,1,
3.732,32.1011,1,
3.733,32.0998,1,
3.734,32.0986,1,
3.735,32.0974,1,
3.736,32.0962,1,
3.737,32.095,1,
3.738,32.0938,1,
3.739,32.0926,1,
3.74,32.0914,1,
3.741,32.0902,1,
3.742,32.089,1,
3.743,32.0877,1,
3.744,32.0865,1,
3.745,32.0853,1,
3.746,32.0841,1,
3.747,32.0829,1,
3.748,32.0817,1,
3.749,32.0805,1,
3.75,32.0793,1,
3.751,32.0781,1,
3.752,32.0769,1,
3.753,32.0757,1,
3.754,32.0744,1,
3.755,32.0732,1,
3.756,32.072,1,
3.757,32.0708,1,
3.758,32.0696,1,
3.759,32.0684,1,
3.76,32.0672,1,
3.761,32.066,1,
3.762,32.0648,1,
3.763,32.0636,1,
3.764,32.0624,1,
3.765,32.0612,1,
3.766,32.06,1,
3.767,32.0588,1,
3.768,32.0575,1,
3.769,32.0563,1,
3.77,32.0551,1,
3.771,32.0539,1,
3.772,32.0527,1,
3.773,32.0515,1,
3.774,32.0503,1,
3.775,32.0491,1,
3.776,32.0479,1,
3.777,32.0467,1,
3.778,32.0455,1,
3.779,32.0443,1,
3.78,32.0431,1,
3.781,32.0419,1,
3.782,32.0407,1,
3.783,32.0395,1,
3.784,32.0383,1,
3.785,32.0371,1,
3.786,32.0358,1,
3.787,32.0346,1,
3.788,32.0334,1,
3.789,32.0322,1,
3.79,32.031,1,
3.791,32.0298,1,
3.792,32.0286,1,
3.793,32.0274,1,
3.794,32.0262,1,
3.795,32.025,1,
3.796,32.0238,1,
3.797,32.0226,1,
3.798,32.0214,1,
3.799,32.0202,1,
3.8,32.019,1,
3.801,32.0178,1,
3.802,32.0166,1,
3.803,32.0154,1,
3.804,32.0142,1,
3.805,32.013,1,
3.806,32.0118,1,
3.807,32.0106,1,
3.808,32.0094,1,
3.809,32.0082,1,
3.81,32.007,1,
3.811,32.0058,1,
3.812,32.0046,1,
3.813,32.0034,1,
3.814,32.0022,1,
3.815,32.001,1,
3.816,31.9998,1,
3.817,31.9986,1,
3.818,31.9974,1,
3.819,31.9962,1,
3.82,31.995,1,
3.821,31.9938,1,
3.822,31.9926,1,
3.823,31.9914,1,
3.824,31.9902,1,
3.825,31.989,1,
3.826,31.9878,1,
3.827,31.9866,1,
3.828,31.9854,1,
3.829,31.9842,1,
3.83,31.983,1,
3.831,31.9818,1,
3.832,31.9806,1,
3.833,31.9794,1,
3.834,31.9782,1,
3.835,31.977,1,
3.836,31.9758,1,
3.837,31.9746,1,
3.838,31.9734,1,
3.839,31.9722,1,
3.84,31.971,1,
3.841,31.9698,1,
3.842,31.9686,1,
3.843,31.9674,1,
3.844,31.9662,1,
3.845,31.965,1,
3.846,31.9638,1,
3.847,31.9626,1,
3.848,31.9614,1,
3.849,31.9602,1,
3.85,31.959,1,
3.851,31.9578,1,
3.852,31.9566,1,
3.853,31.9554,1,
3.854,31.9542,1,
3.855,31.953,1,
3.856,31.9518,1,
3.857,31.9507,1,
3.858,31.9495,1,
3.859,31.9483,1,
3.86,31.9471,1,
3.861,31.9459,1,
3.862,31.9447,1,
3.863,31.9435,1,
3.864,31.9423,1,
3.865,31.9411,1,
3.866,31.9399,1,
3.867,31.9387,1,
3.868,31.9375,1,
3.869,31.9363,1,
3.87,31.9351,1,
3.871,31.9339,1,
3.872,31.9327,1,
3.873,31.9315,1,
3.874,31.9303,1,
3.875,31.9291,1,
3.876,31.928,1,
3.877,31.9268,1,
3.878,31.9256,1,
3.879,31.9244,1,
3.88,31.9232,1,
3.881,31.922,1,
3.882,31.9208,1,
3.883,31.9196,1,
3.884,31.9184,1,
3.885,31.9172,1,
3.886,31.916,1,
3.887,31.9148,1,
3.888,31.9136,1,
3.889,31.9124,1,
3.89,31.9113,1,
3.891,31.9101,1,
3.892,31.9089,1,
3.893,31.9077,1,
3.894,31.9065,1,
3.895,31.9053,1,
3.896,31.9041,1,
3.897,31.9051,0,
3.898,31.9135,0,
3.899,31.9219,0,
3.9,31.9302,0,
3.901,31.9386,0,
3.902,31.9469,0,
3.903,31.9553,0,
3.904,31.9637,0,
3.905,31.972,0,
3.906,31.9804,0,
3.907,31.9887,0,
3.908,31.9971,0,
3.909,32.0054,0,
3.91,32.0138,0,
3.911,32.0221,0,
3.912,32.0304,0,
3.913,32.0388,0,
3.914,32.0471,0,
3.915,32.0555,0,
3.916,32.0638,0,
3.917,32.0722,0,
3.918,32.0805,0,
3.919,32.0888,0,
3.92,32.0972,0,
3.921,32.1055,0,
3.922,32.1138,0,
3.923,32.1222,0,
3.924,32.1305,0,
3.925,32.1388,0,
3.926,32.1472,0,
3.927,32.1555,0,
3.928,32.1638,0,
3.929,32.1722,0,
3.93,32.1805,0,
3.931,32.1888,0,
3.932,32.1971,0,
3.933,32.2054,0,
3.934,32.2138,0,
3.935,32.2221,0,
3.936,32.2304,0,
3.937,32.2387,0,
3.938,32.247,0,
3.939,32.2554,0,
3.94,32.2637,0,
3.941,32.272,0,
3.942,32.2803,0,
3.943,32.2886,0,
3.944,32.2969,0,
3.945,32.3052,0,
3.946,32.3135,0,
3.947,32.3218,0,
3.948,32.3301,0,
3.949,32.3384,0,
3.95,32.3467,0,
3.951,32.3551,0,
3.952,32.3634,0,
3.953,32.3717,0,
3.954,32.38,0,
3.955,32.3882,0,
3.956,32.3965,0,
3.957,32.4048,0,
3.958,32.4131,0,
3.959,32.4214,0,
3.96,32.4297,0,
3.961,32.438,0,
3.962,32.4463,0,
3.963,32.4546,0,
3.964,32.4629,0,
3.965,32.4712,0,
3.966,32.4795,0,
3.967,32.4877,0,
3.968,32.496,0,
3.969,32.5043,0,
3.97,32.5126,0,
3.971,32.5209,0,
3.972,32.5291,0,
3.973,32.5374,0,
3.974,32.5457,0,
3.975,32.554,0,
3.976,32.5622,0,
3.977,32.5705,0,
3.978,32.5788,0,
3.979,32.5871,0,
3.98,32.5953,0,
3.981,32.6036,0,
3.982,32.6119,0,
3.983,32.6201,0,
3.984,32.6284,0,
3.985,32.6367,0,
3.986,32.6449,0,
3.987,32.6532,0,
3.988,32.6614,0,
3.989,32.6697,0,
3.99,32.678,0,
3.991,32.6862,0,
3.992,32.6945,0,
3.993,32.7027,0,
3.994,32.711,0,
3.995,32.7192,0,
3.996,32.7275,0,
3.997,32.7357,0,
3.998,32.744,0,
3.999,32.7522,0,
4,32.7605,0,
4.001,32.7687,0,
4.002,32.777,0,
4.003,32.7852,0,
4.004,32.7935,0,
4.005,32.8017,0,
4.006,32.81,0,
4.007,32.8182,0,
4.008,32.8264,0,
4.009,32.8347,0,
4.01,32.8429,0,
4.011,32.8511,0,
4.012,32.8594,0,
4.013,32.8676,0,
4.014,32.8758,0,
4.015,32.8841,0,
4.016,32.8923,0,
4.017,32.9005,0,
4.018,32.9088,0,
4.019,32.917,0,
4.02,32.9252,0,
4.021,32.9334,0,
4.022,32.9417,0,
4.023,32.9499,0,
4.024,32.9581,0,
4.025,32.9663,0,
4.026,32.9745,0,
4.027,32.9828,0,
4.028,32.991,0,
4.029,32.9992,0,
4.03,33.0074,0,
4.031,33.0156,0,
4.032,33.0238,0,
4.033,33.032,0,
4.034,33.0402,0,
4.035,33.0485,0,
4.036,33.0567,0,
4.037,33.0649,0,
4.038,33.0731,0,
4.039,33.0813,0,
4.04,33.0895,0,
4.041,33.0977,0,
4.042,33.1059,0,
4.043,33.1141,0,
4.044,33.1223,0,
4.045,33.1305,0,
4.046,33.1387,0,
4.047,33.1469,0,
4.048,33.1551,0,
4.049,33.1633,0,
4.05,33.1715,0,
4.051,33.1796,0,
4.052,33.1878,0,
4.053,33.196,0,
4.054,33.2042,0,
4.055,33.2124,0,
4.056,33.2206,0,
4.057,33.2288,0,
4.058,33.2369,0,
4.059,33.2451,0,
4.06,33.2533,0,
4.061,33.2615,0,
4.062,33.2697,0,
4.063,33.2778,0,
4.064,33.286,0,
4.065,33.2942,0,
4.066,33.3024,0,
4.067,33.3105,0,
4.068,33.3187,0,
4.069,33.3269,0,
4.07,33.3351,0,
4.071,33.3432,0,
4.072,33.3514,0,
4.073,33.3596,0,
4.074,33.3677,0,
4.075,33.3759,0,
4.076,33.3841,0,
4.077,33.3922,0,
4.078,33.4004,0,
4.079,33.4085,0,
4.08,33.4167,0,
4.081,33.4249,0,
4.082,33.433,0,
4.083,33.4412,0,
4.084,33.4493,0,
4.085,33.4575,0,
4.086,33.4656,0,
4.087,33.4738,0,
4.088,33.4819,0,
4.089,33.4901,0,
4.09,33.4982,0,
4.091,33.5064,0,
4.092,33.5145,0,
4.093,33.5227,0,
4.094,33.5308,0,
4.095,33.539,0,
4.096,33.5471,0,
4.097,33.5553,0,
4.098,33.5634,0,
4.099,33.5715,0,
4.1,33.5797,0,
4.101,33.5878,0,
4.102,33.596,0,
4.103,33.6041,0,
4.104,33.6122,0,
4.105,33.6204,0,
4.106,33.6285,0,
4.107,33.6366,0,
4.108,33.6448,0,
4.109,33.6529,0,
4.11,33.661,0,
4.111,33.6691,0,
4.112,33.6773,0,
4.113,33.6854,0,
4.114,33.6935,0,
4.115,33.7016,0,
4.116,33.7098,0,
4.117,33.7179,0,
4.118,33.726,0,
4.119,33.7341,0,
4.12,33.7422,0,
4.121,33.7503,0,
4.122,33.7585,0,
4.123,33.7666,0,
4.124,33.7747,0,
4.125,33.7828,0,
4.126,33.7909,0,
4.127,33.799,0,
4.128,33.8071,0,
4.129,33.8152,0,
4.13,33.8233,0,
4.131,33.8314,0,
4.132,33.8395,0,
4.133,33.8477,0,
4.134,33.8558,0,
4.135,33.8639,0,
4.136,33.872,0,
4.137,33.8801,0,
4.138,33.8881,0,
4.139,33.8962,0,
4.14,33.9043,0,
4.141,33.9124,0,
4.142,33.9205,0,
4.143,33.9286,0,
4.144,33.9367,0,
4.145,33.9448,0,
4.146,33.9529,0,
4.147,33.961,0,
4.148,33.9691,0,
4.149,33.9771,0,
4.15,33.9852,0,
4.151,33.9933,0,
4.152,34.0014,0,
4.153,34.0095,0,
4.154,34.0176,0,
4.155,34.0256,0,
4.156,34.0337,0,
4.157,34.0418,0,
4.158,34.0499,0,
4.159,34.0579,0,
4.16,34.066,0,
4.161,34.0741,0,
4.162,34.0822,0,
4.163,34.0902,0,
4.164,34.0983,0,
4.165,34.1064,0,
4.166,34.1144,0,
4.167,34.1225,0,
4.168,34.1306,0,
4.169,34.1386,0,
4.17,34.1467,0,
4.171,34.1547,0,
4.172,34.1628,0,
4.173,34.1709,0,
4.174,34.1789,0,
4.175,34.187,0,
4.176,34.195,0,
4.177,34.2031,0,
4.178,34.2111,0,
4.179,34.2192,0,
4.18,34.2273,0,
4.181,34.2353,0,
4.182,34.2434,0,
4.183,34.2514,0,
4.184,34.2594,0,
4.185,34.2675,0,
4.186,34.2755,0,
4.187,34.2836,0,
4.188,34.2916,0,
4.189,34.2997,0,
4.19,34.3077,0,
4.191,34.3157,0,
4.192,34.3238,0,
4.193,34.3318,0,
4.194,34.3399,0,
4.195,34.3479,0,
4.196,34.3559,0,
4.197,34.364,0,
4.198,34.372,0,
4.199,34.38,0,
4.2,34.3881,0,
4.201,34.3961,0,
4.202,34.4041,0,
4.203,34.4121,0,
4.204,34.4202,0,
4.205,34.4282,0,
4.206,34.4362,0,
4.207,34.4442,0,
4.208,34.4523,0,
4.209,34.4603,0,
4.21,34.4683,0,
4.211,34.4763,0,
4.212,34.4843,0,
4.213,34.4923,0,
4.214,34.5004,0,
4.215,34.5084,0,
4.216,34.5164,0,
4.217,34.5244,0,
4.218,34.5324,0,
4.219,34.5404,0,
4.22,34.5484,0,
4.221,34.5564,0,
4.222,34.5644,0,
4.223,34.5724,0,
4.224,34.5804,0,
4.225,34.5884,0,
4.226,34.5964,0,
4.227,34.6044,0,
4.228,34.6124,0,
4.229,34.6204,0,
4.23,34.6284,0,
4.231,34.6364,0,
4.232,34.6444,0,
4.233,34.6524,0,
4.234,34.6604,0,
4.235,34.6684,0,
4.236,34.6764,0,
4.237,34.6844,0,
4.238,34.6924,0,
4.239,34.7004,0,
4.24,34.7083,0,
4.241,34.7163,0,
4.242,34.7243,0,
4.243,34.7323,0,
4.244,34.7403,0,
4.245,34.7483,0,
4.246,34.7562,0,
4.247,34.7642,0,
4.248,34.7722,0,
4.249,34.7802,0,
4.25,34.7881,0,
4.251,34.7961,0,
4.252,34.8041,0,
4.253,34.8121,0,
4.254,34.82,0,
4.255,34.828,0,
4.256,34.836,0,
4.257,34.8439,0,
4.258,34.8519,0,
4.259,34.8599,0,
4.26,34.8678,0,
4.261,34.8758,0,
4.262,34.8838,0,
4.263,34.8917,0,
4.264,34.8997,0,
4.265,34.9076,0,
4.266,34.9156,0,
4.267,34.9236,0,
4.268,34.9315,0,
4.269,34.9395,0,
4.27,34.9474,0,
4.271,34.9554,0,
4.272,34.9633,0,
4.273,34.9713,0,
4.274,34.9792,0,
4.275,34.9872,0,
4.276,34.9951,0,
4.277,35.0031,0,
4.278,35.011,0,
4.279,35.0189,0,
4.28,35.0269,0,
4.281,35.0348,0,
4.282,35.0428,0,
4.283,35.0507,0,
4.284,35.0586,0,
4.285,35.0666,0,
4.286,35.0745,0,
4.287,35.0825,0,
4.288,35.0904,0,
4.289,35.0983,0,
4.29,35.1063,0,
4.291,35.1142,0,
4.292,35.1221,0,
4.293,35.13,0,
4.294,35.138,0,
4.295,35.1459,0,
4.296,35.1538,0,
4.297,35.1617,0,
4.298,35.1697,0,
4.299,35.1776,0,
4.3,35.1855,0,
4.301,35.1934,0,
4.302,35.2013,0,
4.303,35.2093,0,
4.304,35.2172,0,
4.305,35.2251,0,
4.306,35.233,0,
4.307,35.2409,0,
4.308,35.2488,0,
4.309,35.2567,0,
4.31,35.2647,0,
4.311,35.2726,0,
4.312,35.2805,0,
4.313,35.2884,0,
4.314,35.2963,0,
4.315,35.3042,0,
4.316,35.3121,0,
4.317,35.32,0,
4.318,35.3279,0,
4.319,35.3358,0,
4.32,35.3437,0,
4.321,35.3516,0,
4.322,35.3595,0,
4.323,35.3674,0,
4.324,35.3753,0,
4.325,35.3832,0,
4.326,35.3911,0,
4.327,35.399,0,
4.328,35.4069,0,
4.329,35.4147,0,
4.33,35.4226,0,
4.331,35.4305,0,
4.332,35.4384,0,
4.333,35.4463,0,
4.334,35.4542,0,
4.335,35.4621,0,
4.336,35.47,0,
4.337,35.4778,0,
4.338,35.4857,0,
4.339,35.4936,0,
4.34,35.5015,0,
4.341,35.5094,0,
4.342,35.5173,0,
4.343,35.5251,0,
4.344,35.533,0,
4.345,35.5409,0,
4.346,35.5488,0,
4.347,35.5566,0,
4.348,35.5645,0,
4.349,35.5724,0,
4.35,35.5802,0,
4.351,35.5881,0,
4.352,35.596,0,
4.353,35.6039,0,
4.354,35.6117,0,
4.355,35.6196,0,
4.356,35.6274,0,
4.357,35.6353,0,
4.358,35.6432,0,
4.359,35.651,0,
4.36,35.6589,0,
4.361,35.6668,0,
4.362,35.6746,0,
4.363,35.6825,0,
4.364,35.6903,0,
4.365,35.6982,0,
4.366,35.706,0,
4.367,35.7139,0,
4.368,35.7217,0,
4.369,35.7296,0,
4.37,35.7374,0,
4.371,35.7453,0,
4.372,35.7531,0,
4.373,35.761,0,
4.374,35.7688,0,
4.375,35.7767,0,
4.376,35.7845,0,
4.377,35.7923,0,
4.378,35.8002,0,
4.379,35.808,0,
4.38,35.8159,0,
4.381,35.8237,0,
4.382,35.8315,0,
4.383,35.8394,0,
4.384,35.8472,0,
4.385,35.855,0,
4.386,35.8629,0,
4.387,35.8707,0,
4.388,35.8785,0,
4.389,35.8864,0,
4.39,35.8942,0,
4.391,35.902,0,
4.392,35.9098,0,
4.393,35.9177,0,
4.394,35.9255,0,
4.395,35.9333,0,
4.396,35.9411,0,
4.397,35.949,0,
4.398,35.9568,0,
4.399,35.9646,0,
4.4,35.9724,0,
4.401,35.9802,0,
4.402,35.988,0,
4.403,35.9959,0,
4.404,36.0037,0,
4.405,36.0115,0,
4.406,36.0193,0,
4.407,36.0271,0,
4.408,36.0308,1,
4.409,36.0292,1,
4.41,36.0276,1,
4.411,36.026,1,
4.412,36.0244,1,
4.413,36.0228,1,
4.414,36.0212,1,
4.415,36.0196,1,
4.416,36.018,1,
4.417,36.0164,1,
4.418,36.0148,1,
4.419,36.0132,1,
4.42,36.0116,1,
4.421,36.01,1,
4.422,36.0084,1,
4.423,36.0068,1,
4.424,36.0052,1,
4.425,36.0036,1,
4.426,36.002,1,
4.427,36.0004,1,
4.428,35.9988,1,
4.429,35.9972,1,
4.43,35.9956,1,
4.431,35.994,1,
4.432,35.9924,1,
4.433,35.9908,1,
4.434,35.9892,1,
4.435,35.9876,1,
4.436,35.986,1,
4.437,35.9844,1,
4.438,35.9828,1,
4.439,35.9812,1,
4.44,35.9796,1,
4.441,35.978,1,
4.442,35.9764,1,
4.443,35.9748,1,
4.444,35.9732,1,
4.445,35.9716,1,
4.446,35.97,1,
4.447,35.9684,1,
4.448,35.9668,1,
4.449,35.9652,1,
4.45,35.9637,1,
4.451,35.9621,1,
4.452,35.9605,1,
4.453,35.9589,1,
4.454,35.9573,1,
4.455,35.9557,1,
4.456,35.9541,1,
4.457,35.9525,1,
4.458,35.9509,1,
4.459,35.9493,1,
4.46,35.9477,1,
4.461,35.9461,1,
4.462,35.9445,1,
4.463,35.9429,1,
4.464,35.9413,1,
4.465,35.9397,1,
4.466,35.9381,1,
4.467,35.9365,1,
4.468,35.935,1,
4.469,35.9334,1,
4.47,35.9318,1,
4.471,35.9302,1,
4.472,35.9286,1,
4.473,35.927,1,
4.474,35.9254,1,
4.475,35.9238,1,
4.476,35.9222,1,
4.477,35.9206,1,
4.478,35.919,1,
4.479,35.9174,1,
4.48,35.9158,1,
4.481,35.9143,1,
4.482,35.9127,1,
4.483,35.9111,1,
4.484,35.9095,1,
4.485,35.9079,1,
4.486,35.9063,1,
4.487,35.9047,1,
4.488,35.9031,1,
4.489,35.9015,1,
4.49,35.8999,1,
4.491,35.8984,1,
4.492,35.8968,1,
4.493,35.8952,1,
4.494,35.8936,1,
4.495,35.892,1,
4.496,35.8904,1,
4.497,35.8888,1,
4.498,35.8872,1,
4.499,35.8856,1,
4.5,35.8841,1,
4.501,35.8825,1,
4.502,35.8809,1,
4.503,35.8793,1,
4.504,35.8777,1,
4.505,35.8761,1,
4.506,35.8745,1,
4.507,35.8729,1,
4.508,35.8714,1,
4.509,35.8698,1,
4.51,35.8682,1,
4.511,35.8666,1,
4.512,35.865,1,
4.513,35.8634,1,
4.514,35.8618,1,
4.515,35.8602,1,
4.516,35.8587,1,
4.517,35.8571,1,
4.518,35.8555,1,
4.519,35.8539,1,
4.52,35.8523,1,
4.521,35.8507,1,
4.522,35.8491,1,
4.523,35.8476,1,
4.524,35.846,1,
4.525,35.8444,1,
4.526,35.8428,1,
4.527,35.8412,1,
4.528,35.8396,1,
4.529,35.8381,1,
4.53,35.8365,1,
4.531,35.8349,1,
4.532,35.8333,1,
4.533,35.8317,1,
4.534,35.8301,1,
4.535,35.8286,1,
4.536,35.827,1,
4.537,35.8254,1,
4.538,35.8238,1,
4.539,35.8222,1,
4.54,35.8206,1,
4.541,35.8191,1,
4.542,35.8175,1,
4.543,35.8159,1,
4.544,35.8143,1,
4.545,35.8127,1,
4.546,35.8112,1,
4.547,35.8096,1,
4.548,35.808,1,
4.549,35.8064,1,
4.55,35.8048,1,
4.551,35.8033,1,
4.552,35.8017,1,
4.553,35.8001,1,
4.554,35.7985,1,
4.555,35.7969,1,
4.556,35.7954,1,
4.557,35.7938,1,
4.558,35.7922,1,
4.559,35.7906,1,
4.56,35.789,1,
4.561,35.7875,1,
4.562,35.7859,1,
4.563,35.7843,1,
4.564,35.7827,1,
4.565,35.7811,1,
4.566,35.7796,1,
4.567,35.778,1,
4.568,35.7764,1,
4.569,35.7748,1,
4.57,35.7733,1,
4.571,35.7717,1,
4.572,35.7701,1,
4.573,35.7685,1,
4.574,35.767,1,
4.575,35.7654,1,
4.576,35.7638,1,
4.577,35.7622,1,
4.578,35.7606,1,
4.579,35.7591,1,
4.58,35.7575,1,
4.581,35.7559,1,
4.582,35.7543,1,
4.583,35.7528,1,
4.584,35.7512,1,
4.585,35.7496,1,
4.586,35.748,1,
4.587,35.7465,1,
4.588,35.7449,1,
4.589,35.7433,1,
4.59,35.7417,1,
4.591,35.7402,1,
4.592,35.7386,1,
4.593,35.737,1,
4.594,35.7355,1,
4.595,35.7339,1,
4.596,35.7323,1,
4.597,35.7307,1,
4.598,35.7292,1,
4.599,35.7276,1,
4.6,35.726,1,
4.601,35.7244,1,
4.602,35.7229,1,
4.603,35.7213,1,
4.604,35.7197,1,
4.605,35.7182,1,
4.606,35.7166,1,
4.607,35.715,1,
4.608,35.7134,1,
4.609,35.7119,1,
4.61,35.7103,1,
4.611,35.7087,1,
4.612,35.7072,1,
4.613,35.7056,1,
4.614,35.704,1,
4.615,35.7024,1,
4.616,35.7009,1,
4.617,35.6993,1,
4.618,35.6977,1,
4.619,35.6962,1,
4.62,35.6946,1,
4.621,35.693,1,
4.622,35.6915,1,
4.623,35.6899,1,
4.624,35.6883,1,
4.625,35.6868,1,
4.626,35.6852,1,
4.627,35.6836,1,
4.628,35.682,1,
4.629,35.6805,1,
4.63,35.6789,1,
4.631,35.6773,1,
4.632,35.6758,1,
4.633,35.6742,1,
4.634,35.6726,1,
4.635,35.6711,1,
4.636,35.6695,1,
4.637,35.6679,1,
4.638,35.6664,1,
4.639,35.6648,1,
4.64,35.6632,1,
4.641,35.6617,1,
4.642,35.6601,1,
4.643,35.6585,1,
4.644,35.657,1,
4.645,35.6554,1,
4.646,35.6538,1,
4.647,35.6523,1,
4.648,35.6507,1,
4.649,35.6491,1,
4.65,35.6476,1,
4.651,35.646,1,
4.652,35.6445,1,
4.653,35.6429,1,
4.654,35.6413,1,
4.655,35.6398,1,
4.656,35.6382,1,
4.657,35.6366,1,
4.658,35.6351,1,
4.659,35.6335,1,
4.66,35.6319,1,
4.661,35.6304,1,
4.662,35.6288,1,
4.663,35.6273,1,
4.664,35.6257,1,
4.665,35.6241,1,
4.666,35.6226,1,
4.667,35.621,1,
4.668,35.6194,1,
4.669,35.6179,1,
4.67,35.6163,1,
4.671,35.6148,1,
4.672,35.6132,1,
4.673,35.6116,1,
4.674,35.6101,1,
4.675,35.6085,1,
4.676,35.607,1,
4.677,35.6054,1,
4.678,35.6038,1,
4.679,35.6023,1,
4.68,35.6007,1,
4.681,35.5992,1,
4.682,35.5976,1,
4.683,35.596,1,
4.684,35.5945,1,
4.685,35.5929,1,
4.686,35.5914,1,
4.687,35.5898,1,
4.688,35.5882,1,
4.689,35.5867,1,
4.69,35.5851,1,
4.691,35.5836,1,
4.692,35.582,1,
4.693,35.5804,1,
4.694,35.5789,1,
4.695,35.5773,1,
4.696,35.5758,1,
4.697,35.5742,1,
4.698,35.5727,1,
