"Time","uDC","iAC[1]","iAC[2]","iAC[3]","uAC[1]","uAC[2]","uAC[3]"
0.0413402,528.849,0.400398,-706.189,705.788,467.329,-534.26,66.9306
0.0413502,528.985,0.403205,-704.656,704.253,468.799,-534.392,65.5933
0.0413602,529.119,0.406009,-703.051,702.645,470.267,-534.524,64.2575
0.0413702,529.253,0.408808,-701.374,700.966,471.731,-534.654,62.923
0.0413802,529.386,0.411603,-699.625,699.213,473.194,-534.784,61.5899
0.0413902,529.517,0.414395,-697.802,697.388,474.653,-534.911,60.2581
0.0414002,529.648,0.417182,-695.907,695.489,476.11,-535.038,58.9278
0.0414102,529.776,0.419965,-693.937,693.517,477.564,-535.163,57.5987
0.0414202,529.904,0.422744,-691.894,691.471,479.015,-535.286,56.271
0.0414302,530.03,0.425519,-689.777,689.351,480.464,-535.408,54.9446
0.0414402,530.155,0.428289,-687.585,687.157,481.909,-535.529,53.6195
0.0414502,530.278,0.431056,-685.319,684.888,483.352,-535.647,52.2957
0.0414602,530.4,0.433818,-682.978,682.544,484.791,-535.765,50.9731
0.0414702,530.52,0.436576,-680.561,680.124,486.228,-535.88,49.6519
0.0414802,530.639,0.439329,-678.069,677.63,487.661,-535.993,48.3319
0.0414902,530.756,0.442078,-675.501,675.059,489.092,-536.105,47.0132
0.0415002,530.871,0.444823,-672.857,672.412,490.519,-536.215,45.6957
0.0415102,530.984,0.447563,-670.137,669.689,491.943,-536.323,44.3794
0.0415202,531.095,0.450299,-667.34,666.889,493.364,-536.429,43.0643
0.0415302,531.205,0.453031,-664.466,664.013,494.782,-536.532,41.7505
0.0415402,531.313,0.455758,-661.515,661.06,496.196,-536.634,40.4378
0.0415502,531.418,0.458481,-658.487,658.029,497.607,-536.734,39.1263
0.0415602,531.522,0.461199,-655.382,654.921,499.015,-536.831,37.8159
0.0415702,531.623,0.463912,-652.199,651.735,500.419,-536.926,36.5067
0.0415802,531.723,0.466621,-648.937,648.471,501.82,-537.019,35.1987
0.0415902,531.82,0.469326,-645.598,645.129,503.218,-537.109,33.8917
0.0416002,531.915,0.472025,-642.18,641.708,504.612,-537.198,32.5859
0.0416102,532.007,0.47472,-638.684,638.209,506.002,-537.283,31.2812
0.0416202,532.097,0.477411,-635.108,634.631,507.389,-537.366,29.9776
0.0416302,532.185,0.480096,-631.454,630.974,508.772,-537.447,28.675
0.0416402,532.271,0.482777,-627.721,627.238,510.151,-537.525,27.3735
0.0416502,532.353,0.485453,-623.908,623.423,511.527,-537.6,26.073
0.0416602,532.434,0.488125,-620.016,619.528,512.899,-537.672,24.7736
0.0416702,532.511,0.490791,-616.044,615.553,514.267,-537.742,23.4752
0.0416802,532.586,0.493453,-611.992,611.499,515.631,-537.809,22.1778
0.0416902,532.659,0.49611,-607.86,607.364,516.991,-537.873,20.8813
0.0417002,532.728,0.498761,-603.648,603.149,518.348,-537.934,19.5859
0.0417102,532.795,0.501408,-599.356,598.854,519.7,-537.992,18.2914
0.0417202,532.858,0.504051,-594.983,594.479,521.049,-538.047,16.9979
0.0417302,532.919,0.506688,-590.529,590.022,522.393,-538.099,15.7053
0.0417402,532.977,0.50932,-585.994,585.485,523.734,-538.147,14.4136
0.0417502,533.032,0.511947,-581.379,580.867,525.07,-538.193,13.1228
0.0417602,533.083,0.514569,-576.682,576.168,526.402,-538.235,11.833
0.0417702,533.132,0.517186,-571.905,571.388,527.73,-538.274,10.544
0.0417802,533.177,0.519797,-567.046,566.526,529.054,-538.31,9.25585
0.0417902,533.219,0.522404,-562.105,561.583,530.373,-538.342,7.96857
0.0418002,533.258,0.525006,-557.083,556.558,531.688,-538.37,6.68213
0.0418102,533.293,0.527602,-551.98,551.452,532.999,-538.395,5.39651
0.0418202,533.325,0.530193,-546.795,546.265,534.305,-538.417,4.11169
0.0418302,533.353,0.532779,-541.528,540.995,535.607,-538.435,2.82767
0.0418402,533.378,0.53536,-536.179,535.643,536.905,-538.449,1.54443
0.0418502,533.399,0.543508,-530.749,530.206,537.93,-538.459,0.529662
0.0418602,533.417,0.650024,-525.287,524.637,537.942,-538.466,0.523986
0.0418702,533.431,0.895489,-519.813,518.918,537.95,-538.469,0.518022
0.0418802,533.441,1.28224,-514.328,513.046,537.956,-538.467,0.511763
0.0418902,533.448,1.81037,-508.832,507.021,537.957,-538.463,0.50521
0.0419002,533.451,2.47971,-503.323,500.844,537.955,-538.454,0.498364
0.0419102,533.45,3.29011,-497.803,494.513,537.95,-538.441,0.491223
0.0419202,533.446,4.24167,-492.271,488.03,537.941,-538.425,0.483788
0.0419302,533.438,5.33425,-486.728,481.393,537.929,-538.405,0.476059
0.0419402,533.426,6.56745,-481.171,474.604,537.912,-538.38,0.468036
0.0419502,533.41,7.94151,-475.603,467.662,537.893,-538.352,0.45972
0.0419602,533.391,9.45633,-470.023,460.566,537.869,-538.321,0.45111
0.0419702,533.368,11.1113,-464.429,453.318,537.843,-538.285,0.442206
0.0419802,533.341,12.9068,-458.824,445.917,537.812,-538.245,0.43301
0.0419902,533.311,14.8428,-453.205,438.363,537.778,-538.201,0.423519
0.0420002,533.277,16.9182,-447.574,430.656,537.74,-538.154,0.413737
0.0420102,533.239,19.1337,-441.929,422.796,537.699,-538.102,0.403661
0.0420202,533.197,21.489,-436.272,414.783,537.654,-538.047,0.393293
0.0420302,533.152,23.9842,-430.601,406.617,537.605,-537.988,0.382632
0.0420402,533.102,26.6192,-424.917,398.298,537.553,-537.925,0.371679
0.0420502,533.049,29.3938,-419.22,389.827,537.497,-537.857,0.360432
0.0420602,532.992,32.3074,-413.51,381.202,537.437,-537.786,0.348895
0.0420702,532.932,35.3601,-407.785,372.425,537.374,-537.711,0.337065
0.0420802,532.867,38.552,-402.048,363.496,537.307,-537.632,0.324943
0.0420902,532.799,41.883,-396.296,354.413,537.236,-537.549,0.31253
0.0421002,532.727,45.3529,-390.53,345.178,537.162,-537.461,0.299824
0.0421102,532.651,48.9615,-384.751,335.79,537.083,-537.37,0.286828
0.0421202,532.571,52.7085,-378.958,326.249,537.002,-537.275,0.27354
0.0421302,532.487,56.5938,-373.15,316.556,536.916,-537.176,0.259962
0.0421402,532.4,60.6175,-367.328,306.71,536.827,-537.073,0.246093
0.0421502,532.308,64.7792,-361.491,296.712,536.733,-536.965,0.231933
0.0421602,532.213,69.079,-355.64,286.561,536.636,-536.854,0.217482
0.0421702,532.114,73.5166,-349.775,276.258,536.536,-536.739,0.202741
0.0421802,532.01,78.0918,-343.895,265.803,536.431,-536.619,0.187711
0.0421902,531.903,82.8046,-338,255.195,536.323,-536.495,0.17239
0.0422002,531.792,87.6547,-332.09,244.435,536.211,-536.368,0.15678
0.0422102,531.677,92.642,-326.165,233.523,536.095,-536.236,0.140881
0.0422202,531.558,97.7665,-320.225,222.458,535.975,-536.1,0.124692
0.0422302,531.435,103.028,-314.27,211.242,535.852,-535.96,0.108214
0.0422402,531.309,108.426,-308.299,199.873,535.724,-535.816,0.0914473
0.0422502,531.178,113.961,-302.314,188.353,535.593,-535.667,0.0743921
0.0422602,531.043,119.632,-296.313,176.681,535.458,-535.515,0.0570486
0.0422702,530.904,125.439,-290.296,164.857,535.319,-535.358,0.039417
0.0422802,530.761,131.383,-284.264,152.881,535.176,-535.197,0.0214973
0.0422902,530.614,137.463,-278.216,140.753,535.029,-535.032,0.00328992
0.0423002,530.463,143.679,-272.152,128.474,534.878,-534.863,-0.0152048
0.0423102,530.308,150.03,-266.073,116.043,534.723,-534.689,-0.0339868
0.0423202,530.149,156.517,-259.978,103.461,534.565,-534.512,-0.0530557
0.0423302,529.986,163.139,-253.867,90.7276,534.402,-534.33,-0.0724115
0.0423402,529.819,169.897,-247.74,77.8428,534.235,-534.143,-0.0920539
0.0423502,529.648,176.789,-241.596,64.8068,534.065,-533.953,-0.111983
0.0423602,529.472,183.817,-235.437,51.6198,533.89,-533.758,-0.132197
0.0423702,529.293,190.979,-229.261,38.2818,533.712,-533.559,-0.152698
0.0423802,529.109,198.276,-223.069,24.7929,533.529,-533.356,-0.173483
0.0423902,528.921,205.708,-216.861,11.1531,533.343,-533.148,-0.194555
0.0424002,528.73,211.814,-212.097,0.283186,533.152,-408.17,-124.983
0.0424102,528.537,212.544,-212.824,0.280238,532.961,-406.6,-126.361
0.0424202,528.345,213.333,-213.61,0.277287,532.771,-405.029,-127.742
0.0424302,528.153,214.179,-214.454,0.274333,532.581,-403.457,-129.124
0.0424402,527.962,215.083,-215.354,0.271377,532.391,-401.884,-130.507
0.0424502,527.772,216.043,-216.312,0.268418,532.203,-400.311,-131.892
0.0424602,527.582,217.06,-217.325,0.265456,532.015,-398.736,-133.279
0.0424702,527.393,218.132,-218.394,0.262492,531.828,-397.16,-134.668
0.0424802,527.205,219.259,-219.519,0.259525,531.642,-395.584,-136.059
0.0424902,527.017,220.441,-220.697,0.256556,531.457,-394.007,-137.451
0.0425002,526.83,221.677,-221.93,0.253584,531.273,-392.428,-138.845
0.0425102,526.645,222.966,-223.217,0.250609,531.09,-390.85,-140.24
0.0425202,526.46,224.309,-224.557,0.247632,530.907,-389.27,-141.637
0.0425302,526.276,225.705,-225.949,0.244653,530.726,-387.69,-143.037
0.0425402,526.092,227.152,-227.394,0.241671,530.546,-386.109,-144.437
0.0425502,525.91,228.652,-228.89,0.238687,530.367,-384.527,-145.84
0.0425602,525.729,230.202,-230.438,0.2357,530.189,-382.945,-147.244
0.0425702,525.549,231.803,-232.036,0.232711,530.012,-381.362,-148.65
0.0425802,525.37,233.454,-233.683,0.22972,529.836,-379.778,-150.058
0.0425902,525.192,235.154,-235.38,0.226727,529.661,-378.194,-151.467
0.0426002,525.015,236.903,-237.126,0.223731,529.488,-376.61,-152.878
0.0426102,524.839,238.7,-238.92,0.220733,529.316,-375.025,-154.291
0.0426202,524.665,240.544,-240.762,0.217733,529.145,-373.439,-155.706
0.0426302,524.492,242.436,-242.651,0.214731,528.976,-371.854,-157.122
0.0426402,524.32,244.374,-244.586,0.211727,528.808,-370.267,-158.541
0.0426502,524.149,246.359,-246.567,0.20872,528.641,-368.681,-159.961
0.0426602,523.98,248.388,-248.594,0.205712,528.476,-367.094,-161.382
0.0426702,523.812,250.463,-250.665,0.202701,528.312,-365.507,-162.806
0.0426802,523.646,252.581,-252.781,0.199689,528.15,-363.919,-164.231
0.0426902,523.481,254.743,-254.94,0.196674,527.989,-362.332,-165.658
0.0427002,523.317,256.948,-257.142,0.193658,527.83,-360.744,-167.086
0.0427102,523.155,259.196,-259.387,0.190639,527.672,-359.156,-168.517
0.0427202,522.994,261.485,-261.673,0.187619,527.516,-357.568,-169.949
0.0427302,522.835,263.816,-264.001,0.184597,527.362,-355.98,-171.382
0.0427402,522.678,266.188,-266.369,0.181573,527.209,-354.391,-172.818
0.0427502,522.522,268.599,-268.778,0.178547,527.058,-352.803,-174.255
0.0427602,522.367,271.05,-271.226,0.17552,526.909,-351.214,-175.694
0.0427702,522.215,273.54,-273.713,0.172491,526.761,-349.626,-177.135
0.0427802,522.064,276.068,-276.237,0.16946,526.615,-348.037,-178.577
0.0427902,521.914,278.633,-278.8,0.166427,526.471,-346.449,-180.022
0.0428002,521.767,281.236,-281.399,0.163393,526.328,-344.861,-181.467
0.0428102,521.621,283.875,-284.035,0.160357,526.187,-343.272,-182.915
0.0428202,521.476,286.55,-286.707,0.15732,526.049,-341.684,-184.364
0.0428302,521.334,289.26,-289.415,0.154281,525.912,-340.096,-185.815
0.0428402,521.193,292.005,-292.156,0.15124,525.777,-338.509,-187.268
0.0428502,521.055,294.784,-294.932,0.148199,525.643,-336.921,-188.722
0.0428602,520.918,297.597,-297.742,0.145155,525.512,-335.334,-190.179
0.0428702,520.783,300.443,-300.585,0.14211,525.383,-333.747,-191.636
0.0428802,520.65,303.32,-303.459,0.139064,525.256,-332.16,-193.096
0.0428902,520.519,306.229,-306.365,0.136016,525.131,-330.573,-194.557
0.0429002,520.39,309.168,-309.301,0.132967,525.007,-328.987,-196.02
0.0429102,520.263,312.138,-312.268,0.129917,524.886,-327.402,-197.484
0.0429202,520.137,315.138,-315.265,0.126865,524.767,-325.816,-198.951
0.0429302,520.014,318.167,-318.29,0.123813,524.65,-324.231,-200.418
0.0429402,519.893,321.224,-321.344,0.120759,524.534,-322.647,-201.888
0.0429502,519.774,324.309,-324.426,0.117703,524.422,-321.062,-203.359
0.0429602,519.657,327.421,-327.535,0.114647,524.311,-319.479,-204.832
0.0429702,519.542,330.56,-330.671,0.111589,524.202,-317.896,-206.306
0.0429802,519.429,333.724,-333.833,0.108531,524.096,-316.313,-207.782
0.0429902,519.318,336.914,-337.02,0.105471,523.991,-314.731,-209.26
0.0430002,519.21,340.128,-340.231,0.10241,523.889,-313.15,-210.739
0.0430102,519.103,343.366,-343.466,0.0993486,523.789,-311.569,-212.22
0.0430202,518.999,346.628,-346.724,0.0962858,523.691,-309.989,-213.703
0.0430302,518.897,349.912,-350.005,0.0932222,523.596,-308.409,-215.187
0.0430402,518.797,353.218,-353.308,0.0901575,523.503,-306.83,-216.673
0.0430502,518.7,356.546,-356.633,0.087092,523.412,-305.252,-218.16
0.0430602,518.604,359.894,-359.978,0.0840257,523.323,-303.674,-219.649
0.0430702,518.511,363.262,-363.343,0.0809585,523.237,-302.098,-221.139
0.0430802,518.42,366.649,-366.727,0.0778905,523.152,-300.522,-222.631
0.0430902,518.331,370.055,-370.13,0.0748218,523.071,-298.946,-224.124
0.0431002,518.245,373.48,-373.551,0.0717523,522.991,-297.372,-225.619
0.0431102,518.161,376.921,-376.99,0.0686821,522.914,-295.798,-227.116
0.0431202,518.079,380.38,-380.445,0.0656112,522.839,-294.225,-228.614
0.0431302,518,383.854,-383.917,0.0625397,522.767,-292.653,-230.113
0.0431402,517.923,387.344,-387.404,0.0594675,522.696,-291.082,-231.614
0.0431502,517.848,390.849,-390.905,0.0563948,522.629,-289.512,-233.117
0.0431602,517.776,394.368,-394.421,0.0533215,522.563,-287.942,-234.621
0.0431702,517.705,397.9,-397.95,0.0502477,522.5,-286.374,-236.126
0.0431802,517.638,401.444,-401.492,0.0471734,522.44,-284.807,-237.633
0.0431902,517.572,405.001,-405.045,0.0440986,522.381,-283.24,-239.141
0.0432002,517.509,408.57,-408.611,0.0410234,522.325,-281.674,-240.651
0.0432102,517.449,412.149,-412.186,0.0379478,522.272,-280.11,-242.162
0.0432202,517.39,415.738,-415.773,0.0348718,522.221,-278.546,-243.675
0.0432302,517.335,419.336,-419.368,0.0317955,522.172,-276.984,-245.188
0.0432402,517.281,422.944,-422.973,0.0287188,522.126,-275.422,-246.704
0.0432502,517.23,426.559,-426.585,0.0256419,522.082,-273.862,-248.22
0.0432602,517.182,430.182,-430.205,0.0225647,522.041,-272.303,-249.738
0.0432702,517.135,433.812,-433.831,0.0194873,522.002,-270.745,-251.257
0.0432802,517.092,437.448,-437.464,0.0164097,521.966,-269.188,-252.778
0.0432902,517.05,441.089,-441.102,0.0133319,521.932,-267.632,-254.3
0.0433002,517.011,444.734,-444.745,0.010254,521.9,-266.077,-255.823
0.0433102,516.975,448.384,-448.392,0.00717605,521.871,-264.523,-257.347
0.0433202,516.941,452.038,-452.042,0.00409799,521.844,-262.971,-258.873
0.0433302,516.909,455.693,-455.695,0.00101988,521.82,-261.42,-260.4
0.0433402,516.88,459.352,-459.35,-0.00205823,521.798,-259.87,-261.928
0.0433502,516.853,463.011,-463.006,-0.00513633,521.778,-258.321,-263.457
0.0433602,516.829,466.671,-466.663,-0.00821437,521.761,-256.774,-264.988
0.0433702,516.807,470.332,-470.32,-0.0112923,521.747,-255.227,-266.52
0.0433802,516.788,473.991,-473.977,-0.0143702,521.735,-253.682,-268.052
0.0433902,516.771,477.65,-477.632,-0.0174479,521.725,-252.139,-269.586
0.0434002,516.756,481.306,-481.286,-0.0205254,521.718,-250.596,-271.122
0.0434102,516.744,484.96,-484.937,-0.0236028,521.713,-249.055,-272.658
0.0434202,516.734,488.611,-488.584,-0.0266799,521.711,-247.515,-274.195
0.0434302,516.727,492.257,-492.227,-0.0297567,521.711,-245.977,-275.734
0.0434402,516.722,495.899,-495.866,-0.0328333,521.713,-244.44,-277.273
0.0434502,516.72,499.536,-499.5,-0.0359095,521.718,-242.904,-278.814
0.0434602,516.72,503.167,-503.128,-0.0389853,521.725,-241.37,-280.355
0.0434702,516.722,506.791,-506.749,-0.0420608,521.735,-239.837,-281.898
0.0434802,516.727,510.408,-510.363,-0.0451359,521.747,-238.306,-283.441
0.0434902,516.735,514.017,-513.969,-0.0482105,521.762,-236.775,-284.986
0.0435002,516.744,517.617,-517.566,-0.0512847,521.778,-235.247,-286.532
0.0435102,516.756,521.208,-521.154,-0.0543583,521.798,-233.72,-288.078
0.0435202,516.771,524.789,-524.732,-0.0574314,521.819,-232.194,-289.625
0.0435302,516.788,528.36,-528.299,-0.0605039,521.843,-230.67,-291.174
0.0435402,516.807,531.919,-531.856,-0.0635759,521.87,-229.147,-292.723
0.0435502,516.828,535.466,-535.4,-0.0666472,521.898,-227.625,-294.273
0.0435602,516.852,539.001,-538.932,-0.0697178,521.929,-226.106,-295.824
0.0435702,516.879,542.523,-542.45,-0.0727878,521.963,-224.587,-297.375
0.0435802,516.907,546.031,-545.955,-0.075857,521.998,-223.071,-298.928
0.0435902,516.938,549.524,-549.445,-0.0789255,522.036,-221.555,-300.481
0.0436002,516.971,553.002,-552.92,-0.0819933,522.076,-220.041,-302.035
0.0436102,517.007,556.464,-556.379,-0.0850602,522.119,-218.529,-303.59
0.0436202,517.045,559.91,-559.822,-0.0881262,522.164,-217.019,-305.145
0.0436302,517.085,563.338,-563.247,-0.0911914,522.211,-215.51,-306.701
0.0436402,517.128,566.749,-566.655,-0.0942557,522.26,-214.002,-308.258
0.0436502,517.172,570.141,-570.044,-0.0973191,522.311,-212.496,-309.815
0.0436602,517.219,573.514,-573.414,-0.100382,522.365,-210.992,-311.373
0.0436702,517.269,576.867,-576.764,-0.103443,522.421,-209.489,-312.932
0.0436802,517.32,580.2,-580.094,-0.106503,522.479,-207.988,-314.491
0.0436902,517.374,583.512,-583.403,-0.109563,522.54,-206.488,-316.051
0.0437002,517.43,586.803,-586.69,-0.112621,522.602,-204.99,-317.612
0.0437102,517.488,590.071,-589.955,-0.115678,522.667,-203.494,-319.172
0.0437202,517.548,593.316,-593.197,-0.118734,522.733,-202,-320.734
0.0437302,517.61,596.537,-596.415,-0.121789,522.802,-200.507,-322.296
0.0437402,517.675,599.734,-599.609,-0.124843,522.873,-199.015,-323.858
0.0437502,517.741,602.906,-602.778,-0.127895,522.946,-197.525,-325.421
0.0437602,517.81,606.053,-605.922,-0.130946,523.021,-196.037,-326.984
0.0437702,517.881,609.174,-609.04,-0.133996,523.098,-194.551,-328.547
0.0437802,517.954,612.267,-612.13,-0.137045,523.177,-193.066,-330.111
0.0437902,518.029,615.334,-615.194,-0.140092,523.258,-191.583,-331.675
0.0438002,518.106,618.373,-618.229,-0.143138,523.341,-190.102,-333.24
0.0438102,518.185,621.383,-621.236,-0.146182,523.426,-188.622,-334.804
0.0438202,518.266,624.363,-624.214,-0.149225,523.513,-187.144,-336.369
0.0438302,518.349,627.314,-627.162,-0.152266,523.602,-185.668,-337.934
0.0438402,518.434,630.235,-630.079,-0.155306,523.693,-184.193,-339.5
0.0438502,518.521,633.124,-632.966,-0.158345,523.786,-182.72,-341.065
0.0438602,518.609,635.982,-635.82,-0.161382,523.88,-181.249,-342.631
0.0438702,518.7,638.807,-638.643,-0.164417,523.977,-179.78,-344.197
0.0438802,518.793,641.599,-641.432,-0.16745,524.075,-178.312,-345.763
0.0438902,518.887,644.358,-644.188,-0.170482,524.175,-176.846,-347.329
0.0439002,518.983,647.083,-646.909,-0.173513,524.276,-175.382,-348.895
0.0439102,519.081,649.773,-649.596,-0.176541,524.38,-173.919,-350.461
0.0439202,519.181,652.427,-652.248,-0.179568,524.485,-172.458,-352.027
0.0439302,519.283,655.046,-654.863,-0.182593,524.592,-170.999,-353.593
0.0439402,519.386,657.627,-657.442,-0.185617,524.7,-169.542,-355.158
0.0439502,519.491,660.172,-659.983,-0.188638,524.81,-168.086,-356.724
0.0439602,519.598,662.679,-662.487,-0.191658,524.922,-166.632,-358.29
0.0439702,519.706,665.147,-664.952,-0.194675,525.035,-165.18,-359.855
0.0439802,519.816,667.576,-667.378,-0.197691,525.15,-163.729,-361.421
0.0439902,519.928,669.966,-669.766,-0.200705,525.266,-162.281,-362.986
0.0440002,520.041,672.317,-672.113,-0.203717,525.384,-160.834,-364.551
0.0440102,520.156,674.627,-674.42,-0.206727,525.504,-159.388,-366.115
0.0440202,520.272,676.895,-676.686,-0.209734,525.624,-157.945,-367.68
0.0440302,520.39,679.122,-678.91,-0.21274,525.747,-156.503,-369.244
0.0440402,520.509,681.307,-681.091,-0.215744,525.87,-155.063,-370.807
0.0440502,520.63,683.448,-683.23,-0.218745,525.995,-153.625,-372.37
0.0440602,520.752,685.546,-685.325,-0.221745,526.122,-152.188,-373.933
0.0440702,520.875,687.6,-687.376,-0.224742,526.249,-150.754,-375.496
0.0440802,521,689.61,-689.382,-0.227737,526.378,-149.32,-377.057
0.0440902,521.126,691.574,-691.343,-0.230729,526.508,-147.889,-378.619
0.0441002,521.254,693.492,-693.258,-0.23372,526.639,-146.46,-380.18
0.0441102,521.382,695.364,-695.127,-0.236708,526.772,-145.032,-381.74
