"time",	"Noise",	"Noise_Filt",	"Noise_Filt_Sat",	"Sine",	"Sine_Filt",	"Sine_Filt_Quantized"
6.412,	-2.211844,	0.27807,	0.27807,	0.256917,	-0.691763,	-0.7
6.413,	-2.211844,	0.27807,	0.27807,	0.258901,	-0.689895,	-0.7
6.414,	-2.211844,	0.27807,	0.27807,	0.260884,	-0.688026,	-0.7
6.415,	-2.211844,	0.27807,	0.27807,	0.262867,	-0.686156,	-0.7
6.416,	-2.211844,	0.27807,	0.27807,	0.264849,	-0.684285,	-0.7
6.417,	-2.211844,	0.27807,	0.27807,	0.266831,	-0.682414,	-0.7
6.418,	-2.211844,	0.27807,	0.27807,	0.268813,	-0.680542,	-0.7
6.419,	-2.211844,	0.27807,	0.27807,	0.270795,	-0.678669,	-0.7
6.42,	-2.211844,	0.27807,	0.27807,	0.272777,	-0.676796,	-0.7
6.421,	-2.211844,	0.27807,	0.27807,	0.274758,	-0.674922,	-0.7
6.422,	-2.211844,	0.27807,	0.27807,	0.276739,	-0.673047,	-0.7
6.423,	-2.211844,	0.27807,	0.27807,	0.278719,	-0.671172,	-0.7
6.424,	-2.211844,	0.27807,	0.27807,	0.2807,	-0.669296,	-0.7
6.425,	-2.211844,	0.27807,	0.27807,	0.28268,	-0.667419,	-0.7
6.426,	-2.211844,	0.27807,	0.27807,	0.284659,	-0.665542,	-0.7
6.427,	-2.211844,	0.27807,	0.27807,	0.286639,	-0.663664,	-0.7
6.428,	-2.211844,	0.27807,	0.27807,	0.288618,	-0.661785,	-0.7
6.429,	-2.211844,	0.27807,	0.27807,	0.290597,	-0.659906,	-0.7
6.43,	-2.211844,	0.27807,	0.27807,	0.292576,	-0.658026,	-0.7
6.431,	-2.211844,	0.27807,	0.27807,	0.294554,	-0.656145,	-0.7
6.432,	-2.211844,	0.27807,	0.27807,	0.296532,	-0.654264,	-0.7
6.433,	-2.211844,	0.27807,	0.27807,	0.29851,	-0.652382,	-0.7
6.434,	-2.211844,	0.27807,	0.27807,	0.300487,	-0.650499,	-0.7
6.435,	-2.211844,	0.27807,	0.27807,	0.302464,	-0.648616,	-0.7
6.436,	-2.211844,	0.27807,	0.27807,	0.304441,	-0.646732,	-0.7
6.437,	-2.211844,	0.27807,	0.27807,	0.306418,	-0.644848,	-0.7
6.438,	-2.211844,	0.27807,	0.27807,	0.308394,	-0.642962,	-0.7
6.439,	-2.211844,	0.27807,	0.27807,	0.31037,	-0.641077,	-0.7
6.44,	-2.211844,	0.27807,	0.27807,	0.312346,	-0.63919,	-0.7
6.441,	-2.211844,	0.27807,	0.27807,	0.314321,	-0.637303,	-0.6
6.442,	-2.211844,	0.27807,	0.27807,	0.316296,	-0.635415,	-0.6
6.443,	-2.211844,	0.27807,	0.27807,	0.318271,	-0.633527,	-0.6
6.444,	-2.211844,	0.27807,	0.27807,	0.320245,	-0.631638,	-0.6
6.445,	-2.211844,	0.27807,	0.27807,	0.322219,	-0.629748,	-0.6
6.446,	-2.211844,	0.27807,	0.27807,	0.324193,	-0.627858,	-0.6
6.447,	-2.211844,	0.27807,	0.27807,	0.326166,	-0.625967,	-0.6
6.448,	-2.211844,	0.27807,	0.27807,	0.328139,	-0.624075,	-0.6
6.449,	-2.211844,	0.27807,	0.27807,	0.330112,	-0.622183,	-0.6
6.45,	-2.211844,	0.27807,	0.27807,	0.332084,	-0.62029,	-0.6
6.451,	-0.228396,	0.235617,	0.235617,	0.334056,	-0.618397,	-0.6
6.452,	-0.228396,	0.235617,	0.235617,	0.336028,	-0.616503,	-0.6
6.453,	-0.228396,	0.235617,	0.235617,	0.337999,	-0.614608,	-0.6
6.454,	-0.228396,	0.235617,	0.235617,	0.33997,	-0.612713,	-0.6
6.455,	-0.228396,	0.235617,	0.235617,	0.341941,	-0.610817,	-0.6
6.456,	-0.228396,	0.235617,	0.235617,	0.343912,	-0.60892,	-0.6
6.457,	-0.228396,	0.235617,	0.235617,	0.345882,	-0.607023,	-0.6
6.458,	-0.228396,	0.235617,	0.235617,	0.347851,	-0.605126,	-0.6
6.459,	-0.228396,	0.235617,	0.235617,	0.349821,	-0.603227,	-0.6
6.46,	-0.228396,	0.235617,	0.235617,	0.35179,	-0.601328,	-0.6
6.461,	-0.228396,	0.235617,	0.235617,	0.353758,	-0.599429,	-0.6
6.462,	-0.228396,	0.235617,	0.235617,	0.355727,	-0.597529,	-0.6
6.463,	-0.228396,	0.235617,	0.235617,	0.357695,	-0.595628,	-0.6
6.464,	-0.228396,	0.235617,	0.235617,	0.359662,	-0.593727,	-0.6
6.465,	-0.228396,	0.235617,	0.235617,	0.361629,	-0.591825,	-0.6
6.466,	-0.228396,	0.235617,	0.235617,	0.363596,	-0.589922,	-0.6
6.467,	-0.228396,	0.235617,	0.235617,	0.365563,	-0.588019,	-0.6
6.468,	-0.228396,	0.235617,	0.235617,	0.367529,	-0.586116,	-0.6
6.469,	-0.228396,	0.235617,	0.235617,	0.369495,	-0.584211,	-0.6
6.47,	-0.228396,	0.235617,	0.235617,	0.37146,	-0.582306,	-0.6
6.471,	-0.228396,	0.235617,	0.235617,	0.373425,	-0.580401,	-0.6
6.472,	-0.228396,	0.235617,	0.235617,	0.37539,	-0.578495,	-0.6
6.473,	-0.228396,	0.235617,	0.235617,	0.377354,	-0.576588,	-0.6
6.474,	-0.228396,	0.235617,	0.235617,	0.379318,	-0.574681,	-0.6
6.475,	-0.228396,	0.235617,	0.235617,	0.381281,	-0.572774,	-0.6
6.476,	-0.228396,	0.235617,	0.235617,	0.383244,	-0.570865,	-0.6
6.477,	-0.228396,	0.235617,	0.235617,	0.385207,	-0.568956,	-0.6
6.478,	-0.228396,	0.235617,	0.235617,	0.387169,	-0.567047,	-0.6
6.479,	-0.228396,	0.235617,	0.235617,	0.389131,	-0.565137,	-0.6
6.48,	-0.228396,	0.235617,	0.235617,	0.391093,	-0.563226,	-0.6
6.481,	-0.228396,	0.235617,	0.235617,	0.393054,	-0.561315,	-0.6
6.482,	-0.228396,	0.235617,	0.235617,	0.395015,	-0.559403,	-0.6
6.483,	-0.228396,	0.235617,	0.235617,	0.396975,	-0.557491,	-0.6
6.484,	-0.228396,	0.235617,	0.235617,	0.398935,	-0.555578,	-0.6
6.485,	-0.228396,	0.235617,	0.235617,	0.400895,	-0.553665,	-0.6
6.486,	-0.228396,	0.235617,	0.235617,	0.402854,	-0.551751,	-0.6
6.487,	-0.228396,	0.235617,	0.235617,	0.404813,	-0.549837,	-0.6
6.488,	-0.228396,	0.235617,	0.235617,	0.406771,	-0.547922,	-0.6
6.489,	-0.228396,	0.235617,	0.235617,	0.408729,	-0.546006,	-0.6
6.49,	-0.228396,	0.235617,	0.235617,	0.410687,	-0.54409,	-0.6
6.491,	-0.228396,	0.235617,	0.235617,	0.412644,	-0.542173,	-0.6
6.492,	-0.228396,	0.235617,	0.235617,	0.414601,	-0.540256,	-0.6
6.493,	-0.228396,	0.235617,	0.235617,	0.416557,	-0.538338,	-0.6
6.494,	-0.228396,	0.235617,	0.235617,	0.418513,	-0.53642,	-0.6
6.495,	-0.228396,	0.235617,	0.235617,	0.420469,	-0.534501,	-0.6
6.496,	-0.228396,	0.235617,	0.235617,	0.422424,	-0.532582,	-0.6
6.497,	-0.228396,	0.235617,	0.235617,	0.424379,	-0.530662,	-0.6
6.498,	-0.228396,	0.235617,	0.235617,	0.426333,	-0.528741,	-0.6
6.499,	-0.228396,	0.235617,	0.235617,	0.428287,	-0.52682,	-0.6
6.5,	-0.228396,	0.235617,	0.235617,	0.43024,	-0.524899,	-0.6
6.501,	-0.170988,	0.202463,	0.202463,	0.432193,	-0.522977,	-0.5
6.502,	-0.170988,	0.202463,	0.202463,	0.434145,	-0.521054,	-0.5
6.503,	-0.170988,	0.202463,	0.202463,	0.436098,	-0.519131,	-0.5
6.504,	-0.170988,	0.202463,	0.202463,	0.438049,	-0.517208,	-0.5
6.505,	-0.170988,	0.202463,	0.202463,	0.44,	-0.515284,	-0.5
6.506,	-0.170988,	0.202463,	0.202463,	0.441951,	-0.513359,	-0.5
6.507,	-0.170988,	0.202463,	0.202463,	0.443902,	-0.511434,	-0.5
6.508,	-0.170988,	0.202463,	0.202463,	0.445851,	-0.509508,	-0.5
6.509,	-0.170988,	0.202463,	0.202463,	0.447801,	-0.507582,	-0.5
6.51,	-0.170988,	0.202463,	0.202463,	0.44975,	-0.505656,	-0.5
6.511,	-0.170988,	0.202463,	0.202463,	0.451698,	-0.503728,	-0.5
6.512,	-0.170988,	0.202463,	0.202463,	0.453647,	-0.501801,	-0.5
6.513,	-0.170988,	0.202463,	0.202463,	0.455594,	-0.499873,	-0.5
6.514,	-0.170988,	0.202463,	0.202463,	0.457541,	-0.497944,	-0.5
6.515,	-0.170988,	0.202463,	0.202463,	0.459488,	-0.496015,	-0.5
6.516,	-0.170988,	0.202463,	0.202463,	0.461434,	-0.494085,	-0.5
6.517,	-0.170988,	0.202463,	0.202463,	0.46338,	-0.492155,	-0.5
6.518,	-0.170988,	0.202463,	0.202463,	0.465326,	-0.490224,	-0.5
6.519,	-0.170988,	0.202463,	0.202463,	0.46727,	-0.488293,	-0.5
6.52,	-0.170988,	0.202463,	0.202463,	0.469215,	-0.486362,	-0.5
6.521,	-0.170988,	0.202463,	0.202463,	0.471159,	-0.484429,	-0.5
6.522,	-0.170988,	0.202463,	0.202463,	0.473102,	-0.482497,	-0.5
6.523,	-0.170988,	0.202463,	0.202463,	0.475045,	-0.480564,	-0.5
6.524,	-0.170988,	0.202463,	0.202463,	0.476988,	-0.47863,	-0.5
6.525,	-0.170988,	0.202463,	0.202463,	0.47893,	-0.476696,	-0.5
6.526,	-0.170988,	0.202463,	0.202463,	0.480871,	-0.474762,	-0.5
6.527,	-0.170988,	0.202463,	0.202463,	0.482812,	-0.472827,	-0.5
6.528,	-0.170988,	0.202463,	0.202463,	0.484753,	-0.470891,	-0.5
6.529,	-0.170988,	0.202463,	0.202463,	0.486693,	-0.468955,	-0.5
6.53,	-0.170988,	0.202463,	0.202463,	0.488633,	-0.467019,	-0.5
6.531,	-0.170988,	0.202463,	0.202463,	0.490572,	-0.465082,	-0.5
6.532,	-0.170988,	0.202463,	0.202463,	0.492511,	-0.463145,	-0.5
6.533,	-0.170988,	0.202463,	0.202463,	0.494449,	-0.461207,	-0.5
6.534,	-0.170988,	0.202463,	0.202463,	0.496386,	-0.459269,	-0.5
6.535,	-0.170988,	0.202463,	0.202463,	0.498324,	-0.45733,	-0.5
6.536,	-0.170988,	0.202463,	0.202463,	0.50026,	-0.455391,	-0.5
6.537,	-0.170988,	0.202463,	0.202463,	0.502197,	-0.453451,	-0.5
6.538,	-0.170988,	0.202463,	0.202463,	0.504132,	-0.451511,	-0.5
6.539,	-0.170988,	0.202463,	0.202463,	0.506067,	-0.449571,	-0.5
6.54,	-0.170988,	0.202463,	0.202463,	0.508002,	-0.44763,	-0.5
6.541,	-0.170988,	0.202463,	0.202463,	0.509936,	-0.445688,	-0.4
6.542,	-0.170988,	0.202463,	0.202463,	0.51187,	-0.443746,	-0.4
6.543,	-0.170988,	0.202463,	0.202463,	0.513803,	-0.441804,	-0.4
6.544,	-0.170988,	0.202463,	0.202463,	0.515736,	-0.439861,	-0.4
6.545,	-0.170988,	0.202463,	0.202463,	0.517668,	-0.437918,	-0.4
6.546,	-0.170988,	0.202463,	0.202463,	0.519599,	-0.435974,	-0.4
6.547,	-0.170988,	0.202463,	0.202463,	0.52153,	-0.43403,	-0.4
6.548,	-0.170988,	0.202463,	0.202463,	0.523461,	-0.432086,	-0.4
6.549,	-0.170988,	0.202463,	0.202463,	0.525391,	-0.430141,	-0.4
6.55,	-0.170988,	0.202463,	0.202463,	0.52732,	-0.428196,	-0.4
6.551,	-0.167073,	0.171455,	0.171455,	0.529249,	-0.42625,	-0.4
6.552,	-0.167073,	0.171455,	0.171455,	0.531178,	-0.424304,	-0.4
6.553,	-0.167073,	0.171455,	0.171455,	0.533106,	-0.422357,	-0.4
6.554,	-0.167073,	0.171455,	0.171455,	0.535033,	-0.42041,	-0.4
6.555,	-0.167073,	0.171455,	0.171455,	0.53696,	-0.418462,	-0.4
6.556,	-0.167073,	0.171455,	0.171455,	0.538886,	-0.416514,	-0.4
6.557,	-0.167073,	0.171455,	0.171455,	0.540812,	-0.414566,	-0.4
6.558,	-0.167073,	0.171455,	0.171455,	0.542737,	-0.412617,	-0.4
6.559,	-0.167073,	0.171455,	0.171455,	0.544662,	-0.410668,	-0.4
6.56,	-0.167073,	0.171455,	0.171455,	0.546586,	-0.408719,	-0.4
6.561,	-0.167073,	0.171455,	0.171455,	0.54851,	-0.406769,	-0.4
6.562,	-0.167073,	0.171455,	0.171455,	0.550433,	-0.404818,	-0.4
6.563,	-0.167073,	0.171455,	0.171455,	0.552355,	-0.402868,	-0.4
6.564,	-0.167073,	0.171455,	0.171455,	0.554277,	-0.400916,	-0.4
6.565,	-0.167073,	0.171455,	0.171455,	0.556198,	-0.398965,	-0.4
6.566,	-0.167073,	0.171455,	0.171455,	0.558119,	-0.397013,	-0.4
6.567,	-0.167073,	0.171455,	0.171455,	0.56004,	-0.39506,	-0.4
6.568,	-0.167073,	0.171455,	0.171455,	0.561959,	-0.393108,	-0.4
6.569,	-0.167073,	0.171455,	0.171455,	0.563878,	-0.391154,	-0.4
6.57,	-0.167073,	0.171455,	0.171455,	0.565797,	-0.389201,	-0.4
6.571,	-0.167073,	0.171455,	0.171455,	0.567715,	-0.387247,	-0.4
6.572,	-0.167073,	0.171455,	0.171455,	0.569632,	-0.385293,	-0.4
6.573,	-0.167073,	0.171455,	0.171455,	0.571549,	-0.383338,	-0.4
6.574,	-0.167073,	0.171455,	0.171455,	0.573466,	-0.381383,	-0.4
6.575,	-0.167073,	0.171455,	0.171455,	0.575381,	-0.379427,	-0.4
6.576,	-0.167073,	0.171455,	0.171455,	0.577297,	-0.377471,	-0.4
6.577,	-0.167073,	0.171455,	0.171455,	0.579211,	-0.375515,	-0.4
6.578,	-0.167073,	0.171455,	0.171455,	0.581125,	-0.373559,	-0.4
6.579,	-0.167073,	0.171455,	0.171455,	0.583039,	-0.371602,	-0.4
6.58,	-0.167073,	0.171455,	0.171455,	0.584951,	-0.369644,	-0.4
6.581,	-0.167073,	0.171455,	0.171455,	0.586864,	-0.367687,	-0.4
6.582,	-0.167073,	0.171455,	0.171455,	0.588775,	-0.365728,	-0.4
6.583,	-0.167073,	0.171455,	0.171455,	0.590686,	-0.36377,	-0.4
6.584,	-0.167073,	0.171455,	0.171455,	0.592597,	-0.361811,	-0.4
6.585,	-0.167073,	0.171455,	0.171455,	0.594507,	-0.359852,	-0.4
6.586,	-0.167073,	0.171455,	0.171455,	0.596416,	-0.357892,	-0.4
6.587,	-0.167073,	0.171455,	0.171455,	0.598325,	-0.355932,	-0.4
6.588,	-0.167073,	0.171455,	0.171455,	0.600233,	-0.353972,	-0.4
6.589,	-0.167073,	0.171455,	0.171455,	0.60214,	-0.352012,	-0.4
6.59,	-0.167073,	0.171455,	0.171455,	0.604047,	-0.350051,	-0.4
6.591,	-0.167073,	0.171455,	0.171455,	0.605954,	-0.348089,	-0.4
6.592,	-0.167073,	0.171455,	0.171455,	0.607859,	-0.346128,	-0.4
6.593,	-0.167073,	0.171455,	0.171455,	0.609764,	-0.344166,	-0.4
6.594,	-0.167073,	0.171455,	0.171455,	0.611669,	-0.342203,	-0.4
6.595,	-0.167073,	0.171455,	0.171455,	0.613573,	-0.340241,	-0.4
6.596,	-0.167073,	0.171455,	0.171455,	0.615476,	-0.338277,	-0.4
6.597,	-0.167073,	0.171455,	0.171455,	0.617379,	-0.336314,	-0.4
6.598,	-0.167073,	0.171455,	0.171455,	0.619281,	-0.33435,	-0.4
6.599,	-0.167073,	0.171455,	0.171455,	0.621182,	-0.332386,	-0.4
6.6,	-0.167073,	0.171455,	0.171455,	0.623083,	-0.330422,	-0.4
6.601,	0.541161,	0.230528,	0.230528,	0.624983,	-0.328457,	-0.3
6.602,	0.541161,	0.230528,	0.230528,	0.626882,	-0.326492,	-0.3
6.603,	0.541161,	0.230528,	0.230528,	0.628781,	-0.324527,	-0.3
6.604,	0.541161,	0.230528,	0.230528,	0.63068,	-0.322561,	-0.3
6.605,	0.541161,	0.230528,	0.230528,	0.632577,	-0.320595,	-0.3
6.606,	0.541161,	0.230528,	0.230528,	0.634474,	-0.318629,	-0.3
6.607,	0.541161,	0.230528,	0.230528,	0.636371,	-0.316662,	-0.3
6.608,	0.541161,	0.230528,	0.230528,	0.638266,	-0.314695,	-0.3
6.609,	0.541161,	0.230528,	0.230528,	0.640161,	-0.312728,	-0.3
6.61,	0.541161,	0.230528,	0.230528,	0.642056,	-0.31076,	-0.3
6.611,	0.541161,	0.230528,	0.230528,	0.64395,	-0.308792,	-0.3
6.612,	0.541161,	0.230528,	0.230528,	0.645843,	-0.306824,	-0.3
6.613,	0.541161,	0.230528,	0.230528,	0.647735,	-0.304856,	-0.3
6.614,	0.541161,	0.230528,	0.230528,	0.649627,	-0.302887,	-0.3
6.615,	0.541161,	0.230528,	0.230528,	0.651519,	-0.300918,	-0.3
6.616,	0.541161,	0.230528,	0.230528,	0.653409,	-0.298948,	-0.3
6.617,	0.541161,	0.230528,	0.230528,	0.655299,	-0.296978,	-0.3
6.618,	0.541161,	0.230528,	0.230528,	0.657188,	-0.295008,	-0.3
6.619,	0.541161,	0.230528,	0.230528,	0.659077,	-0.293038,	-0.3
6.62,	0.541161,	0.230528,	0.230528,	0.660965,	-0.291067,	-0.3
6.621,	0.541161,	0.230528,	0.230528,	0.662852,	-0.289097,	-0.3
6.622,	0.541161,	0.230528,	0.230528,	0.664739,	-0.287125,	-0.3
6.623,	0.541161,	0.230528,	0.230528,	0.666625,	-0.285154,	-0.3
6.624,	0.541161,	0.230528,	0.230528,	0.66851,	-0.283182,	-0.3
6.625,	0.541161,	0.230528,	0.230528,	0.670395,	-0.28121,	-0.3
6.626,	0.541161,	0.230528,	0.230528,	0.672279,	-0.279238,	-0.3
6.627,	0.541161,	0.230528,	0.230528,	0.674162,	-0.277265,	-0.3
6.628,	0.541161,	0.230528,	0.230528,	0.676045,	-0.275292,	-0.3
6.629,	0.541161,	0.230528,	0.230528,	0.677927,	-0.273319,	-0.3
6.63,	0.541161,	0.230528,	0.230528,	0.679808,	-0.271346,	-0.3
6.631,	0.541161,	0.230528,	0.230528,	0.681688,	-0.269372,	-0.3
6.632,	0.541161,	0.230528,	0.230528,	0.683568,	-0.267398,	-0.3
6.633,	0.541161,	0.230528,	0.230528,	0.685447,	-0.265424,	-0.3
6.634,	0.541161,	0.230528,	0.230528,	0.687326,	-0.263449,	-0.3
6.635,	0.541161,	0.230528,	0.230528,	0.689204,	-0.261474,	-0.3
6.636,	0.541161,	0.230528,	0.230528,	0.691081,	-0.259499,	-0.3
6.637,	0.541161,	0.230528,	0.230528,	0.692957,	-0.257524,	-0.3
6.638,	0.541161,	0.230528,	0.230528,	0.694833,	-0.255548,	-0.3
6.639,	0.541161,	0.230528,	0.230528,	0.696708,	-0.253573,	-0.3
6.64,	0.541161,	0.230528,	0.230528,	0.698583,	-0.251597,	-0.3
6.641,	0.541161,	0.230528,	0.230528,	0.700456,	-0.24962,	-0.3
6.642,	0.541161,	0.230528,	0.230528,	0.702329,	-0.247644,	-0.3
6.643,	0.541161,	0.230528,	0.230528,	0.704202,	-0.245667,	-0.3
6.644,	0.541161,	0.230528,	0.230528,	0.706073,	-0.24369,	-0.3
6.645,	0.541161,	0.230528,	0.230528,	0.707944,	-0.241713,	-0.3
6.646,	0.541161,	0.230528,	0.230528,	0.709814,	-0.239735,	-0.3
6.647,	0.541161,	0.230528,	0.230528,	0.711684,	-0.237757,	-0.3
6.648,	0.541161,	0.230528,	0.230528,	0.713552,	-0.235779,	-0.3
6.649,	0.541161,	0.230528,	0.230528,	0.71542,	-0.233801,	-0.3
6.65,	0.541161,	0.230528,	0.230528,	0.717288,	-0.231822,	-0.3
6.651,	-1.952295,	-0.025036,	-0.025036,	0.719154,	-0.229844,	-0.3
6.652,	-1.952295,	-0.025036,	-0.025036,	0.72102,	-0.227865,	-0.3
6.653,	-1.952295,	-0.025036,	-0.025036,	0.722885,	-0.225886,	-0.3
6.654,	-1.952295,	-0.025036,	-0.025036,	0.72475,	-0.223906,	-0.3
6.655,	-1.952295,	-0.025036,	-0.025036,	0.726613,	-0.221927,	-0.3
6.656,	-1.952295,	-0.025036,	-0.025036,	0.728476,	-0.219947,	-0.3
6.657,	-1.952295,	-0.025036,	-0.025036,	0.730339,	-0.217967,	-0.3
6.658,	-1.952295,	-0.025036,	-0.025036,	0.7322,	-0.215986,	-0.3
6.659,	-1.952295,	-0.025036,	-0.025036,	0.734061,	-0.214006,	-0.3
6.66,	-1.952295,	-0.025036,	-0.025036,	0.735921,	-0.212025,	-0.3
6.661,	-1.952295,	-0.025036,	-0.025036,	0.73778,	-0.210044,	-0.2
6.662,	-1.952295,	-0.025036,	-0.025036,	0.739639,	-0.208063,	-0.2
6.663,	-1.952295,	-0.025036,	-0.025036,	0.741497,	-0.206082,	-0.2
6.664,	-1.952295,	-0.025036,	-0.025036,	0.743354,	-0.2041,	-0.2
6.665,	-1.952295,	-0.025036,	-0.025036,	0.74521,	-0.202118,	-0.2
6.666,	-1.952295,	-0.025036,	-0.025036,	0.747066,	-0.200136,	-0.2
6.667,	-1.952295,	-0.025036,	-0.025036,	0.748921,	-0.198154,	-0.2
6.668,	-1.952295,	-0.025036,	-0.025036,	0.750775,	-0.196172,	-0.2
6.669,	-1.952295,	-0.025036,	-0.025036,	0.752628,	-0.194189,	-0.2
6.67,	-1.952295,	-0.025036,	-0.025036,	0.754481,	-0.192207,	-0.2
6.671,	-1.952295,	-0.025036,	-0.025036,	0.756333,	-0.190224,	-0.2
6.672,	-1.952295,	-0.025036,	-0.025036,	0.758184,	-0.18824,	-0.2
6.673,	-1.952295,	-0.025036,	-0.025036,	0.760034,	-0.186257,	-0.2
6.674,	-1.952295,	-0.025036,	-0.025036,	0.761884,	-0.184274,	-0.2
6.675,	-1.952295,	-0.025036,	-0.025036,	0.763732,	-0.18229,	-0.2
6.676,	-1.952295,	-0.025036,	-0.025036,	0.76558,	-0.180306,	-0.2
6.677,	-1.952295,	-0.025036,	-0.025036,	0.767428,	-0.178322,	-0.2
6.678,	-1.952295,	-0.025036,	-0.025036,	0.769274,	-0.176338,	-0.2
6.679,	-1.952295,	-0.025036,	-0.025036,	0.77112,	-0.174353,	-0.2
6.68,	-1.952295,	-0.025036,	-0.025036,	0.772965,	-0.172369,	-0.2
6.681,	-1.952295,	-0.025036,	-0.025036,	0.774809,	-0.170384,	-0.2
6.682,	-1.952295,	-0.025036,	-0.025036,	0.776653,	-0.168399,	-0.2
6.683,	-1.952295,	-0.025036,	-0.025036,	0.778495,	-0.166414,	-0.2
6.684,	-1.952295,	-0.025036,	-0.025036,	0.780337,	-0.164429,	-0.2
6.685,	-1.952295,	-0.025036,	-0.025036,	0.782178,	-0.162443,	-0.2
6.686,	-1.952295,	-0.025036,	-0.025036,	0.784019,	-0.160458,	-0.2
6.687,	-1.952295,	-0.025036,	-0.025036,	0.785858,	-0.158472,	-0.2
6.688,	-1.952295,	-0.025036,	-0.025036,	0.787697,	-0.156486,	-0.2
6.689,	-1.952295,	-0.025036,	-0.025036,	0.789535,	-0.1545,	-0.2
6.69,	-1.952295,	-0.025036,	-0.025036,	0.791372,	-0.152514,	-0.2
6.691,	-1.952295,	-0.025036,	-0.025036,	0.793208,	-0.150527,	-0.2
6.692,	-1.952295,	-0.025036,	-0.025036,	0.795044,	-0.148541,	-0.2
6.693,	-1.952295,	-0.025036,	-0.025036,	0.796879,	-0.146554,	-0.2
6.694,	-1.952295,	-0.025036,	-0.025036,	0.798713,	-0.144567,	-0.2
6.695,	-1.952295,	-0.025036,	-0.025036,	0.800546,	-0.14258,	-0.2
6.696,	-1.952295,	-0.025036,	-0.025036,	0.802378,	-0.140593,	-0.2
6.697,	-1.952295,	-0.025036,	-0.025036,	0.80421,	-0.138606,	-0.2
6.698,	-1.952295,	-0.025036,	-0.025036,	0.806041,	-0.136619,	-0.2
6.699,	-1.952295,	-0.025036,	-0.025036,	0.807871,	-0.134631,	-0.2
6.7,	-1.952295,	-0.025036,	-0.025036,	0.8097,	-0.132643,	-0.2
6.701,	-0.581872,	-0.096518,	-0.096518,	0.811528,	-0.130656,	-0.1
6.702,	-0.581872,	-0.096518,	-0.096518,	0.813356,	-0.128668,	-0.1
6.703,	-0.581872,	-0.096518,	-0.096518,	0.815182,	-0.12668,	-0.1
6.704,	-0.581872,	-0.096518,	-0.096518,	0.817008,	-0.124692,	-0.1
6.705,	-0.581872,	-0.096518,	-0.096518,	0.818834,	-0.122703,	-0.1
6.706,	-0.581872,	-0.096518,	-0.096518,	0.820658,	-0.120715,	-0.1
6.707,	-0.581872,	-0.096518,	-0.096518,	0.822481,	-0.118726,	-0.1
6.708,	-0.581872,	-0.096518,	-0.096518,	0.824304,	-0.116738,	-0.1
6.709,	-0.581872,	-0.096518,	-0.096518,	0.826126,	-0.114749,	-0.1
6.71,	-0.581872,	-0.096518,	-0.096518,	0.827947,	-0.11276,	-0.1
6.711,	-0.581872,	-0.096518,	-0.096518,	0.829767,	-0.110771,	-0.1
6.712,	-0.581872,	-0.096518,	-0.096518,	0.831586,	-0.108782,	-0.1
6.713,	-0.581872,	-0.096518,	-0.096518,	0.833405,	-0.106793,	-0.1
6.714,	-0.581872,	-0.096518,	-0.096518,	0.835222,	-0.104803,	-0.1
6.715,	-0.581872,	-0.096518,	-0.096518,	0.837039,	-0.102814,	-0.1
6.716,	-0.581872,	-0.096518,	-0.096518,	0.838855,	-0.100824,	-0.1
6.717,	-0.581872,	-0.096518,	-0.096518,	0.84067,	-0.098835,	-0.1
6.718,	-0.581872,	-0.096518,	-0.096518,	0.842485,	-0.096845,	-0.1
6.719,	-0.581872,	-0.096518,	-0.096518,	0.844298,	-0.094855,	-0.1
6.72,	-0.581872,	-0.096518,	-0.096518,	0.846111,	-0.092865,	-0.1
6.721,	-0.581872,	-0.096518,	-0.096518,	0.847923,	-0.090875,	-0.1
6.722,	-0.581872,	-0.096518,	-0.096518,	0.849734,	-0.088885,	-0.1
6.723,	-0.581872,	-0.096518,	-0.096518,	0.851544,	-0.086895,	-0.1
6.724,	-0.581872,	-0.096518,	-0.096518,	0.853353,	-0.084904,	-0.1
6.725,	-0.581872,	-0.096518,	-0.096518,	0.855161,	-0.082914,	-0.1
6.726,	-0.581872,	-0.096518,	-0.096518,	0.856969,	-0.080924,	-0.1
6.727,	-0.581872,	-0.096518,	-0.096518,	0.858775,	-0.078933,	-0.1
6.728,	-0.581872,	-0.096518,	-0.096518,	0.860581,	-0.076942,	-0.1
6.729,	-0.581872,	-0.096518,	-0.096518,	0.862386,	-0.074952,	-0.1
6.73,	-0.581872,	-0.096518,	-0.096518,	0.86419,	-0.072961,	-0.1
6.731,	-0.581872,	-0.096518,	-0.096518,	0.865993,	-0.07097,	-0.1
6.732,	-0.581872,	-0.096518,	-0.096518,	0.867796,	-0.068979,	-0.1
6.733,	-0.581872,	-0.096518,	-0.096518,	0.869597,	-0.066988,	-0.1
6.734,	-0.581872,	-0.096518,	-0.096518,	0.871398,	-0.064997,	-0.1
6.735,	-0.581872,	-0.096518,	-0.096518,	0.873198,	-0.063006,	-0.1
6.736,	-0.581872,	-0.096518,	-0.096518,	0.874997,	-0.061015,	-0.1
6.737,	-0.581872,	-0.096518,	-0.096518,	0.876795,	-0.059024,	-0.1
6.738,	-0.581872,	-0.096518,	-0.096518,	0.878592,	-0.057032,	-0.1
6.739,	-0.581872,	-0.096518,	-0.096518,	0.880388,	-0.055041,	-0.1
