"Time","iAC","iAC_0","iAC_1","Losses","uAC","uAC_0","uAC_1","uDC"
6.111376322,323.2536615,-0.170131406,-323.0835301,2.275904957,362.648942,192.5173659,-555.1663079,550.5210804
6.14621942,324.0206269,-0.159524295,-323.8611026,2.277106928,357.1396204,197.6151663,-554.7547867,550.1080138
6.180234183,325.1667496,-0.149219163,-325.0175305,2.280511285,351.7876694,202.5683573,-554.3560267,549.7069505
6.2129946,326.6238269,-0.139211547,-326.4846154,2.285766861,346.5936103,207.3819238,-553.9755341,549.3235329
6.244474982,328.334349,-0.129645911,-328.2047031,2.292584694,341.6299529,211.9839122,-553.6138651,548.9584326
6.2745265,330.2365694,-0.120439421,-330.11613,2.30062409,336.8561612,216.4166196,-553.2727808,548.613534
6.303230799,332.2865118,-0.111697333,-332.1748144,2.309653923,332.3243447,220.6269003,-552.951245,548.2878889
6.330534546,334.4365463,-0.103313299,-334.333233,2.3194019,327.9815161,224.6681136,-552.6496297,547.9819646
6.356532676,336.6554943,-0.09538162,-336.5601127,2.32969999,323.8741453,228.4924298,-552.3665751,547.6944635
6.381209465,338.9082191,-0.087790341,-338.8204288,2.340341128,319.9461571,232.1557283,-552.1018854,547.4252603
6.4046496,341.1730707,-0.080629813,-341.0924409,2.351205813,316.2420705,235.6121765,-551.854247,547.1730845
6.426855198,343.4247535,-0.073788903,-343.3509646,2.362140128,312.7060947,238.9171178,-551.6232125,546.9375393
6.44789676,345.6484232,-0.067355051,-345.5810682,2.373059729,309.3813661,242.0262473,-551.4076134,546.717486
6.467786181,347.8263167,-0.061220811,-347.7650959,2.383852473,306.2138835,244.993011,-551.2068946,546.5124049
6.486580792,349.9484093,-0.05547021,-349.8929391,2.394459203,303.2451583,247.7748924,-551.0200506,546.3213106
6.504298119,352.0026145,-0.050001139,-351.9526134,2.404800094,300.4238418,250.4226523,-550.8464942,546.1436399
6.520984274,353.9822947,-0.044893403,-353.9374013,2.414833943,297.7894118,252.8959642,-550.685376,545.978557
6.536659839,355.8795721,-0.040051374,-355.8395207,2.424505572,295.2937667,255.242353,-550.5361197,545.825501
6.551361544,357.6901552,-0.035549845,-357.6546053,2.43378645,292.9739494,257.4240688,-550.3980182,545.6837735
6.565111235,359.4092234,-0.031300552,-359.3779228,2.442639877,290.7855573,259.4849737,-550.2705309,545.5528436
6.577937764,361.0340696,-0.027372588,-361.006697,2.451046115,288.7628466,261.3902308,-550.1530774,545.4321362
6.589862916,362.5620336,-0.023685759,-362.5383478,2.458982011,286.8654752,263.1796922,-550.0451674,545.3211664
6.60090882,363.9914304,-0.02030288,-363.9711275,2.466433738,285.1246163,264.8217159,-549.9463322,545.2194688
6.611096179,365.3210658,-0.017152417,-365.3039134,2.473387773,283.504287,266.3518529,-549.8561399,545.1266139
6.620441223,366.5498568,-0.01429044,-366.5355663,2.479834036,282.0323377,267.7418834,-549.7742211,545.0422345
6.628962729,367.6775351,-0.011654584,-367.6658805,2.485765517,280.6774011,269.022805,-549.7002061,544.9659613
6.636671514,368.7032944,-0.009293824,-368.6940005,2.491174192,279.4638241,270.1699912,-549.6338154,544.8975166
6.643583627,369.6273625,-0.007155436,-369.620207,2.49605703,278.3650938,271.2096506,-549.5747444,544.8365952
6.649704517,370.4489302,-0.005281092,-370.4436491,2.50040661,277.401948,272.1208504,-549.5227984,544.7830041
6.65504647,371.1683439,-0.003628241,-371.1647156,2.504221647,276.5529938,272.9247487,-549.4777425,544.7365077
6.659608763,371.7844765,-0.002231314,-371.7822451,2.507493663,275.8353928,273.6040766,-549.4394693,544.6970008
6.662614069,372.1911694,-0.001300166,-372.1898692,2.509655781,275.3572647,274.0570973,-549.414362,544.6710791
6.665474953,372.578923,-0.000424308,-372.5784987,2.511718923,274.9074232,274.4831152,-549.3905384,544.646479
6.667959039,372.9160673,0.000343953,-372.9164112,2.513514165,274.51298,274.8569334,-549.3699134,544.6251789
6.670532297,373.2657629,0.001133309,-373.2668962,2.515377557,274.1076491,275.2409589,-549.348608,544.6031733
6.674342163,373.7843175,0.002308168,-373.7866257,2.51814325,273.5045029,275.8126732,-549.3171761,544.570703
6.680854065,374.6728053,0.004310759,-374.677116,2.522888824,272.4764993,276.7872627,-549.263762,544.5155099
6.692500255,376.2681719,0.007897203,-376.2760691,2.531431621,270.6360005,278.5332116,-549.1692121,544.4177655
6.713549313,379.1697148,0.014374315,-379.1840891,2.54703877,267.3135955,281.6879246,-549.0015202,544.2442636
6.75171905,384.4754891,0.026122385,-384.5016115,2.575807144,261.2927825,287.4151939,-548.7079764,543.9400959
6.820532464,394.0950666,0.047287133,-394.1423537,2.628701216,250.4629868,297.7501672,-548.213154,543.4260122
6.94700463,411.4064642,0.08612534,-411.4925895,2.726277415,230.6456155,316.7710418,-547.4166573,542.5948522
7.165104436,437.2645227,0.152743204,-437.4172659,2.878714446,196.8030096,349.5463665,-546.3493761,541.4757861
7.419419612,455.1386952,0.229499336,-455.3681945,2.99448258,157.9760635,387.4756291,-545.4516926,540.5422757
7.684241184,451.6942928,0.307860125,-452.0021529,2.993455322,118.3702381,426.2306705,-544.6009086,539.6983004
7.902468537,426.5325663,0.370859351,-426.9034257,2.867718574,86.39395242,457.2536745,-543.6476269,538.7952773
8.091703641,385.1209119,0.424085894,-385.5449978,2.652880465,59.13797695,483.2242955,-542.3622725,537.5926905
8.26000896,331.2450772,0.470175075,-331.7152523,2.376561897,35.23759319,505.413138,-540.6507312,535.9888515
8.409798832,268.8603758,0.5100897,-269.3704655,2.066376708,14.21408447,524.304295,-538.5183795,533.9812252
8.431727686,258.5523817,0.515842127,-259.0682238,2.016298845,11.15405082,526.9966933,-538.1507441,533.6341993
8.453656541,247.9380692,0.521567125,-248.4596363,1.965094687,8.099780816,529.6674274,-537.7672082,533.2718856
8.475585395,237.0162205,0.52727022,-237.5434907,1.912798555,5.048286549,532.3190342,-537.3673207,532.8938353
8.49751425,225.7857239,0.532945533,-226.3186694,1.859440662,2.002281648,534.9483474,-536.950629,532.4995981
8.504823868,221.9734804,0.53483342,-222.5083138,1.841426128,0.986987605,535.8209427,-536.8079303,532.3645217
8.510365109,219.0605634,0.536260602,-219.5968241,1.827693525,0.2186638,536.4798025,-536.6984663,532.2608819
8.510365119,219.0605582,0.536260605,-219.5968188,1.8276935,0.218662398,536.4798037,-536.6984661,532.2608817
8.510365129,219.0605529,0.536260608,-219.5968135,1.827693476,0.218660996,536.4798049,-536.6984659,532.2608815
8.510365139,219.0605476,0.53626061,-219.5968082,1.827693451,0.218659594,536.4798061,-536.6984657,532.2608813
8.510365149,219.0605423,0.536260613,-219.596803,1.827693426,0.218658192,536.4798073,-536.6984655,532.2608811
8.510365159,219.0605371,0.536260615,-219.5967977,1.827693401,0.21865679,536.4798085,-536.6984653,532.2608809
8.510365169,219.0605318,0.536260618,-219.5967924,1.827693376,0.218655388,536.4798097,-536.6984651,532.2608807
8.510365369,219.0604263,0.53626067,-219.596687,1.82769288,0.218627346,536.4798338,-536.6984611,532.260877
8.5103661,219.0600411,0.53626086,-219.596302,1.827691067,0.218524955,536.4799217,-536.6984466,532.2608632
8.51036611,219.0600358,0.536260863,-219.5962967,1.827691042,0.218523556,536.4799229,-536.6984464,532.2608631
8.510366285,219.0599435,0.536260909,-219.5962044,1.827690582,0.218523464,536.4799195,-536.698443,532.2608598
8.510368035,219.0590204,0.536261367,-219.5952818,1.827685976,0.218522541,536.4798857,-536.6984082,532.2608269
8.510385535,219.0497895,0.536266214,-219.5860557,1.827639923,0.218513305,536.4795474,-536.6980607,532.2604979
8.510473035,219.0036282,0.5362975,-219.5399257,1.827409661,0.218467112,536.4778561,-536.6963232,532.2588526
8.510910535,218.7726594,0.53663028,-219.3092897,1.82625846,0.218235811,536.4693956,-536.6876314,532.2506224
8.513098035,217.6137586,0.542702478,-218.1564611,1.82050513,0.217070839,536.426997,-536.6440679,532.2093705
8.516861628,215.6040456,0.570341394,-216.174387,1.810617057,0.215033489,536.3536756,-536.5687091,532.1380033
8.520720164,213.5228546,0.621246468,-214.144101,1.800493542,0.212901395,536.2780129,-536.4909143,532.0643199
8.524747553,211.3281469,0.698743253,-212.0268901,1.789942359,0.210629193,536.1985086,-536.4091378,531.9868552
8.529019071,208.9753524,0.808122746,-209.7834752,1.778768993,0.208167022,536.1135936,-536.3217606,531.904074
8.533613111,206.4161272,0.956983805,-207.373111,1.766772315,0.205458938,536.0215881,-536.227047,531.8143298
8.538612846,203.5969998,1.155747569,-204.7527474,1.753740617,0.20244105,535.920659,-536.1231,531.7158221
8.544107933,200.457804,1.418378174,-201.8761822,1.739447719,0.199039227,535.8087711,-536.0078103,531.6065479
8.5501963,196.9298336,1.763358672,-198.6931923,1.723649119,0.19516628,535.6836317,-535.878798,531.4842463
8.556986029,192.9336395,2.214989669,-195.1486292,1.706078166,0.190718459,535.5426262,-535.7333446,531.3463334
8.564597407,188.3763593,2.805101583,-191.1814608,1.686442293,0.185571072,535.3827417,-535.5683127,531.1898257
8.573165162,183.1484423,3.575301198,-186.7237435,1.664419351,0.179572962,535.2004756,-535.3800486,531.0112468
8.58284096,177.1195926,4.579911593,-181.6995042,1.639654191,0.172539508,534.9917246,-535.1642641,530.806515
8.593796201,170.1337007,5.889814272,-176.0235149,1.611755744,0.164243722,534.7516483,-534.915892,530.5708043
8.606225187,162.0024717,7.597467172,-169.5999389,1.580295037,0.15440485,534.4745012,-534.628906,530.2983725
8.620348727,152.4973676,9.823456908,-162.3208245,1.544804859,0.142673768,534.1534238,-534.2960976,529.9823476
8.636418262,141.3393657,12.72505457,-154.0644202,1.504782258,0.128614182,533.7801812,-533.9087954,529.6144591
8.654720619,128.185886,16.50738994,-144.693276,1.459695772,0.111678384,533.3448348,-533.4565132,529.1847007
8.67558349,112.6140335,21.43805051,-134.0520841,1.409000438,0.091175892,532.8353281,-532.926504,528.6809035
8.699381803,94.09903311,27.86616372,-121.9651968,1.352165556,0.066232803,532.2369612,-532.303194,528.0881942
8.726545141,71.98637223,36.24735455,-108.2337268,1.288723229,0.035738982,531.5317218,-531.5674608,527.3883037
8.757566443,45.45567891,47.17641191,-92.63209082,1.218350797,-0.001720731,530.6974292,-530.6957085,526.558682
8.793012271,13.47370158,61.43008582,-74.9037874,1.141008667,-0.047956336,529.7066333,-529.6586769,525.5713587
8.806519847,0.818225452,67.35618878,-68.17441423,1.112487675,-0.066537897,529.3185747,-529.2520368,525.1841026
8.806822181,0.532009261,67.49194531,-68.02395457,1.111855681,-0.066959869,529.3098229,-529.2428631,525.1753655
8.806822191,0.531999792,67.4919498,-68.02394959,1.11185566,-0.066959883,529.3098227,-529.2428628,525.1753652
8.806822201,0.531990323,67.49195429,-68.02394462,1.111855639,-0.066959897,529.3098224,-529.2428625,525.1753649
8.806822211,0.531980854,67.49195879,-68.02393964,1.111855618,-0.066959911,529.3098221,-529.2428622,525.1753647
8.806822221,0.531971385,67.49196328,-68.02393466,1.111855598,-0.066959925,529.3098218,-529.2428619,525.1753644
8.806822231,0.531961916,67.49196777,-68.02392969,1.111855577,-0.066959939,529.3098215,-529.2428616,525.1753641
8.806822241,0.531952447,67.49197226,-68.02392471,1.111855556,-0.066959953,529.3098212,-529.2428613,525.1753638
8.806822441,0.531763066,67.49206212,-68.02382518,1.111855138,-0.066960232,529.3098154,-529.2428552,525.175358
8.806824441,0.52986926,67.49296063,-68.02282989,1.111850958,-0.066963024,529.3097575,-529.2427945,525.1753002
8.806825164,0.529184758,67.49328539,-68.02247014,1.111849447,-0.066964034,529.3097366,-529.2427725,525.1752793
8.806825174,0.529175289,67.49328988,-68.02246517,1.111849426,-0.066964048,529.3097363,-529.2427722,525.175279
8.806825184,0.52916582,67.49329437,-68.02246019,1.111844419,-0.071693442,529.309736,-529.2380426,525.1752787
8.806825359,0.529000282,67.49337291,-68.02237319,1.111756804,-0.154460209,529.3097309,-529.1552707,525.1752737
8.806827109,0.527352903,67.49415426,-68.02150716,1.110886382,-0.978125043,529.3096803,-528.3315552,525.1752231
8.806844609,0.511718915,67.50154798,-68.01326689,1.102760818,-8.794873351,529.3091736,-520.5143003,525.1747173
8.806932109,0.451884661,67.52935236,-67.98123702,1.073916864,-38.71076389,529.3066403,-490.5958764,525.1721882
8.807369609,0.349577583,67.57003211,-67.91960969,1.032841203,-89.85802064,529.2939737,-439.435953,525.1595425
8.809411939,0.364380842,67.51571949,-67.88010033,1.037770068,-82.42681863,529.2348436,-446.808025,525.1005061
8.819623591,0.349208913,67.33758948,-67.68679839,1.030787542,-89.86497513,528.939212,-439.0742369,524.8052454
8.845287431,0.353484086,67.22524055,-67.57872464,1.02986963,-87.35612813,528.1966954,-440.8405673,524.0629477
8.88165548,0.331622713,67.94174156,-68.27336428,1.022638577,-97.7619431,527.1469309,-429.3849878,523.0117699
8.922627719,0.330916531,69.92299672,-70.25391325,1.027787215,-97.52672677,525.970315,-428.4435882,521.8311899
8.965854971,0.307363179,73.35230048,-73.65966366,1.0316913,-108.6879485,524.7393835,-416.051435,520.5934209
9.011332187,0.304862033,78.37708751,-78.68194955,1.049190046,-109.2988534,523.4600441,-414.1611907,519.3040318
9.059405825,0.28010798,85.23900227,-85.51911025,1.068102844,-121.010759,522.1297785,-401.1190195,517.9600645
9.110964806,0.27536722,94.27887579,-94.55424301,1.102523036,-122.683136,520.7337671,-398.0506311,516.5459752
9.166793031,0.248469609,105.965606,-106.2140756,1.142996767,-135.397317,519.2644913,-383.8671743,515.05335
9.228124764,0.240400304,120.9390065,-121.1794068,1.203619653,-138.6543024,517.7091496,-379.0548472,513.4680663
9.296219369,0.209902649,140.0423637,-140.2522663,1.278757321,-153.0808525,516.0645636,-362.9837111,511.7853008
9.372928426,0.196803876,164.4249861,-164.62179,1.383885524,-158.7623786,514.3288304,-355.5664518,510.0008119
9.460483285,0.160395217,195.6265327,-195.7869279,1.519803406,-176.0606022,512.5165814,-336.4559792,508.1261926
9.562212027,0.139286807,235.7968621,-235.9361489,1.707025624,-185.6869092,510.6607646,-324.9738554,506.1900525
9.682948132,0.092615124,288.0011289,-288.093744,1.960140264,-208.1118426,508.8389014,-300.7270588,504.2638237
9.831002066,0.056897791,356.9372911,-356.9941889,2.317601341,-225.1572599,507.2123678,-282.0551079,502.49945
10.02311723,-0.011889483,450.7829583,-450.7710688,2.839713311,-259.0210861,506.1526771,-247.131591,501.2521344
10.30952785,-0.090253905,588.9521192,-588.8618653,3.684348136,-298.5188816,506.7837681,-208.2648865,501.6069665
10.58160639,-0.182780611,705.5773695,-705.3945889,4.471759344,-346.2223731,509.663952,-163.441579,504.253998
10.84958305,-0.253572708,792.7008643,-792.4472916,5.107708781,-383.9186555,514.2643497,-130.3456942,508.6802285
11.08487417,-0.332233926,837.1200001,-836.7877662,5.465490644,-425.7523182,519.2703782,-93.51805992,513.5975073
11.29856499,-0.383906394,845.1707857,-844.7868793,5.555591878,-454.0160815,524.1253847,-70.10930325,518.4364736
11.4973918,-0.448796281,821.0980581,-820.6492618,5.417337359,-488.6347724,528.4728154,-39.83804296,522.8321234
11.68385706,-0.489699636,768.3785447,-767.888845,5.067538901,-510.8560297,532.0119342,-21.15590449,526.4767293
11.71294011,-0.50674268,757.4311464,-756.9244037,5.000120651,-519.6199498,532.4967129,-12.87676303,526.9834208
11.74202317,-0.505301944,745.7178519,-745.21255,4.918621509,-519.1302247,532.9580003,-13.82777561,527.4681343
11.77110622,-0.521809537,733.2529495,-732.7311399,4.84154343,-527.6021882,533.3943178,-5.79212966,527.9293991
11.80018927,-0.520722998,720.0151535,-719.4944305,4.750721432,-527.2638494,533.8041806,-6.540331144,528.3657372
11.80988362,-0.531493142,715.4378424,-714.9063493,4.725274931,-532.7141879,533.9347021,-1.220514119,528.5054243
11.82604087,-0.52790395,707.6084635,-707.0805596,4.67039233,-531.024826,534.145174,-3.120348029,528.7315519
11.82661971,-0.532739476,707.3260538,-706.7933143,4.671032722,-533.4462787,534.1525488,-0.706270144,528.7394964
11.82661972,-0.532739429,707.3260488,-706.7933094,4.671032664,-533.4462555,534.152549,-0.706293519,528.7394965
11.82661973,-0.532739383,707.3260439,-706.7933045,4.671032606,-533.4462322,534.1525491,-0.706316892,528.7394966
11.82661974,-0.532739336,707.3260389,-706.7932996,4.671032548,-533.446209,534.1525492,-0.706340264,528.7394968
11.82661994,-0.532738405,707.32594,-706.7932016,4.671031386,-533.4457446,534.1525518,-0.706807156,528.7394995
11.82662194,-0.532729147,707.3249507,-706.7922215,4.671019803,-533.4411283,534.1525772,-0.711448921,528.739527
11.82664194,-0.532642225,707.3150603,-706.7824181,4.670906991,-533.3977949,534.1528318,-0.75503694,528.7398013
11.82674194,-0.532327738,707.2656631,-706.7333354,4.670406947,-533.2411875,534.1541047,-0.912917218,528.7411726
11.82724194,-0.531942521,707.0191342,-706.4871916,4.668538241,-533.0517582,534.1604636,-1.108705379,528.7480242
11.82974194,-0.532714481,705.7844251,-705.2517106,4.660610615,-533.4535709,534.1921281,-0.738557197,528.7821589
11.83002841,-0.532740726,705.6425458,-705.109805,4.65966696,-533.4685007,534.1957426,-0.727241893,528.7860573
11.83002842,-0.532740728,705.6425408,-705.1098001,4.659666928,-533.4685019,534.1957427,-0.727240835,528.7860574
11.83002843,-0.532740731,705.6425359,-705.1097951,4.659666896,-533.4685031,534.1957429,-0.727239777,528.7860575
11.83002844,-0.532740733,705.6425309,-705.1097902,4.659666864,-533.4685043,534.195743,-0.727238718,528.7860577
11.83002845,-0.532740735,705.642526,-705.1097852,4.659666831,-533.4685055,534.1957431,-0.72723766,528.7860578
11.83002846,-0.532740737,705.642521,-705.1097803,4.659666799,-533.4685067,534.1957433,-0.727236601,528.7860579
11.83002847,-0.53274074,705.6425161,-705.1097753,4.659666767,-533.4685078,534.1957434,-0.727235543,528.7860581
11.83002867,-0.532740784,705.642417,-705.1096762,4.659666122,-533.4685315,534.1957459,-0.727214371,528.7860608
11.83003067,-0.532741233,705.6414263,-705.1086851,4.659659674,-533.4687687,534.1957711,-0.727002463,528.786088
11.83005067,-0.532745763,705.6315196,-705.0987739,4.659595214,-533.4711596,534.1960234,-0.724863803,528.7863601
