"Time","WKM1_live","FloMGT1_flourWeight","SyrMGT1_syrup1Weight","SyrMGT1_syrup2Weight","SyrMGT1_syrup3Weight","MGT1_cycleEnd","FloMGT1_weighingRequest","SyrMGT1_weighingRequest","KNEAD1_kneadingRequest","generalFaultGenFLT1","KNEAD1_kneadingOK","FloMGT1_weighingOk","SyrMGT1_weighingOk","WKM1_endCycleRequest","KNEAD1_cycleInProgress","WKM1_autoMode","WKM1_manualMode","F3_acknowledgePB","WKM1_endCyclePB","WKM1_startCyclePB","WKM1_autoSwitch","WKM1_manualSwitch","WKM1_emergencyStop","percentOpening","F1_generalFault","F1_openedSensorFB","F1_closedSensorFB","percentOpening2","outputFlow","F1_generalFault1","F1_openedSensorFB1","F1_closedSensorFB1","percentOpening3","outputFlow2","F1_generalFault2","F1_openedSensorFB2","F1_closedSensorFB2","outputValue","FloMGT1_weighedWeight","value","outputFlow3","tankLevel","F2_openedSensorFB","F2_closedSensorFB","percentOpening4","F2_generalFault","outputFlow42","F2_autoOpenCmd","F2_autoCloseCmd","F2_autoOpenCmd1","F2_autoCloseCmd1","F2_autoOpenCmd2","F2_autoCloseCmd2","F2_autoOpenCmd3","F2_autoCloseCmd3","outputFlow4","F2_openedSensorFB1","F2_closedSensorFB1","F2_generalFault1","outputFlow22","percentOpening22","F2_openedSensorFB2","F2_closedSensorFB2","F2_generalFault2","outputFlow32","percentOpening32","F2_openedSensorFB3","F2_closedSensorFB3","F2_generalFault3","percentOpening42","tankLevel2","value2","flow","SyrMGT1_weighingWeight","outputValue2","speedVal","speedPercent","F3_openedSensorFB","F3_closedSensorFB","F3_generalFault","outputFlow5","percentOpening5","F3_openedSensorFB1","F3_closedSensorFB1","F3_generalFault1","outputFlow23","percentOpening23","flow2","outputFlow33","tankLevel3","value3","KNEAD1_mixtureLevel","outputValue3"
2.230000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.034555554390000E-01,0,9.034555554390000E-01,2.777777910232500E-01,9.034555554390000E-01,0,1,0.000000000000000E+00,0,5.555555820465100E-01,0,1,0,1,0,1,1,0,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,1,0,0,1.000000000000000E+02,8.369412231445300E+01,8.369412231445300E+01,0.000000000000000E+00,83,8.369412231445300E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,1.388888955116300E-01,5.555555820465100E-01,2.653287048339800E+02,2.653287048339800E+02,265,2.653287048339800E+02
2.240000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.034555554390000E-01,0,9.034555554390000E-01,2.777777910232500E-01,9.034555554390000E-01,0,1,0.000000000000000E+00,0,5.555555820465100E-01,0,1,0,1,0,1,1,0,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,1,0,0,1.000000000000000E+02,8.091641235351599E+01,8.091641235351599E+01,0.000000000000000E+00,80,8.091641235351599E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,1.388888955116300E-01,5.555555820465100E-01,2.681064147949200E+02,2.681064147949200E+02,268,2.681064147949200E+02
2.250000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.034555554390000E-01,0,9.034555554390000E-01,2.777777910232500E-01,9.034555554390000E-01,0,1,0.000000000000000E+00,0,5.555555820465100E-01,0,1,0,1,0,1,1,0,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,1,0,0,1.000000000000000E+02,7.813870239257800E+01,7.813870239257800E+01,0.000000000000000E+00,78,7.813871002197300E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,1.388888955116300E-01,5.555555820465100E-01,2.708841247558600E+02,2.708841247558600E+02,270,2.708841247558600E+02
2.260000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.034555554390000E-01,0,9.034555554390000E-01,2.777777910232500E-01,9.034555554390000E-01,0,1,0.000000000000000E+00,0,5.555555820465100E-01,0,1,0,1,0,1,1,0,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,1,0,0,1.000000000000000E+02,7.536099243164099E+01,7.536099243164099E+01,0.000000000000000E+00,75,7.536099243164099E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,1.388888955116300E-01,5.555555820465100E-01,2.736618347168000E+02,2.736618347168000E+02,273,2.736618347168000E+02
2.270000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.034555554390000E-01,0,9.034555554390000E-01,2.777777910232500E-01,9.034555554390000E-01,0,1,0.000000000000000E+00,0,5.555555820465100E-01,0,1,0,1,0,1,1,0,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,1,0,0,1.000000000000000E+02,7.258328247070300E+01,7.258328247070300E+01,0.000000000000000E+00,72,7.258328247070300E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,1.388888955116300E-01,5.555555820465100E-01,2.764395446777300E+02,2.764395446777300E+02,276,2.764395751953100E+02
2.280000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.034555554390000E-01,0,9.034555554390000E-01,2.777777910232500E-01,9.034555554390000E-01,0,1,0.000000000000000E+00,0,5.555555820465100E-01,0,1,0,1,0,1,1,0,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,1,0,0,1.000000000000000E+02,6.980557250976599E+01,6.980557250976599E+01,0.000000000000000E+00,69,6.980557250976599E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,1.388888955116300E-01,5.555555820465100E-01,2.792172546386700E+02,2.792172546386700E+02,279,2.792172851562500E+02
2.290000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.034555554390000E-01,0,9.034555554390000E-01,2.777777910232500E-01,9.034555554390000E-01,0,1,0.000000000000000E+00,0,5.555555820465100E-01,0,1,0,1,0,1,1,0,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,1,0,0,1.000000000000000E+02,6.702786254882800E+01,6.702786254882800E+01,0.000000000000000E+00,67,6.702786254882800E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,1.388888955116300E-01,5.555555820465100E-01,2.819949645996100E+02,2.819949645996100E+02,281,2.819949951171900E+02
2.300000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.034555554390000E-01,0,9.034555554390000E-01,2.777777910232500E-01,9.034555554390000E-01,0,1,0.000000000000000E+00,0,5.555555820465100E-01,0,1,0,1,0,1,1,0,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,1,0,0,1.000000000000000E+02,6.425015258789099E+01,6.425015258789099E+01,0.000000000000000E+00,64,6.425015258789099E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,1.388888955116300E-01,5.555555820465100E-01,2.847726745605500E+02,2.847726745605500E+02,284,2.847726745605500E+02
2.310000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.034555554390000E-01,0,9.034555554390000E-01,2.777777910232500E-01,9.034555554390000E-01,0,1,0.000000000000000E+00,0,5.555555820465100E-01,0,1,0,1,0,1,1,0,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,1,0,0,1.000000000000000E+02,6.147237014770500E+01,6.147237014770500E+01,0.000000000000000E+00,61,6.147237014770500E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,1.388888955116300E-01,5.555555820465100E-01,2.875503845214800E+02,2.875503845214800E+02,287,2.875503845214800E+02
2.320000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.034555554390000E-01,0,9.034555554390000E-01,2.777777910232500E-01,9.034555554390000E-01,0,1,0.000000000000000E+00,0,5.555555820465100E-01,0,1,0,1,0,1,1,0,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,1,0,0,1.000000000000000E+02,5.869458389282200E+01,5.869458389282200E+01,0.000000000000000E+00,58,5.869458389282200E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,1.388888955116300E-01,5.555555820465100E-01,2.903280944824200E+02,2.903280944824200E+02,290,2.903280944824200E+02
2.330000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.034555554390000E-01,0,9.034555554390000E-01,2.777777910232500E-01,9.034555554390000E-01,0,1,0.000000000000000E+00,0,5.555555820465100E-01,0,1,0,1,0,1,1,0,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,1,0,0,1.000000000000000E+02,5.591679763793900E+01,5.591679763793900E+01,0.000000000000000E+00,55,5.591679763793900E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,1.388888955116300E-01,5.555555820465100E-01,2.931058044433600E+02,2.931058044433600E+02,293,2.931058044433600E+02
2.340000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.034555554390000E-01,0,9.034555554390000E-01,2.777777910232500E-01,9.034555554390000E-01,0,1,0.000000000000000E+00,0,5.555555820465100E-01,0,1,0,1,0,1,1,0,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,1,0,0,1.000000000000000E+02,5.313901138305700E+01,5.313901138305700E+01,0.000000000000000E+00,53,5.313901138305700E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,1.388888955116300E-01,5.555555820465100E-01,2.958835144043000E+02,2.958835144043000E+02,295,2.958835144043000E+02
2.350000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.034555554390000E-01,0,9.034555554390000E-01,2.777777910232500E-01,9.034555554390000E-01,0,1,0.000000000000000E+00,0,5.555555820465100E-01,0,1,0,1,0,1,1,0,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,1,0,0,1.000000000000000E+02,5.036122512817400E+01,5.036122512817400E+01,0.000000000000000E+00,50,5.036122512817400E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,1.388888955116300E-01,5.555555820465100E-01,2.986612243652300E+02,2.986612243652300E+02,298,2.986612243652300E+02
2.360000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.034555554390000E-01,0,9.034555554390000E-01,2.777777910232500E-01,9.034555554390000E-01,0,1,0.000000000000000E+00,0,5.555555820465100E-01,0,1,0,1,0,1,1,0,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,1,0,0,1.000000000000000E+02,4.758343887329100E+01,4.758343887329100E+01,0.000000000000000E+00,47,4.758343887329100E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,1.388888955116300E-01,5.555555820465100E-01,3.014389343261700E+02,3.014389343261700E+02,301,3.014389343261700E+02
2.370000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.034555554390000E-01,0,9.034555554390000E-01,2.777777910232500E-01,9.034555554390000E-01,0,1,0.000000000000000E+00,0,5.555555820465100E-01,0,1,0,1,0,1,1,0,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,1,0,0,1.000000000000000E+02,4.480565261840800E+01,4.480565261840800E+01,0.000000000000000E+00,44,4.480565261840800E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,1.388888955116300E-01,5.555555820465100E-01,3.042166442871100E+02,3.042166442871100E+02,304,3.042166442871100E+02
2.380000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.034555554390000E-01,0,9.034555554390000E-01,2.777777910232500E-01,9.034555554390000E-01,0,1,0.000000000000000E+00,0,5.555555820465100E-01,0,1,0,1,0,1,1,0,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,1,0,0,1.000000000000000E+02,4.202786636352500E+01,4.202786636352500E+01,0.000000000000000E+00,42,4.202787017822300E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,1.388888955116300E-01,5.555555820465100E-01,3.069943542480500E+02,3.069943542480500E+02,306,3.069943542480500E+02
2.390000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.034555554390000E-01,0,9.034555554390000E-01,2.777777910232500E-01,9.034555554390000E-01,0,1,0.000000000000000E+00,0,5.555555820465100E-01,0,1,0,1,0,1,1,0,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,1,0,0,1.000000000000000E+02,3.925008010864300E+01,3.925008010864300E+01,0.000000000000000E+00,39,3.925008392334000E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,1.388888955116300E-01,5.555555820465100E-01,3.097720642089800E+02,3.097720642089800E+02,309,3.097720642089800E+02
2.400000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.034555554390000E-01,0,9.034555554390000E-01,2.777777910232500E-01,9.034555554390000E-01,0,1,0.000000000000000E+00,0,5.555555820465100E-01,0,1,0,1,0,1,1,0,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,1,0,0,1.000000000000000E+02,3.647229385376000E+01,3.647229385376000E+01,0.000000000000000E+00,36,3.647229766845700E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,1.388888955116300E-01,5.555555820465100E-01,3.125497741699200E+02,3.125497741699200E+02,312,3.125497741699200E+02
2.410000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.034555554390000E-01,0,9.034555554390000E-01,2.777777910232500E-01,9.034555554390000E-01,0,1,0.000000000000000E+00,0,5.555555820465100E-01,0,1,0,1,0,1,1,0,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,1,0,0,1.000000000000000E+02,3.369450759887700E+01,3.369450759887700E+01,0.000000000000000E+00,33,3.369450759887700E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,1.388888955116300E-01,5.555555820465100E-01,3.153274841308600E+02,3.153274841308600E+02,315,3.153274841308600E+02
2.420000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.034555554390000E-01,0,9.034555554390000E-01,2.777777910232500E-01,9.034555554390000E-01,0,1,0.000000000000000E+00,0,5.555555820465100E-01,0,1,0,1,0,1,1,0,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,1,0,0,1.000000000000000E+02,3.091672134399400E+01,3.091672134399400E+01,0.000000000000000E+00,30,3.091672325134300E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,1.388888955116300E-01,5.555555820465100E-01,3.181051940918000E+02,3.181051940918000E+02,318,3.181051940918000E+02
2.430000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.034555554390000E-01,0,9.034555554390000E-01,2.777777910232500E-01,9.034555554390000E-01,0,1,0.000000000000000E+00,0,5.555555820465100E-01,0,1,0,1,0,1,1,0,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,1,0,0,1.000000000000000E+02,2.813893508911100E+01,2.813893508911100E+01,0.000000000000000E+00,28,2.813893699646000E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,1.388888955116300E-01,5.555555820465100E-01,3.208829040527300E+02,3.208829040527300E+02,320,3.208829345703100E+02
2.440000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.034555554390000E-01,0,9.034555554390000E-01,2.777777910232500E-01,9.034555554390000E-01,0,1,0.000000000000000E+00,0,5.555555820465100E-01,0,1,0,1,0,1,1,0,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,1,0,0,1.000000000000000E+02,2.536114883422900E+01,2.536114883422900E+01,0.000000000000000E+00,25,2.536114883422900E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,1.388888955116300E-01,5.555555820465100E-01,3.236606140136700E+02,3.236606140136700E+02,323,3.236606445312500E+02
2.450000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.034555554390000E-01,0,9.034555554390000E-01,2.777777910232500E-01,9.034555554390000E-01,0,1,0.000000000000000E+00,0,5.555555820465100E-01,0,1,0,1,0,1,1,0,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,1,0,0,1.000000000000000E+02,2.258336257934600E+01,2.258336257934600E+01,0.000000000000000E+00,22,2.258336257934600E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,1.388888955116300E-01,5.555555820465100E-01,3.264383239746100E+02,3.264383239746100E+02,326,3.264383544921900E+02
2.460000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.034555554390000E-01,0,9.034555554390000E-01,2.777777910232500E-01,9.034555554390000E-01,0,1,0.000000000000000E+00,0,5.555555820465100E-01,0,1,0,1,0,1,1,0,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,1,0,0,1.000000000000000E+02,1.980557632446300E+01,1.980557632446300E+01,0.000000000000000E+00,19,1.980557632446300E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,1.388888955116300E-01,5.555555820465100E-01,3.292160339355500E+02,3.292160339355500E+02,329,3.292160644531300E+02
2.470000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.034555554390000E-01,0,9.034555554390000E-01,2.777777910232500E-01,9.034555554390000E-01,0,1,0.000000000000000E+00,0,5.555555820465100E-01,0,1,0,1,0,1,1,0,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,1,0,0,1.000000000000000E+02,1.702779006958000E+01,1.702779006958000E+01,0.000000000000000E+00,17,1.702779006958000E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,1.388888955116300E-01,5.555555820465100E-01,3.319937438964800E+02,3.319937438964800E+02,331,3.319937438964800E+02
2.480000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.034555554390000E-01,0,9.034555554390000E-01,2.777777910232500E-01,9.034555554390000E-01,0,1,0.000000000000000E+00,0,5.555555820465100E-01,0,1,0,1,0,1,1,0,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,1,0,0,1.000000000000000E+02,1.425000381469700E+01,1.425000381469700E+01,0.000000000000000E+00,14,1.425000381469700E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,1.388888955116300E-01,5.555555820465100E-01,3.347714538574200E+02,3.347714538574200E+02,334,3.347714538574200E+02
