"Time","iAC[3]","iAC[2]","iAC[1]"
0.0131602,-0.0533215,446.95,-446.896
0.0131802,-0.0471734,452.834,-452.787
0.0132002,-0.0410234,458.755,-458.714
0.0132202,-0.0348718,464.709,-464.674
0.0132402,-0.0287188,470.69,-470.661
0.0132602,-0.0225647,476.693,-476.671
0.0132802,-0.0164097,482.714,-482.697
0.0133002,-0.010254,488.746,-488.736
0.0133202,-0.00409799,494.785,-494.781
0.0133402,0.00205823,500.826,-500.828
0.0133602,0.00821437,506.864,-506.873
0.0133802,0.0143702,512.894,-512.909
0.0134002,0.0205254,518.911,-518.931
0.0134202,0.0266799,524.909,-524.936
0.0134402,0.0328333,530.884,-530.917
0.0134602,0.0389853,536.83,-536.869
0.0134802,0.0451359,542.743,-542.789
0.0135002,0.0512847,548.618,-548.669
0.0135202,0.0574314,554.449,-554.506
0.0135402,0.0635759,560.232,-560.295
0.0135602,0.0697178,565.961,-566.03
0.0135802,0.075857,571.631,-571.707
0.0136002,0.0819933,577.239,-577.321
0.0136202,0.0881262,582.778,-582.866
0.0136402,0.0942557,588.244,-588.338
0.0136602,0.100382,593.631,-593.732
0.0136802,0.106503,598.936,-599.042
0.0137002,0.112621,604.153,-604.265
0.0137202,0.118734,609.277,-609.396
0.0137402,0.124843,614.304,-614.428
0.0137602,0.130946,619.228,-619.359
0.0137802,0.137045,624.045,-624.182
0.0138002,0.143137,628.751,-628.894
0.0138202,0.149225,633.34,-633.49
0.0138402,0.155306,637.808,-637.964
0.0138602,0.161382,642.151,-642.312
0.0138802,0.16745,646.363,-646.53
0.0139002,0.173513,650.44,-650.614
0.0139202,0.179568,654.378,-654.558
0.0139402,0.185617,658.172,-658.358
0.0139602,0.191658,661.818,-662.009
0.0139802,0.197691,665.311,-665.508
0.0140002,0.203717,668.646,-668.85
0.0140202,0.209734,671.821,-672.03
0.0140402,0.215744,674.829,-675.045
0.0140602,0.221745,677.668,-677.889
0.0140802,0.227737,680.332,-680.56
0.0141002,0.23372,682.818,-683.052
0.0141202,0.239694,685.122,-685.361
0.0141402,0.245658,687.239,-687.484
0.0141602,0.251613,689.165,-689.417
0.0141802,0.257558,690.897,-691.155
0.0142002,0.263492,692.43,-692.694
0.0142202,0.269416,693.762,-694.031
0.0142402,0.27533,694.887,-695.162
0.0142602,0.281233,695.802,-696.083
0.0142802,0.287124,696.504,-696.791
0.0143002,0.293005,696.989,-697.282
0.0143202,0.298873,697.252,-697.551
0.0143402,0.30473,697.292,-697.596
0.0143602,0.310575,697.103,-697.414
0.0143802,0.316408,696.684,-697
0.0144002,0.322228,696.03,-696.352
0.0144202,0.328035,695.138,-695.466
0.0144402,0.33383,694.004,-694.338
0.0144602,0.339611,692.627,-692.967
0.0144802,0.345379,691.002,-691.348
0.0145002,0.351133,689.127,-689.478
0.0145202,0.356873,686.999,-687.355
0.0145402,0.362599,684.614,-684.976
0.0145602,0.368311,681.97,-682.338
0.0145802,0.374009,679.064,-679.438
0.0146002,0.379691,675.893,-676.273
0.0146202,0.385359,672.455,-672.84
0.0146402,0.391012,668.747,-669.138
0.0146602,0.396649,664.767,-665.163
0.0146802,0.40227,660.512,-660.914
0.0147002,0.407875,655.979,-656.387
0.0147202,0.413465,651.168,-651.581
0.0147402,0.419038,646.074,-646.493
0.0147602,0.424594,640.697,-641.122
0.0147802,0.430134,635.034,-635.464
0.0148002,0.435657,629.083,-629.519
0.0148202,0.441162,622.842,-623.284
0.0148402,0.446651,616.31,-616.757
0.0148602,0.452121,609.484,-609.936
0.0148802,0.457574,602.363,-602.821
0.0149002,0.463008,594.945,-595.408
0.0149202,0.468425,587.229,-587.698
0.0149402,0.473822,579.214,-579.687
0.0149602,0.479202,570.897,-571.376
0.0149802,0.484562,562.277,-562.762
0.0150002,0.489903,553.354,-553.844
0.0150202,0.495225,544.127,-544.622
0.0150402,0.500527,534.593,-535.094
0.0150602,0.505809,524.753,-525.258
0.0150802,0.511072,514.604,-515.115
0.0151002,0.516314,504.147,-504.664
0.0151202,0.521536,493.381,-493.903
0.0151402,0.526737,482.305,-482.832
0.0151602,0.531918,470.919,-471.45
0.0151802,0.537077,459.221,-459.758
0.0152002,0.542215,447.212,-447.754
0.0152202,0.730896,434.799,-435.53
0.0152402,1.4847,421.791,-423.276
0.0152602,2.81467,408.183,-410.998
0.0152802,4.71999,393.975,-398.695
0.0153002,7.19986,379.167,-386.366
0.0153202,10.2534,363.758,-374.012
0.0153402,13.8798,347.751,-361.63
0.0153602,18.0781,331.143,-349.222
0.0153802,22.8475,313.937,-336.785
0.0154002,28.187,296.133,-324.32
0.0154202,34.0958,277.729,-311.825
0.0154402,40.5728,258.728,-299.301
0.0154602,47.617,239.13,-286.747
0.0154802,55.2276,218.934,-274.162
0.0155002,63.4036,198.142,-261.546
0.0155202,72.1438,176.754,-248.898
0.0155402,81.4473,154.771,-236.218
0.0155602,91.313,132.192,-223.505
0.0155802,101.74,109.02,-210.759
0.0156002,112.727,85.2532,-197.98
0.0156202,124.273,60.8938,-185.167
0.0156402,136.377,35.9421,-172.319
0.0156602,149.037,10.3988,-159.436
0.0156802,154.236,0.298861,-154.535
0.0157002,154.646,0.292993,-154.939
0.0157202,155.31,0.287112,-155.597
0.0157402,156.224,0.281221,-156.505
0.0157602,157.384,0.275318,-157.659
0.0157802,158.786,0.269405,-159.056
0.0158002,160.427,0.26348,-160.691
0.0158202,162.303,0.257546,-162.56
0.0158402,164.409,0.251601,-164.66
0.0158602,166.741,0.245646,-166.986
0.0158802,169.295,0.239682,-169.534
0.0159002,172.066,0.233708,-172.3
0.0159202,175.052,0.227725,-175.279
0.0159402,178.246,0.221733,-178.468
0.0159602,181.645,0.215732,-181.861
0.0159802,185.245,0.209722,-185.454
0.0160002,189.04,0.203705,-189.244
0.0160202,193.026,0.197679,-193.224
0.0160402,197.199,0.191646,-197.391
0.0160602,201.554,0.185605,-201.74
0.0160802,206.087,0.179556,-206.266
0.0161002,210.792,0.173501,-210.965
0.0161202,215.665,0.167438,-215.832
0.0161402,220.701,0.161369,-220.862
0.0161602,225.895,0.155294,-226.05
0.0161802,231.242,0.149213,-231.391
0.0162002,236.738,0.143125,-236.881
0.0162202,242.377,0.137032,-242.514
0.0162402,248.155,0.130934,-248.286
0.0162602,254.066,0.12483,-254.191
0.0162802,260.106,0.118722,-260.224
0.0163002,266.269,0.112609,-266.381
0.0163202,272.55,0.106491,-272.656
0.0163402,278.944,0.100369,-279.044
0.0163602,285.446,0.0942435,-285.54
0.0163802,292.051,0.088114,-292.139
0.0164002,298.753,0.081981,-298.835
0.0164202,305.548,0.0758448,-305.624
0.0164402,312.43,0.0697055,-312.5
0.0164602,319.394,0.0635636,-319.457
0.0164802,326.434,0.0574191,-326.491
0.0165002,333.545,0.0512724,-333.597
0.0165202,340.723,0.0451236,-340.768
0.0165402,347.96,0.038973,-347.999
0.0165602,355.254,0.0328209,-355.286
0.0165802,362.596,0.0266676,-362.623
0.0166002,369.984,0.0205131,-370.004
0.0166202,377.41,0.0143579,-377.425
0.0166402,384.871,0.00820206,-384.879
0.0166602,392.359,0.00204592,-392.361
0.0166802,399.871,-0.0041103,-399.867
0.0167002,407.4,-0.0102664,-407.39
0.0167202,414.941,-0.016422,-414.925
0.0167402,422.489,-0.022577,-422.466
0.0167602,430.038,-0.0287311,-430.01
0.0167802,437.584,-0.0348841,-437.549
0.0168002,445.119,-0.0410357,-445.078
0.0168202,452.64,-0.0471857,-452.593
0.0168402,460.141,-0.0533338,-460.088
0.0168602,467.617,-0.0594798,-467.557
0.0168802,475.061,-0.0656235,-474.995
0.0169002,482.469,-0.0717646,-482.397
0.0169202,489.835,-0.0779028,-489.757
0.0169402,497.154,-0.084038,-497.07
0.0169602,504.421,-0.0901698,-504.331
0.0169802,511.631,-0.0962981,-511.534
0.0170002,518.777,-0.102423,-518.675
0.0170202,525.855,-0.108543,-525.747
0.0170402,532.86,-0.114659,-532.746
0.0170602,539.787,-0.120771,-539.666
0.0170802,546.629,-0.126878,-546.502
0.0171002,553.382,-0.13298,-553.249
0.0171202,560.041,-0.139076,-559.902
0.0171402,566.601,-0.145167,-566.456
0.0171602,573.057,-0.151253,-572.905
0.0171802,579.403,-0.157332,-579.245
0.0172002,585.634,-0.163405,-585.47
0.0172202,591.746,-0.169472,-591.576
0.0172402,597.733,-0.175532,-597.557
0.0172602,603.59,-0.181585,-603.409
0.0172802,609.314,-0.187631,-609.126
0.0173002,614.898,-0.19367,-614.704
0.0173202,620.337,-0.199701,-620.138
0.0173402,625.628,-0.205724,-625.422
0.0173602,630.765,-0.211739,-630.553
0.0173802,635.744,-0.217745,-635.526
0.0174002,640.559,-0.223743,-640.336
0.0174202,645.207,-0.229732,-644.977
0.0174402,649.682,-0.235712,-649.447
0.0174602,653.981,-0.241683,-653.739
0.0174802,658.098,-0.247644,-657.85
0.0175002,662.029,-0.253596,-661.775
0.0175202,665.77,-0.259537,-665.51
0.0175402,669.316,-0.265468,-669.05
0.0175602,672.663,-0.271389,-672.392
0.0175802,675.807,-0.277299,-675.53
0.0176002,678.743,-0.283198,-678.46
0.0176202,681.468,-0.289086,-681.179
0.0176402,683.978,-0.294962,-683.683
0.0176602,686.267,-0.300827,-685.966
0.0176802,688.333,-0.30668,-688.026
0.0177002,690.171,-0.312521,-689.859
0.0177202,691.778,-0.318349,-691.46
0.0177402,693.15,-0.324165,-692.826
0.0177602,694.282,-0.329968,-693.952
0.0177802,695.172,-0.335758,-694.836
0.0178002,695.816,-0.341535,-695.474
0.0178202,696.209,-0.347298,-695.862
0.0178402,696.35,-0.353048,-695.996
0.0178602,696.233,-0.358784,-695.874
0.0178802,695.856,-0.364505,-695.492
0.0179002,695.216,-0.370212,-694.846
0.0179202,694.31,-0.375905,-693.934
0.0179402,693.133,-0.381582,-692.752
0.0179602,691.684,-0.387245,-691.297
0.0179802,689.959,-0.392892,-689.566
0.0180002,687.955,-0.398524,-687.556
0.0180202,685.669,-0.40414,-685.265
0.0180402,683.099,-0.40974,-682.689
0.0180602,680.242,-0.415324,-679.826
0.0180802,677.094,-0.420892,-676.673
0.0181002,673.655,-0.426443,-673.228
0.0181202,669.92,-0.431977,-669.488
0.0181402,665.888,-0.437494,-665.451
0.0181602,661.557,-0.442994,-661.114
0.0181802,656.923,-0.448476,-656.475
0.0182002,651.986,-0.453941,-651.532
0.0182202,646.742,-0.459387,-646.283
0.0182402,641.19,-0.464816,-640.725
0.0182602,635.328,-0.470226,-634.858
0.0182802,629.154,-0.475618,-628.678
0.0183002,622.666,-0.48099,-622.185
0.0183202,615.862,-0.486344,-615.376
0.0183402,608.741,-0.491679,-608.25
0.0183602,601.302,-0.496994,-600.805
0.0183802,593.542,-0.50229,-593.04
0.0184002,585.461,-0.507565,-584.954
0.0184202,577.057,-0.512821,-576.545
0.0184402,568.329,-0.518057,-567.811
0.0184602,559.276,-0.523272,-558.753
0.0184802,549.897,-0.528466,-549.369
0.0185002,540.197,-0.545397,-539.651
0.0185202,530.362,-0.950161,-529.412
0.0185402,520.483,-1.92173,-518.561
0.0185602,510.556,-3.459,-507.097
0.0185802,500.582,-5.56086,-495.021
0.0186002,490.558,-8.22617,-482.331
0.0186202,480.483,-11.4538,-469.029
0.0186402,470.356,-15.2426,-455.114
0.0186602,460.177,-19.5913,-440.585
0.0186802,449.942,-24.4989,-425.443
0.0187002,439.652,-29.9641,-409.688
0.0187202,429.306,-35.9856,-393.32
0.0187402,418.901,-42.5623,-376.338
0.0187602,408.437,-49.6929,-358.744
0.0187802,397.912,-57.3762,-340.536
0.0188002,387.326,-65.6109,-321.715
0.0188202,376.678,-74.3957,-302.282
0.0188402,365.966,-83.7293,-282.236
0.0188602,355.189,-93.6105,-261.578
0.0188802,344.346,-104.038,-240.308
0.0189002,333.437,-115.01,-218.427
0.0189202,322.46,-126.526,-195.934
0.0189402,311.414,-138.584,-172.83
0.0189602,300.299,-151.184,-149.115
0.0189802,289.113,-164.322,-124.791
0.0190002,277.856,-177.999,-99.8568
0.0190202,266.526,-192.213,-74.3138
0.0190402,255.124,-206.962,-48.1624
0.0190602,243.648,-222.245,-21.4031
0.0190802,235.218,-234.939,-0.279255
0.0191002,237.575,-237.301,-0.273348
0.0191202,240.154,-239.887,-0.267431
0.0191402,242.953,-242.691,-0.261503
0.0191602,245.965,-245.71,-0.255565
0.0191802,249.189,-248.939,-0.249617
0.0192002,252.618,-252.374,-0.243659
0.0192202,256.248,-256.01,-0.237692
0.0192402,260.075,-259.844,-0.231715
0.0192602,264.095,-263.869,-0.225728
0.0192802,268.303,-268.083,-0.219733
0.0193002,272.693,-272.48,-0.21373
0.0193202,277.263,-277.055,-0.207717
0.0193402,282.006,-281.804,-0.201697
0.0193602,286.918,-286.722,-0.195669
0.0193802,291.995,-291.805,-0.189633
0.0194002,297.231,-297.047,-0.183589
0.0194202,302.621,-302.444,-0.177538
0.0194402,308.161,-307.99,-0.171481
0.0194602,313.846,-313.681,-0.165416
0.0194802,319.671,-319.512,-0.159345
0.0195002,325.631,-325.477,-0.153268
0.0195202,331.72,-331.573,-0.147184
0.0195402,337.934,-337.792,-0.141095
0.0195602,344.267,-344.132,-0.135
0.0195802,350.715,-350.586,-0.1289
0.0196002,357.272,-357.149,-0.122795
0.0196202,363.933,-363.816,-0.116685
0.0196402,370.692,-370.582,-0.11057
0.0196602,377.546,-377.441,-0.104451
0.0196802,384.488,-384.389,-0.0983278
0.0197002,391.513,-391.42,-0.0922007
0.0197202,398.615,-398.529,-0.08607
0.0197402,405.791,-405.711,-0.0799359
0.0197602,413.033,-412.959,-0.0737987
0.0197802,420.337,-420.269,-0.0676585
0.0198002,427.698,-427.636,-0.0615157
0.0198202,435.109,-435.054,-0.0553704
0.0198402,442.567,-442.518,-0.049223
0.0198602,450.065,-450.022,-0.0430736
0.0198802,457.597,-457.56,-0.0369225
0.0199002,465.16,-465.129,-0.0307699
0.0199202,472.746,-472.721,-0.0246162
0.0199402,480.351,-480.332,-0.0184615
0.0199602,487.969,-487.957,-0.012306
0.0199802,495.595,-495.589,-0.00615004
0.0200002,503.224,-503.224,6.15629e-06
0.0200202,510.849,-510.856,0.00616235
0.0200402,518.467,-518.479,0.0123183
0.0200602,526.07,-526.089,0.0184738
0.0200802,533.654,-533.679,0.0246285
0.0201002,541.214,-541.245,0.0307823
0.0201202,548.744,-548.78,0.0369348
0.0201402,556.238,-556.281,0.0430859
0.0201602,563.691,-563.74,0.0492353
0.0201802,571.099,-571.154,0.0553827
0.0202002,578.454,-578.516,0.061528
0.0202202,585.754,-585.821,0.0676708
0.0202402,592.991,-593.064,0.073811
0.0202602,600.16,-600.24,0.0799482
0.0202802,607.257,-607.343,0.0860823
0.0203002,614.276,-614.368,0.092213
0.0203202,621.212,-621.31,0.09834
0.0203402,628.059,-628.164,0.104463
0.0203602,634.813,-634.923,0.110582
0.0203802,641.468,-641.585,0.116697
0.0204002,648.019,-648.142,0.122807
0.0204202,654.461,-654.59,0.128912
0.0204402,660.789,-660.924,0.135012
0.0204602,666.998,-667.139,0.141107
0.0204802,673.082,-673.229,0.147196
0.0205002,679.037,-679.191,0.15328
0.0205202,684.859,-685.018,0.159357
0.0205402,690.541,-690.706,0.165428
0.0205602,696.079,-696.25,0.171493
0.0205802,701.468,-701.646,0.177551
0.0206002,706.704,-706.888,0.183601
0.0206202,711.781,-711.971,0.189645
0.0206402,716.696,-716.891,0.195681
0.0206602,721.442,-721.644,0.201709
0.0206802,726.016,-726.224,0.20773
0.0207002,730.413,-730.627,0.213742
0.0207202,734.628,-734.848,0.219745
0.0207402,738.658,-738.883,0.22574
0.0207602,742.496,-742.728,0.231726
0.0207802,746.14,-746.378,0.237703
0.0208002,749.585,-749.828,0.243671
0.0208202,752.825,-753.075,0.249629
0.0208402,755.858,-756.114,0.255577
0.0208602,758.679,-758.94,0.261515
0.0208802,761.283,-761.551,0.267443
0.0209002,763.668,-763.941,0.27336
0.0209202,765.828,-766.107,0.279266
0.0209402,767.759,-768.044,0.285162
0.0209602,769.458,-769.749,0.291046
0.0209802,770.921,-771.218,0.296918
0.0210002,772.145,-772.447,0.302779
0.0210202,773.124,-773.433,0.308628
0.0210402,773.856,-774.171,0.314465
0.0210602,774.338,-774.658,0.320289
0.0210802,774.565,-774.891,0.326101
0.0211002,774.534,-774.865,0.331899
0.0211202,774.241,-774.579,0.337685
0.0211402,773.684,-774.027,0.343458
0.0211602,772.859,-773.208,0.349216
0.0211802,771.762,-772.117,0.354961
0.0212002,770.392,-770.752,0.360692
0.0212202,768.744,-769.11,0.366409
0.0212402,766.815,-767.187,0.372111
0.0212602,764.603,-764.981,0.377799
0.0212802,762.105,-762.489,0.383472
0.0213002,759.318,-759.707,0.389129
0.0213202,756.24,-756.634,0.394771
0.0213402,752.867,-753.267,0.400398
0.0213602,749.197,-749.603,0.406009
0.0213802,745.228,-745.639,0.411603
0.0214002,740.957,-741.374,0.417182
0.0214202,736.382,-736.804,0.422744
0.0214402,731.5,-731.929,0.428289
0.0214602,726.311,-726.745,0.433818
0.0214802,720.81,-721.25,0.439329
0.0215002,714.998,-715.442,0.444823
0.0215202,708.87,-709.32,0.450299
0.0215402,702.427,-702.882,0.455758
0.0215602,695.665,-696.126,0.461199
0.0215802,688.583,-689.05,0.466621
0.0216002,681.18,-681.652,0.472025
0.0216202,673.454,-673.932,0.477411
0.0216402,665.404,-665.887,0.482777
0.0216602,657.028,-657.516,0.488125
0.0216802,648.326,-648.819,0.493453
0.0217002,639.295,-639.793,0.498761
0.0217202,629.935,-630.439,0.504051
0.0217402,620.244,-620.754,0.50932
0.0217602,610.223,-610.737,0.514569
0.0217802,599.869,-600.389,0.519797
0.0218002,589.183,-589.708,0.525006
0.0218202,578.163,-578.694,0.530193
0.0218402,566.81,-567.345,0.53536
0.0218602,555.122,-555.662,0.540505
0.0218802,543.023,-543.72,0.697184
0.0219002,530.318,-531.714,1.39583
0.0219202,516.997,-519.653,2.65541
0.0219402,503.061,-507.536,4.4751
0.0219602,488.508,-495.362,6.85404
0.0219802,473.34,-483.132,9.79139
0.0220002,457.557,-470.843,13.2863
0.0220202,441.159,-458.497,17.3378
0.0220402,424.146,-446.091,21.9452
0.0220602,406.519,-433.626,27.1073
0.0220802,388.278,-421.101,32.8235
0.0221002,369.423,-408.515,39.0926
0.0221202,349.955,-395.869,45.9138
0.0221402,329.874,-383.16,53.2861
0.0221602,309.181,-370.39,61.2086
0.0221802,287.877,-357.557,69.6802
0.0222002,265.961,-344.661,78.7
0.0222202,243.435,-331.702,88.2669
0.0222402,220.299,-318.679,98.3801
0.0222602,196.554,-305.592,109.038
0.0222802,172.2,-292.441,120.241
0.0223002,147.239,-279.225,131.986
0.0223202,121.67,-265.944,144.274
0.0223402,95.496,-252.598,157.102
0.0223602,68.7162,-239.186,170.47
0.0223802,41.332,-225.709,184.377
0.0224002,13.3444,-212.166,198.822
0.0224202,0.277287,-206.319,206.041
0.0224402,0.271377,-207.235,206.963
0.0224602,0.265456,-208.38,208.114
0.0224802,0.259525,-209.75,209.491
0.0225002,0.253584,-211.342,211.088
0.0225202,0.247632,-213.15,212.903
0.0225402,0.241671,-215.172,214.931
0.0225602,0.2357,-217.403,217.167
0.0225802,0.22972,-219.839,219.609
0.0226002,0.223731,-222.475,222.251
0.0226202,0.217733,-225.308,225.09
0.0226402,0.211727,-228.332,228.12
0.0226602,0.205712,-231.544,231.339
0.0226802,0.199689,-234.94,234.74
0.0227002,0.193658,-238.514,238.321
0.0227202,0.187619,-242.263,242.075
0.0227402,0.181573,-246.181,245.999
0.0227602,0.17552,-250.264,250.089
0.0227802,0.16946,-254.508,254.339
0.0228002,0.163393,-258.908,258.745
0.0228202,0.15732,-263.459,263.302
0.0228402,0.15124,-268.157,268.005
0.0228602,0.145155,-272.996,272.851
0.0228802,0.139064,-277.972,277.833
0.0229002,0.132967,-283.08,282.947
0.0229202,0.126865,-288.315,288.188
0.0229402,0.120759,-293.672,293.552
0.0229602,0.114647,-299.147,299.032
0.0229802,0.108531,-304.734,304.626
0.0230002,0.10241,-310.429,310.327
0.0230202,0.0962858,-316.226,316.13
0.0230402,0.0901575,-322.12,322.03
0.0230602,0.0840257,-328.107,328.023
0.0230802,0.0778905,-334.181,334.103
0.0231002,0.0717523,-340.338,340.266
0.0231202,0.0656112,-346.571,346.505
0.0231402,0.0594675,-352.876,352.817
0.0231602,0.0533215,-359.249,359.195
0.0231802,0.0471734,-365.682,365.635
0.0232002,0.0410234,-372.173,372.132
0.0232202,0.0348718,-378.714,378.68
0.0232402,0.0287188,-385.302,385.274
0.0232602,0.0225647,-391.931,391.908
0.0232802,0.0164097,-398.596,398.579
0.0233002,0.010254,-405.291,405.28
0.0233202,0.00409799,-412.011,412.007
0.0233402,-0.00205823,-418.751,418.753
0.0233602,-0.00821437,-425.506,425.515
0.0233802,-0.0143702,-432.271,432.286
0.0234002,-0.0205254,-439.041,439.061
0.0234202,-0.0266799,-445.809,445.836
0.0234402,-0.0328333,-452.571,452.604
0.0234602,-0.0389853,-459.323,459.361
0.0234802,-0.0451359,-466.057,466.102
0.0235002,-0.0512847,-472.77,472.821
0.0235202,-0.0574314,-479.456,479.513
0.0235402,-0.0635759,-486.11,486.173
0.0235602,-0.0697178,-492.727,492.796
0.0235802,-0.075857,-499.301,499.377
0.0236002,-0.0819933,-505.827,505.909
0.0236202,-0.0881262,-512.301,512.389
0.0236402,-0.0942557,-518.717,518.811
0.0236602,-0.100382,-525.07,525.17
0.0236802,-0.106503,-531.355,531.461
0.0237002,-0.112621,-537.566,537.679
0.0237202,-0.118734,-543.7,543.819
0.0237402,-0.124843,-549.75,549.875
0.0237602,-0.130946,-555.712,555.843
0.0237802,-0.137045,-561.581,561.718
0.0238002,-0.143137,-567.351,567.494
0.0238202,-0.149225,-573.019,573.168
0.0238402,-0.155306,-578.578,578.733
0.0238602,-0.161382,-584.024,584.186
0.0238802,-0.16745,-589.353,589.52
0.0239002,-0.173513,-594.559,594.733
0.0239202,-0.179568,-599.638,599.817
0.0239402,-0.185617,-604.584,604.77
0.0239602,-0.191658,-609.394,609.586
0.0239802,-0.197691,-614.062,614.26
0.0240002,-0.203717,-618.585,618.788
0.0240202,-0.209734,-622.956,623.166
0.0240402,-0.215744,-627.172,627.388
0.0240602,-0.221745,-631.228,631.45
0.0240802,-0.227737,-635.12,635.348
0.0241002,-0.23372,-638.844,639.077
0.0241202,-0.239694,-642.394,642.634
0.0241402,-0.245658,-645.767,646.012
0.0241602,-0.251613,-648.958,649.209
