"time","I@variable_resistance","U@resistance"
1.910000E-006,-9.531122E-007,6.292384E-001
1.910000E-006,-9.603129E-007,6.371094E-001
1.920000E-006,-9.603129E-007,6.371094E-001
1.920000E-006,-9.603129E-007,6.371094E-001
1.920000E-006,-9.674995E-007,6.450155E-001
1.930000E-006,-9.674995E-007,6.450155E-001
1.930000E-006,-9.674995E-007,6.450155E-001
1.930000E-006,-9.746714E-007,6.529560E-001
1.940000E-006,-9.746714E-007,6.529560E-001
1.940000E-006,-9.746714E-007,6.529560E-001
1.940000E-006,-9.818282E-007,6.609302E-001
1.950000E-006,-9.818282E-007,6.609302E-001
1.950000E-006,-9.818282E-007,6.609302E-001
1.950000E-006,-9.889692E-007,6.689377E-001
1.960000E-006,-9.889692E-007,6.689377E-001
1.960000E-006,-9.889692E-007,6.689377E-001
1.960000E-006,-9.960939E-007,6.769777E-001
1.970000E-006,-9.960939E-007,6.769777E-001
1.970000E-006,-9.960939E-007,6.769777E-001
1.970000E-006,-1.003202E-006,6.850497E-001
1.980000E-006,-1.003202E-006,6.850497E-001
1.980000E-006,-1.003202E-006,6.850497E-001
1.980000E-006,-1.010292E-006,6.931531E-001
1.990000E-006,-1.010292E-006,6.931531E-001
1.990000E-006,-1.010292E-006,6.931531E-001
1.990000E-006,-1.017364E-006,7.012871E-001
2.000000E-006,-1.017364E-006,7.012871E-001
2.000000E-006,-1.017364E-006,7.012871E-001
2.000000E-006,-1.024418E-006,7.094512E-001
2.010000E-006,-1.024418E-006,7.094512E-001
2.010000E-006,-1.024418E-006,7.094512E-001
2.010000E-006,-1.031452E-006,7.176448E-001
2.020000E-006,-1.031452E-006,7.176448E-001
2.020000E-006,-1.031452E-006,7.176448E-001
2.020000E-006,-1.038467E-006,7.258671E-001
2.030000E-006,-1.038467E-006,7.258671E-001
2.030000E-006,-1.038467E-006,7.258671E-001
2.030000E-006,-1.045462E-006,7.341175E-001
2.040000E-006,-1.045462E-006,7.341175E-001
2.040000E-006,-1.045462E-006,7.341175E-001
2.040000E-006,-1.052435E-006,7.423953E-001
2.050000E-006,-1.052435E-006,7.423953E-001
2.050000E-006,-1.052435E-006,7.423953E-001
2.050000E-006,-1.059388E-006,7.507000E-001
2.060000E-006,-1.059388E-006,7.507000E-001
2.060000E-006,-1.059388E-006,7.507000E-001
2.060000E-006,-1.066318E-006,7.590307E-001
2.070000E-006,-1.066318E-006,7.590307E-001
2.070000E-006,-1.066318E-006,7.590307E-001
2.070000E-006,-1.073227E-006,7.673869E-001
2.080000E-006,-1.073227E-006,7.673869E-001
2.080000E-006,-1.073227E-006,7.673869E-001
2.080000E-006,-1.080112E-006,7.757679E-001
2.090000E-006,-1.080112E-006,7.757679E-001
2.090000E-006,-1.080112E-006,7.757679E-001
2.090000E-006,-1.086973E-006,7.841728E-001
2.100000E-006,-1.086973E-006,7.841728E-001
2.100000E-006,-1.086973E-006,7.841728E-001
2.100000E-006,-1.093811E-006,7.926012E-001
2.110000E-006,-1.093811E-006,7.926012E-001
2.110000E-006,-1.093811E-006,7.926012E-001
2.110000E-006,-1.100624E-006,8.010521E-001
2.120000E-006,-1.100624E-006,8.010521E-001
2.120000E-006,-1.100624E-006,8.010521E-001
2.120000E-006,-1.107412E-006,8.095251E-001
2.130000E-006,-1.107412E-006,8.095251E-001
2.130000E-006,-1.107412E-006,8.095251E-001
2.130000E-006,-1.114174E-006,8.180192E-001
2.140000E-006,-1.114174E-006,8.180192E-001
2.140000E-006,-1.114174E-006,8.180192E-001
2.140000E-006,-1.120911E-006,8.265339E-001
2.150000E-006,-1.120911E-006,8.265339E-001
2.150000E-006,-1.120911E-006,8.265339E-001
2.150000E-006,-1.127620E-006,8.350683E-001
2.160000E-006,-1.127620E-006,8.350683E-001
2.160000E-006,-1.127620E-006,8.350683E-001
2.160000E-006,-1.134303E-006,8.436219E-001
2.170000E-006,-1.134303E-006,8.436219E-001
2.170000E-006,-1.134303E-006,8.436219E-001
2.170000E-006,-1.140957E-006,8.521937E-001
2.180000E-006,-1.140957E-006,8.521937E-001
2.180000E-006,-1.140957E-006,8.521937E-001
2.180000E-006,-1.147584E-006,8.607831E-001
2.190000E-006,-1.147584E-006,8.607831E-001
2.190000E-006,-1.147584E-006,8.607831E-001
2.190000E-006,-1.154182E-006,8.693894E-001
2.200000E-006,-1.154182E-006,8.693894E-001
2.200000E-006,-1.154182E-006,8.693894E-001
2.200000E-006,-1.160751E-006,8.780118E-001
2.210000E-006,-1.160751E-006,8.780118E-001
2.210000E-006,-1.160751E-006,8.780118E-001
2.210000E-006,-1.167290E-006,8.866495E-001
2.220000E-006,-1.167290E-006,8.866495E-001
2.220000E-006,-1.167290E-006,8.866495E-001
2.220000E-006,-1.173799E-006,8.953018E-001
2.230000E-006,-1.173799E-006,8.953018E-001
2.230000E-006,-1.173799E-006,8.953018E-001
2.230000E-006,-1.180278E-006,9.039680E-001
2.240000E-006,-1.180278E-006,9.039680E-001
2.240000E-006,-1.180278E-006,9.039680E-001
2.240000E-006,-1.186725E-006,9.126472E-001
2.250000E-006,-1.186725E-006,9.126472E-001
2.250000E-006,-1.186725E-006,9.126472E-001
2.250000E-006,-1.193141E-006,9.213387E-001
2.260000E-006,-1.193141E-006,9.213387E-001
2.260000E-006,-1.193141E-006,9.213387E-001
2.260000E-006,-1.199525E-006,9.300417E-001
2.270000E-006,-1.199525E-006,9.300417E-001
2.270000E-006,-1.199525E-006,9.300417E-001
2.270000E-006,-1.205876E-006,9.387555E-001
2.280000E-006,-1.205876E-006,9.387555E-001
2.280000E-006,-1.205876E-006,9.387555E-001
2.280000E-006,-1.212194E-006,9.474792E-001
2.290000E-006,-1.212194E-006,9.474792E-001
2.290000E-006,-1.212194E-006,9.474792E-001
2.290000E-006,-1.218479E-006,9.562121E-001
2.300000E-006,-1.218479E-006,9.562121E-001
2.300000E-006,-1.218479E-006,9.562121E-001
2.300000E-006,-1.224730E-006,9.649533E-001
2.310000E-006,-1.224730E-006,9.649533E-001
2.310000E-006,-1.224730E-006,9.649533E-001
2.310000E-006,-1.230947E-006,9.737022E-001
2.320000E-006,-1.230947E-006,9.737022E-001
2.320000E-006,-1.230947E-006,9.737022E-001
2.320000E-006,-1.237128E-006,9.824579E-001
2.330000E-006,-1.237128E-006,9.824579E-001
2.330000E-006,-1.237128E-006,9.824579E-001
2.330000E-006,-1.243275E-006,9.912195E-001
2.340000E-006,-1.243275E-006,9.912195E-001
2.340000E-006,-1.243275E-006,9.912195E-001
2.340000E-006,-1.249385E-006,9.999863E-001
2.350000E-006,-1.249385E-006,9.999863E-001
2.350000E-006,-1.249385E-006,9.999863E-001
2.350000E-006,-1.255460E-006,1.008758E+000
2.360000E-006,-1.255460E-006,1.008758E+000
2.360000E-006,-1.255460E-006,1.008758E+000
2.360000E-006,-1.261498E-006,1.017532E+000
2.370000E-006,-1.261498E-006,1.017532E+000
2.370000E-006,-1.261498E-006,1.017532E+000
2.370000E-006,-1.267499E-006,1.026310E+000
2.380000E-006,-1.267499E-006,1.026310E+000
2.380000E-006,-1.267499E-006,1.026310E+000
2.380000E-006,-1.273463E-006,1.035089E+000
2.390000E-006,-1.273463E-006,1.035089E+000
2.390000E-006,-1.273463E-006,1.035089E+000
2.390000E-006,-1.279389E-006,1.043870E+000
2.400000E-006,-1.279389E-006,1.043870E+000
2.400000E-006,-1.279389E-006,1.043870E+000
2.400000E-006,-1.285276E-006,1.052651E+000
2.410000E-006,-1.285276E-006,1.052651E+000
2.410000E-006,-1.285276E-006,1.052651E+000
2.410000E-006,-1.291125E-006,1.061431E+000
2.420000E-006,-1.291125E-006,1.061431E+000
2.420000E-006,-1.291125E-006,1.061431E+000
2.420000E-006,-1.296935E-006,1.070210E+000
2.430000E-006,-1.296935E-006,1.070210E+000
2.430000E-006,-1.296935E-006,1.070210E+000
2.430000E-006,-1.302705E-006,1.078987E+000
2.440000E-006,-1.302705E-006,1.078987E+000
2.440000E-006,-1.302705E-006,1.078987E+000
2.440000E-006,-1.308436E-006,1.087761E+000
2.450000E-006,-1.308436E-006,1.087761E+000
2.450000E-006,-1.308436E-006,1.087761E+000
2.450000E-006,-1.314126E-006,1.096531E+000
2.460000E-006,-1.314126E-006,1.096531E+000
2.460000E-006,-1.314126E-006,1.096531E+000
2.460000E-006,-1.319775E-006,1.105296E+000
2.470000E-006,-1.319775E-006,1.105296E+000
2.470000E-006,-1.319775E-006,1.105296E+000
2.470000E-006,-1.325384E-006,1.114056E+000
2.480000E-006,-1.325384E-006,1.114056E+000
2.480000E-006,-1.325384E-006,1.114056E+000
2.480000E-006,-1.330951E-006,1.122809E+000
2.490000E-006,-1.330951E-006,1.122809E+000
2.490000E-006,-1.330951E-006,1.122809E+000
2.490000E-006,-1.336476E-006,1.131555E+000
2.500000E-006,-1.336476E-006,1.131555E+000
2.500000E-006,-1.336476E-006,1.131555E+000
2.500000E-006,-1.341959E-006,1.140293E+000
2.510000E-006,-1.341959E-006,1.140293E+000
2.510000E-006,-1.341959E-006,1.140293E+000
2.510000E-006,-1.347400E-006,1.149022E+000
2.520000E-006,-1.347400E-006,1.149022E+000
2.520000E-006,-1.347400E-006,1.149022E+000
2.520000E-006,-1.352797E-006,1.157741E+000
2.530000E-006,-1.352797E-006,1.157741E+000
2.530000E-006,-1.352797E-006,1.157741E+000
2.530000E-006,-1.358152E-006,1.166450E+000
2.540000E-006,-1.358152E-006,1.166450E+000
2.540000E-006,-1.358152E-006,1.166450E+000
2.540000E-006,-1.363463E-006,1.175147E+000
2.550000E-006,-1.363463E-006,1.175147E+000
2.550000E-006,-1.363463E-006,1.175147E+000
2.550000E-006,-1.368730E-006,1.183832E+000
2.560000E-006,-1.368730E-006,1.183832E+000
2.560000E-006,-1.368730E-006,1.183832E+000
2.560000E-006,-1.373952E-006,1.192504E+000
2.570000E-006,-1.373952E-006,1.192504E+000
2.570000E-006,-1.373952E-006,1.192504E+000
2.570000E-006,-1.379130E-006,1.201161E+000
2.580000E-006,-1.379130E-006,1.201161E+000
2.580000E-006,-1.379130E-006,1.201161E+000
2.580000E-006,-1.384263E-006,1.209804E+000
2.590000E-006,-1.384263E-006,1.209804E+000
2.590000E-006,-1.384263E-006,1.209804E+000
2.590000E-006,-1.389351E-006,1.218431E+000
2.600000E-006,-1.389351E-006,1.218431E+000
2.600000E-006,-1.389351E-006,1.218431E+000
2.600000E-006,-1.394393E-006,1.227041E+000
2.610000E-006,-1.394393E-006,1.227041E+000
2.610000E-006,-1.394393E-006,1.227041E+000
2.610000E-006,-1.399389E-006,1.235634E+000
2.620000E-006,-1.399389E-006,1.235634E+000
2.620000E-006,-1.399389E-006,1.235634E+000
2.620000E-006,-1.404339E-006,1.244208E+000
2.630000E-006,-1.404339E-006,1.244208E+000
2.630000E-006,-1.404339E-006,1.244208E+000
2.630000E-006,-1.409243E-006,1.252763E+000
2.640000E-006,-1.409243E-006,1.252763E+000
2.640000E-006,-1.409243E-006,1.252763E+000
2.640000E-006,-1.414099E-006,1.261299E+000
2.650000E-006,-1.414099E-006,1.261299E+000
2.650000E-006,-1.414099E-006,1.261299E+000
2.650000E-006,-1.418909E-006,1.269813E+000
2.660000E-006,-1.418909E-006,1.269813E+000
2.660000E-006,-1.418909E-006,1.269813E+000
2.660000E-006,-1.423671E-006,1.278305E+000
2.670000E-006,-1.423671E-006,1.278305E+000
2.670000E-006,-1.423671E-006,1.278305E+000
2.670000E-006,-1.428385E-006,1.286775E+000
2.680000E-006,-1.428385E-006,1.286775E+000
2.680000E-006,-1.428385E-006,1.286775E+000
2.680000E-006,-1.433051E-006,1.295221E+000
2.690000E-006,-1.433051E-006,1.295221E+000
2.690000E-006,-1.433051E-006,1.295221E+000
2.690000E-006,-1.437669E-006,1.303642E+000
2.700000E-006,-1.437669E-006,1.303642E+000
2.700000E-006,-1.437669E-006,1.303642E+000
2.700000E-006,-1.442239E-006,1.312039E+000
2.710000E-006,-1.442239E-006,1.312039E+000
2.710000E-006,-1.442239E-006,1.312039E+000
2.710000E-006,-1.446760E-006,1.320409E+000
2.720000E-006,-1.446760E-006,1.320409E+000
2.720000E-006,-1.446760E-006,1.320409E+000
2.720000E-006,-1.451231E-006,1.328752E+000
2.730000E-006,-1.451231E-006,1.328752E+000
2.730000E-006,-1.451231E-006,1.328752E+000
2.730000E-006,-1.455654E-006,1.337068E+000
2.740000E-006,-1.455654E-006,1.337068E+000
2.740000E-006,-1.455654E-006,1.337068E+000
2.740000E-006,-1.460027E-006,1.345354E+000
2.750000E-006,-1.460027E-006,1.345354E+000
2.750000E-006,-1.460027E-006,1.345354E+000
2.750000E-006,-1.464350E-006,1.353611E+000
2.760000E-006,-1.464350E-006,1.353611E+000
2.760000E-006,-1.464350E-006,1.353611E+000
2.760000E-006,-1.468623E-006,1.361838E+000
2.770000E-006,-1.468623E-006,1.361838E+000
2.770000E-006,-1.468623E-006,1.361838E+000
2.770000E-006,-1.472845E-006,1.370033E+000
2.780000E-006,-1.472845E-006,1.370033E+000
2.780000E-006,-1.472845E-006,1.370033E+000
2.780000E-006,-1.477018E-006,1.378196E+000
2.790000E-006,-1.477018E-006,1.378196E+000
2.790000E-006,-1.477018E-006,1.378196E+000
2.790000E-006,-1.481139E-006,1.386326E+000
2.800000E-006,-1.481139E-006,1.386326E+000
2.800000E-006,-1.481139E-006,1.386326E+000
2.800000E-006,-1.485210E-006,1.394422E+000
2.810000E-006,-1.485210E-006,1.394422E+000
2.810000E-006,-1.485210E-006,1.394422E+000
2.810000E-006,-1.489229E-006,1.402483E+000
2.820000E-006,-1.489229E-006,1.402483E+000
2.820000E-006,-1.489229E-006,1.402483E+000
2.820000E-006,-1.493197E-006,1.410509E+000
2.830000E-006,-1.493197E-006,1.410509E+000
2.830000E-006,-1.493197E-006,1.410509E+000
2.830000E-006,-1.497114E-006,1.418498E+000
2.840000E-006,-1.497114E-006,1.418498E+000
2.840000E-006,-1.497114E-006,1.418498E+000
2.840000E-006,-1.500978E-006,1.426449E+000
2.850000E-006,-1.500978E-006,1.426449E+000
2.850000E-006,-1.500978E-006,1.426449E+000
2.850000E-006,-1.504791E-006,1.434363E+000
2.860000E-006,-1.504791E-006,1.434363E+000
2.860000E-006,-1.504791E-006,1.434363E+000
2.860000E-006,-1.508552E-006,1.442237E+000
2.870000E-006,-1.508552E-006,1.442237E+000
2.870000E-006,-1.508552E-006,1.442237E+000
2.870000E-006,-1.512260E-006,1.450072E+000
2.880000E-006,-1.512260E-006,1.450072E+000
2.880000E-006,-1.512260E-006,1.450072E+000
2.880000E-006,-1.515916E-006,1.457865E+000
2.890000E-006,-1.515916E-006,1.457865E+000
2.890000E-006,-1.515916E-006,1.457865E+000
2.890000E-006,-1.519519E-006,1.465618E+000
2.900000E-006,-1.519519E-006,1.465618E+000
2.900000E-006,-1.519519E-006,1.465618E+000
2.900000E-006,-1.523070E-006,1.473327E+000
2.910000E-006,-1.523070E-006,1.473327E+000
2.910000E-006,-1.523070E-006,1.473327E+000
2.910000E-006,-1.526567E-006,1.480994E+000
2.920000E-006,-1.526567E-006,1.480994E+000
2.920000E-006,-1.526567E-006,1.480994E+000
2.920000E-006,-1.530011E-006,1.488616E+000
2.930000E-006,-1.530011E-006,1.488616E+000
2.930000E-006,-1.530011E-006,1.488616E+000
2.930000E-006,-1.533403E-006,1.496193E+000
2.940000E-006,-1.533403E-006,1.496193E+000
2.940000E-006,-1.533403E-006,1.496193E+000
2.940000E-006,-1.536740E-006,1.503724E+000
2.950000E-006,-1.536740E-006,1.503724E+000
2.950000E-006,-1.536740E-006,1.503724E+000
2.950000E-006,-1.540024E-006,1.511209E+000
2.960000E-006,-1.540024E-006,1.511209E+000
2.960000E-006,-1.540024E-006,1.511209E+000
2.960000E-006,-1.543255E-006,1.518646E+000
2.970000E-006,-1.543255E-006,1.518646E+000
2.970000E-006,-1.543255E-006,1.518646E+000
2.970000E-006,-1.546431E-006,1.526035E+000
2.980000E-006,-1.546431E-006,1.526035E+000
2.980000E-006,-1.546431E-006,1.526035E+000
2.980000E-006,-1.549554E-006,1.533375E+000
2.990000E-006,-1.549554E-006,1.533375E+000
2.990000E-006,-1.549554E-006,1.533375E+000
2.990000E-006,-1.552623E-006,1.540664E+000
3.000000E-006,-1.552623E-006,1.540664E+000
3.000000E-006,-1.552623E-006,1.540664E+000
3.000000E-006,-1.555638E-006,1.547903E+000
3.010000E-006,-1.555638E-006,1.547903E+000
3.010000E-006,-1.555638E-006,1.547903E+000
3.010000E-006,-1.558598E-006,1.555091E+000
3.020000E-006,-1.558598E-006,1.555091E+000
3.020000E-006,-1.558598E-006,1.555091E+000
3.020000E-006,-1.561504E-006,1.562226E+000
3.030000E-006,-1.561504E-006,1.562226E+000
3.030000E-006,-1.561504E-006,1.562226E+000
3.030000E-006,-1.564356E-006,1.569307E+000
3.040000E-006,-1.564356E-006,1.569307E+000
3.040000E-006,-1.564356E-006,1.569307E+000
3.040000E-006,-1.567153E-006,1.576335E+000
3.050000E-006,-1.567153E-006,1.576335E+000
3.050000E-006,-1.567153E-006,1.576335E+000
3.050000E-006,-1.569895E-006,1.583307E+000
3.060000E-006,-1.569895E-006,1.583307E+000
3.060000E-006,-1.569895E-006,1.583307E+000
3.060000E-006,-1.572583E-006,1.590224E+000
3.070000E-006,-1.572583E-006,1.590224E+000
3.070000E-006,-1.572583E-006,1.590224E+000
3.070000E-006,-1.575216E-006,1.597085E+000
3.080000E-006,-1.575216E-006,1.597085E+000
3.080000E-006,-1.575216E-006,1.597085E+000
3.080000E-006,-1.577795E-006,1.603888E+000
3.090000E-006,-1.577795E-006,1.603888E+000
3.090000E-006,-1.577795E-006,1.603888E+000
3.090000E-006,-1.580318E-006,1.610634E+000
3.100000E-006,-1.580318E-006,1.610634E+000
3.100000E-006,-1.580318E-006,1.610634E+000
3.100000E-006,-1.582787E-006,1.617320E+000
3.110000E-006,-1.582787E-006,1.617320E+000
3.110000E-006,-1.582787E-006,1.617320E+000
3.110000E-006,-1.585201E-006,1.623947E+000
3.120000E-006,-1.585201E-006,1.623947E+000
3.120000E-006,-1.585201E-006,1.623947E+000
3.120000E-006,-1.587559E-006,1.630513E+000
3.130000E-006,-1.587559E-006,1.630513E+000
3.130000E-006,-1.587559E-006,1.630513E+000
3.130000E-006,-1.589863E-006,1.637018E+000
3.140000E-006,-1.589863E-006,1.637018E+000
3.140000E-006,-1.589863E-006,1.637018E+000
3.140000E-006,-1.592112E-006,1.643461E+000
3.150000E-006,-1.592112E-006,1.643461E+000
3.150000E-006,-1.592112E-006,1.643461E+000
3.150000E-006,-1.594305E-006,1.649842E+000
3.160000E-006,-1.594305E-006,1.649842E+000
3.160000E-006,-1.594305E-006,1.649842E+000
3.160000E-006,-1.596444E-006,1.656159E+000
3.170000E-006,-1.596444E-006,1.656159E+000
3.170000E-006,-1.596444E-006,1.656159E+000
3.170000E-006,-1.598527E-006,1.662411E+000
3.180000E-006,-1.598527E-006,1.662411E+000
3.180000E-006,-1.598527E-006,1.662411E+000
3.180000E-006,-1.600555E-006,1.668599E+000
3.190000E-006,-1.600555E-006,1.668599E+000
3.190000E-006,-1.600555E-006,1.668599E+000
3.190000E-006,-1.602529E-006,1.674721E+000
3.200000E-006,-1.602529E-006,1.674721E+000
3.200000E-006,-1.602529E-006,1.674721E+000
3.200000E-006,-1.604447E-006,1.680777E+000
3.210000E-006,-1.604447E-006,1.680777E+000
3.210000E-006,-1.604447E-006,1.680777E+000
3.210000E-006,-1.606310E-006,1.686765E+000
3.220000E-006,-1.606310E-006,1.686765E+000
3.220000E-006,-1.606310E-006,1.686765E+000
3.220000E-006,-1.608117E-006,1.692685E+000
3.230000E-006,-1.608117E-006,1.692685E+000
3.230000E-006,-1.608117E-006,1.692685E+000
3.230000E-006,-1.609870E-006,1.698536E+000
3.240000E-006,-1.609870E-006,1.698536E+000
3.240000E-006,-1.609870E-006,1.698536E+000
3.240000E-006,-1.611568E-006,1.704318E+000
3.250000E-006,-1.611568E-006,1.704318E+000
3.250000E-006,-1.611568E-006,1.704318E+000
3.250000E-006,-1.613211E-006,1.710030E+000
3.260000E-006,-1.613211E-006,1.710030E+000
3.260000E-006,-1.613211E-006,1.710030E+000
3.260000E-006,-1.614798E-006,1.715671E+000
3.270000E-006,-1.614798E-006,1.715671E+000
3.270000E-006,-1.614798E-006,1.715671E+000
3.270000E-006,-1.616331E-006,1.721241E+000
3.280000E-006,-1.616331E-006,1.721241E+000
3.280000E-006,-1.616331E-006,1.721241E+000
3.280000E-006,-1.617809E-006,1.726738E+000
3.290000E-006,-1.617809E-006,1.726738E+000
3.290000E-006,-1.617809E-006,1.726738E+000
3.290000E-006,-1.619232E-006,1.732162E+000
3.300000E-006,-1.619232E-006,1.732162E+000
3.300000E-006,-1.619232E-006,1.732162E+000
3.300000E-006,-1.620601E-006,1.737512E+000
3.310000E-006,-1.620601E-006,1.737512E+000
3.310000E-006,-1.620601E-006,1.737512E+000
3.310000E-006,-1.621914E-006,1.742788E+000
3.320000E-006,-1.621914E-006,1.742788E+000
3.320000E-006,-1.621914E-006,1.742788E+000
3.320000E-006,-1.623173E-006,1.747989E+000
3.330000E-006,-1.623173E-006,1.747989E+000
3.330000E-006,-1.623173E-006,1.747989E+000
3.330000E-006,-1.624377E-006,1.753114E+000
3.340000E-006,-1.624377E-006,1.753114E+000
3.340000E-006,-1.624377E-006,1.753114E+000
3.340000E-006,-1.625527E-006,1.758163E+000
3.350000E-006,-1.625527E-006,1.758163E+000
3.350000E-006,-1.625527E-006,1.758163E+000
3.350000E-006,-1.626623E-006,1.763135E+000
3.360000E-006,-1.626623E-006,1.763135E+000
3.360000E-006,-1.626623E-006,1.763135E+000
3.360000E-006,-1.627664E-006,1.768029E+000
3.370000E-006,-1.627664E-006,1.768029E+000
3.370000E-006,-1.627664E-006,1.768029E+000
3.370000E-006,-1.628651E-006,1.772844E+000
3.380000E-006,-1.628651E-006,1.772844E+000
3.380000E-006,-1.628651E-006,1.772844E+000
3.380000E-006,-1.629583E-006,1.777581E+000
3.390000E-006,-1.629583E-006,1.777581E+000
3.390000E-006,-1.629583E-006,1.777581E+000
3.390000E-006,-1.630462E-006,1.782238E+000
3.400000E-006,-1.630462E-006,1.782238E+000
3.400000E-006,-1.630462E-006,1.782238E+000
3.400000E-006,-1.631287E-006,1.786814E+000
3.410000E-006,-1.631287E-006,1.786814E+000
3.410000E-006,-1.631287E-006,1.786814E+000
3.410000E-006,-1.632058E-006,1.791309E+000
3.420000E-006,-1.632058E-006,1.791309E+000
3.420000E-006,-1.632058E-006,1.791309E+000
3.420000E-006,-1.632775E-006,1.795723E+000
3.430000E-006,-1.632775E-006,1.795723E+000
3.430000E-006,-1.632775E-006,1.795723E+000
3.430000E-006,-1.633439E-006,1.800055E+000
3.440000E-006,-1.633439E-006,1.800055E+000
3.440000E-006,-1.633439E-006,1.800055E+000
3.440000E-006,-1.634049E-006,1.804304E+000
3.450000E-006,-1.634049E-006,1.804304E+000
3.450000E-006,-1.634049E-006,1.804304E+000
3.450000E-006,-1.634606E-006,1.808469E+000
3.460000E-006,-1.634606E-006,1.808469E+000
3.460000E-006,-1.634606E-006,1.808469E+000
3.460000E-006,-1.635109E-006,1.812551E+000
3.470000E-006,-1.635109E-006,1.812551E+000
3.470000E-006,-1.635109E-006,1.812551E+000
3.470000E-006,-1.635560E-006,1.816548E+000
3.480000E-006,-1.635560E-006,1.816548E+000
3.480000E-006,-1.635560E-006,1.816548E+000
3.480000E-006,-1.635958E-006,1.820459E+000
3.490000E-006,-1.635958E-006,1.820459E+000
3.490000E-006,-1.635958E-006,1.820459E+000
3.490000E-006,-1.636303E-006,1.824285E+000
3.500000E-006,-1.636303E-006,1.824285E+000
3.500000E-006,-1.636303E-006,1.824285E+000
3.500000E-006,-1.636596E-006,1.828025E+000
3.510000E-006,-1.636596E-006,1.828025E+000
3.510000E-006,-1.636596E-006,1.828025E+000
3.510000E-006,-1.636836E-006,1.831677E+000
3.520000E-006,-1.636836E-006,1.831677E+000
3.520000E-006,-1.636836E-006,1.831677E+000
3.520000E-006,-1.637024E-006,1.835242E+000
3.530000E-006,-1.637024E-006,1.835242E+000
3.530000E-006,-1.637024E-006,1.835242E+000
