Time,egs_fmu1.valves_0mv1,egs_fmu1.valves_0mv2,egs_fmu1.valves_0mv3,egs_fmu1.valves_0eds,egs_fmu1.valves_0eds1,egs_fmu1.valves_0eds2,egs_fmu1.valves_0eds3,egs_fmu1.valves_0eds4,egs_fmu1.valves_0eds5,egs_fmu1.egsCarSpeed,egs_fmu1.egsState,egs_fmu1.egsGear,egs_fmu1.egsTargetGear
2.912,1,0,0,0,0,0,0.08,0,0.08,41.6919,2,1,2
2.912,1,0,0,0,0,0,0.06,0,0.06,41.8185,2,1,2
2.914,1,0,0,0,0,0,0.06,0,0.06,41.8185,2,1,2
2.916,1,0,0,0,0,0,0.06,0,0.06,41.8185,2,1,2
2.918,1,0,0,0,0,0,0.06,0,0.06,41.8185,2,1,2
2.92,1,0,0,0,0,0,0.06,0,0.06,41.8185,2,1,2
2.922,1,0,0,0,0,0,0.06,0,0.06,41.8185,2,1,2
2.922,1,0,0,0,0,0,0.04,0,0.04,41.9587,2,1,2
2.924,1,0,0,0,0,0,0.04,0,0.04,41.9587,2,1,2
2.926,1,0,0,0,0,0,0.04,0,0.04,41.9587,2,1,2
2.928,1,0,0,0,0,0,0.04,0,0.04,41.9587,2,1,2
2.93,1,0,0,0,0,0,0.04,0,0.04,41.9587,2,1,2
2.932,1,0,0,0,0,0,0.04,0,0.04,41.9587,2,1,2
2.932,1,0,0,0,0,0,0.02,0,0.02,42.0945,2,1,2
2.934,1,0,0,0,0,0,0.02,0,0.02,42.0945,2,1,2
2.936,1,0,0,0,0,0,0.02,0,0.02,42.0945,2,1,2
2.938,1,0,0,0,0,0,0.02,0,0.02,42.0945,2,1,2
2.94,1,0,0,0,0,0,0.02,0,0.02,42.0945,2,1,2
2.942,1,0,0,0,0,0,0.02,0,0.02,42.0945,2,1,2
2.942,1,0,0,0,0,0,0,0,0,42.2429,2,1,2
2.944,1,0,0,0,0,0,0,0,0,42.2429,2,1,2
2.946,1,0,0,0,0,0,0,0,0,42.2429,2,1,2
2.948,1,0,0,0,0,0,0,0,0,42.2429,2,1,2
2.95,1,0,0,0,0,0,0,0,0,42.2429,2,1,2
2.952,1,0,0,0,0,0,0,0,0,42.2429,2,1,2
2.952,1,0,0,0,0,0,0,0,0,42.3959,2,1,2
2.954,1,0,0,0,0,0,0,0,0,42.3959,2,1,2
2.956,1,0,0,0,0,0,0,0,0,42.3959,2,1,2
2.958,1,0,0,0,0,0,0,0,0,42.3959,2,1,2
2.96,1,0,0,0,0,0,0,0,0,42.3959,2,1,2
2.962,1,0,0,0,0,0,0,0,0,42.3959,2,1,2
2.962,1,0,0,0,0,0,0,0,0,42.5519,2,1,2
2.964,1,0,0,0,0,0,0,0,0,42.5519,2,1,2
2.966,1,0,0,0,0,0,0,0,0,42.5519,2,1,2
2.968,1,0,0,0,0,0,0,0,0,42.5519,2,1,2
2.97,1,0,0,0,0,0,0,0,0,42.5519,2,1,2
2.972,1,0,0,0,0,0,0,0,0,42.5519,2,1,2
2.972,1,0,0,0,0,0,0,0,0,42.595,2,1,2
2.974,1,0,0,0,0,0,0,0,0,42.595,2,1,2
2.976,1,0,0,0,0,0,0,0,0,42.595,2,1,2
2.978,1,0,0,0,0,0,0,0,0,42.595,2,1,2
2.98,1,0,0,0,0,0,0,0,0,42.595,2,1,2
2.982,1,0,0,0,0,0,0,0,0,42.595,2,1,2
2.982,1,0,0,0,0,0,0,0,0,42.6888,2,1,2
2.984,1,0,0,0,0,0,0,0,0,42.6888,2,1,2
2.986,1,0,0,0,0,0,0,0,0,42.6888,2,1,2
2.988,1,0,0,0,0,0,0,0,0,42.6888,2,1,2
2.99,1,0,0,0,0,0,0,0,0,42.6888,2,1,2
2.992,1,0,0,0,0,0,0,0,0,42.6888,2,1,2
2.992,1,0,0,0,0,0,0,0,0,42.8277,2,1,2
2.994,1,0,0,0,0,0,0,0,0,42.8277,2,1,2
2.996,1,0,0,0,0,0,0,0,0,42.8277,2,1,2
2.998,1,0,0,0,0,0,0,0,0,42.8277,2,1,2
3,1,0,0,0,0,0,0,0,0,42.8277,2,1,2
3.002,1,0,0,0,0,0,0,0,0,42.8277,2,1,2
3.002,1,0,0,0,0,0,0,0,0,42.9857,2,1,2
3.004,1,0,0,0,0,0,0,0,0,42.9857,2,1,2
3.006,1,0,0,0,0,0,0,0,0,42.9857,2,1,2
3.008,1,0,0,0,0,0,0,0,0,42.9857,2,1,2
3.01,1,0,0,0,0,0,0,0,0,42.9857,2,1,2
3.012,1,0,0,0,0,0,0,0,0,42.9857,2,1,2
3.012,1,0,0,0,0,0,0,0,0,43.1484,2,1,2
3.014,1,0,0,0,0,0,0,0,0,43.1484,2,1,2
3.016,1,0,0,0,0,0,0,0,0,43.1484,2,1,2
3.018,1,0,0,0,0,0,0,0,0,43.1484,2,1,2
3.02,1,0,0,0,0,0,0,0,0,43.1484,2,1,2
3.022,1,0,0,0,0,0,0,0,0,43.1484,2,1,2
3.022,1,0,0,0,0,0,0,0,0,43.3106,2,1,2
3.024,1,0,0,0,0,0,0,0,0,43.3106,2,1,2
3.026,1,0,0,0,0,0,0,0,0,43.3106,2,1,2
3.028,1,0,0,0,0,0,0,0,0,43.3106,2,1,2
3.03,1,0,0,0,0,0,0,0,0,43.3106,2,1,2
3.032,1,0,0,0,0,0,0,0,0,43.3106,2,1,2
3.032,1,0,0,0,0,0,0,0,0,43.4711,2,1,2
3.034,1,0,0,0,0,0,0,0,0,43.4711,2,1,2
3.036,1,0,0,0,0,0,0,0,0,43.4711,2,1,2
3.038,1,0,0,0,0,0,0,0,0,43.4711,2,1,2
3.04,1,0,0,0,0,0,0,0,0,43.4711,2,1,2
3.042,1,0,0,0,0,0,0,0,0,43.4711,2,1,2
3.042,1,0,0,0,0,0,0,0,0,43.6303,2,1,2
3.044,1,0,0,0,0,0,0,0,0,43.6303,2,1,2
3.046,1,0,0,0,0,0,0,0,0,43.6303,2,1,2
3.048,1,0,0,0,0,0,0,0,0,43.6303,2,1,2
3.05,1,0,0,0,0,0,0,0,0,43.6303,2,1,2
3.052,1,0,0,0,0,0,0,0,0,43.6303,2,1,2
3.052,1,0,0,0,0,0,0,0,0,43.7888,2,1,2
3.054,1,0,0,0,0,0,0,0,0,43.7888,2,1,2
3.056,1,0,0,0,0,0,0,0,0,43.7888,2,1,2
3.058,1,0,0,0,0,0,0,0,0,43.7888,2,1,2
3.06,1,0,0,0,0,0,0,0,0,43.7888,2,1,2
3.062,1,0,0,0,0,0,0,0,0,43.7888,2,1,2
3.062,1,0,0,0,0,0,0,0,0,43.9467,2,1,2
3.064,1,0,0,0,0,0,0,0,0,43.9467,2,1,2
3.066,1,0,0,0,0,0,0,0,0,43.9467,2,1,2
3.068,1,0,0,0,0,0,0,0,0,43.9467,2,1,2
3.07,1,0,0,0,0,0,0,0,0,43.9467,2,1,2
3.072,1,0,0,0,0,0,0,0,0,43.9467,2,1,2
3.072,1,0,0,0,0,0,0,0,0,44.1042,2,1,2
3.074,1,0,0,0,0,0,0,0,0,44.1042,2,1,2
3.076,1,0,0,0,0,0,0,0,0,44.1042,2,1,2
3.078,1,0,0,0,0,0,0,0,0,44.1042,2,1,2
3.08,1,0,0,0,0,0,0,0,0,44.1042,2,1,2
3.082,1,0,0,0,0,0,0,0,0,44.1042,2,1,2
3.082,1,0,0,0,0,0,0,0,0,44.2613,2,1,2
3.084,1,0,0,0,0,0,0,0,0,44.2613,2,1,2
3.086,1,0,0,0,0,0,0,0,0,44.2613,2,1,2
3.088,1,0,0,0,0,0,0,0,0,44.2613,2,1,2
3.09,1,0,0,0,0,0,0,0,0,44.2613,2,1,2
3.092,1,0,0,0,0,0,0,0,0,44.2613,2,1,2
3.092,1,0,0,0,0,0,0,0,0,44.418,2,1,2
3.094,1,0,0,0,0,0,0,0,0,44.418,2,1,2
3.096,1,0,0,0,0,0,0,0,0,44.418,2,1,2
3.098,1,0,0,0,0,0,0,0,0,44.418,2,1,2
3.1,1,0,0,0,0,0,0,0,0,44.418,2,1,2
3.102,1,0,0,0,0,0,0,0,0,44.418,2,1,2
3.102,1,0,0,0,0,0,0,0,0,44.5744,2,1,2
3.104,1,0,0,0,0,0,0,0,0,44.5744,2,1,2
3.106,1,0,0,0,0,0,0,0,0,44.5744,2,1,2
3.108,1,0,0,0,0,0,0,0,0,44.5744,2,1,2
3.11,1,0,0,0,0,0,0,0,0,44.5744,2,1,2
3.112,1,0,0,0,0,0,0,0,0,44.5744,2,1,2
3.112,1,0,0,0,0,0,0,0,0,44.7305,2,1,2
3.114,1,0,0,0,0,0,0,0,0,44.7305,2,1,2
3.116,1,0,0,0,0,0,0,0,0,44.7305,2,1,2
3.118,1,0,0,0,0,0,0,0,0,44.7305,2,1,2
3.12,1,0,0,0,0,0,0,0,0,44.7305,2,1,2
3.122,1,0,0,0,0,0,0,0,0,44.7305,2,1,2
3.122,1,0,0,0,0,0,0,0,0,44.8862,2,1,2
3.124,1,0,0,0,0,0,0,0,0,44.8862,2,1,2
3.126,1,0,0,0,0,0,0,0,0,44.8862,2,1,2
3.128,1,0,0,0,0,0,0,0,0,44.8862,2,1,2
3.13,1,0,0,0,0,0,0,0,0,44.8862,2,1,2
3.132,1,0,0,0,0,0,0,0,0,44.8862,2,1,2
3.132,1,0,0,0,0,0,0,0,0,45.0417,2,1,2
3.134,1,0,0,0,0,0,0,0,0,45.0417,2,1,2
3.136,1,0,0,0,0,0,0,0,0,45.0417,2,1,2
3.138,1,0,0,0,0,0,0,0,0,45.0417,2,1,2
3.14,1,0,0,0,0,0,0,0,0,45.0417,2,1,2
3.142,1,0,0,0,0,0,0,0,0,45.0417,2,1,2
3.142,1,0,0,0,0,0,0,0,0,45.1967,2,1,2
3.144,1,0,0,0,0,0,0,0,0,45.1967,2,1,2
3.146,1,0,0,0,0,0,0,0,0,45.1967,2,1,2
3.148,1,0,0,0,0,0,0,0,0,45.1967,2,1,2
3.15,1,0,0,0,0,0,0,0,0,45.1967,2,1,2
3.152,1,0,0,0,0,0,0,0,0,45.1967,2,1,2
3.152,1,0,0,0,0,0,0,0,0,45.3515,2,1,2
3.154,1,0,0,0,0,0,0,0,0,45.3515,2,1,2
3.156,1,0,0,0,0,0,0,0,0,45.3515,2,1,2
3.158,1,0,0,0,0,0,0,0,0,45.3515,2,1,2
3.16,1,0,0,0,0,0,0,0,0,45.3515,2,1,2
3.162,1,0,0,0,0,0,0,0,0,45.3515,2,1,2
3.162,1,0,0,0,0,0,0,0,0,45.5059,2,1,2
3.164,1,0,0,0,0,0,0,0,0,45.5059,2,1,2
3.166,1,0,0,0,0,0,0,0,0,45.5059,2,1,2
3.168,1,0,0,0,0,0,0,0,0,45.5059,2,1,2
3.17,1,0,0,0,0,0,0,0,0,45.5059,2,1,2
3.172,1,0,0,0,0,0,0,0,0,45.5059,2,1,2
3.172,1,0,0,0,0,0,0,0,0,45.6599,2,1,2
3.174,1,0,0,0,0,0,0,0,0,45.6599,2,1,2
3.176,1,0,0,0,0,0,0,0,0,45.6599,2,1,2
3.178,1,0,0,0,0,0,0,0,0,45.6599,2,1,2
3.18,1,0,0,0,0,0,0,0,0,45.6599,2,1,2
3.182,1,0,0,0,0,0,0,0,0,45.6599,2,1,2
3.182,1,0,0,0,0,0,0,0,0,45.8137,2,1,2
3.184,1,0,0,0,0,0,0,0,0,45.8137,2,1,2
3.186,1,0,0,0,0,0,0,0,0,45.8137,2,1,2
3.188,1,0,0,0,0,0,0,0,0,45.8137,2,1,2
3.19,1,0,0,0,0,0,0,0,0,45.8137,2,1,2
3.192,1,0,0,0,0,0,0,0,0,45.8137,2,1,2
3.192,1,0,0,0,0,0,0,0,0,45.967,2,1,2
3.194,1,0,0,0,0,0,0,0,0,45.967,2,1,2
3.196,1,0,0,0,0,0,0,0,0,45.967,2,1,2
3.198,1,0,0,0,0,0,0,0,0,45.967,2,1,2
3.2,1,0,0,0,0,0,0,0,0,45.967,2,1,2
3.202,1,0,0,0,0,0,0,0,0,45.967,2,1,2
3.202,1,0,0,0,0,0,0,0,0,46.1201,2,1,2
3.204,1,0,0,0,0,0,0,0,0,46.1201,2,1,2
3.206,1,0,0,0,0,0,0,0,0,46.1201,2,1,2
3.208,1,0,0,0,0,0,0,0,0,46.1201,2,1,2
3.21,1,0,0,0,0,0,0,0,0,46.1201,2,1,2
3.212,1,0,0,0,0,0,0,0,0,46.1201,2,1,2
3.212,1,0,0,0,0,0,0,0,0,46.2728,2,1,2
3.214,1,0,0,0,0,0,0,0,0,46.2728,2,1,2
3.216,1,0,0,0,0,0,0,0,0,46.2728,2,1,2
3.218,1,0,0,0,0,0,0,0,0,46.2728,2,1,2
3.22,1,0,0,0,0,0,0,0,0,46.2728,2,1,2
3.222,1,0,0,0,0,0,0,0,0,46.2728,2,1,2
3.222,1,0,0,0,0,0,0,0,0,46.4252,2,1,2
3.224,1,0,0,0,0,0,0,0,0,46.4252,2,1,2
3.226,1,0,0,0,0,0,0,0,0,46.4252,2,1,2
3.228,1,0,0,0,0,0,0,0,0,46.4252,2,1,2
3.23,1,0,0,0,0,0,0,0,0,46.4252,2,1,2
3.232,1,0,0,0,0,0,0,0,0,46.4252,2,1,2
3.232,1,0,0,0,0,0,0,0,0,46.5717,2,1,2
3.234,1,0,0,0,0,0,0,0,0,46.5717,2,1,2
3.236,1,0,0,0,0,0,0,0,0,46.5717,2,1,2
3.238,1,0,0,0,0,0,0,0,0,46.5717,2,1,2
3.24,1,0,0,0,0,0,0,0,0,46.5717,2,1,2
3.242,1,0,0,0,0,0,0,0,0,46.5717,2,1,2
3.242,1,0,0,0,0,0,0,0,0,46.7204,2,1,2
3.244,1,0,0,0,0,0,0,0,0,46.7204,2,1,2
3.246,1,0,0,0,0,0,0,0,0,46.7204,2,1,2
3.248,1,0,0,0,0,0,0,0,0,46.7204,2,1,2
3.25,1,0,0,0,0,0,0,0,0,46.7204,2,1,2
3.252,1,0,0,0,0,0,0,0,0,46.7204,2,1,2
3.252,1,0,0,0,0,0,0,0,0,46.8756,2,1,2
3.254,1,0,0,0,0,0,0,0,0,46.8756,2,1,2
3.256,1,0,0,0,0,0,0,0,0,46.8756,2,1,2
3.258,1,0,0,0,0,0,0,0,0,46.8756,2,1,2
3.26,1,0,0,0,0,0,0,0,0,46.8756,2,1,2
3.262,1,0,0,0,0,0,0,0,0,46.8756,2,1,2
3.262,1,0,0,0,0,0,0,0,0,47.0303,2,1,2
3.264,1,0,0,0,0,0,0,0,0,47.0303,2,1,2
3.266,1,0,0,0,0,0,0,0,0,47.0303,2,1,2
3.268,1,0,0,0,0,0,0,0,0,47.0303,2,1,2
3.27,1,0,0,0,0,0,0,0,0,47.0303,2,1,2
3.272,1,0,0,0,0,0,0,0,0,47.0303,2,1,2
3.272,1,0,0,0,0,0,0,0,0,47.1869,2,1,2
3.274,1,0,0,0,0,0,0,0,0,47.1869,2,1,2
3.276,1,0,0,0,0,0,0,0,0,47.1869,2,1,2
3.278,1,0,0,0,0,0,0,0,0,47.1869,2,1,2
3.28,1,0,0,0,0,0,0,0,0,47.1869,2,1,2
3.282,1,0,0,0,0,0,0,0,0,47.1869,2,1,2
3.282,1,0,0,0,0,0,0,0,0,47.3428,2,1,2
3.284,1,0,0,0,0,0,0,0,0,47.3428,2,1,2
3.286,1,0,0,0,0,0,0,0,0,47.3428,2,1,2
3.288,1,0,0,0,0,0,0,0,0,47.3428,2,1,2
3.29,1,0,0,0,0,0,0,0,0,47.3428,2,1,2
3.292,1,0,0,0,0,0,0,0,0,47.3428,2,1,2
3.292,1,0,0,0,0,0,0,0,0,47.4943,2,1,2
3.294,1,0,0,0,0,0,0,0,0,47.4943,2,1,2
3.296,1,0,0,0,0,0,0,0,0,47.4943,2,1,2
3.298,1,0,0,0,0,0,0,0,0,47.4943,2,1,2
3.3,1,0,0,0,0,0,0,0,0,47.4943,2,1,2
3.302,1,0,0,0,0,0,0,0,0,47.4943,2,1,2
3.302,1,0,0,0,0,0,0,0,0,47.6457,2,1,2
3.304,1,0,0,0,0,0,0,0,0,47.6457,2,1,2
3.306,1,0,0,0,0,0,0,0,0,47.6457,2,1,2
3.308,1,0,0,0,0,0,0,0,0,47.6457,2,1,2
3.31,1,0,0,0,0,0,0,0,0,47.6457,2,1,2
3.312,1,0,0,0,0,0,0,0,0,47.6457,2,1,2
3.312,1,0,0,0,0,0,0,0,0,47.7945,2,1,2
3.314,1,0,0,0,0,0,0,0,0,47.7945,2,1,2
3.316,1,0,0,0,0,0,0,0,0,47.7945,2,1,2
3.318,1,0,0,0,0,0,0,0,0,47.7945,2,1,2
3.32,1,0,0,0,0,0,0,0,0,47.7945,2,1,2
3.322,1,0,0,0,0,0,0,0,0,47.7945,2,1,2
3.322,1,0,0,0,0,0,0,0,0,47.9433,2,1,2
3.324,1,0,0,0,0,0,0,0,0,47.9433,2,1,2
3.326,1,0,0,0,0,0,0,0,0,47.9433,2,1,2
3.328,1,0,0,0,0,0,0,0,0,47.9433,2,1,2
3.33,1,0,0,0,0,0,0,0,0,47.9433,2,1,2
3.332,1,0,0,0,0,0,0,0,0,47.9433,2,1,2
3.332,1,0,0,0,0,0,0,0,0,48.0933,2,1,2
3.334,1,0,0,0,0,0,0,0,0,48.0933,2,1,2
3.336,1,0,0,0,0,0,0,0,0,48.0933,2,1,2
3.338,1,0,0,0,0,0,0,0,0,48.0933,2,1,2
3.34,1,0,0,0,0,0,0,0,0,48.0933,2,1,2
3.342,1,0,0,0,0,0,0,0,0,48.0933,2,1,2
3.342,1,0,0,0,0,0,0,0,0,48.2441,2,1,2
3.344,1,0,0,0,0,0,0,0,0,48.2441,2,1,2
3.346,1,0,0,0,0,0,0,0,0,48.2441,2,1,2
3.348,1,0,0,0,0,0,0,0,0,48.2441,2,1,2
3.35,1,0,0,0,0,0,0,0,0,48.2441,2,1,2
3.352,1,0,0,0,0,0,0,0,0,48.2441,2,1,2
3.352,1,0,0,0,0,0,0,0,0,48.395,2,1,2
3.354,1,0,0,0,0,0,0,0,0,48.395,2,1,2
3.356,1,0,0,0,0,0,0,0,0,48.395,2,1,2
3.358,1,0,0,0,0,0,0,0,0,48.395,2,1,2
3.36,1,0,0,0,0,0,0,0,0,48.395,2,1,2
3.362,1,0,0,0,0,0,0,0,0,48.395,2,1,2
3.362,1,0,0,0,0,0,0,0,0,48.5459,2,1,2
3.364,1,0,0,0,0,0,0,0,0,48.5459,2,1,2
3.366,1,0,0,0,0,0,0,0,0,48.5459,2,1,2
3.368,1,0,0,0,0,0,0,0,0,48.5459,2,1,2
3.37,1,0,0,0,0,0,0,0,0,48.5459,2,1,2
3.372,1,0,0,0,0,0,0,0,0,48.5459,2,1,2
3.372,1,0,0,0,0,0,0,0,0,48.6968,2,1,2
3.374,1,0,0,0,0,0,0,0,0,48.6968,2,1,2
3.376,1,0,0,0,0,0,0,0,0,48.6968,2,1,2
3.378,1,0,0,0,0,0,0,0,0,48.6968,2,1,2
3.38,1,0,0,0,0,0,0,0,0,48.6968,2,1,2
3.382,1,0,0,0,0,0,0,0,0,48.6968,2,1,2
3.382,1,0,0,0,0,0,0,0,0,48.847,2,1,2
3.384,1,0,0,0,0,0,0,0,0,48.847,2,1,2
3.386,1,0,0,0,0,0,0,0,0,48.847,2,1,2
3.388,1,0,0,0,0,0,0,0,0,48.847,2,1,2
3.39,1,0,0,0,0,0,0,0,0,48.847,2,1,2
3.392,1,0,0,0,0,0,0,0,0,48.847,2,1,2
3.392,1,0,0,0,0,0,0,0,0,48.9962,2,1,2
3.394,1,0,0,0,0,0,0,0,0,48.9962,2,1,2
3.396,1,0,0,0,0,0,0,0,0,48.9962,2,1,2
3.398,1,0,0,0,0,0,0,0,0,48.9962,2,1,2
3.4,1,0,0,0,0,0,0,0,0,48.9962,2,1,2
3.402,1,0,0,0,0,0,0,0,0,48.9962,2,1,2
3.402,1,0,0,0,0,0,0,0,0,49.1445,2,1,2
3.404,1,0,0,0,0,0,0,0,0,49.1445,2,1,2
3.406,1,0,0,0,0,0,0,0,0,49.1445,2,1,2
3.408,1,0,0,0,0,0,0,0,0,49.1445,2,1,2
3.41,1,0,0,0,0,0,0,0,0,49.1445,2,1,2
3.412,1,0,0,0,0,0,0,0,0,49.1445,2,1,2
3.412,1,0,0,0,0,0,0,0,0,49.2927,2,1,2
3.414,1,0,0,0,0,0,0,0,0,49.2927,2,1,2
3.416,1,0,0,0,0,0,0,0,0,49.2927,2,1,2
3.418,1,0,0,0,0,0,0,0,0,49.2927,2,1,2
3.42,1,0,0,0,0,0,0,0,0,49.2927,2,1,2
3.422,1,0,0,0,0,0,0,0,0,49.2927,2,1,2
3.422,1,0,0,0,0,0,0,0,0,49.4414,2,1,2
3.424,1,0,0,0,0,0,0,0,0,49.4414,2,1,2
3.426,1,0,0,0,0,0,0,0,0,49.4414,2,1,2
3.428,1,0,0,0,0,0,0,0,0,49.4414,2,1,2
3.43,1,0,0,0,0,0,0,0,0,49.4414,2,1,2
3.432,1,0,0,0,0,0,0,0,0,49.4414,2,1,2
3.432,1,0,0,0,0,0,0,0,0,49.591,2,1,2
3.434,1,0,0,0,0,0,0,0,0,49.591,2,1,2
3.436,1,0,0,0,0,0,0,0,0,49.591,2,1,2
3.438,1,0,0,0,0,0,0,0,0,49.591,2,1,2
3.44,1,0,0,0,0,0,0,0,0,49.591,2,1,2
3.442,1,0,0,0,0,0,0,0,0,49.591,2,1,2
3.442,1,0,0,0,0,0,0,0,0,49.7412,2,1,2
3.444,1,0,0,0,0,0,0,0,0,49.7412,2,1,2
3.446,1,0,0,0,0,0,0,0,0,49.7412,2,1,2
3.448,1,0,0,0,0,0,0,0,0,49.7412,2,1,2
3.45,1,0,0,0,0,0,0,0,0,49.7412,2,1,2
3.452,1,0,0,0,0,0,0,0,0,49.7412,2,1,2
3.452,1,0,0,0,0,0,0,0,0,49.8912,1,2,2
3.454,1,0,0,0,0,0,0,0,0,49.8912,1,2,2
3.456,1,0,0,0,0,0,0,0,0,49.8912,1,2,2
3.458,1,0,0,0,0,0,0,0,0,49.8912,1,2,2
3.46,1,0,0,0,0,0,0,0,0,49.8912,1,2,2
3.462,1,0,0,0,0,0,0,0,0,49.8912,1,2,2
3.462,1,0,0,0,0,0,0,0,0,50.0405,1,2,2
3.464,1,0,0,0,0,0,0,0,0,50.0405,1,2,2
3.466,1,0,0,0,0,0,0,0,0,50.0405,1,2,2
3.468,1,0,0,0,0,0,0,0,0,50.0405,1,2,2
3.47,1,0,0,0,0,0,0,0,0,50.0405,1,2,2
3.472,1,0,0,0,0,0,0,0,0,50.0405,1,2,2
3.472,1,0,0,0,0,0,0,0,0,50.1893,1,2,2
3.474,1,0,0,0,0,0,0,0,0,50.1893,1,2,2
3.476,1,0,0,0,0,0,0,0,0,50.1893,1,2,2
3.478,1,0,0,0,0,0,0,0,0,50.1893,1,2,2
3.48,1,0,0,0,0,0,0,0,0,50.1893,1,2,2
3.482,1,0,0,0,0,0,0,0,0,50.1893,1,2,2
3.482,1,0,0,0,0,0,0,0,0,50.338,1,2,2
3.484,1,0,0,0,0,0,0,0,0,50.338,1,2,2
3.486,1,0,0,0,0,0,0,0,0,50.338,1,2,2
3.488,1,0,0,0,0,0,0,0,0,50.338,1,2,2
3.49,1,0,0,0,0,0,0,0,0,50.338,1,2,2
3.492,1,0,0,0,0,0,0,0,0,50.338,1,2,2
3.492,1,0,0,0,0,0,0,0,0,50.4866,1,2,2
3.494,1,0,0,0,0,0,0,0,0,50.4866,1,2,2
3.496,1,0,0,0,0,0,0,0,0,50.4866,1,2,2
3.498,1,0,0,0,0,0,0,0,0,50.4866,1,2,2
3.5,1,0,0,0,0,0,0,0,0,50.4866,1,2,2
3.502,1,0,0,0,0,0,0,0,0,50.4866,1,2,2
3.502,1,0,0,0,0,0,0,0,0,50.6351,1,2,2
3.504,1,0,0,0,0,0,0,0,0,50.6351,1,2,2
3.506,1,0,0,0,0,0,0,0,0,50.6351,1,2,2
3.508,1,0,0,0,0,0,0,0,0,50.6351,1,2,2
3.51,1,0,0,0,0,0,0,0,0,50.6351,1,2,2
3.512,1,0,0,0,0,0,0,0,0,50.6351,1,2,2
3.512,1,0,0,0,0,0,0,0,0,50.7833,1,2,2
3.514,1,0,0,0,0,0,0,0,0,50.7833,1,2,2
3.516,1,0,0,0,0,0,0,0,0,50.7833,1,2,2
3.518,1,0,0,0,0,0,0,0,0,50.7833,1,2,2
3.52,1,0,0,0,0,0,0,0,0,50.7833,1,2,2
3.522,1,0,0,0,0,0,0,0,0,50.7833,1,2,2
3.522,1,0,0,0,0,0,0,0,0,50.9314,1,2,2
3.524,1,0,0,0,0,0,0,0,0,50.9314,1,2,2
3.526,1,0,0,0,0,0,0,0,0,50.9314,1,2,2
3.528,1,0,0,0,0,0,0,0,0,50.9314,1,2,2
3.53,1,0,0,0,0,0,0,0,0,50.9314,1,2,2
3.532,1,0,0,0,0,0,0,0,0,50.9314,1,2,2
3.532,1,0,0,0,0,0,0,0,0,51.0793,1,2,2
3.534,1,0,0,0,0,0,0,0,0,51.0793,1,2,2
3.536,1,0,0,0,0,0,0,0,0,51.0793,1,2,2
3.538,1,0,0,0,0,0,0,0,0,51.0793,1,2,2
3.54,1,0,0,0,0,0,0,0,0,51.0793,1,2,2
3.542,1,0,0,0,0,0,0,0,0,51.0793,1,2,2
3.542,1,0,0,0,0,0,0,0,0,51.2269,1,2,2
3.544,1,0,0,0,0,0,0,0,0,51.2269,1,2,2
3.546,1,0,0,0,0,0,0,0,0,51.2269,1,2,2
3.548,1,0,0,0,0,0,0,0,0,51.2269,1,2,2
3.55,1,0,0,0,0,0,0,0,0,51.2269,1,2,2
3.552,1,0,0,0,0,0,0,0,0,51.2269,1,2,2
3.552,1,0,0,0,0,0,0,0,0,51.3744,1,2,2
3.554,1,0,0,0,0,0,0,0,0,51.3744,1,2,2
3.556,1,0,0,0,0,0,0,0,0,51.3744,1,2,2
3.558,1,0,0,0,0,0,0,0,0,51.3744,1,2,2
3.56,1,0,0,0,0,0,0,0,0,51.3744,1,2,2
3.562,1,0,0,0,0,0,0,0,0,51.3744,1,2,2
3.562,1,0,0,0,0,0,0,0,0,51.5217,1,2,2
3.564,1,0,0,0,0,0,0,0,0,51.5217,1,2,2
3.566,1,0,0,0,0,0,0,0,0,51.5217,1,2,2
3.568,1,0,0,0,0,0,0,0,0,51.5217,1,2,2
3.57,1,0,0,0,0,0,0,0,0,51.5217,1,2,2
3.572,1,0,0,0,0,0,0,0,0,51.5217,1,2,2
3.572,1,0,0,0,0,0,0,0,0,51.6688,1,2,2
3.574,1,0,0,0,0,0,0,0,0,51.6688,1,2,2
3.576,1,0,0,0,0,0,0,0,0,51.6688,1,2,2
3.578,1,0,0,0,0,0,0,0,0,51.6688,1,2,2
3.58,1,0,0,0,0,0,0,0,0,51.6688,1,2,2
3.582,1,0,0,0,0,0,0,0,0,51.6688,1,2,2
3.582,1,0,0,0,0,0,0,0,0,51.8157,1,2,2
3.584,1,0,0,0,0,0,0,0,0,51.8157,1,2,2
3.586,1,0,0,0,0,0,0,0,0,51.8157,1,2,2
3.588,1,0,0,0,0,0,0,0,0,51.8157,1,2,2
3.59,1,0,0,0,0,0,0,0,0,51.8157,1,2,2
3.592,1,0,0,0,0,0,0,0,0,51.8157,1,2,2
3.592,1,0,0,0,0,0,0,0,0,51.9624,1,2,2
3.594,1,0,0,0,0,0,0,0,0,51.9624,1,2,2
3.596,1,0,0,0,0,0,0,0,0,51.9624,1,2,2
3.598,1,0,0,0,0,0,0,0,0,51.9624,1,2,2
3.6,1,0,0,0,0,0,0,0,0,51.9624,1,2,2
3.602,1,0,0,0,0,0,0,0,0,51.9624,1,2,2
3.602,1,0,0,0,0,0,0,0,0,52.1089,1,2,2
3.604,1,0,0,0,0,0,0,0,0,52.1089,1,2,2
