Time,TAmb,TDif,ground_p_v,ground_p_i,constantVoltage_V,constantVoltage_v,constantVoltage_i,constantVoltage_p_v,constantVoltage_p_i,constantVoltage_n_v,constantVoltage_n_i,heatCapacitor_C,heatCapacitor_T,der_heatCapacitor_T_,heatCapacitor_der_0T,heatCapacitor_port_T,heatCapacitor_port_Q_0flow,heatingResistor_R_0ref,heatingResistor_T_0ref,heatingResistor_alpha,heatingResistor_v,heatingResistor_i,heatingResistor_p_v,heatingResistor_p_i,heatingResistor_n_v,heatingResistor_n_i,heatingResistor_useHeatPort,heatingResistor_T,heatingResistor_heatPort_T,heatingResistor_heatPort_Q_0flow,heatingResistor_LossPower,heatingResistor_T_0heatPort,heatingResistor_R,fixedTemperature_T,fixedTemperature_port_T,fixedTemperature_port_Q_0flow,temperatureSensor_T,temperatureSensor_port_T,temperatureSensor_port_Q_0flow,thermalConductor_Q_0flow,thermalConductor_dT,thermalConductor_port_0a_T,thermalConductor_port_0a_Q_0flow,thermalConductor_port_0b_T,thermalConductor_port_0b_Q_0flow,thermalConductor_G,idealSwitch_v,idealSwitch_i,idealSwitch_p_v,idealSwitch_p_i,idealSwitch_n_v,idealSwitch_n_i,idealSwitch_Ron,idealSwitch_Goff,idealSwitch_useHeatPort,idealSwitch_T,idealSwitch_LossPower,idealSwitch_T_0heatPort,idealSwitch_control,idealSwitch_s,idealSwitch_unitVoltage,idealSwitch_unitCurrent,ramp_height,ramp_duration,ramp_offset,ramp_startTime,ramp_y,onOffController_reference,onOffController_u,onOffController_y,onOffController_bandwidth,onOffController_pre_0y_0start,logicalNot_u,logicalNot_y,TRes,heatCapacitor_0T,switch_0Controll,fmi_loggingOn,fmi_pullInputsForInitialization,fmi_NumberOfContinuousStates,fmi_NumberOfEventIndicators
5.84,293.15,2,0,0,10,10,-0.925473,10,-0.925473,0,0.925473,1,313.684,7.20129,7.20129,313.684,7.20129,10,293.15,0.00392157,9.99999,0.925473,9.99999,0.925473,0,-0.925473,1,293.15,313.684,-9.25473,9.25473,313.684,10.8053,293.15,293.15,2.05344,40.5344,313.684,0,2.05344,20.5344,313.684,2.05344,293.15,-2.05344,0.1,9.25473e-006,0.925473,10,0.925473,9.99999,-0.925473,1e-005,1e-005,0,293.15,8.56501e-006,293.15,0,0.925473,1,1,25,6,25,2,41,41,40.5344,1,2,0,1,0,313.684,40.5344,0,0,1,1,6
5.86,293.15,2,0,0,10,10,-0.924991,10,-0.924991,0,0.924991,1,313.828,7.18207,7.18207,313.828,7.18207,10,293.15,0.00392157,9.99999,0.924991,9.99999,0.924991,0,-0.924991,1,293.15,313.828,-9.2499,9.2499,313.828,10.8109,293.15,293.15,2.06782,40.6782,313.828,0,2.06782,20.6782,313.828,2.06782,293.15,-2.06782,0.1,9.2499e-006,0.924991,10,0.924991,9.99999,-0.924991,1e-005,1e-005,0,293.15,8.55608e-006,293.15,0,0.924991,1,1,25,6,25,2,41.0833,41.0833,40.6782,1,2,0,1,0,313.828,40.6782,0,0,1,1,6
5.88,293.15,2,0,0,10,10,-0.924509,10,-0.924509,0,0.924509,1,313.972,7.16291,7.16291,313.972,7.16291,10,293.15,0.00392157,9.99999,0.924509,9.99999,0.924509,0,-0.924509,1,293.15,313.972,-9.24509,9.24509,313.972,10.8165,293.15,293.15,2.08217,40.8217,313.972,0,2.08217,20.8217,313.972,2.08217,293.15,-2.08217,0.1,9.24509e-006,0.924509,10,0.924509,9.99999,-0.924509,1e-005,1e-005,0,293.15,8.54718e-006,293.15,0,0.924509,1,1,25,6,25,2,41.1667,41.1667,40.8217,1,2,0,1,0,313.972,40.8217,0,0,1,1,6
5.9,293.15,2,0,0,10,10,-0.92403,10,-0.92403,0,0.92403,1,314.115,7.14381,7.14381,314.115,7.14381,10,293.15,0.00392157,9.99999,0.92403,9.99999,0.92403,0,-0.92403,1,293.15,314.115,-9.24029,9.24029,314.115,10.8221,293.15,293.15,2.09648,40.9648,314.115,0,2.09648,20.9648,314.115,2.09648,293.15,-2.09648,0.1,9.2403e-006,0.92403,10,0.92403,9.99999,-0.92403,1e-005,1e-005,0,293.15,8.53831e-006,293.15,0,0.92403,1,1,25,6,25,2,41.25,41.25,40.9648,1,2,0,1,0,314.115,40.9648,0,0,1,1,6
5.92,293.15,2,0,0,10,10,-0.923552,10,-0.923552,0,0.923552,1,314.258,7.12476,7.12476,314.258,7.12476,10,293.15,0.00392157,9.99999,0.923552,9.99999,0.923552,0,-0.923552,1,293.15,314.258,-9.23552,9.23552,314.258,10.8277,293.15,293.15,2.11075,41.1075,314.258,0,2.11075,21.1075,314.258,2.11075,293.15,-2.11075,0.1,9.23552e-006,0.923552,10,0.923552,9.99999,-0.923552,1e-005,1e-005,0,293.15,8.52949e-006,293.15,0,0.923552,1,1,25,6,25,2,41.3333,41.3333,41.1075,1,2,0,1,0,314.258,41.1075,0,0,1,1,6
5.94,293.15,2,0,0,10,10,-0.923077,10,-0.923077,0,0.923077,1,314.4,7.10577,7.10577,314.4,7.10577,10,293.15,0.00392157,9.99999,0.923077,9.99999,0.923077,0,-0.923077,1,293.15,314.4,-9.23076,9.23076,314.4,10.8333,293.15,293.15,2.12498,41.2498,314.4,0,2.12498,21.2498,314.4,2.12498,293.15,-2.12498,0.1,9.23077e-006,0.923077,10,0.923077,9.99999,-0.923077,1e-005,1e-005,0,293.15,8.5207e-006,293.15,0,0.923077,1,1,25,6,25,2,41.4167,41.4167,41.2498,1,2,0,1,0,314.4,41.2498,0,0,1,1,6
5.96,293.15,2,0,0,10,10,-0.922602,10,-0.922602,0,0.922602,1,314.542,7.08684,7.08684,314.542,7.08684,10,293.15,0.00392157,9.99999,0.922602,9.99999,0.922602,0,-0.922602,1,293.15,314.542,-9.22602,9.22602,314.542,10.8389,293.15,293.15,2.13918,41.3918,314.542,0,2.13918,21.3918,314.542,2.13918,293.15,-2.13918,0.1,9.22603e-006,0.922602,10,0.922602,9.99999,-0.922602,1e-005,1e-005,0,293.15,8.51195e-006,293.15,0,0.922602,1,1,25,6,25,2,41.5,41.5,41.3918,1,2,0,1,0,314.542,41.3918,0,0,1,1,6
5.98,293.15,2,0,0,10,10,-0.92213,10,-0.92213,0,0.92213,1,314.683,7.06796,7.06796,314.683,7.06796,10,293.15,0.00392157,9.99999,0.92213,9.99999,0.92213,0,-0.92213,1,293.15,314.683,-9.22129,9.22129,314.683,10.8444,293.15,293.15,2.15334,41.5334,314.683,0,2.15334,21.5334,314.683,2.15334,293.15,-2.15334,0.1,9.2213e-006,0.92213,10,0.92213,9.99999,-0.92213,1e-005,1e-005,0,293.15,8.50324e-006,293.15,0,0.92213,1,1,25,6,25,2,41.5833,41.5833,41.5334,1,2,0,1,0,314.683,41.5334,0,0,1,1,6
6,293.15,2,0,0,10,10,-0.92166,10,-0.92166,0,0.92166,1,314.825,7.04913,7.04913,314.825,7.04913,10,293.15,0.00392157,9.99999,0.92166,9.99999,0.92166,0,-0.92166,1,293.15,314.825,-9.21659,9.21659,314.825,10.85,293.15,293.15,2.16746,41.6746,314.825,0,2.16746,21.6746,314.825,2.16746,293.15,-2.16746,0.1,9.2166e-006,0.92166,10,0.92166,9.99999,-0.92166,1e-005,1e-005,0,293.15,8.49456e-006,293.15,0,0.92166,1,1,25,6,25,2,41.6667,41.6667,41.6746,1,2,0,1,0,314.825,41.6746,0,0,1,1,6
6.02,293.15,2,0,0,10,10,-0.921191,10,-0.921191,0,0.921191,1,314.965,7.03036,7.03036,314.965,7.03036,10,293.15,0.00392157,9.99999,0.921191,9.99999,0.921191,0,-0.921191,1,293.15,314.965,-9.2119,9.2119,314.965,10.8555,293.15,293.15,2.18154,41.8154,314.965,0,2.18154,21.8154,314.965,2.18154,293.15,-2.18154,0.1,9.21191e-006,0.921191,10,0.921191,9.99999,-0.921191,1e-005,1e-005,0,293.15,8.48592e-006,293.15,0,0.921191,1,1,25,6,25,2,41.75,41.75,41.8154,1,2,0,1,0,314.965,41.8154,0,0,1,1,6
6.04,293.15,2,0,0,10,10,-0.920724,10,-0.920724,0,0.920724,1,315.106,7.01165,7.01165,315.106,7.01165,10,293.15,0.00392157,9.99999,0.920724,9.99999,0.920724,0,-0.920724,1,293.15,315.106,-9.20723,9.20723,315.106,10.861,293.15,293.15,2.19558,41.9558,315.106,0,2.19558,21.9558,315.106,2.19558,293.15,-2.19558,0.1,9.20724e-006,0.920724,10,0.920724,9.99999,-0.920724,1e-005,1e-005,0,293.15,8.47732e-006,293.15,0,0.920724,1,1,25,6,25,2,41.8333,41.8333,41.9558,1,2,0,1,0,315.106,41.9558,0,0,1,1,6
6.06,293.15,2,0,0,10,10,-0.920258,10,-0.920258,0,0.920258,1,315.246,6.99298,6.99298,315.246,6.99298,10,293.15,0.00392157,9.99999,0.920258,9.99999,0.920258,0,-0.920258,1,293.15,315.246,-9.20257,9.20257,315.246,10.8665,293.15,293.15,2.20959,42.0959,315.246,0,2.20959,22.0959,315.246,2.20959,293.15,-2.20959,0.1,9.20258e-006,0.920258,10,0.920258,9.99999,-0.920258,1e-005,1e-005,0,293.15,8.46875e-006,293.15,0,0.920258,1,1,25,6,25,2,41.9167,41.9167,42.0959,1,2,0,1,0,315.246,42.0959,0,0,1,1,6
6.08,293.15,2,0,0,10,10,-0.919794,10,-0.919794,0,0.919794,1,315.386,6.97437,6.97437,315.386,6.97437,10,293.15,0.00392157,9.99999,0.919794,9.99999,0.919794,0,-0.919794,1,293.15,315.386,-9.19793,9.19793,315.386,10.872,293.15,293.15,2.22357,42.2357,315.386,0,2.22357,22.2357,315.386,2.22357,293.15,-2.22357,0.1,9.19794e-006,0.919794,10,0.919794,9.99999,-0.919794,1e-005,1e-005,0,293.15,8.46021e-006,293.15,0,0.919794,1,1,25,6,25,2,42,42,42.2357,1,2,0,1,0,315.386,42.2357,0,0,1,1,6
6.1,293.15,2,0,0,10,10,-0.919332,10,-0.919332,0,0.919332,1,315.525,6.9558,6.9558,315.525,6.9558,10,293.15,0.00392157,9.99999,0.919332,9.99999,0.919332,0,-0.919332,1,293.15,315.525,-9.19331,9.19331,315.525,10.8775,293.15,293.15,2.23751,42.3751,315.525,0,2.23751,22.3751,315.525,2.23751,293.15,-2.23751,0.1,9.19332e-006,0.919332,10,0.919332,9.99999,-0.919332,1e-005,1e-005,0,293.15,8.45171e-006,293.15,0,0.919332,1,1,25,6,25,2,42.0833,42.0833,42.3751,1,2,0,1,0,315.525,42.3751,0,0,1,1,6
6.12,293.15,2,0,0,10,10,-0.918871,10,-0.918871,0,0.918871,1,315.664,6.9373,6.9373,315.664,6.9373,10,293.15,0.00392157,9.99999,0.918871,9.99999,0.918871,0,-0.918871,1,293.15,315.664,-9.18871,9.18871,315.664,10.8829,293.15,293.15,2.25141,42.5141,315.664,0,2.25141,22.5141,315.664,2.25141,293.15,-2.25141,0.1,9.18871e-006,0.918871,10,0.918871,9.99999,-0.918871,1e-005,1e-005,0,293.15,8.44325e-006,293.15,0,0.918871,1,1,25,6,25,2,42.1667,42.1667,42.5141,1,2,0,1,0,315.664,42.5141,0,0,1,1,6
6.14,293.15,2,0,0,10,10,-0.918413,10,-0.918413,0,0.918413,1,315.803,6.91884,6.91884,315.803,6.91884,10,293.15,0.00392157,9.99999,0.918413,9.99999,0.918413,0,-0.918413,1,293.15,315.803,-9.18412,9.18412,315.803,10.8883,293.15,293.15,2.26528,42.6528,315.803,0,2.26528,22.6528,315.803,2.26528,293.15,-2.26528,0.1,9.18413e-006,0.918413,10,0.918413,9.99999,-0.918413,1e-005,1e-005,0,293.15,8.43482e-006,293.15,0,0.918413,1,1,25,6,25,2,42.25,42.25,42.6528,1,2,0,1,0,315.803,42.6528,0,0,1,1,6
6.16,293.15,2,0,0,10,10,-0.917955,10,-0.917955,0,0.917955,1,315.941,6.90044,6.90044,315.941,6.90044,10,293.15,0.00392157,9.99999,0.917955,9.99999,0.917955,0,-0.917955,1,293.15,315.941,-9.17954,9.17954,315.941,10.8938,293.15,293.15,2.2791,42.791,315.941,0,2.2791,22.791,315.941,2.2791,293.15,-2.2791,0.1,9.17955e-006,0.917955,10,0.917955,9.99999,-0.917955,1e-005,1e-005,0,293.15,8.42642e-006,293.15,0,0.917955,1,1,25,6,25,2,42.3333,42.3333,42.791,1,2,0,1,0,315.941,42.791,0,0,1,1,6
6.18,293.15,2,0,0,10,10,-0.9175,10,-0.9175,0,0.9175,1,316.079,6.88209,6.88209,316.079,6.88209,10,293.15,0.00392157,9.99999,0.9175,9.99999,0.9175,0,-0.9175,1,293.15,316.079,-9.17499,9.17499,316.079,10.8992,293.15,293.15,2.2929,42.929,316.079,0,2.2929,22.929,316.079,2.2929,293.15,-2.2929,0.1,9.175e-006,0.9175,10,0.9175,9.99999,-0.9175,1e-005,1e-005,0,293.15,8.41806e-006,293.15,0,0.9175,1,1,25,6,25,2,42.4167,42.4167,42.929,1,2,0,1,0,316.079,42.929,0,0,1,1,6
6.2,293.15,2,0,0,10,10,-0.917046,10,-0.917046,0,0.917046,1,316.217,6.8638,6.8638,316.217,6.8638,10,293.15,0.00392157,9.99999,0.917046,9.99999,0.917046,0,-0.917046,1,293.15,316.217,-9.17045,9.17045,316.217,10.9046,293.15,293.15,2.30665,43.0665,316.217,0,2.30665,23.0665,316.217,2.30665,293.15,-2.30665,0.1,9.17046e-006,0.917046,10,0.917046,9.99999,-0.917046,1e-005,1e-005,0,293.15,8.40973e-006,293.15,0,0.917046,1,1,25,6,25,2,42.5,42.5,43.0665,1,2,0,1,0,316.217,43.0665,0,0,1,1,6
6.22,293.15,2,0,0,10,10,-0.916594,10,-0.916594,0,0.916594,1,316.354,6.84556,6.84556,316.354,6.84556,10,293.15,0.00392157,9.99999,0.916594,9.99999,0.916594,0,-0.916594,1,293.15,316.354,-9.16593,9.16593,316.354,10.91,293.15,293.15,2.32037,43.2037,316.354,0,2.32037,23.2037,316.354,2.32037,293.15,-2.32037,0.1,9.16594e-006,0.916594,10,0.916594,9.99999,-0.916594,1e-005,1e-005,0,293.15,8.40144e-006,293.15,0,0.916594,1,1,25,6,25,2,42.5833,42.5833,43.2037,1,2,0,1,0,316.354,43.2037,0,0,1,1,6
6.24,293.15,2,0,0,10,10,-0.916143,10,-0.916143,0,0.916143,1,316.491,6.82737,6.82737,316.491,6.82737,10,293.15,0.00392157,9.99999,0.916143,9.99999,0.916143,0,-0.916143,1,293.15,316.491,-9.16142,9.16142,316.491,10.9153,293.15,293.15,2.33406,43.3406,316.491,0,2.33406,23.3406,316.491,2.33406,293.15,-2.33406,0.1,9.16143e-006,0.916143,10,0.916143,9.99999,-0.916143,1e-005,1e-005,0,293.15,8.39318e-006,293.15,0,0.916143,1,1,25,6,25,2,42.6667,42.6667,43.3406,1,2,0,1,0,316.491,43.3406,0,0,1,1,6
6.26,293.15,2,0,0,10,10,-0.915694,10,-0.915694,0,0.915694,1,316.627,6.80923,6.80923,316.627,6.80923,10,293.15,0.00392157,9.99999,0.915694,9.99999,0.915694,0,-0.915694,1,293.15,316.627,-9.15693,9.15693,316.627,10.9207,293.15,293.15,2.3477,43.477,316.627,0,2.3477,23.477,316.627,2.3477,293.15,-2.3477,0.1,9.15694e-006,0.915694,10,0.915694,9.99999,-0.915694,1e-005,1e-005,0,293.15,8.38496e-006,293.15,0,0.915694,1,1,25,6,25,2,42.75,42.75,43.477,1,2,0,1,0,316.627,43.477,0,0,1,1,6
6.28,293.15,2,0,0,10,10,-0.915247,10,-0.915247,0,0.915247,1,316.763,6.79115,6.79115,316.763,6.79115,10,293.15,0.00392157,9.99999,0.915247,9.99999,0.915247,0,-0.915247,1,293.15,316.763,-9.15246,9.15246,316.763,10.926,293.15,293.15,2.36131,43.6131,316.763,0,2.36131,23.6131,316.763,2.36131,293.15,-2.36131,0.1,9.15247e-006,0.915247,10,0.915247,9.99999,-0.915247,1e-005,1e-005,0,293.15,8.37677e-006,293.15,0,0.915247,1,1,25,6,25,2,42.8333,42.8333,43.6131,1,2,0,1,0,316.763,43.6131,0,0,1,1,6
6.3,293.15,2,0,0,10,10,-0.914801,10,-0.914801,0,0.914801,1,316.899,6.77312,6.77312,316.899,6.77312,10,293.15,0.00392157,9.99999,0.914801,9.99999,0.914801,0,-0.914801,1,293.15,316.899,-9.148,9.148,316.899,10.9313,293.15,293.15,2.37488,43.7488,316.899,0,2.37488,23.7488,316.899,2.37488,293.15,-2.37488,0.1,9.14801e-006,0.914801,10,0.914801,9.99999,-0.914801,1e-005,1e-005,0,293.15,8.36861e-006,293.15,0,0.914801,1,1,25,6,25,2,42.9167,42.9167,43.7488,1,2,0,1,0,316.899,43.7488,0,0,1,1,6
6.32,293.15,2,0,0,10,10,-0.914357,10,-0.914357,0,0.914357,1,317.034,6.75514,6.75514,317.034,6.75514,10,293.15,0.00392157,9.99999,0.914357,9.99999,0.914357,0,-0.914357,1,293.15,317.034,-9.14356,9.14356,317.034,10.9366,293.15,293.15,2.38842,43.8842,317.034,0,2.38842,23.8842,317.034,2.38842,293.15,-2.38842,0.1,9.14357e-006,0.914357,10,0.914357,9.99999,-0.914357,1e-005,1e-005,0,293.15,8.36049e-006,293.15,0,0.914357,1,1,25,6,25,2,43,43,43.8842,1,2,0,1,0,317.034,43.8842,0,0,1,1,6
6.34,293.15,2,0,0,10,10,-0.913915,10,-0.913915,0,0.913915,1,317.169,6.73722,6.73722,317.169,6.73722,10,293.15,0.00392157,9.99999,0.913915,9.99999,0.913915,0,-0.913915,1,293.15,317.169,-9.13914,9.13914,317.169,10.9419,293.15,293.15,2.40192,44.0192,317.169,0,2.40192,24.0192,317.169,2.40192,293.15,-2.40192,0.1,9.13915e-006,0.913915,10,0.913915,9.99999,-0.913915,1e-005,1e-005,0,293.15,8.3524e-006,293.15,0,0.913915,1,1,25,6,25,2,43.0833,43.0833,44.0192,1,2,0,1,0,317.169,44.0192,0,0,1,1,6
6.36,293.15,2,0,0,10,10,-0.913474,10,-0.913474,0,0.913474,1,317.304,6.71935,6.71935,317.304,6.71935,10,293.15,0.00392157,9.99999,0.913474,9.99999,0.913474,0,-0.913474,1,293.15,317.304,-9.13473,9.13473,317.304,10.9472,293.15,293.15,2.41538,44.1538,317.304,0,2.41538,24.1538,317.304,2.41538,293.15,-2.41538,0.1,9.13474e-006,0.913474,10,0.913474,9.99999,-0.913474,1e-005,1e-005,0,293.15,8.34435e-006,293.15,0,0.913474,1,1,25,6,25,2,43.1667,43.1667,44.1538,1,2,0,1,0,317.304,44.1538,0,0,1,1,6
6.36503,293.15,2,0,0,10,10,-0.913364,10,-0.913364,0,0.913364,1,317.338,6.71487,6.71487,317.338,6.71487,10,293.15,0.00392157,9.99999,0.913364,9.99999,0.913364,0,-0.913364,1,293.15,317.338,-9.13363,9.13363,317.338,10.9485,293.15,293.15,2.41876,44.1876,317.338,0,2.41876,24.1876,317.338,2.41876,293.15,-2.41876,0.1,9.13364e-006,0.913364,10,0.913364,9.99999,-0.913364,1e-005,1e-005,0,293.15,8.34233e-006,293.15,0,0.913364,1,1,25,6,25,2,43.1876,43.1876,44.1876,1,2,0,1,0,317.338,44.1876,0,0,1,1,6
6.36503,293.15,2,0,0,10,10,-9.99891e-005,10,-9.99891e-005,0,9.99891e-005,1,317.338,-2.41876,-2.41876,317.338,-2.41876,10,293.15,0.00392157,0.00109473,9.99891e-005,0.00109473,9.99891e-005,0,-9.99891e-005,1,293.15,317.338,-1.09461e-007,1.09461e-007,317.338,10.9485,293.15,293.15,2.41876,44.1876,317.338,0,2.41876,24.1876,317.338,2.41876,293.15,-2.41876,0.1,9.99891,9.99891e-005,10,9.99891e-005,0.00109473,-9.99891e-005,1e-005,1e-005,0,293.15,0.000999781,293.15,1,9.99891,1,1,25,6,25,2,43.1876,43.1876,44.1876,0,2,0,0,1,317.338,44.1876,1,0,1,1,6
6.38,293.15,2,0,0,10,10,-9.99891e-005,10,-9.99891e-005,0,9.99891e-005,1,317.301,-2.41514,-2.41514,317.301,-2.41514,10,293.15,0.00392157,0.00109459,9.99891e-005,0.00109459,9.99891e-005,0,-9.99891e-005,1,293.15,317.301,-1.09447e-007,1.09447e-007,317.301,10.9471,293.15,293.15,2.41514,44.1514,317.301,0,2.41514,24.1514,317.301,2.41514,293.15,-2.41514,0.1,9.99891,9.99891e-005,10,9.99891e-005,0.00109459,-9.99891e-005,1e-005,1e-005,0,293.15,0.000999781,293.15,1,9.99891,1,1,25,6,25,2,43.25,43.25,44.1514,0,2,0,0,1,317.301,44.1514,1,0,1,1,6
6.4,293.15,2,0,0,10,10,-9.99891e-005,10,-9.99891e-005,0,9.99891e-005,1,317.253,-2.41032,-2.41032,317.253,-2.41032,10,293.15,0.00392157,0.0010944,9.99891e-005,0.0010944,9.99891e-005,0,-9.99891e-005,1,293.15,317.253,-1.09428e-007,1.09428e-007,317.253,10.9452,293.15,293.15,2.41032,44.1032,317.253,0,2.41032,24.1032,317.253,2.41032,293.15,-2.41032,0.1,9.99891,9.99891e-005,10,9.99891e-005,0.0010944,-9.99891e-005,1e-005,1e-005,0,293.15,0.000999781,293.15,1,9.99891,1,1,25,6,25,2,43.3333,43.3333,44.1032,0,2,0,0,1,317.253,44.1032,1,0,1,1,6
6.42,293.15,2,0,0,10,10,-9.99891e-005,10,-9.99891e-005,0,9.99891e-005,1,317.205,-2.4055,-2.4055,317.205,-2.4055,10,293.15,0.00392157,0.00109421,9.99891e-005,0.00109421,9.99891e-005,0,-9.99891e-005,1,293.15,317.205,-1.09409e-007,1.09409e-007,317.205,10.9433,293.15,293.15,2.4055,44.055,317.205,0,2.4055,24.055,317.205,2.4055,293.15,-2.4055,0.1,9.99891,9.99891e-005,10,9.99891e-005,0.00109421,-9.99891e-005,1e-005,1e-005,0,293.15,0.000999781,293.15,1,9.99891,1,1,25,6,25,2,43.4167,43.4167,44.055,0,2,0,0,1,317.205,44.055,1,0,1,1,6
6.44,293.15,2,0,0,10,10,-9.99891e-005,10,-9.99891e-005,0,9.99891e-005,1,317.157,-2.40069,-2.40069,317.157,-2.40069,10,293.15,0.00392157,0.00109403,9.99891e-005,0.00109403,9.99891e-005,0,-9.99891e-005,1,293.15,317.157,-1.09391e-007,1.09391e-007,317.157,10.9414,293.15,293.15,2.40069,44.0069,317.157,0,2.40069,24.0069,317.157,2.40069,293.15,-2.40069,0.1,9.99891,9.99891e-005,10,9.99891e-005,0.00109403,-9.99891e-005,1e-005,1e-005,0,293.15,0.000999781,293.15,1,9.99891,1,1,25,6,25,2,43.5,43.5,44.0069,0,2,0,0,1,317.157,44.0069,1,0,1,1,6
6.46,293.15,2,0,0,10,10,-9.99891e-005,10,-9.99891e-005,0,9.99891e-005,1,317.109,-2.3959,-2.3959,317.109,-2.3959,10,293.15,0.00392157,0.00109384,9.99891e-005,0.00109384,9.99891e-005,0,-9.99891e-005,1,293.15,317.109,-1.09372e-007,1.09372e-007,317.109,10.9396,293.15,293.15,2.3959,43.959,317.109,0,2.3959,23.959,317.109,2.3959,293.15,-2.3959,0.1,9.99891,9.99891e-005,10,9.99891e-005,0.00109384,-9.99891e-005,1e-005,1e-005,0,293.15,0.000999781,293.15,1,9.99891,1,1,25,6,25,2,43.5833,43.5833,43.959,0,2,0,0,1,317.109,43.959,1,0,1,1,6
6.48,293.15,2,0,0,10,10,-9.99891e-005,10,-9.99891e-005,0,9.99891e-005,1,317.061,-2.39111,-2.39111,317.061,-2.39111,10,293.15,0.00392157,0.00109365,9.99891e-005,0.00109365,9.99891e-005,0,-9.99891e-005,1,293.15,317.061,-1.09353e-007,1.09353e-007,317.061,10.9377,293.15,293.15,2.39111,43.9111,317.061,0,2.39111,23.9111,317.061,2.39111,293.15,-2.39111,0.1,9.99891,9.99891e-005,10,9.99891e-005,0.00109365,-9.99891e-005,1e-005,1e-005,0,293.15,0.000999781,293.15,1,9.99891,1,1,25,6,25,2,43.6667,43.6667,43.9111,0,2,0,0,1,317.061,43.9111,1,0,1,1,6
6.5,293.15,2,0,0,10,10,-9.99891e-005,10,-9.99891e-005,0,9.99891e-005,1,317.013,-2.38633,-2.38633,317.013,-2.38633,10,293.15,0.00392157,0.00109346,9.99891e-005,0.00109346,9.99891e-005,0,-9.99891e-005,1,293.15,317.013,-1.09334e-007,1.09334e-007,317.013,10.9358,293.15,293.15,2.38633,43.8633,317.013,0,2.38633,23.8633,317.013,2.38633,293.15,-2.38633,0.1,9.99891,9.99891e-005,10,9.99891e-005,0.00109346,-9.99891e-005,1e-005,1e-005,0,293.15,0.000999781,293.15,1,9.99891,1,1,25,6,25,2,43.75,43.75,43.8633,0,2,0,0,1,317.013,43.8633,1,0,1,1,6
6.52,293.15,2,0,0,10,10,-9.99891e-005,10,-9.99891e-005,0,9.99891e-005,1,316.966,-2.38156,-2.38156,316.966,-2.38156,10,293.15,0.00392157,0.00109328,9.99891e-005,0.00109328,9.99891e-005,0,-9.99891e-005,1,293.15,316.966,-1.09316e-007,1.09316e-007,316.966,10.9339,293.15,293.15,2.38156,43.8156,316.966,0,2.38156,23.8156,316.966,2.38156,293.15,-2.38156,0.1,9.99891,9.99891e-005,10,9.99891e-005,0.00109328,-9.99891e-005,1e-005,1e-005,0,293.15,0.000999781,293.15,1,9.99891,1,1,25,6,25,2,43.8333,43.8333,43.8156,0,2,0,0,1,316.966,43.8156,1,0,1,1,6
6.54,293.15,2,0,0,10,10,-9.99891e-005,10,-9.99891e-005,0,9.99891e-005,1,316.918,-2.37681,-2.37681,316.918,-2.37681,10,293.15,0.00392157,0.00109309,9.99891e-005,0.00109309,9.99891e-005,0,-9.99891e-005,1,293.15,316.918,-1.09297e-007,1.09297e-007,316.918,10.9321,293.15,293.15,2.37681,43.7681,316.918,0,2.37681,23.7681,316.918,2.37681,293.15,-2.37681,0.1,9.99891,9.99891e-005,10,9.99891e-005,0.00109309,-9.99891e-005,1e-005,1e-005,0,293.15,0.000999781,293.15,1,9.99891,1,1,25,6,25,2,43.9167,43.9167,43.7681,0,2,0,0,1,316.918,43.7681,1,0,1,1,6
6.56,293.15,2,0,0,10,10,-9.99891e-005,10,-9.99891e-005,0,9.99891e-005,1,316.871,-2.37206,-2.37206,316.871,-2.37206,10,293.15,0.00392157,0.0010929,9.99891e-005,0.0010929,9.99891e-005,0,-9.99891e-005,1,293.15,316.871,-1.09278e-007,1.09278e-007,316.871,10.9302,293.15,293.15,2.37206,43.7206,316.871,0,2.37206,23.7206,316.871,2.37206,293.15,-2.37206,0.1,9.99891,9.99891e-005,10,9.99891e-005,0.0010929,-9.99891e-005,1e-005,1e-005,0,293.15,0.000999781,293.15,1,9.99891,1,1,25,6,25,2,44,44,43.7206,0,2,0,0,1,316.871,43.7206,1,0,1,1,6
6.58,293.15,2,0,0,10,10,-9.99891e-005,10,-9.99891e-005,0,9.99891e-005,1,316.823,-2.36732,-2.36732,316.823,-2.36732,10,293.15,0.00392157,0.00109272,9.99891e-005,0.00109272,9.99891e-005,0,-9.99891e-005,1,293.15,316.823,-1.0926e-007,1.0926e-007,316.823,10.9284,293.15,293.15,2.36732,43.6732,316.823,0,2.36732,23.6732,316.823,2.36732,293.15,-2.36732,0.1,9.99891,9.99891e-005,10,9.99891e-005,0.00109272,-9.99891e-005,1e-005,1e-005,0,293.15,0.000999781,293.15,1,9.99891,1,1,25,6,25,2,44.0833,44.0833,43.6732,0,2,0,0,1,316.823,43.6732,1,0,1,1,6
