time,clutch1.a_rel,clutch1.a_relfric,clutch1.f_normalized,clutch1.flange_a.phi,clutch1.flange_a.tau,clutch1.flange_b.phi,clutch1.flange_b.tau,clutch1.fn,clutch1.free,clutch1.locked,clutch1.lossPower,clutch1.mode,clutch1.mue0,clutch1.phi_rel,clutch1.sa,clutch1.startBackward,clutch1.startForward,clutch1.tau,clutch1.tau0,clutch1.tau0_max,clutch1.w_rel,clutch1.w_relfric,clutch2.a_rel,clutch2.a_relfric,clutch2.f_normalized,clutch2.flange_a.phi,clutch2.flange_a.tau,clutch2.flange_b.phi,clutch2.flange_b.tau,clutch2.fn,clutch2.free,clutch2.locked,clutch2.lossPower,clutch2.mode,clutch2.mue0,clutch2.phi_rel,clutch2.sa,clutch2.startBackward,clutch2.startForward,clutch2.tau,clutch2.tau0,clutch2.tau0_max,clutch2.w_rel,clutch2.w_relfric,clutch3.a_rel,clutch3.a_relfric,clutch3.f_normalized,clutch3.flange_a.phi,clutch3.flange_a.tau,clutch3.flange_b.phi,clutch3.flange_b.tau,clutch3.fn,clutch3.free,clutch3.locked,clutch3.lossPower,clutch3.mode,clutch3.mue0,clutch3.phi_rel,clutch3.sa,clutch3.startBackward,clutch3.startForward,clutch3.tau,clutch3.tau0,clutch3.tau0_max,clutch3.w_rel,clutch3.w_relfric,der(clutch1.phi_rel),der(clutch1.w_rel),der(clutch2.phi_rel),der(clutch2.w_rel),der(clutch3.phi_rel),der(clutch3.w_rel),der(J1.phi),der(J1.w),der(J2.phi),der(J2.w),der(J3.phi),der(J3.w),der(J4.phi),der(J4.w),fixed.flange.phi,fixed.flange.tau,J1.a,J1.flange_a.phi,J1.flange_a.tau,J1.flange_b.phi,J1.flange_b.tau,J1.phi,J1.w,J2.a,J2.flange_a.phi,J2.flange_a.tau,J2.flange_b.phi,J2.flange_b.tau,J2.phi,J2.w,J3.a,J3.flange_a.phi,J3.flange_a.tau,J3.flange_b.phi,J3.flange_b.tau,J3.phi,J3.w,J4.a,J4.flange_a.phi,J4.flange_a.tau,J4.flange_b.phi,J4.phi,J4.w,sin1.y,sin2.y,step1.y,step2.y,torque.flange.phi,torque.flange.tau,torque.phi_support,torque.support.phi,torque.support.tau,torque.tau
0.674999999999996,-3.83288802939671,-3.83288802939671,0.661908989123479,4.81304758937026,6.61908989123479,1.76731975344894,-6.61908989123479,13.2381797824696,0,0,8.91348465672526,-1,0.5,-3.04572783592132,-11.113886909755,0,0,-6.61908989123479,6.61908989123479,7.28099888035827,-1.34663296664528,-1.34663296664528,13.3809101087652,13.3809101087652,1,1.76731975344894,10,0.377163000000007,-10,20,0,0,4.75845658062195,-1,0.5,-1.39015675344893,2.38091010876521,0,0,-10,10,11,-0.475845658062195,-0.475845658062195,-10,-10,0,0.377163000000007,-0,1.04360964314765E-014,0,0,1,0,-0,2,0.5,-0.377162999999997,-10,0,0,0,0,0,-2.74799999999999,-2.74799999999999,-1.34663296664528,-3.83288802939671,-0.475845658062195,13.3809101087652,-2.74799999999999,-10,4.57047862470748,0.451977920631504,3.2238456580622,-3.38091010876521,2.74800000000001,10,1.24344978758018E-014,0,0,-7.07106781186629,0.451977920631504,4.81304758937026,7.07106781186629,4.81304758937026,-6.61908989123479,4.81304758937026,4.57047862470748,-3.38091010876521,1.76731975344894,6.61908989123479,1.76731975344894,-10,1.76731975344894,3.2238456580622,10,0.377163000000007,10,0.377163000000007,0,0.377163000000007,2.74800000000001,0,1.04360964314765E-014,-0,1.04360964314765E-014,1.04360964314765E-014,1.24344978758018E-014,7.07106781186629,0.661908989123479,1,0,4.81304758937026,-7.07106781186629,0,0,7.07106781186629,7.07106781186629
0.677999999999996,-3.19267137111391,-3.19267137111391,0.659078426318697,4.82676015154769,6.59078426318697,1.77697756719499,-6.59078426318697,13.1815685263739,0,0,8.94555340249144,-1,0.5,-3.0497825843527,-10.4425340606196,0,0,-6.59078426318697,6.59078426318697,7.24986268950567,-1.35728208438821,-1.35728208438821,13.409215736813,13.409215736813,1,1.77697756719499,10,0.385447500000007,-10,20,0,0,4.35664738371112,-1,0.5,-1.39153006719499,2.40921573681303,0,0,-10,10,11,-0.435664738371112,-0.435664738371112,-10,-10,0,0.385447500000007,-0,9.76996261670138E-015,0,0,1,0,-0,2,0.5,-0.385447499999997,-10,0,0,0,0,0,-2.77799999999999,-2.77799999999999,-1.35728208438821,-3.19267137111391,-0.435664738371112,13.409215736813,-2.77799999999999,-10,4.57094682275933,-0.216544365699114,3.21366473837112,-3.40921573681303,2.778,10,1.02140518265514E-014,3.5527136788005E-015,0,-6.37423989748786,-0.216544365699114,4.82676015154769,6.37423989748786,4.82676015154769,-6.59078426318697,4.82676015154769,4.57094682275933,-3.40921573681303,1.77697756719499,6.59078426318697,1.77697756719499,-10,1.77697756719499,3.21366473837112,10,0.385447500000007,10,0.385447500000007,0,0.385447500000007,2.778,3.5527136788005E-015,9.76996261670138E-015,-0,9.76996261670138E-015,9.76996261670138E-015,1.02140518265514E-014,6.37423989748786,0.659078426318697,1,0,4.82676015154769,-6.37423989748786,0,0,6.37423989748786,6.37423989748786
0.680999999999996,-2.49606384751033,-2.49606384751033,0.656238496550604,4.84047134789214,6.56238496550604,1.7866047234429,-6.56238496550604,13.1247699310121,0,0,8.96377706178202,-1,0.5,-3.05386662444924,-9.71468730956698,0,0,-6.56238496550604,6.56238496550604,7.21862346205665,-1.36593282913125,-1.36593282913125,13.437615034494,13.437615034494,1,1.7866047234429,10,0.393822000000006,-10,20,0,0,3.95398775242151,-1,0.5,-1.39278272344289,2.43761503449396,0,0,-10,10,11,-0.395398775242151,-0.395398775242151,-10,-10,0,0.393822000000006,-0,9.54791801177635E-015,0,0,1,0,-0,2,0.5,-0.393821999999997,-10,0,0,0,0,0,-2.808,-2.808,-1.36593282913125,-2.49606384751033,-0.395398775242151,13.437615034494,-2.808,-10,4.5693316043734,-0.941551186983626,3.20339877524216,-3.43761503449396,2.80800000000001,10,9.76996261670138E-015,0,0,-5.62083377852242,-0.941551186983626,4.84047134789214,5.62083377852242,4.84047134789214,-6.56238496550604,4.84047134789214,4.5693316043734,-3.43761503449396,1.7866047234429,6.56238496550604,1.7866047234429,-10,1.7866047234429,3.20339877524216,10,0.393822000000006,10,0.393822000000006,0,0.393822000000006,2.80800000000001,0,9.54791801177635E-015,-0,9.54791801177635E-015,9.54791801177635E-015,9.76996261670138E-015,5.62083377852242,0.656238496550604,1,0,4.84047134789214,-5.62083377852242,0,0,5.62083377852242,5.62083377852242
0.683999999999995,-1.7497519374007,-1.7497519374007,0.653389240180887,4.85417470647249,6.53389240180887,1.79620096668341,-6.53389240180887,13.0677848036177,0,0,8.9672768737161,-1,0.5,-3.05797373978909,-8.93703357939046,0,0,-6.53389240180887,6.53389240180887,7.18728164198976,-1.37242493788749,-1.37242493788749,13.4661075981911,13.4661075981911,1,1.79620096668341,10,0.402286500000006,-10,20,0,0,3.55047488210965,-1,0.5,-1.3939144666834,2.46610759819113,0,0,-10,10,11,-0.355047488210965,-0.355047488210965,-10,-10,0,0.402286500000006,-0,8.99280649946377E-015,0,0,1,0,-0,2,0.5,-0.402286499999997,-10,0,0,0,0,0,-2.838,-2.838,-1.37242493788749,-1.7497519374007,-0.355047488210965,13.4661075981911,-2.838,-10,4.56547242609846,-1.71635566079043,3.19304748821097,-3.46610759819113,2.83800000000001,10,9.32587340685131E-015,-1.77635683940025E-015,0,-4.81753674101844,-1.71635566079043,4.85417470647249,4.81753674101844,4.85417470647249,-6.53389240180887,4.85417470647249,4.56547242609846,-3.46610759819113,1.79620096668341,6.53389240180887,1.79620096668341,-10,1.79620096668341,3.19304748821097,10,0.402286500000006,10,0.402286500000006,0,0.402286500000006,2.83800000000001,-1.77635683940025E-015,8.99280649946377E-015,-0,8.99280649946377E-015,8.99280649946377E-015,9.32587340685131E-015,4.81753674101844,0.653389240180887,1,0,4.85417470647249,-4.81753674101844,0,0,4.81753674101844,4.81753674101844
0.686999999999995,-0.9608649522735,-0.9608649522735,0.650530697703787,4.86786330130561,6.50530697703787,1.80576604056753,-6.50530697703787,13.0106139540757,0,0,8.95532801533035,-1,0.5,-3.06209726073808,-8.11670262701516,0,0,-6.50530697703787,6.50530697703787,7.15583767474166,-1.37661882013262,-1.37661882013262,13.4946930229621,13.4946930229621,1,1.80576604056753,10,0.410841000000007,-10,20,0,0,3.14610598025852,-1,0.5,-1.39492504056753,2.49469302296213,0,0,-10,10,11,-0.314610598025852,-0.314610598025852,-10,-10,0,0.410841000000007,-0,1.01030295240889E-014,0,0,1,0,-0,2,0.5,-0.410840999999997,-10,0,0,0,0,0,-2.868,-2.868,-1.37661882013262,-0.9608649522735,-0.314610598025852,13.4946930229621,-2.868,-10,4.55922941815847,-2.53382807068863,3.18261059802586,-3.49469302296213,2.868,10,7.105427357601E-015,-1.77635683940025E-015,0,-3.97147890634924,-2.53382807068863,4.86786330130561,3.97147890634924,4.86786330130561,-6.50530697703787,4.86786330130561,4.55922941815847,-3.49469302296213,1.80576604056753,6.50530697703787,1.80576604056753,-10,1.80576604056753,3.18261059802586,10,0.410841000000007,10,0.410841000000007,0,0.410841000000007,2.868,-1.77635683940025E-015,1.01030295240889E-014,-0,1.01030295240889E-014,1.01030295240889E-014,7.105427357601E-015,3.97147890634924,0.650530697703787,1,0,4.86786330130561,-3.97147890634924,0,0,3.97147890634924,3.97147890634924
0.689999999999995,-0.136911748840657,-0.136911748840657,0.64766290974552,4.88152981610357,6.4766290974552,1.81529968791016,-6.4766290974552,12.9532581949104,0,0,8.92736483418005,-1,0.5,-3.06623012819341,-7.26120375604138,0,0,-6.4766290974552,6.4766290974552,7.12429200720072,-1.37839680176958,-1.37839680176958,13.5233709025448,13.5233709025448,1,1.81529968791016,10,0.419485500000008,-10,20,0,0,2.74087826651717,-1,0.5,-1.39581418791016,2.5233709025448,0,0,-10,10,11,-0.274087826651717,-0.274087826651717,-10,-10,0,0.419485500000008,-0,1.09912079437891E-014,0,0,1,0,-0,2,0.5,-0.419485499999997,-10,0,0,0,0,0,-2.898,-2.898,-1.37839680176958,-0.136911748840657,-0.274087826651717,13.5233709025448,-2.898,-10,4.5504846284213,-3.38645915370414,3.17208782665172,-3.5233709025448,2.89800000000001,10,6.21724893790088E-015,0,0,-3.09016994375105,-3.38645915370414,4.88152981610357,3.09016994375105,4.88152981610357,-6.4766290974552,4.88152981610357,4.5504846284213,-3.5233709025448,1.81529968791016,6.4766290974552,1.81529968791016,-10,1.81529968791016,3.17208782665172,10,0.419485500000008,10,0.419485500000008,0,0.419485500000008,2.89800000000001,0,1.09912079437891E-014,-0,1.09912079437891E-014,1.09912079437891E-014,6.21724893790088E-015,3.09016994375105,0.64766290974552,1,0,4.88152981610357,-3.09016994375105,0,0,3.09016994375105,3.09016994375105
0.692999999999994,0.714285927306851,0.714285927306851,0.644785917063699,4.89516661149271,6.44785917063699,1.82480165069373,-6.44785917063699,12.895718341274,0,0,8.88298458186632,-1,0.5,-3.07036496079898,-6.37835916039384,0,0,-6.44785917063699,6.44785917063699,7.09264508770069,-1.37766417454008,-1.37766417454008,13.552140829363,13.552140829363,1,1.82480165069373,10,0.42822000000001,-10,20,0,0,2.33478897274028,-1,0.5,-1.39658165069372,2.552140829363,0,0,-10,10,11,-0.233478897274028,-0.233478897274028,-10,-10,0,0.42822000000001,-0,1.28785870856518E-014,0,0,1,0,-0,2,0.5,-0.428219999999997,-10,0,0,0,0,0,-2.928,-2.928,-1.37766417454008,0.714285927306851,-0.233478897274028,13.552140829363,-2.928,-10,4.53914307181412,-4.26642675666986,3.16147889727403,-3.55214082936301,2.928,10,4.44089209850063E-015,0,0,-2.18143241396714,-4.26642675666986,4.89516661149271,2.18143241396714,4.89516661149271,-6.44785917063699,4.89516661149271,4.53914307181412,-3.55214082936301,1.82480165069373,6.44785917063699,1.82480165069373,-10,1.82480165069373,3.16147889727403,10,0.42822000000001,10,0.42822000000001,0,0.42822000000001,2.928,0,1.28785870856518E-014,-0,1.28785870856518E-014,1.28785870856518E-014,4.44089209850063E-015,2.18143241396714,0.644785917063699,1,0,4.89516661149271,-2.18143241396714,0,0,2.18143241396714,2.18143241396714
0.695999999999994,1.5846628752903,1.5846628752903,0.641899760546761,4.90876579510773,6.41899760546761,1.83427167007186,-6.41899760546761,12.8379952109352,0,0,8.82194962589892,-1,0.5,-3.07449412503587,-5.47623449072407,0,0,-6.41899760546761,6.41899760546761,7.06089736601437,-1.37435004156794,-1.37435004156794,13.5810023945324,13.5810023945324,1,1.83427167007186,10,0.437044500000009,-10,20,0,0,1.92783534302751,-1,0.5,-1.39722717007185,2.58100239453239,0,0,-10,10,11,-0.192783534302751,-0.192783534302751,-10,-10,0,0.437044500000009,-0,1.26010313294955E-014,0,0,1,0,-0,2,0.5,-0.437044499999997,-10,0,0,0,0,0,-2.958,-2.958,-1.37435004156794,1.5846628752903,-0.192783534302751,13.5810023945324,-2.958,-10,4.5251335758707,-5.16566526982269,3.15078353430276,-3.58100239453239,2.958,10,3.5527136788005E-015,1.77635683940025E-015,0,-1.25333233564491,-5.16566526982269,4.90876579510773,1.25333233564491,4.90876579510773,-6.41899760546761,4.90876579510773,4.5251335758707,-3.58100239453239,1.83427167007186,6.41899760546761,1.83427167007186,-10,1.83427167007186,3.15078353430276,10,0.437044500000009,10,0.437044500000009,0,0.437044500000009,2.958,1.77635683940025E-015,1.26010313294955E-014,-0,1.26010313294955E-014,1.26010313294955E-014,3.5527136788005E-015,1.25333233564491,0.641899760546761,1,0,4.90876579510773,-1.25333233564491,0,0,1.25333233564491,1.25333233564491
0.698999999999994,2.46598203348425,2.46598203348425,0.639004481213376,4.92231929393879,6.39004481213376,1.84370948637309,-6.39004481213376,12.7800896242675,0,0,8.74418813155214,-1,0.5,-3.0786098075657,-4.56306725986288,0,0,-6.39004481213376,6.39004481213376,7.02904929334713,-1.36840795152926,-1.36840795152926,13.6099551878662,13.6099551878662,1,1.84370948637309,10,0.445959000000012,-10,20,0,0,1.52001463376262,-1,0.5,-1.39775048637308,2.60995518786624,0,0,-10,10,11,-0.152001463376262,-0.152001463376262,-10,-10,0,0.445959000000012,-0,1.49880108324396E-014,0,0,1,0,-0,2,0.5,-0.445958999999997,-10,0,0,0,0,0,-2.988,-2.988,-1.36840795152926,2.46598203348425,-0.152001463376262,13.6099551878662,-2.988,-10,4.50840941490553,-6.0759372213505,3.14000146337627,-3.60995518786624,2.988,10,1.33226762955019E-015,0,0,-0.314107590783261,-6.0759372213505,4.92231929393879,0.314107590783261,4.92231929393879,-6.39004481213376,4.92231929393879,4.50840941490553,-3.60995518786624,1.84370948637309,6.39004481213376,1.84370948637309,-10,1.84370948637309,3.14000146337627,10,0.445959000000012,10,0.445959000000012,0,0.445959000000012,2.988,0,1.49880108324396E-014,-0,1.49880108324396E-014,1.49880108324396E-014,1.33226762955019E-015,0.314107590783261,0.639004481213376,1,0,4.92231929393879,-0.314107590783261,0,0,0.314107590783261,0.314107590783261
0.701999999999993,3.34990759952853,3.34990759952853,0.636100120211873,4.93581892828927,6.36100120211873,1.85311483910453,-6.36100120211873,12.7220024042375,0,0,8.64979321959421,-1,0.5,-3.08270408918474,-3.64719372280208,0,0,-6.36100120211873,6.36100120211873,6.99710132233061,-1.3598163158204,-1.3598163158204,13.6389987978813,13.6389987978813,1,1.85311483910453,10,0.454963500000011,-10,20,0,0,1.11132411365249,-1,0.5,-1.39815133910452,2.63899879788127,0,0,-10,10,11,-0.111132411365249,-0.111132411365249,-10,-10,0,0.454963500000011,-0,1.46549439250521E-014,0,0,1,0,-0,2,0.5,-0.454963499999997,-10,0,0,0,0,0,-3.018,-3.018,-1.3598163158204,3.34990759952853,-0.111132411365249,13.6389987978813,-3.018,-10,4.48894872718565,-6.9889063974098,3.12913241136525,-3.63899879788127,3.018,10,-8.88178419700125E-016,-1.77635683940025E-015,0,0.627905195291065,-6.9889063974098,4.93581892828927,-0.627905195291065,4.93581892828927,-6.36100120211873,4.93581892828927,4.48894872718565,-3.63899879788127,1.85311483910453,6.36100120211873,1.85311483910453,-10,1.85311483910453,3.12913241136525,10,0.454963500000011,10,0.454963500000011,0,0.454963500000011,3.018,-1.77635683940025E-015,1.46549439250521E-014,-0,1.46549439250521E-014,1.46549439250521E-014,-8.88178419700125E-016,-0.627905195291065,0.636100120211873,1,0,4.93581892828927,0.627905195291065,0,0,-0.627905195291065,-0.627905195291065
0.704999999999993,4.2280790267932,4.2280790267932,0.633186718819651,4.94925648668778,6.33186718819651,1.86248746695555,-6.33186718819651,12.663734376393,0,0,8.53902061983488,-1,0.5,-3.08676901973223,-2.73697488022297,0,0,-6.33186718819651,6.33186718819651,6.96505390701617,-1.34857860502078,-1.34857860502078,13.6681328118035,13.6681328118035,1,1.86248746695555,10,0.464058000000011,-10,20,0,0,0.701761063765955,-1,0.5,-1.39842946695554,2.66813281180348,0,0,-10,10,11,-0.0701761063765955,-0.0701761063765955,-10,-10,0,0.464058000000011,-0,1.37112543541207E-014,0,0,1,0,-0,2,0.5,-0.464057999999997,-10,0,0,0,0,0,-3.048,-3.048,-1.34857860502078,4.2280790267932,-0.0701761063765955,13.6681328118035,-3.048,-10,4.46675471139737,-7.89621183859668,3.1181761063766,-3.66813281180349,3.048,10,-1.77635683940025E-015,0,0,1.56434465040017,-7.89621183859668,4.94925648668778,-1.56434465040017,4.94925648668778,-6.33186718819651,4.94925648668778,4.46675471139737,-3.66813281180349,1.86248746695555,6.33186718819651,1.86248746695555,-10,1.86248746695555,3.1181761063766,10,0.464058000000011,10,0.464058000000011,0,0.464058000000011,3.048,0,1.37112543541207E-014,-0,1.37112543541207E-014,1.37112543541207E-014,-1.77635683940025E-015,-1.56434465040017,0.633186718819651,1,0,4.94925648668778,1.56434465040017,0,0,-1.56434465040017,-1.56434465040017
0.707999999999993,5.09218524049818,5.09218524049818,0.630264318442593,4.96262380108945,6.30264318442593,1.87182710780154,-6.30264318442593,12.6052863688519,0,0,8.41228485421261,-1,0.5,-3.09079669328791,-1.84072226237034,0,0,-6.30264318442593,6.30264318442593,6.93290750286852,-1.33472332290676,-1.33472332290676,13.6973568155741,13.6973568155741,1,1.87182710780154,10,0.473242500000011,-10,20,0,0,0.291322777572422,-1,0.5,-1.39858460780153,2.69735681557407,0,0,-10,10,11,-0.0291322777572422,-0.0291322777572422,-10,-10,0,0.473242500000011,-0,1.45439216225896E-014,0,0,1,0,-0,2,0.5,-0.473242499999997,-10,0,0,0,0,0,-3.07800000000001,-3.07800000000001,-1.33472332290676,5.09218524049818,-0.0291322777572422,13.6973568155741,-3.07800000000001,-10,4.441855600664,-8.78954205607225,3.10713227775724,-3.69735681557407,3.078,10,-3.99680288865056E-015,0,0,2.48689887164632,-8.78954205607225,4.96262380108945,-2.48689887164632,4.96262380108945,-6.30264318442593,4.96262380108945,4.441855600664,-3.69735681557407,1.87182710780154,6.30264318442593,1.87182710780154,-10,1.87182710780154,3.10713227775724,10,0.473242500000011,10,0.473242500000011,0,0.473242500000011,3.078,0,1.45439216225896E-014,-0,1.45439216225896E-014,1.45439216225896E-014,-3.99680288865056E-015,-2.48689887164632,0.630264318442593,1,0,4.96262380108945,2.48689887164632,0,0,-2.48689887164632,-2.48689887164632
0.710999999999992,12.7973736116678,12.7973736116678,0.627332960614476,4.97591282169902,6.27332960614476,1.88113411614361,-6.27332960614476,12.5466592122895,0,0,8.24432870389504,-1,0.5,-3.09477870555541,5.89671104490857,0,0,-6.27332960614476,6.27332960614476,6.90066256675924,-1.31418707791468,-1.31418707791468,0,0,1,1.88113411614361,3.13666480307238,0.482516382563986,-3.13666480307238,20,0,1,-0.0118126270690536,0,0.5,-1.39861773357963,-3.13666480307238,0,0,-3.13666480307238,10,11,0.00376598323718972,0.00376598323718972,-3.13666480307238,-3.13666480307238,0,0.482516382563986,-0,1.36002320516582E-014,0,0,1,0,-0,2,0.5,-0.482516382563973,-3.13666480307238,0,0,0,0,0,-3.10388331966762,-3.10388331966762,-1.31418707791468,12.7973736116678,0.00376598323718972,0,-3.10388331966762,-3.13666480307238,4.4143044143451,-9.66070880859543,3.10011733643042,3.13666480307238,3.10388331966761,3.13666480307238,-3.99680288865056E-015,1.33226762955019E-015,0,3.38737920245066,-9.66070880859543,4.97591282169902,-3.38737920245066,4.97591282169902,-6.27332960614476,4.97591282169902,4.4143044143451,3.13666480307238,1.88113411614361,6.27332960614476,1.88113411614361,-3.13666480307238,1.88113411614361,3.10011733643042,3.13666480307238,0.482516382563986,3.13666480307238,0.482516382563986,0,0.482516382563986,3.10388331966761,1.33226762955019E-015,1.36002320516582E-014,-0,1.36002320516582E-014,1.36002320516582E-014,-3.99680288865056E-015,-3.38737920245066,0.627332960614476,1,0,4.97591282169902,3.38737920245066,0,0,-3.38737920245066,-3.38737920245066
0.713999999999992,13.6236832205942,13.6236832205942,0.624392686996384,4.98911569075146,6.24392686996384,1.89044715578109,-6.24392686996384,12.4878537399277,0,0,7.95895247492154,-1,0.5,-3.09866853497036,6.75536366363401,0,0,-6.24392686996384,6.24392686996384,6.86831955696023,-1.27467099482022,-1.27467099482022,0,0,1,1.89044715578109,3.12196343498192,0.491840720151176,-3.12196343498192,20,0,1,-0.0117572619632611,0,0.5,-1.39860643562992,-3.12196343498192,0,0,-3.12196343498192,10,11,0.00376598323718972,0.00376598323718972,-3.12196343498192,-3.12196343498192,0,0.491840720151176,-0,1.3988810110277E-014,0,0,1,0,-0,2,0.5,-0.491840720151162,-3.12196343498192,0,0,0,0,0,-3.11327347823738,-3.11327347823738,-1.27467099482022,13.6236832205942,0.00376598323718972,0,-3.11327347823738,-3.12196343498192,4.38417848982041,-10.5017197856123,3.10950749500018,3.12196343498192,3.11327347823737,3.12196343498192,-3.10862446895044E-015,4.44089209850063E-016,0,4.25779291564848,-10.5017197856123,4.98911569075146,-4.25779291564848,4.98911569075146,-6.24392686996384,4.98911569075146,4.38417848982041,3.12196343498192,1.89044715578109,6.24392686996384,1.89044715578109,-3.12196343498192,1.89044715578109,3.10950749500018,3.12196343498192,0.491840720151176,3.12196343498192,0.491840720151176,0,0.491840720151176,3.11327347823737,4.44089209850063E-016,1.3988810110277E-014,-0,1.3988810110277E-014,1.3988810110277E-014,-3.10862446895044E-015,-4.25779291564848,0.624392686996384,1,0,4.98911569075146,4.25779291564848,0,0,-4.25779291564848,-4.25779291564848
0.716999999999992,14.4120672481432,14.4120672481432,0.621443539376114,5.00222481459528,6.21443539376114,1.89978830630576,-6.21443539376114,12.4288707875223,0,0,7.66069179041186,-1,0.5,-3.10243650828952,7.57618831500592,0,0,-6.21443539376114,6.21443539376114,6.83587893313725,-1.23272530889977,-1.23272530889977,0,0,1,1.89978830630576,3.10721769688057,0.501193168625554,-3.10721769688057,20,0,1,-0.0117017297607515,0,0.5,-1.39859513768021,-3.10721769688057,0,0,-3.10721769688057,10,11,0.00376598323718972,0.00376598323718972,-3.10721769688057,-3.10721769688057,0,0.501193168625554,-0,1.54321000422897E-014,0,0,1,0,-0,2,0.5,-0.501193168625538,-3.10721769688057,0,0,0,0,0,-3.12261947275156,-3.12261947275156,-1.23272530889977,14.4120672481432,0.00376598323718972,0,-3.12261947275156,-3.10721769688057,4.35157879841414,-11.3048495512626,3.11885348951436,3.10721769688057,3.12261947275155,3.10721769688057,-1.77635683940025E-015,-4.44089209850063E-016,0,5.09041415750146,-11.3048495512626,5.00222481459528,-5.09041415750146,5.00222481459528,-6.21443539376114,5.00222481459528,4.35157879841414,3.10721769688057,1.89978830630576,6.21443539376114,1.89978830630576,-3.10721769688057,1.89978830630576,3.11885348951436,3.10721769688057,0.501193168625554,3.10721769688057,0.501193168625554,0,0.501193168625554,3.12261947275155,-4.44089209850063E-016,1.54321000422897E-014,-0,1.54321000422897E-014,1.54321000422897E-014,-1.77635683940025E-015,-5.09041415750146,0.621443539376114,1,0,5.00222481459528,5.09041415750146,0,0,-5.09041415750146,-5.09041415750146
0.719999999999991,15.1551359179362,15.1551359179362,0.61848555966758,5.0152329334387,6.1848555966758,1.90915743504597,-6.1848555966758,12.3697111933516,0,0,7.35053923165075,-1,0.5,-3.10607549839273,8.35179476159286,0,0,-6.1848555966758,6.1848555966758,6.80334115634338,-1.18847386438601,-1.18847386438601,0,0,1,1.90915743504597,3.0924277983379,0.510573595315477,-3.0924277983379,20,0,1,-0.01164603125076,0,0.5,-1.39858383973049,-3.0924277983379,0,0,-3.0924277983379,10,11,0.00376598323718972,0.00376598323718972,-3.0924277983379,-3.0924277983379,0,0.510573595315477,-0,1.55431223447522E-014,0,0,1,0,-0,2,0.5,-0.510573595315462,-3.0924277983379,0,0,0,0,0,-3.13192117038289,-3.13192117038289,-1.18847386438601,15.1551359179362,0.00376598323718972,0,-3.13192117038289,-3.0924277983379,4.31662905153171,-12.0627081195983,3.1281551871457,3.0924277983379,3.13192117038289,3.0924277983379,-1.33226762955019E-015,-1.33226762955019E-015,0,5.87785252292254,-12.0627081195983,5.0152329334387,-5.87785252292254,5.0152329334387,-6.1848555966758,5.0152329334387,4.31662905153171,3.0924277983379,1.90915743504597,6.1848555966758,1.90915743504597,-3.0924277983379,1.90915743504597,3.1281551871457,3.0924277983379,0.510573595315477,3.0924277983379,0.510573595315477,0,0.510573595315477,3.13192117038289,-1.33226762955019E-015,1.55431223447522E-014,-0,1.55431223447522E-014,1.55431223447522E-014,-1.33226762955019E-015,-5.87785252292254,0.61848555966758,1,0,5.0152329334387,5.87785252292254,0,0,-5.87785252292254,-5.87785252292254
