"time","qINJ01","sacpINJ01","x1INJ01","volumeINJ01","paDVALV01","lcaPUMP01","p1PUMP01","qinjexpseu_"
0.01019,4.03614,319.792,0.00035,2.47148e-005,570.247,0.00670221,593.706,24.7148
0.0102,4.05989,322.948,0.00035,2.53895e-005,574.229,0.00671497,597.793,25.3895
0.01021,4.08071,325.729,0.00035,2.6068e-005,578.236,0.00672772,601.92,26.068
0.01022,4.09924,328.216,0.00035,2.67496e-005,582.262,0.00674047,606.082,26.7496
0.01023,4.11636,330.525,0.00035,2.74343e-005,586.295,0.00675321,610.272,27.4343
0.01024,4.13311,332.792,0.00035,2.81217e-005,590.327,0.00676595,614.482,28.1217
0.01025,4.15052,335.156,0.00035,2.8812e-005,594.348,0.00677868,618.705,28.812
0.01026,4.16946,337.741,0.00035,2.95053e-005,598.345,0.00679141,622.929,29.5053
0.01027,4.19058,340.636,0.00035,3.0202e-005,602.308,0.00680412,627.143,30.202
0.01028,4.21417,343.886,0.00035,3.09024e-005,606.224,0.00681682,631.337,30.9024
0.01029,4.24013,347.483,0.00035,3.16068e-005,610.081,0.00682951,635.496,31.6068
0.0103,4.26794,351.36,0.00035,3.23158e-005,613.866,0.00684219,639.612,32.3158
0.01031,4.29673,355.4,0.00035,3.30296e-005,617.569,0.00685487,643.674,33.0296
0.01032,4.32534,359.44,0.00035,3.37481e-005,621.176,0.00686754,647.669,33.7481
0.01033,4.35241,363.287,0.00035,3.44712e-005,624.679,0.0068802,651.585,34.4712
0.01034,4.37653,366.734,0.00035,3.51987e-005,628.066,0.00689286,655.408,35.1987
0.01035,4.39637,369.582,0.00035,3.59298e-005,631.33,0.00690552,659.125,35.9298
0.01036,4.41078,371.659,0.00035,3.66638e-005,634.461,0.00691818,662.722,36.6638
0.01037,4.41895,372.839,0.00035,3.73997e-005,637.454,0.00693084,666.185,37.3997
0.01038,4.42045,373.056,0.00035,3.81364e-005,640.303,0.0069435,669.504,38.1364
0.01039,4.4153,372.312,0.00035,3.88728e-005,643.003,0.00695617,672.667,38.8728
0.0104,4.40401,370.682,0.00035,3.96078e-005,645.551,0.00696885,675.665,39.6078
0.01041,4.38752,368.31,0.00035,4.03405e-005,647.945,0.00698154,678.49,40.3405
0.01042,4.36721,365.399,0.00035,4.10701e-005,650.185,0.00699423,681.137,41.0701
0.01043,4.34474,362.194,0.00035,4.17961e-005,652.274,0.00700694,683.601,41.7961
0.01044,4.322,358.967,0.00035,4.25183e-005,654.213,0.00701966,685.877,42.5183
0.01045,4.30095,355.993,0.00035,4.32368e-005,656.01,0.00703239,687.961,43.2368
0.01046,4.28345,353.534,0.00035,4.39522e-005,657.669,0.00704512,689.854,43.9522
0.01047,4.27118,351.813,0.00035,4.4665e-005,659.2,0.00705787,691.559,44.665
0.01048,4.26542,351.008,0.00035,4.53763e-005,660.611,0.00707061,693.082,45.3763
0.01049,4.26702,351.232,0.00035,4.60872e-005,661.915,0.00708337,694.43,46.0872
0.0105,4.27632,352.534,0.00035,4.67991e-005,663.123,0.00709612,695.616,46.7991
0.01051,4.29309,354.888,0.00035,4.75131e-005,664.244,0.00710888,696.376,47.5131
0.01052,4.31657,358.199,0.00035,4.82305e-005,665.258,0.00712164,696.485,48.2305
0.01053,4.34551,362.304,0.00035,4.89523e-005,666.109,0.0071344,696.043,48.9523
0.01054,4.3783,366.987,0.00035,4.96793e-005,666.732,0.00714716,695.163,49.6793
0.01055,4.41308,371.991,0.00035,5.04119e-005,667.06,0.00715991,693.956,50.4119
0.01056,4.44788,377.036,0.00035,5.11503e-005,667.041,0.00717267,692.52,51.1503
0.01057,4.48074,381.835,0.00035,5.18944e-005,666.645,0.00718542,690.928,51.8944
0.01058,4.50989,386.12,0.00035,5.26436e-005,665.865,0.00719816,689.23,52.6436
0.01059,4.53381,389.658,0.00035,5.33974e-005,664.919,0.00721091,687.07,53.3974
0.0106,4.55135,392.262,0.00035,5.41546e-005,664.809,0.00722365,683.51,54.1546
0.01061,4.56178,393.816,0.00035,5.49141e-005,664.972,0.00723639,679.498,54.9141
0.01062,4.5649,394.28,0.00035,5.56747e-005,664.557,0.00724913,675.927,55.6747
0.01063,4.56092,393.688,0.00035,5.64353e-005,663.238,0.00726187,673.038,56.4353
0.01064,4.55056,392.145,0.00035,5.71947e-005,661.267,0.00727461,670.538,57.1947
0.01065,4.53492,389.822,0.00035,5.79519e-005,658.995,0.00728735,668.098,57.9519
0.01066,4.51539,386.933,0.00035,5.87061e-005,656.592,0.00730009,665.614,58.7061
0.01067,4.49356,383.717,0.00035,5.94568e-005,654.08,0.00731284,663.093,59.4568
0.01068,4.47112,380.426,0.00035,6.02039e-005,651.471,0.00732558,660.545,60.2039
0.01069,4.44974,377.306,0.00035,6.09473e-005,648.771,0.00733833,657.98,60.9473
0.0107,4.43095,374.578,0.00035,6.16873e-005,645.981,0.00735109,655.407,61.6873
0.01071,4.41609,372.425,0.00035,6.24245e-005,643.098,0.00736384,652.833,62.4245
0.01072,4.40614,370.989,0.00035,6.31596e-005,640.114,0.0073766,650.261,63.1596
0.01073,4.40177,370.359,0.00035,6.38936e-005,637.018,0.00738936,647.694,63.8936
0.01074,4.40324,370.572,0.00035,6.46273e-005,633.798,0.00740212,645.134,64.6273
0.01075,4.41046,371.613,0.00035,6.53617e-005,630.437,0.00741488,642.581,65.3617
0.01076,4.42298,373.423,0.00035,6.60977e-005,626.916,0.00742763,640.036,66.0977
0.01077,4.44008,375.902,0.00035,6.68363e-005,623.218,0.00744039,637.496,66.8363
0.01078,4.46083,378.923,0.00035,6.7578e-005,619.323,0.00745313,634.96,67.578
0.01079,4.48417,382.339,0.00035,6.83234e-005,615.214,0.00746588,632.423,68.3234
0.0108,4.50903,385.994,0.00035,6.90728e-005,610.878,0.00747861,629.878,69.0728
0.01081,4.53435,389.737,0.00035,6.98264e-005,606.309,0.00749134,627.31,69.8264
0.01082,4.55922,393.434,0.00035,7.05842e-005,601.563,0.00750406,624.627,70.5842
0.01083,4.58287,396.967,0.00035,7.13461e-005,596.734,0.00751677,621.719,71.3461
0.01084,4.60478,400.255,0.00035,7.21117e-005,591.819,0.00752946,618.581,72.1117
0.01085,4.62462,403.246,0.00035,7.28809e-005,586.836,0.00754215,615.184,72.8809
0.01086,4.6423,405.923,0.00035,7.36531e-005,581.822,0.00755483,611.487,73.6531
0.01087,4.65796,408.301,0.00035,7.44282e-005,576.824,0.0075675,607.443,74.4282
0.01088,4.67192,410.427,0.00035,7.52057e-005,571.887,0.00758016,603.009,75.2057
0.01089,4.68463,412.368,0.00035,7.59854e-005,567.051,0.00759282,598.157,75.9854
0.0109,4.69665,414.209,0.00035,7.67672e-005,562.338,0.00760548,592.88,76.7672
0.01091,4.70858,416.041,0.00035,7.7551e-005,557.745,0.00761814,587.204,77.551
0.01092,4.72103,417.956,0.00035,7.83368e-005,553.245,0.0076308,581.189,78.3368
0.01093,4.73452,420.038,0.00035,7.91247e-005,548.783,0.00764346,574.923,79.1247
0.01094,4.74951,422.357,0.00035,7.9915e-005,544.286,0.00765613,568.515,79.915
0.01095,4.76632,424.967,0.00035,8.0708e-005,539.679,0.00766881,562.075,80.708
0.01096,4.78515,427.901,0.00035,8.15039e-005,534.895,0.00768149,555.705,81.5039
0.01097,4.80608,431.175,0.00035,8.23032e-005,529.884,0.00769418,549.482,82.3032
0.01098,4.82905,434.783,0.00035,8.31061e-005,524.624,0.00770688,543.452,83.1061
0.01099,4.85388,438.703,0.00035,8.3913e-005,519.114,0.00771959,537.63,83.913
0.011,4.88033,442.899,0.00035,8.47241e-005,513.378,0.00773232,532.007,84.7241
0.01101,4.90809,447.325,0.00035,8.55398e-005,507.443,0.00774505,526.376,85.5398
0.01102,4.9368,451.93,0.00035,8.63602e-005,501.319,0.00775779,520.558,86.3602
0.01103,4.96614,456.66,0.00035,8.71854e-005,495.011,0.00777053,514.573,87.1854
0.01104,4.99574,461.462,0.00035,8.80156e-005,488.535,0.00778328,508.425,88.0156
0.01105,5.02532,466.286,0.00035,8.88507e-005,482.126,0.00779603,501.858,88.8507
0.01106,5.05457,471.083,0.00035,8.96907e-005,475.854,0.00780879,494.838,89.6907
0.01107,5.08324,475.812,0.00035,9.05355e-005,469.645,0.00782155,487.478,90.5355
0.01108,5.1111,480.43,0.00035,9.13851e-005,463.407,0.00783431,479.905,91.3851
0.01109,5.13791,484.896,0.00035,9.22392e-005,457.051,0.00784707,472.238,92.2392
0.0111,5.16343,489.17,0.00035,9.30976e-005,450.502,0.00785983,464.571,93.0976
0.01111,5.18741,493.203,0.00035,9.39602e-005,443.71,0.00787258,456.972,93.9602
0.01112,5.20955,496.944,0.00035,9.48266e-005,436.648,0.00788533,449.475,94.8266
0.01113,5.22953,500.332,0.00035,9.56966e-005,429.321,0.00789808,442.082,95.6966
0.01114,5.24698,503.3,0.00035,9.65697e-005,421.753,0.00791083,434.772,96.5697
0.01115,5.2615,505.777,0.00035,9.74454e-005,413.982,0.00792357,427.509,97.4454
0.01116,5.27266,507.686,0.00035,9.83233e-005,406.056,0.00793631,420.251,98.3233
0.01117,5.28003,508.949,0.00035,9.92028e-005,398.024,0.00794905,412.954,99.2028
0.01118,5.28324,509.5,0.00035,0.000100083,389.93,0.00796179,405.582,100.083
0.01119,5.28195,509.278,0.00035,0.000100964,381.814,0.00797453,398.109,100.964
0.0112,5.27588,508.238,0.00035,0.000101843,373.708,0.00798727,390.518,101.843
0.01121,5.26488,506.355,0.00035,0.000102722,365.633,0.00800001,382.806,102.722
0.01122,5.24891,503.628,0.00035,0.000103598,357.604,0.00801276,374.981,103.598
0.01123,5.22805,500.08,0.00035,0.000104471,349.625,0.0080255,367.062,104.471
0.01124,5.20256,495.76,0.00035,0.00010534,341.698,0.00803825,359.076,105.34
0.01125,5.17278,490.74,0.00035,0.000106205,333.816,0.008051,351.054,106.205
0.01126,5.13919,485.11,0.00035,0.000107064,325.977,0.00806375,343.026,107.064
0.01127,5.10242,478.988,0.00035,0.000107918,318.176,0.00807651,335.024,107.918
0.01128,5.06311,472.489,0.00035,0.000108765,310.412,0.00808927,327.072,108.765
0.01129,5.02196,465.736,0.00035,0.000109606,302.687,0.00810203,319.19,109.606
0.0113,4.97967,458.853,0.00035,0.000110439,295.004,0.00811479,311.396,110.439
0.01131,4.93694,451.953,0.00035,0.000111265,287.375,0.00812755,303.699,111.265
0.01132,4.89439,445.138,0.00035,0.000112085,279.812,0.0081403,296.107,112.085
0.01133,4.85255,438.492,0.00035,0.000112897,272.331,0.00815305,288.623,112.897
0.01134,4.81187,432.082,0.00035,0.000113702,264.95,0.0081658,281.248,113.702
0.01135,4.77266,425.953,0.00035,0.000114501,257.689,0.00817854,273.98,114.501
0.01136,4.7351,420.128,0.00035,0.000115293,250.573,0.00819127,266.818,115.293
0.01137,4.69928,414.613,0.00035,0.000116079,243.626,0.00820399,259.76,116.079
0.01138,4.66514,409.394,0.00035,0.00011686,236.882,0.00821671,252.804,116.86
0.01139,4.63255,404.445,0.00035,0.000117635,230.382,0.00822941,245.948,117.635
0.0114,4.60126,399.727,0.00035,0.000118404,224.189,0.0082421,239.187,118.404
0.01141,4.57102,395.194,0.00035,0.000119168,218.402,0.00825479,232.518,119.168
0.01142,4.54151,390.8,0.00035,0.000119928,213.161,0.00826746,225.926,119.928
0.01143,4.51244,386.497,0.00035,0.000120682,209.422,0.00828013,219.39,120.682
0.01144,4.48351,382.241,0.00035,0.000121432,210.974,0.00829279,212.664,121.432
0.01145,4.45448,377.997,0.00035,0.000122177,211.5,0.00830545,205.6,122.177
0.01146,4.42514,373.735,0.00035,0.000122917,211.484,0.00831811,198.245,122.917
0.01147,4.39537,369.438,0.00035,0.000123652,211.152,0.00833077,190.717,123.652
0.01148,4.36508,365.095,0.00035,0.000124382,210.628,0.00834343,183.177,124.382
0.01149,4.33426,360.705,0.00035,0.000125107,209.982,0.00835609,175.793,125.107
0.0115,4.30294,356.275,0.00035,0.000125826,209.244,0.00836876,168.719,125.826
0.01151,4.27121,351.818,0.00035,0.000126541,208.429,0.00838144,162.025,126.541
0.01152,4.23917,347.35,0.00035,0.00012725,207.537,0.00839413,155.744,127.25
0.01153,4.20693,342.887,0.00035,0.000127954,206.566,0.00840682,149.904,127.954
0.01154,4.17463,338.448,0.00035,0.000128653,205.516,0.00841953,144.488,128.653
0.01155,4.14235,334.046,0.00035,0.000129346,204.391,0.00843225,139.446,129.346
0.01156,4.11019,329.691,0.00035,0.000130033,203.203,0.00844497,134.714,130.033
0.01157,4.07816,325.388,0.00035,0.000130716,201.972,0.00845771,130.222,130.716
0.01158,4.04628,321.137,0.00035,0.000131393,200.723,0.00847045,125.908,131.393
0.01159,4.01447,316.928,0.00035,0.000132064,199.485,0.0084832,121.721,132.064
0.0116,3.98265,312.748,0.00035,0.000132731,198.291,0.00849595,117.625,132.731
0.01161,3.95066,308.58,0.00035,0.000133392,197.174,0.0085087,113.6,133.392
0.01162,3.91833,304.4,0.00035,0.000134048,196.167,0.00852146,109.642,134.048
0.01163,3.88544,300.183,0.00035,0.000134698,195.301,0.00853422,105.757,134.698
0.01164,3.85178,295.902,0.00035,0.000135343,194.603,0.00854698,101.961,135.343
0.01165,3.81711,291.529,0.00035,0.000135982,194.095,0.00855974,98.273,135.982
0.01166,3.78119,287.04,0.00035,0.000136615,193.794,0.0085725,94.7152,136.615
0.01167,3.74381,282.412,0.00035,0.000137242,193.714,0.00858525,91.3061,137.242
0.01168,3.70476,277.626,0.00035,0.000137863,193.86,0.008598,88.0605,137.863
0.01169,3.6639,272.669,0.00035,0.000138477,194.233,0.00861075,84.9882,138.477
0.0117,3.62107,267.531,0.00035,0.000139084,194.828,0.00862349,82.0927,139.084
0.01171,3.57619,262.21,0.00035,0.000139684,195.635,0.00863623,79.3714,139.684
0.01172,3.52919,256.707,0.00035,0.000140276,196.641,0.00864897,76.8172,140.276
0.01173,3.48006,251.03,0.00035,0.00014086,197.824,0.00866171,74.4197,140.86
0.01174,3.42882,245.192,0.00035,0.000141436,199.164,0.00867445,72.1673,141.436
0.01175,3.37551,239.208,0.00035,0.000142003,200.632,0.00868719,70.0477,142.003
0.01176,3.32023,233.099,0.00035,0.000142561,202.198,0.00869993,68.0494,142.561
0.01177,3.26307,226.887,0.00035,0.00014311,203.83,0.00871268,66.1622,143.11
0.01178,3.20417,220.595,0.00035,0.000143649,205.492,0.00872542,64.3772,143.649
0.01179,3.14368,214.25,0.00035,0.000144178,207.148,0.00873817,62.6872,144.178
0.0118,3.08175,207.877,0.00035,0.000144696,208.759,0.00875092,61.086,144.696
0.01181,3.01856,201.502,0.00035,0.000145205,210.287,0.00876367,59.5683,145.205
0.01182,2.95429,195.151,0.00035,0.000145702,211.695,0.00877643,58.1284,145.702
0.01183,2.88912,188.848,0.00035,0.000146189,212.944,0.00878918,56.7601,146.189
0.01184,2.82324,182.616,0.00035,0.000146665,214.002,0.00880194,55.4576,146.665
0.01185,2.75684,176.478,0.00035,0.00014713,214.834,0.0088147,54.2154,147.13
0.01186,2.69011,170.454,0.00035,0.000147584,215.411,0.00882746,53.0279,147.584
0.01187,2.62381,164.613,0.000349947,0.000148027,215.709,0.00884022,51.8896,148.027
0.01188,2.55918,159.058,0.000349689,0.000148459,215.705,0.00885297,50.7947,148.459
0.01189,2.49726,153.863,0.000349078,0.00014888,215.382,0.00886572,49.7375,148.88
0.0119,2.43885,149.078,0.000347976,0.000149292,214.73,0.00887846,48.7124,149.292
0.01191,2.3845,144.726,0.00034626,0.000149694,213.74,0.0088912,47.7142,149.694
0.01192,2.33441,140.801,0.000343827,0.000150087,212.412,0.00890393,46.7377,150.087
0.01193,2.28848,137.273,0.000340591,0.000150472,210.749,0.00891665,45.7787,150.472
0.01194,2.2463,134.095,0.000336482,0.00015085,208.76,0.00892936,44.8332,150.85
0.01195,2.20722,131.203,0.000331444,0.000151221,206.457,0.00894205,43.8984,151.221
0.01196,2.17045,128.527,0.000325435,0.000151586,203.857,0.00895474,42.9734,151.586
0.01197,2.13504,125.992,0.00031843,0.000151944,200.983,0.00896741,42.0591,151.944
0.01198,2.10003,123.527,0.000310404,0.000152297,197.858,0.00898008,41.1556,152.297
0.01199,2.06451,121.067,0.000301345,0.000152644,194.509,0.00899275,40.2632,152.644
0.012,2.02762,118.556,0.000291251,0.000152985,190.966,0.00900541,39.3817,152.985
0.01201,1.98857,115.947,0.000280119,0.00015332,187.259,0.00901806,38.5044,153.32
0.01202,1.94667,113.203,0.00026795,0.000153648,183.42,0.00903072,37.6284,153.648
0.01203,1.9013,110.298,0.000254753,0.000153969,179.48,0.00904338,36.7597,153.969
0.01204,1.85189,107.211,0.000240534,0.000154282,175.47,0.00905604,35.9025,154.282
0.01205,1.79785,103.927,0.000225309,0.000154586,171.422,0.00906871,35.0603,154.586
0.01206,1.73851,100.432,0.000209086,0.000154881,167.364,0.00908139,34.2353,154.881
0.01207,1.6731,96.7148,0.000191886,0.000155165,163.324,0.00909407,33.4297,155.165
0.01208,1.60064,92.7623,0.000173728,0.000155438,159.326,0.00910677,32.6447,155.438
0.01209,1.51988,88.562,0.000154642,0.000155698,155.393,0.00911947,31.8813,155.698
0.0121,1.42922,84.104,0.000134655,0.000155944,151.546,0.00913219,31.1384,155.944
0.01211,1.32661,79.3881,0.000113803,0.000156174,147.801,0.00914492,30.4143,156.174
0.01212,1.20961,74.437,9.21351e-005,0.000156385,144.172,0.00915766,29.7088,156.385
0.01213,1.07491,69.3013,6.97015e-005,0.000156576,140.671,0.00917041,29.0223,156.576
0.01214,0.91952,64.1269,4.65724e-005,0.000156742,137.306,0.00918316,28.3554,156.742
0.01215,0.741684,59.1926,2.28245e-005,0.000156881,134.08,0.00919591,27.709,156.881
0.01216,2.75133e-008,50,1e-009,0.000156983,130.998,0.00920867,27.0837,156.983
0.01217,2.33048e-008,50,1e-009,0.000156983,128.058,0.00922143,26.4798,156.983
0.01218,1.86627e-008,50,1e-009,0.000156983,125.258,0.00923418,25.8975,156.983
0.01219,1.37809e-008,50,1e-009,0.000156983,122.593,0.00924694,25.3366,156.983
0.0122,8.86716e-009,50,1e-009,0.000156983,120.056,0.00925969,24.7966,156.983
0.01221,4.12432e-009,50,1e-009,0.000156983,117.638,0.00927243,24.2768,156.983
0.01222,-2.61643e-010,50,1e-009,0.000156983,115.331,0.00928517,23.7765,156.983
0.01223,-4.12582e-009,50,1e-009,0.000156983,113.123,0.0092979,23.2949,156.983
0.01224,-7.3246e-009,50,1e-009,0.000156983,111.003,0.00931062,22.8324,156.983
0.01225,-9.72065e-009,50,1e-009,0.000156983,108.96,0.00932333,22.3888,156.983
0.01226,-1.11812e-008,50,1e-009,0.000156983,106.98,0.00933603,21.9636,156.983
0.01227,-1.17964e-008,50,1e-009,0.000156983,105.053,0.00934872,21.5557,156.983
0.01228,-1.19699e-008,50,1e-009,0.000156983,103.166,0.0093614,21.1639,156.983
0.01229,-1.19346e-008,50,1e-009,0.000156983,101.308,0.00937408,20.787,156.983
0.0123,-1.16865e-008,50,1e-009,0.000156983,99.4679,0.00938675,20.424,156.983
0.01231,-1.10757e-008,50,1e-009,0.000156983,97.6361,0.00939941,20.074,156.983
0.01232,-9.99603e-009,50,1e-009,0.000156983,95.8029,0.00941206,19.7359,156.983
0.01233,-8.55461e-009,50,1e-009,0.000156983,93.9599,0.0094247,19.4092,156.983
0.01234,-6.9318e-009,50,1e-009,0.000156983,92.0997,0.00943734,19.0931,156.983
0.01235,-5.28385e-009,50,1e-009,0.000156983,90.2156,0.00944997,18.787,156.983
0.01236,-3.73849e-009,50,1e-009,0.000156983,88.3021,0.0094626,18.4905,156.983
0.01237,-2.3984e-009,50,1e-009,0.000156983,86.3547,0.00947522,18.2031,156.983
0.01238,-1.34211e-009,50,1e-009,0.000156983,84.3699,0.00948783,17.9231,156.983
0.01239,-6.24101e-010,50,1e-009,0.000156983,82.3453,0.00950043,17.6497,156.983
0.0124,-2.74619e-010,50,1e-009,0.000156983,80.2793,0.00951302,17.3825,156.983
0.01241,-2.99776e-010,50,1e-009,0.000156983,78.1716,0.0095256,17.1215,156.983
0.01242,-6.82376e-010,50,1e-009,0.000156983,76.0227,0.00953816,16.8668,156.983
0.01243,-1.38388e-009,50,1e-009,0.000156983,73.8342,0.00955071,16.6187,156.983
0.01244,-2.34792e-009,50,1e-009,0.000156983,71.6085,0.00956325,16.3772,156.983
0.01245,-3.5048e-009,50,1e-009,0.000156983,69.3491,0.00957576,16.1427,156.983
0.01246,-4.7764e-009,50,1e-009,0.000156983,67.0603,0.00958825,15.9151,156.983
0.01247,-6.08126e-009,50,1e-009,0.000156983,64.7474,0.00960073,15.6947,156.983
0.01248,-7.33934e-009,50,1e-009,0.000156983,62.4162,0.00961318,15.4815,156.983
0.01249,-8.47741e-009,50,1e-009,0.000156983,60.0738,0.0096256,15.2755,156.983
0.0125,-9.43454e-009,50,1e-009,0.000156983,57.7276,0.009638,15.0767,156.983
0.01251,-1.01707e-008,50,1e-009,0.000156983,55.3859,0.00965037,14.8858,156.983
0.01252,-1.06761e-008,50,1e-009,0.000156983,53.0577,0.00966272,14.7045,156.983
0.01253,-1.09731e-008,50,1e-009,0.000156983,50.7523,0.00967504,14.5336,156.983
0.01254,-1.11006e-008,50,1e-009,0.000156983,48.4796,0.00968733,14.3728,156.983
0.01255,-1.10932e-008,50,1e-009,0.000156983,46.2526,0.00969961,14.2241,156.983
0.01256,-1.09747e-008,50,1e-009,0.000156983,44.0827,0.00971186,14.0875,156.983
0.01257,-1.07657e-008,50,1e-009,0.000156983,41.9797,0.0097241,13.9617,156.983
0.01258,-1.04942e-008,50,1e-009,0.000156983,39.9537,0.00973632,13.8457,156.983
0.01259,-1.01993e-008,50,1e-009,0.000156983,38.0146,0.00974852,13.7384,156.983
0.0126,-9.92462e-009,50,1e-009,0.000156983,36.1718,0.00976071,13.6391,156.983
0.01261,-9.70636e-009,50,1e-009,0.000156983,34.4344,0.00977288,13.547,156.983
0.01262,-9.56742e-009,50,1e-009,0.000156983,32.8108,0.00978505,13.4615,156.983
0.01263,-9.51982e-009,50,1e-009,0.000156983,31.3088,0.0097972,13.3819,156.983
0.01264,-9.56962e-009,50,1e-009,0.000156983,29.9351,0.00980935,13.3079,156.983
0.01265,-9.71366e-009,50,1e-009,0.000156983,28.6952,0.00982149,13.2378,156.983
0.01266,-9.94422e-009,50,1e-009,0.000156983,27.5937,0.00983362,13.1694,156.983
0.01267,-1.02474e-008,50,1e-009,0.000156983,26.6337,0.00984573,13.1014,156.983
0.01268,-1.06029e-008,50,1e-009,0.000156983,25.8171,0.00985784,13.0336,156.983
0.01269,-1.09832e-008,50,1e-009,0.000156983,25.1443,0.00986992,12.9659,156.983
0.0127,-1.1354e-008,50,1e-009,0.000156983,24.6146,0.00988199,12.8981,156.983
0.01271,-1.16786e-008,50,1e-009,0.000156983,24.2256,0.00989404,12.8304,156.983
0.01272,-1.19316e-008,50,1e-009,0.000156983,23.9739,0.00990607,12.7628,156.983
0.01273,-1.21106e-008,50,1e-009,0.000156983,23.8547,0.00991807,12.6951,156.983
0.01274,-1.22312e-008,50,1e-009,0.000156983,23.862,0.00993004,12.6275,156.983
0.01275,-1.23121e-008,50,1e-009,0.000156983,23.9884,0.00994199,12.5599,156.983
0.01276,-1.23677e-008,50,1e-009,0.000156983,24.2255,0.0099539,12.4923,156.983
0.01277,-1.24069e-008,50,1e-009,0.000156983,24.5637,0.00996578,12.4248,156.983
0.01278,-1.24357e-008,50,1e-009,0.000156983,24.9919,0.00997763,12.3573,156.983
0.01279,-1.24526e-008,50,1e-009,0.000156983,25.4981,0.00998944,12.2906,156.983
0.0128,-1.24531e-008,50,1e-009,0.000156983,26.0692,0.0100012,12.2261,156.983
0.01281,-1.24534e-008,50,1e-009,0.000156983,26.6909,0.0100129,12.1641,156.983
0.01282,-1.24536e-008,50,1e-009,0.000156983,27.3481,0.0100246,12.1044,156.983
0.01283,-1.24537e-008,50,1e-009,0.000156983,28.0247,0.0100363,12.047,156.983
0.01284,-1.24538e-008,50,1e-009,0.000156983,28.7043,0.0100479,11.9918,156.983
0.01285,-1.24539e-008,50,1e-009,0.000156983,29.3696,0.0100595,11.9384,156.983
0.01286,-1.24557e-008,50,1e-009,0.000156983,30.0038,0.0100711,11.8868,156.983
0.01287,-1.24541e-008,50,1e-009,0.000156983,30.5897,0.0100826,11.8367,156.983
0.01288,-1.24542e-008,50,1e-009,0.000156983,31.111,0.0100941,11.7882,156.983
0.01289,-1.24542e-008,50,1e-009,0.000156983,31.5519,0.0101056,11.741,156.983
0.0129,-1.24543e-008,50,1e-009,0.000156983,31.8981,0.010117,11.6951,156.983
0.01291,-1.24544e-008,50,1e-009,0.000156983,32.1366,0.0101284,11.6503,156.983
0.01292,-1.24544e-008,50,1e-009,0.000156983,32.2565,0.0101398,11.6067,156.983
0.01293,-1.24545e-008,50,1e-009,0.000156983,32.2495,0.0101511,11.5639,156.983
0.01294,-1.24546e-008,50,1e-009,0.000156983,32.11,0.0101624,11.5218,156.983
0.01295,-1.24546e-008,50,1e-009,0.000156983,31.8361,0.0101737,11.4804,156.983
0.01296,-1.24546e-008,50,1e-009,0.000156983,31.4303,0.010185,11.4395,156.983
0.01297,-1.24546e-008,50,1e-009,0.000156983,30.8993,0.0101962,11.3992,156.983
0.01298,-1.24547e-008,50,1e-009,0.000156983,30.2535,0.0102074,11.3593,156.983
0.01299,-1.24547e-008,50,1e-009,0.000156983,29.5054,0.0102185,11.3199,156.983
0.013,-1.24547e-008,50,1e-009,0.000156983,28.6683,0.0102297,11.2809,156.983
0.01301,-1.24547e-008,50,1e-009,0.000156983,27.7558,0.0102408,11.2445,156.983
0.01302,-1.24547e-008,50,1e-009,0.000156983,26.7814,0.0102518,11.2098,156.983
0.01303,-1.24547e-008,50,1e-009,0.000156983,25.7583,0.0102629,11.1754,156.983
0.01304,-1.24547e-008,50,1e-009,0.000156983,24.6987,0.0102739,11.1412,156.983
0.01305,-1.24547e-008,50,1e-009,0.000156983,23.6147,0.0102849,11.1072,156.983
0.01306,-1.24546e-008,50,1e-009,0.000156983,22.5172,0.0102959,11.0732,156.983
0.01307,-1.24546e-008,50,1e-009,0.000156983,21.4168,0.0103068,11.0387,156.983
0.01308,-1.24545e-008,50,1e-009,0.000156983,20.3228,0.0103177,11.0032,156.983
0.01309,-1.24545e-008,50,1e-009,0.000156983,19.2437,0.0103286,10.9666,156.983
0.0131,-1.24544e-008,50,1e-009,0.000156983,18.1871,0.0103394,10.9294,156.983
0.01311,-1.24543e-008,50,1e-009,0.000156983,17.1594,0.0103502,10.8918,156.983
0.01312,-1.24542e-008,50,1e-009,0.000156983,16.1661,0.010361,10.8544,156.983
0.01313,-1.24541e-008,50,1e-009,0.000156983,15.2119,0.0103718,10.8185,156.983
0.01314,-1.2454e-008,50,1e-009,0.000156983,14.3003,0.0103825,10.7868,156.983
0.01315,-1.24538e-008,50,1e-009,0.000156983,13.4339,0.0103931,10.7658,156.983
0.01316,-1.24536e-008,50,1e-009,0.000156983,12.6147,0.0104037,10.7769,156.983
0.01317,-1.24533e-008,50,1e-009,0.000156983,11.8436,0.0104143,10.9089,156.983
0.01318,-2.0182e-008,50,1e-009,0.000156983,11.1207,0.0104249,11.4316,156.983
0.01319,-1.24192e-008,50,1e-009,0.000156983,10.4458,0.0104354,4.8241,156.983
0.0132,-1.23627e-008,50,1e-009,0.000156983,9.81788,0.0104458,4.11937,156.983
0.01321,-1.22581e-008,50,1e-009,0.000156983,9.23535,0.0104562,4.16628,156.983
0.01322,-1.20587e-008,50,1e-009,0.000156983,8.69637,0.0104665,4.2505,156.983
0.01323,-1.16805e-008,50,1e-009,0.000156983,8.19876,0.0104769,4.33976,156.983
0.01324,-1.10795e-008,50,1e-009,0.000156983,7.74011,0.0104871,4.43614,156.983
