Time,_dummy,_derdummy,EventIndicator_0_,EventIndicator_1_,EventIndicator_2_,EventIndicator_3_,EventIndicator_4_,EventIndicator_5_,EventIndicator_6_,EventIndicator_7_,EventIndicator_8_,EventIndicator_9_,EventIndicator_10_,SineWave1_0Amp,SineWave1_0Bias,SineWave1_0Freq,SineWave1_0Phase,Gain1_0Gain_0_,Gain1_0Gain_1_,Gain_0Gain,SineWave2_0Amp,SineWave2_0Bias,SineWave2_0Freq,SineWave2_0Phase,DeadZone_0Start,DeadZone_0End,SineWave5_0Amp,SineWave5_0Bias,SineWave5_0Freq,SineWave5_0Phase,SineWave3_0Amp,SineWave3_0Bias,SineWave3_0Freq,SineWave3_0Phase,SineWave4_0Amp,SineWave4_0Bias,SineWave4_0Freq,SineWave4_0Phase,Step_0Time,Step_0Y0,Step_0YFinal,HitCrossing_0Offset,SineWave6_0Amp,SineWave6_0Bias,SineWave6_0Freq,SineWave6_0Phase,Quantizer_0Interval,SineWave7_0Amp,SineWave7_0Bias,SineWave7_0Freq,SineWave7_0Phase,Relay_0OnVal,Relay_0OffVal,Relay_0YOn,Relay_0YOff,SineWave10_0Amp,SineWave10_0Bias,SineWave10_0Freq,SineWave10_0Phase,Saturation_0UpperSat,Saturation_0LowerSat,Step2_0Time,Step2_0Y0,Step2_0YFinal,SineWave11_0Amp,SineWave11_0Bias,SineWave11_0Freq,SineWave11_0Phase,Step3_0Time,Step3_0Y0,Step3_0YFinal,Constant_0Value,SineWave12_0Amp,SineWave12_0Bias,SineWave12_0Freq,SineWave12_0Phase,FixPtSwitch_0Threshold,Out1_1_,Out1_2_,Out2,Out3,Out4,Out5,Out6,Out7,Out8,Out9,fmi_loggingOn,fmi_pullInputsForInitialization,fmi_NumberOfContinuousStates,fmi_NumberOfEventIndicators
3.14159,1,0,-1.52298e-012,0.5,-0.5,2.14159,0,0.5,-0.5,0.5,-1.85841,-1.8212,-1.85841,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1,-3,0,0,1,-0,12,-3.04596e-012,-0.1,-1.7212,0,1,0,12
3.14159,1,0,-1.52298e-012,0.5,-0.5,2.14159,0,0.5,-0.5,0.5,-1.85841,-1.8212,-1.85841,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1,-3,0,0,1,-0,12,-3.04596e-012,-0.1,-1.7212,0,1,0,12
3.16,1,0,-0.0368126,0.463187,-0.536813,2.16,0,0.426375,-0.573625,0.426375,-1.84,-2.02701,-1.84,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1.03681,-3.03681,0,0,1,-0,12,-0.0736252,-0.1,-1.92701,0,1,0,12
3.18,1,0,-0.0767958,0.423204,-0.576796,2.18,0,0.346408,-0.653592,0.346408,-1.82,-2.24331,-1.82,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1.0768,-3.0768,0,0,1,-0,12,-0.153592,-0.1,-2.14331,0,1,0,12
3.2,1,0,-0.116748,0.383252,-0.616748,2.2,0,0.266503,-0.733497,0.266503,-1.8,-2.45114,-1.8,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1.11675,-3.11675,0,0,1,-0,12,-0.233497,-0.1,-2.35114,0,1,0,12
3.22,1,0,-0.156654,0.343346,-0.656654,2.22,0,0.186692,-0.813308,0.186692,-1.78,-2.6497,-1.78,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1.15665,-3.15665,0,0,1,-0.5,12,-0.313308,-0.1,-2.5497,0,1,0,12
3.24,1,0,-0.196497,0.303503,-0.696497,2.24,0,0.107006,-0.892994,0.107006,-1.76,-2.83819,-1.76,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1.1965,-3.1965,0,0,1,-0.5,12,-0.392994,-0.1,-2.73819,0,1,0,12
3.26,1,0,-0.236262,0.263738,-0.736262,2.26,0,0.0274766,-0.972523,0.0274766,-1.74,-3.01587,-1.74,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1.23626,-3.23626,0,0,1,-0.5,12,-0.472523,-0.1,-2.91587,0,1,0,12
3.26,1,0,-0.236262,0.263738,-0.736262,2.26,0,-0.972523,-0.972523,0.0274766,-1.74,-3.01587,-1.74,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1.23626,-3.23626,0,0,1,-0.5,-12,-0.5,-0.1,-2.91587,0,1,0,12
3.26,1,0,-0.236262,0.263738,-0.736262,2.26,0,-0.972523,-0.972523,0.0274766,-1.74,-3.01587,-1.74,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1.23626,-3.23626,0,0,1,-0.5,-12,-0.472523,-0.1,-2.91587,0,1,0,12
3.26692,1,0,-0.25,0.25,-0.75,2.26692,0,-1,-1,-7.86193e-012,-1.73308,-3.07471,-1.73308,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1.25,-3.25,0,0,1,-0.5,-12,-0.5,-0.1,-2.97471,0,1,0,12
3.26692,1,0,-0.25,0.25,-0.75,2.26692,0,-1,-1,-7.86193e-012,-1.73308,-3.07471,-1.73308,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1.25,-3.25,0,0,1,-0.5,-12,-0.5,-0.1,-2.97471,0,1,0,12
3.28,1,0,-0.275932,0.224068,-0.775932,2.28,0,-1.05186,-1.05186,-0.0518635,-1.72,-3.18205,-1.72,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1.27593,-3.27593,0,0,1,-0.5,-12,-0.5,-0.1,-3.08205,0,1,0,12
3.3,1,0,-0.315491,0.184509,-0.815491,2.3,0,-1.13098,-1.13098,-0.130983,-1.7,-3.33607,-1.7,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1.31549,-3.31549,0,0,1,-0.5,-12,-0.5,-0.1,-3.23607,0,1,0,12
3.32,1,0,-0.354925,0.145075,-0.854925,2.32,0,-1.20985,-1.20985,-0.20985,-1.68,-3.47731,-1.68,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1.35492,-3.35492,0,0,1,-0.5,-12,-0.5,-0.1,-3.37731,0,1,0,12
3.34,1,0,-0.394216,0.105784,-0.894216,2.34,0,-1.28843,-1.28843,-0.288433,-1.66,-3.60523,-1.66,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1.39422,-3.39422,0,0,1,-1,-12,-0.5,-0.1,-3.50523,0,1,0,12
3.36,1,0,-0.43335,0.0666498,-0.93335,2.36,0,-1.3667,-1.3667,-0.3667,-1.64,-3.71931,-1.64,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1.43335,-3.43335,0,0,1,-1,-12,-0.5,-0.1,-3.61931,0,1,0,12
3.38,1,0,-0.472311,0.0276894,-0.972311,2.38,0,-1.44462,-1.44462,-0.444621,-1.62,-3.81911,-1.62,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1.47231,-3.47231,0,0,1,-1,-12,-0.5,-0.1,-3.71911,0,1,0,12
3.39427,1,0,-0.5,-1.38378e-012,-1,2.39427,0,-1.5,-1.5,-0.5,-1.60573,-3.88137,-1.60573,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1.5,-3.5,-1.38378e-012,0,1,-1,-12,-0.5,-0.1,-3.78137,0,1,0,12
3.39427,1,0,-0.5,-1.38378e-012,-1,2.39427,0,-1.5,-1.5,-0.5,-1.60573,-3.88137,-1.60573,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1.5,-3.5,-1.38378e-012,0,1,-1,-12,-0.5,-0.1,-3.78137,0,1,0,12
3.4,1,0,-0.511082,-0.0110822,-1.01108,2.4,0,-1.52216,-1.52216,-0.522164,-1.6,-3.90423,-1.6,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1.51108,-3.51108,-0.0110822,0,1,-1,-12,-0.5,-0.1,-3.80423,0,1,0,12
3.42,1,0,-0.549649,-0.0496493,-1.04965,2.42,0,-1.5993,-1.5993,-0.599299,-1.58,-3.97433,-1.58,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1.54965,-3.54965,-0.0496493,0,1,-1,-12,-0.5,-0.1,-3.87433,0,1,0,12
3.44,1,0,-0.587997,-0.0879966,-1.088,2.44,0,-1.67599,-1.67599,-0.675993,-1.56,-4.02915,-1.56,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1.588,-3.588,-0.0879966,0,1,-1,-12,-0.5,-0.1,-3.92915,0,1,0,12
3.46,1,0,-0.626109,-0.126109,-1.12611,2.46,0,-1.75222,-1.75222,-0.752217,-1.54,-4.06846,-1.54,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1.62611,-3.62611,-0.126109,0,1,-1.5,-12,-0.5,-0.1,-3.96846,0,1,0,12
3.48,1,0,-0.66397,-0.16397,-1.16397,2.48,0,-1.82794,-1.82794,-0.827941,-1.52,-4.09211,-1.52,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1.66397,-3.66397,-0.16397,0,1,-1.5,-12,-0.5,-0.1,-3.99211,0,1,0,12
3.5,1,0,-0.701566,-0.201566,-1.20157,2.5,0,-1.90313,-1.90313,-0.903133,-1.5,-4.1,-1.5,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1.70157,-3.70157,-0.201566,-0.00156646,1,-1.5,-12,-0.5,-0.1,-4,0,1,0,12
3.52,1,0,-0.738882,-0.238882,-1.23888,2.52,0,-1.97776,-1.97776,-0.977764,-1.48,-4.09211,-1.48,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1.73888,-3.73888,-0.238882,-0.0402632,1,-1.5,-12,-0.5,-0.1,-3.99211,0,1,0,12
3.54,1,0,-0.775902,-0.275902,-1.2759,2.54,0,-2.0518,-2.0518,-1.0518,-1.46,-4.06846,-1.46,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1.7759,-3.7759,-0.275902,-0.0814215,1,-1.5,-12,-0.5,-0.1,-3.96846,0,1,0,12
3.56,1,0,-0.812611,-0.312611,-1.31261,2.56,0,-2.12522,-2.12522,-1.12522,-1.44,-4.02915,-1.44,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1.81261,-3.81261,-0.312611,-0.12501,1,-1.5,-12,-0.5,-0.1,-3.92915,0,1,0,12
3.58,1,0,-0.848996,-0.348996,-1.349,2.58,0,-2.19799,-2.19799,-1.19799,-1.42,-3.97433,-1.42,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1.849,-3.849,-0.348996,-0.170988,1,-1.5,-12,-0.5,-0.1,-3.87433,0,1,0,12
3.6,1,0,-0.885041,-0.385041,-1.38504,2.6,0,-2.27008,-2.27008,-1.27008,-1.4,-3.90423,-1.4,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1.88504,-3.88504,-0.385041,-0.219301,1,-2,-12,-0.5,-0.1,-3.80423,0,1,0,12
3.62,1,0,-0.920732,-0.420732,-1.42073,2.62,0,-2.34146,-2.34146,-1.34146,-1.38,-3.81911,-1.38,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1.92073,-3.92073,-0.420732,-0.269888,1,-2,-12,-0.5,-0.1,-3.71911,0,1,0,12
3.64,1,0,-0.956055,-0.456054,-1.45605,2.64,0,-2.41211,-2.41211,-1.41211,-1.36,-3.71931,-1.36,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1.95605,-3.95605,-0.456054,-0.322676,1,-2,-12,-0.5,-0.1,-3.61931,0,1,0,12
3.66,1,0,-0.990995,-0.490995,-1.49099,2.66,0,-2.48199,-2.48199,-1.48199,-1.34,-3.60523,-1.34,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1.99099,-3.99099,-0.490995,-0.37758,1,-2,-12,-0.5,-0.1,-3.50523,0,1,0,12
3.68,1,0,-1.02554,-0.525539,-1.52554,2.68,0,-2.55108,-2.55108,-1.55108,-1.32,-3.47731,-1.32,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-2.02554,-4.02554,-0.525539,-0.434509,1,-2,-12,-0.5,-0.1,-3.37731,0,1,0,12
3.7,1,0,-1.05967,-0.559672,-1.55967,2.7,0,-2.61934,-2.61934,-1.61934,-1.3,-3.33607,-1.3,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-2.05967,-4.05967,-0.559672,-0.49336,1,-2,-12,-0.5,-0.1,-3.23607,0,1,0,12
3.72,1,0,-1.09338,-0.593382,-1.59338,2.72,0,-2.68676,-2.68676,-1.68676,-1.28,-3.18205,-1.28,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-2.09338,-4.09338,-0.593382,-0.554023,1,-2,-12,-0.5,-0.1,-3.08205,0,1,0,12
3.74,1,0,-1.12665,-0.626655,-1.62665,2.74,0,-2.75331,-2.75331,-1.75331,-1.26,-3.01587,-1.26,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-2.12665,-4.12665,-0.626655,-0.616377,1,-2.5,-12,-0.5,-0.1,-2.91587,0,1,0,12
3.76,1,0,-1.15948,-0.659476,-1.65948,2.76,0,-2.81895,-2.81895,-1.81895,-1.24,-2.83819,-1.24,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-2.15948,-4.15948,-0.659476,-0.680293,1,-2.5,-12,-0.5,-0.1,-2.73819,0,1,0,12
3.78,1,0,-1.19183,-0.691834,-1.69183,2.78,0,-2.88367,-2.88367,-1.88367,-1.22,-2.6497,-1.22,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-2.19183,-4.19183,-0.691834,-0.745638,1,-2.5,-12,-0.5,-0.1,-2.5497,0,1,0,12
3.8,1,0,-1.22372,-0.723716,-1.72372,2.8,0,-2.94743,-2.94743,-1.94743,-1.2,-2.45114,-1.2,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-2.22372,-4.22372,-0.723716,-0.812266,1,-2.5,-12,-0.5,-0.1,-2.35114,0,1,0,12
3.82,1,0,-1.25511,-0.755108,-1.75511,2.82,0,-3.01022,-3.01022,-2.01022,-1.18,-2.24331,-1.18,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-2.25511,-4.25511,-0.755108,-0.880029,1,-2.5,-12,-0.5,-0.1,-2.14331,0,1,0,12
3.84,1,0,-1.286,-0.785998,-1.786,2.84,0,-3.072,-3.072,-2.072,-1.16,-2.02701,-1.16,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-2.286,-4.286,-0.785998,-0.94877,1,-2.5,-12,-0.5,-0.1,-1.92701,0,1,0,12
3.86,1,0,-1.31637,-0.816373,-1.81637,2.86,0,-3.13275,-3.13275,-2.13275,-1.14,-1.80312,-1.14,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-2.31637,-4.31637,-0.816373,-1.01833,1,-2.5,-12,-0.5,-0.1,-1.70312,0,1,0,12
3.88,1,0,-1.34622,-0.846222,-1.84622,2.88,0,-3.19244,-3.19244,-2.19244,-1.12,-1.5725,-1.12,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-2.34622,-4.34622,-0.846222,-1.08853,1,-2.5,-12,-0.5,-0.1,-1.4725,0,1,0,12
