"time","addr","datao","oeb","sync","vpab","we_n"
2.58,65531,64,1,0,0,1
2.58,65531,64,1,0,0,1
2.581,21483,64,1,1,1,1
2.581,21483,64,1,1,1,1
2.582,21484,64,1,0,1,1
2.582,21484,64,1,0,1,1
2.583,21485,226,1,0,1,1
2.583,21485,226,1,0,1,1
2.584,21486,75,1,0,1,1
2.584,21486,75,1,0,1,1
2.585,21486,75,1,0,1,1
2.585,21486,75,1,0,1,1
2.586,21486,75,1,0,1,1
2.586,21486,75,1,0,1,1
2.587,21486,75,1,0,1,1
2.587,21486,75,1,0,1,1
2.588,21486,75,1,0,1,1
2.588,21486,75,1,0,1,1
2.589,21486,75,1,0,1,1
2.589,21486,75,1,0,1,1
2.59,21486,75,1,0,1,1
2.59,21486,75,1,0,1,1
2.591,19426,75,1,0,1,1
2.591,19426,75,1,0,1,1
2.592,19426,210,1,0,1,1
2.592,19426,210,1,0,1,1
2.593,19426,210,1,0,1,0
2.593,19426,210,1,0,1,0
2.594,21486,164,0,1,1,1
2.594,21486,164,0,1,1,1
2.595,21486,164,1,1,1,1
2.595,21486,164,1,1,1,1
2.596,21486,164,1,0,1,1
2.596,21486,164,1,0,1,1
2.597,347,83,1,0,1,0
2.597,347,83,1,0,1,0
2.598,347,83,0,0,1,0
2.598,347,83,0,0,1,0
2.599,347,83,0,0,1,0
2.599,347,83,0,0,1,0
2.6,347,83,0,0,1,0
2.6,347,83,0,0,1,0
2.601,346,238,0,0,1,0
2.601,346,238,0,0,1,0
2.602,345,236,0,0,1,0
2.602,345,236,0,0,1,0
2.603,345,236,0,0,1,0
2.603,345,236,0,0,1,0
2.604,65530,164,0,0,0,1
2.604,65530,164,0,0,0,1
2.605,65530,164,1,0,0,1
2.605,65530,164,1,0,0,1
2.606,65530,164,1,0,0,1
2.606,65530,164,1,0,0,1
2.607,65531,164,1,0,0,1
2.607,65531,164,1,0,0,1
2.608,65531,164,1,0,0,1
2.608,65531,164,1,0,0,1
2.609,62433,164,1,1,1,1
2.609,62433,164,1,1,1,1
2.61,62434,164,1,0,1,1
2.61,62434,164,1,0,1,1
2.611,78,35,1,0,1,1
2.611,78,35,1,0,1,1
2.612,78,35,1,0,1,1
2.612,78,35,1,0,1,1
2.613,78,35,1,0,1,1
2.613,78,35,1,0,1,1
2.614,78,35,1,0,1,1
2.614,78,35,1,0,1,1
2.615,62435,35,1,1,1,1
2.615,62435,35,1,1,1,1
2.616,62435,35,1,0,1,1
2.616,62435,35,1,0,1,1
2.617,62435,35,1,0,1,1
2.617,62435,35,1,0,1,1
2.618,62435,35,1,0,1,1
2.618,62435,35,1,0,1,1
2.619,344,243,1,0,1,0
2.619,344,243,1,0,1,0
2.62,343,227,0,0,1,0
2.62,343,227,0,0,1,0
2.621,342,109,0,0,1,0
2.621,342,109,0,0,1,0
2.622,342,109,0,0,1,0
2.622,342,109,0,0,1,0
2.623,65530,35,0,0,0,1
2.623,65530,35,0,0,0,1
2.624,65531,35,1,0,0,1
2.624,65531,35,1,0,0,1
2.625,65531,35,1,0,0,1
2.625,65531,35,1,0,0,1
2.626,65531,35,1,0,0,1
2.626,65531,35,1,0,0,1
2.627,65531,35,1,0,0,1
2.627,65531,35,1,0,0,1
2.628,44935,35,1,1,1,1
2.628,44935,35,1,1,1,1
2.629,44935,35,1,1,1,1
2.629,44935,35,1,1,1,1
2.63,44935,35,1,0,1,1
2.63,44935,35,1,0,1,1
2.631,44935,35,1,0,1,1
2.631,44935,35,1,0,1,1
2.632,44935,35,1,0,1,1
2.632,44935,35,1,0,1,1
2.633,44935,35,1,0,1,1
2.633,44935,35,1,0,1,1
2.634,44935,35,1,0,1,1
2.634,44935,35,1,0,1,1
2.635,44935,35,1,0,1,1
2.635,44935,35,1,0,1,1
2.636,44935,35,1,0,1,1
2.636,44935,35,1,0,1,1
2.637,44935,35,1,0,1,1
2.637,44935,35,1,0,1,1
2.638,44935,35,1,0,1,1
2.638,44935,35,1,0,1,1
2.639,44935,35,1,0,1,1
2.639,44935,35,1,0,1,1
2.64,341,175,1,0,1,0
2.64,341,175,1,0,1,0
2.641,340,135,0,0,1,0
2.641,340,135,0,0,1,0
2.642,340,135,0,0,1,0
2.642,340,135,0,0,1,0
2.643,340,135,0,0,1,0
2.643,340,135,0,0,1,0
2.644,340,135,0,0,1,0
2.644,340,135,0,0,1,0
2.645,340,135,0,0,1,0
2.645,340,135,0,0,1,0
2.646,340,135,0,0,1,0
2.646,340,135,0,0,1,0
2.647,339,109,0,0,1,0
2.647,339,109,0,0,1,0
2.648,65530,35,0,0,0,1
2.648,65530,35,0,0,0,1
2.649,65530,35,1,0,0,1
2.649,65530,35,1,0,0,1
2.65,65531,35,1,0,0,1
2.65,65531,35,1,0,0,1
2.651,65531,35,1,0,0,1
2.651,65531,35,1,0,0,1
2.652,65531,35,1,0,0,1
2.652,65531,35,1,0,0,1
2.653,65531,35,1,0,0,1
2.653,65531,35,1,0,0,1
2.654,65531,35,1,0,0,1
2.654,65531,35,1,0,0,1
2.655,65531,35,1,0,0,1
2.655,65531,35,1,0,0,1
2.656,9320,35,1,1,1,1
2.656,9320,35,1,1,1,1
2.657,9320,35,1,0,1,1
2.657,9320,35,1,0,1,1
2.658,338,36,1,0,1,0
2.658,338,36,1,0,1,0
2.659,337,104,0,0,1,0
2.659,337,104,0,0,1,0
2.66,336,109,0,0,1,0
2.66,336,109,0,0,1,0
2.661,65530,35,0,0,0,1
2.661,65530,35,0,0,0,1
2.662,65530,35,1,0,0,1
2.662,65530,35,1,0,0,1
2.663,65530,35,1,0,0,1
2.663,65530,35,1,0,0,1
2.664,65531,35,1,0,0,1
2.664,65531,35,1,0,0,1
2.665,7087,35,1,1,1,1
2.665,7087,35,1,1,1,1
2.666,7087,35,1,1,1,1
2.666,7087,35,1,1,1,1
2.667,7087,35,1,1,1,1
2.667,7087,35,1,1,1,1
2.668,7088,64,1,0,1,1
2.668,7088,64,1,0,1,1
2.669,7089,44,1,0,1,1
2.669,7089,44,1,0,1,1
2.67,7089,44,1,0,1,1
2.67,7089,44,1,0,1,1
2.671,7089,44,1,0,1,1
2.671,7089,44,1,0,1,1
2.672,7089,44,1,0,1,1
2.672,7089,44,1,0,1,1
2.673,7089,44,1,0,1,1
2.673,7089,44,1,0,1,1
2.674,7089,44,1,0,1,1
2.674,7089,44,1,0,1,1
2.675,7090,120,1,0,1,1
2.675,7090,120,1,0,1,1
2.676,7090,120,1,0,1,1
2.676,7090,120,1,0,1,1
2.677,30764,119,1,0,1,1
2.677,30764,119,1,0,1,1
2.678,30764,35,1,0,1,1
2.678,30764,35,1,0,1,1
2.679,30764,35,1,0,1,0
2.679,30764,35,1,0,1,0
2.68,30764,35,0,0,1,0
2.68,30764,35,0,0,1,0
2.681,7090,70,0,1,1,1
2.681,7090,70,0,1,1,1
2.682,7090,70,1,0,1,1
2.682,7090,70,1,0,1,1
2.683,7090,70,1,0,1,1
2.683,7090,70,1,0,1,1
2.684,7090,70,1,0,1,1
2.684,7090,70,1,0,1,1
2.685,335,27,1,0,1,0
2.685,335,27,1,0,1,0
2.686,335,27,0,0,1,0
2.686,335,27,0,0,1,0
2.687,335,27,0,0,1,0
2.687,335,27,0,0,1,0
2.688,334,178,0,0,1,0
2.688,334,178,0,0,1,0
2.689,334,178,0,0,1,0
2.689,334,178,0,0,1,0
2.69,334,178,0,0,1,0
2.69,334,178,0,0,1,0
2.691,334,178,0,0,1,0
2.691,334,178,0,0,1,0
2.692,333,108,0,0,1,0
2.692,333,108,0,0,1,0
2.693,65530,70,0,0,0,1
2.693,65530,70,0,0,0,1
2.694,65530,70,1,0,0,1
2.694,65530,70,1,0,0,1
2.695,65531,70,1,0,0,1
2.695,65531,70,1,0,0,1
2.696,65531,70,1,0,0,1
2.696,65531,70,1,0,0,1
2.697,65531,70,1,0,0,1
2.697,65531,70,1,0,0,1
2.698,64962,70,1,1,1,1
2.698,64962,70,1,1,1,1
2.699,64962,70,1,0,1,1
2.699,64962,70,1,0,1,1
2.7,332,253,1,0,1,0
2.7,332,253,1,0,1,0
2.701,331,194,0,0,1,0
2.701,331,194,0,0,1,0
2.702,331,194,0,0,1,0
2.702,331,194,0,0,1,0
2.703,331,194,0,0,1,0
2.703,331,194,0,0,1,0
2.704,331,194,0,0,1,0
2.704,331,194,0,0,1,0
2.705,330,108,0,0,1,0
2.705,330,108,0,0,1,0
2.706,330,108,0,0,1,0
2.706,330,108,0,0,1,0
2.707,65530,70,0,0,0,1
2.707,65530,70,0,0,0,1
2.708,65531,70,1,0,0,1
2.708,65531,70,1,0,0,1
2.709,50560,70,1,1,1,1
2.709,50560,70,1,1,1,1
2.71,50560,70,1,0,1,1
2.71,50560,70,1,0,1,1
2.711,329,197,1,0,1,0
2.711,329,197,1,0,1,0
2.712,328,128,0,0,1,0
2.712,328,128,0,0,1,0
2.713,328,128,0,0,1,0
2.713,328,128,0,0,1,0
2.714,328,128,0,0,1,0
2.714,328,128,0,0,1,0
2.715,327,108,0,0,1,0
2.715,327,108,0,0,1,0
2.716,65530,70,0,0,0,1
2.716,65530,70,0,0,0,1
2.717,65530,70,1,0,0,1
2.717,65530,70,1,0,0,1
2.718,65531,70,1,0,0,1
2.718,65531,70,1,0,0,1
2.719,13496,70,1,1,1,1
2.719,13496,70,1,1,1,1
2.72,13497,70,1,0,1,1
2.72,13497,70,1,0,1,1
2.721,13497,70,1,0,1,1
2.721,13497,70,1,0,1,1
2.722,13497,70,1,0,1,1
2.722,13497,70,1,0,1,1
2.723,13498,210,1,0,1,1
2.723,13498,210,1,0,1,1
2.724,29906,210,1,0,1,1
2.724,29906,210,1,0,1,1
2.725,29906,78,1,0,1,1
2.725,29906,78,1,0,1,1
2.726,29906,78,1,0,1,1
2.726,29906,78,1,0,1,1
2.727,29906,78,1,0,1,0
2.727,29906,78,1,0,1,0
2.728,29906,78,0,0,1,0
2.728,29906,78,0,0,1,0
2.729,29906,78,0,0,1,0
2.729,29906,78,0,0,1,0
2.73,13499,39,0,1,1,1
2.73,13499,39,0,1,1,1
2.731,13499,39,1,0,1,1
2.731,13499,39,1,0,1,1
2.732,13499,39,1,0,1,1
2.732,13499,39,1,0,1,1
2.733,13499,39,1,0,1,1
2.733,13499,39,1,0,1,1
2.734,326,52,1,0,1,0
2.734,326,52,1,0,1,0
2.735,326,52,0,0,1,0
2.735,326,52,0,0,1,0
2.736,325,187,0,0,1,0
2.736,325,187,0,0,1,0
2.737,325,187,0,0,1,0
2.737,325,187,0,0,1,0
2.738,325,187,0,0,1,0
2.738,325,187,0,0,1,0
2.739,324,108,0,0,1,0
2.739,324,108,0,0,1,0
2.74,324,108,0,0,1,0
2.74,324,108,0,0,1,0
2.741,65530,39,0,0,0,1
2.741,65530,39,0,0,0,1
2.742,65530,39,1,0,0,1
2.742,65530,39,1,0,0,1
2.743,65530,39,1,0,0,1
2.743,65530,39,1,0,0,1
2.744,65531,39,1,0,0,1
2.744,65531,39,1,0,0,1
2.745,65531,39,1,0,0,1
2.745,65531,39,1,0,0,1
2.746,45976,39,1,1,1,1
2.746,45976,39,1,1,1,1
2.747,45976,39,1,1,1,1
2.747,45976,39,1,1,1,1
2.748,45976,39,1,1,1,1
2.748,45976,39,1,1,1,1
2.749,45976,39,1,1,1,1
2.749,45976,39,1,1,1,1
2.75,45976,39,1,1,1,1
2.75,45976,39,1,1,1,1
2.751,45976,39,1,0,1,1
2.751,45976,39,1,0,1,1
2.752,45976,39,1,0,1,1
2.752,45976,39,1,0,1,1
2.753,323,179,1,0,1,0
2.753,323,179,1,0,1,0
2.754,323,179,0,0,1,0
2.754,323,179,0,0,1,0
2.755,323,179,0,0,1,0
2.755,323,179,0,0,1,0
2.756,322,152,0,0,1,0
2.756,322,152,0,0,1,0
2.757,322,152,0,0,1,0
2.757,322,152,0,0,1,0
2.758,321,108,0,0,1,0
2.758,321,108,0,0,1,0
2.759,65530,39,0,0,0,1
2.759,65530,39,0,0,0,1
2.76,65530,39,1,0,0,1
2.76,65530,39,1,0,0,1
2.761,65531,39,1,0,0,1
2.761,65531,39,1,0,0,1
2.762,60284,39,1,1,1,1
2.762,60284,39,1,1,1,1
2.763,60285,64,1,0,1,1
2.763,60285,64,1,0,1,1
2.764,60286,30,1,0,1,1
2.764,60286,30,1,0,1,1
2.765,60286,30,1,0,1,1
2.765,60286,30,1,0,1,1
2.766,30,64,1,0,1,1
2.766,30,64,1,0,1,1
2.767,30,64,1,0,1,1
2.767,30,64,1,0,1,1
2.768,30,64,1,0,1,1
2.768,30,64,1,0,1,1
2.769,30,64,1,0,1,1
2.769,30,64,1,0,1,1
2.77,30,184,1,0,1,1
2.77,30,184,1,0,1,1
2.771,30,184,1,0,1,1
2.771,30,184,1,0,1,1
2.772,30,184,1,0,1,1
2.772,30,184,1,0,1,1
2.773,30,184,1,0,1,1
2.773,30,184,1,0,1,1
2.774,30,184,1,0,1,0
2.774,30,184,1,0,1,0
2.775,30,184,0,0,1,0
2.775,30,184,0,0,1,0
2.776,60286,220,0,1,1,1
2.776,60286,220,0,1,1,1
2.777,60286,220,1,0,1,1
2.777,60286,220,1,0,1,1
2.778,60286,220,1,0,1,1
2.778,60286,220,1,0,1,1
2.779,320,235,1,0,1,0
2.779,320,235,1,0,1,0
2.78,319,126,0,0,1,0
2.78,319,126,0,0,1,0
2.781,319,126,0,0,1,0
2.781,319,126,0,0,1,0
2.782,319,126,0,0,1,0
2.782,319,126,0,0,1,0
2.783,319,126,0,0,1,0
2.783,319,126,0,0,1,0
2.784,318,237,0,0,1,0
2.784,318,237,0,0,1,0
2.785,318,237,0,0,1,0
2.785,318,237,0,0,1,0
2.786,65530,220,0,0,0,1
2.786,65530,220,0,0,0,1
2.787,65530,220,1,0,0,1
2.787,65530,220,1,0,0,1
2.788,65530,220,1,0,0,1
2.788,65530,220,1,0,0,1
2.789,65531,220,1,0,0,1
2.789,65531,220,1,0,0,1
2.79,65531,220,1,0,0,1
2.79,65531,220,1,0,0,1
2.791,65531,220,1,0,0,1
2.791,65531,220,1,0,0,1
2.792,5293,220,1,1,1,1
2.792,5293,220,1,1,1,1
2.793,5293,220,1,1,1,1
2.793,5293,220,1,1,1,1
2.794,5293,220,1,1,1,1
2.794,5293,220,1,1,1,1
2.795,5293,220,1,0,1,1
2.795,5293,220,1,0,1,1
2.796,317,20,1,0,1,0
2.796,317,20,1,0,1,0
2.797,316,173,0,0,1,0
2.797,316,173,0,0,1,0
2.798,315,237,0,0,1,0
2.798,315,237,0,0,1,0
2.799,315,237,0,0,1,0
2.799,315,237,0,0,1,0
2.8,315,237,0,0,1,0
2.8,315,237,0,0,1,0
2.801,65530,220,0,0,0,1
2.801,65530,220,0,0,0,1
2.802,65531,220,1,0,0,1
2.802,65531,220,1,0,0,1
2.803,27574,220,1,1,1,1
2.803,27574,220,1,1,1,1
2.804,27574,220,1,0,1,1
2.804,27574,220,1,0,1,1
2.805,27574,220,1,0,1,1
2.805,27574,220,1,0,1,1
2.806,314,107,1,0,1,0
2.806,314,107,1,0,1,0
2.807,314,107,0,0,1,0
2.807,314,107,0,0,1,0
2.808,314,107,0,0,1,0
2.808,314,107,0,0,1,0
2.809,314,107,0,0,1,0
2.809,314,107,0,0,1,0
2.81,313,182,0,0,1,0
2.81,313,182,0,0,1,0
2.811,313,182,0,0,1,0
2.811,313,182,0,0,1,0
2.812,313,182,0,0,1,0
2.812,313,182,0,0,1,0
2.813,312,237,0,0,1,0
2.813,312,237,0,0,1,0
2.814,312,237,0,0,1,0
2.814,312,237,0,0,1,0
2.815,65530,220,0,0,0,1
2.815,65530,220,0,0,0,1
2.816,65530,220,1,0,0,1
2.816,65530,220,1,0,0,1
2.817,65530,220,1,0,0,1
2.817,65530,220,1,0,0,1
2.818,65531,220,1,0,0,1
2.818,65531,220,1,0,0,1
2.819,6084,220,1,1,1,1
2.819,6084,220,1,1,1,1
2.82,6085,35,1,0,1,1
2.82,6085,35,1,0,1,1
2.821,6085,34,1,1,1,1
2.821,6085,34,1,1,1,1
2.822,6086,35,1,0,1,1
2.822,6086,35,1,0,1,1
2.823,6086,35,1,0,1,1
2.823,6086,35,1,0,1,1
2.824,6086,35,1,0,1,1
2.824,6086,35,1,0,1,1
2.825,6086,35,1,0,1,1
2.825,6086,35,1,0,1,1
2.826,6086,35,1,0,1,1
2.826,6086,35,1,0,1,1
2.827,6086,35,1,0,1,1
2.827,6086,35,1,0,1,1
2.828,6086,35,1,0,1,1
2.828,6086,35,1,0,1,1
2.829,6086,35,1,0,1,1
2.829,6086,35,1,0,1,1
2.83,6086,35,1,0,1,1
2.83,6086,35,1,0,1,1
2.831,6086,35,1,0,1,1
2.831,6086,35,1,0,1,1
2.832,6086,35,1,0,1,1
2.832,6086,35,1,0,1,1
2.833,6086,35,1,0,1,1
2.833,6086,35,1,0,1,1
2.834,6086,35,1,0,1,1
2.834,6086,35,1,0,1,1
2.835,6086,35,1,0,1,1
2.835,6086,35,1,0,1,1
2.836,6086,35,1,0,1,1
2.836,6086,35,1,0,1,1
2.837,6086,35,1,0,1,1
2.837,6086,35,1,0,1,1
2.838,6086,35,1,1,1,1
2.838,6086,35,1,1,1,1
2.839,6086,35,1,1,1,1
2.839,6086,35,1,1,1,1
2.84,6086,35,1,1,1,1
2.84,6086,35,1,1,1,1
2.841,6086,35,1,1,1,1
2.841,6086,35,1,1,1,1
2.842,6086,35,1,1,1,1
2.842,6086,35,1,1,1,1
2.843,6086,35,1,1,1,1
2.843,6086,35,1,1,1,1
2.844,6086,35,1,1,1,1
2.844,6086,35,1,1,1,1
2.845,6086,35,1,1,1,1
2.845,6086,35,1,1,1,1
2.846,6086,35,1,1,1,1
2.846,6086,35,1,1,1,1
2.847,6086,35,1,1,1,1
2.847,6086,35,1,1,1,1
2.848,6086,35,1,1,1,1
2.848,6086,35,1,1,1,1
2.849,6086,35,1,0,1,1
2.849,6086,35,1,0,1,1
2.85,6086,35,1,0,1,1
2.85,6086,35,1,0,1,1
2.851,6086,35,1,0,1,1
2.851,6086,35,1,0,1,1
2.852,6086,35,1,0,1,1
2.852,6086,35,1,0,1,1
2.853,311,23,1,0,1,0
2.853,311,23,1,0,1,0
2.854,311,23,0,0,1,0
2.854,311,23,0,0,1,0
2.855,310,198,0,0,1,0
2.855,310,198,0,0,1,0
2.856,310,198,0,0,1,0
2.856,310,198,0,0,1,0
2.857,310,198,0,0,1,0
2.857,310,198,0,0,1,0
2.858,309,109,0,0,1,0
2.858,309,109,0,0,1,0
2.859,309,109,0,0,1,0
2.859,309,109,0,0,1,0
2.86,309,109,0,0,1,0
2.86,309,109,0,0,1,0
2.861,309,109,0,0,1,0
2.861,309,109,0,0,1,0
2.862,309,109,0,0,1,0
2.862,309,109,0,0,1,0
2.863,309,109,0,0,1,0
2.863,309,109,0,0,1,0
2.864,65530,35,0,0,0,1
2.864,65530,35,0,0,0,1
2.865,65530,35,1,0,0,1
2.865,65530,35,1,0,0,1
2.866,65531,35,1,0,0,1
2.866,65531,35,1,0,0,1
2.867,30570,35,1,1,1,1
2.867,30570,35,1,1,1,1
2.868,30571,35,1,0,1,1
2.868,30571,35,1,0,1,1
2.869,14,35,1,0,1,1
2.869,14,35,1,0,1,1
2.87,30572,108,1,0,1,1
2.87,30572,108,1,0,1,1
2.871,30572,108,1,0,1,1
2.871,30572,108,1,0,1,1
2.872,30572,108,1,0,1,1
2.872,30572,108,1,0,1,1
2.873,30572,108,1,0,1,1
2.873,30572,108,1,0,1,1
2.874,30573,119,1,0,1,1
2.874,30573,119,1,0,1,1
2.875,30560,119,1,0,1,1
2.875,30560,119,1,0,1,1
2.876,30560,118,1,1,1,1
2.876,30560,118,1,1,1,1
2.877,30560,118,1,1,1,1
2.877,30560,118,1,1,1,1
2.878,30560,118,1,1,1,1
2.878,30560,118,1,1,1,1
2.879,30560,118,1,1,1,1
2.879,30560,118,1,1,1,1
2.88,30560,118,1,1,1,1
2.88,30560,118,1,1,1,1
2.881,30560,118,1,1,1,1
2.881,30560,118,1,1,1,1
2.882,30560,119,1,0,1,1
2.882,30560,119,1,0,1,1
2.883,308,119,1,0,1,0
2.883,308,119,1,0,1,0
2.884,308,119,0,0,1,0
2.884,308,119,0,0,1,0
2.885,308,119,0,0,1,0
2.885,308,119,0,0,1,0
2.886,307,96,0,0,1,0
2.886,307,96,0,0,1,0
2.887,306,109,0,0,1,0
2.887,306,109,0,0,1,0
2.888,65530,119,0,0,0,1
2.888,65530,119,0,0,0,1
2.889,65531,119,1,0,0,1
2.889,65531,119,1,0,0,1
2.89,61121,119,1,1,1,1
2.89,61121,119,1,1,1,1
2.891,61121,119,1,1,1,1
2.891,61121,119,1,1,1,1
2.892,61121,119,1,1,1,1
2.892,61121,119,1,1,1,1
2.893,61121,119,1,0,1,1
2.893,61121,119,1,0,1,1
2.894,305,238,1,0,1,0
2.894,305,238,1,0,1,0
2.895,305,238,0,0,1,0
2.895,305,238,0,0,1,0
2.896,304,193,0,0,1,0
2.896,304,193,0,0,1,0
2.897,304,193,0,0,1,0
2.897,304,193,0,0,1,0
2.898,303,109,0,0,1,0
2.898,303,109,0,0,1,0
2.899,65530,119,0,0,0,1
2.899,65530,119,0,0,0,1
2.9,65530,119,1,0,0,1
2.9,65530,119,1,0,0,1
2.901,65530,119,1,0,0,1
2.901,65530,119,1,0,0,1
2.902,65530,119,1,0,0,1
2.902,65530,119,1,0,0,1
2.903,65531,119,1,0,0,1
2.903,65531,119,1,0,0,1
2.904,65531,119,1,0,0,1
2.904,65531,119,1,0,0,1
2.905,23558,119,1,1,1,1
2.905,23558,119,1,1,1,1
2.906,23559,119,1,0,1,1
2.906,23559,119,1,0,1,1
2.907,98,59,1,0,1,0
2.907,98,59,1,0,1,0
2.908,98,59,0,0,1,0
2.908,98,59,0,0,1,0
2.909,98,59,0,0,1,0
2.909,98,59,0,0,1,0
2.91,23560,255,0,1,1,1
2.91,23560,255,0,1,1,1
2.911,23560,255,1,1,1,1
2.911,23560,255,1,1,1,1
2.912,23560,255,1,1,1,1
2.912,23560,255,1,1,1,1
2.913,23560,59,1,0,1,1
2.913,23560,59,1,0,1,1
2.914,23560,59,1,0,1,1
2.914,23560,59,1,0,1,1
2.915,23560,59,1,0,1,1
2.915,23560,59,1,0,1,1
2.916,302,92,1,0,1,0
2.916,302,92,1,0,1,0
2.917,301,8,0,0,1,0
2.917,301,8,0,0,1,0
2.918,300,109,0,0,1,0
2.918,300,109,0,0,1,0
2.919,65530,59,0,0,0,1
2.919,65530,59,0,0,0,1
2.92,65531,59,1,0,0,1
2.92,65531,59,1,0,0,1
2.921,49128,59,1,1,1,1
2.921,49128,59,1,1,1,1
2.922,49128,59,1,0,1,1
2.922,49128,59,1,0,1,1
2.923,299,191,1,0,1,0
2.923,299,191,1,0,1,0
2.924,299,191,0,0,1,0
2.924,299,191,0,0,1,0
2.925,299,191,0,0,1,0
2.925,299,191,0,0,1,0
2.926,299,191,0,0,1,0
2.926,299,191,0,0,1,0
2.927,298,232,0,0,1,0
2.927,298,232,0,0,1,0
2.928,298,232,0,0,1,0
2.928,298,232,0,0,1,0
2.929,297,109,0,0,1,0
2.929,297,109,0,0,1,0
2.93,65530,59,0,0,0,1
2.93,65530,59,0,0,0,1
2.931,65530,59,1,0,0,1
2.931,65530,59,1,0,0,1
2.932,65530,59,1,0,0,1
2.932,65530,59,1,0,0,1
2.933,65531,59,1,0,0,1
2.933,65531,59,1,0,0,1
2.934,65531,59,1,0,0,1
2.934,65531,59,1,0,0,1
2.935,65531,59,1,0,0,1
2.935,65531,59,1,0,0,1
2.936,65531,59,1,0,0,1
2.936,65531,59,1,0,0,1
2.937,55252,59,1,1,1,1
2.937,55252,59,1,1,1,1
2.938,55252,59,1,1,1,1
2.938,55252,59,1,1,1,1
2.939,55252,59,1,1,1,1
2.939,55252,59,1,1,1,1
2.94,55252,59,1,0,1,1
2.94,55252,59,1,0,1,1
2.941,296,215,1,0,1,0
2.941,296,215,1,0,1,0
2.942,295,212,0,0,1,0
2.942,295,212,0,0,1,0
2.943,294,109,0,0,1,0
2.943,294,109,0,0,1,0
2.944,294,109,0,0,1,0
2.944,294,109,0,0,1,0
2.945,294,109,0,0,1,0
2.945,294,109,0,0,1,0
2.946,65530,59,0,0,0,1
2.946,65530,59,0,0,0,1
2.947,65530,59,1,0,0,1
2.947,65530,59,1,0,0,1
2.948,65530,59,1,0,0,1
2.948,65530,59,1,0,0,1
2.949,65531,59,1,0,0,1
2.949,65531,59,1,0,0,1
2.95,688,59,1,1,1,1
2.95,688,59,1,1,1,1
2.951,689,34,1,0,1,1
2.951,689,34,1,0,1,1
2.952,690,124,1,0,1,1
2.952,690,124,1,0,1,1
2.953,690,124,1,0,1,1
2.953,690,124,1,0,1,1
2.954,124,34,1,0,1,1
2.954,124,34,1,0,1,1
2.955,124,34,1,0,1,1
2.955,124,34,1,0,1,1
2.956,690,241,1,1,1,1
2.956,690,241,1,1,1,1
2.957,691,241,1,0,1,1
2.957,691,241,1,0,1,1
2.958,691,241,1,0,1,1
2.958,691,241,1,0,1,1
2.959,691,242,1,1,1,1
2.959,691,242,1,1,1,1
2.96,691,241,1,0,1,1
2.96,691,241,1,0,1,1
2.961,691,241,1,0,1,1
2.961,691,241,1,0,1,1
2.962,293,2,1,0,1,0
2.962,293,2,1,0,1,0
2.963,293,2,0,0,1,0
2.963,293,2,0,0,1,0
2.964,292,179,0,0,1,0
2.964,292,179,0,0,1,0
2.965,292,179,0,0,1,0
2.965,292,179,0,0,1,0
2.966,292,179,0,0,1,0
2.966,292,179,0,0,1,0
2.967,291,237,0,0,1,0
2.967,291,237,0,0,1,0
2.968,291,237,0,0,1,0
2.968,291,237,0,0,1,0
2.969,65530,241,0,0,0,1
2.969,65530,241,0,0,0,1
2.97,65530,241,1,0,0,1
2.97,65530,241,1,0,0,1
2.971,65531,241,1,0,0,1
2.971,65531,241,1,0,0,1
2.972,27959,241,1,1,1,1
2.972,27959,241,1,1,1,1
2.973,27959,241,1,1,1,1
2.973,27959,241,1,1,1,1
2.974,27959,241,1,0,1,1
2.974,27959,241,1,0,1,1
2.975,290,109,1,0,1,0
2.975,290,109,1,0,1,0
2.976,289,55,0,0,1,0
2.976,289,55,0,0,1,0
2.977,288,237,0,0,1,0
2.977,288,237,0,0,1,0
2.978,65530,241,0,0,0,1
2.978,65530,241,0,0,0,1
2.979,65530,241,1,0,0,1
2.979,65530,241,1,0,0,1
2.98,65530,241,1,0,0,1
2.98,65530,241,1,0,0,1
2.981,65531,241,1,0,0,1
2.981,65531,241,1,0,0,1
2.982,65531,241,1,0,0,1
2.982,65531,241,1,0,0,1
2.983,60617,241,1,1,1,1
2.983,60617,241,1,1,1,1
2.984,60618,241,1,0,1,1
2.984,60618,241,1,0,1,1
2.985,95,241,1,0,1,1
2.985,95,241,1,0,1,1
2.986,95,241,1,0,1,1
2.986,95,241,1,0,1,1
2.987,95,244,1,0,1,1
2.987,95,244,1,0,1,1
2.988,95,180,1,0,1,0
2.988,95,180,1,0,1,0
2.989,60619,244,0,1,1,1
2.989,60619,244,0,1,1,1
2.99,60619,244,1,1,1,1
2.99,60619,244,1,1,1,1
2.991,60619,244,1,1,1,1
2.991,60619,244,1,1,1,1
2.992,60619,244,1,1,1,1
2.992,60619,244,1,1,1,1
2.993,60619,244,1,1,1,1
2.993,60619,244,1,1,1,1
2.994,60619,244,1,0,1,1
2.994,60619,244,1,0,1,1
2.995,60619,244,1,0,1,1
2.995,60619,244,1,0,1,1
2.996,60619,244,1,0,1,1
2.996,60619,244,1,0,1,1
2.997,60619,244,1,0,1,1
2.997,60619,244,1,0,1,1
2.998,60619,244,1,0,1,1
2.998,60619,244,1,0,1,1
2.999,60619,244,1,0,1,1
2.999,60619,244,1,0,1,1
