"time","prdata","stx","dtrn","rtsn","out1n","out2n","txrdyn","rxrdyn","irq","b_clk"
0.289,1,0,1,0,0,0,1,0,1,0
0.29,1,0,1,0,0,0,1,0,1,0
0.29,1,0,1,0,0,0,1,0,1,0
0.291,1,0,1,0,0,0,1,0,1,0
0.291,1,0,1,0,0,0,1,0,1,0
0.292,1,0,1,0,0,0,1,0,1,0
0.292,1,0,1,0,0,0,1,0,1,0
0.293,0,0,1,0,0,0,1,0,1,0
0.293,0,0,1,0,0,0,1,0,1,0
0.294,0,0,1,0,0,0,1,0,1,0
0.294,0,0,1,0,0,0,1,0,1,0
0.295,0,0,1,0,0,0,1,0,1,0
0.295,0,0,1,0,0,0,1,0,1,0
0.296,0,0,1,0,0,0,1,0,1,0
0.296,0,0,1,0,0,0,1,0,1,0
0.297,0,0,1,0,0,0,1,0,1,0
0.297,0,0,1,0,0,0,1,0,1,0
0.298,0,0,1,0,0,0,1,0,1,0
0.298,0,0,1,0,0,0,1,0,1,0
0.299,0,0,1,0,0,0,1,0,1,0
0.299,0,0,1,0,0,0,1,0,1,0
0.3,0,0,1,0,0,0,1,0,1,0
0.3,0,0,1,0,0,0,1,0,1,0
0.301,81,0,1,0,0,0,1,0,1,0
0.301,81,0,1,0,0,0,1,0,1,0
0.302,81,0,1,0,0,0,1,0,1,0
0.302,81,0,1,0,0,0,1,0,1,0
0.303,81,0,1,0,0,0,1,0,1,0
0.303,81,0,1,0,0,0,1,0,1,0
0.304,81,0,1,0,0,0,1,0,1,0
0.304,81,0,1,0,0,0,1,0,1,0
0.305,81,0,1,0,0,0,1,0,1,0
0.305,81,0,1,0,0,0,1,0,1,0
0.306,81,0,1,0,0,0,1,0,1,0
0.306,81,0,1,0,0,0,1,0,1,0
0.307,196,0,1,0,0,0,1,0,1,0
0.307,196,0,1,0,0,0,1,0,1,0
0.308,196,0,1,0,0,0,1,0,1,0
0.308,196,0,1,0,0,0,1,0,1,0
0.309,196,0,1,0,0,0,1,0,1,0
0.309,196,0,1,0,0,0,1,0,1,0
0.31,0,0,1,0,0,0,1,0,1,0
0.31,0,0,1,0,0,0,1,0,1,0
0.311,0,0,1,0,0,0,1,0,1,0
0.311,0,0,1,0,0,0,1,0,1,0
0.312,0,0,1,0,0,0,1,0,1,0
0.312,0,0,1,0,0,0,1,0,1,0
0.313,0,0,1,0,0,0,1,0,1,0
0.313,0,0,1,0,0,0,1,0,1,0
0.314,0,0,1,0,0,0,1,0,1,0
0.314,0,0,1,0,0,0,1,0,1,0
0.315,0,0,1,0,0,0,1,0,1,0
0.315,0,0,1,0,0,0,1,0,1,0
0.316,0,0,1,0,0,0,1,0,1,0
0.316,0,0,1,0,0,0,1,0,1,0
0.317,0,0,1,0,0,0,1,0,1,0
0.317,0,0,1,0,0,0,1,0,1,0
0.318,0,0,1,0,0,0,1,0,1,0
0.318,0,0,1,0,0,0,1,0,1,0
0.319,0,0,1,0,0,0,1,0,1,0
0.319,0,0,1,0,0,0,1,0,1,0
0.32,0,0,1,0,0,0,1,0,1,0
0.32,0,0,1,0,0,0,1,0,1,0
0.321,1,0,1,0,0,0,1,0,1,0
0.321,1,0,1,0,0,0,1,0,1,0
0.322,1,0,1,0,0,0,1,0,1,0
0.322,1,0,1,0,0,0,1,0,1,0
0.323,1,0,1,0,0,0,1,0,1,0
0.323,1,0,1,0,0,0,1,0,1,0
0.324,1,0,1,0,0,0,1,0,1,0
0.324,1,0,1,0,0,0,1,0,1,0
0.325,1,0,1,0,0,0,1,0,1,0
0.325,1,0,1,0,0,0,1,0,1,0
0.326,1,0,1,0,0,0,1,0,1,0
0.326,1,0,1,0,0,0,1,0,1,0
0.327,1,0,1,0,0,0,1,0,1,0
0.327,1,0,1,0,0,0,1,0,1,0
0.328,1,0,1,0,0,0,1,0,1,0
0.328,1,0,1,0,0,0,1,0,1,0
0.329,1,0,1,0,0,0,1,0,1,0
0.329,1,0,1,0,0,0,1,0,1,0
0.33,175,0,1,0,0,0,1,0,1,0
0.33,175,0,1,0,0,0,1,0,1,0
0.331,175,0,1,0,0,0,1,0,1,0
0.331,175,0,1,0,0,0,1,0,1,0
0.332,14,0,0,0,1,1,1,0,1,0
0.332,14,0,0,0,1,1,1,0,1,0
0.333,14,0,0,0,1,1,1,0,1,0
0.333,14,0,0,0,1,1,1,0,1,0
0.334,0,0,0,0,1,1,1,0,1,0
0.334,0,0,0,0,1,1,1,0,1,0
0.335,0,0,0,0,1,1,1,0,1,0
0.335,0,0,0,0,1,1,1,0,1,0
0.336,0,0,0,0,1,1,1,0,1,0
0.336,0,0,0,0,1,1,1,0,1,0
0.337,0,0,0,0,1,1,1,0,1,0
0.337,0,0,0,0,1,1,1,0,1,0
0.338,0,0,0,0,1,1,1,0,1,0
0.338,0,0,0,0,1,1,1,0,1,0
0.339,0,0,0,0,1,1,1,0,1,0
0.339,0,0,0,0,1,1,1,0,1,0
0.34,0,0,0,0,1,1,1,0,1,0
0.34,0,0,0,0,1,1,1,0,1,0
0.341,196,0,0,0,1,1,1,0,1,0
0.341,196,0,0,0,1,1,1,0,1,0
0.342,196,0,0,0,1,1,1,0,1,0
0.342,196,0,0,0,1,1,1,0,1,0
0.343,196,0,0,0,1,1,1,0,1,0
0.343,196,0,0,0,1,1,1,0,1,0
0.344,15,0,0,0,1,1,1,0,1,0
0.344,15,0,0,0,1,1,1,0,1,0
0.345,15,0,0,0,1,1,1,0,1,0
0.345,15,0,0,0,1,1,1,0,1,0
0.346,15,0,0,0,1,1,1,0,1,0
0.346,15,0,0,0,1,1,1,0,1,0
0.347,15,0,0,0,1,1,1,0,1,0
0.347,15,0,0,0,1,1,1,0,1,0
0.348,15,0,0,0,1,1,1,0,1,0
0.348,15,0,0,0,1,1,1,0,1,0
0.349,15,0,0,0,1,1,1,0,1,0
0.349,15,0,0,0,1,1,1,0,1,0
0.35,15,0,0,0,1,1,1,0,1,0
0.35,15,0,0,0,1,1,1,0,1,0
0.351,3,0,1,1,1,0,1,0,1,0
0.351,3,0,1,1,1,0,1,0,1,0
0.352,3,0,1,1,1,0,1,0,1,0
0.352,3,0,1,1,1,0,1,0,1,0
0.353,3,0,1,1,1,0,1,0,1,0
0.353,3,0,1,1,1,0,1,0,1,0
0.354,3,0,1,1,1,0,1,0,1,0
0.354,3,0,1,1,1,0,1,0,1,0
0.355,3,0,1,1,1,0,1,0,1,0
0.355,3,0,1,1,1,0,1,0,1,0
0.356,3,0,1,1,1,0,1,0,1,0
0.356,3,0,1,1,1,0,1,0,1,0
0.357,3,0,1,1,1,0,1,0,1,0
0.357,3,0,1,1,1,0,1,0,1,0
0.358,3,0,1,1,1,0,1,0,1,0
0.358,3,0,1,1,1,0,1,0,1,0
0.359,196,0,1,1,1,0,1,0,1,0
0.359,196,0,1,1,1,0,1,0,1,0
0.36,196,0,1,1,1,0,1,0,1,0
0.36,196,0,1,1,1,0,1,0,1,0
0.361,196,0,1,1,1,0,1,0,1,0
0.361,196,0,1,1,1,0,1,0,1,0
0.362,196,0,1,1,1,0,1,0,1,0
0.362,196,0,1,1,1,0,1,0,1,0
0.363,196,0,1,1,1,0,1,0,1,0
0.363,196,0,1,1,1,0,1,0,1,0
0.364,196,0,1,1,1,0,1,0,1,0
0.364,196,0,1,1,1,0,1,0,1,0
0.365,196,0,1,1,1,0,1,0,1,0
0.365,196,0,1,1,1,0,1,0,1,0
0.366,196,0,1,1,1,0,1,0,1,0
0.366,196,0,1,1,1,0,1,0,1,0
0.367,196,0,1,1,1,0,1,0,1,0
0.367,196,0,1,1,1,0,1,0,1,0
0.368,196,0,1,1,1,0,1,0,1,0
0.368,196,0,1,1,1,0,1,0,1,0
0.369,196,0,1,1,1,0,1,0,1,0
0.369,196,0,1,1,1,0,1,0,1,0
0.37,196,0,1,1,1,0,1,0,1,0
0.37,196,0,1,1,1,0,1,0,1,0
0.371,196,0,1,1,1,0,1,0,1,0
0.371,196,0,1,1,1,0,1,0,1,0
0.372,196,0,1,1,1,0,1,0,1,0
0.372,196,0,1,1,1,0,1,0,1,0
0.373,196,0,1,1,1,0,1,0,1,0
0.373,196,0,1,1,1,0,1,0,1,0
0.374,196,0,1,1,1,0,1,0,1,0
0.374,196,0,1,1,1,0,1,0,1,0
0.375,196,0,1,1,1,0,1,0,1,0
0.375,196,0,1,1,1,0,1,0,1,0
0.376,59,0,1,1,1,0,1,0,1,0
0.376,59,0,1,1,1,0,1,0,1,0
0.377,59,0,1,1,1,0,1,0,1,0
0.377,59,0,1,1,1,0,1,0,1,0
0.378,59,0,1,1,1,0,1,0,1,0
0.378,59,0,1,1,1,0,1,0,1,0
0.379,59,0,1,1,1,0,1,0,1,0
0.379,59,0,1,1,1,0,1,0,1,0
0.38,81,0,1,1,1,0,1,0,1,0
0.38,81,0,1,1,1,0,1,0,1,0
0.381,81,1,1,1,1,0,1,0,1,0
0.381,81,1,1,1,1,0,1,0,1,0
0.382,81,1,1,1,1,0,1,0,1,0
0.382,81,1,1,1,1,0,1,0,1,0
0.383,81,1,1,1,1,0,1,0,1,0
0.383,81,1,1,1,1,0,1,0,1,0
0.384,196,1,1,1,1,0,1,0,1,0
0.384,196,1,1,1,1,0,1,0,1,0
0.385,196,1,1,1,1,0,1,0,1,0
0.385,196,1,1,1,1,0,1,0,1,0
0.386,196,1,1,1,1,0,1,0,1,0
0.386,196,1,1,1,1,0,1,0,1,0
0.387,196,1,1,1,1,0,1,0,1,0
0.387,196,1,1,1,1,0,1,0,1,0
0.388,196,1,1,1,1,0,1,0,1,0
0.388,196,1,1,1,1,0,1,0,1,0
0.389,196,1,1,1,1,0,1,0,1,0
0.389,196,1,1,1,1,0,1,0,1,0
0.39,196,1,1,1,1,0,1,0,1,0
0.39,196,1,1,1,1,0,1,0,1,0
0.391,196,1,1,1,1,0,1,0,1,0
0.391,196,1,1,1,1,0,1,0,1,0
0.392,196,1,1,1,1,0,1,0,1,0
0.392,196,1,1,1,1,0,1,0,1,0
0.393,196,1,1,1,1,0,1,0,1,0
0.393,196,1,1,1,1,0,1,0,1,0
0.394,196,1,1,1,1,0,1,0,1,0
0.394,196,1,1,1,1,0,1,0,1,0
0.395,166,1,1,1,1,0,1,0,1,0
0.395,166,1,1,1,1,0,1,0,1,0
0.396,166,1,1,1,1,0,1,0,1,0
0.396,166,1,1,1,1,0,1,0,1,0
0.397,166,1,1,1,1,0,1,0,1,0
0.397,166,1,1,1,1,0,1,0,1,0
0.398,166,1,1,1,1,0,1,0,1,0
0.398,166,1,1,1,1,0,1,0,1,0
0.399,166,1,1,1,1,0,1,0,1,0
0.399,166,1,1,1,1,0,1,0,1,0
0.4,166,1,1,1,1,0,1,0,1,0
0.4,166,1,1,1,1,0,1,0,1,0
0.401,166,1,1,1,1,0,1,0,1,0
0.401,166,1,1,1,1,0,1,0,1,0
0.402,196,1,1,1,1,0,1,0,1,0
0.402,196,1,1,1,1,0,1,0,1,0
0.403,196,1,1,1,1,0,1,0,1,0
0.403,196,1,1,1,1,0,1,0,1,0
0.404,196,1,1,1,1,0,1,0,1,0
0.404,196,1,1,1,1,0,1,0,1,0
0.405,196,1,1,1,1,0,1,0,1,0
0.405,196,1,1,1,1,0,1,0,1,0
0.406,196,1,1,1,1,0,1,0,1,0
0.406,196,1,1,1,1,0,1,0,1,0
0.407,81,1,1,1,1,0,1,0,1,0
0.407,81,1,1,1,1,0,1,0,1,0
0.408,81,1,1,1,1,0,1,0,1,0
0.408,81,1,1,1,1,0,1,0,1,0
0.409,81,1,1,1,1,0,1,0,1,0
0.409,81,1,1,1,1,0,1,0,1,0
0.41,1,1,1,1,1,0,1,0,1,0
0.41,1,1,1,1,1,0,1,0,1,0
0.411,1,1,1,1,1,0,1,0,1,0
0.411,1,1,1,1,1,0,1,0,1,0
0.412,1,1,1,1,1,0,1,0,1,0
0.412,1,1,1,1,1,0,1,0,1,0
0.413,1,1,1,1,1,0,1,0,1,0
0.413,1,1,1,1,1,0,1,0,1,0
0.414,1,1,1,1,1,0,1,0,1,0
0.414,1,1,1,1,1,0,1,0,1,0
0.415,1,1,1,1,1,0,1,0,1,0
0.415,1,1,1,1,1,0,1,0,1,0
0.416,1,1,1,1,1,0,1,0,1,0
0.416,1,1,1,1,1,0,1,0,1,0
0.417,1,1,1,1,1,0,1,0,1,0
0.417,1,1,1,1,1,0,1,0,1,0
0.418,1,1,1,1,1,0,1,0,1,0
0.418,1,1,1,1,1,0,1,0,1,0
0.419,1,1,1,1,1,0,1,0,1,0
0.419,1,1,1,1,1,0,1,0,1,0
0.42,1,1,1,1,1,0,1,0,1,0
0.42,1,1,1,1,1,0,1,0,1,0
0.421,1,1,1,1,1,0,1,0,1,0
0.421,1,1,1,1,1,0,1,0,1,0
0.422,1,1,1,1,1,0,1,0,1,0
0.422,1,1,1,1,1,0,1,0,1,0
0.423,1,1,1,1,1,0,1,0,1,0
0.423,1,1,1,1,1,0,1,0,1,0
0.424,1,1,1,1,1,0,1,0,1,0
0.424,1,1,1,1,1,0,1,0,1,0
0.425,8,1,0,1,0,0,1,0,1,0
0.425,8,1,0,1,0,0,1,0,1,0
0.426,8,1,0,1,0,0,1,0,1,0
0.426,8,1,0,1,0,0,1,0,1,0
0.427,0,1,0,1,0,0,1,0,1,0
0.427,0,1,0,1,0,0,1,0,1,0
0.428,0,1,0,1,0,0,1,0,1,0
0.428,0,1,0,1,0,0,1,0,1,0
0.429,0,1,0,1,0,0,1,0,1,0
0.429,0,1,0,1,0,0,1,0,1,0
0.43,0,1,0,1,0,0,1,0,1,0
0.43,0,1,0,1,0,0,1,0,1,0
0.431,0,1,0,1,0,0,1,0,1,1
0.431,0,1,0,1,0,0,1,0,1,1
0.432,0,1,0,1,0,0,1,0,1,1
0.432,0,1,0,1,0,0,1,0,1,1
0.433,0,1,0,1,0,0,1,0,1,1
0.433,0,1,0,1,0,0,1,0,1,1
0.434,0,1,0,1,0,0,1,0,1,1
0.434,0,1,0,1,0,0,1,0,1,1
0.435,0,1,0,1,0,0,1,0,1,1
0.435,0,1,0,1,0,0,1,0,1,1
0.436,13,1,1,1,1,1,1,0,1,1
0.436,13,1,1,1,1,1,1,0,1,1
0.437,13,1,1,1,1,1,1,0,1,1
0.437,13,1,1,1,1,1,1,0,1,1
0.438,13,1,1,1,1,1,1,0,1,1
0.438,13,1,1,1,1,1,1,0,1,1
0.439,13,1,1,1,1,1,1,0,1,1
0.439,13,1,1,1,1,1,1,0,1,1
0.44,13,1,1,1,1,1,1,0,1,1
0.44,13,1,1,1,1,1,1,0,1,1
0.441,20,1,1,1,1,1,1,0,1,1
0.441,20,1,1,1,1,1,1,0,1,1
0.442,20,1,1,1,1,1,1,0,1,1
0.442,20,1,1,1,1,1,1,0,1,1
0.443,0,1,1,1,1,1,1,0,1,1
0.443,0,1,1,1,1,1,1,0,1,1
0.444,0,1,1,1,1,1,1,0,1,1
0.444,0,1,1,1,1,1,1,0,1,1
0.445,223,1,1,1,1,1,1,0,1,1
0.445,223,1,1,1,1,1,1,0,1,1
0.446,223,1,1,1,1,1,1,0,1,1
0.446,223,1,1,1,1,1,1,0,1,1
0.447,143,1,1,1,1,1,1,0,1,1
0.447,143,1,1,1,1,1,1,0,1,1
0.448,143,1,1,1,1,1,1,0,1,1
0.448,143,1,1,1,1,1,1,0,1,1
0.449,143,1,1,1,1,1,1,0,1,1
0.449,143,1,1,1,1,1,1,0,1,1
0.45,143,1,1,1,1,1,1,0,1,1
0.45,143,1,1,1,1,1,1,0,1,1
0.451,143,1,1,1,1,1,1,0,0,1
0.451,143,1,1,1,1,1,1,0,0,1
0.452,143,1,1,1,1,1,1,0,1,1
0.452,143,1,1,1,1,1,1,0,1,1
0.453,143,1,1,1,1,1,1,0,1,1
0.453,143,1,1,1,1,1,1,0,1,1
0.454,143,1,1,1,1,1,1,0,1,1
0.454,143,1,1,1,1,1,1,0,1,1
0.455,143,1,1,1,1,1,1,0,1,1
0.455,143,1,1,1,1,1,1,0,1,1
0.456,143,1,1,1,1,1,1,0,1,1
0.456,143,1,1,1,1,1,1,0,1,1
0.457,143,1,1,1,1,1,1,0,1,1
0.457,143,1,1,1,1,1,1,0,1,1
0.458,143,1,1,1,1,1,1,0,1,1
0.458,143,1,1,1,1,1,1,0,1,1
0.459,143,1,1,1,1,1,1,0,1,1
0.459,143,1,1,1,1,1,1,0,1,1
0.46,143,1,1,1,1,1,1,0,1,1
0.46,143,1,1,1,1,1,1,0,1,1
0.461,143,1,1,1,1,1,1,0,1,1
0.461,143,1,1,1,1,1,1,0,1,1
0.462,194,1,1,1,1,1,1,0,1,1
0.462,194,1,1,1,1,1,1,0,1,1
0.463,194,1,1,1,1,1,1,0,1,1
0.463,194,1,1,1,1,1,1,0,1,1
0.464,194,1,1,1,1,1,1,0,1,1
0.464,194,1,1,1,1,1,1,0,1,1
0.465,194,1,1,1,1,1,1,0,1,1
0.465,194,1,1,1,1,1,1,0,1,1
0.466,194,1,1,1,1,1,1,0,1,1
0.466,194,1,1,1,1,1,1,0,1,1
0.467,1,1,1,1,1,1,1,0,1,1
0.467,1,1,1,1,1,1,1,0,1,1
0.468,1,1,1,1,1,1,1,0,1,1
0.468,1,1,1,1,1,1,1,0,1,1
0.469,1,1,1,1,1,1,1,0,1,1
0.469,1,1,1,1,1,1,1,0,1,1
0.47,1,1,1,1,1,1,1,0,1,1
0.47,1,1,1,1,1,1,1,0,1,1
0.471,1,1,1,1,1,1,1,0,1,1
0.471,1,1,1,1,1,1,1,0,1,1
0.472,1,1,1,1,1,1,1,0,1,1
0.472,1,1,1,1,1,1,1,0,1,1
0.473,1,1,1,1,1,1,1,0,1,1
0.473,1,1,1,1,1,1,1,0,1,1
0.474,1,1,1,1,1,1,1,0,1,1
0.474,1,1,1,1,1,1,1,0,1,1
0.475,47,1,1,1,1,1,1,0,1,1
0.475,47,1,1,1,1,1,1,0,1,1
0.476,47,1,1,1,1,1,1,0,1,1
0.476,47,1,1,1,1,1,1,0,1,1
0.477,174,1,1,1,1,1,1,0,0,1
0.477,174,1,1,1,1,1,1,0,0,1
0.478,174,1,1,1,1,1,1,0,0,1
0.478,174,1,1,1,1,1,1,0,0,1
0.479,174,1,1,1,1,1,1,0,1,1
0.479,174,1,1,1,1,1,1,0,1,1
0.48,174,1,1,1,1,1,1,0,1,1
0.48,174,1,1,1,1,1,1,0,1,1
0.481,174,0,1,1,1,1,1,0,1,1
0.481,174,0,1,1,1,1,1,0,1,1
0.482,174,0,1,1,1,1,1,0,1,1
0.482,174,0,1,1,1,1,1,0,1,1
0.483,197,0,1,1,1,1,1,0,1,1
0.483,197,0,1,1,1,1,1,0,1,1
0.484,197,0,1,1,1,1,1,0,1,1
0.484,197,0,1,1,1,1,1,0,1,1
0.485,197,0,1,1,1,1,1,0,1,1
0.485,197,0,1,1,1,1,1,0,1,1
0.486,197,1,1,1,1,1,1,0,1,1
0.486,197,1,1,1,1,1,1,0,1,1
0.487,197,1,1,1,1,1,1,0,1,1
0.487,197,1,1,1,1,1,1,0,1,1
0.488,95,1,1,1,1,1,1,0,1,1
0.488,95,1,1,1,1,1,1,0,1,1
0.489,95,1,1,1,1,1,1,0,1,1
0.489,95,1,1,1,1,1,1,0,1,1
0.49,0,1,1,0,1,0,1,0,1,1
0.49,0,1,1,0,1,0,1,0,1,1
0.491,0,1,1,0,1,0,1,0,1,1
0.491,0,1,1,0,1,0,1,0,1,1
0.492,0,1,1,0,1,0,1,0,1,1
0.492,0,1,1,0,1,0,1,0,1,1
0.493,0,1,1,0,1,0,1,0,1,1
0.493,0,1,1,0,1,0,1,0,1,1
0.494,0,1,1,0,1,0,1,0,1,1
0.494,0,1,1,0,1,0,1,0,1,1
0.495,10,1,1,0,1,0,1,0,1,1
0.495,10,1,1,0,1,0,1,0,1,1
0.496,10,1,1,0,1,0,1,0,1,1
0.496,10,1,1,0,1,0,1,0,1,1
0.497,10,1,1,0,1,0,1,0,1,1
0.497,10,1,1,0,1,0,1,0,1,1
0.498,10,1,1,0,1,0,1,0,1,1
0.498,10,1,1,0,1,0,1,0,1,1
0.499,0,1,1,0,1,0,1,0,1,1
0.499,0,1,1,0,1,0,1,0,1,1
0.5,0,1,1,0,1,0,1,0,1,1
0.5,0,1,1,0,1,0,1,0,1,1
0.501,0,1,1,0,1,0,1,0,1,1
0.501,0,1,1,0,1,0,1,0,1,1
0.502,0,1,1,0,1,0,1,0,1,1
0.502,0,1,1,0,1,0,1,0,1,1
0.503,0,1,1,0,1,0,1,0,1,1
0.503,0,1,1,0,1,0,1,0,1,1
0.504,143,1,1,0,1,0,1,0,1,1
0.504,143,1,1,0,1,0,1,0,1,1
0.505,143,1,1,0,1,0,1,0,1,1
0.505,143,1,1,0,1,0,1,0,1,1
0.506,143,1,1,0,1,0,1,0,1,1
0.506,143,1,1,0,1,0,1,0,1,1
0.507,143,1,1,0,1,0,1,0,1,1
0.507,143,1,1,0,1,0,1,0,1,1
0.508,143,1,1,0,1,0,1,0,1,1
0.508,143,1,1,0,1,0,1,0,1,1
0.509,0,1,1,0,1,0,1,0,1,1
0.509,0,1,1,0,1,0,1,0,1,1
0.51,0,1,1,0,1,0,1,0,1,1
0.51,0,1,1,0,1,0,1,0,1,1
0.511,0,1,1,0,1,0,1,0,1,1
0.511,0,1,1,0,1,0,1,0,1,1
0.512,194,1,1,0,1,0,1,0,1,1
0.512,194,1,1,0,1,0,1,0,1,1
0.513,194,1,1,0,1,0,1,0,1,1
0.513,194,1,1,0,1,0,1,0,1,1
0.514,10,1,1,0,0,1,1,0,1,1
0.514,10,1,1,0,0,1,1,0,1,1
0.515,10,1,1,0,0,1,1,0,1,1
0.515,10,1,1,0,0,1,1,0,1,1
0.516,10,1,1,0,0,1,1,0,1,1
0.516,10,1,1,0,0,1,1,0,1,1
0.517,10,1,1,0,0,1,1,0,1,1
0.517,10,1,1,0,0,1,1,0,1,1
0.518,10,1,1,0,0,1,1,0,1,1
0.518,10,1,1,0,0,1,1,0,1,1
0.519,1,1,1,0,0,1,1,0,1,1
0.519,1,1,1,0,0,1,1,0,1,1
0.52,1,1,1,0,0,1,1,0,1,1
0.52,1,1,1,0,0,1,1,0,1,1
0.521,1,1,1,0,0,1,1,0,1,1
0.521,1,1,1,0,0,1,1,0,1,1
0.522,1,1,1,0,0,1,1,0,1,1
0.522,1,1,1,0,0,1,1,0,1,1
0.523,1,1,1,0,0,1,1,0,1,1
0.523,1,1,1,0,0,1,1,0,1,1
0.524,192,1,1,0,0,1,1,0,1,1
0.524,192,1,1,0,0,1,1,0,1,1
0.525,192,1,1,0,0,1,1,0,1,1
0.525,192,1,1,0,0,1,1,0,1,1
0.526,64,1,1,0,0,1,1,0,1,1
0.526,64,1,1,0,0,1,1,0,1,1
0.527,64,1,1,0,0,1,1,0,1,1
0.527,64,1,1,0,0,1,1,0,1,1
0.528,194,1,1,0,0,1,1,0,1,1
0.528,194,1,1,0,0,1,1,0,1,1
0.529,194,1,1,0,0,1,1,0,1,1
0.529,194,1,1,0,0,1,1,0,1,1
0.53,194,1,1,0,0,1,1,0,1,1
0.53,194,1,1,0,0,1,1,0,1,1
0.531,194,1,1,0,0,1,1,0,1,1
0.531,194,1,1,0,0,1,1,0,1,1
0.532,194,1,1,0,0,1,1,0,1,1
0.532,194,1,1,0,0,1,1,0,1,1
0.533,194,1,1,0,0,1,1,0,1,1
0.533,194,1,1,0,0,1,1,0,1,1
0.534,194,1,1,0,0,1,1,0,1,1
0.534,194,1,1,0,0,1,1,0,1,1
0.535,194,1,1,0,0,1,1,0,1,1
0.535,194,1,1,0,0,1,1,0,1,1
0.536,135,1,1,0,0,1,1,0,1,1
0.536,135,1,1,0,0,1,1,0,1,1
0.537,135,1,1,0,0,1,1,0,1,1
0.537,135,1,1,0,0,1,1,0,1,1
0.538,135,1,1,0,0,1,1,0,1,1
0.538,135,1,1,0,0,1,1,0,1,1
0.539,60,1,1,0,0,1,1,0,1,1
0.539,60,1,1,0,0,1,1,0,1,1
0.54,60,1,1,0,0,1,1,0,1,1
0.54,60,1,1,0,0,1,1,0,1,1
0.541,60,1,1,0,0,1,1,0,1,1
0.541,60,1,1,0,0,1,1,0,1,1
0.542,81,1,1,0,0,1,1,0,1,1
0.542,81,1,1,0,0,1,1,0,1,1
0.543,81,1,1,0,0,1,1,0,1,1
0.543,81,1,1,0,0,1,1,0,1,1
0.544,81,1,1,0,0,1,1,0,1,1
0.544,81,1,1,0,0,1,1,0,1,1
0.545,81,1,1,0,0,1,1,0,1,1
0.545,81,1,1,0,0,1,1,0,1,1
0.546,81,1,1,0,0,1,1,0,1,1
0.546,81,1,1,0,0,1,1,0,1,1
0.547,81,1,1,0,0,1,1,0,1,1
0.547,81,1,1,0,0,1,1,0,1,1
0.548,60,1,1,0,0,1,1,0,1,1
0.548,60,1,1,0,0,1,1,0,1,1
0.549,60,1,1,0,0,1,1,0,1,1
0.549,60,1,1,0,0,1,1,0,1,1
0.55,60,1,1,0,0,1,1,0,1,1
0.55,60,1,1,0,0,1,1,0,1,1
0.551,15,1,1,0,0,1,1,0,1,1
0.551,15,1,1,0,0,1,1,0,1,1
0.552,15,1,1,0,0,1,1,0,1,1
0.552,15,1,1,0,0,1,1,0,1,1
0.553,15,1,1,0,0,1,1,0,1,1
0.553,15,1,1,0,0,1,1,0,1,1
0.554,15,1,1,0,0,1,1,0,1,1
0.554,15,1,1,0,0,1,1,0,1,1
0.555,15,1,1,0,0,1,1,0,1,1
0.555,15,1,1,0,0,1,1,0,1,1
0.556,15,1,1,0,0,1,1,0,1,1
0.556,15,1,1,0,0,1,1,0,1,1
0.557,15,1,1,0,0,1,1,0,1,1
0.557,15,1,1,0,0,1,1,0,1,1
0.558,15,1,1,0,0,1,1,0,1,1
0.558,15,1,1,0,0,1,1,0,1,1
0.559,192,1,1,0,0,1,1,0,1,1
0.559,192,1,1,0,0,1,1,0,1,1
0.56,192,1,1,0,0,1,1,0,1,1
0.56,192,1,1,0,0,1,1,0,1,1
0.561,192,1,1,0,0,1,1,0,1,1
0.561,192,1,1,0,0,1,1,0,1,1
0.562,192,1,1,0,0,1,1,0,1,1
0.562,192,1,1,0,0,1,1,0,1,1
0.563,192,1,1,0,0,1,1,0,1,1
0.563,192,1,1,0,0,1,1,0,1,1
0.564,192,1,1,0,0,1,1,0,1,1
0.564,192,1,1,0,0,1,1,0,1,1
0.565,192,1,1,0,0,1,1,0,1,1
0.565,192,1,1,0,0,1,1,0,1,1
0.566,192,1,1,0,0,1,1,0,1,1
0.566,192,1,1,0,0,1,1,0,1,1
0.567,15,1,1,0,0,1,0,0,1,1
0.567,15,1,1,0,0,1,0,0,1,1
0.568,15,1,1,0,0,1,0,0,1,1
0.568,15,1,1,0,0,1,0,0,1,1
0.569,60,1,1,0,0,1,0,0,1,1
0.569,60,1,1,0,0,1,0,0,1,1
0.57,60,1,1,0,0,1,0,0,1,1
0.57,60,1,1,0,0,1,0,0,1,1
0.571,60,1,1,0,0,1,0,0,1,1
0.571,60,1,1,0,0,1,0,0,1,1
0.572,60,1,1,0,0,1,0,0,1,1
0.572,60,1,1,0,0,1,0,0,1,1
0.573,60,1,1,0,0,1,0,0,1,1
0.573,60,1,1,0,0,1,0,0,1,1
0.574,60,1,1,0,0,1,0,0,1,1
0.574,60,1,1,0,0,1,0,0,1,1
0.575,6,1,1,0,0,1,0,0,1,1
0.575,6,1,1,0,0,1,0,0,1,1
0.576,6,1,1,0,0,1,0,0,1,1
0.576,6,1,1,0,0,1,0,0,1,1
0.577,6,1,1,0,0,1,0,0,1,1
0.577,6,1,1,0,0,1,0,0,1,1
0.578,6,1,1,0,0,1,0,0,1,1
0.578,6,1,1,0,0,1,0,0,1,1
0.579,6,1,1,0,0,1,0,0,1,1
0.579,6,1,1,0,0,1,0,0,1,1
