"time",	"Ball1_pos",	"Ball2_pos",	"Ball1_vel",	"Ball2_vel"
7.862,	7.820435,	6.765705,	4.368799,	0.725943
7.863,	7.824799,	6.766426,	4.358989,	0.716133
7.864,	7.829153,	6.767137,	4.349179,	0.706323
7.865,	7.833498,	6.767838,	4.339369,	0.696513
7.866,	7.837832,	6.76853,	4.329559,	0.686703
7.867,	7.842157,	6.769212,	4.319749,	0.676893
7.868,	7.846471,	6.769884,	4.309939,	0.667083
7.869,	7.850777,	6.770546,	4.300129,	0.657273
7.87,	7.855072,	6.771198,	4.290319,	0.647463
7.871,	7.859357,	6.771841,	4.280509,	0.637653
7.872,	7.863633,	6.772474,	4.270699,	0.627843
7.873,	7.867899,	6.773097,	4.260889,	0.618033
7.874,	7.872155,	6.77371,	4.251079,	0.608223
7.875,	7.876401,	6.774313,	4.241269,	0.598413
7.876,	7.880637,	6.774907,	4.231459,	0.588603
7.877,	7.884864,	6.77549,	4.221649,	0.578793
7.878,	7.88908,	6.776064,	4.211839,	0.568983
7.879,	7.893287,	6.776628,	4.202029,	0.559173
7.88,	7.897484,	6.777183,	4.192219,	0.549363
7.881,	7.901672,	6.777727,	4.182409,	0.539553
7.882,	7.905849,	6.778262,	4.172599,	0.529743
7.883,	7.910017,	6.778786,	4.162789,	0.519933
7.884,	7.914175,	6.779302,	4.152979,	0.510123
7.885,	7.918323,	6.779807,	4.143169,	0.500313
7.886,	7.922461,	6.780302,	4.133359,	0.490503
7.887,	7.92659,	6.780788,	4.123549,	0.480693
7.888,	7.930708,	6.781264,	4.113739,	0.470883
7.889,	7.934817,	6.78173,	4.103929,	0.461073
7.89,	7.938916,	6.782186,	4.094119,	0.451263
7.891,	7.943005,	6.782632,	4.084309,	0.441453
7.892,	7.947085,	6.783069,	4.074499,	0.431643
7.893,	7.951154,	6.783495,	4.064689,	0.421833
7.894,	7.955214,	6.783912,	4.054879,	0.412023
7.895,	7.959264,	6.784319,	4.045069,	0.402213
7.896,	7.963304,	6.784717,	4.035259,	0.392403
7.897,	7.967335,	6.785104,	4.025449,	0.382593
7.898,	7.971355,	6.785482,	4.015639,	0.372783
7.899,	7.975366,	6.78585,	4.005829,	0.362973
7.9,	7.979367,	6.786208,	3.996019,	0.353163
7.901,	7.983358,	6.786556,	3.986209,	0.343353
7.902,	7.987339,	6.786895,	3.976399,	0.333543
7.903,	7.991311,	6.787223,	3.966589,	0.323733
7.904,	7.995272,	6.787542,	3.956779,	0.313923
7.905,	7.999224,	6.787851,	3.946969,	0.304113
7.906,	8.003166,	6.78815,	3.937159,	0.294303
7.907,	8.007099,	6.78844,	3.927349,	0.284493
7.908,	8.011021,	6.788719,	3.917539,	0.274683
7.909,	8.014934,	6.788989,	3.907729,	0.264873
7.91,	8.018836,	6.789249,	3.897919,	0.255063
7.911,	8.02273,	6.789499,	3.888109,	0.245253
7.912,	8.026613,	6.789739,	3.878299,	0.235443
7.913,	8.030486,	6.78997,	3.868489,	0.225633
7.914,	8.03435,	6.790191,	3.858679,	0.215823
7.915,	8.038203,	6.790402,	3.848869,	0.206013
7.916,	8.042047,	6.790603,	3.839059,	0.196203
7.917,	8.045882,	6.790794,	3.829249,	0.186393
7.918,	8.049706,	6.790976,	3.819439,	0.176583
7.919,	8.05352,	6.791147,	3.809629,	0.166773
7.92,	8.057325,	6.791309,	3.799819,	0.156963
7.921,	8.06112,	6.791461,	3.790009,	0.147153
7.922,	8.064905,	6.791603,	3.780199,	0.137343
7.923,	8.06868,	6.791736,	3.770389,	0.127533
7.924,	8.072446,	6.791858,	3.760579,	0.117723
7.925,	8.076202,	6.791971,	3.750769,	0.107913
7.926,	8.079948,	6.792074,	3.740959,	0.098103
7.927,	8.083684,	6.792167,	3.731149,	0.088293
7.928,	8.08741,	6.792251,	3.721339,	0.078483
7.929,	8.091126,	6.792324,	3.711529,	0.068673
7.93,	8.094833,	6.792388,	3.701719,	0.058863
7.931,	8.09853,	6.792442,	3.691909,	0.049053
7.932,	8.102217,	6.792486,	3.682099,	0.039243
7.933,	8.105894,	6.792521,	3.672289,	0.029433
7.934,	8.109561,	6.792545,	3.662479,	0.019623
7.935,	8.113219,	6.79256,	3.652669,	0.009813
7.936,	8.116867,	6.792565,	3.642859,	3E-06
7.937,	8.120505,	6.79256,	3.633049,	-0.009807
7.938,	8.124133,	6.792545,	3.623239,	-0.019617
7.939,	8.127751,	6.792521,	3.613429,	-0.029427
7.94,	8.13136,	6.792486,	3.603619,	-0.039237
7.941,	8.134958,	6.792442,	3.593809,	-0.049047
7.942,	8.138547,	6.792388,	3.583999,	-0.058857
7.943,	8.142126,	6.792324,	3.574189,	-0.068667
7.944,	8.145696,	6.792251,	3.564379,	-0.078477
7.945,	8.149255,	6.792167,	3.554569,	-0.088287
7.946,	8.152805,	6.792074,	3.544759,	-0.098097
7.947,	8.156345,	6.791971,	3.534949,	-0.107907
7.948,	8.159875,	6.791858,	3.525139,	-0.117717
7.949,	8.163395,	6.791736,	3.515329,	-0.127527
7.95,	8.166905,	6.791603,	3.505519,	-0.137337
7.951,	8.170406,	6.791461,	3.495709,	-0.147147
7.952,	8.173897,	6.791309,	3.485899,	-0.156957
7.953,	8.177378,	6.791147,	3.476089,	-0.166767
7.954,	8.180849,	6.790976,	3.466279,	-0.176577
7.955,	8.18431,	6.790794,	3.456469,	-0.186387
7.956,	8.187762,	6.790603,	3.446659,	-0.196197
7.957,	8.191204,	6.790402,	3.436849,	-0.206007
7.958,	8.194635,	6.790191,	3.427039,	-0.215817
7.959,	8.198058,	6.78997,	3.417229,	-0.225627
7.96,	8.20147,	6.78974,	3.407419,	-0.235437
7.961,	8.204872,	6.789499,	3.397609,	-0.245247
7.962,	8.208265,	6.789249,	3.387799,	-0.255057
7.963,	8.211648,	6.788989,	3.377989,	-0.264867
7.964,	8.215021,	6.788719,	3.368179,	-0.274677
7.965,	8.218384,	6.78844,	3.358369,	-0.284487
7.966,	8.221738,	6.78815,	3.348559,	-0.294297
7.967,	8.225082,	6.787851,	3.338749,	-0.304107
7.968,	8.228415,	6.787542,	3.328939,	-0.313917
7.969,	8.231739,	6.787223,	3.319129,	-0.323727
7.97,	8.235054,	6.786895,	3.309319,	-0.333537
7.971,	8.238358,	6.786556,	3.299509,	-0.343347
7.972,	8.241653,	6.786208,	3.289699,	-0.353157
7.973,	8.244937,	6.78585,	3.279889,	-0.362967
7.974,	8.248212,	6.785482,	3.270079,	-0.372777
7.975,	8.251478,	6.785104,	3.260269,	-0.382587
7.976,	8.254733,	6.784717,	3.250459,	-0.392397
7.977,	8.257979,	6.78432,	3.240649,	-0.402207
7.978,	8.261214,	6.783912,	3.230839,	-0.412017
7.979,	8.26444,	6.783496,	3.221029,	-0.421827
7.98,	8.267656,	6.783069,	3.211219,	-0.431637
7.981,	8.270863,	6.782632,	3.201409,	-0.441447
7.982,	8.274059,	6.782186,	3.191599,	-0.451257
7.983,	8.277246,	6.78173,	3.181789,	-0.461067
7.984,	8.280423,	6.781264,	3.171979,	-0.470877
7.985,	8.28359,	6.780788,	3.162169,	-0.480687
7.986,	8.286747,	6.780302,	3.152359,	-0.490497
7.987,	8.289895,	6.779807,	3.142549,	-0.500307
7.988,	8.293032,	6.779302,	3.132739,	-0.510117
7.989,	8.29616,	6.778787,	3.122929,	-0.519927
7.99,	8.299278,	6.778262,	3.113119,	-0.529737
7.991,	8.302386,	6.777727,	3.103309,	-0.539547
7.992,	8.305485,	6.777183,	3.093499,	-0.549357
7.993,	8.308573,	6.776629,	3.083689,	-0.559167
7.994,	8.311652,	6.776065,	3.073879,	-0.568977
7.995,	8.314721,	6.775491,	3.064069,	-0.578787
7.996,	8.31778,	6.774907,	3.054259,	-0.588597
7.997,	8.32083,	6.774313,	3.044449,	-0.598407
7.998,	8.323869,	6.77371,	3.034639,	-0.608217
7.999,	8.326899,	6.773097,	3.024829,	-0.618027
8,	8.329919,	6.772474,	3.015019,	-0.627837
8.001,	8.332929,	6.771841,	3.005209,	-0.637647
8.002,	8.335929,	6.771199,	2.995399,	-0.647457
8.003,	8.33892,	6.770546,	2.985589,	-0.657267
8.004,	8.3419,	6.769884,	2.975779,	-0.667077
8.005,	8.344871,	6.769212,	2.965969,	-0.676887
8.006,	8.347832,	6.76853,	2.956159,	-0.686697
8.007,	8.350783,	6.767839,	2.946349,	-0.696507
8.008,	8.353725,	6.767137,	2.936539,	-0.706317
8.009,	8.356657,	6.766426,	2.926729,	-0.716127
8.01,	8.359578,	6.765705,	2.916919,	-0.725937
8.011,	8.36249,	6.764974,	2.907109,	-0.735747
8.012,	8.365393,	6.764234,	2.897299,	-0.745557
8.013,	8.368285,	6.763483,	2.887489,	-0.755367
8.014,	8.371168,	6.762723,	2.877679,	-0.765177
8.015,	8.37404,	6.761953,	2.867869,	-0.774987
8.016,	8.376903,	6.761173,	2.858059,	-0.784797
8.017,	8.379756,	6.760383,	2.848249,	-0.794607
8.018,	8.3826,	6.759584,	2.838439,	-0.804417
8.019,	8.385433,	6.758774,	2.828629,	-0.814227
8.02,	8.388257,	6.757955,	2.818819,	-0.824037
8.021,	8.391071,	6.757126,	2.809009,	-0.833847
8.022,	8.393875,	6.756288,	2.799199,	-0.843657
8.023,	8.396669,	6.755439,	2.789389,	-0.853467
8.024,	8.399454,	6.754581,	2.779579,	-0.863277
8.025,	8.402229,	6.753713,	2.769769,	-0.873087
8.026,	8.404993,	6.752835,	2.759959,	-0.882897
8.027,	8.407748,	6.751947,	2.750149,	-0.892707
8.028,	8.410494,	6.751049,	2.740339,	-0.902517
8.029,	8.413229,	6.750142,	2.730529,	-0.912327
8.03,	8.415955,	6.749224,	2.720719,	-0.922137
8.031,	8.418671,	6.748297,	2.710909,	-0.931947
8.032,	8.421377,	6.747361,	2.701099,	-0.941757
8.033,	8.424073,	6.746414,	2.691289,	-0.951567
8.034,	8.426759,	6.745457,	2.681479,	-0.961377
8.035,	8.429436,	6.744491,	2.671669,	-0.971187
8.036,	8.432103,	6.743515,	2.661859,	-0.980997
8.037,	8.434759,	6.742529,	2.652049,	-0.990807
8.038,	8.437407,	6.741533,	2.642239,	-1.000617
8.039,	8.440044,	6.740528,	2.632429,	-1.010427
8.04,	8.442671,	6.739513,	2.622619,	-1.020237
8.041,	8.445289,	6.738487,	2.612809,	-1.030047
8.042,	8.447897,	6.737452,	2.602999,	-1.039857
8.043,	8.450495,	6.736408,	2.593189,	-1.049667
8.044,	8.453083,	6.735353,	2.583379,	-1.059477
8.045,	8.455662,	6.734289,	2.573569,	-1.069287
8.046,	8.458231,	6.733215,	2.563759,	-1.079097
8.047,	8.460789,	6.732131,	2.553949,	-1.088907
8.048,	8.463338,	6.731037,	2.544139,	-1.098717
8.049,	8.465878,	6.729933,	2.534329,	-1.108527
8.05,	8.468407,	6.72882,	2.524519,	-1.118337
8.051,	8.470927,	6.727696,	2.514709,	-1.128147
8.052,	8.473437,	6.726563,	2.504899,	-1.137957
8.053,	8.475937,	6.725421,	2.495089,	-1.147767
8.054,	8.478427,	6.724268,	2.485279,	-1.157577
8.055,	8.480907,	6.723105,	2.475469,	-1.167387
8.056,	8.483378,	6.721933,	2.465659,	-1.177197
8.057,	8.485838,	6.720751,	2.455849,	-1.187007
8.058,	8.488289,	6.719559,	2.446039,	-1.196817
8.059,	8.490731,	6.718357,	2.436229,	-1.206627
8.06,	8.493162,	6.717146,	2.426419,	-1.216437
8.061,	8.495583,	6.715924,	2.416609,	-1.226247
8.062,	8.497995,	6.714693,	2.406799,	-1.236057
8.063,	8.500397,	6.713452,	2.396989,	-1.245867
8.064,	8.502789,	6.712202,	2.387179,	-1.255677
8.065,	8.505171,	6.710941,	2.377369,	-1.265487
8.066,	8.507544,	6.709671,	2.367559,	-1.275297
8.067,	8.509906,	6.70839,	2.357749,	-1.285107
8.068,	8.512259,	6.7071,	2.347939,	-1.294917
8.069,	8.514602,	6.705801,	2.338129,	-1.304727
8.07,	8.516936,	6.704491,	2.328319,	-1.314537
8.071,	8.519259,	6.703171,	2.318509,	-1.324347
8.072,	8.521573,	6.701842,	2.308699,	-1.334157
8.073,	8.523876,	6.700503,	2.298889,	-1.343967
8.074,	8.52617,	6.699154,	2.289079,	-1.353777
8.075,	8.528455,	6.697796,	2.279269,	-1.363587
8.076,	8.530729,	6.696427,	2.269459,	-1.373397
8.077,	8.532993,	6.695049,	2.259649,	-1.383207
8.078,	8.535248,	6.693661,	2.249839,	-1.393017
8.079,	8.537493,	6.692263,	2.240029,	-1.402827
8.08,	8.539728,	6.690855,	2.230219,	-1.412637
8.081,	8.541954,	6.689438,	2.220409,	-1.422447
8.082,	8.544169,	6.68801,	2.210599,	-1.432257
8.083,	8.546375,	6.686573,	2.200789,	-1.442067
8.084,	8.548571,	6.685126,	2.190979,	-1.451877
8.085,	8.550757,	6.683669,	2.181169,	-1.461687
8.086,	8.552933,	6.682203,	2.171359,	-1.471497
8.087,	8.555099,	6.680726,	2.161549,	-1.481307
8.088,	8.557256,	6.67924,	2.151739,	-1.491117
8.089,	8.559403,	6.677744,	2.141929,	-1.500927
8.09,	8.56154,	6.676238,	2.132119,	-1.510737
8.091,	8.563667,	6.674723,	2.122309,	-1.520547
8.092,	8.565785,	6.673197,	2.112499,	-1.530357
8.093,	8.567892,	6.671662,	2.102689,	-1.540167
8.094,	8.56999,	6.670117,	2.092879,	-1.549977
8.095,	8.572078,	6.668562,	2.083069,	-1.559787
8.096,	8.574156,	6.666997,	2.073259,	-1.569597
8.097,	8.576224,	6.665423,	2.063449,	-1.579407
8.098,	8.578283,	6.663838,	2.053639,	-1.589217
8.099,	8.580332,	6.662244,	2.043829,	-1.599027
8.1,	8.582371,	6.66064,	2.034019,	-1.608837
8.101,	8.5844,	6.659027,	2.024209,	-1.618647
8.102,	8.586419,	6.657403,	2.014399,	-1.628457
8.103,	8.588429,	6.65577,	2.004589,	-1.638267
8.104,	8.590428,	6.654126,	1.994779,	-1.648077
8.105,	8.592418,	6.652474,	1.984969,	-1.657887
8.106,	8.594398,	6.650811,	1.975159,	-1.667697
8.107,	8.596368,	6.649138,	1.965349,	-1.677507
8.108,	8.598329,	6.647456,	1.955539,	-1.687317
8.109,	8.600279,	6.645763,	1.945729,	-1.697127
8.11,	8.60222,	6.644061,	1.935919,	-1.706937
8.111,	8.604151,	6.64235,	1.926109,	-1.716747
8.112,	8.606073,	6.640628,	1.916299,	-1.726557
8.113,	8.607984,	6.638896,	1.906489,	-1.736367
8.114,	8.609885,	6.637155,	1.896679,	-1.746177
8.115,	8.611777,	6.635404,	1.886869,	-1.755987
8.116,	8.613659,	6.633643,	1.877059,	-1.765797
8.117,	8.615531,	6.631873,	1.867249,	-1.775607
8.118,	8.617394,	6.630092,	1.857439,	-1.785417
8.119,	8.619246,	6.628302,	1.847629,	-1.795227
8.12,	8.621089,	6.626502,	1.837819,	-1.805037
8.121,	8.622922,	6.624692,	1.828009,	-1.814847
8.122,	8.624745,	6.622872,	1.818199,	-1.824657
8.123,	8.626558,	6.621042,	1.808389,	-1.834467
8.124,	8.628362,	6.619203,	1.798579,	-1.844277
8.125,	8.630155,	6.617354,	1.788769,	-1.854087
8.126,	8.631939,	6.615495,	1.778959,	-1.863897
8.127,	8.633713,	6.613626,	1.769149,	-1.873707
8.128,	8.635478,	6.611747,	1.759339,	-1.883517
8.129,	8.637232,	6.609859,	1.749529,	-1.893327
8.13,	8.638977,	6.607961,	1.739719,	-1.903137
8.131,	8.640711,	6.606053,	1.729909,	-1.912947
8.132,	8.642436,	6.604135,	1.720099,	-1.922757
8.133,	8.644152,	6.602207,	1.710289,	-1.932567
8.134,	8.645857,	6.60027,	1.700479,	-1.942377
8.135,	8.647553,	6.598322,	1.690669,	-1.952187
8.136,	8.649238,	6.596365,	1.680859,	-1.961997
8.137,	8.650914,	6.594398,	1.671049,	-1.971807
8.138,	8.65258,	6.592422,	1.661239,	-1.981617
8.139,	8.654237,	6.590435,	1.651429,	-1.991427
8.14,	8.655883,	6.588439,	1.641619,	-2.001237
8.141,	8.65752,	6.586433,	1.631809,	-2.011047
8.142,	8.659147,	6.584417,	1.621999,	-2.020857
8.143,	8.660764,	6.582391,	1.612189,	-2.030667
8.144,	8.662371,	6.580355,	1.602379,	-2.040477
8.145,	8.663969,	6.57831,	1.592569,	-2.050287
8.146,	8.665556,	6.576255,	1.582759,	-2.060097
8.147,	8.667134,	6.57419,	1.572949,	-2.069907
8.148,	8.668702,	6.572115,	1.563139,	-2.079717
8.149,	8.670261,	6.57003,	1.553329,	-2.089527
8.15,	8.671809,	6.567936,	1.543519,	-2.099337
8.151,	8.673348,	6.565832,	1.533709,	-2.109147
8.152,	8.674876,	6.563718,	1.523899,	-2.118957
8.153,	8.676395,	6.561594,	1.514089,	-2.128767
8.154,	8.677905,	6.55946,	1.504279,	-2.138577
8.155,	8.679404,	6.557317,	1.494469,	-2.148387
8.156,	8.680894,	6.555163,	1.484659,	-2.158197
8.157,	8.682373,	6.553,	1.474849,	-2.168007
8.158,	8.683843,	6.550827,	1.465039,	-2.177817
8.159,	8.685303,	6.548645,	1.455229,	-2.187627
8.16,	8.686754,	6.546452,	1.445419,	-2.197437
8.161,	8.688194,	6.54425,	1.435609,	-2.207247
8.162,	8.689625,	6.542038,	1.425799,	-2.217057
8.163,	8.691046,	6.539816,	1.415989,	-2.226867
8.164,	8.692457,	6.537584,	1.406179,	-2.236677
8.165,	8.693858,	6.535342,	1.396369,	-2.246487
8.166,	8.69525,	6.533091,	1.386559,	-2.256297
8.167,	8.696631,	6.53083,	1.376749,	-2.266107
8.168,	8.698003,	6.528559,	1.366939,	-2.275917
8.169,	8.699365,	6.526278,	1.357129,	-2.285727
8.17,	8.700717,	6.523987,	1.347319,	-2.295537
8.171,	8.70206,	6.521687,	1.337509,	-2.305347
8.172,	8.703392,	6.519377,	1.327699,	-2.315157
8.173,	8.704715,	6.517056,	1.317889,	-2.324967
8.174,	8.706028,	6.514727,	1.308079,	-2.334777
8.175,	8.707331,	6.512387,	1.298269,	-2.344587
8.176,	8.708625,	6.510037,	1.288459,	-2.354397
8.177,	8.709908,	6.507678,	1.278649,	-2.364207
8.178,	8.711182,	6.505309,	1.268839,	-2.374017
8.179,	8.712446,	6.50293,	1.259029,	-2.383827
8.18,	8.7137,	6.500541,	1.249219,	-2.393637
8.181,	8.714944,	6.498143,	1.239409,	-2.403447
8.182,	8.716179,	6.495734,	1.229599,	-2.413257
8.183,	8.717404,	6.493316,	1.219789,	-2.423067
8.184,	8.718619,	6.490888,	1.209979,	-2.432877
8.185,	8.719824,	6.488451,	1.200169,	-2.442687
8.186,	8.721019,	6.486003,	1.190359,	-2.452497
8.187,	8.722204,	6.483546,	1.180549,	-2.462307
8.188,	8.72338,	6.481078,	1.170739,	-2.472117
8.189,	8.724546,	6.478601,	1.160929,	-2.481927
8.19,	8.725702,	6.476114,	1.151119,	-2.491737
8.191,	8.726848,	6.473618,	1.141309,	-2.501547
8.192,	8.727984,	6.471111,	1.131499,	-2.511357
8.193,	8.729111,	6.468595,	1.121689,	-2.521167
8.194,	8.730228,	6.466069,	1.111879,	-2.530977
8.195,	8.731335,	6.463533,	1.102069,	-2.540787
8.196,	8.732432,	6.460987,	1.092259,	-2.550597
8.197,	8.733519,	6.458432,	1.082449,	-2.560407
8.198,	8.734597,	6.455867,	1.072639,	-2.570217
8.199,	8.735665,	6.453292,	1.062829,	-2.580027
8.2,	8.736722,	6.450707,	1.053019,	-2.589837
8.201,	8.737771,	6.448112,	1.043209,	-2.599647
8.202,	8.738809,	6.445507,	1.033399,	-2.609457
8.203,	8.739837,	6.442893,	1.023589,	-2.619267
8.204,	8.740856,	6.440269,	1.013779,	-2.629077
8.205,	8.741865,	6.437635,	1.003969,	-2.638887
8.206,	8.742864,	6.434991,	0.994159,	-2.648697
8.207,	8.743853,	6.432337,	0.984349,	-2.658507
8.208,	8.744833,	6.429674,	0.974539,	-2.668317
8.209,	8.745802,	6.427001,	0.964729,	-2.678127
8.21,	8.746762,	6.424318,	0.954919,	-2.687937
8.211,	8.747712,	6.421625,	0.945109,	-2.697747
8.212,	8.748652,	6.418922,	0.935299,	-2.707557
8.213,	8.749583,	6.41621,	0.925489,	-2.717367
8.214,	8.750503,	6.413487,	0.915679,	-2.727177
8.215,	8.751414,	6.410755,	0.905869,	-2.736987
8.216,	8.752315,	6.408013,	0.896059,	-2.746797
8.217,	8.753206,	6.405262,	0.886249,	-2.756607
8.218,	8.754088,	6.4025,	0.876439,	-2.766417
8.219,	8.754959,	6.399729,	0.866629,	-2.776227
8.22,	8.755821,	6.396948,	0.856819,	-2.786037
8.221,	8.756673,	6.394157,	0.847009,	-2.795847
8.222,	8.757515,	6.391356,	0.837199,	-2.805657
8.223,	8.758347,	6.388546,	0.827389,	-2.815467
8.224,	8.75917,	6.385725,	0.817579,	-2.825277
8.225,	8.759982,	6.382895,	0.807769,	-2.835087
8.226,	8.760785,	6.380055,	0.797959,	-2.844897
8.227,	8.761578,	6.377205,	0.788149,	-2.854707
8.228,	8.762362,	6.374346,	0.778339,	-2.864517
8.229,	8.763135,	6.371476,	0.768529,	-2.874327
8.23,	8.763899,	6.368597,	0.758719,	-2.884137
8.231,	8.764652,	6.365708,	0.748909,	-2.893947
8.232,	8.765396,	6.362809,	0.739099,	-2.903757
8.233,	8.766131,	6.3599,	0.729289,	-2.913567
8.234,	8.766855,	6.356982,	0.719479,	-2.923377
8.235,	8.76757,	6.354054,	0.709669,	-2.933187
8.236,	8.768274,	6.351116,	0.699859,	-2.942997
8.237,	8.768969,	6.348168,	0.690049,	-2.952807
8.238,	8.769654,	6.34521,	0.680239,	-2.962617
8.239,	8.77033,	6.342242,	0.670429,	-2.972427
8.24,	8.770995,	6.339265,	0.660619,	-2.982237
8.241,	8.771651,	6.336278,	0.650809,	-2.992047
8.242,	8.772297,	6.333281,	0.640999,	-3.001857
8.243,	8.772933,	6.330274,	0.631189,	-3.011667
8.244,	8.773559,	6.327258,	0.621379,	-3.021477
8.245,	8.774176,	6.324231,	0.611569,	-3.031287
8.246,	8.774782,	6.321195,	0.601759,	-3.041097
8.247,	8.775379,	6.318149,	0.591949,	-3.050907
8.248,	8.775966,	6.315093,	0.582139,	-3.060717
8.249,	8.776544,	6.312028,	0.572329,	-3.070527
8.25,	8.777111,	6.308952,	0.562519,	-3.080337
8.251,	8.777669,	6.305867,	0.552709,	-3.090147
8.252,	8.778216,	6.302772,	0.542899,	-3.099957
8.253,	8.778754,	6.299667,	0.533089,	-3.109767
8.254,	8.779283,	6.296552,	0.523279,	-3.119577
8.255,	8.779801,	6.293428,	0.513469,	-3.129387
8.256,	8.780309,	6.290294,	0.503659,	-3.139197
8.257,	8.780808,	6.287149,	0.493849,	-3.149007
8.258,	8.781297,	6.283996,	0.484039,	-3.158817
8.259,	8.781776,	6.280832,	0.474229,	-3.168627
8.26,	8.782246,	6.277658,	0.464419,	-3.178437
8.261,	8.782705,	6.274475,	0.454609,	-3.188247
8.262,	8.783155,	6.271282,	0.444799,	-3.198057
8.263,	8.783595,	6.268079,	0.434989,	-3.207867
8.264,	8.784025,	6.264866,	0.425179,	-3.217677
8.265,	8.784445,	6.261644,	0.415369,	-3.227487
8.266,	8.784856,	6.258411,	0.405559,	-3.237297
8.267,	8.785256,	6.255169,	0.395749,	-3.247107
8.268,	8.785647,	6.251917,	0.385939,	-3.256917
8.269,	8.786028,	6.248655,	0.376129,	-3.266727
8.27,	8.786399,	6.245383,	0.366319,	-3.276537
8.271,	8.786761,	6.242102,	0.356509,	-3.286347
8.272,	8.787112,	6.238811,	0.346699,	-3.296157
8.273,	8.787454,	6.23551,	0.336889,	-3.305967
8.274,	8.787786,	6.232199,	0.327079,	-3.315777
8.275,	8.788108,	6.228878,	0.317269,	-3.325587
8.276,	8.788421,	6.225548,	0.307459,	-3.335397
8.277,	8.788723,	6.222207,	0.297649,	-3.345207
8.278,	8.789016,	6.218857,	0.287839,	-3.355017
8.279,	8.789299,	6.215497,	0.278029,	-3.364827
8.28,	8.789572,	6.212128,	0.268219,	-3.374637
8.281,	8.789835,	6.208748,	0.258409,	-3.384447
8.282,	8.790089,	6.205359,	0.248599,	-3.394257
8.283,	8.790333,	6.20196,	0.238789,	-3.404067
8.284,	8.790566,	6.198551,	0.228979,	-3.413877
8.285,	8.79079,	6.195132,	0.219169,	-3.423687
8.286,	8.791005,	6.191703,	0.209359,	-3.433497
8.287,	8.791209,	6.188265,	0.199549,	-3.443307
8.288,	8.791404,	6.184817,	0.189739,	-3.453117
8.289,	8.791589,	6.181359,	0.179929,	-3.462927
8.29,	8.791764,	6.177891,	0.170119,	-3.472737
8.291,	8.791929,	6.174413,	0.160309,	-3.482547
8.292,	8.792084,	6.170926,	0.150499,	-3.492357
8.293,	8.79223,	6.167428,	0.140689,	-3.502167
8.294,	8.792366,	6.163921,	0.130879,	-3.511977
8.295,	8.792492,	6.160404,	0.121069,	-3.521787
8.296,	8.792608,	6.156878,	0.111259,	-3.531597
8.297,	8.792714,	6.153341,	0.101449,	-3.541407
8.298,	8.792811,	6.149795,	0.091639,	-3.551217
8.299,	8.792897,	6.146239,	0.081829,	-3.561027
8.3,	8.792974,	6.142673,	0.072019,	-3.570837
8.301,	8.793042,	6.139097,	0.062209,	-3.580647
8.302,	8.793099,	6.135512,	0.052399,	-3.590457
8.303,	8.793146,	6.131916,	0.042589,	-3.600267
8.304,	8.793184,	6.128311,	0.032779,	-3.610077
8.305,	8.793212,	6.124696,	0.022969,	-3.619887
8.306,	8.79323,	6.121071,	0.013159,	-3.629697
8.307,	8.793238,	6.117437,	0.003349,	-3.639507
8.308,	8.793237,	6.113792,	-0.006461,	-3.649317
8.309,	8.793225,	6.110138,	-0.016271,	-3.659127
8.31,	8.793204,	6.106474,	-0.026081,	-3.668937
8.311,	8.793173,	6.1028,	-0.035891,	-3.678747
8.312,	8.793132,	6.099116,	-0.045701,	-3.688557
8.313,	8.793082,	6.095423,	-0.055511,	-3.698367
8.314,	8.793021,	6.09172,	-0.065321,	-3.708177
8.315,	8.792951,	6.088007,	-0.075131,	-3.717987
8.316,	8.792871,	6.084284,	-0.084941,	-3.727797
8.317,	8.792781,	6.080551,	-0.094751,	-3.737607
8.318,	8.792682,	6.076809,	-0.104561,	-3.747417
8.319,	8.792572,	6.073056,	-0.114371,	-3.757227
8.32,	8.792453,	6.069294,	-0.124181,	-3.767037
